EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,Arc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,NonHeaveArc3FGA,TwoPtAssists,Assists,AtRimAssists,AssistPoints,DefThreePtRebounds,DefRebounds,Rebounds,ShootingFouls,Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,DefThreePtReboundPct,DefFGReboundPct,DefArc3ReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,Arc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceOffPoss,ShortMidRangeFGA,Arc3FGM,SecondChanceArc3FGA,FG3M,SecondChanceFG3A,PtsUnassisted3s,NonHeaveArc3FGM,Fg2aBlocked,OffTwoPtRebounds,OffRebounds,Fg3Pct,NonHeaveFg3Pct,FG2APctBlocked,ShortMidRangePctBlocked,OffTwoPtReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,ShortMidRangeFrequency,Arc3Accuracy,UnblockedArc3Accuracy,SecondChanceArc3Frequency,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,ShortMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyArc3FGM,PenaltyArc3FGA,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PtsAssisted3s,ThreePtAssists,Arc3Assists,Corner3Assists,ShortMidRangeAssists,DefTwoPtRebounds,FTDefRebounds,LiveBallTurnovers,DeadBallTurnovers,LostBallTurnovers,Travels,Turnovers,PenaltyTurnovers,Blocked2s,BlockedShortMidRange,Blocks,NonShootingPenaltyNonTakeFouls,Assisted3sPct,PenaltyFg3Pct,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3PctAssisted,PenaltyArc3Frequency,PenaltyArc3Accuracy,SecondChanceAtRimFGM,SecondChanceAtRimFGA,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PtsPutbacks,OffThreePtRebounds,BadPassTurnovers,Offensive Fouls Drawn,BlockedAtRim,RecoveredBlocks,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,OffThreePtReboundPct,OffArc3ReboundPct,BlocksRecoveredPct,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChancePointsPct,Steals,BadPassSteals,LongMidRangeFGM,SecondChanceCorner3FGA,PenaltyCorner3FGA,LongMidRangeAssists,LostBallSteals,Offensive Fouls,2pt And 1 Free Throw Trips,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,AtRimPctBlocked,OffAtRimReboundPct,DefCorner3ReboundPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceCorner3Frequency,PenaltyCorner3Frequency,SecondChanceCorner3FGM,PenaltyCorner3FGM,SecondChanceArc3FGM,SecondChanceFG3M,BadPassOutOfBoundsTurnovers,LostBallOutOfBoundsTurnovers,SecondChanceTurnovers,Loose Ball Fouls,Charge Fouls Drawn,Loose Ball Fouls Drawn,ThreePtShootingFoulsDrawn,DefensiveGoaltends,SecondChanceFg3Pct,OffCorner3ReboundPct,SecondChanceAtRimPctAssisted,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Accuracy,PenaltyCorner3Accuracy,ThreePtShootingFoulsDrawnPct,SelfOReb,Technical Free Throw Trips,OffensiveGoaltends,OffLongMidRangeReboundPct,SelfORebPct,SecondChanceArc3PctAssisted,Fg3aBlocked,3pt And 1 Free Throw Trips,FG3APctBlocked,Arc3PctBlocked,BlockedLongMidRange,HeaveAttempts,Blocked3s,BlockedCorner3,Defensive 3 Seconds Violations,LongMidRangePctBlocked,StepOutOfBoundsTurnovers,Charge Fouls,Corner3PctBlocked,FTOffRebounds,OffFTReboundPct,team_id,year,season,team_vs
1626220-201144-202711-203903-204060,1610612762,"Royce O'Neale, Mike Conley, Bojan Bogdanovic, Jordan Clarkson, Joe Ingles","O'Neale, Conley, Bogdanovic, Clarkson, Ingles",1626220-201144-202711-203903-204060,UTA,4.0,1,,,1.0,,1.0,,1.0,,,,,1.0,,,1.0,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,1.0,,,,360.0,4.0,,3.0,,,,,,1.0,,,1.0,0.20445,0.20445,,,,,28.8,1.0,1.0,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2021,2020-21,False
1626220-201144-203497-203903-204060,1610612762,"Royce O'Neale, Mike Conley, Rudy Gobert, Jordan Clarkson, Joe Ingles","O'Neale, Conley, Gobert, Clarkson, Ingles",1626220-201144-203497-203903-204060,UTA,376.0,2,6.0,-1.0,12.0,11.0,,5.0,23.0,3.0,4.0,,,1.0,4.0,9.0,1.0,5.0,13.0,14.0,,,,2.0,6.0,1.0,1.0,1.0,1.0,2.0,2.0,5.0,8.0,,2.0,3.0,5.0,1.0,9.0,,,0.25,0.5,0.4444444444444444,,0.4,,0.5416666666666666,,0.1,1.0,0.7142857142857143,1.0,88.08510638297872,19.5,12.909090909090908,19.333333333333332,12.727272727272727,0.4,0.75,0.75,0.3333333333333333,0.1,,,0.5,0.512425,,0.16666666666666666,0.1,,4.655555555555555,25.8,,3.0,5.0,,,,,,,1.0,3.0,3.0,,,0.1111111111111111,0.2,0.6,0.5,0.5,0.5,,,,,0.7367,1.0,,,,,,,,,,,,,,3.0,,2.0,1.0,,,3.0,,,,,1.0,,,0.6666666666666666,,0.6,,0.6666666666666666,1.0,0.2,0.25,,,,,,,,,,2.0,2.0,2.0,2.0,,4.0,4.0,,2.0,,,,1.0,1.0,1.0,,,,1.0,1.0,0.3076923076923077,,,,,,,,1.0,,,,,1.0,1.0,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,0.5,1.0,,,,0.2,,,,,,,,,,,,,,,,,1610612762,2021,2020-21,False
1626220-202324-202711-203903-204060,1610612762,"Royce O'Neale, Derrick Favors, Bojan Bogdanovic, Jordan Clarkson, Joe Ingles","O'Neale, Favors, Bogdanovic, Clarkson, Ingles",1626220-202324-202711-203903-204060,UTA,1164.0,4,19.0,-27.0,41.0,40.0,4.0,14.0,81.0,3.0,5.0,,,14.0,6.0,11.0,19.0,7.0,34.0,61.0,,1.0,,4.0,8.0,14.0,2.0,6.0,1.0,16.0,3.0,14.0,16.0,4.0,9.0,5.0,7.0,3.0,34.0,,4.0,0.3333333333333333,0.3333333333333333,0.5454545454545454,,0.45,,0.5,,0.6333333333333333,0.6,0.6,0.6,100.20618556701032,15.073170731707316,13.65,14.78048780487805,12.925,0.16666666666666666,0.6,0.6,0.3333333333333333,0.4666666666666667,,,0.8,0.5174633333333333,0.4997,0.09090909090909091,0.21428571428571427,,5.7272727272727275,25.347368421052632,0.0975609756097561,2.0,6.0,4.0,,5.0,1.0,3.0,4.0,1.0,,2.0,0.2631578947368421,0.2631578947368421,0.09090909090909091,0.16666666666666666,,0.10526315789473684,,0.2,0.2857142857142857,0.2857142857142857,,0.2857142857142857,,3.0,,1.0,5.0,,1.0,,1.0,,12.0,4.0,3.0,1.0,1.0,9.0,2.0,6.0,4.0,5.0,,10.0,2.0,3.0,,3.0,1.0,0.8,,0.6,1.0,0.6,0.42857142857142855,0.7142857142857143,1.0,0.5,0.6,0.3333333333333333,,0.16666666666666666,0.2,0.2,1.0,0.75,0.5,,,,,,,,,2.0,1.0,,3.0,,,,,0.14285714285714285,0.1,,,,,2.0,1.0,,1.0,,,1.0,,,,,,,,,,,1.0,,,,,,2.0,1.0,1.0,,,,,,,0.25,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,1610612762,2021,2020-21,False
1626220-202711-203497-203903-204060,1610612762,"Royce O'Neale, Bojan Bogdanovic, Rudy Gobert, Jordan Clarkson, Joe Ingles","O'Neale, Bogdanovic, Gobert, Clarkson, Ingles",1626220-202711-203497-203903-204060,UTA,704.0,7,12.0,13.0,25.0,22.0,8.0,9.0,47.0,,1.0,,,8.0,2.0,3.0,11.0,11.0,33.0,20.0,,,10.0,,4.0,8.0,,5.0,,15.0,7.0,11.0,11.0,3.0,7.0,8.0,12.0,3.0,33.0,10.0,8.0,,,0.6666666666666666,,0.7857142857142857,0.5,0.825,0.7142857142857143,0.7857142857142857,1.0,0.7857142857142857,1.0,96.13636363636364,12.52,17.772727272727273,12.52,16.40909090909091,0.07142857142857142,,,,0.5714285714285714,,,0.8571428571428571,0.48822499999999996,0.527,0.17647058823529413,0.5,0.30303030303030304,5.333333333333333,25.672727272727272,0.32,,2.0,3.0,,6.0,,3.0,3.0,,,,0.5454545454545454,0.5454545454545454,,,,,,0.14285714285714285,0.375,0.375,,0.375,,2.0,,3.0,3.0,,2.0,1.0,3.0,7.0,15.0,5.0,2.0,3.0,,4.0,,1.0,3.0,,,4.0,,3.0,3.0,3.0,,0.8333333333333334,0.3333333333333333,0.25,,0.5714285714285714,,0.5,1.0,1.0,1.0,,,0.21428571428571427,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,,,,,,,,,,1.0,,,2.0,,,,,,0.6666666666666666,,,,1.0,,,,1.0,,1.0,1.0,,3.0,3.0,,,1.0,,,,,0.3333333333333333,,1.0,,,,1.0,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,1610612762,2021,2020-21,False
1627777-1628378-201144-203497-203903,1610612762,"Georges Niang, Donovan Mitchell, Mike Conley, Rudy Gobert, Jordan Clarkson","Niang, Mitchell, Conley, Gobert, Clarkson",1627777-1628378-201144-203497-203903,UTA,110.0,1,2.0,5.0,3.0,3.0,,,6.0,2.0,3.0,,,1.0,3.0,4.0,1.0,1.0,7.0,2.0,,,,4.0,2.0,1.0,2.0,2.0,2.0,4.0,,2.0,4.0,1.0,2.0,2.0,1.0,1.0,5.0,,,0.6666666666666666,0.6666666666666666,0.75,,0.6,,0.7,,0.2,,1.0,,78.54545454545455,16.666666666666668,20.0,9.333333333333334,20.0,0.6,0.6666666666666666,0.6666666666666666,1.0,0.2,,,0.8,0.50998,,0.2,0.25,,3.5,25.4,,1.0,1.0,,1.0,,1.0,,,,1.0,2.0,,,,,1.0,1.0,,0.2,,,0.5,,0.6211,1.0,,,,,,,,,,,,,,2.0,,,,,,,,1.0,1.0,1.0,,,,,,1.0,,1.0,,1.0,1.0,,,,,,,,,,1.0,1.0,1.0,1.0,,2.0,,1.0,,,,1.0,1.0,0.5,0.5,1.0,1.0,1.0,0.5,1.0,0.2857142857142857,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2021,2020-21,False
1627777-1628378-202324-202711-203903,1610612762,"Georges Niang, Donovan Mitchell, Derrick Favors, Bojan Bogdanovic, Jordan Clarkson","Niang, Mitchell, Favors, Bogdanovic, Clarkson",1627777-1628378-202324-202711-203903,UTA,178.0,2,3.0,-6.0,6.0,7.0,,,13.0,,1.0,,,2.0,1.0,2.0,2.0,2.0,7.0,13.0,,,,,2.0,2.0,,,,,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,7.0,,,,,0.5,,0.625,,0.7,,0.5,1.0,1.0,,105.16853932584269,12.5,14.714285714285714,11.5,12.0,0.25,,,,0.5,,,0.75,0.472275,,0.2,0.3333333333333333,,5.9,25.05,,1.0,1.0,1.0,,1.0,,3.0,1.0,,,,0.5,0.5,,,,,,0.25,0.5,0.5,,0.5,,1.0,,,,,,,,,,,,,,1.0,,,1.0,,,1.0,,,,,,,,,,1.0,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2021,2020-21,False
1627777-1628378-202711-203497-203903,1610612762,"Georges Niang, Donovan Mitchell, Bojan Bogdanovic, Rudy Gobert, Jordan Clarkson","Niang, Mitchell, Bogdanovic, Gobert, Clarkson",1627777-1628378-202711-203497-203903,UTA,152.0,2,3.0,-4.0,6.0,5.0,,,11.0,2.0,2.0,,,,2.0,3.0,,,4.0,8.0,,,,,4.0,,,,,,,2.0,2.0,,1.0,,,,4.0,,,,,0.6666666666666666,,0.6666666666666666,,0.6666666666666666,,,,0.5,,104.21052631578948,12.5,15.4,12.5,13.0,0.6666666666666666,1.0,1.0,,,,,0.6666666666666666,0.5874,,,,,4.066666666666666,,,,1.0,,,,,,,,,,,,,,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,2.0,,2.0,1.0,,,3.0,,1.0,,1.0,,,,0.6666666666666666,,0.6666666666666666,0.5,1.0,,,,,,,,,,,,,,,,,,,,,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2021,2020-21,False
1627777-1628378-203497-203903-204060,1610612762,"Georges Niang, Donovan Mitchell, Rudy Gobert, Jordan Clarkson, Joe Ingles","Niang, Mitchell, Gobert, Clarkson, Ingles",1627777-1628378-203497-203903-204060,UTA,623.0,7,10.0,6.0,19.0,18.0,2.0,,37.0,5.0,8.0,,2.0,6.0,6.0,12.0,7.0,4.0,22.0,16.0,,3.0,,4.0,8.0,6.0,2.0,3.0,2.0,7.0,3.0,11.0,13.0,3.0,10.0,5.0,4.0,2.0,22.0,,2.0,0.3333333333333333,0.3333333333333333,0.5,,0.47368421052631576,,0.55,,0.3684210526315789,0.6,0.7857142857142857,,85.52166934189407,13.736842105263158,20.11111111111111,13.526315789473685,18.666666666666668,0.42105263157894735,0.625,0.7142857142857143,0.4,0.3157894736842105,0.6666666666666666,,0.7894736842105263,0.5235605263157894,0.503,0.15,0.15384615384615385,,5.308333333333334,26.485714285714288,0.10526315789473684,1.0,2.0,2.0,,2.0,,3.0,2.0,2.0,1.0,2.0,0.2857142857142857,0.2857142857142857,0.16666666666666666,0.5,0.16666666666666666,0.18181818181818182,1.0,0.10526315789473684,0.3333333333333333,0.3333333333333333,,0.3333333333333333,0.554,1.0,2.0,,1.0,,,,,,3.0,1.0,1.0,,,8.0,,,1.0,,,1.0,,1.0,1.0,1.0,,0.5,,,,0.8888888888888888,1.0,1.0,0.8333333333333334,0.5,1.0,,0.10526315789473684,0.05263157894736842,,,,0.5,,,,1.0,,1.0,,,,1.0,,,,1.0,,,,0.2,0.25,1.0,1.0,,,,,,,,,,,1.0,,,0.125,,1.0,,,,,,,,,,,,,2.0,,,1.0,,,,,,,,,0.14285714285714285,,,,,,,1.0,1.0,0.14285714285714285,,,,,,,,,1.0,1.0,,,1610612762,2021,2020-21,False
1627777-1629671-201144-202324-203903,1610612762,"Georges Niang, Miye Oni, Mike Conley, Derrick Favors, Jordan Clarkson","Niang, Oni, Conley, Favors, Clarkson",1627777-1629671-201144-202324-203903,UTA,70.0,1,1.0,-2.0,2.0,2.0,,,4.0,,,,,,,,1.0,,,2.0,,,,,,,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,1.0,,0.5,,82.28571428571428,19.0,16.0,19.0,16.0,,,,,,,,1.0,0.60945,,,,,,23.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,,1.0,,1.0,,1.0,,,,,,,,1.0,,0.5,,0.5,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2021,2020-21,False
1627777-1629671-201144-203497-203903,1610612762,"Georges Niang, Miye Oni, Mike Conley, Rudy Gobert, Jordan Clarkson","Niang, Oni, Conley, Gobert, Clarkson",1627777-1629671-201144-203497-203903,UTA,591.0,2,10.0,7.0,20.0,20.0,7.0,5.0,40.0,5.0,5.0,3.0,3.0,11.0,6.0,8.0,11.0,5.0,23.0,16.0,4.0,4.0,10.0,10.0,2.0,11.0,5.0,5.0,4.0,10.0,4.0,9.0,14.0,2.0,4.0,7.0,6.0,2.0,21.0,10.0,7.0,0.8333333333333334,0.8333333333333334,0.75,1.0,0.47368421052631576,0.5714285714285714,0.5227272727272727,0.625,0.5789473684210527,0.6666666666666666,0.6923076923076923,0.6666666666666666,97.46192893401016,14.3,15.25,12.8,14.65,0.2631578947368421,1.0,1.0,0.8,0.5789473684210527,0.42857142857142855,1.0,0.8421052631578947,0.5248052631578947,0.4991214285714286,0.09523809523809523,0.2,0.43478260869565216,3.7375,25.872727272727275,0.35,4.0,3.0,2.0,2.0,2.0,2.0,6.0,2.0,1.0,,5.0,0.18181818181818182,0.18181818181818182,0.125,0.3333333333333333,,0.45454545454545453,,0.15789473684210525,0.18181818181818182,0.2,0.6666666666666666,0.18181818181818182,0.406425,1.0,,,,,3.0,,3.0,2.0,,,,,1.0,5.0,,2.0,1.0,2.0,,3.0,2.0,2.0,1.0,3.0,,,,0.6666666666666666,,0.7142857142857143,1.0,0.6,1.0,0.3333333333333333,0.5,1.0,,,,,,,0.42857142857142855,,1.0,1.0,1.0,1.0,,2.0,,5.0,,1.0,1.0,2.0,1.0,0.3333333333333333,0.3333333333333333,0.5555555555555556,0.5555555555555556,0.6666666666666666,0.3333333333333333,1.0,0.08695652173913043,1.0,,,,,,1.0,,,1.0,1.0,,,0.6666666666666666,,,,,,,,,,1.0,,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,1.0,,0.09090909090909091,0.09090909090909091,,,1.0,1.0,,,,,,,,1610612762,2021,2020-21,False
1627777-1629671-202324-203903-204060,1610612762,"Georges Niang, Miye Oni, Derrick Favors, Jordan Clarkson, Joe Ingles","Niang, Oni, Favors, Clarkson, Ingles",1627777-1629671-202324-203903-204060,UTA,319.0,2,5.0,-3.0,10.0,12.0,4.0,2.0,22.0,,,,,7.0,,,7.0,1.0,10.0,13.0,,,4.0,,,7.0,,1.0,,3.0,1.0,2.0,3.0,1.0,3.0,3.0,2.0,,7.0,4.0,4.0,,,,,0.6428571428571429,0.5,0.625,0.5,1.0,0.3333333333333333,0.5,0.3333333333333333,99.3103448275862,17.4,12.083333333333334,16.8,11.666666666666666,,,,,1.0,,,1.0,0.5349428571428572,0.5312,,,0.4,,25.714285714285715,0.4,1.0,,3.0,1.0,3.0,1.0,6.0,3.0,,,1.0,0.42857142857142855,0.42857142857142855,,,,0.25,,,0.42857142857142855,0.42857142857142855,1.0,0.42857142857142855,,,,,,1.0,3.0,1.0,3.0,1.0,3.0,1.0,1.0,,,1.0,,1.0,2.0,,,3.0,1.0,,,,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,,1.0,,1.0,,,,,,,,,,0.3333333333333333,1.0,0.3333333333333333,,,,,,3.0,,1.0,1.0,1.0,,,,1.5,1.5,0.25,0.25,,,,0.3,2.0,2.0,,,,,,1.0,,1.0,1.0,,,,,,,,,,,1.0,1.0,,,,1.0,,,,,1.0,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,1610612762,2021,2020-21,False
1627777-1629671-203497-203903-204060,1610612762,"Georges Niang, Miye Oni, Rudy Gobert, Jordan Clarkson, Joe Ingles","Niang, Oni, Gobert, Clarkson, Ingles",1627777-1629671-203497-203903-204060,UTA,1022.0,4,17.0,-2.0,32.0,33.0,9.0,15.0,65.0,1.0,2.0,,,15.0,4.0,11.0,23.0,2.0,37.0,39.0,1.0,3.0,10.0,2.0,6.0,14.0,1.0,7.0,1.0,20.0,7.0,17.0,23.0,2.0,10.0,9.0,4.0,1.0,34.0,10.0,9.0,0.25,0.25,0.36363636363636365,0.3333333333333333,0.5147058823529411,0.5,0.5138888888888888,0.5,0.6764705882352942,0.875,0.7142857142857143,0.8571428571428571,91.58512720156556,16.78125,14.696969696969697,15.1875,13.787878787878787,0.058823529411764705,0.5,0.5,1.0,0.4411764705882353,,,0.7352941176470589,0.504380303030303,0.4413571428571429,0.02857142857142857,0.08333333333333333,0.2702702702702703,8.481818181818182,25.991304347826084,0.28125,6.0,8.0,7.0,2.0,9.0,4.0,9.0,7.0,4.0,2.0,6.0,0.391304347826087,0.4090909090909091,0.36363636363636365,0.5,0.2857142857142857,0.25,0.16666666666666666,0.23529411764705882,0.4666666666666667,0.4666666666666667,0.4,0.5,0.504925,2.0,1.0,2.0,8.0,1.0,4.0,2.0,5.0,2.0,18.0,6.0,4.0,2.0,,8.0,2.0,1.0,2.0,,,3.0,1.0,1.0,1.0,1.0,3.0,0.6666666666666666,0.4,0.3333333333333333,1.0,0.6153846153846154,0.5,0.625,1.0,0.25,0.5,,0.029411764705882353,0.23529411764705882,0.25,0.25,1.0,0.5714285714285714,0.5,0.25,,,,1.0,,3.0,,3.0,1.0,,,1.0,,0.3,0.3,0.23076923076923078,0.14285714285714285,1.0,,,0.08108108108108109,1.0,1.0,1.0,2.0,1.0,,,,,1.0,1.0,,1.0,1.0,1.0,1.0,,0.4,0.125,,1.0,1.0,1.0,,1.0,1.0,3.0,,3.0,,,0.25,0.3333333333333333,,,,0.5,1.0,,,,,,,1.0,,,,,,1.0,,,,,,1.0,,1.0,0.5,1610612762,2021,2020-21,False
1627777-1630235-203497-203903-204060,1610612762,"Georges Niang, Trent Forrest, Rudy Gobert, Jordan Clarkson, Joe Ingles","Niang, Forrest, Gobert, Clarkson, Ingles",1627777-1630235-203497-203903-204060,UTA,122.0,1,2.0,-5.0,4.0,4.0,,,8.0,1.0,3.0,,,1.0,1.0,5.0,1.0,,2.0,7.0,,,,,2.0,1.0,,,,,1.0,1.0,4.0,,1.0,1.0,,,,,,,,0.2,,0.16666666666666666,,0.16666666666666666,,0.16666666666666666,1.0,0.5,1.0,94.42622950819673,19.25,11.25,18.0,11.25,0.5,0.3333333333333333,0.5,,0.16666666666666666,,,0.6666666666666666,0.5073083333333334,,,,,3.34,26.0,,3.0,2.0,,,,,,,2.0,2.0,3.0,,,0.4,0.5,0.5,0.6,,0.3333333333333333,,,,,0.7859,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,2.0,,2.0,2.0,1.0,,,,,0.5,0.5,0.5,1.0,1.0,,0.5,1.0,1.0,,,,,,,,,,,,0.3333333333333333,1.0,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,1.0,,,,0.3333333333333333,,,,,,,,,,,,,,,,,1610612762,2021,2020-21,False
1627777-201144-202324-202711-203903,1610612762,"Georges Niang, Mike Conley, Derrick Favors, Bojan Bogdanovic, Jordan Clarkson","Niang, Conley, Favors, Bogdanovic, Clarkson",1627777-201144-202324-202711-203903,UTA,43.0,1,1.0,3.0,2.0,2.0,,,4.0,1.0,1.0,,,,1.0,1.0,,3.0,5.0,2.0,,,,2.0,,,1.0,1.0,1.0,2.0,,1.0,1.0,,,1.0,3.0,,5.0,,,1.0,1.0,1.0,,1.0,,1.25,,,,1.0,,133.95348837209303,8.0,13.5,8.0,13.5,1.0,1.0,1.0,1.0,,,,1.0,0.5521,,0.5,,,2.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1610612762,2021,2020-21,False
1627777-201144-202324-202711-204060,1610612762,"Georges Niang, Mike Conley, Derrick Favors, Bojan Bogdanovic, Joe Ingles","Niang, Conley, Favors, Bogdanovic, Ingles",1627777-201144-202324-202711-204060,UTA,8.0,1,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,180.0,,8.0,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2021,2020-21,False
1627777-201144-202324-203903-204060,1610612762,"Georges Niang, Mike Conley, Derrick Favors, Jordan Clarkson, Joe Ingles","Niang, Conley, Favors, Clarkson, Ingles",1627777-201144-202324-203903-204060,UTA,114.0,1,2.0,,5.0,4.0,,,9.0,,1.0,,,1.0,,1.0,2.0,,3.0,3.0,,,,,,1.0,,1.0,,3.0,1.0,2.0,2.0,,1.0,1.0,,,3.0,,,,,,,0.5,,0.5,,0.6666666666666666,1.0,1.0,1.0,113.6842105263158,13.0,12.25,13.0,12.25,0.3333333333333333,,,,0.3333333333333333,,,1.0,0.6173833333333333,,,,,1.2,24.65,,,,,,1.0,,,,,,,0.5,0.5,,,,,,,,,,,,,,1.0,1.0,,,,,,3.0,1.0,,1.0,,1.0,,2.0,,1.0,,2.0,,,,,,1.0,,1.0,,1.0,,,1.0,,,,,0.3333333333333333,1.0,1.0,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2021,2020-21,False
1627777-201144-202711-203497-203903,1610612762,"Georges Niang, Mike Conley, Bojan Bogdanovic, Rudy Gobert, Jordan Clarkson","Niang, Conley, Bogdanovic, Gobert, Clarkson",1627777-201144-202711-203497-203903,UTA,41.0,1,1.0,-2.0,1.0,2.0,,,3.0,,,,,,,1.0,,,,2.0,,,,,,,,,,,1.0,1.0,1.0,,,1.0,,,,,,,,,,,,,,,0.3333333333333333,0.3333333333333333,0.3333333333333333,105.36585365853658,17.0,12.0,17.0,7.0,,,,,,,,,0.4313,,,,,7.6,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2021,2020-21,False
