EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,Corner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,ThreePtAssists,Assists,Arc3Assists,AssistPoints,OffThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,DeadBallTurnovers,Turnovers,SecondChanceTurnovers,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,FirstChancePoints,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,EfgPct,TsPct,SecondChanceTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,DefTwoPtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPoss,PenaltyArc3FGA,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,DefThreePtRebounds,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,PenaltyTsPct,DefThreePtReboundPct,DefLongMidRangeReboundPct,DefCorner3ReboundPct,PenaltyArc3Frequency,PenaltyShotQualityAvg,PenaltyPointsPct,PenaltyOffPossPct,PenaltyDefPoss,PenaltyAtRimFGM,PenaltyAtRimFGA,PenaltyArc3FGM,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PtsAssisted2s,TwoPtAssists,AtRimAssists,LiveBallTurnovers,BadPassTurnovers,Fouls,Clear Path Fouls,Assisted2sPct,NonPutbacksAssisted2sPct,PenaltyFg3Pct,PenaltyFg2Pct,PenaltyEfgPct,LiveBallTurnoverPct,DefArc3ReboundPct,AtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Accuracy,FTDefRebounds,DefFTReboundPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,SecondChanceFG2M,SecondChanceFG2A,PtsPutbacks,ShortMidRangeAssists,LongMidRangeAssists,OffTwoPtRebounds,SelfOReb,BadPassOutOfBoundsTurnovers,Travels,PenaltyTurnovers,SecondChanceFg2Pct,SecondChanceEfgPct,OffTwoPtReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,DefShortMidRangeReboundPct,SelfORebPct,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceShotQualityAvg,Corner3FGM,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceFG3M,Corner3Assists,LostBallTurnovers,StepOutOfBoundsTurnovers,ShootingFouls,Loose Ball Fouls,Offensive Fouls,Charge Fouls Drawn,Offensive Fouls Drawn,2pt And 1 Free Throw Trips,Technical Free Throw Trips,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,NonShootingPenaltyNonTakeFouls,SecondChanceFg3Pct,ShortMidRangePctBlocked,BlocksRecoveredPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,SecondChanceArc3FGM,PtsUnassisted3s,Fg3aBlocked,FTOffRebounds,FG3APctBlocked,Corner3PctBlocked,OffFTReboundPct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,BlockedLongMidRange,Arc3PctBlocked,Charge Fouls,BlockedAtRim,Loose Ball Fouls Drawn,LostBallOutOfBoundsTurnovers,3SecondViolations,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,DefensiveGoaltends,OffLongMidRangeReboundPct,ThreePtShootingFoulsDrawnPct,SecondChanceAtRimPctAssisted,HeaveAttempts,Blocked3s,BlockedArc3,LongMidRangePctBlocked,OffensiveGoaltends,Defensive 3 Seconds Violations,BlockedCorner3,team_id,year,season,team_vs
1626171-1626192-201572-201950-203114,1610612749,"Bobby Portis, Pat Connaughton, Brook Lopez, Jrue Holiday, Khris Middleton","Portis, Connaughton, Lopez, Holiday, Middleton",1626171-1626192-201572-201950-203114,MIL,1542.0,8,26.0,10.0,56.0,53.0,6.0,109.0,15.0,18.0,4.0,5.0,13.0,1.0,21.0,36.0,8.0,17.0,4.0,70.0,60.0,1.0,1.0,12.0,22.0,21.0,13.0,5.0,3.0,7.0,17.0,4.0,41.0,3.0,9.0,16.0,8.0,24.0,7.0,1.0,6.0,3.0,8.0,,10.0,4.0,3.0,58.0,0.875,0.47058823529411764,0.47058823529411764,0.5833333333333334,0.6226415094339622,0.6481481481481481,0.8571428571428571,0.32075471698113206,0.08333333333333333,0.05555555555555555,0.6428571428571429,0.3333333333333333,0.6666666666666666,0.25,0.375,,0.5,101.7898832684825,13.0,15.358490566037736,12.803571428571429,14.773584905660377,0.33962264150943394,0.8333333333333334,0.8823529411764706,0.07547169811320754,0.24528301886792453,0.38461538461538464,0.45454545454545453,0.8,0.14285714285714285,0.660377358490566,0.38461538461538464,0.5578792452830188,0.05555555555555555,0.08108108108108109,0.17142857142857143,5.702777777777778,25.741176470588236,16.0,3.0,5.0,,17.0,7.0,,17.0,16.0,,0.5666666666666667,0.7,0.8,1.0,0.2,0.5678033333333333,0.24285714285714285,0.2857142857142857,8.0,3.0,5.0,1.0,4.0,10.0,3.0,20.0,10.0,7.0,5.0,4.0,7.0,,0.47619047619047616,0.5555555555555556,0.6,0.4,0.5666666666666667,0.625,0.6666666666666666,0.4666666666666667,0.3333333333333333,0.6,0.3333333333333333,,,3.0,4.0,4.0,15.0,2.0,3.0,4.0,6.0,6.0,3.0,,3.0,1.0,1.0,1.0,3.0,0.6666666666666666,0.7857142857142857,0.2,,0.2727272727272727,0.6,0.05263157894736842,0.2830188679245283,0.26666666666666666,0.3076923076923077,0.75,0.05660377358490566,0.6666666666666666,0.6666666666666666,,0.5714285714285714,0.75,0.6235499999999999,3.0,,,2.0,2.0,1.0,3.0,1.0,,3.0,,,,1.0,2.0,,3.0,2.0,3.0,2.0,1.0,1.0,0.13333333333333333,0.6666666666666666,0.75,0.75,1.0,,,,0.13333333333333333,1.0,1.0,3.0,2.0,2.0,0.11764705882352941,,1.0,1.0,1.0,,0.15384615384615385,,1.0,,1.0,,,,,,,,,,,,,,,1610612749,2021,2020-21,False
1626171-1626192-201572-201950-203507,1610612749,"Bobby Portis, Pat Connaughton, Brook Lopez, Jrue Holiday, Giannis Antetokounmpo","Portis, Connaughton, Lopez, Holiday, Antetokounmpo",1626171-1626192-201572-201950-203507,MIL,229.0,2,4.0,6.0,7.0,8.0,2.0,15.0,3.0,6.0,1.0,,1.0,1.0,3.0,6.0,1.0,2.0,4.0,13.0,7.0,1.0,,2.0,4.0,3.0,1.0,,,1.0,2.0,,5.0,,1.0,5.0,3.0,8.0,,,,,,,3.0,4.0,2.0,11.0,1.0,0.5,0.5,0.5,0.5625,0.65,0.3333333333333333,0.25,,,0.3333333333333333,,0.7142857142857143,0.75,,,,94.32314410480349,16.142857142857142,14.5,15.0,13.0,0.75,0.5,0.5,0.125,0.125,,,,0.3333333333333333,1.0,,0.5949625,0.2,0.25,0.15384615384615385,1.6166666666666665,25.05,2.0,,,2.0,4.0,4.0,,4.0,2.0,,0.6666666666666666,1.0,,1.0,,0.60005,0.3076923076923077,0.2857142857142857,1.0,1.0,2.0,,1.0,2.0,,2.0,1.0,1.0,,,,,0.3333333333333333,0.5,,0.5,0.5,,1.0,0.3333333333333333,1.0,0.5,,,,1.0,2.0,,,,,1.0,2.0,2.0,,,3.0,1.0,,,,0.5,0.3333333333333333,1.0,1.0,,1.0,0.25,,,,,,,,,0.6666666666666666,0.5,0.6813833333333333,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612749,2021,2020-21,False
1626171-1626192-201572-201950-203648,1610612749,"Bobby Portis, Pat Connaughton, Brook Lopez, Jrue Holiday, Thanasis Antetokounmpo","Portis, Connaughton, Lopez, Holiday, Antetokounmpo",1626171-1626192-201572-201950-203648,MIL,15.0,1,,-3.0,1.0,1.0,1.0,2.0,,1.0,,,,,,1.0,,,,,3.0,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,192.0,8.0,7.0,3.0,7.0,1.0,,,,,,,,,1.0,,0.2529,,,,3.6,,1.0,,,,,,,,1.0,,,,,,,0.2529,,1.0,,,1.0,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,0.2529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1610612749,2021,2020-21,False
1626171-1626192-201572-201952-203114,1610612749,"Bobby Portis, Pat Connaughton, Brook Lopez, Jeff Teague, Khris Middleton","Portis, Connaughton, Lopez, Teague, Middleton",1626171-1626192-201572-201952-203114,MIL,3.0,1,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,480.0,2.0,,2.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612749,2021,2020-21,False
1626171-1626192-201572-201952-203648,1610612749,"Bobby Portis, Pat Connaughton, Brook Lopez, Jeff Teague, Thanasis Antetokounmpo","Portis, Connaughton, Lopez, Teague, Antetokounmpo",1626171-1626192-201572-201952-203648,MIL,1.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612749,2021,2020-21,False
1626171-1626192-201950-201952-203507,1610612749,"Bobby Portis, Pat Connaughton, Jrue Holiday, Jeff Teague, Giannis Antetokounmpo","Portis, Connaughton, Holiday, Teague, Antetokounmpo",1626171-1626192-201950-201952-203507,MIL,465.0,3,8.0,12.0,15.0,16.0,2.0,31.0,3.0,4.0,1.0,2.0,3.0,1.0,3.0,9.0,3.0,4.0,5.0,20.0,8.0,1.0,1.0,3.0,2.0,6.0,3.0,2.0,,2.0,4.0,1.0,10.0,,5.0,10.0,2.0,12.0,1.0,,1.0,2.0,2.0,,6.0,8.0,3.0,17.0,0.6666666666666666,0.75,0.75,0.3333333333333333,0.5769230769230769,0.625,0.75,0.3076923076923077,,,1.0,,0.9,0.2857142857142857,,,1.0,96.0,14.533333333333333,15.4375,14.133333333333333,15.375,0.3076923076923077,0.75,0.75,0.07692307692307693,0.23076923076923078,0.6666666666666666,0.6666666666666666,0.5,0.5,0.6153846153846154,0.6666666666666666,0.4535,0.21428571428571427,0.3,0.15,5.911111111111111,25.2,8.0,2.0,2.0,3.0,13.0,4.0,2.0,13.0,8.0,2.0,0.7222222222222222,0.8,1.0,0.5,0.2857142857142857,0.46811428571428576,0.65,0.5333333333333333,11.0,2.0,2.0,2.0,2.0,5.0,2.0,4.0,2.0,2.0,,,1.0,,0.6666666666666666,1.0,1.0,0.4,0.7142857142857143,,1.0,0.6666666666666666,0.2857142857142857,1.0,1.0,1.0,1.0,1.0,1.0,,5.0,,,1.0,1.0,2.0,,,2.0,2.0,1.0,,1.0,1.0,0.5,0.3333333333333333,,0.4,1.0,0.2857142857142857,0.38461538461538464,,,,,,,,0.5,1.0,0.5764,1.0,,,,,,1.0,,,,1.0,,,1.0,2.0,,,,,,1.0,,,,1.0,1.0,1.0,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612749,2021,2020-21,False
1626171-1626192-201950-203114-203507,1610612749,"Bobby Portis, Pat Connaughton, Jrue Holiday, Khris Middleton, Giannis Antetokounmpo","Portis, Connaughton, Holiday, Middleton, Antetokounmpo",1626171-1626192-201950-203114-203507,MIL,1612.0,10,27.0,20.0,52.0,51.0,10.0,103.0,9.0,13.0,6.0,4.0,12.0,2.0,18.0,34.0,6.0,18.0,13.0,67.0,47.0,3.0,2.0,11.0,22.0,12.0,12.0,4.0,3.0,4.0,11.0,2.0,26.0,4.0,14.0,20.0,11.0,31.0,6.0,3.0,3.0,,4.0,,14.0,15.0,6.0,56.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.5294117647058824,0.5192307692307693,0.5677966101694916,0.4583333333333333,0.34615384615384615,0.08823529411764706,,0.7777777777777778,0.36363636363636365,0.7916666666666666,0.4074074074074074,0.2857142857142857,0.5,0.4,92.00992555831266,15.01923076923077,16.294117647058822,14.134615384615385,15.941176470588236,0.25,0.6923076923076923,0.6923076923076923,0.11538461538461539,0.23076923076923078,0.3333333333333333,0.3333333333333333,0.5,0.18181818181818182,0.5961538461538461,0.3333333333333333,0.5049740384615384,0.1206896551724138,0.15,0.16417910447761194,6.694117647058824,25.311111111111114,21.0,5.0,7.0,6.0,20.0,5.0,1.0,20.0,21.0,1.0,0.5555555555555556,0.8333333333333334,1.0,1.0,0.35714285714285715,0.4992892857142857,0.29850746268656714,0.40384615384615385,20.0,2.0,3.0,1.0,4.0,7.0,2.0,14.0,7.0,3.0,4.0,1.0,8.0,,0.3888888888888889,0.4666666666666667,0.2857142857142857,0.5714285714285714,0.5,1.0,0.8,0.3333333333333333,0.21428571428571427,0.6666666666666666,0.2,1.0,1.0,3.0,6.0,7.0,16.0,2.0,5.0,3.0,8.0,6.0,3.0,1.0,7.0,,,,3.0,0.375,0.4090909090909091,0.4375,0.25,0.5555555555555556,0.9,,0.3076923076923077,0.4375,0.5384615384615384,0.42857142857142855,0.09615384615384616,0.4,0.4,0.5,0.5454545454545454,0.5,0.58266875,2.0,,1.0,1.0,2.0,1.0,2.0,3.0,,3.0,,,,1.0,,,3.0,1.0,3.0,2.0,,0.3333333333333333,0.1875,0.6666666666666666,0.3333333333333333,0.3333333333333333,1.0,0.09090909090909091,,,0.14285714285714285,0.5,1.0,6.0,,,,,,0.5,1.0,,,,2.0,1.0,,,1.0,1.0,1.0,0.3333333333333333,0.05555555555555555,,,,,,,,,1610612749,2021,2020-21,False
1626171-1626192-201950-203114-203648,1610612749,"Bobby Portis, Pat Connaughton, Jrue Holiday, Khris Middleton, Thanasis Antetokounmpo","Portis, Connaughton, Holiday, Middleton, Antetokounmpo",1626171-1626192-201950-203114-203648,MIL,24.0,1,,-3.0,,1.0,,1.0,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,,22.0,,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612749,2021,2020-21,False
1626171-1626192-201952-203114-203507,1610612749,"Bobby Portis, Pat Connaughton, Jeff Teague, Khris Middleton, Giannis Antetokounmpo","Portis, Connaughton, Teague, Middleton, Antetokounmpo",1626171-1626192-201952-203114-203507,MIL,1270.0,7,21.0,-4.0,38.0,40.0,7.0,78.0,10.0,13.0,5.0,3.0,9.0,1.0,13.0,24.0,4.0,14.0,5.0,43.0,47.0,1.0,,10.0,12.0,6.0,9.0,3.0,4.0,2.0,9.0,1.0,20.0,2.0,5.0,15.0,10.0,25.0,4.0,1.0,3.0,2.0,5.0,,11.0,12.0,6.0,33.0,0.5,0.2857142857142857,0.2857142857142857,0.5416666666666666,0.5,0.48863636363636365,0.5,0.3684210526315789,0.16666666666666666,0.15384615384615385,0.5,0.2,0.6666666666666666,0.42857142857142855,0.16666666666666666,0.25,0.3333333333333333,88.44094488188976,16.57894736842105,16.0,15.657894736842104,14.725,0.34210526315789475,0.7692307692307693,0.9090909090909091,0.13157894736842105,0.23684210526315788,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.125,0.7105263157894737,0.3333333333333333,0.5091552631578947,0.13636363636363635,0.2,0.23255813953488372,5.6375,25.057142857142857,11.0,3.0,4.0,1.0,13.0,9.0,,13.0,11.0,,0.5909090909090909,0.8181818181818182,0.3333333333333333,0.5,0.3,0.49778500000000003,0.3023255813953488,0.2894736842105263,8.0,2.0,3.0,1.0,3.0,6.0,2.0,14.0,7.0,5.0,3.0,1.0,4.0,,0.5384615384615384,0.7777777777777778,0.5,0.5,0.6,0.6,0.8888888888888888,0.5,0.3,0.6666666666666666,0.3333333333333333,1.0,1.0,5.0,6.0,3.0,10.0,,1.0,5.0,7.0,8.0,2.0,,7.0,1.0,1.0,,2.0,0.7142857142857143,0.625,0.6363636363636364,0.6666666666666666,0.7142857142857143,0.75,0.058823529411764705,0.2631578947368421,0.3,0.375,0.6666666666666666,0.02631578947368421,,,,0.75,0.8333333333333334,0.5681714285714285,1.0,,,1.0,1.0,,1.0,2.0,,3.0,,,,,,,,,,,,,0.2,,0.2,0.2,1.0,,,,0.1,1.0,,6.0,,1.0,,,0.25,,,,,,,1.0,1.0,,,,1.0,,,0.2,,,,,,,,1610612749,2021,2020-21,False
1626171-1626192-201952-203114-203648,1610612749,"Bobby Portis, Pat Connaughton, Jeff Teague, Khris Middleton, Thanasis Antetokounmpo","Portis, Connaughton, Teague, Middleton, Antetokounmpo",1626171-1626192-201952-203114-203648,MIL,59.0,1,1.0,2.0,2.0,1.0,,3.0,1.0,1.0,,,,,2.0,2.0,,,,4.0,2.0,,,,,,,,,,2.0,,4.0,,,,,,,,,,,,,,,4.0,,,,1.0,1.0,1.0,,,,,,,,,,,,73.22033898305085,17.0,25.0,17.0,25.0,0.5,1.0,1.0,,,,,,,0.5,,0.3884,,,,8.7,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,2.0,1.0,,,2.0,,1.0,1.0,,,,,,1.0,,,,,,,,,,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,,0.5,1.0,1.0,1.0,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612749,2021,2020-21,False
1626171-1627854-1628978-200782-203507,1610612749,"Bobby Portis, Bryn Forbes, Donte DiVincenzo, P.J. Tucker, Giannis Antetokounmpo","Portis, Forbes, DiVincenzo, Tucker, Antetokounmpo",1626171-1627854-1628978-200782-203507,MIL,22.0,1,,,1.0,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,1.0,,1.0,,,,,130.9090909090909,3.0,19.0,3.0,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1610612749,2021,2020-21,False
1626171-1627854-1628978-201950-203114,1610612749,"Bobby Portis, Bryn Forbes, Donte DiVincenzo, Jrue Holiday, Khris Middleton","Portis, Forbes, DiVincenzo, Holiday, Middleton",1626171-1627854-1628978-201950-203114,MIL,28.0,1,,2.0,1.0,1.0,1.0,2.0,1.0,1.0,,,1.0,,1.0,2.0,,1.0,,2.0,,,,2.0,2.0,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,0.5,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,,,,,,1.0,,,,102.85714285714286,23.0,5.0,23.0,5.0,0.3333333333333333,1.0,1.0,,0.3333333333333333,,,,,0.6666666666666666,,0.4908,,,1.0,6.65,68.5,1.0,1.0,1.0,,2.0,,,2.0,1.0,,0.3333333333333333,,,,0.3333333333333333,0.4908,1.0,1.0,1.0,1.0,1.0,,1.0,2.0,,,,,,,,,,,,0.5,0.3333333333333333,,,,0.3333333333333333,1.0,,,,1.0,1.0,,1.0,,,1.0,1.0,2.0,,,1.0,,,,,1.0,1.0,1.0,,1.0,,,0.3333333333333333,,,,,,,,1.0,1.0,0.6973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,1610612749,2021,2020-21,False
1626171-1627854-1629091-201950-203114,1610612749,"Bobby Portis, Bryn Forbes, Elijah Bryant, Jrue Holiday, Khris Middleton","Portis, Forbes, Bryant, Holiday, Middleton",1626171-1627854-1629091-201950-203114,MIL,44.0,1,1.0,-1.0,2.0,2.0,,4.0,,,1.0,,,,,,,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,1.0,1.0,,1.0,,,,,,,1.0,2.0,,1.0,,,,,,0.25,,1.0,,,1.0,,1.0,,,,,130.9090909090909,10.5,11.5,10.5,11.5,,,,1.0,,,,,,1.0,,0.6087,,,,,23.2,2.0,,1.0,1.0,1.0,,1.0,1.0,2.0,1.0,0.25,,,,,0.6087,1.0,1.0,2.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612749,2021,2020-21,False
1626171-1627854-1629091-201950-203507,1610612749,"Bobby Portis, Bryn Forbes, Elijah Bryant, Jrue Holiday, Giannis Antetokounmpo","Portis, Forbes, Bryant, Holiday, Antetokounmpo",1626171-1627854-1629091-201950-203507,MIL,69.0,1,1.0,1.0,3.0,2.0,,5.0,,,1.0,,,,,,,1.0,3.0,3.0,2.0,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,3.0,,3.0,,,,,,0.75,,1.0,,,,,,,,,,104.34782608695653,11.333333333333334,17.5,11.333333333333334,17.5,,,,1.0,,,,,,1.0,,0.62025,0.5,,,,22.8,3.0,,1.0,3.0,3.0,,,3.0,3.0,,0.75,,,,,0.62025,1.0,1.0,2.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,0.5,,,,,,,,,1610612749,2021,2020-21,False
1626171-1627854-1629091-203114-203507,1610612749,"Bobby Portis, Bryn Forbes, Elijah Bryant, Khris Middleton, Giannis Antetokounmpo","Portis, Forbes, Bryant, Middleton, Antetokounmpo",1626171-1627854-1629091-203114-203507,MIL,81.0,1,1.0,2.0,3.0,3.0,1.0,6.0,1.0,1.0,,1.0,2.0,1.0,1.0,1.0,1.0,2.0,,5.0,3.0,1.0,,,,3.0,2.0,1.0,,1.0,2.0,1.0,5.0,,,1.0,1.0,2.0,,,,,,,1.0,,,5.0,1.0,0.5,0.5,1.0,0.8333333333333334,0.8333333333333334,,0.6666666666666666,,,,,1.0,,,,,106.66666666666666,12.333333333333334,14.666666666666666,7.0,14.666666666666666,0.3333333333333333,1.0,1.0,,0.6666666666666666,0.5,0.5,1.0,1.0,1.0,0.5,0.6219666666666667,,,,1.4,26.45,3.0,2.0,2.0,,5.0,1.0,,5.0,3.0,,0.8333333333333334,1.0,,,0.6666666666666666,0.6219666666666667,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,,,2.0,,1.0,1.0,0.5,1.0,0.8333333333333334,,1.0,1.0,0.3333333333333333,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5997,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1610612749,2021,2020-21,False
1626171-1627854-1629670-201952-203648,1610612749,"Bobby Portis, Bryn Forbes, Jordan Nwora, Jeff Teague, Thanasis Antetokounmpo","Portis, Forbes, Nwora, Teague, Antetokounmpo",1626171-1627854-1629670-201952-203648,MIL,67.0,1,1.0,1.0,3.0,2.0,,5.0,1.0,1.0,,,,,1.0,2.0,,,,2.0,1.0,,,,,,,,,,1.0,,2.0,,,1.0,,1.0,,,,1.0,1.0,,,,,2.0,,,,0.5,0.5,0.5,,,,,,,1.0,,,,,107.46268656716417,11.666666666666666,16.0,11.666666666666666,16.0,0.5,1.0,1.0,,,,,,,0.5,,0.5134,,,,7.0,,,,,,,1.0,,,,,,1.0,,1.0,,,,,,,,,,,,2.0,1.0,1.0,,,1.0,,1.0,1.0,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612749,2021,2020-21,False
1626171-1627854-200782-201572-201950,1610612749,"Bobby Portis, Bryn Forbes, P.J. Tucker, Brook Lopez, Jrue Holiday","Portis, Forbes, Tucker, Lopez, Holiday",1626171-1627854-200782-201572-201950,MIL,48.0,1,1.0,,3.0,2.0,,5.0,1.0,1.0,,,,,1.0,1.0,,,1.0,3.0,3.0,,,,2.0,,,,,,,,,,1.0,1.0,,1.0,,,,1.0,1.0,,1.0,1.0,1.0,3.0,,,,1.0,1.0,1.5,,,,,1.0,,1.0,,,,,150.0,10.333333333333334,8.5,10.333333333333334,8.5,1.0,1.0,1.0,,,,,,,1.0,,0.5235,1.0,1.0,,2.6,,3.0,,,1.0,3.0,,,3.0,3.0,,1.5,,,,,0.5235,1.0,1.0,2.0,1.0,1.0,,1.0,1.0,,,,,,,,,,,,1.0,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612749,2021,2020-21,False
