EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,PlusMinus,DefPoss,PenaltyDefPoss,TotalPoss,OpponentPoints,Pace,SecondsPerPossDef,Blocked3s,BlockedCorner3,Blocks,Minutes,OffPoss,AtRimFGA,Arc3FGM,Arc3FGA,FG2A,FG3M,FG3A,Points,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,ThreePtAssists,Assists,Arc3Assists,AssistPoints,DefThreePtRebounds,DefRebounds,Rebounds,ShootingFouls,Fouls,FoulsDrawn,FirstChancePoints,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,EfgPct,TsPct,FG3APct,DefThreePtReboundPct,DefFGReboundPct,DefArc3ReboundPct,SecondsPerPossOff,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,Avg2ptShotDistance,Avg3ptShotDistance,AtRimFGM,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGA,FG2M,PtsAssisted2s,PtsUnassisted2s,TwoPtAssists,AtRimAssists,ShortMidRangeAssists,DefTwoPtRebounds,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,DefTwoPtReboundPct,DefAtRimReboundPct,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,FTDefRebounds,LiveBallTurnovers,BadPassTurnovers,LostBallTurnovers,Turnovers,LiveBallTurnoverPct,DefFTReboundPct,PenaltyOffPoss,SecondChanceOffPoss,PenaltyAtRimFGM,PenaltyAtRimFGA,LongMidRangeFGM,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,PenaltyArc3FGA,FtPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,Corner3Assists,LongMidRangeAssists,OffThreePtRebounds,OffRebounds,DeadBallTurnovers,Travels,PenaltyTurnovers,Offensive Fouls,FTA,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,PenaltyFg3Pct,SecondChanceFg2Pct,PenaltyFg2Pct,SecondChanceEfgPct,PenaltyEfgPct,SecondChanceTsPct,PenaltyTsPct,OffThreePtReboundPct,OffFGReboundPct,OffArc3ReboundPct,DefShortMidRangeReboundPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,PenaltyOffPossPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,PtsUnassisted3s,PtsPutbacks,Fg2aBlocked,OffTwoPtRebounds,Steals,BadPassSteals,LostBallSteals,BadPassOutOfBoundsTurnovers,SecondChanceTurnovers,Charge Fouls,Loose Ball Fouls,Loose Ball Fouls Drawn,BlockedAtRim,RecoveredBlocks,DefensiveGoaltends,SecondChanceFg3Pct,FG2APctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,OffTwoPtReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,DefLongMidRangeReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,SecondChanceShotQualityAvg,PenaltyArc3FGM,SecondChanceFtPoints,Fg3aBlocked,Offensive Fouls Drawn,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFouls,FG3APctBlocked,AtRimPctBlocked,Arc3PctBlocked,PenaltyArc3Accuracy,SecondChanceCorner3FGA,SelfOReb,StepOutOfBoundsTurnovers,SelfORebPct,SecondChanceCorner3Frequency,2pt And 1 Free Throw Trips,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,Charge Fouls Drawn,ThreePtShootingFoulsDrawn,SecondChanceCorner3PctAssisted,ThreePtShootingFoulsDrawnPct,LostBallOutOfBoundsTurnovers,FTOffRebounds,Defensive 3 Seconds Violations,OffFTReboundPct,3pt And 1 Free Throw Trips,BlockedLongMidRange,BlockedArc3,Clear Path Fouls,3SecondViolations,HeaveAttempts,Corner3PctBlocked,HeaveMakes,OffensiveGoaltends,team_id,year,season,team_vs
1627814-1630164-1630185-203145-203952,1610612744,"Damion Lee, James Wiseman, Nico Mannion, Kent Bazemore, Andrew Wiggins","Lee, Wiseman, Mannion, Bazemore, Wiggins",1627814-1630164-1630185-203145-203952,GSW,197.0,1,-8.0,7.0,7.0,14.0,13.0,102.33502538071066,12.428571428571429,,,,3.0,7.0,1.0,,1.0,3.0,,1.0,5.0,,1.0,,,2.0,,4.0,1.0,2.0,2.0,,,1.0,5.0,,,,0.5,0.625,0.25,1.0,1.0,1.0,15.714285714285714,15.714285714285714,12.428571428571429,0.25,0.25,,,,0.5,,0.4094375,4.833333333333333,26.6,1.0,1.0,2.0,,2.0,4.0,,2.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,1.0,,,2.0,1.0,1.0,3.0,0.6666666666666666,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,1610612744,2021,2020-21,False
1627814-1630164-201939-202954-203110,1610612744,"Damion Lee, James Wiseman, Stephen Curry, Brad Wanamaker, Draymond Green","Lee, Wiseman, Curry, Wanamaker, Green",1627814-1630164-201939-202954-203110,GSW,127.0,1,-1.0,5.0,5.0,11.0,6.0,124.72440944881889,11.0,,,,2.0,6.0,3.0,1.0,2.0,5.0,1.0,2.0,5.0,,2.0,1.0,,1.0,,2.0,1.0,1.0,2.0,,,2.0,5.0,,0.5,0.5,0.35714285714285715,0.35714285714285715,0.2857142857142857,1.0,1.0,1.0,12.0,11.333333333333334,11.0,0.42857142857142855,0.2857142857142857,0.5,0.5,,0.7142857142857143,0.5,0.44973571428571424,6.9,29.55,1.0,,1.0,1.0,1.0,2.0,,1.0,1.0,,,1.0,1.0,0.2,,,0.3333333333333333,0.3333333333333333,1.0,0.14285714285714285,,,,0.14285714285714285,,,,,,,,1.0,1.0,,,,,,,,1.0,,,1.0,,,,,1.0,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,0.25,,,,,,,,,,,,,,1.0,0.22485,,,,,0.16666666666666666,,1.0,,,,,3.0,,,1.0,1.0,1.0,,,,,,,,,,,,,,0.25,,1.0,,,,,,1.0,,,,,,0.8748,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612744,2021,2020-21,False
1627814-1630164-201939-203110-203952,1610612744,"Damion Lee, James Wiseman, Stephen Curry, Draymond Green, Andrew Wiggins","Lee, Wiseman, Curry, Green, Wiggins",1627814-1630164-201939-203110-203952,GSW,863.0,5,11.0,27.0,20.0,59.0,38.0,98.44727694090383,16.185185185185187,,,1.0,14.0,32.0,2.0,5.0,9.0,11.0,8.0,13.0,49.0,15.0,9.0,5.0,5.0,9.0,2.0,23.0,2.0,8.0,11.0,4.0,7.0,7.0,44.0,0.625,0.6153846153846154,0.6153846153846154,0.7916666666666666,0.8166666666666667,0.5416666666666666,1.0,0.7272727272727273,1.0,13.3125,13.21875,15.666666666666666,0.08333333333333333,0.375,0.5555555555555556,0.625,0.4,0.625,0.5555555555555556,0.5019625,9.327272727272726,25.384615384615383,2.0,3.0,5.0,4.0,7.0,8.0,6.0,4.0,2.0,2.0,6.0,0.5714285714285714,0.5714285714285714,0.6363636363636364,0.6666666666666666,0.5,1.0,1.0,1.0,0.20833333333333334,0.6,0.75,0.6666666666666666,0.16666666666666666,,3.0,3.0,,5.0,0.6,,19.0,3.0,1.0,1.0,2.0,3.0,4.0,3.0,4.0,3.0,11.0,,,5.0,4.0,7.0,6.0,7.0,5.0,31.0,3.0,,2.0,3.0,2.0,1.0,4.0,,12.0,,4.0,1.0,1.0,31.0,19.0,0.8571428571428571,,0.5714285714285714,1.5,0.9285714285714286,1.25,0.9117647058823529,0.4,0.3333333333333333,0.25,0.6,0.5,0.5,,0.16666666666666666,0.75,0.75,1.0,0.07142857142857142,1.0,0.2857142857142857,0.75,0.21428571428571427,0.5207821428571429,0.14285714285714285,0.26666666666666666,0.10204081632653061,0.6326530612244898,0.59375,,,1.0,1.0,1.0,1.0,9.0,,1.0,1.0,2.0,,2.0,,1.0,1.0,1.0,,,1.0,,1.0,0.09090909090909091,0.2,,0.25,,0.5,,1.0,1.0,,1.0,,,,1.0,1.0,1.0,,3.0,2.0,1.0,,2.0,,0.07692307692307693,,0.1111111111111111,1.0,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,1610612744,2021,2020-21,False
1627814-1630164-201939-203145-203952,1610612744,"Damion Lee, James Wiseman, Stephen Curry, Kent Bazemore, Andrew Wiggins","Lee, Wiseman, Curry, Bazemore, Wiggins",1627814-1630164-201939-203145-203952,GSW,356.0,3,-8.0,13.0,11.0,26.0,14.0,105.16853932584269,14.384615384615385,,,2.0,6.0,13.0,1.0,,1.0,7.0,,1.0,6.0,,1.0,,,,,,4.0,6.0,6.0,4.0,6.0,2.0,6.0,,,,0.375,0.375,0.125,1.0,0.75,1.0,13.0,13.0,13.846153846153847,0.125,0.125,,,,0.25,,0.4169375,9.385714285714286,29.1,,2.0,5.0,1.0,3.0,,6.0,,,,2.0,,,0.42857142857142855,0.5,,,,,0.625,0.4,0.4,,0.125,,2.0,1.0,1.0,5.0,0.4,,,,,,1.0,,,,,,,,,,,,,,,,,,,,3.0,,,2.0,,,,2.0,1.0,,,,,,,,,,,,,0.5,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,1.0,,,,0.14285714285714285,,,,,,,,1.0,1.0,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612744,2021,2020-21,False
1627814-1630164-202954-203145-203952,1610612744,"Damion Lee, James Wiseman, Brad Wanamaker, Kent Bazemore, Andrew Wiggins","Lee, Wiseman, Wanamaker, Bazemore, Wiggins",1627814-1630164-202954-203145-203952,GSW,445.0,1,-15.0,16.0,,31.0,24.0,100.31460674157303,12.3125,,,,7.0,15.0,5.0,1.0,3.0,11.0,1.0,5.0,9.0,3.0,3.0,1.0,1.0,2.0,1.0,5.0,,3.0,7.0,2.0,2.0,2.0,7.0,1.0,0.2,0.2,0.21875,0.2647058823529412,0.3125,,0.6666666666666666,,16.533333333333335,15.266666666666667,12.0625,0.3125,0.1875,0.3333333333333333,0.3333333333333333,1.0,0.625,0.3333333333333333,0.5169,8.818181818181818,25.46,1.0,1.0,3.0,3.0,2.0,2.0,2.0,1.0,,1.0,2.0,0.5,1.0,0.18181818181818182,1.0,1.0,0.2,0.25,,0.1875,0.3333333333333333,0.5,1.0,0.1875,1.0,2.0,,2.0,2.0,1.0,1.0,,4.0,,,,,2.0,,,,2.0,1.0,3.0,2.0,,,,,,,,,1.0,4.0,,,,,3.0,,2.0,,,,,,0.3333333333333333,,0.25,,0.25,,0.25,0.3076923076923077,0.5,1.0,,,,0.125,,,,,,,,,,0.11764705882352941,0.16666666666666666,0.2222222222222222,,,1.0,1.0,,,,1.0,,2.0,2.0,3.0,2.0,1.0,1.0,,,,,,,,,,0.18181818181818182,0.3333333333333333,,0.3333333333333333,0.5,0.5,,,,,,0.25,1.0,,,,,0.5753166666666667,,,,,,,,0.2,,,1.0,,,,0.25,1.0,,,,,,,,,,,,,,,,,,,,,1610612744,2021,2020-21,False
1627814-201939-202954-203110-203145,1610612744,"Damion Lee, Stephen Curry, Brad Wanamaker, Draymond Green, Kent Bazemore","Lee, Curry, Wanamaker, Green, Bazemore",1627814-201939-202954-203110-203145,GSW,181.0,3,-3.0,8.0,7.0,14.0,12.0,111.38121546961327,10.25,,,,3.0,6.0,2.0,1.0,1.0,3.0,1.0,2.0,9.0,3.0,1.0,1.0,1.0,2.0,1.0,5.0,,3.0,3.0,,1.0,2.0,9.0,1.0,0.5,0.5,0.5,0.6666666666666666,0.4,,1.0,,16.5,16.5,10.25,0.4,0.2,1.0,1.0,1.0,0.8,1.0,0.5324099999999999,7.266666666666667,25.15,1.0,,,1.0,1.0,2.0,,1.0,1.0,,2.0,1.0,1.0,0.3333333333333333,1.0,,0.5,0.5,1.0,,,,,0.2,1.0,,,,,,1.0,5.0,,1.0,2.0,,,1.0,,1.0,1.0,4.0,,,,1.0,2.0,1.0,2.0,4.0,9.0,,,,,,,,,4.0,1.0,,,,9.0,5.0,0.5,,0.5,,0.625,,0.8,,,,,,,,0.2,,,,0.5,0.5,0.25,,0.25,0.5569625,0.16666666666666666,,,1.0,0.8333333333333334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,1.0,,,,1.0,,,,,,,,,,,1.0,,0.3333333333333333,,,,,,,,,,,,,,1610612744,2021,2020-21,False
1627814-201939-202954-203110-203952,1610612744,"Damion Lee, Stephen Curry, Brad Wanamaker, Draymond Green, Andrew Wiggins","Lee, Curry, Wanamaker, Green, Wiggins",1627814-201939-202954-203110-203952,GSW,337.0,2,6.0,11.0,3.0,22.0,11.0,94.0059347181009,14.090909090909092,,,,6.0,11.0,3.0,3.0,5.0,4.0,3.0,7.0,17.0,3.0,5.0,3.0,1.0,3.0,1.0,7.0,1.0,3.0,6.0,1.0,3.0,1.0,10.0,0.3333333333333333,0.42857142857142855,0.42857142857142855,0.7727272727272727,0.7727272727272727,0.6363636363636364,1.0,1.0,1.0,16.545454545454547,15.636363636363637,14.090909090909092,0.2727272727272727,0.45454545454545453,0.6,0.6,0.3333333333333333,0.9090909090909091,0.6,0.5653136363636363,2.475,25.542857142857144,3.0,1.0,1.0,,4.0,4.0,4.0,2.0,1.0,1.0,2.0,0.5,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.09090909090909091,1.0,1.0,1.0,,,,,,3.0,,,,3.0,,,,,2.0,,,,,2.0,2.0,7.0,,,,,,,,,3.0,3.0,3.0,,,2.0,,,,,,,,,1.0,,1.1666666666666667,,1.1666666666666667,,0.75,0.75,0.5,,,,,0.18181818181818182,,,,,,,,,,,,0.4117647058823529,,,1.0,1.0,1.0,1.0,1.0,1.0,6.0,2.0,,,1.0,,1.0,,,,,,,,,1.0,,,,,,,,1.0,1.0,,,0.3333333333333333,1.0,,0.3333333333333333,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,1610612744,2021,2020-21,False
1627814-201939-203110-203145-203952,1610612744,"Damion Lee, Stephen Curry, Draymond Green, Kent Bazemore, Andrew Wiggins","Lee, Curry, Green, Bazemore, Wiggins",1627814-201939-203110-203145-203952,GSW,931.0,9,-1.0,32.0,20.0,70.0,45.0,108.27067669172932,15.40625,,,3.0,16.0,38.0,12.0,3.0,10.0,15.0,4.0,13.0,44.0,6.0,10.0,3.0,2.0,8.0,1.0,18.0,4.0,11.0,11.0,7.0,12.0,8.0,44.0,0.5,0.3076923076923077,0.3076923076923077,0.6428571428571429,0.7096774193548387,0.4642857142857143,0.8,0.55,0.6666666666666666,11.526315789473685,11.526315789473685,14.28125,0.42857142857142855,0.35714285714285715,0.3,0.3,0.3333333333333333,0.8928571428571429,0.3,0.5392946428571429,4.12,26.43846153846154,11.0,,2.0,1.0,12.0,12.0,12.0,6.0,6.0,,7.0,0.5,0.5,0.8,0.4666666666666667,0.4,0.9166666666666666,1.0,0.5454545454545454,0.07142857142857142,,,,0.03571428571428571,,2.0,1.0,1.0,6.0,0.3333333333333333,,27.0,,9.0,10.0,1.0,1.0,3.0,1.0,2.0,7.0,8.0,,,,10.0,13.0,4.0,9.0,6.0,38.0,1.0,,,,4.0,,2.0,,9.0,,3.0,3.0,2.0,38.0,27.0,0.4444444444444444,,0.7692307692307693,,0.7272727272727273,,0.7916666666666666,,,,0.5,1.0,1.0,,0.10714285714285714,0.3333333333333333,0.3333333333333333,1.0,0.45454545454545453,0.9,0.09090909090909091,0.5,0.3181818181818182,0.5192431818181817,0.13333333333333333,0.1875,,0.8636363636363636,0.7105263157894737,,,,,,,6.0,,1.0,,1.0,,1.0,,,2.0,,,1.0,2.0,,,0.06666666666666667,,,,,,,,0.5,1.0,0.6666666666666666,,,,,,,,3.0,,,1.0,1.0,1.0,,0.08333333333333333,,0.42857142857142855,,,,,,2.0,1.0,,,,1.0,,0.07142857142857142,1.0,,,,,,,,,,,,,1610612744,2021,2020-21,False
1627814-202954-203110-203145-203952,1610612744,"Damion Lee, Brad Wanamaker, Draymond Green, Kent Bazemore, Andrew Wiggins","Lee, Wanamaker, Green, Bazemore, Wiggins",1627814-202954-203110-203145-203952,GSW,643.0,3,7.0,22.0,13.0,43.0,19.0,96.298600311042,15.090909090909092,,,,11.0,21.0,6.0,2.0,7.0,9.0,3.0,8.0,26.0,9.0,7.0,2.0,3.0,7.0,2.0,17.0,3.0,10.0,10.0,2.0,4.0,5.0,26.0,1.0,0.375,0.375,0.6764705882352942,0.7222222222222222,0.47058823529411764,0.75,0.9,1.0,14.80952380952381,14.80952380952381,15.090909090909092,0.35294117647058826,0.4117647058823529,0.2857142857142857,0.2857142857142857,1.0,0.8235294117647058,0.2857142857142857,0.5445794117647058,6.544444444444444,25.85,5.0,,1.0,2.0,7.0,8.0,6.0,4.0,3.0,,6.0,0.5714285714285714,0.5714285714285714,0.7777777777777778,1.0,1.0,0.8333333333333334,0.8333333333333334,0.6,0.058823529411764705,,,,0.11764705882352941,1.0,2.0,1.0,1.0,3.0,0.6666666666666666,1.0,6.0,,2.0,3.0,2.0,1.0,1.0,,,3.0,3.0,,,,2.0,3.0,,3.0,,4.0,1.0,1.0,,,1.0,,,,4.0,,3.0,,,4.0,6.0,,,0.6666666666666666,,0.3333333333333333,,0.3333333333333333,,,,1.0,1.0,1.0,0.5,0.058823529411764705,1.0,1.0,1.0,0.5,0.6666666666666666,,,0.5,0.57225,0.16666666666666666,0.3,,0.15384615384615385,0.2857142857142857,,,,,,,,,1.0,,2.0,1.0,1.0,1.0,,,,,,,,,0.1111111111111111,1.0,,,,,,,1.0,,,,,,,,,,,,,,,2.0,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,1610612744,2021,2020-21,False
1628395-1628539-1629308-1629672-1629673,1610612744,"Jordan Bell, Mychal Mulder, Juan Toscano-Anderson, Eric Paschall, Jordan Poole","Bell, Mulder, Toscano-Anderson, Paschall, Poole",1628395-1628539-1629308-1629672-1629673,GSW,8.0,1,-2.0,1.0,1.0,1.0,2.0,180.0,8.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612744,2021,2020-21,False
1628395-1628539-1629346-1629672-1629673,1610612744,"Jordan Bell, Mychal Mulder, Alen Smailagic, Eric Paschall, Jordan Poole","Bell, Mulder, Smailagic, Paschall, Poole",1628395-1628539-1629346-1629672-1629673,GSW,103.0,1,,3.0,3.0,6.0,6.0,83.88349514563107,10.666666666666666,,,1.0,2.0,3.0,,1.0,2.0,1.0,1.0,2.0,6.0,,2.0,1.0,,,,,,,1.0,,,2.0,5.0,,0.5,0.5,0.8333333333333334,0.75,0.6666666666666666,,,,23.666666666666668,23.0,10.666666666666666,,0.6666666666666666,0.5,0.5,,0.6666666666666666,0.5,0.44406666666666667,5.5,28.55,,1.0,1.0,,1.0,,2.0,,,,,,,1.0,,,,,,0.3333333333333333,1.0,1.0,,,,,,,,,,3.0,1.0,,,,,,,,2.0,1.0,,,1.0,1.0,1.0,1.0,2.0,1.0,6.0,,,1.0,1.0,,,,,3.0,,1.0,1.0,1.0,6.0,3.0,0.5,,1.0,,0.8333333333333334,0.5,0.75,1.0,1.0,1.0,,,,,,,,,,,,,0.6666666666666666,0.44406666666666667,0.3333333333333333,1.0,0.16666666666666666,1.0,1.0,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,1.0,,,,,0.5,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,1610612744,2021,2020-21,False
1628395-1628539-1629346-1629672-1630185,1610612744,"Jordan Bell, Mychal Mulder, Alen Smailagic, Eric Paschall, Nico Mannion","Bell, Mulder, Smailagic, Paschall, Mannion",1628395-1628539-1629346-1629672-1630185,GSW,422.0,1,,14.0,4.0,27.0,17.0,92.13270142180095,15.5,,,1.0,7.0,13.0,4.0,4.0,7.0,7.0,4.0,7.0,17.0,12.0,7.0,4.0,4.0,6.0,4.0,16.0,2.0,6.0,8.0,3.0,5.0,2.0,17.0,1.0,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.6071428571428571,0.5,0.6666666666666666,0.625,0.6666666666666666,15.76923076923077,14.307692307692308,13.5,0.2857142857142857,0.5,0.5714285714285714,0.5714285714285714,1.0,0.7857142857142857,0.5714285714285714,0.5011153846153846,5.7,29.285714285714285,2.0,,2.0,1.0,2.0,4.0,,2.0,2.0,,3.0,1.0,1.0,0.2857142857142857,0.6,0.5,0.5,0.5,1.0,0.14285714285714285,,,,0.07142857142857142,1.0,1.0,,1.0,1.0,1.0,0.5,,1.0,,,,,,,,,1.0,,1.0,,,,,,,,,,,2.0,,,,,1.0,,1.0,1.0,,,,,,,,,,,,0.25,,0.6666666666666666,,,,,,,,,,,,,,0.07142857142857142,0.14285714285714285,,,,,1.0,,1.0,,1.0,,,,2.0,,,,,,,1.0,,1.0,,,,,,,0.4,0.5,0.5,,,,,,0.5,,,0.5,,,0.501,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1610612744,2021,2020-21,False
1628395-1628539-1629346-1630185-203145,1610612744,"Jordan Bell, Mychal Mulder, Alen Smailagic, Nico Mannion, Kent Bazemore","Bell, Mulder, Smailagic, Mannion, Bazemore",1628395-1628539-1629346-1630185-203145,GSW,81.0,1,,3.0,,6.0,2.0,106.66666666666666,12.666666666666666,,,,1.0,3.0,1.0,,,2.0,,1.0,2.0,,,,,1.0,,2.0,1.0,2.0,2.0,,,,2.0,,,,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,14.333333333333334,14.333333333333334,12.666666666666666,0.3333333333333333,,,,,0.6666666666666666,,0.5688,6.4,23.2,1.0,,1.0,,1.0,2.0,,1.0,1.0,,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612744,2021,2020-21,False
1628395-1628539-1629672-1630185-203145,1610612744,"Jordan Bell, Mychal Mulder, Eric Paschall, Nico Mannion, Kent Bazemore","Bell, Mulder, Paschall, Mannion, Bazemore",1628395-1628539-1629672-1630185-203145,GSW,160.0,1,2.0,6.0,,12.0,5.0,108.0,12.0,,,,3.0,6.0,1.0,,3.0,2.0,,3.0,7.0,,3.0,,,,,,1.0,2.0,2.0,2.0,2.0,1.0,7.0,,,,0.4,0.5,0.6,0.5,0.5,0.5,14.666666666666666,14.666666666666666,11.166666666666666,0.2,0.6,,,,0.8,,0.50278,8.7,27.733333333333334,1.0,,,1.0,2.0,,4.0,,,,1.0,,,1.0,0.5,,1.0,1.0,,,,,,0.2,,,,,,,,,,,,1.0,,,,,,3.0,,,,,,,,,,,,,,,,,,3.0,1.0,1.0,,,,,,,,,,,,,,,0.5,1.0,1.0,,,,,,,,,,,,0.16666666666666666,0.3333333333333333,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612744,2021,2020-21,False
1628395-1629346-1629673-1630185-203145,1610612744,"Jordan Bell, Alen Smailagic, Jordan Poole, Nico Mannion, Kent Bazemore","Bell, Smailagic, Poole, Mannion, Bazemore",1628395-1629346-1629673-1630185-203145,GSW,108.0,1,-3.0,4.0,,8.0,5.0,106.66666666666666,14.25,,,,2.0,4.0,,,1.0,1.0,,1.0,2.0,,1.0,,,1.0,,2.0,2.0,2.0,2.0,,,1.0,2.0,,,,0.5,0.5,0.5,1.0,0.5,1.0,12.75,12.75,13.0,,0.5,,,,0.5,,0.4935,18.0,29.7,,,,1.0,1.0,2.0,,1.0,,,,1.0,1.0,1.0,,,,,,,,,,0.5,,2.0,2.0,,2.0,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612744,2021,2020-21,False
1628539-1629308-1629346-1629672-1629673,1610612744,"Mychal Mulder, Juan Toscano-Anderson, Alen Smailagic, Eric Paschall, Jordan Poole","Mulder, Toscano-Anderson, Smailagic, Paschall, Poole",1628539-1629308-1629346-1629672-1629673,GSW,16.0,1,-1.0,1.0,1.0,2.0,1.0,180.0,2.0,,,,,1.0,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,14.0,14.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612744,2021,2020-21,False
