EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGA,SecondChanceAtRimFGA,Corner3FGA,FG2A,FG3A,OpponentPoints,SecondChanceFG2A,Fg2aBlocked,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,Turnovers,ShootingFouls,Fouls,FG3APct,FG2APctBlocked,AtRimPctBlocked,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,Corner3Frequency,SecondChanceAtRimFrequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPoss,PenaltyCorner3FGA,PenaltyFG3A,PenaltyOffPossExcludingTakeFouls,PenaltyCorner3Frequency,PenaltyShotQualityAvg,PenaltyOffPossPct,Arc3FGA,PenaltyArc3FGA,NonHeaveArc3FGA,FoulsDrawn,Arc3Frequency,PenaltyArc3Frequency,ShortMidRangeFGM,ShortMidRangeFGA,FG2M,Points,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsUnassisted2s,FirstChancePoints,PenaltyPointsExcludingTakeFouls,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,PenaltyPointsPct,FtPoints,PenaltyFtPoints,FTA,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,LongMidRangeFGA,Loose Ball Fouls,Offensive Fouls,NonShootingPenaltyNonTakeFouls,LongMidRangeFrequency,Arc3FGM,FG3M,PtsAssisted3s,NonHeaveArc3FGM,ThreePtAssists,Assists,Arc3Assists,AssistPoints,LiveBallTurnovers,BadPassTurnovers,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,LiveBallTurnoverPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,BlocksRecoveredPct,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,NonHeaveArc3Accuracy,AtRimFGM,LongMidRangeFGM,Corner3FGM,PtsAssisted2s,TwoPtAssists,Corner3Assists,AtRimAssists,Steals,LostBallSteals,BadPassOutOfBoundsTurnovers,LostBallTurnovers,TwoPtShootingFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,DefCorner3ReboundPct,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ShortMidRangeAssists,ShortMidRangePctAssisted,SecondChanceAtRimFGM,SecondChanceFG2M,SecondChancePoints,PtsPutbacks,LongMidRangeAssists,OffThreePtRebounds,Technical Free Throw Trips,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,OffThreePtReboundPct,OffArc3ReboundPct,LongMidRangePctAssisted,SecondChanceAtRimAccuracy,SecondChancePointsPct,BadPassSteals,Charge Fouls Drawn,ShortMidRangePctBlocked,PenaltyAtRimFGM,PenaltyAtRimFGA,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3FGM,PenaltyFG3M,PenaltyFg3Pct,PenaltyCorner3Accuracy,PtsUnassisted3s,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,PenaltyArc3FGM,PenaltyTurnovers,2pt And 1 Free Throw Trips,LongMidRangePctBlocked,PenaltyArc3Accuracy,SecondChanceCorner3FGA,SecondChanceArc3FGA,SecondChanceFG3A,SecondChanceFtPoints,SelfOReb,Travels,SecondChanceTurnovers,Charge Fouls,Loose Ball Fouls Drawn,Offensive Fouls Drawn,BlockedShortMidRange,DefensiveGoaltends,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,SelfORebPct,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceAtRimPctAssisted,Blocked3s,BlockedArc3,SecondChanceCorner3FGM,SecondChanceFG3M,SecondChanceFg3Pct,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3FGM,OffCorner3ReboundPct,SecondChanceArc3Accuracy,team_id,year,season,team_vs
1630167-1630193-201565-202692-203457,1610612752,"Obi Toppin, Immanuel Quickley, Derrick Rose, Alec Burks, Nerlens Noel","Toppin, Quickley, Rose, Burks, Noel",1630167-1630193-201565-202692-203457,NYK,933.0,3,16.0,11.0,31.0,31.0,,2.0,62,6.0,1.0,6.0,18.0,14.0,34.0,2.0,,3.0,7.0,5.0,1.0,13.0,3.0,16.0,,,2.0,3.0,6.0,0.4375,,,1.0,0.7142857142857143,0.3333333333333333,1.0,0.8571428571428571,0.21428571428571427,0.5,0.6666666666666666,1.0,95.69131832797427,14.838709677419354,15.258064516129032,14.258064516129032,14.838709677419354,0.1875,0.1875,0.3333333333333333,0.625,0.5385390625,0.6125166666666667,9.077777777777778,25.085714285714285,,,,,,,,8.0,,8.0,3.0,0.25,,4.0,8.0,9.0,45.0,,,,12.0,40.0,,0.5,,0.703125,,0.703125,,0.25,0.5,0.5,,,,,,,4.0,1.0,,,0.125,4.0,9.0,24.0,4.0,8.0,11.0,3.0,30.0,2.0,,2.0,2.0,2.0,1.0,0.8888888888888888,0.6428571428571429,0.6428571428571429,1.0,0.6666666666666666,1.0,0.5,0.5,0.5,0.75,0.5,4.0,1.0,5.0,6.0,3.0,5.0,3.0,2.0,1.0,,2.0,,0.3333333333333333,0.3333333333333333,1.0,0.6666666666666666,0.6666666666666666,0.75,0.25,0.25,0.8333333333333334,0.8333333333333334,1.0,,,,,,1.0,5.0,,,,,0.5,0.8333333333333334,0.8333333333333334,,,,,0.1111111111111111,1.0,,,,,,,,,,,3.0,,,,,,,,1.0,,1.0,,2.0,,,,,1.0,,,0.5,,0.14285714285714285,0.3333333333333333,,,,,1.0,1.0,1.0,1.0,1.0,,,,1610612752,2021,2020-21,True
1630167-1630193-201565-202692-203944,1610612752,"Obi Toppin, Immanuel Quickley, Derrick Rose, Alec Burks, Julius Randle","Toppin, Quickley, Rose, Burks, Randle",1630167-1630193-201565-202692-203944,NYK,63.0,1,1.0,2.0,2.0,2.0,,,4,,,,,1.0,,,,,,2.0,,2.0,,2.0,,,,,,1.0,,,,1.0,,,1.0,,,1.0,,91.42857142857143,12.5,19.0,12.5,19.0,,,,1.0,0.5118,,,26.0,,,,,,,,1.0,,1.0,1.0,1.0,,,,,2.0,,,,,2.0,,,,,,0.5,,,,,,2.0,,2.0,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,,1.0,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612752,2021,2020-21,True
1630167-1630193-202692-203457-203493,1610612752,"Obi Toppin, Immanuel Quickley, Alec Burks, Nerlens Noel, Reggie Bullock","Toppin, Quickley, Burks, Noel, Bullock",1630167-1630193-202692-203457-203493,NYK,516.0,2,9.0,-2.0,16.0,16.0,,1.0,32,1.0,,2.0,6.0,6.0,17.0,1.0,1.0,1.0,3.0,2.0,2.0,7.0,1.0,8.0,2.0,1.0,4.0,3.0,4.0,0.5,0.16666666666666666,,1.0,0.5,0.25,0.6,0.5555555555555556,0.14285714285714285,,,0.6,89.30232558139535,15.75,16.5,15.625,15.875,0.08333333333333333,0.16666666666666666,,0.5833333333333334,0.46921666666666667,0.3741,9.533333333333333,26.066666666666666,,,,,,,,4.0,,4.0,4.0,0.3333333333333333,,,3.0,2.0,15.0,,,,4.0,15.0,,0.3333333333333333,,0.5416666666666666,,0.5769230769230769,,0.25,,,,2.0,,2.0,,,2.0,1.0,,,0.16666666666666666,2.0,3.0,9.0,2.0,3.0,3.0,2.0,9.0,2.0,1.0,,,,,1.0,0.5,0.5,0.5,0.3333333333333333,1.0,,0.5,0.5,1.0,0.5,1.0,1.0,1.0,,,1.0,,,,,1.0,1.0,,,,1.0,1.0,,0.5,0.5,0.5,0.5,1.0,0.07692307692307693,0.14285714285714285,,,,,,,,,,,,,,,,,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,0.3333333333333333,,,,,,,,,,,,,,,,1610612752,2021,2020-21,True
1630167-201565-201959-202692-203493,1610612752,"Obi Toppin, Derrick Rose, Taj Gibson, Alec Burks, Reggie Bullock","Toppin, Rose, Gibson, Burks, Bullock",1630167-201565-201959-202692-203493,NYK,349.0,3,6.0,,13.0,13.0,,,26,1.0,,1.0,10.0,2.0,12.0,,2.0,,4.0,2.0,,6.0,,6.0,,,,1.0,2.0,0.16666666666666666,0.2,1.0,,0.5,,1.0,0.75,,,,1.0,107.27793696275072,13.76923076923077,13.076923076923077,13.76923076923077,12.307692307692308,0.08333333333333333,0.08333333333333333,,0.25,0.47120416666666665,,13.180000000000001,24.5,,,,,,,,1.0,,1.0,3.0,0.08333333333333333,,2.0,5.0,3.0,12.0,,,,6.0,12.0,,0.3,,0.375,,0.46153846153846156,,0.4166666666666667,0.4,0.5,,3.0,,3.0,,,4.0,,,,0.3333333333333333,,1.0,3.0,,1.0,1.0,,3.0,,,1.0,1.0,1.0,,1.0,0.5,0.5,,,0.6666666666666666,,,,,,,1.0,1.0,,,1.0,,,,,,2.0,,,,,,,0.25,0.25,1.0,1.0,1.0,0.15384615384615385,0.18181818181818182,,,,,,,,,,,,,,,,,,,1.0,0.2,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612752,2021,2020-21,True
1630167-201565-202692-203493-203944,1610612752,"Obi Toppin, Derrick Rose, Alec Burks, Reggie Bullock, Julius Randle","Toppin, Rose, Burks, Bullock, Randle",1630167-201565-202692-203493-203944,NYK,47.0,1,1.0,-2.0,1.0,2.0,,,3,,,,,,4.0,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,91.91489361702128,22.0,12.5,22.0,12.5,,,,,,,,,,,,,,,,,,,1.0,,,,,,2.0,,,,,2.0,,,,,,1.0,,,,,,2.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612752,2021,2020-21,True
1630193-201565-201959-202692-203944,1610612752,"Immanuel Quickley, Derrick Rose, Taj Gibson, Alec Burks, Julius Randle","Quickley, Rose, Gibson, Burks, Randle",1630193-201565-201959-202692-203944,NYK,262.0,2,4.0,-1.0,9.0,9.0,7.0,,18,2.0,,1.0,5.0,1.0,6.0,,,,2.0,1.0,,3.0,,3.0,1.0,,2.0,,3.0,0.16666666666666666,,,,0.3333333333333333,,1.0,0.6,,,0.5,,98.93129770992367,14.444444444444445,14.666666666666666,14.444444444444445,12.88888888888889,0.3333333333333333,0.16666666666666666,,0.5,0.4592416666666667,,7.6,22.2,8.0,1.0,1.0,8.0,0.16666666666666666,0.4592416666666667,0.8888888888888888,,,,1.0,,,,2.0,2.0,5.0,2.0,5.0,5.0,2.0,5.0,5.0,0.4,0.4,0.3333333333333333,0.3333333333333333,0.35714285714285715,0.35714285714285715,0.3333333333333333,,,1.0,1.0,1.0,2.0,1.0,1.0,1.0,,,1.0,0.16666666666666666,,,,,,1.0,,2.0,1.0,1.0,1.0,1.0,2.0,,,,,0.5,,,,,,,,2.0,,,2.0,1.0,,1.0,1.0,,,,,0.5,0.5,1.0,1.0,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,2.0,2.0,0.3333333333333333,1.0,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,1.0,1.0,,,,,,,,,1610612752,2021,2020-21,True
1630193-201565-202692-203457-203944,1610612752,"Immanuel Quickley, Derrick Rose, Alec Burks, Nerlens Noel, Julius Randle","Quickley, Rose, Burks, Noel, Randle",1630193-201565-202692-203457-203944,NYK,344.0,3,6.0,4.0,13.0,13.0,7.0,,26,,,,4.0,3.0,10.0,,,,1.0,4.0,,5.0,,5.0,,,2.0,,2.0,0.42857142857142855,,,,0.4444444444444444,,0.5,0.45454545454545453,,,0.4,,108.83720930232558,10.0,16.46153846153846,10.0,13.461538461538462,,,,0.42857142857142855,0.45225714285714286,,12.775,24.766666666666666,8.0,,2.0,8.0,,0.43312999999999996,0.6153846153846154,3.0,2.0,3.0,5.0,0.42857142857142855,0.4,1.0,2.0,1.0,14.0,,3.0,9.0,2.0,14.0,9.0,0.25,,0.5714285714285714,0.6,0.6363636363636364,0.6428571428571429,0.2857142857142857,0.5,0.5,0.6428571428571429,6.0,3.0,8.0,1.0,1.0,2.0,1.0,,1.0,0.2857142857142857,2.0,2.0,3.0,2.0,1.0,1.0,1.0,3.0,2.0,1.0,2.0,1.0,3.0,,0.5,0.6666666666666666,0.6666666666666666,1.0,,1.0,,0.6666666666666666,0.6666666666666666,0.5,0.6666666666666666,,,,,,,,1.0,1.0,,1.0,3.0,,,1.0,,,,,,,,,0.3,0.42857142857142855,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,,3.0,,,2.0,1.0,,,1.0,,,,,,,,,1.0,,1.0,,,,,,,,1.0,1.0,,,,,,,,,1610612752,2021,2020-21,True
1630193-201959-202692-203457-203493,1610612752,"Immanuel Quickley, Taj Gibson, Alec Burks, Nerlens Noel, Reggie Bullock","Quickley, Gibson, Burks, Noel, Bullock",1630193-201959-202692-203457-203493,NYK,22.0,1,,,1.0,1.0,1.0,,2,,,,1.0,,,,,,,1.0,,1.0,,1.0,,,,,,,,,,1.0,,,1.0,,,,,130.9090909090909,6.0,16.0,6.0,2.0,,,,,0.37,,10.9,,1.0,,,1.0,,0.37,1.0,,,,,,,,1.0,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612752,2021,2020-21,True
1630193-201959-202692-203493-203944,1610612752,"Immanuel Quickley, Taj Gibson, Alec Burks, Reggie Bullock, Julius Randle","Quickley, Gibson, Burks, Bullock, Randle",1630193-201959-202692-203493-203944,NYK,148.0,1,2.0,1.0,4.0,3.0,3.0,4.0,7,1.0,1.0,1.0,2.0,4.0,4.0,2.0,,,,1.0,,1.0,3.0,4.0,1.0,,1.0,1.0,1.0,0.6666666666666666,,,,0.5,,,0.5,0.75,,,,68.1081081081081,20.25,22.333333333333332,14.25,22.0,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.8333333333333334,0.5903166666666667,0.52425,7.7,27.8,4.0,1.0,4.0,4.0,0.16666666666666666,0.5903166666666667,1.0,3.0,3.0,3.0,,0.5,0.5,,,1.0,5.0,1.0,2.0,5.0,2.0,,5.0,0.5,0.5,0.4166666666666667,0.4166666666666667,0.4166666666666667,0.4166666666666667,,,,1.0,,,,,,1.0,,,,0.16666666666666666,1.0,1.0,,1.0,,,,,,,,,,,,0.25,0.25,,,0.5,,0.3333333333333333,0.3333333333333333,,0.3333333333333333,1.0,,,,,,,,,1.0,,,,,,1.0,1.0,,,,,,,,,,,1.0,1.0,5.0,2.0,,3.0,,0.5,0.8333333333333334,0.8333333333333334,1.0,1.0,,1.0,1.0,,,,1.0,1.0,0.16666666666666666,1.0,,1.0,0.25,,3.0,,,1.0,1.0,,,0.3333333333333333,,1.0,1.0,,,,1.0,,,,,,,,,,0.3333333333333333,,,,,1.0,1.0,,,1.0,1.0,1.0,1610612752,2021,2020-21,True
1630193-202692-203457-203493-203944,1610612752,"Immanuel Quickley, Alec Burks, Nerlens Noel, Reggie Bullock, Julius Randle","Quickley, Burks, Noel, Bullock, Randle",1630193-202692-203457-203493-203944,NYK,217.0,2,4.0,-4.0,8.0,8.0,7.0,2.0,16,3.0,3.0,,6.0,4.0,14.0,3.0,,3.0,,,1.0,1.0,3.0,4.0,1.0,,1.0,4.0,5.0,0.4,,,1.0,,0.75,,,0.5,1.0,,,106.17511520737327,15.25,11.875,15.125,11.875,0.3,,1.0,0.7,0.56147,0.7704333333333334,7.216666666666666,26.775,6.0,,3.0,6.0,,0.523675,0.75,4.0,3.0,4.0,2.0,0.4,0.5,,2.0,2.0,10.0,1.0,3.0,5.0,4.0,6.0,5.0,0.3333333333333333,0.3333333333333333,0.5,0.4166666666666667,0.5,0.4166666666666667,0.2,,,0.5,,,,,,1.0,,,1.0,0.1,2.0,2.0,6.0,2.0,2.0,2.0,2.0,6.0,,,,,,,1.0,0.5,0.5,,,,,0.5,0.5,1.0,0.5,2.0,,,,,,,,,1.0,,,,,,0.6666666666666666,0.6666666666666666,,,,,,,,,,,2.0,2.0,4.0,4.0,,,,0.6666666666666666,0.6666666666666666,0.6666666666666666,,,,0.6666666666666666,0.4,,1.0,,1.0,1.0,0.16666666666666666,1.0,,1.0,0.3333333333333333,,,,,1.0,1.0,,,0.3333333333333333,,,,,1.0,,,,,,,,1.0,,0.16666666666666666,,,,,,,,,,,,,,1610612752,2021,2020-21,True
201565-201959-202692-203457-203493,1610612752,"Derrick Rose, Taj Gibson, Alec Burks, Nerlens Noel, Reggie Bullock","Rose, Gibson, Burks, Noel, Bullock",201565-201959-202692-203457-203493,NYK,17.0,1,,,1.0,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.70588235294117,17.0,,17.0,,,,,,,,,,1.0,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612752,2021,2020-21,True
201565-201959-202692-203493-203944,1610612752,"Derrick Rose, Taj Gibson, Alec Burks, Reggie Bullock, Julius Randle","Rose, Gibson, Burks, Bullock, Randle",201565-201959-202692-203493-203944,NYK,597.0,4,10.0,-3.0,18.0,19.0,3.0,3.0,37,6.0,1.0,1.0,10.0,8.0,15.0,2.0,,2.0,5.0,3.0,,8.0,3.0,11.0,2.0,,2.0,,3.0,0.4444444444444444,,,,0.75,0.3333333333333333,0.8333333333333334,0.8,0.23076923076923078,,0.6666666666666666,0.8333333333333334,89.2462311557789,14.444444444444445,17.736842105263158,12.944444444444445,16.842105263157894,0.3333333333333333,0.05555555555555555,0.3333333333333333,0.7777777777777778,0.5570499999999999,0.57915,6.07,26.1625,5.0,1.0,3.0,5.0,0.25,0.5542,0.2777777777777778,7.0,2.0,7.0,8.0,0.3888888888888889,0.5,1.0,3.0,4.0,12.0,,1.0,1.0,4.0,8.0,1.0,0.4,,0.3055555555555556,,0.3,0.1,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.08333333333333333,1.0,1.0,4.0,1.0,1.0,1.0,,,,0.05555555555555555,1.0,1.0,3.0,1.0,1.0,3.0,1.0,7.0,,,,,,,1.0,0.125,0.125,,1.0,,,0.14285714285714285,0.14285714285714285,1.0,0.14285714285714285,3.0,,,4.0,2.0,,2.0,,,2.0,,1.0,0.5,0.5,,0.5,0.5,0.6666666666666666,,,,,,0.05263157894736842,0.09090909090909091,,,1.0,2.0,4.0,,,1.0,,1.0,0.6666666666666666,0.6666666666666666,0.14285714285714285,0.16666666666666666,,1.0,0.3333333333333333,,,,,1.0,0.25,,,,,,,,,,1.0,,,,,1.0,1.0,,,,,,1.0,2.0,,1.0,0.5,1.0,,,0.3333333333333333,,,,,,,,,,,,1610612752,2021,2020-21,True
201565-202692-203457-203493-203944,1610612752,"Derrick Rose, Alec Burks, Nerlens Noel, Reggie Bullock, Julius Randle","Rose, Burks, Noel, Bullock, Randle",201565-202692-203457-203493-203944,NYK,227.0,1,4.0,-5.0,8.0,8.0,2.0,2.0,16,2.0,1.0,1.0,4.0,5.0,8.0,2.0,,2.0,1.0,1.0,,2.0,2.0,4.0,,,,1.0,1.0,0.5555555555555556,,,,0.5,0.5,1.0,0.6666666666666666,0.25,0.5,,1.0,101.4977973568282,15.375,13.0,13.5,12.75,0.2222222222222222,0.1111111111111111,0.5,0.7777777777777778,0.5511555555555555,0.61965,6.35,26.1,3.0,,1.0,3.0,,0.63985,0.375,4.0,1.0,4.0,2.0,0.4444444444444444,0.25,,1.0,,3.0,,3.0,,,3.0,,,,0.16666666666666666,,0.16666666666666666,,0.1111111111111111,,,,,,,,,1.0,,,,0.1111111111111111,1.0,1.0,3.0,1.0,1.0,1.0,1.0,3.0,,,1.0,,1.0,,1.0,0.2,0.2,,,1.0,,0.25,0.25,1.0,0.25,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.5,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,1610612752,2021,2020-21,True
