EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,PlusMinus,OffPoss,PenaltyOffPoss,TotalPoss,FtPoints,Points,PenaltyFtPoints,PenaltyPoints,FTA,NonShootingFoulsDrawn,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,TsPct,PenaltyTsPct,Pace,SecondsPerPossOff,SecondsExcludingORebsPerPossOff,PenaltyPointsPct,PenaltyOffPossPct,Minutes,DefPoss,PenaltyDefPoss,SecondChanceOffPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGA,LongMidRangeFGA,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3A,OpponentPoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PtsAssisted2s,PtsUnassisted2s,NonHeaveArc3FGA,Fg2aBlocked,TwoPtAssists,Assists,AtRimAssists,AssistPoints,OffTwoPtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,LostBallSteals,LiveBallTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Offensive Fouls,DefensiveGoaltends,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,FG3APct,FG2APctBlocked,ShortMidRangePctBlocked,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,SecondsPerPossDef,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,LongMidRangeFrequency,Arc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,Avg2ptShotDistance,Avg3ptShotDistance,SecondChanceFG2A,SecondChanceShotQualityAvg,ShortMidRangeFGM,DefThreePtRebounds,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,DefThreePtReboundPct,DefArc3ReboundPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChanceAtRimFGA,Corner3FGM,Corner3FGA,FG3M,PtsAssisted3s,ThreePtAssists,Corner3Assists,BadPassSteals,LostBallOutOfBoundsTurnovers,NonShootingPenaltyNonTakeFouls,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,OffAtRimReboundPct,DefAtRimReboundPct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimFrequency,Arc3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,NonHeaveArc3FGM,Arc3Assists,BadPassTurnovers,SecondChanceFg3Pct,SecondChanceEfgPct,SecondChanceTsPct,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,NonHeaveArc3Accuracy,SecondChancePointsPct,Clear Path Fouls,SelfOReb,SelfORebPct,LongMidRangeFGM,SecondChanceFG2M,LongMidRangeAssists,ThreePtShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,SecondChanceFg2Pct,BlocksRecoveredPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,ThreePtShootingFoulsDrawnPct,SecondChanceAtRimFGM,OffThreePtRebounds,OffThreePtReboundPct,OffArc3ReboundPct,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PtsPutbacks,PenaltyArc3FGM,PenaltyFG3M,PenaltyFg3Pct,PenaltyArc3Accuracy,Loose Ball Fouls,PenaltyCorner3FGA,ShortMidRangeAssists,BlockedLongMidRange,ShortMidRangePctAssisted,PenaltyCorner3Frequency,2pt And 1 Free Throw Trips,OffCorner3ReboundPct,BadPassOutOfBoundsTurnovers,AtRimPctBlocked,LongMidRangePctBlocked,DefCorner3ReboundPct,BlockedAtRim,3SecondViolations,SecondChanceFtPoints,PtsUnassisted3s,Travels,PenaltyCorner3FGM,PenaltyCorner3Accuracy,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,FTOffRebounds,OffFTReboundPct,Defensive 3 Seconds Violations,HeaveAttempts,HeaveMakes,OffensiveGoaltends,Blocked3s,BlockedArc3,3pt And 1 Free Throw Trips,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,BlockedCorner3,team_id,year,season,team_vs
1751-1888-2042-63-93,1610612764,"Jahidi White, Richard Hamilton, Courtney Alexander, Michael Smith, Hubert Davis","White, Hamilton, Alexander, Smith, Davis",1751-1888-2042-63-93,WAS,3181.0,6,32.0,105.0,,207.0,14.0,124.0,,,18.0,,109.0,,,0.5391304347826087,,93.7063816409934,14.704761904761904,13.723809523809523,,,53.0,102.0,19.0,14.0,25.0,39.0,,,20.0,32.0,9.0,,43.0,91.0,16.0,92.0,,,,54.0,32.0,9.0,5.0,27.0,35.0,15.0,78.0,20.0,22.0,3.0,28.0,21.0,49.0,15.0,5.0,7.0,4.0,1.0,11.0,1.0,,12.0,23.0,1.0,,0.627906976744186,0.6428571428571429,0.4725274725274725,,0.514018691588785,,0.14953271028037382,0.054945054945054944,0.1,0.6363636363636364,1.0,0.6875,0.4166666666666667,0.6944444444444444,0.35714285714285715,0.4117647058823529,0.5882352941176471,0.7692307692307693,0.6363636363636364,16.04901960784314,15.627450980392156,0.3644859813084112,0.6410256410256411,0.6944444444444444,0.6,0.18691588785046728,0.29906542056074764,0.08411214953271028,,,,0.514018691588785,0.5086084112149533,,8.57032967032967,24.3,14.0,0.4776472222222222,3.0,3.0,,10.0,0.75,1.0,0.15,0.16666666666666666,0.08695652173913043,0.10101010101010101,5.0,4.0,7.0,8.0,24.0,8.0,4.0,10.0,1.0,1.0,1.0,0.5,0.5,0.21428571428571427,0.625,0.06542056074766354,0.5714285714285714,0.5714285714285714,1.0,0.2777777777777778,4.0,3.0,3.0,3.0,4.0,15.0,4.0,4.0,6.0,0.75,0.4166666666666667,0.39473684210526316,0.4444444444444444,0.4444444444444444,1.0,0.16666666666666666,1.0,1.0,0.4444444444444444,0.12096774193548387,,1.0,0.0196078431372549,15.0,3.0,11.0,,6.0,3.0,6.0,3.0,0.21428571428571427,0.5,0.46875,0.46875,0.7333333333333333,,1.0,,,,0.2,1.0,2.0,,,,,1.0,,1.0,1.0,0.3333333333333333,,2.0,,2.0,0.07692307692307693,,,2.0,,,,,,,,1.0,0.05555555555555555,,,1.0,0.3333333333333333,,,,,,,,,,,,1610612764,2001,2000-01,True
1751-1888-2042-782-919,1610612764,"Jahidi White, Richard Hamilton, Courtney Alexander, Mitch Richmond, Loy Vaught","White, Hamilton, Alexander, Richmond, Vaught",1751-1888-2042-782-919,WAS,130.0,1,5.0,5.0,,10.0,1.0,7.0,,,3.0,,7.0,,,0.7,,110.76923076923077,9.6,9.6,,,2.0,5.0,5.0,,3.0,3.0,,,,1.0,,,3.0,4.0,,2.0,,,,6.0,,,,3.0,3.0,3.0,6.0,,1.0,,1.0,,1.0,3.0,3.0,,,,,,,,,,,1.0,1.0,0.75,,0.75,,,,,,,0.3333333333333333,,0.3333333333333333,,,,,0.5,16.4,13.8,0.75,1.0,1.0,1.0,,0.25,,,,,0.75,0.7045,,5.2,,,,,,,2.0,,,,,0.4,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612764,2001,2000-01,True
1751-1888-2065-2128-363,1610612764,"Jahidi White, Richard Hamilton, Mike Smith, David Vanterpool, Christian Laettner","White, Hamilton, Smith, Vanterpool, Laettner",1751-1888-2065-2128-363,WAS,166.0,1,-2.0,5.0,5.0,11.0,,6.0,,6.0,,,6.0,6.0,5.0,0.5,0.5,95.42168674698796,13.2,12.4,1.0,1.0,3.0,6.0,4.0,1.0,2.0,3.0,2.0,3.0,,2.0,1.0,1.0,3.0,5.0,1.0,8.0,3.0,5.0,1.0,2.0,4.0,1.0,,1.0,1.0,1.0,2.0,1.0,1.0,,1.0,1.0,2.0,1.0,1.0,,,,,,,1.0,2.0,,,0.3333333333333333,0.3333333333333333,0.6,0.6,0.5,0.5,0.16666666666666666,,,,,0.5,0.5,0.5,0.3333333333333333,,,,,16.666666666666668,14.666666666666666,0.5,0.6666666666666666,0.6666666666666666,0.5,,0.3333333333333333,0.16666666666666666,0.5,0.6666666666666666,0.16666666666666666,0.6666666666666666,0.6119333333333333,0.6119333333333333,7.3,26.6,,0.5133,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,0.5,,,,,,,,1.0,,1.0,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612764,2001,2000-01,True
1751-1888-2065-363-93,1610612764,"Jahidi White, Richard Hamilton, Mike Smith, Christian Laettner, Hubert Davis","White, Hamilton, Smith, Laettner, Davis",1751-1888-2065-363-93,WAS,215.0,2,6.0,7.0,,15.0,,10.0,,,,,10.0,,,0.8333333333333334,,100.46511627906976,13.142857142857142,13.142857142857142,,,4.0,8.0,,,1.0,2.0,,,1.0,,,,2.0,3.0,3.0,4.0,,,,2.0,2.0,,,1.0,2.0,1.0,5.0,,2.0,,3.0,,3.0,,,1.0,,1.0,1.0,,,1.0,2.0,,,0.5,0.5,0.6666666666666666,,0.8333333333333334,,0.5,,,1.0,,1.0,,1.0,,,,1.0,1.0,15.375,15.375,0.3333333333333333,0.5,0.5,1.0,0.16666666666666666,,,,,,0.8333333333333334,0.5336166666666667,,5.333333333333333,23.366666666666664,,,1.0,1.0,,,1.0,1.0,1.0,1.0,,,,2.0,3.0,2.0,3.0,1.0,1.0,,,,0.5,0.6666666666666666,0.6666666666666666,,,0.5,0.6666666666666666,0.6666666666666666,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,1610612764,2001,2000-01,True
1751-1888-2128-363-93,1610612764,"Jahidi White, Richard Hamilton, David Vanterpool, Christian Laettner, Hubert Davis","White, Hamilton, Vanterpool, Laettner, Davis",1751-1888-2128-363-93,WAS,123.0,1,2.0,3.0,,7.0,2.0,4.0,,,2.0,,4.0,,,1.0,,81.95121951219512,16.333333333333332,16.333333333333332,,,2.0,4.0,,,,,,,1.0,,,,1.0,1.0,,2.0,,,,2.0,,,,1.0,1.0,,2.0,,1.0,1.0,2.0,,2.0,1.0,,1.0,,,1.0,,,1.0,2.0,,,1.0,1.0,1.0,,1.0,,,,,1.0,1.0,1.0,,1.0,,,,,1.0,18.5,18.5,,,,,1.0,,,,,,,0.3642,,7.1,,,,1.0,,,1.0,,,1.0,1.0,0.5,0.5,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612764,2001,2000-01,True
1751-1888-2128-63-93,1610612764,"Jahidi White, Richard Hamilton, David Vanterpool, Michael Smith, Hubert Davis","White, Hamilton, Vanterpool, Smith, Davis",1751-1888-2128-63-93,WAS,339.0,1,-1.0,12.0,11.0,23.0,5.0,13.0,5.0,13.0,6.0,3.0,11.0,13.0,11.0,0.4642857142857143,0.5,97.69911504424778,15.25,14.416666666666666,1.0,0.9166666666666666,6.0,11.0,11.0,2.0,1.0,3.0,1.0,3.0,2.0,5.0,1.0,1.0,4.0,10.0,1.0,14.0,4.0,9.0,1.0,4.0,4.0,1.0,3.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,3.0,2.0,5.0,,,,,,,,,1.0,3.0,,,0.5,0.5,0.4,0.4444444444444444,0.36363636363636365,0.4,0.09090909090909091,0.3,0.5,,1.0,0.5,0.3333333333333333,0.6666666666666666,0.2857142857142857,0.5,,,1.0,14.181818181818182,14.181818181818182,0.2727272727272727,0.3333333333333333,1.0,1.0,0.18181818181818182,0.45454545454545453,0.09090909090909091,0.3,0.3333333333333333,0.1,0.36363636363636365,0.49777727272727273,0.5098550000000001,11.09,24.3,1.0,0.457475,,1.0,,,1.0,,,,,,,,,,,,,,,2.0,,,,0.5,,,,,,,,,1.0,,1.0,2.0,,,,,0.5,0.5,,,,0.5,,,,0.15384615384615385,,,,3.0,1.0,1.0,,,,,,1.0,,0.6,0.6,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,0.6666666666666666,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1610612764,2001,2000-01,True
1751-1888-2128-919-93,1610612764,"Jahidi White, Richard Hamilton, David Vanterpool, Loy Vaught, Hubert Davis","White, Hamilton, Vanterpool, Vaught, Davis",1751-1888-2128-919-93,WAS,6.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612764,2001,2000-01,True
1751-1888-363-43-782,1610612764,"Jahidi White, Richard Hamilton, Christian Laettner, Chris Whitney, Mitch Richmond","White, Hamilton, Laettner, Whitney, Richmond",1751-1888-363-43-782,WAS,261.0,1,7.0,10.0,10.0,19.0,1.0,13.0,1.0,13.0,2.0,1.0,11.0,13.0,10.0,0.7222222222222222,0.7222222222222222,104.82758620689656,12.7,11.9,1.0,1.0,4.0,9.0,,1.0,4.0,5.0,4.0,5.0,1.0,1.0,1.0,1.0,6.0,7.0,1.0,6.0,6.0,7.0,1.0,10.0,2.0,1.0,,5.0,5.0,4.0,10.0,,3.0,,5.0,,5.0,,,1.0,,,1.0,,1.0,,1.0,,,0.8333333333333334,0.8333333333333334,0.8571428571428571,0.8571428571428571,0.75,0.75,0.125,,,1.0,,0.6,,0.7142857142857143,,,,0.5,,14.88888888888889,13.666666666666666,0.625,0.8,0.8,1.0,0.125,0.125,0.125,0.625,0.8,0.125,0.75,0.53073125,0.53073125,3.5714285714285716,24.1,1.0,0.5636,1.0,2.0,,,1.0,,1.0,1.0,,,1.0,,,,,,,,,,,,,,0.6666666666666666,,,,,1.0,,,,,,2.0,,,1.0,,1.0,1.0,,,,,,,,0.15384615384615385,,,,1.0,1.0,1.0,,,,,,1.0,,1.0,1.0,1.0,,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1610612764,2001,2000-01,True
1751-1888-363-63-93,1610612764,"Jahidi White, Richard Hamilton, Christian Laettner, Michael Smith, Hubert Davis","White, Hamilton, Laettner, Smith, Davis",1751-1888-363-63-93,WAS,369.0,1,9.0,10.0,,21.0,3.0,17.0,,,3.0,1.0,17.0,,,0.6071428571428571,,81.95121951219512,13.6,11.9,,,6.0,11.0,,1.0,4.0,5.0,,,4.0,3.0,,,7.0,12.0,,8.0,,,,10.0,4.0,,1.0,5.0,5.0,3.0,10.0,3.0,4.0,,4.0,3.0,7.0,3.0,1.0,,,,,,,1.0,1.0,,,0.7142857142857143,0.7142857142857143,0.5833333333333334,,0.5833333333333334,,,0.08333333333333333,,,,0.5,0.6,0.5,0.6,0.3333333333333333,1.0,0.6666666666666666,0.5,21.181818181818183,19.272727272727273,0.4166666666666667,0.8,1.0,0.75,0.3333333333333333,0.25,,,,,0.4166666666666667,0.48980833333333335,,7.141666666666667,,2.0,0.42875,1.0,,,1.0,,,0.25,0.25,0.07692307692307693,0.07692307692307693,1.0,,,,,,,2.0,,,,,,1.0,0.3333333333333333,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,1.0,0.25,2.0,,1.0,,3.0,1.0,3.0,2.0,,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.5,,,,,,,,,,,,,,,1.0,,1.0,,,,,0.2,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,1610612764,2001,2000-01,True
1751-1888-363-782-93,1610612764,"Jahidi White, Richard Hamilton, Christian Laettner, Mitch Richmond, Hubert Davis","White, Hamilton, Laettner, Richmond, Davis",1751-1888-363-782-93,WAS,985.0,3,-14.0,29.0,9.0,59.0,2.0,24.0,,5.0,3.0,,24.0,5.0,9.0,0.48,0.25,86.25380710659898,16.551724137931036,16.103448275862068,0.20833333333333334,0.3103448275862069,16.0,30.0,11.0,3.0,2.0,6.0,,3.0,4.0,9.0,5.0,3.0,8.0,19.0,5.0,38.0,1.0,7.0,3.0,6.0,10.0,5.0,1.0,3.0,4.0,,9.0,4.0,6.0,1.0,9.0,4.0,13.0,2.0,1.0,4.0,4.0,3.0,8.0,1.0,1.0,1.0,8.0,1.0,,0.375,0.375,0.42105263157894735,0.14285714285714285,0.4583333333333333,0.25,0.20833333333333334,0.05263157894736842,0.25,0.5,1.0,0.46153846153846156,0.36363636363636365,0.5,0.2857142857142857,1.0,0.16666666666666666,0.5714285714285714,1.0,16.833333333333332,15.4,0.25,0.3333333333333333,0.3333333333333333,,0.16666666666666666,0.375,0.20833333333333334,0.3,,0.3,0.4583333333333333,0.4459666666666667,0.41742,11.010526315789473,25.28,3.0,0.44826666666666665,3.0,2.0,,2.0,0.6666666666666666,0.6666666666666666,0.75,1.0,0.08,0.1,3.0,,,2.0,3.0,1.0,,1.0,2.0,3.0,0.5,0.4,0.4,0.5,0.2,,,,,1.0,2.0,,,,,,2.0,1.0,1.0,,,,0.4,0.4,0.5,,,,0.4,,,1.0,0.07692307692307693,3.0,,1.0,,3.0,2.0,3.0,2.0,,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,,,,,,,,,1.0,1.0,0.3333333333333333,0.3333333333333333,,,2.0,,0.6666666666666666,,1.0,,1.0,,,,1.0,,,3.0,,,,,,,,,,,,,,,,,,,,,,1610612764,2001,2000-01,True
1751-1888-393-436-63,1610612764,"Jahidi White, Richard Hamilton, Rod Strickland, Juwan Howard, Michael Smith","White, Hamilton, Strickland, Howard, Smith",1751-1888-393-436-63,WAS,25.0,1,,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,,2.0,2.0,1.0,1.0,1.0,115.19999999999999,18.0,18.0,1.0,1.0,,1.0,1.0,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612764,2001,2000-01,True
1751-1888-393-436-782,1610612764,"Jahidi White, Richard Hamilton, Rod Strickland, Juwan Howard, Mitch Richmond","White, Hamilton, Strickland, Howard, Richmond",1751-1888-393-436-782,WAS,6554.0,14,-25.0,212.0,79.0,425.0,51.0,205.0,26.0,77.0,72.0,12.0,174.0,77.0,79.0,0.4766355140186916,0.4810126582278481,93.37808971620385,17.03301886792453,15.90566037735849,0.375609756097561,0.37264150943396224,109.0,213.0,81.0,34.0,34.0,61.0,10.0,20.0,51.0,45.0,14.0,8.0,59.0,157.0,24.0,230.0,18.0,51.0,13.0,56.0,62.0,14.0,15.0,28.0,40.0,16.0,92.0,36.0,48.0,7.0,66.0,40.0,106.0,22.0,11.0,22.0,17.0,10.0,39.0,5.0,11.0,25.0,56.0,3.0,3.0,0.4745762711864407,0.5283018867924528,0.37579617834394907,0.35294117647058826,0.425414364640884,0.3984375,0.13259668508287292,0.09554140127388536,0.17647058823529413,0.5641025641025641,1.0,0.6233766233766234,0.3673469387755102,0.6704545454545454,0.34545454545454546,0.35135135135135137,0.2647058823529412,0.6190476190476191,0.7058823529411765,13.816901408450704,13.295774647887324,0.3370165745856354,0.5573770491803278,0.6071428571428571,0.47058823529411764,0.281767955801105,0.24861878453038674,0.07734806629834254,0.3125,0.5,0.125,0.4696132596685083,0.4712751381215469,0.4651015625,8.438216560509554,24.941666666666666,30.0,0.48971290322580646,14.0,11.0,1.0,26.0,1.0,1.0,0.27450980392156865,0.3333333333333333,0.12871287128712872,0.14606741573033707,16.0,4.0,10.0,12.0,36.0,12.0,4.0,11.0,1.0,8.0,1.0,0.5,0.5,0.5185185185185185,0.5,0.055248618784530384,0.4,0.4,1.0,0.5,8.0,,,1.0,2.0,31.0,8.0,8.0,12.0,0.5,0.421875,0.4305555555555556,0.5714285714285714,0.5714285714285714,1.0,,,,0.5714285714285714,0.15121951219512195,,6.0,0.06315789473684211,11.0,12.0,7.0,,12.0,5.0,12.0,4.0,0.4,0.3333333333333333,0.24444444444444444,0.25,0.6363636363636364,,8.0,2.0,0.16666666666666666,0.3333333333333333,0.5,,12.0,3.0,5.0,0.38461538461538464,0.375,5.0,5.0,5.0,2.0,0.35714285714285715,0.078125,5.0,,5.0,0.08196721311475409,0.022222222222222223,1.0,5.0,3.0,4.0,,3.0,2.0,0.4,1.0,2.0,0.0625,0.5,1.0,2.0,0.25,1.0,,,,,,,,,,,1610612764,2001,2000-01,True
1751-1888-393-63-782,1610612764,"Jahidi White, Richard Hamilton, Rod Strickland, Michael Smith, Mitch Richmond","White, Hamilton, Strickland, Smith, Richmond",1751-1888-393-63-782,WAS,169.0,2,2.0,5.0,4.0,10.0,,6.0,,6.0,,,6.0,6.0,4.0,0.75,1.0,85.20710059171597,17.6,17.6,1.0,0.8,3.0,5.0,2.0,,1.0,2.0,1.0,1.0,1.0,1.0,,,3.0,4.0,,4.0,3.0,3.0,,2.0,4.0,,1.0,1.0,1.0,1.0,2.0,,1.0,1.0,2.0,,2.0,,,,1.0,,1.0,,1.0,,1.0,,,0.3333333333333333,0.3333333333333333,0.75,1.0,0.75,1.0,,0.25,,,1.0,0.5,,0.3333333333333333,,,,,,16.2,15.0,0.5,0.5,1.0,1.0,0.25,0.25,,0.3333333333333333,1.0,,0.5,0.518575,0.5082666666666666,6.4,,,,1.0,,,,,,1.0,1.0,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612764,2001,2000-01,True
1751-1888-43-436-63,1610612764,"Jahidi White, Richard Hamilton, Chris Whitney, Juwan Howard, Michael Smith","White, Hamilton, Whitney, Howard, Smith",1751-1888-43-436-63,WAS,2186.0,6,13.0,70.0,13.0,140.0,19.0,71.0,10.0,16.0,22.0,2.0,57.0,16.0,13.0,0.5220588235294118,0.5714285714285714,92.22323879231473,15.185714285714285,14.442857142857143,0.22535211267605634,0.18571428571428572,36.0,70.0,7.0,11.0,12.0,18.0,3.0,7.0,11.0,25.0,3.0,,23.0,54.0,4.0,58.0,3.0,9.0,,14.0,32.0,3.0,3.0,7.0,9.0,3.0,20.0,10.0,19.0,2.0,25.0,10.0,35.0,11.0,2.0,5.0,7.0,3.0,12.0,1.0,3.0,6.0,16.0,3.0,,0.30434782608695654,0.3333333333333333,0.42592592592592593,0.3333333333333333,0.4482758620689655,0.3333333333333333,0.06896551724137931,0.05555555555555555,0.09090909090909091,0.4166666666666667,0.5,0.7307692307692307,0.3225806451612903,0.6764705882352942,0.30303030303030304,0.2222222222222222,0.3125,0.7222222222222222,1.0,16.042857142857144,15.085714285714285,0.3103448275862069,0.6666666666666666,0.75,0.25,0.1896551724137931,0.43103448275862066,0.05172413793103448,0.7777777777777778,0.42857142857142855,,0.3793103448275862,0.4707189655172414,0.5028888888888888,10.053703703703704,24.975,6.0,0.459325,2.0,4.0,1.0,7.0,0.5,0.5,0.18181818181818182,0.2,0.12121212121212122,0.11475409836065574,3.0,,1.0,2.0,6.0,2.0,,9.0,1.0,2.0,1.0,0.5,0.5,0.5,0.5,0.017241379310344827,,,,0.375,2.0,2.0,2.0,2.0,2.0,14.0,2.0,2.0,2.0,1.0,0.625,0.7,0.6666666666666666,0.6666666666666666,1.0,0.25,1.0,1.0,0.6666666666666666,0.19718309859154928,,,,9.0,2.0,4.0,1.0,3.0,2.0,3.0,2.0,0.3333333333333333,0.6666666666666666,0.36,0.36,0.4444444444444444,0.2,2.0,,,,0.6666666666666666,,4.0,,,,,2.0,,,,,,,,,0.1111111111111111,,,1.0,,4.0,,2.0,,,,,,,,,,,,,,,,,,,,,1610612764,2001,2000-01,True
