EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,TotalPoss,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,Points,PtsAssisted2s,TwoPtAssists,Assists,LongMidRangeAssists,AssistPoints,DefTwoPtRebounds,DefRebounds,Rebounds,LiveBallTurnovers,BadPassTurnovers,Turnovers,PenaltyTurnovers,FirstChancePoints,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,EfgPct,TsPct,LiveBallTurnoverPct,DefTwoPtReboundPct,DefFGReboundPct,DefAtRimReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,ShotQualityAvg,Avg2ptShotDistance,PenaltyOffPossPct,AtRimFGA,OpponentPoints,Fouls,AtRimFrequency,AtRimFG3AFrequency,SecondChanceOffPoss,AtRimFGM,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,Corner3FGA,Arc3FGA,SecondChanceArc3FGA,FG3A,FtPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsUnassisted2s,PtsPutbacks,NonHeaveArc3FGA,Fg2aBlocked,AtRimAssists,ShortMidRangeAssists,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,OffRebounds,SelfOReb,Steals,LostBallSteals,DeadBallTurnovers,ShootingFouls,Loose Ball Fouls,Offensive Fouls,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,BlockedLongMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,SecondChanceFg2Pct,PenaltyFg2Pct,SecondChanceEfgPct,PenaltyEfgPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,ShortMidRangePctBlocked,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Corner3Frequency,Arc3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg3ptShotDistance,PenaltyArc3FGA,PenaltyFG3A,FTDefRebounds,DefFTReboundPct,PenaltyArc3Frequency,Corner3FGM,PenaltyCorner3FGM,PenaltyCorner3FGA,FG3M,PenaltyFG3M,PtsAssisted3s,ThreePtAssists,Corner3Assists,BadPassSteals,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,DefCorner3ReboundPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,NonShootingPenaltyNonTakeFouls,NonShootingFoulsDrawn,LostBallTurnovers,BlockedAtRim,BlockedShortMidRange,BadPassOutOfBoundsTurnovers,OffArc3ReboundPct,Arc3FGM,NonHeaveArc3FGM,Arc3Assists,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,NonHeaveArc3Accuracy,HeaveAttempts,Travels,LongMidRangePctBlocked,PenaltyArc3FGM,AtRimPctBlocked,PenaltyArc3Accuracy,PtsUnassisted3s,FTOffRebounds,OffFTReboundPct,OffAtRimReboundPct,SecondChanceAtRimPctAssisted,DefensiveGoaltends,Blocked3s,BlockedArc3,SecondChanceTurnovers,LostBallOutOfBoundsTurnovers,3SecondViolations,Defensive 3 Seconds Violations,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,SecondChanceCorner3FGA,SecondChanceCorner3Frequency,SecondChanceArc3FGM,SecondChanceFG3M,SecondChanceFg3Pct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,Corner3PctBlocked,OffensiveGoaltends,Clear Path Fouls,BlockedCorner3,HeaveMakes,team_id,year,season,team_vs
1538-1723-2036-423-902,1610612739,"Cedric Henderson, Matt Harpring, Chris Mihm, Chris Gatling, Bimbo Coles","Henderson, Harpring, Mihm, Gatling, Coles",1538-1723-2036-423-902,CLE,69.0,1,1.0,-1.0,2.0,1.0,,,3.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,62.60869565217392,18.0,33.0,18.0,31.0,,,,,0.4707,,,,1.0,2.0,,1.0,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,25.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612739,2001,2000-01,True
1538-1723-221-423-441,1610612739,"Cedric Henderson, Matt Harpring, Clar. Weatherspoon, Chris Gatling, Lamond Murray","Henderson, Harpring, Weatherspoon, Gatling, Murray",1538-1723-221-423-441,CLE,38.0,1,1.0,,2.0,2.0,2.0,2.0,4.0,,,1.0,2.0,2.0,,,,,,,1.0,1.0,,,,,2.0,2.0,,,0.5,0.5,0.5,,,,,151.57894736842107,9.5,9.5,9.5,9.5,,,,,0.43715,2.2,1.0,2.0,2.0,,1.0,1.0,,1.0,,,1.0,2.0,,,,,,,,,,,,,1.0,2.0,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,0.5,,0.5,,0.5,,,,,,,,,,,,,,,,0.5,0.5,,,,,,,,,,,1.0,0.5,,0.43715,,,,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612739,2001,2000-01,True
1538-1723-221-423-902,1610612739,"Cedric Henderson, Matt Harpring, Clar. Weatherspoon, Chris Gatling, Bimbo Coles","Henderson, Harpring, Weatherspoon, Gatling, Coles",1538-1723-221-423-902,CLE,301.0,2,5.0,1.0,10.0,10.0,10.0,1.0,20.0,,1.0,1.0,4.0,10.0,,,,,,4.0,6.0,6.0,1.0,,1.0,1.0,10.0,10.0,,,0.25,0.2,0.5555555555555556,1.0,0.6666666666666666,0.7142857142857143,,95.68106312292359,13.8,16.3,13.8,15.5,0.2,,,,0.5109600000000001,8.1,1.0,2.0,9.0,1.0,0.4,0.6,,1.0,,,1.0,2.0,,1.0,,1.0,,1.0,8.0,,,,,,1.0,4.0,8.0,10.0,2.0,,1.0,,,,,,1.0,,,,,,,,,8.0,,,1.0,,,,,10.0,,0.25,,0.2,,0.5555555555555556,0.2,,,,1.0,,,,,,0.3333333333333333,1.0,,,,0.5,0.5,,0.2,,,,,0.2,,,,0.4,0.5,,0.5109600000000001,0.16666666666666666,0.2,,1.0,24.9,1.0,1.0,1.0,1.0,0.2,,,,,,,,,,,,,,1.0,,,,,,,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612739,2001,2000-01,True
1538-1723-221-902-980,1610612739,"Cedric Henderson, Matt Harpring, Clar. Weatherspoon, Bimbo Coles, Zydrunas Ilgauskas","Henderson, Harpring, Weatherspoon, Coles, Ilgauskas",1538-1723-221-902-980,CLE,154.0,2,3.0,-6.0,5.0,5.0,5.0,5.0,10.0,,,1.0,4.0,2.0,2.0,1.0,1.0,,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,5.0,1.0,1.0,0.25,0.25,0.25,1.0,1.0,1.0,,93.5064935064935,15.6,15.2,15.6,15.2,,,,,0.485125,7.1,1.0,1.0,8.0,,0.25,0.25,,1.0,,,1.0,1.0,,3.0,,,,,,,,,,,1.0,4.0,,2.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,2.0,,0.25,,0.25,,0.25,,,,,,,,,,,,1.0,,,,1.0,1.0,1.0,0.75,,,,,,,,,0.25,1.0,,0.485125,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612739,2001,2000-01,True
1538-1889-1892-2036-221,1610612739,"Cedric Henderson, Andre Miller, Trajan Langdon, Chris Mihm, Clar. Weatherspoon","Henderson, Miller, Langdon, Mihm, Weatherspoon",1538-1889-1892-2036-221,CLE,2755.0,7,46.0,27.0,87.0,85.0,15.0,6.0,172.0,11.0,26.0,33.0,73.0,100.0,36.0,18.0,25.0,3.0,57.0,33.0,37.0,54.0,5.0,3.0,10.0,2.0,81.0,15.0,0.5454545454545454,0.5806451612903226,0.4520547945205479,0.4887640449438202,0.5157894736842106,0.5,0.7857142857142857,0.75,0.8333333333333334,89.90199637023593,16.264367816091955,15.764705882352942,15.172413793103448,15.305882352941177,0.29213483146067415,0.4230769230769231,0.44,0.2727272727272727,0.499764606741573,9.221917808219178,0.1724137931034483,27.0,73.0,16.0,0.30337078651685395,0.48314606741573035,16.0,18.0,5.0,6.0,2.0,3.0,4.0,20.0,5.0,11.0,3.0,16.0,13.0,6.0,11.0,3.0,4.0,19.0,7.0,14.0,2.0,16.0,30.0,4.0,11.0,11.0,13.0,2.0,2.0,15.0,3.0,17.0,3.0,8.0,5.0,5.0,7.0,1.0,1.0,14.0,,2.0,5.0,4.0,,5.0,5.0,16.0,0.5454545454545454,0.5,0.5357142857142857,0.4375,0.59375,0.47058823529411764,0.1797752808988764,0.1506849315068493,0.2,0.375,0.5,0.25,0.3541666666666667,0.375,0.26666666666666666,0.3333333333333333,0.6666666666666666,0.8333333333333334,0.6,0.08108108108108109,1.0,0.6666666666666666,0.8571428571428571,0.7222222222222222,0.2247191011235955,0.2,0.25,0.5,0.056179775280898875,0.12359550561797752,0.42857142857142855,0.8333333333333334,0.21428571428571427,0.1875,0.6666666666666666,0.5194653846153846,0.41835625,0.05319148936170213,0.0641025641025641,0.19,0.16,24.6625,,2.0,1.0,0.5,,2.0,,2.0,7.0,,21.0,7.0,2.0,3.0,1.0,0.4375,,0.4375,,0.4,0.4,1.0,0.125,,,1.0,2.0,2.0,2.0,3.0,0.2,5.0,5.0,5.0,0.45454545454545453,0.45454545454545453,1.0,0.45454545454545453,,,0.038461538461538464,,0.2222222222222222,,,,,0.5555555555555556,0.4,,1.0,1.0,2.0,,,,,,,,,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,,,,,,,,,,,1610612739,2001,2000-01,True
1538-1889-1892-2036-423,1610612739,"Cedric Henderson, Andre Miller, Trajan Langdon, Chris Mihm, Chris Gatling","Henderson, Miller, Langdon, Mihm, Gatling",1538-1889-1892-2036-423,CLE,43.0,1,1.0,,2.0,2.0,2.0,2.0,4.0,,,,,2.0,,,,,,,,,1.0,1.0,1.0,1.0,2.0,2.0,,,,,1.0,1.0,,,,133.95348837209303,11.0,10.5,11.0,10.5,,,,,,,1.0,,2.0,,,,,,,,,,,,,,,,2.0,,,,,,,,2.0,2.0,,,,,,,,,,,,1.0,,,,,,2.0,,,1.0,,,,,2.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612739,2001,2000-01,True
1538-1889-1892-2036-441,1610612739,"Cedric Henderson, Andre Miller, Trajan Langdon, Chris Mihm, Lamond Murray","Henderson, Miller, Langdon, Mihm, Murray",1538-1889-1892-2036-441,CLE,38.0,1,1.0,,1.0,1.0,1.0,,2.0,,,,,,,,,,,1.0,1.0,1.0,,,,,,1.0,,,,,,,1.0,1.0,,75.78947368421053,23.0,15.0,23.0,15.0,,,,,0.56805,,1.0,,,,,1.0,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,0.56805,,,,,23.5,,1.0,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612739,2001,2000-01,True
1538-1889-1892-221-359,1610612739,"Cedric Henderson, Andre Miller, Trajan Langdon, Clar. Weatherspoon, Chucky Brown","Henderson, Miller, Langdon, Weatherspoon, Brown",1538-1889-1892-221-359,CLE,979.0,2,16.0,18.0,32.0,32.0,3.0,,64.0,6.0,9.0,17.0,23.0,42.0,22.0,11.0,12.0,4.0,25.0,12.0,13.0,15.0,2.0,2.0,5.0,,40.0,3.0,0.6470588235294118,0.6470588235294118,0.7391304347826086,0.7142857142857143,0.7241379310344828,0.4,0.8571428571428571,0.8666666666666667,1.0,94.13687436159347,13.6875,16.90625,13.4375,16.75,0.32142857142857145,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.5070196428571428,8.934782608695652,0.09375,10.0,24.0,5.0,0.35714285714285715,0.5357142857142857,2.0,9.0,1.0,1.0,1.0,1.0,2.0,4.0,1.0,4.0,,5.0,2.0,1.0,1.0,,,2.0,2.0,2.0,,7.0,12.0,,4.0,1.0,5.0,2.0,1.0,1.0,1.0,2.0,1.0,7.0,,3.0,3.0,,,2.0,,,1.0,2.0,,2.0,1.0,7.0,1.0,1.0,1.0,1.1666666666666667,1.0,1.1666666666666667,0.17857142857142858,0.043478260869565216,,0.16666666666666666,1.0,0.3333333333333333,0.2222222222222222,0.5,,,0.7777777777777778,1.0,1.0,0.125,0.5,0.9,1.0,0.5555555555555556,0.14285714285714285,0.5,0.5,1.0,0.03571428571428571,0.14285714285714285,1.0,1.0,,0.3333333333333333,1.0,,0.5035,0.034482758620689655,0.041666666666666664,0.047619047619047616,0.16666666666666666,24.46,,1.0,,,,1.0,1.0,1.0,2.0,1.0,3.0,1.0,1.0,7.0,0.5,0.4,1.0,0.4,,1.0,1.0,1.0,0.3333333333333333,1.0,,,,,2.0,2.0,0.3333333333333333,1.0,1.0,,0.25,0.25,,0.25,,,,,0.1,,3.0,,,,1.0,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,1610612739,2001,2000-01,True
1538-1889-1892-221-423,1610612739,"Cedric Henderson, Andre Miller, Trajan Langdon, Clar. Weatherspoon, Chris Gatling","Henderson, Miller, Langdon, Weatherspoon, Gatling",1538-1889-1892-221-423,CLE,1515.0,10,25.0,-1.0,48.0,49.0,29.0,11.0,97.0,4.0,9.0,13.0,30.0,49.0,16.0,8.0,10.0,2.0,22.0,17.0,20.0,26.0,8.0,6.0,10.0,7.0,41.0,29.0,0.6153846153846154,0.6153846153846154,0.43333333333333335,0.5135135135135135,0.5714285714285714,0.8,0.8095238095238095,0.7407407407407407,0.4,92.1980198019802,16.5625,14.693877551020408,15.791666666666666,13.714285714285714,0.24324324324324326,0.4444444444444444,0.4444444444444444,0.5,0.47005945945945943,8.69,0.6041666666666666,10.0,50.0,8.0,0.2702702702702703,0.4594594594594595,5.0,6.0,,1.0,5.0,8.0,3.0,11.0,2.0,5.0,1.0,7.0,11.0,1.0,2.0,1.0,3.0,8.0,8.0,17.0,5.0,30.0,10.0,,5.0,3.0,5.0,1.0,,5.0,3.0,6.0,1.0,4.0,2.0,2.0,3.0,,1.0,12.0,,1.0,3.0,3.0,,3.0,,30.0,0.5,0.47058823529411764,0.8333333333333334,0.5681818181818182,0.8,0.6041666666666666,0.1891891891891892,0.1,0.2727272727272727,0.3125,0.5,,0.2631578947368421,0.2857142857142857,0.4,,1.0,0.8888888888888888,,0.0625,,0.6,0.6,0.8333333333333334,0.2972972972972973,0.2727272727272727,0.375,0.3333333333333333,0.05405405405405406,0.13513513513513514,0.3333333333333333,,0.3333333333333333,0.36363636363636365,0.625,0.48225,0.5037659090909091,0.0975609756097561,0.09090909090909091,0.16326530612244897,0.6122448979591837,24.24285714285714,3.0,5.0,,,0.13636363636363635,1.0,1.0,2.0,4.0,3.0,6.0,2.0,1.0,2.0,0.5,0.5714285714285714,0.6,0.5714285714285714,0.75,0.5,0.5,1.0,0.09090909090909091,0.5,,1.0,2.0,3.0,,,,3.0,3.0,1.0,0.6,0.6,0.3333333333333333,0.6,,,,2.0,,0.6666666666666666,6.0,1.0,1.0,0.25,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,,1.0,0.125,,,,,,1610612739,2001,2000-01,True
1538-1889-1892-221-462,1610612739,"Cedric Henderson, Andre Miller, Trajan Langdon, Clar. Weatherspoon, J.R. Reid","Henderson, Miller, Langdon, Weatherspoon, Reid",1538-1889-1892-221-462,CLE,53.0,1,1.0,1.0,2.0,2.0,2.0,1.0,4.0,,,,,2.0,,,,,,,2.0,2.0,,,,,2.0,2.0,,,,,0.5,,,,,108.67924528301887,23.0,3.5,23.0,3.0,,,,,0.5538,,1.0,,1.0,1.0,,1.0,,,,,,,,,,1.0,,1.0,2.0,,,,,,,,2.0,2.0,,,1.0,,,,,,,,,,,,1.0,,,2.0,,,,,,,,2.0,,,,,,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,0.5538,,,,1.0,25.0,1.0,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612739,2001,2000-01,True
1538-1889-1892-221-754,1610612739,"Cedric Henderson, Andre Miller, Trajan Langdon, Clar. Weatherspoon, Jim Jackson","Henderson, Miller, Langdon, Weatherspoon, Jackson",1538-1889-1892-221-754,CLE,20.0,1,,,1.0,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,1.0,1.0,,1.0,,,,,,,,,,144.0,15.0,5.0,15.0,5.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612739,2001,2000-01,True
1538-1889-1892-221-980,1610612739,"Cedric Henderson, Andre Miller, Trajan Langdon, Clar. Weatherspoon, Zydrunas Ilgauskas","Henderson, Miller, Langdon, Weatherspoon, Ilgauskas",1538-1889-1892-221-980,CLE,416.0,5,7.0,,12.0,14.0,6.0,5.0,26.0,3.0,7.0,4.0,10.0,10.0,4.0,2.0,2.0,2.0,4.0,8.0,8.0,10.0,2.0,2.0,3.0,1.0,10.0,6.0,0.5,0.5,0.4,0.4,0.45454545454545453,0.6666666666666666,0.7272727272727273,0.7272727272727273,0.6,90.0,13.916666666666666,17.785714285714285,13.166666666666666,15.571428571428571,0.7,0.42857142857142855,0.42857142857142855,0.6666666666666666,0.42763999999999996,12.969999999999999,0.5,1.0,10.0,5.0,0.1,0.1,2.0,,,,,,1.0,2.0,,,,,2.0,,1.0,,,,3.0,5.0,,6.0,4.0,,,,,,,2.0,,2.0,,,,1.0,1.0,,1.0,2.0,,,1.0,2.0,,2.0,1.0,6.0,,0.6,,0.6,,0.6,,,,0.3333333333333333,,,0.3333333333333333,,0.25,,0.75,1.0,,,0.5,,,,0.2,0.5,0.5,,,,,,,,,0.4136,0.41302000000000005,0.09090909090909091,0.09090909090909091,,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1610612739,2001,2000-01,True
1538-1889-1892-423-980,1610612739,"Cedric Henderson, Andre Miller, Trajan Langdon, Chris Gatling, Zydrunas Ilgauskas","Henderson, Miller, Langdon, Gatling, Ilgauskas",1538-1889-1892-423-980,CLE,119.0,1,2.0,3.0,5.0,4.0,,,9.0,,1.0,1.0,2.0,7.0,,,1.0,,3.0,1.0,1.0,1.0,,,,,7.0,,,,0.5,0.625,0.7,,1.0,1.0,,108.90756302521008,14.4,11.75,14.4,11.75,0.25,,,,0.6099875,8.7,,1.0,4.0,,0.25,0.75,,1.0,,,,,,,1.0,1.0,,2.0,2.0,,,,,,,,,,2.0,,1.0,,,,,,,,,1.0,,,,,,3.0,1.0,,2.0,,,,,,,,,,,,0.5,,,,,,,,,,1.0,,,,,1.0,1.0,,,,,,0.25,0.25,,,,,,,,0.4,0.6666666666666666,,,24.6,,,,,,1.0,,,1.0,,3.0,1.0,1.0,1.0,1.0,0.5,,0.5,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612739,2001,2000-01,True
1538-1889-2036-221-441,1610612739,"Cedric Henderson, Andre Miller, Chris Mihm, Clar. Weatherspoon, Lamond Murray","Henderson, Miller, Mihm, Weatherspoon, Murray",1538-1889-2036-221-441,CLE,1653.0,4,28.0,38.0,52.0,53.0,,5.0,105.0,8.0,12.0,22.0,41.0,79.0,22.0,11.0,17.0,5.0,40.0,14.0,20.0,31.0,1.0,1.0,3.0,,64.0,,0.5,0.5238095238095238,0.5365853658536586,0.625,0.6583333333333333,0.3333333333333333,0.6363636363636364,0.6785714285714286,0.45454545454545453,91.47005444646098,14.596153846153847,16.867924528301888,13.557692307692308,16.50943396226415,0.23076923076923078,0.6666666666666666,0.6666666666666666,0.625,0.5064057692307693,8.217073170731707,,19.0,41.0,6.0,0.36538461538461536,0.5769230769230769,8.0,10.0,2.0,4.0,,,4.0,10.0,3.0,8.0,,11.0,14.0,4.0,7.0,1.0,4.0,15.0,,,,,22.0,2.0,8.0,6.0,3.0,3.0,1.0,10.0,5.0,11.0,,10.0,4.0,2.0,4.0,,,16.0,,,7.0,,,,,,0.5714285714285714,,0.6875,,0.75,,0.21153846153846154,0.14634146341463414,0.2,0.5263157894736842,0.8333333333333334,0.25,0.4782608695652174,0.5,0.5,,0.75,0.8571428571428571,0.75,,,0.5263157894736842,0.6666666666666666,0.3,0.19230769230769232,0.4,0.5,0.75,0.057692307692307696,0.15384615384615385,0.5,0.5,,,,0.5137071428571429,,0.11864406779661017,0.14583333333333334,0.189873417721519,,25.027272727272727,,,1.0,1.0,,3.0,,,7.0,,18.0,6.0,3.0,6.0,0.8571428571428571,0.6363636363636364,,0.6363636363636364,1.0,1.0,1.0,1.0,,,,1.0,,,,,0.25,4.0,4.0,3.0,0.5,0.5,0.75,0.5,,,,,0.21052631578947367,,3.0,,,0.5555555555555556,0.5,1.0,,,,1.0,,1.0,,,,1.0,0.125,,1.0,1.0,,,1.0,1.0,1.0,,,,,,,,1610612739,2001,2000-01,True
1538-1889-2036-221-445,1610612739,"Cedric Henderson, Andre Miller, Chris Mihm, Clar. Weatherspoon, Wesley Person","Henderson, Miller, Mihm, Weatherspoon, Person",1538-1889-2036-221-445,CLE,433.0,3,7.0,4.0,12.0,12.0,7.0,8.0,24.0,,,5.0,11.0,12.0,4.0,2.0,2.0,,4.0,5.0,5.0,10.0,2.0,,3.0,2.0,6.0,7.0,0.4,1.0,0.45454545454545453,0.4166666666666667,0.42857142857142855,0.6666666666666666,0.625,0.625,0.25,79.81524249422633,16.583333333333332,19.5,15.916666666666666,18.083333333333332,,,,,0.485625,3.6090909090909093,0.5833333333333334,6.0,8.0,4.0,0.5,0.5833333333333334,4.0,4.0,3.0,4.0,2.0,3.0,1.0,5.0,1.0,,,1.0,2.0,3.0,4.0,1.0,,6.0,3.0,6.0,2.0,8.0,6.0,6.0,,2.0,1.0,1.0,,5.0,,5.0,1.0,1.0,,1.0,,,,4.0,,,,,,,,8.0,0.75,0.5,0.6,0.5,0.6,0.5,0.08333333333333333,0.18181818181818182,0.4,0.8333333333333334,,,0.7142857142857143,0.75,,,1.0,1.0,,0.2,,0.6666666666666666,0.6666666666666666,0.25,0.4166666666666667,0.2,0.3333333333333333,1.0,0.08333333333333333,,0.8,0.75,,0.5,0.6666666666666666,0.58602,0.5048333333333334,,,0.5,0.6666666666666666,24.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,0.2,,,,,,,,,,,,,,,,1610612739,2001,2000-01,True
1538-1889-2036-221-754,1610612739,"Cedric Henderson, Andre Miller, Chris Mihm, Clar. Weatherspoon, Jim Jackson","Henderson, Miller, Mihm, Weatherspoon, Jackson",1538-1889-2036-221-754,CLE,4436.0,9,74.0,-2.0,139.0,138.0,27.0,16.0,277.0,19.0,42.0,45.0,103.0,147.0,58.0,29.0,40.0,14.0,91.0,44.0,44.0,58.0,9.0,7.0,17.0,3.0,135.0,27.0,0.6444444444444445,0.6904761904761905,0.4368932038834951,0.5119047619047619,0.5289855072463768,0.5294117647058824,0.6567164179104478,0.6470588235294118,0.5,89.91884580703336,16.402877697841728,15.623188405797102,15.633093525179856,14.826086956521738,0.3333333333333333,0.4523809523809524,0.4523809523809524,0.7368421052631579,0.4726996031746032,10.079611650485438,0.19424460431654678,35.0,149.0,30.0,0.2777777777777778,0.4603174603174603,10.0,20.0,3.0,7.0,7.0,9.0,6.0,26.0,11.0,12.0,,23.0,18.0,5.0,11.0,,2.0,12.0,9.0,20.0,2.0,23.0,32.0,6.0,12.0,4.0,10.0,5.0,2.0,12.0,,14.0,2.0,13.0,5.0,8.0,17.0,1.0,3.0,28.0,2.0,1.0,13.0,12.0,,12.0,6.0,23.0,0.45454545454545453,0.45,0.45454545454545453,0.45652173913043476,0.46153846153846156,0.46,0.18253968253968253,0.038834951456310676,0.038461538461538464,0.21052631578947367,,0.2,0.208955223880597,0.25,0.13043478260869565,0.2,0.6956521739130435,0.7142857142857143,,0.031746031746031744,0.5,0.5714285714285714,0.625,0.5,0.20634920634920634,0.23076923076923078,0.24,0.8333333333333334,0.0873015873015873,0.09523809523809523,0.6363636363636364,0.42857142857142855,,0.391304347826087,0.7777777777777778,0.45655555555555555,0.48811304347826084,0.0948905109489051,0.11403508771929824,0.08163265306122448,0.1564625850340136,24.61304347826087,2.0,3.0,,,0.08695652173913043,6.0,,1.0,13.0,1.0,33.0,11.0,6.0,8.0,0.8461538461538461,0.5652173913043478,0.3333333333333333,0.5652173913043478,,0.5454545454545454,0.6,1.0,0.043478260869565216,,,1.0,2.0,5.0,7.0,2.0,0.2,7.0,7.0,5.0,0.5833333333333334,0.5833333333333334,0.7142857142857143,0.5833333333333334,,1.0,,1.0,0.08571428571428572,0.5,6.0,,,0.2857142857142857,,,,,,,,,1.0,0.043478260869565216,,,,,,,,,,,,,,0.09090909090909091,,,,,1610612739,2001,2000-01,True
