EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,TwoPtAssists,Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,Travels,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,SecondChanceFtPoints,Fg2aBlocked,FG2APctBlocked,AtRimPctBlocked,OffAtRimReboundPct,PenaltyDefPoss,SecondChanceAtRimFGM,SecondChanceAtRimFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,PenaltyFG3A,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,ThreePtAssists,Arc3Assists,Corner3Assists,LongMidRangeAssists,OffThreePtRebounds,FTOffRebounds,DefThreePtRebounds,FTDefRebounds,SelfOReb,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,SecondChanceTurnovers,Loose Ball Fouls,Offensive Fouls,2pt And 1 Free Throw Trips,Technical Free Throw Trips,BlockedAtRim,BlockedLongMidRange,RecoveredBlocks,DefensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations,NonShootingPenaltyNonTakeFouls,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APct,ShortMidRangePctBlocked,LongMidRangePctBlocked,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,Avg3ptShotDistance,Blocked3s,BlockedArc3,HeaveAttempts,Clear Path Fouls,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,OffensiveGoaltends,BlockedCorner3,team_id,year,season,team_vs
1005-1508-165-1883-983,1610612745,"Walt Williams, Maurice Taylor, Hakeem Olajuwon, Steve Francis, Moochie Norris","Williams, Taylor, Olajuwon, Francis, Norris",1005-1508-165-1883-983,HOU,564.0,5,9.0,-3.0,16.0,18.0,9.0,,34,3.0,3.0,2.0,2.0,2.0,3.0,1.0,2.0,6.0,8.0,2.0,20.0,23.0,,,,3.0,5.0,1.0,10.0,2.0,10.0,1.0,3.0,1.0,,8.0,,3.0,4.0,,4.0,1.0,,,1.0,,2.0,1.0,1.0,5.0,3.0,1.0,,1.0,,1.0,20.0,10.0,9.0,0.16666666666666666,0.16666666666666666,0.75,,0.6,0.75,,0.6428571428571429,0.7307692307692307,,0.6428571428571429,0.75,,0.8,,,,1.0,,1.0,86.80851063829788,13.5625,19.27777777777778,13.5625,19.27777777777778,0.25,1.0,1.0,0.3333333333333333,0.25,0.6666666666666666,0.6666666666666666,,0.16666666666666666,0.5,0.5,0.2857142857142857,1.0,0.5833333333333334,0.5064166666666666,,0.5163214285714286,0.07692307692307693,0.1111111111111111,,0.5,7.1625,0.5625,,,,,,5.0,,,,,,,,,2.0,4.0,,,1.0,2.0,2.0,4.0,,,1.0,2.0,6.0,,,4.0,2.0,2.0,2.0,,,,,1.0,,,1.0,1.0,1.0,,,,,,,1.0,1.0,,1.0,,,,2.0,1.0,0.5,,0.5,0.5,0.3333333333333333,,,0.5,,,1.0,,,,1.0,,,1.0,,,,,,0.3333333333333333,0.5,0.5,1.0,,,,,,,,,,,,0.2857142857142857,0.5,0.5,25.475,,,,,,,,,,,,1610612745,2001,2000-01,True
1005-1508-165-2061-983,1610612745,"Walt Williams, Maurice Taylor, Hakeem Olajuwon, Dan Langhi, Moochie Norris","Williams, Taylor, Olajuwon, Langhi, Norris",1005-1508-165-2061-983,HOU,221.0,1,4.0,,7.0,8.0,2.0,1.0,15,,1.0,,,1.0,2.0,1.0,2.0,2.0,5.0,4.0,8.0,8.0,,1.0,,,,4.0,4.0,,4.0,,,,,,1.0,3.0,3.0,1.0,4.0,1.0,,,1.0,,1.0,,,,4.0,,2.0,,,,8.0,4.0,2.0,,,0.4,,,0.4,,,0.5714285714285714,,1.0,0.75,0.3333333333333333,0.5,0.3333333333333333,,,1.0,,1.0,97.73755656108598,14.857142857142858,14.625,14.428571428571429,14.125,0.2,,,,0.4,0.5,0.5,,0.4,0.5,0.5,,,0.2,0.4048,0.4162,,,,,0.5,11.440000000000001,0.2857142857142857,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612745,2001,2000-01,True
1005-1508-1749-1883-1903,1610612745,"Walt Williams, Maurice Taylor, Cuttino Mobley, Steve Francis, Kenny Thomas","Williams, Taylor, Mobley, Francis, Thomas",1005-1508-1749-1883-1903,HOU,3480.0,15,58.0,13.0,113.0,115.0,47.0,14.0,228,16.0,28.0,7.0,11.0,11.0,25.0,14.0,32.0,41.0,85.0,24.0,124.0,111.0,5.0,9.0,13.0,20.0,36.0,11.0,60.0,46.0,36.0,23.0,29.0,12.0,3.0,64.0,14.0,30.0,42.0,15.0,57.0,10.0,7.0,2.0,7.0,3.0,16.0,7.0,12.0,27.0,35.0,14.0,3.0,8.0,3.0,8.0,111.0,60.0,47.0,0.5609756097560976,0.6052631578947368,0.4823529411764706,0.5555555555555556,0.5555555555555556,0.5102040816326531,0.5,0.6125,0.5442477876106194,0.5416666666666666,0.6413043478260869,0.7317073170731707,0.3181818181818182,0.7307692307692307,0.3,0.5,0.16666666666666666,0.8888888888888888,0.8666666666666667,0.5294117647058824,94.34482758620689,13.88495575221239,16.617391304347827,13.36283185840708,15.88695652173913,0.2857142857142857,0.5714285714285714,0.5714285714285714,0.75,0.25510204081632654,0.44,0.4782608695652174,0.2727272727272727,0.32653061224489793,0.4375,0.4375,0.275,0.6363636363636364,0.41836734693877553,0.4743345360824742,0.5288649999999999,0.46333,0.12727272727272726,0.14432989690721648,0.10483870967741936,0.4838709677419355,9.627058823529412,0.415929203539823,3.0,2.0,0.023529411764705882,,0.3333333333333333,43.0,3.0,6.0,1.0,2.0,,,,1.0,5.0,11.0,,1.0,3.0,3.0,6.0,13.0,,1.0,3.0,4.0,18.0,,6.0,10.0,5.0,6.0,5.0,1.0,8.0,1.0,,8.0,4.0,3.0,3.0,9.0,3.0,1.0,6.0,3.0,2.0,1.0,2.0,2.0,5.0,,6.0,1.0,,,5.0,1.0,0.46153846153846156,,0.75,0.5,0.1326530612244898,0.08,,0.5625,1.0,,0.7272727272727273,0.16666666666666666,0.2,,0.8571428571428571,0.5,0.0625,0.75,0.5714285714285714,0.02040816326530612,0.5,0.5,1.0,0.11224489795918367,0.45454545454545453,0.45454545454545453,1.0,0.6,0.5,0.3333333333333333,,,,0.1,,,0.025,,0.075,1.0,0.5,26.207692307692305,,,1.0,,,,,,,,,1610612745,2001,2000-01,True
1005-1508-1749-1883-2044,1610612745,"Walt Williams, Maurice Taylor, Cuttino Mobley, Steve Francis, Jason Collier","Williams, Taylor, Mobley, Francis, Collier",1005-1508-1749-1883-2044,HOU,333.0,3,6.0,3.0,10.0,10.0,,,20,4.0,5.0,,,1.0,2.0,2.0,3.0,7.0,10.0,,14.0,11.0,,,,,,,,8.0,6.0,4.0,4.0,2.0,1.0,8.0,1.0,3.0,3.0,1.0,4.0,1.0,,,,,1.0,,1.0,2.0,,,,3.0,2.0,3.0,14.0,,,0.5714285714285714,0.5714285714285714,0.7,,,0.7,,,0.7,,,1.0,0.3333333333333333,1.0,0.3333333333333333,,,1.0,1.0,,86.48648648648648,15.8,17.5,15.8,17.5,0.5,0.8,1.0,0.5,0.2,0.5,1.0,1.0,0.3,0.6666666666666666,0.6666666666666666,,,0.5,0.50087,,,,,,,6.720000000000001,,,2.0,0.2,0.2,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,1.0,1.0,,,,,,,,1.0,,3.0,,,,,,,,,,,0.5,,1.0,,,,,,,,,,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612745,2001,2000-01,True
1005-1508-1749-1883-435,1610612745,"Walt Williams, Maurice Taylor, Cuttino Mobley, Steve Francis, Carlos Rogers","Williams, Taylor, Mobley, Francis, Rogers",1005-1508-1749-1883-435,HOU,1124.0,7,19.0,-3.0,38.0,39.0,12.0,4.0,77,6.0,14.0,2.0,3.0,4.0,9.0,3.0,10.0,13.0,33.0,4.0,33.0,36.0,3.0,5.0,7.0,5.0,9.0,,10.0,10.0,16.0,5.0,6.0,3.0,1.0,13.0,6.0,9.0,13.0,6.0,19.0,3.0,1.0,3.0,3.0,,7.0,2.0,2.0,7.0,4.0,3.0,,2.0,1.0,2.0,26.0,10.0,12.0,0.38461538461538464,0.5,0.3939393939393939,0.6,0.5555555555555556,0.4027777777777778,0.5,0.5,0.44594594594594594,0.5833333333333334,0.5,0.6428571428571429,0.3,0.7222222222222222,0.2727272727272727,0.4,0.14285714285714285,0.8,0.6666666666666666,0.3333333333333333,98.6476868327402,15.0,14.205128205128204,14.289473684210526,13.846153846153847,0.3888888888888889,0.42857142857142855,0.46153846153846156,0.5,0.25,0.4444444444444444,0.4444444444444444,0.25,0.2777777777777778,0.3,0.3,0.3,0.6666666666666666,0.4722222222222222,0.47918472222222225,0.5517666666666666,0.45477,0.08108108108108109,0.08823529411764706,0.21212121212121213,0.30303030303030304,8.451515151515151,0.3157894736842105,1.0,1.0,0.030303030303030304,0.07142857142857142,0.375,7.0,3.0,4.0,,1.0,,1.0,,,1.0,2.0,,,,1.0,1.0,3.0,,1.0,,1.0,3.0,,6.0,2.0,1.0,1.0,1.0,,1.0,,,4.0,,1.0,2.0,4.0,3.0,,1.0,,,,2.0,,1.0,,2.0,,,,,1.0,0.3333333333333333,,,0.3333333333333333,0.08333333333333333,,,0.5714285714285714,,,1.0,,,,1.0,1.0,0.047619047619047616,1.0,0.3333333333333333,0.027777777777777776,,,,0.05555555555555555,0.5,0.5,1.0,0.6666666666666666,0.75,,0.16666666666666666,,,,,,,,0.1,,0.5,24.5,,,,,,,,,,,,1610612745,2001,2000-01,True
1005-1508-1749-1883-672,1610612745,"Walt Williams, Maurice Taylor, Cuttino Mobley, Steve Francis, Matt Bullard","Williams, Taylor, Mobley, Francis, Bullard",1005-1508-1749-1883-672,HOU,275.0,3,5.0,1.0,9.0,8.0,1.0,1.0,17,2.0,2.0,,,1.0,3.0,1.0,1.0,4.0,6.0,5.0,13.0,12.0,,1.0,,,2.0,,,8.0,,4.0,4.0,2.0,1.0,8.0,2.0,1.0,2.0,2.0,4.0,,,,2.0,,2.0,1.0,2.0,5.0,5.0,3.0,,,,,13.0,,1.0,1.0,1.0,0.6666666666666666,,,0.5,,,0.65,,,0.5,1.0,0.5,0.6666666666666666,1.0,,1.0,,,89.01818181818183,14.777777777777779,17.75,14.11111111111111,16.125,0.25,1.0,1.0,1.0,0.375,0.3333333333333333,0.3333333333333333,1.0,0.125,1.0,1.0,,,0.5,0.49677142857142853,0.4256,0.3861,0.3,0.375,,,6.883333333333333,0.1111111111111111,,,,,,5.0,,,,,,,,,,2.0,,,,1.0,,2.0,,,,1.0,,,,1.0,,,,,1.0,,,,1.0,1.0,,,,,,1.0,,,1.0,,,,,,1.0,1.0,1.0,,,,,,0.25,,,,1.0,,,,,,,,0.3333333333333333,,1.0,,,,,0.25,,,,,,,,,,,,,,,0.3333333333333333,,,34.95,,,1.0,,,,,,,,,1610612745,2001,2000-01,True
1005-1508-1749-1883-983,1610612745,"Walt Williams, Maurice Taylor, Cuttino Mobley, Steve Francis, Moochie Norris","Williams, Taylor, Mobley, Francis, Norris",1005-1508-1749-1883-983,HOU,1063.0,5,18.0,2.0,31.0,33.0,13.0,2.0,64,11.0,12.0,4.0,5.0,3.0,6.0,,3.0,14.0,21.0,6.0,40.0,38.0,2.0,2.0,4.0,7.0,8.0,5.0,19.0,14.0,14.0,7.0,9.0,6.0,1.0,20.0,1.0,5.0,8.0,2.0,10.0,3.0,2.0,2.0,2.0,,2.0,1.0,1.0,5.0,9.0,4.0,1.0,1.0,,1.0,36.0,19.0,13.0,0.5,0.5384615384615384,0.6666666666666666,1.0,0.875,0.6296296296296297,1.0,0.7777777777777778,0.6451612903225806,1.0,0.7307692307692307,0.4166666666666667,0.14285714285714285,0.5,0.18181818181818182,,,0.5,0.3333333333333333,0.3333333333333333,86.69802445907808,13.870967741935484,19.181818181818183,13.741935483870968,17.757575757575758,0.4444444444444444,0.9166666666666666,0.9166666666666666,0.5454545454545454,0.2222222222222222,0.5,0.5,0.3333333333333333,0.1111111111111111,,,0.5555555555555556,0.8,0.6666666666666666,0.5278722222222222,0.5577,0.4840388888888889,0.13333333333333333,0.16666666666666666,0.1,0.475,5.3047619047619055,0.41935483870967744,,,,,1.0,15.0,2.0,2.0,1.0,3.0,,,,1.0,1.0,3.0,,,,,2.0,6.0,,,,1.0,6.0,,2.0,3.0,1.0,2.0,1.0,1.0,,1.0,,3.0,,,1.0,,,,,,,,1.0,,1.0,,,1.0,,,1.0,1.0,0.3333333333333333,,,0.3333333333333333,0.2222222222222222,,,,,,0.75,0.25,0.5,,0.75,,,,,0.1111111111111111,0.3333333333333333,0.3333333333333333,1.0,0.1111111111111111,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,0.5,,,,,,,0.1111111111111111,,,,0.3333333333333333,24.016666666666666,,,,,,,,,,,,1610612745,2001,2000-01,True
1005-1508-1749-1903-983,1610612745,"Walt Williams, Maurice Taylor, Cuttino Mobley, Kenny Thomas, Moochie Norris","Williams, Taylor, Mobley, Thomas, Norris",1005-1508-1749-1903-983,HOU,722.0,4,12.0,-5.0,18.0,20.0,,5.0,38,5.0,7.0,,,1.0,8.0,1.0,5.0,7.0,20.0,2.0,16.0,21.0,4.0,4.0,8.0,,,,,8.0,6.0,4.0,4.0,3.0,,8.0,5.0,8.0,8.0,5.0,13.0,2.0,1.0,,2.0,,2.0,,3.0,6.0,2.0,1.0,,1.0,1.0,1.0,8.0,,,0.5714285714285714,0.8,0.35,1.0,,0.3333333333333333,0.8,,0.36363636363636365,0.8,,0.7272727272727273,0.4166666666666667,0.6666666666666666,0.38461538461538464,0.3333333333333333,0.25,1.0,0.8,0.6,75.78947368421052,17.72222222222222,20.15,16.166666666666668,18.9,0.3333333333333333,0.7142857142857143,0.8333333333333334,0.6,0.38095238095238093,0.125,0.125,,0.23809523809523808,0.2,0.2,,,0.38095238095238093,0.4446714285714286,0.50948,,0.045454545454545456,0.047619047619047616,0.5,,7.790000000000001,,,1.0,0.05,0.14285714285714285,1.0,8.0,3.0,3.0,,,,,,,,1.0,,1.0,,,,1.0,,1.0,,,,,4.0,1.0,,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,1.0,1.0,,,,,,,,,0.047619047619047616,,,,,,,,,,,,,1.0,1.0,,,,,0.047619047619047616,,,,0.6,1.0,0.3333333333333333,,,,0.2,,,,,,,,27.2,,,,,,,,,,,,1610612745,2001,2000-01,True
1005-1508-1749-2061-983,1610612745,"Walt Williams, Maurice Taylor, Cuttino Mobley, Dan Langhi, Moochie Norris","Williams, Taylor, Mobley, Langhi, Norris",1005-1508-1749-2061-983,HOU,61.0,1,1.0,,3.0,2.0,,,5,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,,,1.0,1.0,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,1.0,118.03278688524591,12.0,12.5,12.0,12.5,,,,,,,,,1.0,,,,,,0.4028,,,,,,,14.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612745,2001,2000-01,True
1005-1508-1749-435-983,1610612745,"Walt Williams, Maurice Taylor, Cuttino Mobley, Carlos Rogers, Moochie Norris","Williams, Taylor, Mobley, Rogers, Norris",1005-1508-1749-435-983,HOU,600.0,6,10.0,12.0,20.0,17.0,7.0,3.0,37,3.0,6.0,1.0,2.0,,1.0,6.0,10.0,9.0,17.0,3.0,21.0,9.0,,2.0,1.0,3.0,6.0,2.0,8.0,12.0,6.0,6.0,6.0,3.0,,12.0,2.0,9.0,9.0,3.0,12.0,3.0,1.0,,2.0,1.0,3.0,1.0,,2.0,4.0,1.0,1.0,2.0,2.0,2.0,20.0,8.0,7.0,0.6666666666666666,0.6666666666666666,0.5294117647058824,,0.5,0.5,,0.42857142857142855,0.5263157894736842,,0.5,0.8181818181818182,0.25,0.8181818181818182,0.2222222222222222,,0.5,1.0,0.5,1.0,88.8,12.6,20.470588235294116,12.15,20.0,0.3333333333333333,0.5,0.6,1.0,0.05555555555555555,,,,0.5555555555555556,0.6,0.6,0.2857142857142857,0.5,0.3888888888888889,0.4814083333333333,0.4742,0.48743571428571425,0.05555555555555555,0.058823529411764705,0.047619047619047616,0.38095238095238093,9.782352941176471,0.35,1.0,1.0,0.058823529411764705,0.16666666666666666,,,,1.0,,,,,,,,1.0,,,,1.0,,1.0,,,,1.0,,,,1.0,,,,,3.0,,1.0,,,,2.0,1.0,1.0,,,,1.0,,1.0,1.0,,,1.0,,,,,,,,,,0.05555555555555555,,,0.3333333333333333,,0.5,,,,,,,,0.5,0.5,,,,,0.05555555555555555,,,,0.5,,,,,,,,,,,0.14285714285714285,,,25.7,,,,,,,,,,,,1610612745,2001,2000-01,True
1005-1508-1749-672-983,1610612745,"Walt Williams, Maurice Taylor, Cuttino Mobley, Matt Bullard, Moochie Norris","Williams, Taylor, Mobley, Bullard, Norris",1005-1508-1749-672-983,HOU,506.0,5,8.0,-8.0,18.0,19.0,1.0,,37,1.0,3.0,,,3.0,4.0,3.0,9.0,7.0,16.0,2.0,16.0,24.0,,,,,,,,4.0,10.0,2.0,2.0,,,4.0,,4.0,6.0,,6.0,1.0,,,,,,,1.0,2.0,5.0,2.0,1.0,2.0,1.0,2.0,16.0,,1.0,0.2857142857142857,0.2857142857142857,0.4375,,,0.4375,,,0.4444444444444444,,,0.5,,0.5555555555555556,,,,0.5,0.5,,105.29644268774703,13.055555555555555,14.263157894736842,13.055555555555555,13.894736842105264,0.1875,0.3333333333333333,0.5,,0.25,0.75,0.75,,0.5625,0.3333333333333333,0.3333333333333333,,,0.1875,0.436375,,,0.11764705882352941,0.11764705882352941,,,12.00625,0.05555555555555555,,1.0,0.0625,0.3333333333333333,,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,1.0,1.0,,1.0,,,,,,1.0,,1.0,,1.0,,,,,,1.0,,,,,,,,,,1.0,,1.0,,,,,1.0,,,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612745,2001,2000-01,True
1005-1508-1883-1903-983,1610612745,"Walt Williams, Maurice Taylor, Steve Francis, Kenny Thomas, Moochie Norris","Williams, Taylor, Francis, Thomas, Norris",1005-1508-1883-1903-983,HOU,660.0,5,11.0,-8.0,21.0,23.0,4.0,3.0,44,3.0,6.0,1.0,1.0,,3.0,4.0,11.0,7.0,20.0,2.0,16.0,24.0,2.0,2.0,4.0,2.0,4.0,,4.0,8.0,6.0,4.0,4.0,1.0,,8.0,4.0,3.0,8.0,4.0,12.0,2.0,,,,,1.0,,2.0,4.0,2.0,1.0,,1.0,,1.0,12.0,4.0,4.0,0.5714285714285714,0.6666666666666666,0.35,1.0,0.5,0.30434782608695654,0.6666666666666666,0.5,0.3333333333333333,0.6666666666666666,0.5,0.42857142857142855,0.3076923076923077,0.6363636363636364,0.25,0.3333333333333333,0.14285714285714285,,,0.6,96.0,14.19047619047619,15.73913043478261,13.619047619047619,14.347826086956522,0.2608695652173913,0.5,0.5,0.3333333333333333,0.13043478260869565,,,,0.4782608695652174,0.36363636363636365,0.36363636363636365,0.25,1.0,0.391304347826087,0.47382608695652173,0.5320833333333334,0.4486,0.041666666666666664,0.047619047619047616,0.25,0.25,11.72,0.19047619047619047,,,,,0.6666666666666666,9.0,1.0,1.0,,,,,,,,3.0,,1.0,,,,3.0,,1.0,,,,,2.0,3.0,,,,,3.0,,,4.0,1.0,1.0,2.0,1.0,1.0,,,,1.0,,,,1.0,,,2.0,,,,,,,,,0.13043478260869565,,,1.0,1.0,,1.0,,,,1.0,,0.0625,,0.75,,,,,0.13043478260869565,,,,0.3333333333333333,1.0,,,,,0.3333333333333333,,,,,,,,25.066666666666666,,,,,,,,,,,,1610612745,2001,2000-01,True
1005-1508-1883-435-983,1610612745,"Walt Williams, Maurice Taylor, Steve Francis, Carlos Rogers, Moochie Norris","Williams, Taylor, Francis, Rogers, Norris",1005-1508-1883-435-983,HOU,222.0,3,4.0,6.0,7.0,6.0,,1.0,13,2.0,3.0,,,,1.0,,1.0,2.0,5.0,1.0,8.0,2.0,,,1.0,,,,,4.0,,2.0,2.0,2.0,,4.0,2.0,2.0,3.0,2.0,5.0,1.0,,,,,3.0,,,,2.0,1.0,,,,,7.0,,,1.0,1.0,0.4,,,0.5833333333333334,,,0.5714285714285714,0.5,,0.6666666666666666,0.6666666666666666,0.5,0.6666666666666666,,1.0,,1.0,0.5,84.32432432432432,12.714285714285714,22.166666666666668,12.428571428571429,18.0,0.5,0.6666666666666666,0.6666666666666666,1.0,0.16666666666666666,,,,0.16666666666666666,,,,,0.6666666666666666,0.5333583333333333,,,0.14285714285714285,0.16666666666666666,0.125,,5.5200000000000005,,1.0,,,,1.0,,,,,,,,,,1.0,1.0,,,,,1.0,1.0,,,,,,3.0,,1.0,1.0,,,,,,,1.0,,1.0,1.0,3.0,3.0,,,1.0,,,,,,,,,,,,,1.0,,,1.0,0.16666666666666666,,,1.0,,,0.3333333333333333,,,,,0.5,0.3333333333333333,,,,,,,0.16666666666666666,1.0,1.0,,,,,,,,,,,,,,,1.0,25.8,,,,,,,,,,,,1610612745,2001,2000-01,True
1005-1508-1883-672-983,1610612745,"Walt Williams, Maurice Taylor, Steve Francis, Matt Bullard, Moochie Norris","Williams, Taylor, Francis, Bullard, Norris",1005-1508-1883-672-983,HOU,286.0,3,5.0,,10.0,9.0,5.0,,19,,,,,1.0,1.0,3.0,5.0,4.0,6.0,3.0,11.0,11.0,,,,2.0,2.0,2.0,6.0,6.0,2.0,3.0,3.0,,1.0,6.0,,2.0,5.0,,5.0,,,,,,,,2.0,4.0,6.0,2.0,1.0,,,,11.0,6.0,5.0,0.75,0.75,0.6666666666666666,,1.0,0.6666666666666666,,1.0,0.6111111111111112,,0.75,1.0,,0.8,,,,1.0,,,95.66433566433567,10.4,20.22222222222222,10.4,19.88888888888889,,,,,0.16666666666666666,1.0,1.0,1.0,0.8333333333333334,0.6,0.6,,,,0.39694999999999997,,0.38835,0.25,0.25,,0.5454545454545454,16.066666666666666,0.5,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,0.6666666666666666,,,,1.0,,,,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612745,2001,2000-01,True
1005-1509-165-1883-983,1610612745,"Walt Williams, Kelvin Cato, Hakeem Olajuwon, Steve Francis, Moochie Norris","Williams, Cato, Olajuwon, Francis, Norris",1005-1509-165-1883-983,HOU,71.0,1,1.0,-2.0,1.0,2.0,,,3,,1.0,,,,,,,,1.0,,,2.0,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,2.0,,,,1.0,1.0,1.0,,,,2.0,1.0,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,1.0,,60.84507042253521,41.0,15.0,41.0,15.0,1.0,,,,,,,,,,,,,1.0,0.6823,,,0.5,0.5,,,0.9,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612745,2001,2000-01,True
