EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGA,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,Turnovers,ShootingFouls,Fouls,Loose Ball Fouls,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,Defensive 3 Seconds Violations,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,Pace,BlocksRecoveredPct,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PtsAssisted3s,ThreePtAssists,Arc3Assists,Assisted3sPct,DefAtRimReboundPct,Arc3PctAssisted,Fg2aBlocked,FG2APctBlocked,ShortMidRangePctBlocked,PenaltyAtRimFGM,ShortMidRangeFGM,Corner3FGM,SecondChanceCorner3FGA,SecondChanceFG3A,Corner3Assists,ShortMidRangeAssists,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,Travels,SecondChanceTurnovers,LongMidRangePctBlocked,OffShortMidRangeReboundPct,DefCorner3ReboundPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Frequency,PenaltyAtRimAccuracy,PenaltyCorner3FGM,PenaltyCorner3FGA,Fg3aBlocked,Offensive Fouls,FG3APctBlocked,AtRimPctBlocked,Arc3PctBlocked,SecondChanceAtRimPctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyTurnovers,LostBallOutOfBoundsTurnovers,HeaveAttempts,SelfOReb,SelfORebPct,OffThreePtRebounds,OffThreePtReboundPct,OffArc3ReboundPct,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFtPoints,FTOffRebounds,LostBallTurnovers,Blocked3s,BlockedArc3,SecondChanceFg3Pct,OffFTReboundPct,OffCorner3ReboundPct,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,BlockedShortMidRange,3SecondViolations,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,OffensiveGoaltends,BlockedCorner3,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Corner3PctBlocked,Clear Path Fouls,team_id,year,season,team_vs
1503-2034-353-680-692,1610612753,"Tracy McGrady, Mike Miller, Darrell Armstrong, John Amaechi, Andrew DeClercq","McGrady, Miller, Armstrong, Amaechi, DeClercq",1503-2034-353-680-692,ORL,5533.0,10,92.0,-1.0,171.0,171.0,13.0,19.0,25.0,342.0,26.0,43.0,5.0,10.0,5.0,48.0,20.0,46.0,3.0,6.0,17.0,2.0,5.0,63.0,137.0,8.0,20.0,35.0,185.0,186.0,9.0,17.0,33.0,7.0,9.0,2.0,5.0,1.0,21.0,68.0,58.0,,10.0,17.0,6.0,34.0,42.0,15.0,15.0,92.0,25.0,12.0,49.0,7.0,68.0,29.0,97.0,8.0,3.0,5.0,5.0,5.0,21.0,19.0,36.0,1.0,56.0,6.0,2.0,30.0,,15.0,13.0,,15.0,6.0,1.0,1.0,152.0,21.0,13.0,1.0,0.5396825396825397,0.5862068965517241,0.4,0.4,0.4,0.45985401459854014,0.5294117647058824,0.7777777777777778,0.47770700636942676,0.6428571428571429,0.7142857142857143,0.505524861878453,0.6346153846153846,0.7,0.12738853503184713,0.23809523809523808,0.7,0.6282051282051282,0.33783783783783783,0.5217391304347826,0.6039603960396039,0.32941176470588235,0.47058823529411764,0.2692307692307692,0.6153846153846154,0.6451612903225806,0.6,89.00777155250316,0.4,16.678362573099417,15.678362573099415,15.900584795321638,14.374269005847953,0.27388535031847133,0.6046511627906976,0.6341463414634146,0.5769230769230769,0.3057324840764331,0.2929936305732484,0.43478260869565216,0.4444444444444444,0.75,0.01910828025477707,0.10828025477707007,0.35294117647058826,0.35294117647058826,0.47619047619047616,0.5,0.35714285714285715,0.35714285714285715,0.4,0.4012738853503185,0.35294117647058826,0.46846987179487176,0.5058444444444444,0.5175615384615384,0.16574585635359115,0.18633540372670807,0.1783783783783784,0.11351351351351352,9.045255474452555,25.2,0.07602339181286549,24.0,8.0,6.0,1.0,0.6176470588235294,1.0,7.0,0.051094890510948905,0.08333333333333333,4.0,17.0,2.0,2.0,4.0,2.0,4.0,9.0,16.0,,3.0,0.021739130434782608,0.3225806451612903,0.375,0.3541666666666667,0.38636363636363635,0.23529411764705882,0.6666666666666666,0.6666666666666666,1.0,0.09523809523809523,0.8,,,,3.0,,0.046511627906976744,,0.2,,,1.0,2.0,,5.0,0.0641025641025641,3.0,0.2727272727272727,0.3,2.0,2.0,3.0,6.0,1.0,,,,0.75,0.1111111111111111,,0.09523809523809523,1.0,1.0,2.0,,,,,,1.0,0.5,1.0,,,1610612753,2001,2000-01,True
1503-2034-353-690-692,1610612753,"Tracy McGrady, Mike Miller, Darrell Armstrong, Don Reid, Andrew DeClercq","McGrady, Miller, Armstrong, Reid, DeClercq",1503-2034-353-690-692,ORL,456.0,4,8.0,3.0,16.0,15.0,14.0,2.0,2.0,31.0,3.0,4.0,1.0,1.0,4.0,4.0,,3.0,1.0,,,,,6.0,11.0,1.0,1.0,7.0,22.0,19.0,2.0,2.0,4.0,6.0,10.0,1.0,1.0,7.0,22.0,10.0,2.0,,,,,5.0,6.0,2.0,,13.0,2.0,,3.0,1.0,4.0,2.0,6.0,1.0,1.0,,1.0,1.0,1.0,1.0,3.0,,9.0,1.0,,1.0,4.0,,,,,,,,18.0,22.0,14.0,1.0,0.8333333333333334,0.8333333333333334,1.0,1.0,1.0,0.5454545454545454,1.0,0.6,0.625,1.0,0.6818181818181818,0.6875,1.0,0.7333333333333333,0.08333333333333333,1.0,1.0,0.42857142857142855,0.4,,0.42857142857142855,0.4,,0.3333333333333333,1.0,0.3333333333333333,,97.89473684210527,,13.875,15.6,13.1875,14.6,0.3333333333333333,0.75,0.75,0.6666666666666666,0.3333333333333333,0.25,,,,0.08333333333333333,,,,0.5,1.0,0.36363636363636365,,,0.4166666666666667,,0.4856666666666667,0.54375,0.4918818181818182,0.08333333333333333,0.09090909090909091,0.18181818181818182,1.0,7.963636363636363,22.9,0.875,3.0,1.0,,1.0,,,,,,3.0,3.0,1.0,,,1.0,3.0,,,,,,1.0,,0.75,0.75,1.0,1.0,1.0,1.0,,0.75,1.0,1.0,,,,,,,0.09090909090909091,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612753,2001,2000-01,True
1503-2034-42-448-680,1610612753,"Tracy McGrady, Mike Miller, Monty Williams, Bo Outlaw, John Amaechi","McGrady, Miller, Williams, Outlaw, Amaechi",1503-2034-42-448-680,ORL,18.0,1,,2.0,1.0,1.0,,,,2.0,1.0,1.0,,,,,,,,,,,,1.0,1.0,,,,2.0,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,1.0,,,1.0,,,1.0,,,,,,,,,,,,,,,,160.0,,4.0,14.0,4.0,14.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,1.0,,0.8199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612753,2001,2000-01,True
1503-2034-42-448-690,1610612753,"Tracy McGrady, Mike Miller, Monty Williams, Bo Outlaw, Don Reid","McGrady, Miller, Williams, Outlaw, Reid",1503-2034-42-448-690,ORL,31.0,1,1.0,1.0,2.0,1.0,2.0,1.0,1.0,3.0,,,,,,1.0,,,,,1.0,,1.0,,1.0,,1.0,1.0,1.0,,,,1.0,,1.0,,1.0,1.0,1.0,,,,,1.0,,,,,,,1.0,,,,,1.0,1.0,,,,,,,,,,2.0,,,,1.0,,,,,,,,,1.0,2.0,,,,,,,,,,,,,0.16666666666666666,0.5,0.16666666666666666,0.5,,,,1.0,,,0.5,,,,,,139.3548387096774,,13.0,5.0,12.5,5.0,,,,,0.5,,,,,,0.5,,,,,,0.5,,0.5,,0.32775,,0.32775,,,1.0,1.0,12.4,27.0,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1610612753,2001,2000-01,True
1503-2034-42-680-690,1610612753,"Tracy McGrady, Mike Miller, Monty Williams, John Amaechi, Don Reid","McGrady, Miller, Williams, Amaechi, Reid",1503-2034-42-680-690,ORL,280.0,2,5.0,3.0,10.0,9.0,3.0,2.0,1.0,19.0,,,,,,4.0,2.0,2.0,1.0,1.0,1.0,,,3.0,6.0,1.0,2.0,3.0,12.0,9.0,,,,,1.0,,,1.0,1.0,2.0,4.0,,,1.0,1.0,1.0,2.0,,,5.0,1.0,,2.0,,2.0,1.0,3.0,2.0,2.0,,,,,1.0,3.0,1.0,4.0,,,2.0,,1.0,1.0,,1.0,1.0,,,12.0,1.0,3.0,1.0,0.3333333333333333,0.3333333333333333,0.5,,0.5,0.5,,,0.5625,,,0.6,,0.25,0.25,,,0.6666666666666666,0.3333333333333333,,0.6666666666666666,0.25,,,,0.5,,97.71428571428571,1.0,15.3,14.11111111111111,14.6,14.11111111111111,,,,,0.5,0.25,1.0,1.0,,0.125,0.125,1.0,1.0,,,,,,0.25,1.0,0.399625,0.5487,0.3107,0.2,0.25,,0.08333333333333333,10.283333333333333,24.2,0.3,3.0,1.0,1.0,1.0,1.0,1.0,1.0,0.16666666666666666,0.25,,1.0,,1.0,1.0,,1.0,,,,,,0.3333333333333333,,0.25,0.3333333333333333,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612753,2001,2000-01,True
1503-2034-448-680-724,1610612753,"Tracy McGrady, Mike Miller, Bo Outlaw, John Amaechi, Cory Alexander","McGrady, Miller, Outlaw, Amaechi, Alexander",1503-2034-448-680-724,ORL,27.0,1,,-2.0,1.0,2.0,1.0,2.0,,3.0,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,160.0,,5.0,11.0,5.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612753,2001,2000-01,True
1503-2034-448-690-724,1610612753,"Tracy McGrady, Mike Miller, Bo Outlaw, Don Reid, Cory Alexander","McGrady, Miller, Outlaw, Reid, Alexander",1503-2034-448-690-724,ORL,7.0,1,,3.0,1.0,,1.0,,,1.0,,,,,,1.0,,,,,1.0,,1.0,1.0,1.0,,1.0,1.0,3.0,,,,,1.0,1.0,,1.0,1.0,3.0,2.0,,,,1.0,,1.0,1.0,,,2.0,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,,,,,,,,,3.0,3.0,1.0,,1.0,1.0,,,,1.0,,1.0,0.5,,0.5,0.75,,0.75,0.5,,,,,,,,,,,,,205.71428571428572,,7.0,,7.0,,,,,,0.5,,,,,,0.5,,,,,,0.5,,0.5,,0.202525,,0.202525,0.5,1.0,,1.0,11.1,33.1,1.0,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612753,2001,2000-01,True
1503-2034-680-690-724,1610612753,"Tracy McGrady, Mike Miller, John Amaechi, Don Reid, Cory Alexander","McGrady, Miller, Amaechi, Reid, Alexander",1503-2034-680-690-724,ORL,59.0,3,1.0,2.0,1.0,3.0,,,,4.0,,,,,,,1.0,1.0,,,,,,1.0,1.0,,,,2.0,,,,,,,,,,,2.0,,,,,,1.0,1.0,,1.0,2.0,,,1.0,,1.0,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,2.0,,,,1.0,1.0,,,,1.0,,,1.0,,,1.0,,,,,,1.0,,,1.0,,,,,,,97.6271186440678,,23.0,12.0,23.0,6.0,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,0.3957,,,,,,,17.9,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612753,2001,2000-01,True
1503-244-42-448-680,1610612753,"Tracy McGrady, Dee Brown, Monty Williams, Bo Outlaw, John Amaechi","McGrady, Brown, Williams, Outlaw, Amaechi",1503-244-42-448-680,ORL,161.0,1,3.0,6.0,5.0,6.0,2.0,3.0,1.0,11.0,1.0,2.0,1.0,1.0,,1.0,,,,,2.0,,1.0,2.0,3.0,,2.0,2.0,6.0,,1.0,1.0,2.0,1.0,1.0,,1.0,,2.0,2.0,2.0,,2.0,2.0,,1.0,1.0,,,2.0,1.0,,4.0,1.0,5.0,1.0,6.0,1.0,1.0,,,,,1.0,2.0,,2.0,,,1.0,,,,,,,,,4.0,2.0,2.0,,0.5,1.0,,,,0.6666666666666666,1.0,1.0,0.4,1.0,0.5,0.5,1.0,0.5,0.4,,1.0,1.0,1.0,,1.0,0.3333333333333333,1.0,,1.0,1.0,,98.38509316770187,,13.0,16.0,12.8,16.0,0.4,0.5,0.5,,0.2,,,,,,0.4,,,1.0,1.0,,0.5,,0.8,,0.5158400000000001,0.5912,0.498075,0.16666666666666666,0.25,0.3333333333333333,0.3333333333333333,4.033333333333333,25.3,0.4,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,1.0,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612753,2001,2000-01,True
1503-255-353-42-680,1610612753,"Tracy McGrady, Grant Hill, Darrell Armstrong, Monty Williams, John Amaechi","McGrady, Hill, Armstrong, Williams, Amaechi",1503-255-353-42-680,ORL,175.0,2,3.0,3.0,5.0,5.0,3.0,2.0,2.0,10.0,3.0,5.0,1.0,2.0,3.0,1.0,1.0,1.0,,,,,,4.0,7.0,,,1.0,9.0,6.0,1.0,2.0,2.0,1.0,4.0,,,1.0,3.0,4.0,4.0,,2.0,,,2.0,2.0,1.0,1.0,4.0,2.0,,,1.0,1.0,2.0,3.0,,,,,,,,3.0,,3.0,1.0,,1.0,1.0,,,,,,,,7.0,3.0,3.0,2.0,0.5,0.6666666666666666,,,,0.5714285714285714,0.5,0.25,0.5714285714285714,0.5,0.25,0.5625,0.5,0.3,,,1.0,,0.6666666666666666,,,0.6666666666666666,0.5,,,,,82.28571428571429,,21.6,13.4,20.6,13.4,0.7142857142857143,0.6,0.6,0.3333333333333333,0.14285714285714285,0.14285714285714285,1.0,1.0,1.0,,,,,1.0,0.5,0.75,,,0.7142857142857143,,0.5075714285714286,0.58425,0.5309,0.14285714285714285,0.14285714285714285,0.2222222222222222,0.3333333333333333,3.414285714285714,,0.6,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612753,2001,2000-01,True
1503-255-353-448-680,1610612753,"Tracy McGrady, Grant Hill, Darrell Armstrong, Bo Outlaw, John Amaechi","McGrady, Hill, Armstrong, Outlaw, Amaechi",1503-255-353-448-680,ORL,1377.0,3,23.0,7.0,45.0,45.0,20.0,16.0,5.0,90.0,15.0,23.0,3.0,6.0,12.0,7.0,1.0,8.0,1.0,,,,,19.0,38.0,1.0,1.0,11.0,52.0,45.0,3.0,7.0,9.0,8.0,19.0,1.0,1.0,7.0,26.0,26.0,12.0,,4.0,,,13.0,14.0,10.0,1.0,29.0,9.0,3.0,12.0,1.0,16.0,10.0,26.0,4.0,4.0,,2.0,1.0,10.0,4.0,13.0,,17.0,3.0,,6.0,4.0,2.0,2.0,,2.0,2.0,1.0,,43.0,26.0,20.0,1.0,0.6842105263157895,0.7647058823529411,1.0,1.0,1.0,0.5,0.42857142857142855,0.42105263157894735,0.5256410256410257,0.42857142857142855,0.475,0.5652173913043478,0.5,0.5416666666666666,0.02564102564102564,0.2,1.0,0.75,0.47368421052631576,1.0,0.7894736842105263,0.47368421052631576,0.75,0.2857142857142857,0.6,0.8333333333333334,1.0,94.11764705882354,1.0,15.444444444444445,15.155555555555555,14.755555555555556,14.333333333333334,0.5897435897435898,0.6521739130434783,0.75,0.6666666666666666,0.1794871794871795,0.20512820512820512,0.125,0.125,1.0,0.02564102564102564,,,,0.8571428571428571,0.5,0.6,,,0.6153846153846154,,0.4864576923076923,0.4970857142857143,0.4766025,0.14285714285714285,0.14634146341463414,0.17307692307692307,0.5,5.7105263157894735,23.4,0.4444444444444444,3.0,1.0,,1.0,0.8,,4.0,0.10526315789473684,0.14285714285714285,6.0,3.0,1.0,,,1.0,2.0,2.0,8.0,1.0,,,0.25,,0.42857142857142855,0.5,0.6666666666666666,1.0,1.0,1.0,,0.5,1.0,1.0,,2.0,,0.13043478260869565,,0.3333333333333333,0.05,1.0,4.0,1.0,,,,,,,,,,3.0,1.0,1.0,,,,0.3333333333333333,,,,,,,,,1.0,,,,,,,1610612753,2001,2000-01,True
1503-255-353-680-690,1610612753,"Tracy McGrady, Grant Hill, Darrell Armstrong, John Amaechi, Don Reid","McGrady, Hill, Armstrong, Amaechi, Reid",1503-255-353-680-690,ORL,856.0,1,14.0,-4.0,31.0,32.0,,4.0,4.0,63.0,3.0,8.0,,2.0,,2.0,5.0,13.0,,,2.0,,,8.0,23.0,,2.0,4.0,20.0,24.0,,3.0,,,,,,,,10.0,6.0,,,2.0,,5.0,5.0,2.0,3.0,10.0,5.0,3.0,11.0,,14.0,5.0,19.0,3.0,3.0,,3.0,3.0,9.0,1.0,6.0,,5.0,1.0,,3.0,,3.0,3.0,,4.0,3.0,,,20.0,,,1.0,0.625,0.625,,,,0.34782608695652173,,,0.32,,,0.37037037037037035,,,0.08,0.3333333333333333,,0.7857142857142857,0.3333333333333333,1.0,0.8235294117647058,0.29411764705882354,0.4,0.25,1.0,0.8,1.0,105.98130841121495,0.75,15.870967741935484,11.375,14.935483870967742,10.90625,0.32,0.375,0.6,0.6666666666666666,0.08,0.52,0.38461538461538464,0.38461538461538464,0.6,,0.08,,,0.5,,,,,0.4,,0.46775799999999995,0.51265,,0.1111111111111111,0.12,,,10.956521739130435,26.25,,,,,,0.6,,4.0,0.17391304347826086,0.5,,,,,1.0,,,2.0,6.0,,1.0,,0.5,1.0,,,,,,,,,,,,1.0,,0.375,,,,,,,,1.0,0.07692307692307693,,,,,1.0,,,,,1.0,1.0,,,,0.25,,,,2.0,,,,,,,,,,1610612753,2001,2000-01,True
1503-353-381-448-680,1610612753,"Tracy McGrady, Darrell Armstrong, James Robinson, Bo Outlaw, John Amaechi","McGrady, Armstrong, Robinson, Outlaw, Amaechi",1503-353-381-448-680,ORL,335.0,1,6.0,-15.0,13.0,12.0,13.0,11.0,2.0,25.0,1.0,1.0,,,1.0,,,4.0,2.0,,1.0,,1.0,1.0,5.0,,3.0,3.0,5.0,20.0,,1.0,,1.0,5.0,,3.0,3.0,5.0,2.0,,,,1.0,,1.0,1.0,1.0,,2.0,1.0,,1.0,,1.0,3.0,4.0,,,,6.0,2.0,6.0,2.0,2.0,,4.0,,,,2.0,,,,,,,,5.0,5.0,13.0,,1.0,1.0,,,,0.2,,0.2,0.125,,0.125,0.25,,0.25,0.375,1.0,,0.5,0.25,,0.5,0.42857142857142855,,0.25,,1.0,,107.46268656716418,,16.076923076923077,10.5,15.538461538461538,9.916666666666666,0.125,1.0,1.0,1.0,,0.5,,,,0.25,0.125,,,,,0.125,0.125,,0.5,,0.4991875,,0.4991875,,,,1.0,13.6,24.0,1.0,,,,,,,,,,1.0,,,,,,,,,,2.0,,,,,,,,,,,1.0,,2.0,,,,,,,0.25,,6.0,,,1.0,0.14285714285714285,2.0,0.6666666666666666,,,,,,,4.0,,,,,1.0,,,,,,,,,,,,,,,1610612753,2001,2000-01,True
1503-353-381-448-690,1610612753,"Tracy McGrady, Darrell Armstrong, James Robinson, Bo Outlaw, Don Reid","McGrady, Armstrong, Robinson, Outlaw, Reid",1503-353-381-448-690,ORL,379.0,1,6.0,-6.0,13.0,11.0,5.0,4.0,2.0,24.0,2.0,2.0,1.0,1.0,1.0,3.0,1.0,5.0,,,1.0,,1.0,5.0,10.0,,1.0,3.0,13.0,19.0,2.0,2.0,4.0,1.0,4.0,,1.0,,2.0,6.0,4.0,,2.0,1.0,,3.0,3.0,1.0,,6.0,1.0,,,,,1.0,1.0,1.0,1.0,,1.0,1.0,2.0,1.0,1.0,,3.0,,1.0,1.0,,,,,,,1.0,,9.0,2.0,5.0,,0.6,0.75,,,,0.5,1.0,0.25,0.45454545454545453,1.0,0.2,0.5,1.0,0.2,0.09090909090909091,0.5,,,0.2,,,0.2,,0.25,,,,91.18733509234829,,17.153846153846153,14.181818181818182,16.23076923076923,13.636363636363637,0.18181818181818182,1.0,1.0,0.5,0.2727272727272727,0.45454545454545453,0.2,0.2,,,0.09090909090909091,,,0.5,1.0,0.2,0.2,,0.2727272727272727,,0.43434545454545453,0.43415,0.3986,0.08333333333333333,0.09090909090909091,0.3076923076923077,0.15384615384615385,10.5,24.2,0.38461538461538464,,,,,,,,,,1.0,2.0,,,,,2.0,,1.0,1.0,,,,,0.6666666666666666,0.6666666666666666,1.0,,,,,1.0,,,1.0,,1.0,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612753,2001,2000-01,True
1503-353-381-448-692,1610612753,"Tracy McGrady, Darrell Armstrong, James Robinson, Bo Outlaw, Andrew DeClercq","McGrady, Armstrong, Robinson, Outlaw, DeClercq",1503-353-381-448-692,ORL,86.0,1,1.0,,2.0,2.0,,,,4.0,,,,,,2.0,,,,,1.0,,,1.0,2.0,,1.0,,2.0,2.0,,,,,,,,,,,2.0,,,1.0,,,,,,,1.0,,1.0,,1.0,1.0,2.0,,,,,,,,,,,,,,,1.0,1.0,,1.0,1.0,,,2.0,,,,,,,,,0.5,,,0.3333333333333333,,,0.3333333333333333,,,0.3333333333333333,,,0.5,1.0,,0.5,0.5,,,,,,66.97674418604652,1.0,24.5,18.5,24.5,15.5,,,,,0.6666666666666666,,,,,,0.3333333333333333,,,,,,,,0.3333333333333333,,0.45741666666666664,,,,,,,9.7,25.3,,,,,,0.5,,,,,,1.0,,,,,,,,,,,1.0,,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612753,2001,2000-01,True
1503-353-381-680-690,1610612753,"Tracy McGrady, Darrell Armstrong, James Robinson, John Amaechi, Don Reid","McGrady, Armstrong, Robinson, Amaechi, Reid",1503-353-381-680-690,ORL,100.0,1,2.0,5.0,5.0,5.0,5.0,5.0,,10.0,2.0,2.0,,,2.0,,,,,,,,,2.0,2.0,,,2.0,6.0,1.0,,,,2.0,2.0,,,2.0,6.0,4.0,,,,,,2.0,2.0,2.0,,4.0,,,3.0,,3.0,,3.0,,,,,,1.0,1.0,1.0,,2.0,,,,1.0,,,,,,,,6.0,6.0,5.0,,1.0,1.0,,,,1.0,,1.0,1.0,,1.0,1.0,,1.0,,,,1.0,,,1.0,,,,,1.0,,144.0,,7.6,12.4,7.6,12.4,1.0,1.0,1.0,1.0,,,,,,,,,,,,1.0,,,1.0,,0.69305,,0.69305,,,,1.0,,,1.0,,,,,1.0,,,,,2.0,,,,,,,1.0,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612753,2001,2000-01,True
