EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,FG2M,FG2A,Points,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,OffTwoPtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,FoulsDrawn,Fg2Pct,SecondChanceFg2Pct,EfgPct,SecondChanceEfgPct,TsPct,SecondChanceTsPct,FG2APctBlocked,AtRimPctBlocked,DefTwoPtReboundPct,OffTwoPtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,DefLongMidRangeReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,SecondChancePointsPct,Avg2ptShotDistance,PenaltyOffPoss,PenaltyDefPoss,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGA,FtPoints,OpponentPoints,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsAssisted2s,TwoPtAssists,Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,DefThreePtRebounds,Steals,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,Turnovers,PenaltyTurnovers,Fouls,Charge Fouls,FTA,TwoPtShootingFoulsDrawn,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,LiveBallTurnoverPct,DefThreePtReboundPct,DefAtRimReboundPct,DefArc3ReboundPct,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,PenaltyOffPossPct,PenaltyAtRimFGA,LongMidRangeFGM,Corner3FGM,Corner3FGA,PenaltyCorner3FGA,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGA,FG3M,FG3A,SecondChanceFG3A,PenaltyFG3A,PenaltyFtPoints,PtsAssisted3s,NonHeaveArc3FGA,ThreePtAssists,Corner3Assists,LongMidRangeAssists,OffThreePtRebounds,FTDefRebounds,LostBallSteals,LostBallTurnovers,ShootingFouls,Loose Ball Fouls Drawn,Offensive Fouls Drawn,2pt And 1 Free Throw Trips,Technical Free Throw Trips,Blocked2s,BlockedAtRim,Blocks,DefensiveGoaltends,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,FG3APct,DefFTReboundPct,OffThreePtReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,DefShortMidRangeReboundPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyCorner3Frequency,PenaltyArc3Frequency,Avg3ptShotDistance,PenaltyAtRimFGM,Arc3FGM,SecondChanceFtPoints,PtsUnassisted3s,NonHeaveArc3FGM,Arc3Assists,LostBallOutOfBoundsTurnovers,SecondChanceTurnovers,RecoveredBlocks,ShortMidRangePctBlocked,LongMidRangePctBlocked,OffShortMidRangeReboundPct,BlocksRecoveredPct,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyAtRimAccuracy,NonHeaveArc3Accuracy,BlockedShortMidRange,Travels,SecondChanceArc3FGM,PenaltyArc3FGM,SecondChanceFG3M,PenaltyFG3M,SelfOReb,BadPassOutOfBoundsTurnovers,Offensive Fouls,Charge Fouls Drawn,BlockingFoulsDrawn,BlockedLongMidRange,Defensive 3 Seconds Violations,SecondChanceFg3Pct,PenaltyFg3Pct,OffArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyArc3Accuracy,PenaltyCorner3FGM,PenaltyCorner3Accuracy,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,Fg3aBlocked,Loose Ball Fouls,FG3APctBlocked,Arc3PctBlocked,StepOutOfBoundsTurnovers,NonShootingPenaltyNonTakeFouls,HeaveAttempts,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,FTOffRebounds,BlockingFouls,ThreePtShootingFoulsDrawn,3SecondViolations,OffFTReboundPct,ThreePtShootingFoulsDrawnPct,HeaveMakes,Blocked3s,BlockedArc3,3pt And 1 Free Throw Trips,OffensiveGoaltends,Corner3PctBlocked,Clear Path Fouls,team_id,year,season,team_vs
201936-201977-202326-202335-202690,1610612758,"Tyreke Evans, Marcus Thornton, DeMarcus Cousins, Patrick Patterson, Jimmer Fredette","Evans, Thornton, Cousins, Patterson, Fredette",201936-201977-202326-202335-202690,SAC,158.0,1,3.0,-1.0,5.0,6.0,,11.0,,,,,3.0,3.0,9.0,,,,2.0,,,,1.0,1.0,,1.0,2.0,1.0,,1.125,,1.125,,,,0.5,,0.5,,,1.0,100.25316455696202,17.0,12.166666666666666,17.0,11.166666666666666,,,,,,0.25,0.4642,,,14.0,,,1.0,1.0,2.0,,10.0,,,,4.0,2.0,3.0,,,7.0,,,,1.0,1.0,,1.0,,,,,,9.0,,,0.6666666666666666,0.6666666666666666,,,,1.0,,,,,0.25,1.0,1.0,,0.5,,,,,,,2.0,,,,1.0,,,1.0,1.0,,,,3.0,1.0,1.0,,2.0,,,,,,,,,,1.0,,1.0,,1.0,1.0,1.0,0.25,,,,,,1.0,1.0,1.0,,,,,0.25,,,,,,24.5,,1.0,,,1.0,1.0,,,,,,,,1.0,1.0,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612758,2013,2012-13,True
201936-201977-202326-202335-202738,1610612758,"Tyreke Evans, Marcus Thornton, DeMarcus Cousins, Patrick Patterson, Isaiah Thomas","Evans, Thornton, Cousins, Patterson, Thomas",201936-201977-202326-202335-202738,SAC,431.0,3,7.0,4.0,14.0,13.0,4.0,27.0,6.0,8.0,3.0,3.0,7.0,14.0,15.0,3.0,3.0,6.0,6.0,2.0,2.0,3.0,3.0,5.0,4.0,9.0,4.0,0.5,1.0,0.4117647058823529,0.75,0.4411764705882353,0.75,0.14285714285714285,0.125,0.75,0.42857142857142855,0.625,0.4,1.0,1.0,90.20881670533642,17.428571428571427,14.384615384615385,15.428571428571429,11.923076923076923,0.47058823529411764,0.75,0.8571428571428571,0.75,1.0,0.6470588235294118,0.4992117647058823,0.516325,0.4,7.378571428571428,4.0,8.0,,2.0,4.0,1.0,11.0,4.0,6.0,8.0,8.0,4.0,4.0,3.0,,8.0,2.0,1.0,,1.0,1.0,,1.0,,4.0,,1.0,1.0,9.0,8.0,4.0,0.5714285714285714,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,0.5,,0.5,0.5,0.11764705882352941,,,,0.23529411764705882,0.43998333333333334,0.058823529411764705,0.07142857142857142,0.5333333333333333,0.2857142857142857,4.0,1.0,,,,3.0,1.0,,,3.0,1.0,,,,3.0,,,1.0,1.0,,1.0,,3.0,1.0,,1.0,,1.0,1.0,1.0,,,,,0.17647058823529413,,0.3333333333333333,,,1.0,0.25,0.25,1.0,,,,,0.17647058823529413,0.6666666666666666,0.25,0.6666666666666666,,,24.46666666666667,3.0,,,,,,,,,0.5,,0.5,,,,,0.75,,,,,,,,1.0,,,,,,,,,0.3333333333333333,0.5,0.125,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1610612758,2013,2012-13,True
201936-201977-202326-202335-2422,1610612758,"Tyreke Evans, Marcus Thornton, DeMarcus Cousins, Patrick Patterson, John Salmons","Evans, Thornton, Cousins, Patterson, Salmons",201936-201977-202326-202335-2422,SAC,691.0,2,12.0,-4.0,19.0,18.0,4.0,37.0,3.0,3.0,1.0,1.0,4.0,8.0,20.0,2.0,3.0,4.0,2.0,2.0,,,1.0,4.0,3.0,7.0,4.0,0.5,0.6666666666666666,0.4722222222222222,0.6666666666666666,0.5,0.6666666666666666,,,0.25,,0.3333333333333333,0.2727272727272727,,,77.10564399421128,19.473684210526315,17.833333333333332,17.842105263157894,15.777777777777779,0.16666666666666666,1.0,1.0,0.3333333333333333,1.0,0.7222222222222222,0.5141194444444444,0.3713,0.2,9.275,2.0,4.0,,1.0,4.0,3.0,24.0,,1.0,1.0,6.0,3.0,6.0,2.0,,15.0,2.0,1.0,1.0,,,1.0,1.0,,4.0,,4.0,2.0,16.0,1.0,2.0,0.75,1.0,,,0.25,,0.4,,,0.6666666666666666,0.05555555555555555,,,,0.2222222222222222,0.2599,0.1,0.2,0.05,0.10526315789473684,,1.0,2.0,4.0,,6.0,,,3.0,10.0,,,1.0,9.0,6.0,3.0,2.0,1.0,3.0,1.0,,,3.0,,1.0,,,,,,,1.0,0.3,0.3,0.5555555555555556,1.0,0.42857142857142855,,0.5,0.5,0.25,0.25,1.0,0.2222222222222222,0.5,0.5,1.0,0.3333333333333333,,,,,,24.43,,1.0,,,1.0,1.0,1.0,1.0,,,,,,0.16666666666666666,0.16666666666666666,1.0,,0.16666666666666666,,,,,,,,,,,,,,,,0.4,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612758,2013,2012-13,True
201936-201977-202326-202690-202738,1610612758,"Tyreke Evans, Marcus Thornton, DeMarcus Cousins, Jimmer Fredette, Isaiah Thomas","Evans, Thornton, Cousins, Fredette, Thomas",201936-201977-202326-202690-202738,SAC,193.0,2,3.0,-3.0,6.0,7.0,2.0,13.0,2.0,3.0,1.0,1.0,2.0,4.0,7.0,1.0,2.0,2.0,2.0,,1.0,1.0,,1.0,3.0,4.0,2.0,0.5,0.5,0.2857142857142857,0.5,0.3888888888888889,0.5,0.25,0.3333333333333333,,0.5,1.0,0.75,,,96.99481865284974,23.666666666666668,7.285714285714286,16.166666666666668,7.285714285714286,0.42857142857142855,0.6666666666666666,1.0,0.5,1.0,0.8571428571428571,0.5293285714285714,0.3429,0.2857142857142857,2.4,6.0,1.0,,1.0,,3.0,10.0,2.0,4.0,7.0,2.0,1.0,1.0,1.0,,2.0,1.0,1.0,,1.0,,,1.0,1.0,,,4.0,1.0,5.0,6.0,5.0,0.5,0.5,0.5,0.2857142857142857,0.3888888888888889,1.0,1.0,,1.0,0.5,0.14285714285714285,,,,,0.5293285714285714,0.125,0.2,1.0,1.0,3.0,,,1.0,1.0,2.0,,2.0,,3.0,,3.0,3.0,,2.0,,,,2.0,,1.0,1.0,,,,,,,,,,,,,0.42857142857142855,,1.0,,1.0,,,,,0.14285714285714285,,,,0.2857142857142857,,,0.42857142857142855,0.14285714285714285,0.2857142857142857,24.3,2.0,,,,,,,1.0,,,,1.0,,,,,0.6666666666666666,,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612758,2013,2012-13,True
201936-201977-202326-202690-203080,1610612758,"Tyreke Evans, Marcus Thornton, DeMarcus Cousins, Jimmer Fredette, Thomas Robinson","Evans, Thornton, Cousins, Fredette, Robinson",201936-201977-202326-202690-203080,SAC,261.0,3,4.0,4.0,7.0,8.0,1.0,15.0,3.0,4.0,1.0,2.0,4.0,7.0,11.0,1.0,2.0,3.0,4.0,2.0,1.0,2.0,1.0,3.0,2.0,5.0,5.0,0.5714285714285714,0.5,0.5714285714285714,0.5,0.6111111111111112,0.75,0.14285714285714285,0.25,0.3333333333333333,0.6666666666666666,0.4,0.6666666666666666,1.0,,82.75862068965517,16.857142857142858,17.875,16.428571428571427,16.125,0.5714285714285714,0.75,1.0,1.0,0.5,0.5714285714285714,0.5663714285714285,0.5981,0.2727272727272727,7.857142857142857,5.0,,,,3.0,3.0,7.0,3.0,5.0,7.0,4.0,2.0,2.0,2.0,,4.0,1.0,1.0,,1.0,,,1.0,1.0,1.0,,5.0,2.0,8.0,7.0,5.0,0.5,0.6666666666666666,0.6,0.6,0.5833333333333334,1.0,0.5,0.3333333333333333,1.0,0.6666666666666666,,,,,0.42857142857142855,0.62748,0.25,0.25,0.6363636363636364,0.7142857142857143,4.0,1.0,,,,,,,,,,,1.0,,,,,,,1.0,1.0,1.0,1.0,,,1.0,,1.0,1.0,1.0,,,,,,1.0,,0.5,,,0.3333333333333333,0.3333333333333333,,,,,,,,,0.8,,,,3.0,,1.0,,,,,,,,,,,,,,0.75,,,,,,,,,,,1.0,2.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612758,2013,2012-13,True
201936-201977-202326-202690-2422,1610612758,"Tyreke Evans, Marcus Thornton, DeMarcus Cousins, Jimmer Fredette, John Salmons","Evans, Thornton, Cousins, Fredette, Salmons",201936-201977-202326-202690-2422,SAC,141.0,2,2.0,9.0,3.0,4.0,,7.0,1.0,1.0,,,1.0,1.0,9.0,,,,,,,,,1.0,,1.0,3.0,1.0,,1.3333333333333333,,1.125,,,,,,1.0,,,,71.48936170212765,17.333333333333332,22.25,17.333333333333332,22.25,0.3333333333333333,1.0,1.0,,,1.0,0.5317833333333334,,,3.7,,,,,,1.0,,,,1.0,2.0,1.0,3.0,1.0,,8.0,1.0,2.0,,,,,,,,,2.0,1.0,9.0,1.0,,1.0,1.0,,,0.5,,1.0,,1.0,1.0,,,,,,,0.25,0.5,0.1111111111111111,,,,,,,2.0,,,2.0,2.0,,,1.0,6.0,2.0,2.0,,,,,2.0,,,1.0,1.0,,,,,,,1.0,1.0,1.0,0.6666666666666666,,,,,,,,,,,,,0.6666666666666666,,,,,,24.7,,2.0,,,2.0,2.0,,,,,,,,1.0,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612758,2013,2012-13,True
201936-201977-202326-202738-203080,1610612758,"Tyreke Evans, Marcus Thornton, DeMarcus Cousins, Isaiah Thomas, Thomas Robinson","Evans, Thornton, Cousins, Thomas, Robinson",201936-201977-202326-202738-203080,SAC,655.0,5,11.0,5.0,21.0,23.0,3.0,44.0,5.0,7.0,2.0,2.0,7.0,13.0,33.0,2.0,2.0,6.0,8.0,2.0,,2.0,3.0,4.0,3.0,7.0,3.0,0.5384615384615384,1.0,0.7222222222222222,1.0,0.7619047619047619,1.0,,,0.3333333333333333,0.3333333333333333,0.36363636363636365,0.42857142857142855,1.0,1.0,96.73282442748092,13.476190476190476,16.17391304347826,13.428571428571429,15.043478260869565,0.3888888888888889,0.7142857142857143,0.7142857142857143,1.0,1.0,0.6666666666666666,0.5305083333333332,0.5757,0.18181818181818182,9.515384615384615,13.0,11.0,1.0,1.0,5.0,7.0,28.0,4.0,7.0,25.0,6.0,3.0,7.0,2.0,,18.0,1.0,4.0,1.0,3.0,2.0,,3.0,1.0,3.0,,7.0,3.0,27.0,25.0,13.0,0.42857142857142855,0.5,0.5714285714285714,0.8333333333333334,0.8571428571428571,1.0,0.5,,0.5,0.4,0.05555555555555555,1.0,1.0,,0.2777777777777778,0.5302208333333334,0.14285714285714285,0.1875,0.7575757575757576,0.6190476190476191,4.0,1.0,1.0,2.0,2.0,3.0,,3.0,4.0,5.0,,5.0,5.0,12.0,3.0,4.0,1.0,1.0,1.0,,3.0,1.0,3.0,,,,1.0,4.0,,4.0,,1.0,0.8,0.8,0.2777777777777778,,1.0,,1.0,0.4,0.2,0.2,1.0,0.1111111111111111,0.5,0.5,1.0,0.16666666666666666,,,0.3333333333333333,0.16666666666666666,0.25,25.34,3.0,3.0,2.0,,3.0,3.0,,,1.0,,,,0.25,1.0,1.0,1.0,0.75,1.0,4.0,,,3.0,,4.0,,,,,,,,,0.8,,,,,,1.0,1.0,0.5,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,1610612758,2013,2012-13,True
201936-201977-202326-202738-2422,1610612758,"Tyreke Evans, Marcus Thornton, DeMarcus Cousins, Isaiah Thomas, John Salmons","Evans, Thornton, Cousins, Thomas, Salmons",201936-201977-202326-202738-2422,SAC,1972.0,9,33.0,20.0,66.0,68.0,6.0,134.0,19.0,23.0,2.0,3.0,27.0,41.0,90.0,2.0,3.0,7.0,22.0,4.0,4.0,7.0,14.0,28.0,7.0,35.0,20.0,0.6585365853658537,0.6666666666666666,0.6634615384615384,0.6666666666666666,0.6923076923076923,0.7,0.0975609756097561,0.13043478260869565,0.7,0.5384615384615384,0.7575757575757576,0.3888888888888889,0.5,0.5,97.8498985801217,15.015151515151516,14.426470588235293,14.43939393939394,13.926470588235293,0.4423076923076923,0.8260869565217391,0.95,1.0,0.6666666666666666,0.6538461538461539,0.5491950980392156,0.5896,0.07777777777777778,6.741463414634146,31.0,36.0,2.0,8.0,10.0,21.0,70.0,12.0,18.0,40.0,32.0,16.0,21.0,12.0,1.0,47.0,11.0,7.0,5.0,7.0,5.0,1.0,8.0,3.0,10.0,,27.0,7.0,83.0,32.0,27.0,0.5925925925925926,0.64,0.6666666666666666,0.5869565217391305,0.6451612903225806,0.875,0.8461538461538461,0.75,0.875,0.631578947368421,0.15384615384615385,0.25,0.2857142857142857,0.5,0.19230769230769232,0.5627022727272727,0.1206896551724138,0.14893617021276595,0.4444444444444444,0.4696969696969697,11.0,6.0,3.0,5.0,2.0,6.0,,3.0,5.0,11.0,,5.0,13.0,15.0,6.0,5.0,3.0,3.0,,3.0,2.0,2.0,5.0,,,1.0,,6.0,4.0,6.0,1.0,1.0,0.45454545454545453,0.45454545454545453,0.21153846153846154,1.0,,0.3333333333333333,,0.75,0.6,0.6,0.5,0.09615384615384616,0.6,0.6,1.0,0.11538461538461539,,,0.4782608695652174,0.08695652173913043,0.13043478260869565,25.263636363636362,9.0,2.0,3.0,,2.0,2.0,,1.0,3.0,0.125,,0.6666666666666666,0.5,0.3333333333333333,0.3333333333333333,1.0,0.8181818181818182,0.3333333333333333,1.0,,,,,1.0,1.0,,,2.0,,1.0,1.0,,0.2,,0.8,0.07142857142857142,,,,1.0,0.5,7.0,3.0,,,,,,2.0,,,,,,,,,,,,,,,,,,,,1610612758,2013,2012-13,True
201936-201977-202326-203080-2422,1610612758,"Tyreke Evans, Marcus Thornton, DeMarcus Cousins, Thomas Robinson, John Salmons","Evans, Thornton, Cousins, Robinson, Salmons",201936-201977-202326-203080-2422,SAC,186.0,2,3.0,5.0,5.0,5.0,2.0,10.0,2.0,2.0,,,2.0,5.0,9.0,,1.0,3.0,,,1.0,2.0,2.0,2.0,2.0,4.0,1.0,0.4,,0.5833333333333334,0.75,0.6428571428571429,0.75,0.2,,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,,,77.41935483870968,18.0,19.2,14.0,18.6,0.3333333333333333,1.0,1.0,,,0.5,0.47341666666666665,0.4476,0.3333333333333333,4.9399999999999995,3.0,1.0,,3.0,,2.0,4.0,1.0,2.0,7.0,4.0,2.0,2.0,2.0,,4.0,,,,,,,,,1.0,,2.0,1.0,6.0,7.0,3.0,1.0,1.0,0.5,0.8333333333333334,0.875,,,0.6666666666666666,,1.0,0.5,,,,,0.4930666666666667,0.14285714285714285,0.16666666666666666,0.7777777777777778,0.6,1.0,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,,1.0,,,,,,,,1.0,,,,,,,,,,1.0,1.0,0.16666666666666666,,,,,,,,,,,,,0.16666666666666666,,0.5,0.3333333333333333,,0.3333333333333333,26.4,1.0,1.0,,3.0,1.0,,,,,0.3333333333333333,,0.6666666666666666,,1.0,1.0,,1.0,1.0,,,1.0,1.0,1.0,1.0,,,,,,,,1.0,1.0,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612758,2013,2012-13,True
201936-201977-202332-202690-2422,1610612758,"Tyreke Evans, Marcus Thornton, Cole Aldrich, Jimmer Fredette, John Salmons","Evans, Thornton, Aldrich, Fredette, Salmons",201936-201977-202332-202690-2422,SAC,170.0,1,3.0,-10.0,8.0,7.0,,15.0,,,,,2.0,4.0,6.0,,,,2.0,,,,,,,,1.0,0.5,,0.4,,0.5,,,,,,,,,,127.05882352941175,11.625,11.0,11.625,10.428571428571429,,,,,,0.2,0.43004,,,14.7,8.0,7.0,1.0,1.0,3.0,2.0,16.0,2.0,4.0,6.0,2.0,1.0,1.0,,1.0,2.0,,,,1.0,1.0,,1.0,1.0,3.0,,2.0,,6.0,4.0,7.0,0.5,0.5,0.5,0.4,0.5,1.0,,,,,0.2,1.0,1.0,1.0,0.6,0.43004,,,1.0,1.0,,1.0,,1.0,1.0,,,,,1.0,,1.0,2.0,,,,,,,,,,3.0,,,,,1.0,1.0,1.0,,,,,0.2,,,,,,0.3333333333333333,0.3333333333333333,,0.2,,,,,,,,0.2,,22.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612758,2013,2012-13,True
201936-201977-202332-202738-2422,1610612758,"Tyreke Evans, Marcus Thornton, Cole Aldrich, Isaiah Thomas, John Salmons","Evans, Thornton, Aldrich, Thomas, Salmons",201936-201977-202332-202738-2422,SAC,88.0,2,1.0,-5.0,3.0,4.0,1.0,7.0,,,,,1.0,2.0,4.0,,,2.0,2.0,,,,,,1.0,1.0,1.0,0.5,,0.25,,0.4,1.0,,,,,,1.0,,,114.54545454545455,13.0,12.25,13.0,9.5,,,,,,0.5,0.3213,,0.5,8.2,3.0,2.0,1.0,2.0,,2.0,9.0,1.0,2.0,4.0,,,,,,,,1.0,1.0,,,1.0,1.0,1.0,1.0,,2.0,,2.0,4.0,3.0,,,0.5,0.25,0.4,,,,,,0.5,0.5,0.5,,,0.3213,,,1.0,1.0,,,,,,2.0,,2.0,,2.0,,2.0,2.0,,1.0,,,,1.0,,,,1.0,1.0,,,,,,,,,,,0.5,,1.0,,,,,,,,,,,0.5,,,,,0.5,39.9,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,1.0,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,1610612758,2013,2012-13,True
201936-201977-202335-202738-2422,1610612758,"Tyreke Evans, Marcus Thornton, Patrick Patterson, Isaiah Thomas, John Salmons","Evans, Thornton, Patterson, Thomas, Salmons",201936-201977-202335-202738-2422,SAC,36.0,2,1.0,-1.0,1.0,2.0,,3.0,1.0,1.0,,,1.0,1.0,2.0,,,,,,,,,,,,,1.0,,0.5,,0.5,,,,,,,,,,120.0,12.0,12.0,12.0,12.0,0.5,1.0,1.0,,,1.0,0.4692,,,1.9,1.0,2.0,,,,,3.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,,2.0,,1.0,,,,,,,,,,,2.0,2.0,1.0,1.0,1.0,1.0,0.5,0.5,,,,,1.0,,,,,,0.4692,,,1.0,1.0,1.0,,,,,1.0,,1.0,,1.0,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,0.5,,,0.5,,0.5,66.7,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1610612758,2013,2012-13,True
201936-201977-202690-202738-2422,1610612758,"Tyreke Evans, Marcus Thornton, Jimmer Fredette, Isaiah Thomas, John Salmons","Evans, Thornton, Fredette, Thomas, Salmons",201936-201977-202690-202738-2422,SAC,15.0,1,,,,1.0,,1.0,,,,,,,,,,,,,,,1.0,1.0,,1.0,,,,,,,,,,1.0,,1.0,,,,96.0,,15.0,,15.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612758,2013,2012-13,True
201936-201977-202738-203080-2422,1610612758,"Tyreke Evans, Marcus Thornton, Isaiah Thomas, Thomas Robinson, John Salmons","Evans, Thornton, Thomas, Robinson, Salmons",201936-201977-202738-203080-2422,SAC,145.0,1,2.0,-5.0,5.0,5.0,1.0,10.0,,1.0,,,,1.0,,,,,,,,1.0,2.0,2.0,1.0,3.0,,,,,,,,,,0.6666666666666666,1.0,0.6666666666666666,0.3333333333333333,1.0,1.0,99.3103448275862,21.2,7.8,17.0,7.6,0.3333333333333333,,,,,1.0,0.4817666666666667,,,3.4,4.0,5.0,,,,,5.0,,1.0,,,,,,,,,,,1.0,,1.0,2.0,2.0,1.0,,,,,,4.0,,,,,,0.5,,1.0,,,,,,,,0.4817666666666667,,,,0.8,1.0,,,1.0,1.0,1.0,,1.0,,2.0,,2.0,,,1.0,,,,,,,1.0,1.0,,,,,,,,,,,,0.6666666666666666,,,,,,,,,0.3333333333333333,,,,0.3333333333333333,,,0.3333333333333333,0.3333333333333333,0.3333333333333333,24.4,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612758,2013,2012-13,True
201936-201977-203080-2422-2566,1610612758,"Tyreke Evans, Marcus Thornton, Thomas Robinson, John Salmons, Travis Outlaw","Evans, Thornton, Robinson, Salmons, Outlaw",201936-201977-203080-2422-2566,SAC,69.0,1,1.0,4.0,2.0,2.0,1.0,4.0,,,,,1.0,2.0,4.0,,,2.0,,,,1.0,2.0,2.0,1.0,3.0,1.0,0.5,,0.5,,0.6666666666666666,1.0,,,1.0,1.0,1.0,1.0,,1.0,83.47826086956522,23.0,11.5,21.0,11.5,,,,,,,0.4218,,0.5,5.9,2.0,,1.0,2.0,,2.0,,1.0,2.0,4.0,2.0,1.0,1.0,,1.0,2.0,,,,,,,,,,,2.0,1.0,2.0,4.0,2.0,1.0,1.0,0.5,0.5,0.6666666666666666,,,,,,1.0,0.5,0.5,1.0,,0.4218,0.3333333333333333,0.3333333333333333,1.0,1.0,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612758,2013,2012-13,True
