EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyDefPoss,TotalPoss,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,Arc3FGM,Arc3FGA,FG2M,FG2A,FG3M,FG3A,Points,OpponentPoints,PtsAssisted2s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,Assists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,Rebounds,Steals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,Turnovers,Fouls,Charge Fouls,FirstChancePoints,Assisted2sPct,NonPutbacksAssisted2sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,EfgPct,TsPct,FG3APct,LiveBallTurnoverPct,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,Avg2ptShotDistance,Avg3ptShotDistance,SecondChanceOffPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGA,FtPoints,SecondChanceFG2A,PtsUnassisted2s,PtsAssisted3s,Fg2aBlocked,ThreePtAssists,Arc3Assists,AtRimAssists,OffTwoPtRebounds,FTDefRebounds,OffRebounds,SelfOReb,BadPassSteals,LostBallTurnovers,Travels,SecondChanceTurnovers,ShootingFouls,BlockingFouls,Loose Ball Fouls,FoulsDrawn,Charge Fouls Drawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,BlockingFoulsDrawn,FTA,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,Assisted3sPct,FG2APctBlocked,AtRimPctBlocked,DefFTReboundPct,OffTwoPtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,OffThreePtRebounds,LostBallOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,OffThreePtReboundPct,OffArc3ReboundPct,2pt And 1 Free Throw Trips,Technical Free Throw Trips,PenaltyOffPoss,PenaltyArc3FGM,PenaltyArc3FGA,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,BadPassOutOfBoundsTurnovers,PenaltyTurnovers,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,PenaltyFg3Pct,PenaltyEfgPct,PenaltyTsPct,PenaltyArc3Frequency,PenaltyArc3Accuracy,PenaltyShotQualityAvg,PenaltyPointsPct,PenaltyOffPossPct,Corner3FGM,PenaltyCorner3FGM,PenaltyCorner3FGA,Corner3Assists,BlockedShortMidRange,NonShootingPenaltyNonTakeFouls,ShortMidRangePctBlocked,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,SecondChanceFG2M,SecondChancePoints,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,OffShortMidRangeReboundPct,SecondChancePointsPct,Offensive Fouls,ThreePtShootingFoulsDrawn,OffCorner3ReboundPct,ThreePtShootingFoulsDrawnPct,SecondChanceAtRimFGM,PenaltyAtRimFGM,PenaltyAtRimFGA,PenaltyFG2M,PenaltyFg2Pct,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,SecondChanceCorner3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFg3Pct,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PtsPutbacks,SecondChanceFtPoints,SecondChanceAtRimPctAssisted,Defensive 3 Seconds Violations,LongMidRangePctBlocked,HeaveAttempts,BlockedLongMidRange,3SecondViolations,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,DefensiveGoaltends,FTOffRebounds,OffFTReboundPct,Blocked3s,BlockedArc3,BlockedCorner3,3pt And 1 Free Throw Trips,OffensiveGoaltends,Clear Path Fouls,HeaveMakes,Corner3PctBlocked,team_id,year,season,team_vs
200789-201956-202681-203092-2575,1610612739,"Daniel Gibson, Omri Casspi, Kyrie Irving, Tyler Zeller, Luke Walton","Gibson, Casspi, Irving, Zeller, Walton",200789-201956-202681-203092-2575,CLE,55.0,1,1.0,,1.0,1.0,,2.0,,,,1.0,,,,,1.0,,,,,,,,,,,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,,52.36363636363637,30.0,25.0,30.0,25.0,,,,,1.0,,,,,,,,,,0.337,20.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612739,2013,2012-13,False
200789-201956-202681-203092-2760,1610612739,"Daniel Gibson, Omri Casspi, Kyrie Irving, Tyler Zeller, Anderson Varejao","Gibson, Casspi, Irving, Zeller, Varejao",200789-201956-202681-203092-2760,CLE,76.0,1,1.0,-4.0,2.0,2.0,,4.0,,,,1.0,,,,,2.0,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.78947368421053,22.0,16.0,22.0,16.0,,,,,0.5,,,,,,,,0.5,,0.46555,11.2,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612739,2013,2012-13,False
200789-201956-202684-202951-203092,1610612739,"Daniel Gibson, Omri Casspi, Tristan Thompson, Jeremy Pargo, Tyler Zeller","Gibson, Casspi, Thompson, Pargo, Zeller",200789-201956-202684-202951-203092,CLE,1340.0,6,22.0,3.0,39.0,40.0,,79.0,1.0,3.0,1.0,8.0,3.0,6.0,12.0,6.0,20.0,7.0,15.0,34.0,31.0,4.0,3.0,12.0,6.0,2.0,8.0,,,22.0,7.0,11.0,19.0,26.0,4.0,1.0,4.0,3.0,6.0,10.0,12.0,,30.0,0.3333333333333333,0.4,0.4666666666666667,0.4666666666666667,0.3,0.4714285714285714,0.4722222222222222,0.42857142857142855,0.4,0.8461538461538461,1.0,0.9,1.0,1.0,,84.8955223880597,18.153846153846153,15.8,15.871794871794872,15.5,0.08571428571428572,0.3333333333333333,0.3333333333333333,,0.22857142857142856,0.125,0.125,,0.08571428571428572,0.34285714285714286,0.5,0.5,0.6857142857142857,0.5,0.5399885714285714,8.775,25.240000000000002,5.0,4.0,9.0,2.0,1.0,5.0,8.0,18.0,1.0,6.0,5.0,2.0,5.0,1.0,7.0,1.0,3.0,1.0,,1.0,4.0,,,5.0,,2.0,,,2.0,1.0,1.0,,1.0,1.0,0.8571428571428571,0.05,0.1111111111111111,1.0,0.35714285714285715,0.3181818181818182,0.2,0.42857142857142855,0.75,0.6666666666666666,0.047619047619047616,1.0,0.2571428571428571,0.4444444444444444,0.5,0.5,0.8333333333333334,0.3333333333333333,0.531975,0.027777777777777776,0.047619047619047616,2.0,1.0,,0.25,0.16666666666666666,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,1.0,1.0,,,0.3333333333333333,0.3333333333333333,1.0,,,2.0,4.0,0.4,0.3333333333333333,0.3333333333333333,0.5,0.11764705882352941,4.0,,0.5,,2.0,,,,,1.0,,,1.0,,,,1.0,,0.16666666666666666,,,,2.0,,0.5,1.0,,,,,,,,,,,1.0,,,,,,,,,,,1610612739,2013,2012-13,False
200789-201956-202684-202951-2760,1610612739,"Daniel Gibson, Omri Casspi, Tristan Thompson, Jeremy Pargo, Anderson Varejao","Gibson, Casspi, Thompson, Pargo, Varejao",200789-201956-202684-202951-2760,CLE,683.0,5,11.0,-2.0,21.0,21.0,,42.0,1.0,3.0,1.0,3.0,,1.0,6.0,8.0,15.0,1.0,6.0,22.0,24.0,4.0,3.0,6.0,1.0,2.0,2.0,1.0,,4.0,,7.0,7.0,12.0,2.0,1.0,1.0,1.0,2.0,3.0,1.0,,16.0,0.25,0.4,0.16666666666666666,0.16666666666666666,0.5333333333333333,0.4523809523809524,0.4782608695652174,0.2857142857142857,0.3333333333333333,0.7,,0.6363636363636364,0.75,,,88.55051244509517,15.619047619047619,16.904761904761905,14.380952380952381,16.047619047619047,0.14285714285714285,0.3333333333333333,0.3333333333333333,1.0,0.14285714285714285,0.3333333333333333,0.3333333333333333,,,0.2857142857142857,0.16666666666666666,0.16666666666666666,0.7142857142857143,0.16666666666666666,0.5623547619047619,5.246666666666667,26.866666666666664,4.0,6.0,9.0,3.0,3.0,4.0,12.0,,,,,1.0,4.0,,5.0,,1.0,,,,1.0,,,7.0,,1.0,,,5.0,1.0,,,,,,,,,0.5714285714285714,0.3333333333333333,0.6666666666666666,1.0,0.6666666666666666,0.6666666666666666,,,0.42857142857142855,0.6666666666666666,0.6666666666666666,0.16666666666666666,,0.6,0.5649,0.08695652173913043,0.0625,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,6.0,0.75,0.6,0.6,,0.2727272727272727,,1.0,,0.14285714285714285,3.0,,,,,1.0,,,,,1.0,,1.0,,,0.2,,,6.0,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,1610612739,2013,2012-13,False
200789-201956-202684-203079-203092,1610612739,"Daniel Gibson, Omri Casspi, Tristan Thompson, Dion Waiters, Tyler Zeller","Gibson, Casspi, Thompson, Waiters, Zeller",200789-201956-202684-203079-203092,CLE,427.0,1,7.0,5.0,11.0,13.0,5.0,24.0,2.0,2.0,1.0,4.0,2.0,2.0,3.0,4.0,7.0,3.0,5.0,18.0,13.0,4.0,3.0,3.0,2.0,2.0,4.0,1.0,,10.0,1.0,1.0,2.0,4.0,1.0,,,,,,3.0,,16.0,0.5,0.5,0.6,0.6,0.5714285714285714,0.7083333333333334,0.6923076923076923,0.4166666666666667,,0.2,1.0,0.3333333333333333,,1.0,,80.93676814988291,17.454545454545453,18.076923076923077,16.181818181818183,16.23076923076923,0.16666666666666666,1.0,1.0,0.5,0.3333333333333333,0.25,0.25,,0.16666666666666666,0.25,0.6666666666666666,0.6666666666666666,0.5,0.6666666666666666,0.4653416666666667,13.271428571428572,25.419999999999998,1.0,1.0,1.0,1.0,1.0,1.0,4.0,6.0,,2.0,1.0,1.0,1.0,,2.0,,1.0,,,,,,1.0,5.0,,,1.0,,2.0,,,,,,0.6666666666666666,,,,0.3333333333333333,0.5,,0.3333333333333333,,1.0,,,0.08333333333333333,1.0,1.0,1.0,0.5,1.0,,,,1.0,,,1.0,,,,3.0,,1.0,1.0,,1.0,1.0,3.0,,,1.0,3.0,3.0,1.0,,0.5,0.5,0.5,,0.3021,0.16666666666666666,0.2727272727272727,1.0,,,1.0,,,,0.5,0.5,1.0,,,1.0,2.0,1.0,1.0,1.0,,0.1111111111111111,,,1.0,,1.0,,,1.0,1.0,1.0,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,1610612739,2013,2012-13,False
200789-201956-202684-2575-2733,1610612739,"Daniel Gibson, Omri Casspi, Tristan Thompson, Luke Walton, Shaun Livingston","Gibson, Casspi, Thompson, Walton, Livingston",200789-201956-202684-2575-2733,CLE,99.0,1,2.0,-2.0,3.0,3.0,,6.0,,,,1.0,,,,1.0,2.0,,,2.0,4.0,2.0,,,,1.0,1.0,,,2.0,,,,,1.0,,,,1.0,1.0,1.0,,2.0,1.0,1.0,,,0.5,0.5,0.5,,,,,,,,,87.27272727272728,17.333333333333332,15.666666666666666,17.333333333333332,15.666666666666666,,,,,0.5,,,,,,,,0.5,,0.56985,8.05,,,1.0,1.0,,,,,,,,,1.0,,,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612739,2013,2012-13,False
200789-201956-202951-203092-2760,1610612739,"Daniel Gibson, Omri Casspi, Jeremy Pargo, Tyler Zeller, Anderson Varejao","Gibson, Casspi, Pargo, Zeller, Varejao",200789-201956-202951-203092-2760,CLE,402.0,2,7.0,3.0,13.0,12.0,4.0,25.0,,1.0,1.0,3.0,1.0,,2.0,3.0,10.0,,3.0,9.0,6.0,4.0,,2.0,,2.0,2.0,,1.0,4.0,3.0,3.0,6.0,11.0,1.0,1.0,,,2.0,2.0,4.0,,7.0,0.6666666666666666,0.6666666666666666,,,0.3,0.23076923076923078,0.28125,0.23076923076923078,,1.0,0.75,0.8571428571428571,1.0,,0.75,89.55223880597015,15.846153846153847,16.333333333333332,12.461538461538462,16.25,0.07692307692307693,,,,0.23076923076923078,0.3333333333333333,0.3333333333333333,1.0,0.07692307692307693,0.15384615384615385,,,0.6923076923076923,,0.5438307692307692,6.1,26.233333333333334,5.0,2.0,6.0,1.0,3.0,2.0,2.0,,1.0,,,1.0,2.0,,5.0,,,,,1.0,,,,4.0,,,1.0,,6.0,1.0,,,,,,0.1,0.16666666666666666,,0.2857142857142857,0.3,0.25,0.5,1.0,1.0,,,0.46153846153846156,0.3333333333333333,0.4,0.5,,0.3333333333333333,0.3739166666666667,0.07142857142857142,0.09090909090909091,1.0,,1.0,0.3333333333333333,,,,4.0,,1.0,3.0,,1.0,2.0,2.0,,,2.0,2.0,4.0,2.0,,,0.16666666666666666,0.25,,0.5540375,0.2222222222222222,0.3076923076923077,,,,,,2.0,,,,,,,,2.0,,,0.25,,0.2222222222222222,1.0,,1.0,,,,2.0,,,,0.5,,,,1.0,,1.0,,,0.3333333333333333,,,,2.0,,,,,,,,,,,,,,2.0,1.0,,,,,,,,,1610612739,2013,2012-13,False
200789-201956-203079-203092-2760,1610612739,"Daniel Gibson, Omri Casspi, Dion Waiters, Tyler Zeller, Anderson Varejao","Gibson, Casspi, Waiters, Zeller, Varejao",200789-201956-203079-203092-2760,CLE,675.0,3,11.0,-5.0,22.0,22.0,13.0,44.0,,3.0,5.0,7.0,,2.0,4.0,7.0,15.0,2.0,4.0,25.0,30.0,8.0,,4.0,2.0,4.0,6.0,,3.0,14.0,3.0,3.0,8.0,12.0,2.0,1.0,3.0,2.0,2.0,5.0,7.0,,20.0,0.5714285714285714,0.6666666666666666,0.5,0.5,0.4666666666666667,0.5263157894736842,0.5681818181818182,0.21052631578947367,0.6,0.75,1.0,0.8571428571428571,,1.0,1.0,93.86666666666666,17.227272727272727,13.454545454545455,15.954545454545455,13.454545454545455,0.15789473684210525,,,,0.3684210526315789,0.7142857142857143,0.7142857142857143,0.6,,0.21052631578947367,0.5,0.5,0.47368421052631576,0.5,0.5004842105263158,11.06,25.575,4.0,2.0,5.0,1.0,5.0,2.0,6.0,6.0,,2.0,2.0,1.0,4.0,2.0,4.0,,1.0,1.0,,1.0,4.0,,1.0,4.0,,,,,6.0,2.0,1.0,1.0,1.0,1.0,1.0,,,1.0,0.5714285714285714,0.4444444444444444,0.6666666666666666,0.5,0.75,,,1.0,0.2631578947368421,0.4,0.4,0.5,1.0,0.5,0.49255,0.09523809523809523,0.11764705882352941,,,,,,,,4.0,,,2.0,,,3.0,5.0,1.0,1.0,1.0,5.0,4.0,1.0,,0.5,0.625,,,0.6677,0.2,0.18181818181818182,,,,,,1.0,,,,,,,2.0,5.0,1.0,1.0,0.8333333333333334,0.5,0.2,,,,,1.0,,1.0,1.0,0.5,1.0,0.5,,,,,,,,,,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,1610612739,2013,2012-13,False
200789-201956-203092-2575-2733,1610612739,"Daniel Gibson, Omri Casspi, Tyler Zeller, Luke Walton, Shaun Livingston","Gibson, Casspi, Zeller, Walton, Livingston",200789-201956-203092-2575-2733,CLE,221.0,2,4.0,,7.0,7.0,,14.0,,,1.0,3.0,,,2.0,1.0,3.0,,2.0,2.0,2.0,2.0,,2.0,,1.0,1.0,,1.0,2.0,1.0,2.0,3.0,3.0,1.0,,1.0,1.0,1.0,2.0,2.0,,2.0,1.0,1.0,,,0.3333333333333333,0.2,0.2,0.4,0.5,0.6666666666666666,1.0,0.75,0.5,,1.0,91.22171945701358,13.857142857142858,17.714285714285715,13.857142857142858,17.714285714285715,,,,,0.6,0.3333333333333333,0.3333333333333333,1.0,,0.4,,,0.4,,0.46204,19.400000000000002,25.4,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1610612739,2013,2012-13,False
200789-201961-202087-202681-202684,1610612739,"Daniel Gibson, Wayne Ellington, Alonzo Gee, Kyrie Irving, Tristan Thompson","Gibson, Ellington, Gee, Irving, Thompson",200789-201961-202087-202681-202684,CLE,28.0,1,,-3.0,1.0,1.0,,2.0,,1.0,,,,,,,1.0,,,,3.0,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,102.85714285714286,16.0,12.0,16.0,12.0,1.0,,,,,,,,,,,,,,0.435,6.0,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,1.0,,,,,,,0.435,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612739,2013,2012-13,False
200789-201961-202087-202681-203092,1610612739,"Daniel Gibson, Wayne Ellington, Alonzo Gee, Kyrie Irving, Tyler Zeller","Gibson, Ellington, Gee, Irving, Zeller",200789-201961-202087-202681-203092,CLE,131.0,1,2.0,-2.0,3.0,3.0,,6.0,,,,1.0,,,,1.0,3.0,,,2.0,4.0,,,,,,,,,,,1.0,1.0,1.0,,,,,,,1.0,,2.0,,,,,0.3333333333333333,0.3333333333333333,0.3333333333333333,,,0.3333333333333333,,0.25,0.5,,,65.95419847328245,19.333333333333332,24.333333333333332,19.333333333333332,19.333333333333332,,,,,0.3333333333333333,,,,,,,,0.6666666666666666,,0.42556666666666665,7.0,,,1.0,2.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6666666666666666,0.5,0.5,,,,,,,,,,,,,,3.0,,,3.0,,,,2.0,,,,2.0,3.0,,,0.3333333333333333,0.3333333333333333,,,0.42556666666666665,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,1.0,0.3333333333333333,,0.6666666666666666,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612739,2013,2012-13,False
200789-201961-202087-202684-203092,1610612739,"Daniel Gibson, Wayne Ellington, Alonzo Gee, Tristan Thompson, Tyler Zeller","Gibson, Ellington, Gee, Thompson, Zeller",200789-201961-202087-202684-203092,CLE,171.0,2,3.0,-3.0,7.0,5.0,,12.0,,1.0,2.0,2.0,,,,2.0,3.0,,,4.0,7.0,2.0,,,,1.0,1.0,,1.0,2.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,,4.0,0.5,0.5,,,0.6666666666666666,0.6666666666666666,0.5,,0.5,1.0,,1.0,1.0,,,101.05263157894737,12.714285714285714,16.4,12.714285714285714,16.4,0.3333333333333333,,,,0.6666666666666666,1.0,1.0,0.5,,,,,,,0.4249,15.4,,,,,,,,2.0,,,,,,,,,,,,1.0,,2.0,,,1.0,,,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,0.25,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612739,2013,2012-13,False
200789-201961-202087-202684-2575,1610612739,"Daniel Gibson, Wayne Ellington, Alonzo Gee, Tristan Thompson, Luke Walton","Gibson, Ellington, Gee, Thompson, Walton",200789-201961-202087-202684-2575,CLE,326.0,2,5.0,-7.0,10.0,10.0,10.0,20.0,,2.0,1.0,1.0,,1.0,3.0,3.0,6.0,1.0,3.0,10.0,17.0,4.0,3.0,3.0,1.0,2.0,2.0,,1.0,4.0,,2.0,2.0,3.0,1.0,1.0,,,1.0,1.0,1.0,,8.0,0.6666666666666666,1.0,0.3333333333333333,0.3333333333333333,0.5,0.5,0.5,0.3333333333333333,,1.0,,0.5,,,,88.34355828220859,19.2,13.4,19.2,12.7,0.2222222222222222,,,,0.1111111111111111,1.0,1.0,1.0,,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.5143166666666666,6.416666666666667,25.900000000000002,1.0,2.0,3.0,1.0,1.0,1.0,2.0,,1.0,,,1.0,1.0,,1.0,,,,,,,,,1.0,,,,,2.0,,,,,,,0.16666666666666666,,,0.3333333333333333,0.2,1.0,,,1.0,,,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.5,,1.0,0.6342,,,,1.0,,,,,,10.0,1.0,3.0,6.0,1.0,3.0,1.0,10.0,,1.0,1.0,10.0,10.0,1.0,0.3333333333333333,0.5,0.5,0.3333333333333333,0.3333333333333333,0.5143166666666666,1.0,1.0,,,,,,1.0,0.5,,,,,,1.0,2.0,1.0,1.0,1.0,,0.2,,,,,1.0,2.0,3.0,3.0,0.5,1.0,0.3333333333333333,0.6666666666666666,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,1610612739,2013,2012-13,False
200789-201961-202087-203092-2575,1610612739,"Daniel Gibson, Wayne Ellington, Alonzo Gee, Tyler Zeller, Luke Walton","Gibson, Ellington, Gee, Zeller, Walton",200789-201961-202087-203092-2575,CLE,205.0,2,3.0,-9.0,7.0,7.0,1.0,14.0,1.0,1.0,,1.0,,,3.0,1.0,2.0,,3.0,2.0,11.0,2.0,,3.0,,1.0,1.0,1.0,,2.0,1.0,,2.0,3.0,1.0,,1.0,,2.0,3.0,4.0,1.0,2.0,1.0,1.0,,,0.5,0.2,0.2,0.6,0.3333333333333333,,1.0,0.5,,,1.0,98.34146341463415,18.142857142857142,11.142857142857142,16.857142857142858,11.0,0.2,1.0,1.0,1.0,0.2,,,,,0.6,,,0.6,,0.46047000000000005,10.8,25.7,1.0,,,,,1.0,,,,,,,,1.0,1.0,,1.0,1.0,,,2.0,1.0,,1.0,,1.0,,,,,,,,,,,,0.5,,0.25,,,,,,,,,,,,,0.4038,,,1.0,,,0.3333333333333333,0.3333333333333333,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612739,2013,2012-13,False
200789-201961-202681-202684-203092,1610612739,"Daniel Gibson, Wayne Ellington, Kyrie Irving, Tristan Thompson, Tyler Zeller","Gibson, Ellington, Irving, Thompson, Zeller",200789-201961-202681-202684-203092,CLE,74.0,1,1.0,-1.0,2.0,2.0,,4.0,,1.0,1.0,1.0,,,,1.0,2.0,,,2.0,3.0,2.0,,,,1.0,1.0,,1.0,2.0,,1.0,1.0,1.0,,,,,,,,,2.0,1.0,1.0,,,0.5,0.5,0.5,,,1.0,,1.0,,,,77.83783783783784,15.0,22.0,15.0,22.0,0.5,,,,0.5,1.0,1.0,1.0,,,,,,,0.44605,10.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,2.0,,,2.0,,,,2.0,,,,2.0,2.0,,,0.5,0.5,,,0.44605,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612739,2013,2012-13,False
200789-201961-202684-203079-203092,1610612739,"Daniel Gibson, Wayne Ellington, Tristan Thompson, Dion Waiters, Tyler Zeller","Gibson, Ellington, Thompson, Waiters, Zeller",200789-201961-202684-203079-203092,CLE,77.0,1,1.0,4.0,3.0,2.0,,5.0,,1.0,,,,,,1.0,2.0,,,6.0,2.0,,,,,,,,,,,,,1.0,1.0,,,,,,1.0,,4.0,,,,,0.5,0.5,0.75,,,,,,,,,93.5064935064935,13.0,19.0,12.333333333333334,19.0,0.5,,,,,,,,,,,,0.5,,0.4529,3.65,,1.0,1.0,1.0,1.0,4.0,1.0,2.0,,,,,,1.0,,1.0,,1.0,,,,,,,2.0,,,,,4.0,2.0,,,,,,,,,1.0,1.0,,,,,,,0.5,1.0,1.0,,,1.0,0.5365,0.5,0.5,,,,,,,,2.0,,,2.0,,,2.0,4.0,,,,4.0,2.0,,,0.5,0.6666666666666666,,,0.4529,0.6666666666666666,0.6666666666666666,,,,,,,,,,,,,1.0,2.0,1.0,1.0,1.0,1.0,0.3333333333333333,,,,,1.0,1.0,1.0,1.0,0.5,1.0,0.5,1.0,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,1610612739,2013,2012-13,False
200789-201961-202684-203092-2733,1610612739,"Daniel Gibson, Wayne Ellington, Tristan Thompson, Tyler Zeller, Shaun Livingston","Gibson, Ellington, Thompson, Zeller, Livingston",200789-201961-202684-203092-2733,CLE,43.0,1,1.0,-1.0,1.0,2.0,2.0,3.0,,,,1.0,,,,,1.0,,,,1.0,,,,,,,,,,,,1.0,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,100.46511627906976,21.0,11.0,21.0,11.0,,,,,1.0,,,,,,,,,,0.4048,18.0,,,,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612739,2013,2012-13,False
