EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,OffPoss,DefPoss,TotalPoss,LongMidRangeFGA,FG2A,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,LongMidRangeFrequency,ShotQualityAvg,Avg2ptShotDistance,PlusMinus,SecondChanceOffPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGA,Corner3FGA,Arc3FGM,Arc3FGA,FG2M,FG3M,FG3A,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PtsAssisted2s,PtsUnassisted2s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,Assists,AtRimAssists,AssistPoints,OffThreePtRebounds,OffRebounds,Rebounds,LiveBallTurnovers,LostBallTurnovers,Turnovers,Fouls,FirstChancePoints,Assisted2sPct,NonPutbacksAssisted2sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,EfgPct,SecondChanceEfgPct,TsPct,SecondChanceTsPct,FG3APct,LiveBallTurnoverPct,OffThreePtReboundPct,OffFGReboundPct,OffCorner3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,SecondChancePointsPct,Avg3ptShotDistance,PenaltyOffPoss,PenaltyDefPoss,PenaltyAtRimFGM,PenaltyAtRimFGA,FtPoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,DefTwoPtRebounds,FTDefRebounds,DefRebounds,FTA,Technical Free Throw Trips,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,DefFTReboundPct,DefTwoPtReboundPct,DefFGReboundPct,DefAtRimReboundPct,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyShotQualityAvg,PenaltyPointsPct,PenaltyOffPossPct,ShortMidRangeFGM,LongMidRangeFGM,SecondChanceArc3FGA,SecondChanceFG3A,PtsAssisted3s,ThreePtAssists,Arc3Assists,ShortMidRangeAssists,LongMidRangeAssists,OffTwoPtRebounds,DefThreePtRebounds,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,ShootingFouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,BlockingFoulsDrawn,Assisted3sPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffLongMidRangeReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3PctAssisted,SecondChanceArc3Frequency,Fg2aBlocked,SelfOReb,LostBallOutOfBoundsTurnovers,SecondChanceTurnovers,PenaltyTurnovers,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,FG2APctBlocked,AtRimPctBlocked,LongMidRangePctBlocked,OffAtRimReboundPct,OffShortMidRangeReboundPct,SelfORebPct,BlocksRecoveredPct,Steals,BadPassSteals,LostBallSteals,3pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChanceFtPoints,PtsPutbacks,OffArc3ReboundPct,PenaltyArc3FGA,PenaltyFG3A,2pt And 1 Free Throw Trips,PenaltyArc3Frequency,Corner3FGM,PenaltyCorner3FGM,PenaltyCorner3FGA,PenaltyArc3FGM,PenaltyFG3M,Corner3Assists,FTOffRebounds,Travels,Charge Fouls,Loose Ball Fouls,BlockedLongMidRange,BlockedShortMidRange,PenaltyFg3Pct,ShortMidRangePctBlocked,OffFTReboundPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimPctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,SecondChanceCorner3FGA,SecondChanceArc3FGM,SecondChanceFG3M,StepOutOfBoundsTurnovers,Charge Fouls Drawn,Offensive Fouls Drawn,Blocked3s,BlockedArc3,Defensive 3 Seconds Violations,SecondChanceFg3Pct,SecondChanceCorner3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,3SecondViolations,BlockingFouls,DefensiveGoaltends,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,OffensiveGoaltends,HeaveAttempts,BlockedCorner3,Corner3PctBlocked,Clear Path Fouls,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,HeaveMakes,team_id,year,season,team_vs
101126-201161-201959-202710-2550,1610612741,"Nate Robinson, Daequan Cook, Taj Gibson, Jimmy Butler, Kirk Hinrich","Robinson, Cook, Gibson, Butler, Hinrich",101126-201161-201959-202710-2550,CHI,57.0,1,1.0,2.0,2.0,4.0,1.0,1.0,101.05263157894737,21.0,7.5,21.0,7.5,0.5,0.495575,20.3,-2.0,,,,,,,1.0,,,,,1.0,,2.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,0.5,,,,,,,,,,0.5,,,,,,0.5,,,,22.4,2.0,2.0,,,,,1.0,,,1.0,,1.0,,,,2.0,,,,,1.0,1.0,,,,0.495575,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612741,2013,2012-13,False
101126-201161-201959-202710-2736,1610612741,"Nate Robinson, Daequan Cook, Taj Gibson, Jimmy Butler, Luol Deng","Robinson, Cook, Gibson, Butler, Deng",101126-201161-201959-202710-2736,CHI,2393.0,7,40.0,75.0,69.0,144.0,12.0,48.0,86.6527371500209,16.226666666666667,17.043478260869566,15.453333333333333,16.18840579710145,0.15584415584415584,0.5386727272727273,6.1875,19.0,13.0,20.0,28.0,7.0,10.0,8.0,7.0,5.0,22.0,27.0,7.0,29.0,92.0,73.0,7.0,10.0,19.0,22.0,32.0,3.0,22.0,5.0,11.0,17.0,9.0,40.0,7.0,17.0,39.0,3.0,1.0,6.0,13.0,73.0,0.4074074074074074,0.5238095238095238,0.2413793103448276,0.2413793103448276,0.5625,0.7,0.487012987012987,0.5,0.5287356321839081,0.5588235294117647,0.37662337662337664,0.5,0.35,0.4146341463414634,0.6,0.36363636363636365,0.7142857142857143,0.7692307692307693,0.45,0.1038961038961039,0.09090909090909091,0.2857142857142857,0.22727272727272727,0.22727272727272727,0.7142857142857143,0.7,0.7402597402597403,0.22727272727272727,0.5755444444444444,0.20652173913043478,25.21379310344828,18.0,13.0,3.0,6.0,17.0,5.0,11.0,3.0,16.0,13.0,1.0,22.0,24.0,,16.0,18.0,0.45454545454545453,0.34210526315789475,0.36363636363636365,1.0,0.5652173913043478,0.6,0.375,0.3157894736842105,0.5,0.4849210526315789,0.17391304347826086,0.24,4.0,3.0,2.0,4.0,18.0,6.0,4.0,1.0,1.0,10.0,8.0,,2.0,3.0,7.0,2.0,18.0,,,0.8571428571428571,0.47619047619047616,0.6666666666666666,0.3333333333333333,0.5,0.8571428571428571,0.5,0.8333333333333334,0.5,0.6666666666666666,0.25,0.25,0.25,0.3333333333333333,0.8,0.14285714285714285,4.0,1.0,,,2.0,2.0,3.0,1.0,3.0,1.0,,1.0,0.08333333333333333,0.07142857142857142,,0.5,0.75,0.02702702702702703,0.3333333333333333,8.0,7.0,1.0,,12.0,,0.1411764705882353,0.21428571428571427,,5.0,12.0,0.26666666666666666,4.0,8.0,4.0,0.21052631578947367,2.0,1.0,4.0,,1.0,2.0,,1.0,,,1.0,1.0,0.125,0.25,,0.2857142857142857,0.2857142857142857,1.0,0.14285714285714285,0.21052631578947367,0.25,,2.0,,,,,,,,,,0.14285714285714285,,,,,,,,,,,,,,,,,,1610612741,2013,2012-13,False
101126-201161-201959-2430-2550,1610612741,"Nate Robinson, Daequan Cook, Taj Gibson, Carlos Boozer, Kirk Hinrich","Robinson, Cook, Gibson, Boozer, Hinrich",101126-201161-201959-2430-2550,CHI,350.0,2,6.0,12.0,12.0,24.0,3.0,9.0,98.74285714285715,15.0,14.166666666666666,15.0,14.166666666666666,0.3,0.48179,9.68888888888889,-2.0,,3.0,3.0,,,3.0,,1.0,1.0,5.0,1.0,1.0,14.0,16.0,,,,6.0,4.0,,1.0,1.0,3.0,4.0,2.0,9.0,,,4.0,1.0,,1.0,3.0,14.0,0.6,0.6,1.0,1.0,0.5555555555555556,,0.65,,0.6363636363636364,,0.1,1.0,,,,0.3,1.0,1.0,0.6666666666666666,0.3,,0.1,1.0,1.0,,,0.4,1.0,,,25.1,,2.0,,,1.0,,,,,2.0,1.0,4.0,2.0,,,,,,,1.0,1.0,1.0,1.0,,,,,,1.0,1.0,,,3.0,1.0,1.0,1.0,,,1.0,,1.0,,2.0,,1.0,,,1.0,,1.0,,,1.0,1.0,,0.3333333333333333,0.5,1.0,0.3333333333333333,0.3333333333333333,,1.0,,1.0,,,,,,1.0,1.0,1.0,1.0,1.0,,0.1111111111111111,,,,,,1.0,,,,,1.0,,0.09090909090909091,0.1,,,,,,,,,,,,,,,,,,,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612741,2013,2012-13,False
101126-201161-201959-2430-2736,1610612741,"Nate Robinson, Daequan Cook, Taj Gibson, Carlos Boozer, Luol Deng","Robinson, Cook, Gibson, Boozer, Deng",101126-201161-201959-2430-2736,CHI,15.0,1,,1.0,1.0,2.0,,1.0,192.0,12.0,3.0,12.0,3.0,,0.6223,1.4,,,1.0,1.0,,,,,,,1.0,,,2.0,2.0,,,,2.0,,,,,1.0,1.0,1.0,2.0,,,,,,,1.0,2.0,1.0,1.0,,,1.0,,1.0,,1.0,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612741,2013,2012-13,False
101126-201161-201959-2550-2736,1610612741,"Nate Robinson, Daequan Cook, Taj Gibson, Kirk Hinrich, Luol Deng","Robinson, Cook, Gibson, Hinrich, Deng",101126-201161-201959-2550-2736,CHI,270.0,1,4.0,9.0,8.0,17.0,1.0,3.0,90.66666666666667,16.666666666666668,15.0,15.666666666666666,14.875,0.1111111111111111,0.5414166666666667,11.0,8.0,2.0,1.0,1.0,,,1.0,3.0,1.0,3.0,3.0,2.0,6.0,16.0,8.0,,,5.0,6.0,,3.0,3.0,1.0,3.0,4.0,1.0,9.0,2.0,2.0,5.0,,,,2.0,11.0,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,,0.6666666666666666,1.5,0.7272727272727273,1.25,0.6666666666666666,,0.5,0.5,,0.1111111111111111,1.0,1.0,1.0,0.1111111111111111,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,,,0.7777777777777778,0.3333333333333333,0.56895,0.3125,24.150000000000002,2.0,8.0,,,4.0,1.0,1.0,1.0,6.0,3.0,,3.0,5.0,,6.0,2.0,1.0,1.25,1.5,,1.0,0.75,1.0,,,0.499825,0.375,0.2222222222222222,1.0,1.0,1.0,1.0,3.0,1.0,,1.0,1.0,,,,,,2.0,,3.0,,,0.5,,,,,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,1.0,0.2727272727272727,0.4,0.16666666666666666,2.0,,1.0,,1.0,,,1.0,1.0,1.0,,1.0,1.0,,,,,,,1.0,,,0.3333333333333333,0.3333333333333333,1.0,,0.5,1.0,,,1.0,1.0,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,1610612741,2013,2012-13,False
101126-201161-202710-2209-2430,1610612741,"Nate Robinson, Daequan Cook, Jimmy Butler, Vladimir Radmanovic, Carlos Boozer","Robinson, Cook, Butler, Radmanovic, Boozer",101126-201161-202710-2209-2430,CHI,148.0,1,2.0,5.0,5.0,10.0,2.0,2.0,97.29729729729729,18.0,11.6,16.2,11.6,0.5,0.4702875,17.85,-1.0,1.0,,,,,,,,2.0,,,2.0,2.0,3.0,,,1.0,,,,2.0,,,,,,,2.0,5.0,,,1.0,1.0,1.0,,,,,,,,,0.16666666666666666,0.25,0.5,,,,,,,,,,,0.5,,,,,0.5,,0.5253,0.5,25.9,,,,,2.0,,,,,2.0,,3.0,4.0,,,,,,,,1.0,1.0,1.0,,,,,,,,1.0,1.0,,,,,,,1.0,,,1.0,,1.0,2.0,,,,,1.0,,,1.0,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,2.0,,0.3333333333333333,0.5,,1.0,,,,,,,,,,,,,2.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612741,2013,2012-13,False
101126-201161-202710-2209-2736,1610612741,"Nate Robinson, Daequan Cook, Jimmy Butler, Vladimir Radmanovic, Luol Deng","Robinson, Cook, Butler, Radmanovic, Deng",101126-201161-202710-2209-2736,CHI,137.0,1,2.0,5.0,5.0,10.0,1.0,4.0,105.1094890510949,12.2,15.2,12.2,15.2,0.25,0.41925,9.25,1.0,1.0,1.0,1.0,,,2.0,,,,2.0,,,6.0,5.0,,,1.0,2.0,2.0,,,,1.0,1.0,1.0,2.0,,1.0,3.0,,,,1.0,5.0,0.5,0.5,,,0.5,,0.5,,0.5,0.5,,,,0.5,,0.25,1.0,1.0,1.0,0.5,,,,,,,0.25,,,0.16666666666666666,,1.0,,,,2.0,,1.0,1.0,1.0,1.0,,2.0,5.0,,1.0,1.0,,,0.25,,1.0,1.0,,,,0.4221,0.16666666666666666,0.2,1.0,,,,,,,,,1.0,1.0,,,,1.0,,4.0,,,,0.5,1.0,,1.0,,1.0,,0.5,1.0,,,,,,,1.0,,,,,,,,,,,,0.25,,,,1.0,,,1.0,,1.0,,3.0,,0.5,0.5,,1.0,,,,,1.0,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612741,2013,2012-13,False
101126-201161-202710-2430-2550,1610612741,"Nate Robinson, Daequan Cook, Jimmy Butler, Carlos Boozer, Kirk Hinrich","Robinson, Cook, Butler, Boozer, Hinrich",101126-201161-202710-2430-2550,CHI,288.0,1,5.0,9.0,8.0,17.0,2.0,3.0,85.0,18.0,15.75,18.0,15.75,0.5,0.442575,10.9,6.0,,1.0,1.0,,,,,1.0,1.0,1.0,1.0,1.0,12.0,6.0,,,,2.0,,,1.0,1.0,1.0,2.0,1.0,5.0,,,4.0,,,2.0,4.0,12.0,1.0,1.0,1.0,1.0,0.3333333333333333,,0.625,,0.8571428571428571,,0.25,,,,,0.25,1.0,1.0,1.0,,,0.25,1.0,1.0,,,0.5,1.0,,,25.2,3.0,1.0,,,7.0,,1.0,2.0,2.0,1.0,2.0,4.0,7.0,,2.0,3.0,,,0.5,1.0,1.0,1.0,,,,0.3653,0.16666666666666666,0.3333333333333333,,,,,3.0,1.0,1.0,,,,1.0,1.0,,2.0,2.0,,5.0,1.0,,1.0,,1.0,,1.0,,,1.0,,,,,,,1.0,,1.0,,,,1.0,,,,,,,,0.3333333333333333,,0.5,,,,,,,,,4.0,,0.5714285714285714,0.6666666666666666,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612741,2013,2012-13,False
101126-201161-202710-2430-2736,1610612741,"Nate Robinson, Daequan Cook, Jimmy Butler, Carlos Boozer, Luol Deng","Robinson, Cook, Butler, Boozer, Deng",101126-201161-202710-2430-2736,CHI,407.0,4,7.0,14.0,14.0,28.0,4.0,8.0,99.06633906633907,15.5,13.571428571428571,14.357142857142858,13.571428571428571,0.26666666666666666,0.49045666666666665,9.3,4.0,3.0,1.0,4.0,1.0,1.0,,2.0,2.0,5.0,3.0,2.0,7.0,13.0,9.0,1.0,1.0,3.0,,6.0,6.0,5.0,2.0,,,,,2.0,4.0,11.0,1.0,1.0,2.0,2.0,10.0,,,0.2857142857142857,0.2857142857142857,0.375,1.0,0.4,0.3333333333333333,0.40625,0.375,0.4666666666666667,0.5,0.5,0.4444444444444444,1.0,0.26666666666666666,0.25,0.3333333333333333,,,0.13333333333333333,0.3333333333333333,0.4,0.4,0.3333333333333333,1.0,0.7333333333333333,0.4,0.59085,0.23076923076923078,25.514285714285712,6.0,5.0,,1.0,1.0,1.0,2.0,1.0,3.0,6.0,,7.0,2.0,,3.0,6.0,0.5,0.2,0.25,,0.8571428571428571,0.875,0.75,0.2,,0.44097,0.23076923076923078,0.42857142857142855,,2.0,1.0,2.0,,,,,,2.0,1.0,,,1.0,1.0,,1.0,,,,0.4,1.0,,1.0,1.0,,1.0,,,,0.5,0.5,,,0.3333333333333333,1.0,,,,1.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,0.125,0.25,,0.6666666666666666,,,1.0,1.0,,1.0,,,,,,,1.0,2.0,,2.0,3.0,,0.4,,,1.0,,,,,,,,,1.0,,,,,,,,0.2,,,1.0,,,,,,,,,,0.3333333333333333,,,,,,,,,1.0,,,,,,,,,1610612741,2013,2012-13,False
101126-201161-2209-2430-2550,1610612741,"Nate Robinson, Daequan Cook, Vladimir Radmanovic, Carlos Boozer, Kirk Hinrich","Robinson, Cook, Radmanovic, Boozer, Hinrich",101126-201161-2209-2430-2550,CHI,114.0,1,2.0,4.0,4.0,8.0,1.0,2.0,101.05263157894737,12.0,16.5,12.0,15.25,0.5,0.6279,9.55,-1.0,,1.0,1.0,,,,,,,1.0,,,3.0,4.0,,,,2.0,,,,,1.0,1.0,1.0,2.0,,,2.0,1.0,,1.0,1.0,3.0,1.0,1.0,,,0.5,,0.5,,0.5,,,1.0,,,,0.5,1.0,1.0,1.0,,,,,,,,0.5,,,,,,,,,1.0,,,,,1.0,,2.0,2.0,,,,,,,,0.5,0.6666666666666666,,,,,,,,,,,,,,,,,1.0,,1.0,,,,1.0,,,,,1.0,,0.5,,1.0,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,1.0,,0.3333333333333333,0.3333333333333333,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612741,2013,2012-13,False
101126-201161-2209-2430-2736,1610612741,"Nate Robinson, Daequan Cook, Vladimir Radmanovic, Carlos Boozer, Luol Deng","Robinson, Cook, Radmanovic, Boozer, Deng",101126-201161-2209-2430-2736,CHI,178.0,1,3.0,6.0,5.0,11.0,1.0,2.0,88.98876404494382,16.333333333333332,16.0,16.333333333333332,15.8,0.3333333333333333,0.52605,11.65,-1.0,,1.0,1.0,,,,1.0,,,1.0,,1.0,4.0,5.0,,,,,2.0,,,,,,,,,,2.0,1.0,,2.0,3.0,4.0,,,,,0.5,,0.3333333333333333,,0.5,,0.3333333333333333,0.5,,,,0.3333333333333333,1.0,1.0,,,0.3333333333333333,,,,,,0.6666666666666666,,,,23.7,,,,,2.0,,,,,1.0,,2.0,2.0,,,,,,,,0.5,0.6666666666666666,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,1.0,,1.0,,,,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,0.25,0.3333333333333333,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612741,2013,2012-13,False
101126-201161-2430-2550-2736,1610612741,"Nate Robinson, Daequan Cook, Carlos Boozer, Kirk Hinrich, Luol Deng","Robinson, Cook, Boozer, Hinrich, Deng",101126-201161-2430-2550-2736,CHI,407.0,1,7.0,14.0,15.0,29.0,3.0,10.0,102.60442260442261,14.785714285714286,13.333333333333334,14.714285714285714,13.333333333333334,0.2,0.5365333333333333,8.95,8.0,2.0,1.0,4.0,1.0,1.0,3.0,1.0,2.0,4.0,6.0,3.0,5.0,23.0,15.0,2.0,2.0,4.0,4.0,8.0,6.0,4.0,2.0,2.0,3.0,,7.0,,2.0,6.0,,,,2.0,19.0,0.3333333333333333,0.5,0.6,0.6,0.6,1.0,0.7,1.0,0.71875,1.0,0.3333333333333333,,,0.3333333333333333,,0.26666666666666666,0.25,0.25,,0.2,0.06666666666666667,0.26666666666666666,0.5,0.5,0.5,1.0,0.6,0.5,0.56025,0.17391304347826086,24.880000000000003,8.0,15.0,1.0,3.0,2.0,4.0,6.0,,17.0,1.0,1.0,4.0,2.0,,17.0,8.0,0.6666666666666666,0.85,0.85,1.0,1.0,1.0,,0.3,0.3333333333333333,0.558825,0.7391304347826086,0.5714285714285714,2.0,3.0,,,3.0,1.0,,,2.0,2.0,2.0,,,,1.0,,3.0,,,0.3333333333333333,0.5,1.0,,1.0,,1.0,,0.6666666666666666,0.6666666666666666,,1.0,1.0,0.6666666666666666,,,,,,,,1.0,,,,,1.0,,,,,0.6666666666666666,,,,1.0,,1.0,,,,,,,,4.0,,3.0,4.0,,0.3,1.0,1.0,1.0,2.0,3.0,1.0,,,,,,,0.75,,,1.0,1.0,1.0,,0.1,1.0,0.6666666666666666,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,1610612741,2013,2012-13,False
101126-201959-202710-203104-2209,1610612741,"Nate Robinson, Taj Gibson, Jimmy Butler, Marquis Teague, Vladimir Radmanovic","Robinson, Gibson, Butler, Teague, Radmanovic",101126-201959-202710-203104-2209,CHI,54.0,1,1.0,1.0,2.0,3.0,2.0,2.0,80.0,36.0,9.0,31.0,9.0,1.0,0.3857,19.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,3.0,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,2.0,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,1.0,1.0,,,,,,1.0,,,,0.5,1.0,0.5,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612741,2013,2012-13,False
101126-201959-202710-2430-2550,1610612741,"Nate Robinson, Taj Gibson, Jimmy Butler, Carlos Boozer, Kirk Hinrich","Robinson, Gibson, Butler, Boozer, Hinrich",101126-201959-202710-2430-2550,CHI,722.0,7,12.0,19.0,21.0,40.0,6.0,15.0,79.77839335180056,21.57894736842105,14.857142857142858,17.842105263157894,14.142857142857142,0.2727272727272727,0.5018727272727272,10.066666666666666,-1.0,5.0,3.0,5.0,,1.0,4.0,2.0,1.0,5.0,6.0,1.0,7.0,20.0,21.0,,5.0,3.0,6.0,6.0,,5.0,1.0,3.0,4.0,2.0,9.0,4.0,7.0,15.0,,,1.0,4.0,17.0,0.5,0.5,0.14285714285714285,0.14285714285714285,0.4,,0.3409090909090909,0.21428571428571427,0.4,0.21428571428571427,0.3181818181818182,,0.6666666666666666,0.4666666666666667,0.5,0.22727272727272727,0.6,0.6,0.6666666666666666,0.18181818181818182,0.09090909090909091,0.22727272727272727,0.2,0.2,0.14285714285714285,,0.5454545454545454,0.2,0.5073875,0.15,24.2,7.0,5.0,2.0,4.0,5.0,2.0,8.0,2.0,6.0,5.0,2.0,8.0,8.0,,6.0,7.0,0.25,0.2222222222222222,0.3,1.0,0.5555555555555556,0.5,,0.4444444444444444,0.5,0.5181222222222223,0.3,0.3684210526315789,2.0,1.0,1.0,2.0,3.0,1.0,1.0,,1.0,3.0,1.0,,,1.0,1.0,,8.0,,,1.0,0.3333333333333333,0.3333333333333333,0.2,1.0,0.6666666666666666,,1.0,0.5,0.6666666666666666,,0.16666666666666666,0.16666666666666666,1.0,1.0,0.14285714285714285,1.0,,,,,1.0,2.0,2.0,2.0,,1.0,1.0,0.06666666666666667,,,0.5,0.5,,,1.0,,1.0,,4.0,,0.16666666666666666,0.23529411764705882,,,,0.75,1.0,1.0,2.0,0.1111111111111111,,,,,,,,,1.0,,,,,0.25,,,,,,,,,1.0,1.0,1.0,,,1.0,,,,0.5,0.14285714285714285,1.0,1.0,,,,,,,,,,,,,,,,1610612741,2013,2012-13,False
101126-201959-202710-2430-2736,1610612741,"Nate Robinson, Taj Gibson, Jimmy Butler, Carlos Boozer, Luol Deng","Robinson, Gibson, Butler, Boozer, Deng",101126-201959-202710-2430-2736,CHI,3930.0,21,66.0,120.0,119.0,239.0,35.0,94.0,87.57251908396947,17.066666666666666,15.815126050420169,16.25,15.201680672268907,0.2966101694915254,0.49201196581196577,9.12127659574468,-18.0,17.0,24.0,38.0,9.0,14.0,21.0,4.0,6.0,20.0,45.0,7.0,24.0,131.0,149.0,10.0,21.0,30.0,54.0,36.0,6.0,19.0,6.0,27.0,32.0,13.0,69.0,4.0,26.0,56.0,9.0,3.0,17.0,28.0,101.0,0.6,0.7297297297297297,0.2916666666666667,0.30434782608695654,0.4787234042553192,0.47619047619047616,0.4703389830508475,0.5227272727272727,0.4962121212121212,0.5769230769230769,0.2033898305084746,0.5294117647058824,0.25,0.4,,0.3220338983050847,0.631578947368421,0.7058823529411765,0.5416666666666666,0.17796610169491525,0.03389830508474576,0.1694915254237288,0.3,0.3,0.6363636363636364,0.6428571428571429,0.5254237288135594,0.3157894736842105,0.4969475,0.22900763358778625,25.5125,28.0,24.0,6.0,10.0,20.0,8.0,23.0,8.0,27.0,21.0,1.0,30.0,30.0,,27.0,28.0,0.34782608695652173,0.3064516129032258,0.375,1.0,0.6774193548387096,0.6590909090909091,0.7,0.3225806451612903,0.6,0.4965306451612903,0.20610687022900764,0.23333333333333334,7.0,14.0,1.0,1.0,15.0,5.0,4.0,3.0,11.0,22.0,8.0,2.0,6.0,8.0,22.0,,26.0,2.0,1.0,0.7142857142857143,0.4489795918367347,0.6153846153846154,0.3333333333333333,0.8,0.625,0.6666666666666666,0.5,0.3333333333333333,0.4375,0.42857142857142855,0.4,0.4117647058823529,0.7857142857142857,0.6666666666666666,0.045454545454545456,10.0,2.0,2.0,,2.0,3.0,5.0,2.0,5.0,3.0,1.0,3.0,0.10638297872340426,0.10526315789473684,0.02857142857142857,0.5714285714285714,0.5,0.03636363636363636,0.6,13.0,10.0,3.0,,14.0,,0.10852713178294573,0.13333333333333333,,7.0,16.0,0.3076923076923077,6.0,8.0,3.0,0.1935483870967742,1.0,,2.0,1.0,1.0,1.0,,1.0,,1.0,1.0,2.0,0.125,0.23809523809523808,,0.25,0.25,1.0,0.1111111111111111,0.06451612903225806,,0.16666666666666666,,1.0,1.0,,1.0,1.0,,,2.0,1.0,,1.0,1.0,1.0,1.0,,,,,,1.0,,,,,,,,1610612741,2013,2012-13,False
