EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,TotalPoss,FtPoints,Points,PenaltyFtPoints,PenaltyPoints,FTDefRebounds,DefRebounds,Rebounds,FoulsDrawn,FTA,NonShootingFoulsDrawn,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,TsPct,PenaltyTsPct,DefFTReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,PenaltyPointsPct,PenaltyOffPossPct,Minutes,TwoPtShootingFoulsDrawn,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,OpponentPoints,PenaltyFG2M,PenaltyFG2A,PtsAssisted2s,PtsUnassisted2s,TwoPtAssists,Assists,LongMidRangeAssists,AssistPoints,DefThreePtRebounds,DefTwoPtRebounds,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Blocked2s,BlockedAtRim,Blocks,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,LiveBallTurnoverPct,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,Avg2ptShotDistance,SecondChanceOffPoss,SecondChanceAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGA,PenaltyArc3FGA,FG3M,FG3A,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG3M,PenaltyFG3A,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,Fg2aBlocked,ThreePtAssists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,OffTwoPtRebounds,OffRebounds,SelfOReb,Steals,BadPassSteals,BadPassOutOfBoundsTurnovers,Offensive Fouls,Loose Ball Fouls Drawn,NonShootingPenaltyNonTakeFouls,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,OffTwoPtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,SelfORebPct,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,SecondChanceAtRimFrequency,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,SecondChanceShotQualityAvg,SecondChancePointsPct,Avg3ptShotDistance,SecondChanceAtRimFGM,SecondChanceCorner3FGA,SecondChanceFG3A,Technical Free Throw Trips,BlockedShortMidRange,OffLongMidRangeReboundPct,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,Arc3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,SecondChanceFG3M,SecondChanceFtPoints,NonHeaveArc3FGM,Arc3Assists,Offensive Fouls Drawn,SecondChanceFg3Pct,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,HeaveAttempts,OffThreePtRebounds,LostBallSteals,StepOutOfBoundsTurnovers,SecondChanceTurnovers,BlockingFouls,Charge Fouls,BlockingFoulsDrawn,2pt And 1 Free Throw Trips,RecoveredBlocks,DefensiveGoaltends,OffensiveGoaltends,ShortMidRangePctBlocked,OffThreePtReboundPct,OffArc3ReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,SecondChanceCorner3FGM,PtsUnassisted3s,FTOffRebounds,LostBallOutOfBoundsTurnovers,Charge Fouls Drawn,BlockedLongMidRange,OffFTReboundPct,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,OffCorner3ReboundPct,Travels,LongMidRangePctBlocked,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,Clear Path Fouls,Defensive 3 Seconds Violations,ThreePtShootingFoulsDrawn,Blocked3s,BlockedArc3,ThreePtShootingFoulsDrawnPct,3SecondViolations,BlockedCorner3,Corner3PctBlocked,3pt And 1 Free Throw Trips,team_id,year,season,team_vs
200769-202325-202693-2742-979,1610612756,"Shannon Brown, Wesley Johnson, Markieff Morris, Sebastian Telfair, Jermaine O'Neal","Brown, Johnson, Morris, Telfair, O'Neal",200769-202325-202693-2742-979,PHX,1423.0,4,15.0,44.0,43.0,,,87.0,4.0,41.0,,,1.0,24.0,32.0,12.0,6.0,,32.0,,,,0.46511627906976744,,1.0,88.03935347856641,16.295454545454547,16.41860465116279,15.227272727272727,15.116279069767442,,,24.0,3.0,0.06976744186046512,0.07894736842105263,8.0,17.0,,,4.0,12.0,17.0,36.0,26.0,,,22.0,12.0,11.0,12.0,3.0,25.0,5.0,18.0,6.0,3.0,4.0,3.0,10.0,,5.0,9.0,,4.0,3.0,4.0,0.6470588235294118,0.7333333333333333,0.4722222222222222,,0.45121951219512196,,0.6,0.72,0.7142857142857143,0.71875,0.5,0.6666666666666666,0.4146341463414634,0.47058823529411764,0.5333333333333333,0.2926829268292683,0.3333333333333333,0.3333333333333333,0.75,,,0.5365853658536586,0.5029950000000001,,8.922222222222222,6.0,4.0,5.0,7.0,,1.0,,,4.0,,1.0,5.0,4.0,5.0,9.0,,,3.0,4.0,4.0,3.0,1.0,,6.0,2.0,7.0,8.0,1.0,5.0,5.0,1.0,,,,1.0,0.2,,0.2,0.8,0.8,0.9,0.12195121951219512,0.08333333333333333,0.11764705882352941,0.3684210526315789,0.36363636363636365,0.4444444444444444,0.5,0.6666666666666666,0.9090909090909091,0.05263157894736842,0.75,0.17073170731707318,0.7142857142857143,0.8333333333333334,0.4,0.024390243902439025,,,,0.0975609756097561,0.8,,,,0.57566,0.21951219512195122,28.919999999999998,3.0,,,1.0,1.0,0.25,0.75,0.3333333333333333,,1.0,,,,,1.0,1.0,1.0,2.0,,0.25,0.25,1.0,,,,,0.25,,1.0,,1.0,2.0,,,,1.0,2.0,,,0.14285714285714285,0.3333333333333333,0.5,1.0,0.5,,,,,,,,,,,,,,,,,1.0,,,,,,,,,1610612756,2013,2012-13,True
200769-202325-2449-2742-979,1610612756,"Shannon Brown, Wesley Johnson, Luis Scola, Sebastian Telfair, Jermaine O'Neal","Brown, Johnson, Scola, Telfair, O'Neal",200769-202325-2449-2742-979,PHX,168.0,2,-5.0,5.0,5.0,,,10.0,,4.0,,,,1.0,1.0,1.0,,,4.0,,,,0.5,,,85.71428571428572,22.4,11.2,20.4,10.0,,,3.0,,,,2.0,2.0,,,,2.0,2.0,4.0,9.0,,,4.0,,2.0,2.0,,4.0,,1.0,,,1.0,,1.0,,1.0,1.0,,,,,1.0,1.0,0.5,,0.5,,,1.0,,0.5,,,0.5,1.0,1.0,0.5,,,,,,0.5,0.542525,,8.875,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,2.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,0.3892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612756,2013,2012-13,True
200782-201162-201563-201609-201632,1610612756,"PJ Tucker, Jared Dudley, Michael Beasley, Goran Dragic, Hamed Haddadi","Tucker, Dudley, Beasley, Dragic, Haddadi",200782-201162-201563-201609-201632,PHX,524.0,4,-1.0,17.0,16.0,,,33.0,4.0,15.0,,,2.0,5.0,9.0,4.0,4.0,,11.0,,,,0.39473684210526316,,1.0,90.68702290076337,16.058823529411764,15.6875,14.823529411764707,15.5,,,9.0,2.0,0.10526315789473684,0.14285714285714285,2.0,3.0,,,1.0,5.0,4.0,12.0,16.0,,,6.0,2.0,3.0,4.0,1.0,9.0,,3.0,1.0,,1.0,1.0,2.0,,3.0,4.0,,,,,0.75,0.75,0.3333333333333333,,0.3235294117647059,,0.5,0.6,,0.6,0.6666666666666666,,0.17647058823529413,0.6666666666666666,0.6666666666666666,0.29411764705882354,0.2,0.2,1.0,,,0.47058823529411764,0.5149617647058824,,9.783333333333333,3.0,1.0,1.0,4.0,1.0,3.0,,,2.0,,1.0,5.0,1.0,1.0,4.0,,,3.0,,2.0,1.0,1.0,1.0,1.0,1.0,3.0,4.0,,4.0,3.0,1.0,,,,1.0,0.2,,0.2,1.0,0.5,0.6666666666666666,0.29411764705882354,0.08333333333333333,,0.375,0.3333333333333333,,0.3333333333333333,1.0,,,0.5,0.23529411764705882,0.25,0.3333333333333333,1.0,0.17647058823529413,0.3333333333333333,0.3333333333333333,1.0,0.11764705882352941,0.5,,,,0.54745,0.26666666666666666,24.84,1.0,1.0,1.0,,,0.5,1.0,,0.5,,,,,,2.0,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,0.25,0.25,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612756,2013,2012-13,True
200782-201162-201563-201609-202325,1610612756,"PJ Tucker, Jared Dudley, Michael Beasley, Goran Dragic, Wesley Johnson","Tucker, Dudley, Beasley, Dragic, Johnson",200782-201162-201563-201609-202325,PHX,1.0,1,2.0,2.0,,1.0,,2.0,2.0,2.0,2.0,2.0,,,,1.0,2.0,1.0,2.0,,,,1.0,1.0,,2880.0,0.5,,0.5,,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612756,2013,2012-13,True
200782-201162-201563-201609-202693,1610612756,"PJ Tucker, Jared Dudley, Michael Beasley, Goran Dragic, Markieff Morris","Tucker, Dudley, Beasley, Dragic, Morris",200782-201162-201563-201609-202693,PHX,201.0,3,-1.0,6.0,7.0,1.0,6.0,13.0,1.0,6.0,,3.0,,3.0,3.0,2.0,2.0,,6.0,3.0,1.0,,0.6,1.5,,93.13432835820895,15.166666666666666,15.714285714285714,15.166666666666666,11.0,0.5,0.16666666666666666,3.0,1.0,0.2,0.25,,,,,,2.0,1.0,3.0,7.0,,,,2.0,,,,,1.0,2.0,,,,,,,1.0,1.0,,,,,,,0.3333333333333333,,0.625,1.5,,0.5,1.0,0.6,,1.0,,,,0.5,,,,,,0.25,0.405025,0.4617,16.733333333333334,,,1.0,1.0,,,,,1.0,1.0,1.0,1.0,,,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,0.25,,,,,,,0.5,1.0,,,0.25,1.0,1.0,,,,,,0.25,,,,1.0,,,25.1,,,,,,,,,,1.0,,,1.0,,,1.0,,,,1.0,1.0,,,,,1.0,1.0,,,,,,,,1.0,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,1610612756,2013,2012-13,True
200782-201162-201563-201609-203088,1610612756,"PJ Tucker, Jared Dudley, Michael Beasley, Goran Dragic, Kendall Marshall","Tucker, Dudley, Beasley, Dragic, Marshall",200782-201162-201563-201609-203088,PHX,88.0,1,4.0,3.0,3.0,,,6.0,,7.0,,,,1.0,2.0,,,,5.0,,,,0.875,,,98.18181818181819,15.666666666666666,13.666666666666666,15.0,13.666666666666666,,,1.0,,,,2.0,3.0,,,,,2.0,3.0,3.0,,,,4.0,,1.0,,3.0,,1.0,,,,,,,1.0,1.0,,,,,,,0.6666666666666666,,0.875,,,1.0,,1.0,,,0.75,0.6666666666666666,0.6666666666666666,,,,,,,1.0,0.6064375,,1.2666666666666666,1.0,1.0,,,,,,,1.0,,1.0,1.0,1.0,1.0,2.0,,,3.0,2.0,1.0,,1.0,,,,1.0,1.0,1.0,,,,,,,1.0,1.0,,1.0,1.0,1.0,1.0,0.25,,,1.0,1.0,1.0,,,1.0,1.0,,,,,,,,,,0.25,1.0,,,,0.5027,0.2857142857142857,25.4,1.0,,,,,,1.0,,,1.0,,,,,,1.0,1.0,,,1.0,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612756,2013,2012-13,True
200782-201162-201563-201609-2449,1610612756,"PJ Tucker, Jared Dudley, Michael Beasley, Goran Dragic, Luis Scola","Tucker, Dudley, Beasley, Dragic, Scola",200782-201162-201563-201609-2449,PHX,1638.0,8,-8.0,55.0,54.0,33.0,24.0,109.0,22.0,56.0,16.0,29.0,,11.0,14.0,16.0,26.0,6.0,55.0,29.0,33.0,4.0,0.56,0.5178571428571429,,95.82417582417582,15.254545454545454,14.796296296296296,14.8,13.88888888888889,0.5178571428571429,0.6,27.0,7.0,0.1590909090909091,0.21875,6.0,10.0,2.0,4.0,4.0,11.0,11.0,25.0,64.0,5.0,16.0,14.0,8.0,7.0,11.0,3.0,26.0,2.0,9.0,4.0,3.0,3.0,1.0,7.0,6.0,5.0,12.0,,1.0,1.0,1.0,0.6363636363636364,0.6363636363636364,0.44,0.3125,0.4594594594594595,0.325,0.5714285714285714,0.6923076923076923,0.3333333333333333,0.5789473684210527,0.5,0.2,0.2702702702702703,0.6,0.6666666666666666,0.2972972972972973,0.36363636363636365,0.36363636363636365,0.75,0.2,0.5,0.5945945945945946,0.48392702702702706,0.4233675,10.475999999999999,3.0,,1.0,4.0,2.0,4.0,,,8.0,4.0,4.0,12.0,,2.0,1.0,1.0,4.0,12.0,,8.0,2.0,4.0,2.0,3.0,1.0,3.0,3.0,1.0,7.0,4.0,2.0,,,,1.0,0.3333333333333333,0.25,0.3333333333333333,,,0.16666666666666666,0.32432432432432434,0.08,0.1,0.21428571428571427,0.13636363636363635,0.5,,1.0,0.6666666666666666,0.05,0.5,0.10810810810810811,0.25,0.3333333333333333,1.0,0.10810810810810811,0.5,0.5,1.0,0.21621621621621623,,,,0.2,0.37665,0.017857142857142856,25.075,,,,,,0.14285714285714285,,,,2.0,,,1.0,,1.0,2.0,2.0,,,0.25,0.25,1.0,,,,0.25,0.25,,,3.0,,,,,,,1.0,,,0.25,,,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1610612756,2013,2012-13,True
200782-201162-201563-201609-979,1610612756,"PJ Tucker, Jared Dudley, Michael Beasley, Goran Dragic, Jermaine O'Neal","Tucker, Dudley, Beasley, Dragic, O'Neal",200782-201162-201563-201609-979,PHX,1557.0,3,-8.0,42.0,47.0,10.0,7.0,89.0,6.0,47.0,3.0,13.0,1.0,13.0,19.0,9.0,8.0,1.0,40.0,13.0,10.0,1.0,0.5,0.5454545454545454,1.0,82.3121387283237,19.095238095238095,16.06382978723404,18.214285714285715,15.085106382978724,0.2765957446808511,0.23809523809523808,26.0,3.0,0.06666666666666667,0.08823529411764706,4.0,5.0,1.0,1.0,1.0,12.0,10.0,32.0,55.0,2.0,5.0,4.0,16.0,2.0,9.0,,25.0,5.0,7.0,3.0,2.0,1.0,1.0,4.0,1.0,5.0,10.0,,1.0,1.0,1.0,0.2,0.2222222222222222,0.3125,0.4,0.47674418604651164,0.5555555555555556,0.75,0.4375,1.0,0.5714285714285714,0.7142857142857143,1.0,0.11627906976744186,0.8,1.0,0.27906976744186046,0.08333333333333333,0.08333333333333333,,0.1111111111111111,1.0,0.37209302325581395,0.46077023809523815,0.51316875,10.709375,6.0,3.0,5.0,15.0,1.0,2.0,,,9.0,4.0,7.0,11.0,3.0,5.0,7.0,2.0,4.0,21.0,2.0,8.0,1.0,7.0,1.0,1.0,1.0,5.0,6.0,1.0,4.0,3.0,,1.0,,1.0,1.0,0.6363636363636364,0.5,0.7,0.6,0.6,0.7,0.2558139534883721,0.03125,0.2,0.22727272727272727,0.24,,0.2,0.3333333333333333,0.16666666666666666,0.041666666666666664,0.25,0.3488372093023256,0.3333333333333333,0.3333333333333333,0.2,0.046511627906976744,0.5,0.5,1.0,0.20930232558139536,0.6,,,0.4444444444444444,0.5838,0.14893617021276595,27.481818181818184,2.0,,,1.0,,0.2727272727272727,0.6666666666666666,0.5,,6.0,,,2.0,,1.0,6.0,6.0,1.0,,0.6666666666666666,0.6666666666666666,1.0,,,,0.5,0.75,1.0,1.0,1.0,,1.0,1.0,,,1.0,,,,,0.3333333333333333,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,1610612756,2013,2012-13,True
200782-201162-201563-201632-203088,1610612756,"PJ Tucker, Jared Dudley, Michael Beasley, Hamed Haddadi, Kendall Marshall","Tucker, Dudley, Beasley, Haddadi, Marshall",200782-201162-201563-201632-203088,PHX,1702.0,6,-21.0,57.0,56.0,11.0,9.0,113.0,7.0,47.0,3.0,15.0,,16.0,22.0,11.0,10.0,1.0,41.0,15.0,11.0,1.0,0.4339622641509434,0.625,,95.60517038777908,15.017543859649123,15.107142857142858,14.140350877192983,13.839285714285714,0.3191489361702128,0.19298245614035087,28.0,4.0,0.07692307692307693,0.1,9.0,16.0,1.0,1.0,2.0,8.0,14.0,37.0,68.0,3.0,5.0,14.0,14.0,7.0,9.0,1.0,20.0,4.0,12.0,7.0,6.0,4.0,1.0,11.0,1.0,7.0,13.0,1.0,3.0,1.0,3.0,0.5,0.5,0.3783783783783784,0.6,0.40816326530612246,0.6,0.6363636363636364,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.5,0.6,0.32653061224489793,0.5625,0.6923076923076923,0.16326530612244897,0.25,0.25,0.5,0.1,1.0,0.5714285714285714,0.5045795918367347,0.445695,7.721621621621622,3.0,2.0,3.0,13.0,1.0,2.0,1.0,1.0,10.0,4.0,4.0,12.0,,3.0,6.0,2.0,5.0,6.0,,10.0,6.0,2.0,,6.0,,4.0,6.0,1.0,5.0,4.0,1.0,,2.0,1.0,0.5,0.3333333333333333,0.4,0.3333333333333333,,0.5,0.5,0.24489795918367346,0.16216216216216217,0.1875,0.18181818181818182,0.2,0.42857142857142855,0.1111111111111111,0.2,0.8,0.04,0.6666666666666666,0.2653061224489796,0.23076923076923078,0.3,,0.04081632653061224,0.5,0.5,,0.20408163265306123,0.3333333333333333,0.1,1.0,0.4,0.564675,0.1276595744680851,25.09166666666667,,1.0,3.0,1.0,2.0,,,,0.16666666666666666,3.0,1.0,2.0,1.0,2.0,,3.0,2.0,,0.6666666666666666,0.3,0.3,0.6666666666666666,0.3333333333333333,0.5,,0.25,0.3,,2.0,1.0,,,1.0,,,1.0,1.0,,,0.23076923076923078,0.25,0.2857142857142857,0.5,0.3333333333333333,1.0,6.0,,,1.0,,,1.0,,,2.0,,,,,,,,,,,,,,,1610612756,2013,2012-13,True
200782-201162-201563-201632-203197,1610612756,"PJ Tucker, Jared Dudley, Michael Beasley, Hamed Haddadi, Diante Garrett","Tucker, Dudley, Beasley, Haddadi, Garrett",200782-201162-201563-201632-203197,PHX,206.0,1,-1.0,7.0,6.0,,,13.0,,8.0,,,1.0,1.0,1.0,1.0,,,8.0,,,,0.5714285714285714,,1.0,90.873786407767,18.142857142857142,13.166666666666666,18.142857142857142,11.666666666666666,,,3.0,,,,2.0,4.0,,,1.0,1.0,4.0,7.0,9.0,,,4.0,4.0,2.0,2.0,1.0,4.0,,,,,,,,,1.0,1.0,,1.0,,1.0,0.5,0.5,0.5714285714285714,,0.5714285714285714,,,,,,,,0.5714285714285714,0.5,0.5,0.14285714285714285,1.0,1.0,1.0,,,0.5714285714285714,0.5458000000000001,,4.714285714285714,,,1.0,2.0,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,0.14285714285714285,,,,,,,,,0.5,0.2857142857142857,0.5,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612756,2013,2012-13,True
200782-201162-201563-202325-203088,1610612756,"PJ Tucker, Jared Dudley, Michael Beasley, Wesley Johnson, Kendall Marshall","Tucker, Dudley, Beasley, Johnson, Marshall",200782-201162-201563-202325-203088,PHX,16.0,1,2.0,1.0,1.0,,,2.0,2.0,2.0,,,,1.0,1.0,1.0,2.0,,2.0,,,,1.0,,,180.0,5.0,11.0,5.0,11.0,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612756,2013,2012-13,True
200782-201162-201563-202693-203088,1610612756,"PJ Tucker, Jared Dudley, Michael Beasley, Markieff Morris, Kendall Marshall","Tucker, Dudley, Beasley, Morris, Marshall",200782-201162-201563-202693-203088,PHX,67.0,2,5.0,3.0,2.0,3.0,2.0,5.0,2.0,7.0,2.0,7.0,,,,2.0,3.0,,7.0,7.0,3.0,,1.1666666666666667,1.1666666666666667,,107.46268656716417,12.666666666666666,14.5,12.666666666666666,14.5,1.0,1.0,1.0,2.0,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,2.0,1.0,1.0,2.0,,1.0,1.0,,2.0,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.25,1.25,,,,,,,0.5,1.0,1.0,,,,,0.5,1.0,1.0,0.5266,0.5266,2.5,,,,,,,,,1.0,1.0,1.0,1.0,,,,1.0,1.0,,,1.0,,,,1.0,,,,,1.0,1.0,,,,,,1.0,1.0,1.0,,,,0.5,,,,,,,,,,1.0,,,,,,,,,0.5,,,,0.5,,,26.6,,,,,,,,,,1.0,,,1.0,,,1.0,,,,1.0,1.0,,,,,1.0,1.0,,,,,,,,,1.0,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,1610612756,2013,2012-13,True
200782-201162-201563-202693-203197,1610612756,"PJ Tucker, Jared Dudley, Michael Beasley, Markieff Morris, Diante Garrett","Tucker, Dudley, Beasley, Morris, Garrett",200782-201162-201563-202693-203197,PHX,118.0,1,4.0,3.0,3.0,,,6.0,,4.0,,,,3.0,3.0,,,,4.0,,,,0.6666666666666666,,,73.22033898305085,15.666666666666666,23.666666666666668,15.666666666666666,22.0,,,2.0,,,,1.0,2.0,,,,,2.0,3.0,,,,4.0,,2.0,2.0,,4.0,1.0,2.0,,,,,,,,1.0,,,,,1.0,1.0,0.6666666666666666,,0.6666666666666666,,,0.6666666666666666,1.0,0.75,1.0,1.0,0.6666666666666666,0.5,0.5,,,,,,,0.6666666666666666,0.5718,,3.233333333333333,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,1.0,0.3333333333333333,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612756,2013,2012-13,True
200782-201162-201563-203088-2449,1610612756,"PJ Tucker, Jared Dudley, Michael Beasley, Kendall Marshall, Luis Scola","Tucker, Dudley, Beasley, Marshall, Scola",200782-201162-201563-203088-2449,PHX,1070.0,5,9.0,34.0,36.0,15.0,12.0,70.0,2.0,43.0,1.0,16.0,2.0,15.0,19.0,7.0,3.0,,37.0,16.0,15.0,,0.671875,0.6153846153846154,1.0,94.20560747663552,17.441176470588236,13.25,16.558823529411764,12.277777777777779,0.37209302325581395,0.4411764705882353,18.0,2.0,0.0625,0.09523809523809523,9.0,11.0,3.0,4.0,1.0,3.0,13.0,20.0,34.0,3.0,7.0,12.0,14.0,6.0,11.0,,27.0,5.0,8.0,4.0,3.0,2.0,1.0,6.0,5.0,5.0,7.0,,4.0,4.0,4.0,0.46153846153846156,0.46153846153846156,0.65,0.42857142857142855,0.6612903225806451,0.625,0.6666666666666666,0.6153846153846154,0.625,0.6190476190476191,0.5,0.6,0.3548387096774194,0.8181818181818182,0.8181818181818182,0.0967741935483871,0.3333333333333333,0.3333333333333333,,0.3333333333333333,0.75,0.7096774193548387,0.5122709677419355,0.5431166666666667,5.795,3.0,2.0,3.0,6.0,2.0,4.0,2.0,3.0,7.0,2.0,5.0,11.0,1.0,3.0,6.0,3.0,5.0,15.0,,7.0,1.0,5.0,2.0,4.0,2.0,2.0,4.0,2.0,2.0,2.0,,,1.0,1.0,1.0,0.45454545454545453,0.6,0.45454545454545453,0.3333333333333333,0.625,0.75,0.3548387096774194,0.05,,0.3333333333333333,0.3333333333333333,0.5,0.5,0.5714285714285714,0.75,0.18181818181818182,0.4444444444444444,0.1935483870967742,0.5,0.6,0.6666666666666666,0.12903225806451613,0.5,0.5,1.0,0.22580645161290322,0.5,0.25,0.6666666666666666,0.16666666666666666,0.597075,0.13953488372093023,24.972727272727273,1.0,1.0,1.0,,,,0.5,1.0,0.25,3.0,,,1.0,1.0,1.0,3.0,3.0,,1.0,0.42857142857142855,0.42857142857142855,1.0,,,,0.5,0.42857142857142855,,2.0,,,,,,,1.0,3.0,,,0.16666666666666666,0.3333333333333333,0.25,0.6666666666666666,0.75,1.0,,,1.0,,,,1.0,1.0,0.5,1.0,,,,,,,,,,,,,,,1610612756,2013,2012-13,True
