EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,PlusMinus,OffPoss,TotalPoss,LongMidRangeFGA,FG2A,OpponentPoints,Fg2aBlocked,ShootingFouls,Fouls,FG2APctBlocked,LongMidRangePctBlocked,Pace,SecondsPerPossOff,SecondsExcludingORebsPerPossOff,LongMidRangeFrequency,ShotQualityAvg,Avg2ptShotDistance,Minutes,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,Corner3FGA,FG2M,FG3A,FtPoints,Points,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,TwoPtAssists,Assists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,Turnovers,PenaltyTurnovers,FoulsDrawn,FTA,NonShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedArc3,BlockedAtRim,Blocks,RecoveredBlocks,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,AtRimPctBlocked,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,BlocksRecoveredPct,SecondsPerPossDef,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,Avg3ptShotDistance,PenaltyOffPossPct,Arc3FGA,PenaltyArc3FGA,PenaltyFG3A,HeaveAttempts,Arc3Frequency,PenaltyArc3Frequency,AtRimAssists,LostBallSteals,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,DefCorner3ReboundPct,AtRimPctAssisted,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,LostBallTurnovers,Loose Ball Fouls,SelfOReb,Loose Ball Fouls Drawn,SelfORebPct,Corner3FGM,Arc3FGM,SecondChanceArc3FGA,FG3M,SecondChanceFG3A,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,ThreePtAssists,Arc3Assists,Corner3Assists,OffThreePtRebounds,NonShootingPenaltyNonTakeFouls,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,OffThreePtReboundPct,OffCorner3ReboundPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,NonHeaveArc3Accuracy,PenaltyArc3FGM,SecondChanceFtPoints,PenaltyFG3M,PtsUnassisted3s,PenaltyFg3Pct,ShortMidRangePctBlocked,OffArc3ReboundPct,PenaltyArc3Accuracy,Travels,BlockedShortMidRange,OffensiveGoaltends,BadPassOutOfBoundsTurnovers,Offensive Fouls,Offensive Fouls Drawn,SecondChanceTurnovers,FTOffRebounds,OffFTReboundPct,SecondChanceAtRimPctAssisted,PenaltyCorner3FGM,PenaltyCorner3FGA,BlockedCorner3,DefensiveGoaltends,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,BlockedLongMidRange,ThreePtShootingFoulsDrawnPct,LostBallOutOfBoundsTurnovers,Defensive 3 Seconds Violations,SecondChanceCorner3FGA,SecondChanceCorner3Frequency,Fg3aBlocked,StepOutOfBoundsTurnovers,FG3APctBlocked,Corner3PctBlocked,3SecondViolations,SecondChanceArc3FGM,SecondChanceFG3M,SecondChanceFg3Pct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,Arc3PctBlocked,SecondChanceCorner3FGM,3pt And 1 Free Throw Trips,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Clear Path Fouls,HeaveMakes,team_id,year,season,team_vs
101114-1960-2246-2430-2484,1610612762,"Deron Williams, Milt Palacio, Mehmet Okur, Carlos Boozer, Devin Brown","Williams, Palacio, Okur, Boozer, Brown",101114-1960-2246-2430-2484,UTA,37.0,1,2.0,1.0,2.0,1.0,1.0,,,,,,,77.83783783783784,21.0,21.0,1.0,0.3532,18.3,1.0,1.0,1.0,1.0,,,,,,,,,,1.0,,1.0,,,2.0,,,,1.0,1.0,,2.0,2.0,,,1.0,1.0,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,1.0,,1.0,1.0,1.0,,1.0,1.0,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,16.0,16.0,,,,,,,,1.0,1.0,1.0,,,,,,,,0.3532,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2006,2005-06,True
101114-1960-2246-2484-2743,1610612762,"Deron Williams, Milt Palacio, Mehmet Okur, Devin Brown, Kris Humphries","Williams, Palacio, Okur, Brown, Humphries",101114-1960-2246-2484-2743,UTA,750.0,2,-3.0,25.0,51.0,4.0,18.0,21.0,1.0,2.0,6.0,0.05555555555555555,,97.92,12.48,11.6,0.17391304347826086,0.5385434782608696,6.833333333333333,12.0,26.0,,3.0,4.0,5.0,10.0,,1.0,,,,4.0,1.0,1.0,6.0,5.0,3.0,18.0,,2.0,,,,,,12.0,,,6.0,7.0,,1.0,15.0,6.0,1.0,9.0,1.0,11.0,6.0,17.0,3.0,2.0,3.0,3.0,3.0,6.0,,5.0,5.0,,2.0,,,1.0,2.0,1.0,18.0,,,,1.0,1.0,0.3333333333333333,,,0.32608695652173914,,,0.36,,,0.21739130434782608,,0.5,1.0,0.6428571428571429,0.5,0.5,0.625,0.375,0.4,0.5,0.6666666666666666,0.6,0.5,0.8,0.5,0.5,16.846153846153847,14.923076923076923,0.43478260869565216,0.5,0.5,0.17391304347826086,,,,0.25,0.25,1.0,0.043478260869565216,0.5,,,,0.6521739130434783,0.48795,,,,25.5,,4.0,,,,0.17391304347826086,,5.0,1.0,1.0,3.0,,1.0,0.12,0.15,,,,1.0,,,1.0,,1.0,,3.0,4.0,1.0,1.0,1.0,,,,1.0,0.2,0.2,,,,,,0.25,0.25,1.0,,0.25,,,,,,0.25,,,,1.0,1.0,,1.0,1.0,3.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1610612762,2006,2005-06,True
101114-1960-2246-2484-731,1610612762,"Deron Williams, Milt Palacio, Mehmet Okur, Devin Brown, Greg Ostertag","Williams, Palacio, Okur, Brown, Ostertag",101114-1960-2246-2484-731,UTA,453.0,4,,14.0,29.0,6.0,14.0,15.0,,2.0,5.0,,,92.18543046357617,13.785714285714286,13.214285714285714,0.375,0.483396875,9.485714285714286,8.0,15.0,3.0,2.0,5.0,4.0,5.0,3.0,3.0,,,,3.0,1.0,2.0,5.0,2.0,2.0,15.0,3.0,3.0,8.0,,2.0,2.0,2.0,2.0,8.0,6.0,1.0,2.0,,1.0,5.0,5.0,1.0,3.0,3.0,7.0,5.0,12.0,1.0,,2.0,1.0,,2.0,1.0,3.0,4.0,1.0,,,,,,,7.0,2.0,3.0,1.0,0.2,0.5,0.35714285714285715,1.0,,0.40625,0.75,,0.4166666666666667,0.8,0.3333333333333333,0.125,,1.0,1.0,0.42857142857142855,0.5555555555555556,1.0,0.5,0.5,1.0,1.0,0.2,0.3333333333333333,1.0,0.3333333333333333,1.0,,17.333333333333332,16.866666666666667,0.3125,0.8,0.8,0.1875,,,,0.16666666666666666,0.16666666666666666,1.0,0.125,0.75,1.0,,,0.4375,0.5679875,0.4037,0.5333333333333333,0.13333333333333333,24.0,0.21428571428571427,,,,,,,,1.0,,1.0,,,0.058823529411764705,0.06666666666666667,1.0,,1.0,1.0,0.1,1.0,,,1.0,1.0,3.0,,,1.0,,1.0,,,1.0,0.5,0.5,,,0.5,0.5,1.0,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.25,,,,,,,,,,,,,,,,,,1610612762,2006,2005-06,True
101114-1960-2246-2743-731,1610612762,"Deron Williams, Milt Palacio, Mehmet Okur, Kris Humphries, Greg Ostertag","Williams, Palacio, Okur, Humphries, Ostertag",101114-1960-2246-2743-731,UTA,606.0,3,5.0,18.0,35.0,9.0,16.0,20.0,1.0,2.0,3.0,0.0625,,83.16831683168317,17.88888888888889,15.333333333333334,0.42857142857142855,0.45879285714285717,11.59375,10.0,17.0,2.0,2.0,6.0,2.0,5.0,,2.0,,,,2.0,5.0,1.0,7.0,5.0,8.0,25.0,2.0,5.0,8.0,1.0,1.0,,2.0,10.0,4.0,,5.0,6.0,,3.0,13.0,5.0,,5.0,1.0,6.0,8.0,14.0,1.0,,,,1.0,1.0,,5.0,8.0,,1.0,,,1.0,1.0,,17.0,2.0,2.0,,0.7142857142857143,0.7142857142857143,0.4375,0.4,1.0,0.40476190476190477,0.4,0.5,0.5,0.5714285714285714,0.5,0.23809523809523808,,,1.0,0.8333333333333334,0.5555555555555556,,0.8333333333333334,0.6153846153846154,0.6666666666666666,0.5,0.5,,1.0,1.0,,,16.705882352941178,16.705882352941178,0.23809523809523808,0.4,0.4,0.09523809523809523,,,,0.5555555555555556,0.5555555555555556,0.6,0.047619047619047616,0.4,,,,0.47619047619047616,0.4643333333333333,0.326625,0.32,0.08,24.84,0.1111111111111111,4.0,1.0,1.0,,0.19047619047619047,0.5,2.0,1.0,1.0,4.0,,1.0,0.16666666666666666,0.21052631578947367,,1.0,3.0,,0.25,,1.0,,1.0,,3.0,4.0,1.0,1.0,1.0,,3.0,,1.0,0.2,0.2,0.75,1.0,,,,0.25,0.25,1.0,,0.25,,4.0,,,,0.5,0.6666666666666666,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2006,2005-06,True
101114-1960-2260-2430-2484,1610612762,"Deron Williams, Milt Palacio, Jarron Collins, Carlos Boozer, Devin Brown","Williams, Palacio, Collins, Boozer, Brown",101114-1960-2260-2430-2484,UTA,114.0,1,2.0,4.0,8.0,1.0,2.0,2.0,,1.0,2.0,,,101.05263157894737,14.0,14.0,0.3333333333333333,0.4832666666666667,10.35,2.0,4.0,4.0,4.0,,1.0,1.0,,,1.0,1.0,,,1.0,,2.0,1.0,,4.0,,,,2.0,2.0,,4.0,4.0,,,2.0,2.0,,1.0,4.0,,,2.0,1.0,3.0,,3.0,,,1.0,,,1.0,1.0,,,,1.0,,,,1.0,,4.0,4.0,4.0,,1.0,1.0,1.0,,1.0,0.6666666666666666,,0.6666666666666666,0.6666666666666666,,0.6666666666666666,0.3333333333333333,,1.0,1.0,0.6666666666666666,,,0.6666666666666666,,,,,1.0,0.5,,,,14.5,14.0,0.3333333333333333,1.0,1.0,,,,,1.0,1.0,1.0,,,,0.3333333333333333,1.0,0.6666666666666666,,0.4832666666666667,,1.0,24.1,1.0,1.0,1.0,1.0,,0.3333333333333333,0.3333333333333333,1.0,,,,,1.0,,,1.0,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2006,2005-06,True
101114-1960-2260-2484-2743,1610612762,"Deron Williams, Milt Palacio, Jarron Collins, Devin Brown, Kris Humphries","Williams, Palacio, Collins, Brown, Humphries",101114-1960-2260-2484-2743,UTA,764.0,4,-10.0,23.0,47.0,5.0,11.0,29.0,,3.0,4.0,,,88.58638743455498,16.782608695652176,15.26086956521739,0.2777777777777778,0.50615,11.209090909090909,13.0,24.0,4.0,3.0,3.0,3.0,4.0,,,2.0,2.0,,2.0,,1.0,3.0,7.0,4.0,19.0,,,3.0,2.0,2.0,,7.0,2.0,4.0,,1.0,3.0,,,8.0,2.0,2.0,6.0,,8.0,5.0,13.0,1.0,1.0,3.0,2.0,2.0,5.0,1.0,5.0,6.0,,1.0,,,,1.0,,16.0,7.0,4.0,,0.3333333333333333,0.3333333333333333,0.2727272727272727,,1.0,0.4166666666666667,0.5,1.1666666666666667,0.4523809523809524,0.5,1.1666666666666667,0.3888888888888889,,0.6,,0.5454545454545454,0.25,0.6666666666666666,0.5714285714285714,0.3333333333333333,1.0,,0.2,0.3333333333333333,0.6666666666666666,1.0,0.6666666666666666,,15.75,15.333333333333334,0.2222222222222222,0.75,0.75,0.1111111111111111,,,,,,,0.05555555555555555,,,0.6666666666666666,1.0,0.6111111111111112,0.608175,0.5547333333333333,0.15789473684210525,0.3684210526315789,24.414285714285715,0.17391304347826086,6.0,1.0,1.0,,0.3333333333333333,0.3333333333333333,1.0,,,3.0,,0.3333333333333333,0.14285714285714285,0.21428571428571427,1.0,,,,,,3.0,3.0,3.0,3.0,6.0,6.0,3.0,2.0,2.0,,2.0,,0.6666666666666666,0.42857142857142855,0.42857142857142855,0.5,,,,,0.5,0.5,0.6666666666666666,1.0,0.5,1.0,,1.0,3.0,1.0,,0.6666666666666666,1.0,,1.0,,1.0,,,1.0,1.0,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,,,,,,,,1610612762,2006,2005-06,True
101114-1960-2484-2743-731,1610612762,"Deron Williams, Milt Palacio, Devin Brown, Kris Humphries, Greg Ostertag","Williams, Palacio, Brown, Humphries, Ostertag",101114-1960-2484-2743-731,UTA,467.0,2,,13.0,27.0,3.0,9.0,8.0,3.0,,4.0,0.3333333333333333,,83.25481798715204,14.076923076923077,13.615384615384615,0.3,0.45038999999999996,9.322222222222223,8.0,14.0,2.0,3.0,1.0,2.0,3.0,,,,,,3.0,1.0,,3.0,1.0,2.0,8.0,,,,1.0,1.0,,2.0,4.0,2.0,,2.0,2.0,,1.0,4.0,1.0,2.0,5.0,,7.0,1.0,8.0,,,,,3.0,3.0,,2.0,2.0,,,,,,,,8.0,2.0,2.0,,0.6666666666666666,0.6666666666666666,0.3333333333333333,,1.0,0.3,,0.5,0.36363636363636365,,0.5,0.1,0.3333333333333333,,,0.7142857142857143,0.16666666666666666,1.0,0.7777777777777778,0.14285714285714285,1.0,,,,0.5,0.8,,,20.285714285714285,19.785714285714285,0.3,0.6666666666666666,1.0,0.3,,,,0.3333333333333333,0.3333333333333333,1.0,,,,,,0.4,,0.4039,,0.25,25.8,0.15384615384615385,1.0,1.0,1.0,,0.1,0.5,1.0,,,1.0,1.0,0.5,0.09090909090909091,0.1,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,0.6666666666666666,,,,,,,3.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2006,2005-06,True
101114-2246-2260-2484-2693,1610612762,"Deron Williams, Mehmet Okur, Jarron Collins, Devin Brown, Keith McLeod","Williams, Okur, Collins, Brown, McLeod",101114-2246-2260-2484-2693,UTA,229.0,3,6.0,7.0,15.0,3.0,5.0,4.0,1.0,1.0,2.0,0.2,,94.32314410480349,14.571428571428571,13.857142857142858,0.42857142857142855,0.493,10.18,4.0,8.0,4.0,5.0,1.0,1.0,2.0,,,1.0,2.0,,,2.0,1.0,3.0,2.0,1.0,10.0,1.0,1.0,2.0,2.0,3.0,,4.0,6.0,,,3.0,4.0,,2.0,9.0,1.0,,3.0,,3.0,3.0,6.0,1.0,,,,1.0,1.0,1.0,5.0,4.0,,,,,,,,8.0,4.0,4.0,,1.0,1.0,0.6,1.0,0.6666666666666666,0.6428571428571429,1.0,0.6666666666666666,0.5555555555555556,0.5,0.6666666666666666,0.2857142857142857,0.5,,,1.0,0.5,,1.0,0.6666666666666666,,,1.0,,,1.0,,,15.875,15.875,0.2857142857142857,0.5,1.0,,,,,0.6666666666666666,0.6666666666666666,1.0,0.14285714285714285,,,0.6666666666666666,0.5,0.5714285714285714,0.3644,0.5090666666666667,0.2,0.4,24.05,0.5714285714285714,1.0,,,,0.14285714285714285,,1.0,1.0,,2.0,,1.0,0.2222222222222222,0.2857142857142857,,,,1.0,,1.0,,,1.0,,3.0,1.0,,1.0,,1.0,1.0,1.0,1.0,0.5,0.5,1.0,,1.0,1.0,1.0,,,,,,,,,,,,1.0,,,,,1.0,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2006,2005-06,True
101114-2246-2260-2484-2743,1610612762,"Deron Williams, Mehmet Okur, Jarron Collins, Devin Brown, Kris Humphries","Williams, Okur, Collins, Brown, Humphries",101114-2246-2260-2484-2743,UTA,277.0,1,-4.0,8.0,16.0,2.0,7.0,10.0,,1.0,2.0,,,83.17689530685921,21.625,21.125,0.2857142857142857,0.4347714285714286,8.185714285714285,5.0,8.0,2.0,,2.0,,2.0,,,,,,3.0,1.0,,1.0,,4.0,6.0,1.0,1.0,4.0,,2.0,2.0,2.0,2.0,,,1.0,1.0,,1.0,2.0,2.0,,1.0,,1.0,2.0,3.0,,,1.0,1.0,,1.0,,5.0,5.0,1.0,,,,,,,2.0,2.0,2.0,1.0,1.0,1.0,0.14285714285714285,1.0,,0.14285714285714285,1.0,,0.2777777777777778,1.0,0.3333333333333333,,,1.0,,1.0,0.3333333333333333,,1.0,0.3333333333333333,,0.6666666666666666,,,1.0,,,,13.0,13.0,0.2857142857142857,,,0.42857142857142855,,,,0.5,0.5,1.0,,,,,,0.2857142857142857,0.4019,0.4188,0.6666666666666666,0.3333333333333333,,0.25,,,,,,,,,,1.0,,,0.125,0.125,,,1.0,1.0,0.16666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2006,2005-06,True
101114-2246-2260-2693-2743,1610612762,"Deron Williams, Mehmet Okur, Jarron Collins, Keith McLeod, Kris Humphries","Williams, Okur, Collins, McLeod, Humphries",101114-2246-2260-2693-2743,UTA,19.0,1,,,,,,,,,,,,,,,,0.48915,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,0.48915,,,24.9,,1.0,1.0,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2006,2005-06,True
101114-2246-2430-2484-2693,1610612762,"Deron Williams, Mehmet Okur, Carlos Boozer, Devin Brown, Keith McLeod","Williams, Okur, Boozer, Brown, McLeod",101114-2246-2430-2484-2693,UTA,307.0,2,3.0,10.0,20.0,1.0,7.0,12.0,,2.0,2.0,,,93.81107491856679,13.5,13.5,0.1,0.542335,4.014285714285714,5.0,10.0,,,1.0,3.0,5.0,1.0,1.0,,,,1.0,1.0,,4.0,3.0,1.0,15.0,1.0,1.0,2.0,,,,,4.0,4.0,2.0,2.0,3.0,,,7.0,1.0,,1.0,,1.0,1.0,2.0,1.0,,,,1.0,1.0,,3.0,1.0,,1.0,,,,1.0,,13.0,,,,0.5,0.6666666666666666,0.5714285714285714,1.0,,0.7,1.0,,0.75,1.0,,0.3,,,,0.3333333333333333,0.3333333333333333,,0.25,0.25,0.5,,,,0.5,,,,17.2,16.0,0.5,0.6,0.6,0.1,,,,1.0,1.0,,,1.0,1.0,,,0.8,0.5375,,0.13333333333333333,,25.099999999999998,,3.0,,,,0.3,,2.0,1.0,1.0,1.0,,0.6666666666666666,0.1,0.14285714285714285,,,,,,,2.0,,2.0,,3.0,3.0,2.0,1.0,1.0,,,,0.5,0.6666666666666666,0.6666666666666666,,,,,,0.6666666666666666,0.6666666666666666,0.5,,0.6666666666666666,,,,3.0,,,,,1.0,1.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2006,2005-06,True
101114-2246-2430-2484-2743,1610612762,"Deron Williams, Mehmet Okur, Carlos Boozer, Devin Brown, Kris Humphries","Williams, Okur, Boozer, Brown, Humphries",101114-2246-2430-2484-2743,UTA,578.0,3,,18.0,35.0,3.0,10.0,21.0,,3.0,6.0,,,87.19723183391004,14.333333333333334,14.166666666666666,0.23076923076923078,0.5554653846153846,9.43,10.0,17.0,4.0,9.0,2.0,4.0,4.0,2.0,2.0,1.0,1.0,,3.0,2.0,3.0,6.0,3.0,6.0,21.0,2.0,2.0,4.0,1.0,2.0,4.0,6.0,6.0,6.0,4.0,3.0,4.0,,1.0,9.0,1.0,1.0,4.0,1.0,6.0,2.0,8.0,2.0,1.0,1.0,,3.0,4.0,1.0,4.0,6.0,,1.0,,,,1.0,,17.0,6.0,4.0,,0.5,0.75,0.6,1.0,0.5,0.5769230769230769,1.0,0.5,0.65625,1.0,0.75,0.23076923076923078,,0.25,1.0,0.5714285714285714,0.25,1.0,0.625,0.3333333333333333,,0.3333333333333333,,,0.6666666666666666,0.5,1.0,,18.823529411764707,17.647058823529413,0.3076923076923077,1.0,1.0,0.23076923076923078,,,,0.6666666666666666,0.6666666666666666,0.5,0.23076923076923078,1.0,1.0,0.5,1.0,0.5384615384615384,0.5253,0.45385,0.19047619047619047,0.2857142857142857,23.333333333333332,0.2222222222222222,,,,,,,2.0,1.0,,3.0,,0.5,0.1875,0.23076923076923078,1.0,,,,,1.0,,,1.0,,3.0,,,1.0,,1.0,1.0,,1.0,0.3333333333333333,0.3333333333333333,0.5,0.5,0.3333333333333333,0.3333333333333333,1.0,,,,,,,,,,,,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2006,2005-06,True
101114-2246-2484-2693-731,1610612762,"Deron Williams, Mehmet Okur, Devin Brown, Keith McLeod, Greg Ostertag","Williams, Okur, Brown, McLeod, Ostertag",101114-2246-2484-2693-731,UTA,37.0,2,3.0,2.0,3.0,,,1.0,,,1.0,,,116.75675675675676,4.0,4.0,,,,1.0,1.0,2.0,1.0,,,,,,,,,,,,,,4.0,4.0,,,,,,4.0,4.0,,,,,,,,,,1.0,,,1.0,,1.0,,,,,,,,2.0,4.0,1.0,,,,,,,4.0,4.0,2.0,1.0,,,,,,,,,1.0,,1.0,,,,,,,0.5,0.5,,,,,,,,1.0,,29.0,9.0,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,1.0,,,1.0,1.0,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2006,2005-06,True
101114-2246-2693-2743-731,1610612762,"Deron Williams, Mehmet Okur, Keith McLeod, Kris Humphries, Greg Ostertag","Williams, Okur, McLeod, Humphries, Ostertag",101114-2246-2693-2743-731,UTA,33.0,1,,1.0,2.0,,1.0,,,,,,,87.27272727272727,15.0,15.0,,0.4049,4.1,1.0,1.0,1.0,1.0,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,1.0,,,18.0,18.0,,,,1.0,,,,,,,,,,,,,,0.4049,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2006,2005-06,True
101114-2260-2430-2484-2743,1610612762,"Deron Williams, Jarron Collins, Carlos Boozer, Devin Brown, Kris Humphries","Williams, Collins, Boozer, Brown, Humphries",101114-2260-2430-2484-2743,UTA,228.0,2,3.0,7.0,15.0,3.0,4.0,5.0,,2.0,3.0,,,94.73684210526316,15.285714285714286,15.285714285714286,0.5,0.44516666666666665,16.15,4.0,8.0,7.0,8.0,,,,,,,,,1.0,2.0,1.0,2.0,2.0,1.0,8.0,,,,2.0,4.0,1.0,8.0,2.0,2.0,,1.0,2.0,,1.0,5.0,,1.0,2.0,1.0,4.0,,4.0,1.0,1.0,,,,,,1.0,2.0,,,,,,,,8.0,8.0,7.0,,0.5,0.5,0.5,,0.5,0.5833333333333334,,0.5833333333333334,0.5714285714285714,,0.5714285714285714,0.3333333333333333,,,1.0,1.0,,1.0,1.0,,,,,1.0,,1.0,,,15.125,15.125,,,,0.16666666666666666,,,,0.6666666666666666,0.6666666666666666,0.5,0.16666666666666666,,,,,0.3333333333333333,,0.44516666666666665,,1.0,23.85,1.0,1.0,1.0,2.0,,0.16666666666666666,0.16666666666666666,,,,1.0,1.0,,0.14285714285714285,0.2,,,,,,1.0,,,1.0,,3.0,1.0,,1.0,,1.0,,1.0,1.0,0.5,0.5,,,1.0,1.0,1.0,,,,,,,,1.0,,0.5,,,,,,,,,,,,,,1.0,1.0,,,0.16666666666666666,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2006,2005-06,True
101114-2260-2484-2693-2743,1610612762,"Deron Williams, Jarron Collins, Devin Brown, Keith McLeod, Kris Humphries","Williams, Collins, Brown, McLeod, Humphries",101114-2260-2484-2693-2743,UTA,63.0,1,,2.0,4.0,1.0,3.0,4.0,,,1.0,,,91.42857142857143,15.5,7.5,0.3333333333333333,0.5379666666666666,5.5,1.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,,,,,2.0,,,4.0,1.0,2.0,2.0,2.0,3.0,,4.0,4.0,,,2.0,2.0,,,4.0,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,2.0,4.0,2.0,,1.0,1.0,0.6666666666666666,0.5,0.6666666666666666,0.6666666666666666,0.5,0.6666666666666666,0.6666666666666666,0.5,0.6666666666666666,,,,,,1.0,,,1.0,,,1.0,,,,,,16.0,16.0,0.6666666666666666,1.0,1.0,,,,,,,,,0.5,1.0,0.6666666666666666,1.0,0.6666666666666666,0.5007,0.5379666666666666,0.5,1.0,,1.0,,,,,,,2.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2006,2005-06,True
