EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2A,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,Fg2aBlocked,TwoPtAssists,Assists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Offensive Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,Blocked2s,BlockedLongMidRange,Blocks,RecoveredBlocks,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG2APctBlocked,ShortMidRangePctBlocked,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,DefLongMidRangeReboundPct,Pace,BlocksRecoveredPct,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGA,FG3A,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG3A,PenaltyFtPoints,NonHeaveArc3FGA,LostBallTurnovers,SecondChanceTurnovers,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFouls,SecondChanceTsPct,FG3APct,OffLongMidRangeReboundPct,Arc3Frequency,SecondChanceArc3Frequency,PenaltyArc3Frequency,AtRimFG3AFrequency,SecondChancePointsPct,Avg3ptShotDistance,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,AtRimAssists,Travels,NonShootingPenaltyNonTakeFoulsDrawn,DefShortMidRangeReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,SecondChanceAtRimFGM,SecondChanceAtRimFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,FG3M,SecondChanceFG2M,SecondChanceFG3M,PenaltyFG3M,PtsAssisted3s,PtsPutbacks,ThreePtAssists,Corner3Assists,OffThreePtRebounds,FTDefRebounds,SelfOReb,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,AtRimPctBlocked,DefFTReboundPct,OffThreePtReboundPct,OffAtRimReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,SelfORebPct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,3SecondViolations,OffCorner3ReboundPct,Arc3FGM,NonHeaveArc3FGM,Arc3Assists,DefThreePtRebounds,LostBallSteals,2pt And 1 Free Throw Trips,BlockedAtRim,DefThreePtReboundPct,DefArc3ReboundPct,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,NonHeaveArc3Accuracy,Offensive Fouls Drawn,ShortMidRangeAssists,ShortMidRangePctAssisted,DefCorner3ReboundPct,Loose Ball Fouls,StepOutOfBoundsTurnovers,SecondChanceAtRimPctAssisted,PtsUnassisted3s,PenaltyArc3FGM,PenaltyArc3Accuracy,HeaveAttempts,Loose Ball Fouls Drawn,Blocked3s,BlockedArc3,BlockedShortMidRange,Clear Path Fouls,FTOffRebounds,Defensive 3 Seconds Violations,OffFTReboundPct,DefensiveGoaltends,LongMidRangePctBlocked,Technical Free Throw Trips,OffensiveGoaltends,SecondChanceArc3FGM,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,ThreePtShootingFoulsDrawn,BlockedCorner3,ThreePtShootingFoulsDrawnPct,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,Corner3PctBlocked,HeaveMakes,team_id,year,season,team_vs
1507-2548-2617-56-952,1610612748,"Derek Anderson, Dwyane Wade, Udonis Haslem, Gary Payton, Antoine Walker","Anderson, Wade, Haslem, Payton, Walker",1507-2548-2617-56-952,MIA,98.0,4,2.0,4.0,6.0,6.0,5.0,6.0,1.0,12.0,,2.0,,,1.0,3.0,2.0,7.0,3.0,1.0,1.0,2.0,7.0,2.0,,,1.0,2.0,,5.0,,,4.0,1.0,5.0,1.0,1.0,1.0,,,,,1.0,1.0,1.0,2.0,,2.0,4.0,,,,,,7.0,7.0,5.0,1.0,1.0,0.3333333333333333,0.5,0.625,0.8333333333333334,0.5833333333333334,0.7,,,1.0,,,0.6666666666666666,,,,176.3265306122449,,10.0,6.333333333333333,9.833333333333334,6.0,0.5,,,,,,,0.5223875,0.3186,0.5625166666666667,,,1.0,8.633333333333333,0.8333333333333334,,,,1.0,,,,1.0,2.0,,1.0,,2.0,1.0,,0.25,,,,,0.5,,23.0,1.0,1.0,1.0,1.0,1.0,,2.0,,0.25,1.0,1.0,1.0,0.3333333333333333,1.0,,,1.0,1.0,,,1.0,1.0,1.0,,,1.0,3.0,,1.0,1.0,,2.0,,1.0,1.0,,1.0,1.0,,,,1.0,,,,,,0.25,1.0,1.0,1.0,,,,,,0.3333333333333333,1.0,,,,,,2.0,,,,0.6666666666666666,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,1610612748,2006,2005-06,False
1507-2548-297-406-56,1610612748,"Derek Anderson, Dwyane Wade, Alonzo Mourning, Shaquille O'Neal, Gary Payton","Anderson, Wade, Mourning, O'Neal, Payton",1507-2548-297-406-56,MIA,120.0,1,2.0,1.0,3.0,3.0,,3.0,,6.0,,,,,3.0,3.0,,6.0,5.0,,,,,2.0,4.0,,1.0,1.0,,2.0,,,1.0,,1.0,,,,,,,,,,1.0,2.0,,,,,,,,,6.0,,,0.3333333333333333,0.3333333333333333,1.0,,1.0,,1.0,,,,,,,,,,,72.0,,14.666666666666666,25.333333333333332,14.666666666666666,25.0,,,,,,,,0.5529000000000001,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,,,3.0,3.0,,,1.0,,,,1.0,1.0,1.0,0.3333333333333333,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2006,2005-06,False
1507-2548-297-56-952,1610612748,"Derek Anderson, Dwyane Wade, Alonzo Mourning, Gary Payton, Antoine Walker","Anderson, Wade, Mourning, Payton, Walker",1507-2548-297-56-952,MIA,1428.0,5,24.0,20.0,47.0,47.0,15.0,15.0,6.0,94.0,2.0,7.0,1.0,3.0,19.0,34.0,13.0,57.0,37.0,7.0,4.0,8.0,15.0,22.0,16.0,1.0,11.0,13.0,,28.0,6.0,18.0,22.0,8.0,30.0,3.0,2.0,3.0,,2.0,3.0,,6.0,3.0,8.0,18.0,2.0,17.0,19.0,11.0,5.0,,5.0,4.0,51.0,15.0,15.0,0.5789473684210527,0.6875,0.5588235294117647,0.5,0.5365853658536586,0.4583333333333333,0.5816326530612245,0.5357142857142857,0.029411764705882353,,0.5,0.782608695652174,0.4,0.7407407407407407,0.3684210526315789,0.2,0.7777777777777778,94.78991596638654,0.8,12.74468085106383,17.638297872340427,12.425531914893616,15.914893617021276,0.17073170731707318,0.2857142857142857,0.2857142857142857,0.07317073170731707,0.3333333333333333,0.3333333333333333,,0.53430625,0.48928333333333335,0.6128,0.22448979591836735,0.2619047619047619,0.2631578947368421,3.385294117647059,0.3191489361702128,5.0,,3.0,7.0,,,6.0,4.0,4.0,4.0,1.0,,,2.0,0.42857142857142855,0.17073170731707318,,0.12195121951219512,,0.25,0.7560975609756098,0.10526315789473684,28.17142857142857,16.0,24.0,4.0,7.0,11.0,1.0,,0.75,0.5853658536585366,0.6666666666666666,0.6956521739130435,0.6875,0.5833333333333334,0.5714285714285714,3.0,5.0,,2.0,,,,1.0,2.0,3.0,,1.0,6.0,6.0,2.0,,1.0,2.0,2.0,1.0,0.2857142857142857,,0.25,0.3333333333333333,0.42857142857142855,0.42857142857142855,0.041666666666666664,1.0,0.25,0.625,,0.8333333333333334,0.1111111111111111,0.04878048780487805,,,,0.7142857142857143,0.6,,,,0.08333333333333333,,,0.5,2.0,2.0,2.0,2.0,1.0,3.0,3.0,0.5,0.3333333333333333,0.4,0.4,1.0,0.5,3.0,,,1.0,2.0,,,,1.0,0.3333333333333333,1.0,,,,2.0,,1.0,,0.25,,,,,,,,,,,,,,,,1610612748,2006,2005-06,False
1507-2548-406-56-952,1610612748,"Derek Anderson, Dwyane Wade, Shaquille O'Neal, Gary Payton, Antoine Walker","Anderson, Wade, O'Neal, Payton, Walker",1507-2548-406-56-952,MIA,1021.0,8,17.0,3.0,36.0,34.0,12.0,13.0,4.0,70.0,2.0,4.0,2.0,4.0,12.0,20.0,12.0,39.0,36.0,2.0,3.0,5.0,19.0,10.0,14.0,,5.0,6.0,1.0,13.0,1.0,4.0,10.0,4.0,14.0,3.0,3.0,6.0,,2.0,2.0,1.0,8.0,2.0,3.0,8.0,1.0,11.0,13.0,3.0,2.0,,2.0,1.0,32.0,19.0,12.0,0.4166666666666667,0.5,0.6,0.6,0.5,0.75,0.5909090909090909,0.8636363636363636,,,0.75,0.8,0.125,0.9090909090909091,0.2857142857142857,,1.0,98.72673849167484,0.5,16.13888888888889,12.941176470588236,15.583333333333334,12.764705882352942,0.14814814814814814,0.5,0.5,0.14814814814814814,0.5,0.5,0.5,0.5174648148148149,0.5477,0.50005,0.10344827586206896,0.13636363636363635,0.48717948717948717,5.51,0.3333333333333333,7.0,1.0,1.0,7.0,1.0,,7.0,1.0,10.0,7.0,4.0,1.0,4.0,3.0,1.1666666666666667,0.25925925925925924,,0.25925925925925924,0.3333333333333333,0.16666666666666666,0.7037037037037037,0.1794871794871795,24.914285714285715,8.0,12.0,2.0,3.0,3.0,,4.0,1.0,0.4444444444444444,0.6666666666666666,0.6666666666666666,0.375,0.5,0.6666666666666666,2.0,2.0,,,,,,,1.0,2.0,1.0,1.0,3.0,4.0,1.0,,3.0,,,1.0,0.14285714285714285,1.0,1.0,0.14285714285714285,1.0,1.1666666666666667,,,0.5,0.25,0.5,0.5,,,,,,0.6666666666666666,1.0,,,,,,,,1.0,1.0,1.0,6.0,,1.0,2.0,1.0,1.0,0.14285714285714285,0.14285714285714285,1.0,0.14285714285714285,1.0,1.0,0.5,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,1610612748,2006,2005-06,False
1507-2574-2617-406-56,1610612748,"Derek Anderson, Jason Kapono, Udonis Haslem, Shaquille O'Neal, Gary Payton","Anderson, Kapono, Haslem, O'Neal, Payton",1507-2574-2617-406-56,MIA,138.0,1,2.0,-1.0,4.0,4.0,,4.0,,8.0,,,,,,1.0,,3.0,4.0,,,,,,,,,1.0,,3.0,,,2.0,,2.0,,,1.0,,1.0,1.0,,2.0,,,1.0,1.0,,,,1.0,,1.0,,3.0,,,,,,,0.75,,0.75,,,,0.5,,,0.5,,,,83.47826086956522,,15.25,19.25,15.25,18.25,,,,,,,,0.643575,,,,,,0.9,,1.0,,,1.0,,,,,,1.0,,,,,,0.5,,0.5,,,1.0,,25.5,,1.0,,,,,,,0.5,,,,,,,,,,,,,,1.0,,,,3.0,,1.0,,,,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,2.0,,,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1610612748,2006,2005-06,False
1507-2574-2617-406-952,1610612748,"Derek Anderson, Jason Kapono, Udonis Haslem, Shaquille O'Neal, Antoine Walker","Anderson, Kapono, Haslem, O'Neal, Walker",1507-2574-2617-406-952,MIA,28.0,1,,,1.0,1.0,1.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,2.0,,,,,,,,,,,,,1.0,2.0,,,,,,,,1.0,,,,,,,,,,,,1.0,,1.0,,,1.0,102.85714285714286,,9.0,19.0,9.0,19.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,0.5,,,,,,,,,,,,,,,,1610612748,2006,2005-06,False
1507-2617-297-56-952,1610612748,"Derek Anderson, Udonis Haslem, Alonzo Mourning, Gary Payton, Antoine Walker","Anderson, Haslem, Mourning, Payton, Walker",1507-2617-297-56-952,MIA,307.0,3,5.0,-1.0,9.0,10.0,3.0,,,19.0,,,,1.0,,2.0,3.0,9.0,10.0,,,1.0,3.0,,,,,2.0,,6.0,,4.0,5.0,,5.0,,,2.0,,2.0,,,2.0,1.0,,1.0,,3.0,4.0,2.0,,,,,9.0,3.0,3.0,,,,,0.6,0.75,0.6428571428571429,0.75,,,1.0,0.8,,0.8333333333333334,,,1.0,89.12052117263845,,15.666666666666666,16.6,15.666666666666666,15.6,,,,0.2,,,,0.524,,0.5511,0.2857142857142857,0.5,0.3333333333333333,9.45,0.3333333333333333,3.0,,1.0,3.0,,,,1.0,,3.0,,,,,,0.6,,0.6,,0.5,0.8,,25.233333333333334,,1.0,,1.0,,,,0.5,0.2,,,,0.5,,,,,,,,,,2.0,,,1.0,6.0,,2.0,,,,,1.0,0.6666666666666666,,1.0,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,2.0,1.0,,,,1.0,1.0,0.6666666666666666,0.6666666666666666,1.0,0.6666666666666666,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2006,2005-06,False
1507-2617-406-56-952,1610612748,"Derek Anderson, Udonis Haslem, Shaquille O'Neal, Gary Payton, Antoine Walker","Anderson, Haslem, O'Neal, Payton, Walker",1507-2617-406-56-952,MIA,1141.0,4,19.0,3.0,35.0,36.0,16.0,16.0,5.0,71.0,1.0,3.0,1.0,3.0,13.0,23.0,9.0,44.0,41.0,4.0,7.0,13.0,23.0,16.0,10.0,1.0,8.0,11.0,1.0,25.0,5.0,5.0,11.0,6.0,17.0,3.0,1.0,1.0,1.0,,2.0,,3.0,3.0,3.0,7.0,,17.0,17.0,7.0,1.0,,1.0,1.0,35.0,23.0,16.0,0.6153846153846154,0.8,0.5652173913043478,0.5384615384615384,0.5303030303030303,0.625,0.5375,0.6052631578947368,0.043478260869565216,,0.3333333333333333,0.5555555555555556,0.5,0.7142857142857143,0.35294117647058826,0.5,0.4,89.60560911481157,1.0,17.685714285714287,14.5,16.885714285714286,13.916666666666666,0.09090909090909091,0.3333333333333333,0.3333333333333333,0.09090909090909091,0.3333333333333333,0.3333333333333333,1.0,0.5469833333333334,0.54873,0.5073,0.18421052631578946,0.25,0.5227272727272727,3.473913043478261,0.45714285714285713,8.0,1.0,2.0,10.0,1.0,1.0,9.0,3.0,3.0,8.0,1.0,,2.0,1.0,0.75,0.30303030303030304,,0.24242424242424243,0.2,0.125,0.8181818181818182,0.20454545454545456,25.1,11.0,17.0,6.0,9.0,6.0,,2.0,1.0,0.5151515151515151,0.6470588235294118,0.6875,0.5454545454545454,0.5625,0.6666666666666666,4.0,4.0,,2.0,,,,1.0,3.0,4.0,,2.0,9.0,6.0,3.0,,1.0,1.0,,1.0,0.3,,0.6666666666666666,0.3,1.0,0.8,0.058823529411764705,1.0,0.14285714285714285,0.6666666666666666,0.2,0.5,,0.06060606060606061,,,,0.8,1.0,,,,0.0625,,,,3.0,3.0,3.0,5.0,2.0,2.0,,1.0,1.0,0.375,0.375,1.0,0.375,4.0,1.0,1.0,1.0,,,,,2.0,1.0,,1.0,,,1.0,,,,,,,1.0,,,,,,,,,,,,,1610612748,2006,2005-06,False
1715-1720-1899-2548-2617,1610612748,"Jason Williams, Michael Doleac, James Posey, Dwyane Wade, Udonis Haslem","Williams, Doleac, Posey, Wade, Haslem",1715-1720-1899-2548-2617,MIA,361.0,5,6.0,-2.0,11.0,11.0,9.0,6.0,1.0,22.0,,1.0,3.0,5.0,4.0,9.0,5.0,13.0,15.0,,3.0,7.0,11.0,4.0,4.0,1.0,2.0,2.0,2.0,4.0,1.0,4.0,5.0,2.0,7.0,1.0,,1.0,,,,,1.0,1.0,1.0,3.0,,4.0,6.0,2.0,,,,,10.0,11.0,9.0,0.5,0.5,0.4444444444444444,0.42857142857142855,0.4,0.375,0.5,0.5,0.1111111111111111,,1.0,1.0,0.2,1.0,0.3333333333333333,,1.0,87.75623268698061,,16.90909090909091,15.909090909090908,16.818181818181817,15.909090909090908,0.1,,,0.5,0.6,0.6,0.6666666666666666,0.454525,,0.46749375,0.16666666666666666,0.18181818181818182,0.8461538461538461,11.744444444444445,0.8181818181818182,1.0,,1.0,1.0,,3.0,3.0,1.0,5.0,1.0,1.0,,1.0,1.0,0.75,0.1,,0.1,,0.125,0.4,0.23076923076923078,25.1,1.0,3.0,1.0,3.0,,,1.0,1.0,0.3,0.3333333333333333,0.5,,0.375,0.3333333333333333,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,0.3333333333333333,1.0,1.0,0.5,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1610612748,2006,2005-06,False
1715-1720-1899-2548-952,1610612748,"Jason Williams, Michael Doleac, James Posey, Dwyane Wade, Antoine Walker","Williams, Doleac, Posey, Wade, Walker",1715-1720-1899-2548-952,MIA,197.0,3,3.0,-3.0,8.0,9.0,5.0,4.0,,17.0,,,,,4.0,5.0,,8.0,11.0,,2.0,3.0,4.0,4.0,4.0,,2.0,2.0,,4.0,,2.0,4.0,,4.0,,,3.0,,2.0,,,3.0,2.0,4.0,5.0,,,,,,,,,8.0,4.0,5.0,0.5,0.5,0.8,0.6666666666666666,0.8,0.6666666666666666,0.8,0.6666666666666666,,,1.0,1.0,,1.0,,,,124.26395939086295,,11.75,11.444444444444445,11.75,10.666666666666666,,,,,,,,0.65554,,0.6613,,,0.5,0.2,0.625,,,,,,,,,,,1.0,,,,,,,,,,1.0,,,4.0,5.0,2.0,3.0,2.0,,,1.0,1.0,0.8,0.8,0.5,1.0,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,2.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2006,2005-06,False
1715-1720-1899-2617-2748,1610612748,"Jason Williams, Michael Doleac, James Posey, Udonis Haslem, Dorell Wright","Williams, Doleac, Posey, Haslem, Wright",1715-1720-1899-2617-2748,MIA,44.0,1,1.0,2.0,1.0,1.0,,,,2.0,,,,,1.0,1.0,,2.0,,,,,,,2.0,,,,,,,,1.0,,1.0,,,,,,,,,,,1.0,,,,,,,,,2.0,,,,,1.0,,1.0,,1.0,,,,,,,1.0,,,,65.45454545454545,,20.0,24.0,20.0,24.0,,,,,,,,0.5533,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,1.0,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2006,2005-06,False
1715-1720-1899-2617-56,1610612748,"Jason Williams, Michael Doleac, James Posey, Udonis Haslem, Gary Payton","Williams, Doleac, Posey, Haslem, Payton",1715-1720-1899-2617-56,MIA,182.0,1,3.0,-4.0,5.0,5.0,3.0,2.0,1.0,10.0,,1.0,,2.0,,3.0,2.0,5.0,9.0,,,2.0,3.0,,,,,1.0,,3.0,,,1.0,1.0,2.0,,,,,,,,,,1.0,1.0,,1.0,2.0,1.0,,,,,3.0,3.0,3.0,,,,,0.3,0.5,0.4166666666666667,0.5,,,,,,1.0,0.3333333333333333,,,79.12087912087912,,17.8,18.6,17.8,18.6,0.2,,,0.4,,,,0.44142000000000003,,0.42471666666666663,0.16666666666666666,0.25,0.6,14.333333333333334,0.6,,,,2.0,,2.0,2.0,1.0,,,,,,,1.0,0.4,,,,,0.4,0.4,23.3,,,,,,,,,,,,,,,,,1.0,2.0,,,1.0,1.0,1.0,,,1.0,3.0,,1.0,1.0,1.0,,,1.0,0.5,,1.0,0.5,,,,,1.0,,,,,0.4,0.5,0.5,1.0,,,,,,0.3333333333333333,1.0,,1.0,,,,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2006,2005-06,False
1715-1720-1899-2748-952,1610612748,"Jason Williams, Michael Doleac, James Posey, Dorell Wright, Antoine Walker","Williams, Doleac, Posey, Wright, Walker",1715-1720-1899-2748-952,MIA,164.0,1,3.0,9.0,5.0,5.0,,,1.0,10.0,,1.0,1.0,1.0,3.0,4.0,,12.0,3.0,1.0,,,,4.0,2.0,,2.0,3.0,1.0,7.0,1.0,1.0,2.0,1.0,3.0,2.0,2.0,,,,,,,,1.0,1.0,,1.0,,,,,,,10.0,,,0.6666666666666666,1.0,0.75,,1.0,,1.0,,,,,0.25,1.0,0.25,1.0,1.0,1.0,87.80487804878048,,14.8,18.0,14.8,16.8,0.16666666666666666,,,0.16666666666666666,1.0,1.0,1.0,0.5191333333333333,0.5625,,,,,6.225,,1.0,,,2.0,,,2.0,,,1.0,,,,,1.0,0.3333333333333333,,0.16666666666666666,,,0.6666666666666666,0.16666666666666666,24.55,2.0,2.0,,,1.0,,,,0.3333333333333333,1.0,1.0,0.5,,,1.0,1.0,1.0,1.0,,,,,2.0,1.0,,,3.0,2.0,1.0,1.0,,1.0,,0.5,1.0,,,1.0,1.0,1.0,,1.0,,,,,,0.16666666666666666,1.0,1.0,1.0,1.0,1.0,,,,,,,,1.0,1.0,,,,,,,,1.0,1.0,,1.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2006,2005-06,False
1715-1720-1899-56-952,1610612748,"Jason Williams, Michael Doleac, James Posey, Gary Payton, Antoine Walker","Williams, Doleac, Posey, Payton, Walker",1715-1720-1899-56-952,MIA,283.0,2,5.0,-4.0,9.0,8.0,4.0,3.0,,17.0,,,1.0,2.0,1.0,4.0,2.0,4.0,8.0,,,1.0,2.0,,2.0,1.0,,,,,,3.0,3.0,,3.0,1.0,,,,,2.0,,2.0,1.0,,1.0,1.0,1.0,2.0,,1.0,,1.0,1.0,4.0,2.0,4.0,,,0.25,,0.16666666666666666,,0.2857142857142857,0.3333333333333333,0.25,,,0.6,,0.5,,,1.0,86.5017667844523,1.0,12.88888888888889,20.875,12.88888888888889,17.0,,,,0.3333333333333333,0.5,0.5,,0.5423416666666666,,0.50295,,,0.5,9.65,0.4444444444444444,1.0,,,2.0,,,,1.0,2.0,1.0,,,1.0,,,0.3333333333333333,,0.16666666666666666,,,0.6666666666666666,,24.15,,2.0,,,,,1.0,0.5,0.3333333333333333,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,0.5,,,,,0.5,,0.16666666666666666,,,,,,,,,0.5,,1.0,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2006,2005-06,False
1715-1720-2548-2617-56,1610612748,"Jason Williams, Michael Doleac, Dwyane Wade, Udonis Haslem, Gary Payton","Williams, Doleac, Wade, Haslem, Payton",1715-1720-2548-2617-56,MIA,76.0,1,1.0,4.0,3.0,2.0,2.0,2.0,,5.0,,,1.0,1.0,2.0,2.0,2.0,6.0,2.0,,1.0,1.0,4.0,2.0,2.0,,1.0,1.0,1.0,2.0,,1.0,1.0,,1.0,,,,,,,,,,,,,2.0,2.0,,,,,,6.0,4.0,2.0,0.5,0.5,1.0,1.0,1.0,1.0,1.0,1.0,,,,1.0,,1.0,,,1.0,94.73684210526316,,15.666666666666666,14.5,15.666666666666666,14.5,,,,0.5,1.0,1.0,1.0,0.47495,,0.3922,,,0.6666666666666666,9.7,0.6666666666666666,,,,,,,,,2.0,,,,1.0,,,,,,,,0.5,,,1.0,1.0,,,,,1.0,,0.5,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2006,2005-06,False
1715-1720-2548-2617-952,1610612748,"Jason Williams, Michael Doleac, Dwyane Wade, Udonis Haslem, Antoine Walker","Williams, Doleac, Wade, Haslem, Walker",1715-1720-2548-2617-952,MIA,268.0,3,4.0,-2.0,9.0,7.0,7.0,2.0,1.0,16.0,,2.0,,3.0,,5.0,6.0,6.0,8.0,1.0,,3.0,2.0,,,,,,,,2.0,3.0,3.0,2.0,5.0,,,,,,3.0,,3.0,3.0,2.0,3.0,1.0,3.0,6.0,2.0,,,,,4.0,2.0,7.0,,,,,,,0.375,0.25,,,,0.75,0.4,0.75,0.4,0.5,1.0,85.97014925373134,,18.11111111111111,15.0,16.0,14.571428571428571,0.4,,,0.6,,,,0.37594,0.3982,0.3881666666666667,0.2857142857142857,0.2857142857142857,0.3333333333333333,13.940000000000001,0.7777777777777778,,,,,,2.0,2.0,,2.0,,,,1.0,,0.5,,0.3333333333333333,,,,,0.3333333333333333,,,,,,,1.0,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2006,2005-06,False
1715-1720-2548-56-952,1610612748,"Jason Williams, Michael Doleac, Dwyane Wade, Gary Payton, Antoine Walker","Williams, Doleac, Wade, Payton, Walker",1715-1720-2548-56-952,MIA,25.0,1,,,1.0,,1.0,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,57.599999999999994,,25.0,,25.0,,,,,,,,,0.3872,,0.3872,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,1.0,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2006,2005-06,False
