EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGA,FG2M,FG2A,Points,OpponentPoints,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsAssisted2s,TwoPtAssists,Assists,AtRimAssists,AssistPoints,DefTwoPtRebounds,DefRebounds,Rebounds,ShootingFouls,Fouls,Blocked2s,BlockedAtRim,Blocks,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,DefTwoPtReboundPct,DefFGReboundPct,DefAtRimReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,PenaltyCorner3FGA,FG3A,FtPoints,PenaltyFG3A,LongMidRangeAssists,FTDefRebounds,LiveBallTurnovers,BadPassTurnovers,Turnovers,PenaltyTurnovers,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,BlockedShortMidRange,RecoveredBlocks,FG3APct,LiveBallTurnoverPct,DefFTReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,BlocksRecoveredPct,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,PenaltyCorner3Frequency,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Avg3ptShotDistance,SecondChanceOffPoss,SecondChanceAtRimFGM,SecondChanceAtRimFGA,Arc3FGA,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PtsUnassisted2s,PtsPutbacks,NonHeaveArc3FGA,OffThreePtRebounds,DefThreePtRebounds,OffRebounds,LostBallTurnovers,2pt And 1 Free Throw Trips,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,DefThreePtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffArc3ReboundPct,DefArc3ReboundPct,Arc3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChancePointsPct,Loose Ball Fouls,PenaltyArc3FGA,Steals,BadPassSteals,PenaltyArc3Frequency,ShortMidRangeFGM,Corner3FGM,Arc3FGM,FG3M,PtsAssisted3s,NonHeaveArc3FGM,Fg2aBlocked,ThreePtAssists,Arc3Assists,Corner3Assists,ShortMidRangeAssists,FTOffRebounds,LostBallSteals,Loose Ball Fouls Drawn,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,FG2APctBlocked,ShortMidRangePctBlocked,OffFTReboundPct,DefCorner3ReboundPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimPctAssisted,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,AtRimPctBlocked,OffTwoPtRebounds,OffTwoPtReboundPct,OffShortMidRangeReboundPct,PenaltyFtPoints,DeadBallTurnovers,StepOutOfBoundsTurnovers,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,Travels,Offensive Fouls,SecondChanceArc3FGA,PenaltyArc3FGM,SecondChanceFG3A,PenaltyFG3M,HeaveAttempts,BadPassOutOfBoundsTurnovers,Offensive Fouls Drawn,PenaltyFg3Pct,SecondChanceArc3Frequency,PenaltyArc3Accuracy,PtsUnassisted3s,SecondChanceTurnovers,ThreePtShootingFoulsDrawn,BlockedLongMidRange,OffAtRimReboundPct,OffCorner3ReboundPct,ThreePtShootingFoulsDrawnPct,SelfOReb,SelfORebPct,PenaltyCorner3FGM,SecondChanceFtPoints,OffLongMidRangeReboundPct,PenaltyCorner3Accuracy,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceFG3M,SecondChanceFg3Pct,LongMidRangePctBlocked,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Technical Free Throw Trips,Defensive 3 Seconds Violations,SecondChanceArc3FGM,Blocked3s,BlockedArc3,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,DefensiveGoaltends,OffensiveGoaltends,3SecondViolations,LostBallOutOfBoundsTurnovers,BlockedCorner3,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,Clear Path Fouls,3pt And 1 Free Throw Trips,Corner3PctBlocked,team_id,year,season,team_vs
101122-2224-2410-2758-978,1610612754,"Danny Granger, Jamaal Tinsley, Fred Jones, David Harrison, Peja Stojakovic","Granger, Tinsley, Jones, Harrison, Stojakovic",101122-2224-2410-2758-978,IND,1529.0,6,25.0,13.0,50.0,48.0,20.0,9.0,98.0,11.0,20.0,3.0,9.0,9.0,21.0,42.0,60.0,47.0,6.0,17.0,20.0,24.0,12.0,14.0,6.0,30.0,15.0,21.0,29.0,3.0,8.0,4.0,3.0,4.0,44.0,20.0,20.0,1.0,0.5714285714285714,0.7058823529411765,0.5,0.35294117647058826,0.5106382978723404,0.39473684210526316,0.5660377358490566,0.45454545454545453,0.75,0.7777777777777778,0.6,92.29561805101373,15.0,16.229166666666668,14.54,14.8125,0.425531914893617,0.55,0.6470588235294118,0.5454545454545454,0.19148936170212766,0.47368421052631576,0.3333333333333333,0.5319148936170213,0.4659882978723404,0.4451710526315789,0.3333333333333333,8.383333333333335,0.4,7.0,13.0,4.0,2.0,5.0,12.0,2.0,5.0,,1.0,,5.0,2.0,17.0,17.0,9.0,1.0,3.0,0.10638297872340426,0.2,,1.0,0.75,0.75,0.2765957446808511,0.5384615384615384,0.5384615384615384,0.7142857142857143,0.0851063829787234,0.10526315789473684,0.17647058823529413,0.1956521739130435,24.2,8.0,6.0,7.0,1.0,7.0,8.0,16.0,18.0,8.0,1.0,,6.0,8.0,1.0,5.0,0.875,0.875,1.0,0.8571428571428571,,0.30434782608695654,,0.8333333333333334,0.02127659574468085,0.875,0.8571428571428571,0.26666666666666666,1.0,,3.0,3.0,,3.0,2.0,,2.0,6.0,,4.0,2.0,,2.0,1.0,1.0,,1.0,1.0,0.4,0.4,0.09523809523809523,0.1111111111111111,0.25,1.0,0.3333333333333333,0.375,0.3333333333333333,0.5,0.5,1.0,,,,0.3333333333333333,,0.51475,0.15,7.0,0.35,0.16666666666666666,5.0,4.0,,2.0,2.0,,2.0,,,,1.0,,,,0.5,,,,,,,0.5,,,,,1.0,2.0,0.3333333333333333,0.5,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,1610612754,2006,2005-06,False
101122-2224-2410-2758-979,1610612754,"Danny Granger, Jamaal Tinsley, Fred Jones, David Harrison, Jermaine O'Neal","Granger, Tinsley, Jones, Harrison, O'Neal",101122-2224-2410-2758-979,IND,32.0,1,1.0,,1.0,1.0,,,2.0,,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,90.0,17.0,15.0,17.0,,,,,,,,,,0.4105,,,18.5,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612754,2006,2005-06,False
101122-2224-2410-978-979,1610612754,"Danny Granger, Jamaal Tinsley, Fred Jones, Peja Stojakovic, Jermaine O'Neal","Granger, Tinsley, Jones, Stojakovic, O'Neal",101122-2224-2410-978-979,IND,600.0,3,10.0,4.0,21.0,21.0,5.0,16.0,42.0,3.0,5.0,1.0,1.0,4.0,5.0,11.0,29.0,25.0,1.0,2.0,7.0,6.0,3.0,8.0,2.0,21.0,4.0,7.0,12.0,3.0,7.0,3.0,2.0,3.0,23.0,7.0,5.0,3.0,0.6,0.6,0.45454545454545453,0.5,0.625,0.5,0.6304347826086957,0.5833333333333334,0.8,0.8571428571428571,0.75,100.8,10.857142857142858,17.714285714285715,9.666666666666666,17.714285714285715,0.25,0.6,1.0,0.6666666666666666,0.2,0.2,1.0,0.7,0.4655975,0.41681999999999997,0.2413793103448276,6.072727272727272,0.23809523809523808,,2.0,4.0,2.0,9.0,4.0,3.0,,1.0,2.0,2.0,2.0,,6.0,7.0,3.0,,3.0,0.45,1.0,1.0,,1.0,1.0,0.1,,,,0.2,0.4,0.13636363636363635,0.23076923076923078,24.788888888888888,5.0,,,5.0,,1.0,6.0,4.0,,5.0,1.0,2.0,5.0,,1.0,,0.75,0.75,1.0,0.25,0.5,,1.0,0.25,,,0.20689655172413793,,1.0,1.0,1.0,0.2,2.0,2.0,3.0,5.0,15.0,3.0,2.0,5.0,3.0,2.0,1.0,,,,1.0,0.5555555555555556,0.5555555555555556,0.18181818181818182,,,,0.5,0.5,0.5,0.5,0.5,1.0,0.6,0.6,1.0,,0.6,0.42165,0.4,4.0,0.6666666666666666,0.5,2.0,,,1.0,1.0,,,1.0,1.0,3.0,1.0,,,,0.3333333333333333,0.25,1.0,,,,1.0,1.0,0.5,,,,,,0.5,,1.0,2.0,2.0,0.6666666666666666,,0.5,0.5,1.0,,,1.0,,,1.0,1.0,,,,,,,,,,,,1610612754,2006,2005-06,False
101180-1506-1513-1536-2410,1610612754,"Sarunas Jasikevicius, Austin Croshere, Scot Pollard, Stephen Jackson, Fred Jones","Jasikevicius, Croshere, Pollard, Jackson, Jones",101180-1506-1513-1536-2410,IND,240.0,3,4.0,1.0,7.0,9.0,1.0,1.0,16.0,1.0,1.0,,,2.0,1.0,3.0,10.0,9.0,,1.0,,,,1.0,,3.0,1.0,3.0,3.0,3.0,3.0,,,,10.0,,1.0,,,,0.3333333333333333,,0.6666666666666666,,0.7142857142857143,,1.0,1.0,,96.0,12.0,17.333333333333332,12.0,17.333333333333332,0.16666666666666666,1.0,1.0,,0.3333333333333333,,,0.6666666666666666,0.4720333333333333,0.2478,,6.633333333333333,0.14285714285714285,,,1.0,,3.0,2.0,,,1.0,,,,,1.0,2.0,1.0,,,0.5,,1.0,,1.0,,,,,,0.16666666666666666,,0.14285714285714285,0.25,24.666666666666668,,,,2.0,,,,2.0,,2.0,,1.0,,,,,,,1.0,,,,1.0,0.3333333333333333,,,,,,2.0,2.0,,,1.0,1.0,2.0,3.0,1.0,,1.0,,1.0,,,,,0.5,0.6666666666666666,0.6666666666666666,,,,,,,,1.0,1.0,1.0,0.5,0.5,,,0.5,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612754,2006,2005-06,False
101180-1506-1513-1536-978,1610612754,"Sarunas Jasikevicius, Austin Croshere, Scot Pollard, Stephen Jackson, Peja Stojakovic","Jasikevicius, Croshere, Pollard, Jackson, Stojakovic",101180-1506-1513-1536-978,IND,42.0,1,1.0,4.0,2.0,2.0,2.0,2.0,4.0,,,,,,1.0,1.0,4.0,,1.0,1.0,4.0,2.0,1.0,1.0,,2.0,,2.0,2.0,,,,,,4.0,4.0,2.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,137.14285714285714,8.5,12.5,8.5,12.5,,,,,,,,,0.4098,0.4098,1.0,20.4,1.0,1.0,1.0,,,,2.0,,1.0,1.0,,,,,1.0,2.0,,,,,,1.0,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,2.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612754,2006,2005-06,False
101180-1506-1513-1897-2410,1610612754,"Sarunas Jasikevicius, Austin Croshere, Scot Pollard, Metta World Peace, Fred Jones","Jasikevicius, Croshere, Pollard, World Peace, Jones",101180-1506-1513-1897-2410,IND,426.0,2,7.0,3.0,12.0,12.0,5.0,,24.0,2.0,5.0,1.0,2.0,2.0,4.0,9.0,12.0,9.0,2.0,4.0,7.0,6.0,3.0,3.0,2.0,6.0,6.0,7.0,8.0,1.0,1.0,,,,10.0,7.0,5.0,,0.75,0.75,0.4444444444444444,0.5,0.4,0.4,0.5,0.5,0.8571428571428571,0.8571428571428571,0.5,81.12676056338029,17.083333333333332,18.416666666666668,16.833333333333332,18.333333333333332,0.5,0.4,0.5,1.0,0.2,0.4,0.5,0.6,0.47575500000000004,0.53483,0.5833333333333334,6.822222222222222,0.4166666666666667,1.0,2.0,1.0,1.0,1.0,4.0,1.0,,1.0,,,3.0,,4.0,5.0,2.0,,,0.1,,1.0,1.0,1.0,,0.2,0.5,0.5,,0.1,0.2,0.18181818181818182,0.2,23.0,1.0,1.0,1.0,,1.0,1.0,2.0,2.0,,,1.0,,1.0,,1.0,1.0,1.0,1.0,,1.0,0.2,,,,1.0,1.0,0.16666666666666666,,,1.0,1.0,,1.0,,,,,,1.0,,,,1.0,,,,,,,0.1111111111111111,,,,0.5,0.5,1.0,,,,,,,1.0,,,0.2,,,,3.0,3.0,,1.0,1.0,,,,,,,,2.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612754,2006,2005-06,False
101180-1506-1533-1536-1897,1610612754,"Sarunas Jasikevicius, Austin Croshere, Anthony Johnson, Stephen Jackson, Metta World Peace","Jasikevicius, Croshere, Johnson, Jackson, World Peace",101180-1506-1533-1536-1897,IND,1.0,1,,3.0,1.0,,1.0,,1.0,,,,,,,,3.0,,,,3.0,,,1.0,,3.0,,,,,,,,,3.0,3.0,1.0,,,,,,1.5,1.5,1.5,1.5,,,,1440.0,1.0,,1.0,,,,,,,,,1.0,0.28425,0.28425,1.0,,1.0,,,,,1.0,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,25.8,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,1.0,,,1.0,,,1.0,1.0,3.0,1.0,,1.0,1.0,,,,,,1.0,1.0,1.0,,,,,,,,,,,1.0,1.0,1.0,,1.0,,,,,,,,,,,,,,1.0,,1.0,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612754,2006,2005-06,False
101180-1506-1533-1536-1902,1610612754,"Sarunas Jasikevicius, Austin Croshere, Anthony Johnson, Stephen Jackson, Jeff Foster","Jasikevicius, Croshere, Johnson, Jackson, Foster",101180-1506-1533-1536-1902,IND,1154.0,10,19.0,1.0,36.0,37.0,16.0,18.0,73.0,6.0,11.0,1.0,4.0,5.0,8.0,21.0,35.0,34.0,2.0,8.0,10.0,8.0,4.0,7.0,3.0,17.0,9.0,16.0,24.0,5.0,6.0,,,1.0,26.0,10.0,16.0,,0.5,0.5714285714285714,0.38095238095238093,0.25,0.3787878787878788,0.16666666666666666,0.44871794871794873,0.3125,0.6923076923076923,0.75,0.5,91.09185441941074,18.333333333333332,13.35135135135135,16.666666666666668,12.324324324324325,0.3333333333333333,0.5454545454545454,0.6,0.5,0.15151515151515152,0.3333333333333333,0.25,0.696969696969697,0.4922515151515151,0.4530166666666667,0.2857142857142857,7.747619047619047,0.4444444444444444,1.0,5.0,5.0,,12.0,10.0,4.0,1.0,1.0,3.0,2.0,4.0,3.0,8.0,13.0,6.0,,1.0,0.36363636363636365,0.75,0.5,1.0,0.7142857142857143,1.0,0.15151515151515152,0.2,0.2,1.0,0.15151515151515152,,0.15789473684210525,0.23076923076923078,24.758333333333336,6.0,1.0,1.0,7.0,1.0,1.0,9.0,8.0,2.0,7.0,4.0,6.0,8.0,1.0,1.0,1.0,0.625,0.75,0.8571428571428571,0.4444444444444444,0.36363636363636365,0.5,0.8333333333333334,0.21212121212121213,0.25,1.0,0.2571428571428571,1.0,4.0,1.0,,0.3333333333333333,1.0,,3.0,3.0,9.0,3.0,1.0,3.0,3.0,,,,1.0,,1.0,0.25,0.25,0.047619047619047616,,,1.0,0.2,0.2,,,,,0.42857142857142855,0.42857142857142855,1.0,,0.42857142857142855,0.455575,0.09090909090909091,4.0,0.3076923076923077,0.5,6.0,1.0,,1.0,1.0,,,3.0,,3.0,,,,,,0.75,,,1.0,,,,0.4,,1.0,0.047619047619047616,,4.0,0.5,,,,1.0,0.3333333333333333,,,,,,,1.0,1.0,1.0,0.3333333333333333,1.0,,,,,,,,,,,,1610612754,2006,2005-06,False
101180-1506-1533-1536-2410,1610612754,"Sarunas Jasikevicius, Austin Croshere, Anthony Johnson, Stephen Jackson, Fred Jones","Jasikevicius, Croshere, Johnson, Jackson, Jones",101180-1506-1533-1536-2410,IND,824.0,8,14.0,17.0,31.0,28.0,23.0,14.0,59.0,5.0,8.0,5.0,6.0,4.0,9.0,17.0,46.0,29.0,8.0,12.0,42.0,8.0,4.0,7.0,4.0,17.0,8.0,11.0,15.0,2.0,9.0,,,,43.0,42.0,23.0,5.0,0.4444444444444444,0.4444444444444444,0.5294117647058824,0.6666666666666666,0.5769230769230769,0.7368421052631579,0.6571428571428571,0.7777777777777778,0.6153846153846154,0.6666666666666666,0.6,103.10679611650487,14.161290322580646,13.75,13.903225806451612,13.357142857142858,0.3076923076923077,0.625,0.625,0.8,0.15384615384615385,0.3157894736842105,0.8333333333333334,0.6538461538461539,0.4587538461538462,0.4496763157894737,0.9130434782608695,8.470588235294118,0.7419354838709677,2.0,5.0,2.0,1.0,9.0,16.0,7.0,,1.0,1.0,,3.0,1.0,13.0,20.0,7.0,,,0.34615384615384615,0.3333333333333333,1.0,0.25,1.0,,0.19230769230769232,0.4,0.4,,0.07692307692307693,0.05263157894736842,0.22580645161290322,0.3181818181818182,24.77777777777778,3.0,,1.0,7.0,,1.0,3.0,10.0,,7.0,,2.0,4.0,1.0,2.0,,,0.5,1.0,,0.25,,1.0,0.2692307692307692,1.0,,0.06521739130434782,,6.0,1.0,,0.3157894736842105,2.0,,4.0,4.0,9.0,4.0,1.0,3.0,3.0,,,1.0,1.0,1.0,0.75,0.4444444444444444,0.4444444444444444,0.058823529411764705,0.25,0.5,1.0,0.5,0.6666666666666666,,,,,0.5714285714285714,0.5714285714285714,0.75,,0.5714285714285714,0.4179,,3.0,0.42857142857142855,0.5,14.0,2.0,,4.0,4.0,1.0,1.0,,4.0,,4.0,,,,0.5714285714285714,,0.6666666666666666,3.0,1.0,,,0.6666666666666666,,,1.0,0.09090909090909091,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612754,2006,2005-06,False
101180-1506-1533-1536-2758,1610612754,"Sarunas Jasikevicius, Austin Croshere, Anthony Johnson, Stephen Jackson, David Harrison","Jasikevicius, Croshere, Johnson, Jackson, Harrison",101180-1506-1533-1536-2758,IND,848.0,1,14.0,-8.0,25.0,25.0,,,50.0,6.0,12.0,,,7.0,10.0,23.0,22.0,30.0,,,,10.0,5.0,5.0,3.0,10.0,6.0,8.0,11.0,3.0,3.0,,,,18.0,,,,0.5,0.625,0.43478260869565216,,0.4,,0.4074074074074074,,0.8571428571428571,0.875,,84.90566037735849,17.8,16.12,17.8,15.56,0.48,0.5,0.75,0.5,0.28,,,0.56,0.498232,,,5.882608695652174,,2.0,4.0,,,2.0,2.0,,1.0,1.0,1.0,,1.0,,3.0,4.0,2.0,,,0.08,1.0,1.0,1.0,0.75,,0.16,0.5,0.5,0.5,,,0.07407407407407407,0.08,24.4,3.0,2.0,2.0,2.0,2.0,2.0,4.0,10.0,4.0,2.0,,1.0,3.0,1.0,,1.0,1.0,0.6666666666666666,1.0,,0.2,,,0.08,1.0,1.0,0.18181818181818182,,,2.0,1.0,,2.0,,,,,,5.0,,,,1.0,,1.0,,,,,0.21739130434782608,0.14285714285714285,,1.0,0.2857142857142857,0.3333333333333333,0.5,,,,,,,,,0.5979,0.3333333333333333,3.0,0.23076923076923078,,,,,,,,,,,,,,,,,,,,,,,0.3333333333333333,,,,,,,0.5,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1610612754,2006,2005-06,False
101180-1506-1533-1536-979,1610612754,"Sarunas Jasikevicius, Austin Croshere, Anthony Johnson, Stephen Jackson, Jermaine O'Neal","Jasikevicius, Croshere, Johnson, Jackson, O'Neal",101180-1506-1533-1536-979,IND,1757.0,6,29.0,20.0,56.0,55.0,4.0,7.0,111.0,14.0,17.0,,,10.0,23.0,38.0,65.0,45.0,1.0,1.0,5.0,28.0,14.0,16.0,10.0,34.0,24.0,26.0,31.0,3.0,10.0,5.0,3.0,5.0,59.0,5.0,4.0,,0.6086956521739131,0.6086956521739131,0.6052631578947368,1.0,0.5686274509803921,1.25,0.5909090909090909,1.25,0.8275862068965517,0.8125,0.75,90.973249857712,15.714285714285714,15.945454545454545,15.160714285714286,15.145454545454545,0.3333333333333333,0.8235294117647058,0.875,0.7142857142857143,0.19607843137254902,,,0.5882352941176471,0.5004333333333333,0.468225,0.07692307692307693,8.63421052631579,0.07142857142857142,4.0,11.0,3.0,,13.0,7.0,1.0,3.0,,3.0,1.0,6.0,2.0,9.0,9.0,5.0,2.0,5.0,0.2549019607843137,0.5,,0.8,0.9090909090909091,1.0,0.21568627450980393,0.36363636363636365,0.36363636363636365,0.75,0.058823529411764705,,0.09090909090909091,0.11904761904761904,24.884615384615383,4.0,2.0,3.0,10.0,2.0,3.0,6.0,18.0,,10.0,1.0,2.0,5.0,2.0,1.0,0.6666666666666666,0.5,0.6,0.6666666666666666,0.125,0.21739130434782608,0.2,0.6666666666666666,0.19607843137254902,0.75,0.6666666666666666,0.09230769230769231,,1.0,5.0,2.0,0.5,5.0,,4.0,4.0,6.0,4.0,2.0,2.0,2.0,,1.0,,3.0,1.0,0.5,0.3076923076923077,0.3076923076923077,0.05263157894736842,0.1,,,0.5,0.5555555555555556,0.2,,,,0.4,0.4444444444444444,0.5,1.0,0.4,0.5878666666666666,0.058823529411764705,4.0,0.26666666666666666,0.6,,3.0,,,,,1.0,1.0,1.0,1.0,1.0,,1.0,2.0,1.0,0.25,1.0,6.0,,,,0.3333333333333333,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,1.0,0.07692307692307693,0.1,,,,1610612754,2006,2005-06,False
101180-1506-1533-1902-2109,1610612754,"Sarunas Jasikevicius, Austin Croshere, Anthony Johnson, Jeff Foster, Eddie Gill","Jasikevicius, Croshere, Johnson, Foster, Gill",101180-1506-1533-1902-2109,IND,36.0,1,1.0,-3.0,2.0,2.0,2.0,2.0,4.0,,,,,1.0,,1.0,,3.0,,1.0,,,,,,,,,,,2.0,,,,,,2.0,2.0,,,,,,,,,,,,160.0,16.5,1.5,16.5,1.5,,,,,1.0,,,,0.3564,0.3564,,9.5,1.0,,,,,,,,,,1.0,,1.0,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612754,2006,2005-06,False
101180-1506-1533-1902-2410,1610612754,"Sarunas Jasikevicius, Austin Croshere, Anthony Johnson, Jeff Foster, Fred Jones","Jasikevicius, Croshere, Johnson, Foster, Jones",101180-1506-1533-1902-2410,IND,75.0,2,1.0,1.0,3.0,3.0,3.0,3.0,6.0,1.0,2.0,1.0,2.0,,1.0,2.0,5.0,4.0,1.0,2.0,5.0,2.0,1.0,2.0,1.0,5.0,,,,,1.0,,,,3.0,5.0,3.0,1.0,1.0,1.0,0.5,0.5,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,,,,115.2,13.0,12.0,9.666666666666666,11.333333333333334,0.6666666666666666,0.5,0.5,1.0,,0.6666666666666666,0.5,1.0,0.5314833333333333,0.5314833333333333,1.0,2.05,1.0,,,,,1.0,,1.0,,,,,,,,,,,,0.3333333333333333,,,,,,,,,,,,,,25.1,1.0,1.0,1.0,1.0,1.0,1.0,2.0,,,1.0,,,,,,1.0,1.0,1.0,,,,,,0.3333333333333333,1.0,1.0,0.4,,1.0,,,0.3333333333333333,,,1.0,1.0,3.0,1.0,,1.0,1.0,,,,,,1.0,1.0,1.0,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,0.5361,,,,,,,,,,,,,1.0,,1.0,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612754,2006,2005-06,False
101180-1506-1533-1902-978,1610612754,"Sarunas Jasikevicius, Austin Croshere, Anthony Johnson, Jeff Foster, Peja Stojakovic","Jasikevicius, Croshere, Johnson, Foster, Stojakovic",101180-1506-1533-1902-978,IND,200.0,1,3.0,-3.0,7.0,7.0,,,14.0,1.0,3.0,,,,2.0,5.0,6.0,9.0,,,,4.0,2.0,2.0,1.0,4.0,3.0,3.0,4.0,,1.0,1.0,1.0,1.0,6.0,,,,1.0,1.0,0.4,,0.3333333333333333,,0.42857142857142855,,0.75,0.6,0.5,100.8,15.285714285714286,13.285714285714286,15.285714285714286,12.571428571428571,0.5,0.3333333333333333,0.5,1.0,,,,0.6666666666666666,0.507825,,,7.7,,1.0,2.0,,,1.0,2.0,,1.0,,,,1.0,,1.0,2.0,1.0,,1.0,0.16666666666666666,,,,1.0,1.0,0.3333333333333333,0.5,0.5,1.0,,,0.14285714285714285,0.16666666666666666,24.9,1.0,,1.0,1.0,,1.0,,,,1.0,,,1.0,,,,,,,,0.25,,,0.16666666666666666,1.0,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,0.2,,,,,,,,,,,,,,,0.6224,0.3333333333333333,1.0,0.3333333333333333,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612754,2006,2005-06,False
101180-1506-1533-2224-979,1610612754,"Sarunas Jasikevicius, Austin Croshere, Anthony Johnson, Jamaal Tinsley, Jermaine O'Neal","Jasikevicius, Croshere, Johnson, Tinsley, O'Neal",101180-1506-1533-2224-979,IND,185.0,2,3.0,1.0,5.0,6.0,,,11.0,1.0,1.0,,,1.0,4.0,5.0,8.0,7.0,,,,6.0,3.0,3.0,1.0,6.0,2.0,2.0,2.0,2.0,2.0,,,,8.0,,,,0.75,0.75,0.8,,0.8,,0.8,,0.5,0.5,0.3333333333333333,85.62162162162161,15.8,17.666666666666668,15.8,16.333333333333332,0.2,1.0,1.0,1.0,0.2,,,0.2,0.40519999999999995,,,11.9,,2.0,3.0,,,,,,2.0,,,,,,2.0,,,,,,,,1.0,,,0.6,0.6666666666666666,0.6666666666666666,1.0,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612754,2006,2005-06,False
