EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,DefPoss,PenaltyDefPoss,TotalPoss,Pace,SecondsPerPossDef,SecondsExcludingORebsPerPossDef,PlusMinus,OffPoss,PenaltyOffPoss,FtPoints,Points,PenaltyFtPoints,PenaltyPoints,Steals,LostBallSteals,FoulsDrawn,FTA,NonShootingFoulsDrawn,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,TsPct,PenaltyTsPct,SecondsPerPossOff,SecondsExcludingORebsPerPossOff,PenaltyPointsPct,PenaltyOffPossPct,Minutes,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGA,LongMidRangeFGA,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,OpponentPoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,ThreePtAssists,Assists,Arc3Assists,AssistPoints,DefThreePtRebounds,DefRebounds,Rebounds,DeadBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Offensive Fouls,Offensive Fouls Drawn,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,FG3APct,DefThreePtReboundPct,DefFGReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,LongMidRangeFrequency,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Avg2ptShotDistance,Avg3ptShotDistance,LongMidRangeFGM,PtsAssisted2s,TwoPtAssists,LongMidRangeAssists,DefTwoPtRebounds,BadPassSteals,Technical Free Throw Trips,Assisted2sPct,NonPutbacksAssisted2sPct,DefTwoPtReboundPct,DefShortMidRangeReboundPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceOffPoss,SecondChanceAtRimFGM,SecondChanceAtRimFGA,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PtsUnassisted3s,PtsPutbacks,HeaveAttempts,AtRimAssists,OffTwoPtRebounds,OffRebounds,Travels,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,OffTwoPtReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,DefAtRimReboundPct,AtRimPctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceShotQualityAvg,SecondChancePointsPct,SecondChanceFtPoints,LostBallOutOfBoundsTurnovers,Loose Ball Fouls Drawn,OffAtRimReboundPct,OffLongMidRangeReboundPct,Corner3FGM,Fg2aBlocked,Corner3Assists,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,FG2APctBlocked,AtRimPctBlocked,DefLongMidRangeReboundPct,BlocksRecoveredPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SelfOReb,SelfORebPct,ShortMidRangeFGM,SecondChanceArc3FGA,SecondChanceFG3A,ShortMidRangeAssists,OffThreePtRebounds,FTOffRebounds,FTDefRebounds,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,LostBallTurnovers,SecondChanceTurnovers,NonShootingPenaltyNonTakeFouls,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,OffThreePtReboundPct,OffArc3ReboundPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,SecondChanceArc3Frequency,Fg3aBlocked,BlockedLongMidRange,FG3APctBlocked,Arc3PctBlocked,OffCorner3ReboundPct,ShortMidRangePctBlocked,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,Loose Ball Fouls,SecondChanceCorner3FGA,SecondChanceCorner3Frequency,SecondChanceArc3FGM,SecondChanceFG3M,SecondChanceFg3Pct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,StepOutOfBoundsTurnovers,DefensiveGoaltends,SecondChanceAtRimPctAssisted,OffensiveGoaltends,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3FGM,PenaltyCorner3Accuracy,Blocked3s,BlockedArc3,BlockedCorner3,Defensive 3 Seconds Violations,LongMidRangePctBlocked,3SecondViolations,team_id,year,season,team_vs
1716-2436-2544-2760-980,1610612739,"Larry Hughes, Flip Murray, LeBron James, Anderson Varejao, Zydrunas Ilgauskas","Hughes, Murray, James, Varejao, Ilgauskas",1716-2436-2544-2760-980,CLE,98.0,1,3.0,,6.0,88.16326530612245,22.333333333333332,21.333333333333332,2.0,3.0,,2.0,2.0,,,2.0,1.0,1.0,2.0,,2.0,,,,1.0,,10.333333333333334,10.333333333333334,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,2.0,,,1.0,,,,1.0,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,1.0,,1.0,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612739,2006,2005-06,True
1716-2436-2544-727-923,1610612739,"Larry Hughes, Flip Murray, LeBron James, Eric Snow, Donyell Marshall","Hughes, Murray, James, Snow, Marshall",1716-2436-2544-727-923,CLE,882.0,2,28.0,11.0,52.0,84.89795918367348,15.714285714285714,15.714285714285714,-9.0,24.0,14.0,9.0,28.0,7.0,15.0,4.0,1.0,8.0,12.0,2.0,26.0,15.0,14.0,2.0,0.5,0.46875,18.416666666666668,16.458333333333332,0.5357142857142857,0.5833333333333334,15.0,5.0,8.0,3.0,6.0,,7.0,1.0,,1.0,6.0,,2.0,8.0,15.0,1.0,7.0,37.0,4.0,9.0,,2.0,6.0,,5.0,1.0,,5.0,,10.0,2.0,5.0,11.0,,4.0,3.0,2.0,3.0,,,,4.0,,0.14285714285714285,,0.16666666666666666,0.5333333333333333,0.4444444444444444,0.4318181818181818,0.36363636363636365,0.3181818181818182,1.0,0.8333333333333334,1.0,,0.36363636363636365,0.625,0.7142857142857143,,0.3181818181818182,0.045454545454545456,0.2727272727272727,0.16666666666666666,0.16666666666666666,,0.5454545454545454,0.5,,0.18181818181818182,,0.6818181818181818,0.2,0.518597619047619,0.553385,0.15384615384615385,0.21052631578947367,9.379999999999999,27.614285714285717,3.0,10.0,5.0,2.0,3.0,3.0,,0.625,0.7142857142857143,0.75,,0.42857142857142855,0.42857142857142855,0.6666666666666666,3.0,1.0,2.0,1.0,4.0,2.0,3.0,2.0,1.0,3.0,2.0,6.0,,0.25,0.16666666666666666,0.16666666666666666,0.2857142857142857,0.4166666666666667,,,0.6,0.3333333333333333,0.5,0.5323,0.07142857142857142,,,1.0,0.3333333333333333,0.25,,1.0,,,,,,,0.06666666666666667,0.125,1.0,,,,,,,,2.0,2.0,,3.0,1.0,,4.0,,,4.0,,1.0,1.0,,1.0,0.6,0.75,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612739,2006,2005-06,True
1716-2436-2544-727-980,1610612739,"Larry Hughes, Flip Murray, LeBron James, Eric Snow, Zydrunas Ilgauskas","Hughes, Murray, James, Snow, Ilgauskas",1716-2436-2544-727-980,CLE,165.0,1,5.0,,9.0,78.54545454545455,19.2,19.2,1.0,4.0,,1.0,7.0,,,,,3.0,3.0,,5.0,,,,0.5833333333333334,,17.25,17.25,,,3.0,1.0,2.0,,,1.0,2.0,,,,,,,3.0,5.0,,,6.0,,,,,4.0,,,,,1.0,,2.0,,3.0,4.0,,,,2.0,2.0,,,1.0,2.0,,,,,0.6,,0.6,,,,1.0,,,0.4,0.5,0.5,0.2,0.4,,,,,,,,,,,0.4,,0.46222,,0.3333333333333333,0.3333333333333333,8.52,,1.0,2.0,1.0,,2.0,,,0.3333333333333333,0.5,1.0,1.0,0.5,0.5,,1.0,1.0,1.0,1.0,1.0,2.0,,2.0,,,1.0,1.0,,1.0,1.0,1.0,0.5,0.5,,,,1.0,1.0,0.5923,0.2857142857142857,,,,1.0,,,,,,,,,,,,1.0,,,,,1.0,0.5,1.0,,,1.0,,,1.0,,,,,,,,1.0,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612739,2006,2005-06,True
1716-2436-2544-923-980,1610612739,"Larry Hughes, Flip Murray, LeBron James, Donyell Marshall, Zydrunas Ilgauskas","Hughes, Murray, James, Marshall, Ilgauskas",1716-2436-2544-923-980,CLE,1481.0,5,44.0,4.0,86.0,83.61917623227549,16.386363636363637,15.431818181818182,2.0,42.0,7.0,10.0,50.0,5.0,9.0,4.0,3.0,14.0,15.0,,50.0,9.0,7.0,,0.5434782608695652,0.45,18.095238095238095,17.238095238095237,0.18,0.16666666666666666,25.0,5.0,11.0,1.0,1.0,7.0,10.0,4.0,,3.0,8.0,,1.0,11.0,28.0,6.0,12.0,48.0,2.0,7.0,,1.0,14.0,15.0,8.0,3.0,5.0,9.0,2.0,23.0,5.0,12.0,20.0,2.0,4.0,1.0,6.0,12.0,1.0,3.0,2.0,7.0,0.8333333333333334,0.5,,0.5,0.39285714285714285,0.2857142857142857,0.5,0.25,0.3,0.625,0.5263157894736842,0.6,0.6666666666666666,0.275,0.45454545454545453,0.5,0.175,0.25,0.1,0.2,0.375,0.375,0.6666666666666666,0.125,1.0,,0.125,,0.575,0.375,0.48182875000000003,0.402325,0.17391304347826086,0.21212121212121213,8.664285714285715,24.974999999999998,5.0,8.0,4.0,1.0,5.0,1.0,,0.36363636363636365,0.36363636363636365,0.45454545454545453,0.5,0.5,0.5,0.2,7.0,,2.0,,4.0,,3.0,,,2.0,6.0,8.0,1.0,,,,0.35294117647058826,0.34782608695652173,0.6666666666666666,0.3333333333333333,0.4,0.4,,0.467175,,,,,0.16666666666666666,0.2,3.0,3.0,3.0,2.0,,1.0,2.0,1.0,0.10714285714285714,0.09090909090909091,0.5,0.5,0.75,0.75,1.0,2.0,0.1,1.0,1.0,1.0,1.0,2.0,,2.0,2.0,,1.0,1.0,1.0,1.0,0.5,1.0,,0.3333333333333333,0.2,0.14285714285714285,0.2,1.0,0.2,,1.0,,,1.0,0.2857142857142857,,1.0,0.07692307692307693,,,,,,,,,,1.0,,,,,,,,,,,,,,1610612739,2006,2005-06,True
1716-2436-2760-727-923,1610612739,"Larry Hughes, Flip Murray, Anderson Varejao, Eric Snow, Donyell Marshall","Hughes, Murray, Varejao, Snow, Marshall",1716-2436-2760-727-923,CLE,441.0,2,14.0,9.0,27.0,88.16326530612245,17.642857142857142,15.214285714285714,-3.0,13.0,7.0,7.0,19.0,3.0,10.0,,,5.0,8.0,1.0,17.0,10.0,7.0,2.0,0.7916666666666666,0.625,14.923076923076923,14.76923076923077,0.5263157894736842,0.5384615384615384,7.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,3.0,5.0,2.0,3.0,22.0,2.0,4.0,1.0,2.0,2.0,3.0,2.0,2.0,1.0,3.0,1.0,7.0,,4.0,5.0,,2.0,,2.0,3.0,,,,3.0,0.5,0.6666666666666666,0.5,0.6666666666666666,0.6,0.5,0.75,0.5833333333333334,0.375,,0.6666666666666666,,,0.25,1.0,1.0,0.25,0.125,0.125,0.25,1.0,1.0,0.5,0.3333333333333333,1.0,0.16666666666666666,0.16666666666666666,1.0,0.625,1.0,0.5478,0.5704583333333334,0.2727272727272727,0.375,7.9799999999999995,24.633333333333336,1.0,4.0,2.0,1.0,4.0,,,0.6666666666666666,0.6666666666666666,0.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,,,1.0,,1.0,,1.0,1.0,1.0,,0.3333333333333333,,0.5,0.5,1.0,1.0,,0.10526315789473684,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,,,2.0,,,2.0,,,1.0,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,1610612739,2006,2005-06,True
1716-2436-727-923-980,1610612739,"Larry Hughes, Flip Murray, Eric Snow, Donyell Marshall, Zydrunas Ilgauskas","Hughes, Murray, Snow, Marshall, Ilgauskas",1716-2436-727-923-980,CLE,22.0,1,,,1.0,65.45454545454545,,,,1.0,1.0,,,,,,,,,,,,1.0,,,,22.0,22.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612739,2006,2005-06,True
1716-2544-2760-727-923,1610612739,"Larry Hughes, LeBron James, Anderson Varejao, Eric Snow, Donyell Marshall","Hughes, James, Varejao, Snow, Marshall",1716-2544-2760-727-923,CLE,330.0,3,12.0,7.0,23.0,100.36363636363636,12.333333333333334,11.833333333333334,-11.0,11.0,10.0,4.0,10.0,2.0,8.0,,,5.0,5.0,1.0,10.0,8.0,10.0,1.0,0.625,0.5714285714285714,16.545454545454547,16.545454545454547,0.8,0.9090909090909091,6.0,1.0,2.0,1.0,2.0,,3.0,1.0,1.0,,,,,3.0,5.0,,1.0,21.0,3.0,5.0,,1.0,2.0,,,,,2.0,,4.0,,1.0,1.0,2.0,3.0,3.0,2.0,4.0,,1.0,1.0,2.0,,,,,0.6,0.6,0.5,0.5,0.16666666666666666,,0.2,,,0.3333333333333333,0.5,1.0,,0.5,0.16666666666666666,,,,,0.3333333333333333,0.5,0.16666666666666666,,,0.5,,0.4662833333333333,0.4662833333333333,0.2857142857142857,0.3333333333333333,12.66,24.7,2.0,4.0,2.0,2.0,1.0,,,0.6666666666666666,0.6666666666666666,0.25,,0.6666666666666666,0.6666666666666666,1.0,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,0.2,0.5,0.5,,,,,,,,,,,,,,1.0,,1.0,,,2.0,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612739,2006,2005-06,True
1716-2544-2760-727-980,1610612739,"Larry Hughes, LeBron James, Anderson Varejao, Eric Snow, Zydrunas Ilgauskas","Hughes, James, Varejao, Snow, Ilgauskas",1716-2544-2760-727-980,CLE,374.0,5,13.0,1.0,26.0,100.10695187165776,15.461538461538462,15.076923076923077,9.0,13.0,7.0,7.0,11.0,3.0,5.0,1.0,1.0,5.0,8.0,1.0,9.0,5.0,7.0,1.0,0.4583333333333333,0.35714285714285715,13.307692307692308,13.153846153846153,0.45454545454545453,0.5384615384615384,6.0,1.0,3.0,1.0,2.0,1.0,2.0,2.0,2.0,,,,,2.0,6.0,,2.0,2.0,1.0,3.0,,2.0,4.0,,,,,,,,2.0,8.0,9.0,1.0,2.0,1.0,,1.0,,1.0,,3.0,,,,,0.3333333333333333,0.3333333333333333,0.25,0.2,0.25,1.0,0.8,1.0,,0.375,0.3333333333333333,0.3333333333333333,0.125,0.25,0.25,,,,,0.4,0.5,0.4,,,0.625,,0.5164875,0.55756,0.2727272727272727,0.3333333333333333,7.516666666666667,23.6,1.0,,,,6.0,,,,,0.75,,0.5,0.5,,1.0,1.0,1.0,1.0,1.0,2.0,,2.0,,,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.16666666666666666,,0.3333333333333333,,1.0,1.0,0.5793,0.18181818181818182,,,1.0,0.5,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,1.0,,,0.5,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1610612739,2006,2005-06,True
1716-2544-727-923-980,1610612739,"Larry Hughes, LeBron James, Eric Snow, Donyell Marshall, Zydrunas Ilgauskas","Hughes, James, Snow, Marshall, Ilgauskas",1716-2544-727-923-980,CLE,818.0,4,23.0,7.0,47.0,82.73838630806846,20.652173913043477,19.043478260869566,,24.0,8.0,7.0,27.0,2.0,6.0,1.0,,7.0,8.0,,27.0,6.0,8.0,,0.7105263157894737,0.6,14.291666666666666,14.166666666666666,0.2222222222222222,0.3333333333333333,14.0,5.0,5.0,,,2.0,9.0,,,,,,,10.0,16.0,,,27.0,2.0,4.0,,,12.0,,,,,4.0,,8.0,1.0,8.0,9.0,5.0,5.0,3.0,5.0,8.0,1.0,,2.0,5.0,,,,,0.625,0.5,0.625,0.5,,1.0,0.5,1.0,,0.3125,1.0,1.0,0.125,0.5625,,,,,,,,,,,0.3125,,0.4990375,0.32595,0.2631578947368421,0.2631578947368421,12.61875,,3.0,8.0,4.0,1.0,5.0,1.0,,0.4,0.4,0.45454545454545453,0.42857142857142855,0.3333333333333333,0.3333333333333333,0.3333333333333333,2.0,,,,,,,,,3.0,1.0,1.0,,,,,0.25,0.25,,0.5,0.6,,,,,,,,,0.25,,,,6.0,3.0,3.0,6.0,2.0,,,,0.3333333333333333,,,,,,2.0,,,,,,2.0,,1.0,,,1.0,2.0,,1.0,,,,1.0,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,1610612739,2006,2005-06,True
1800-1956-2436-2760-673,1610612739,"Damon Jones, Ira Newble, Flip Murray, Anderson Varejao, Alan Henderson","Jones, Newble, Murray, Varejao, Henderson",1800-1956-2436-2760-673,CLE,393.0,1,12.0,4.0,24.0,87.93893129770993,14.666666666666666,13.75,-5.0,12.0,,,9.0,,,,,1.0,,,6.0,,,,0.375,,18.083333333333332,15.333333333333334,,,7.0,,1.0,,,,6.0,,,1.0,5.0,,,3.0,7.0,1.0,5.0,14.0,,,,,2.0,3.0,5.0,1.0,1.0,3.0,1.0,7.0,1.0,3.0,7.0,2.0,4.0,,3.0,6.0,1.0,1.0,,,1.0,0.2,,0.2,0.42857142857142855,,0.375,,0.4166666666666667,0.5,0.5,,1.0,0.08333333333333333,,,,0.5,,0.4166666666666667,0.2,0.2,1.0,,,,,,0.5,0.2,0.45931666666666665,,,,15.285714285714286,26.160000000000004,3.0,4.0,2.0,2.0,2.0,,,0.6666666666666666,0.6666666666666666,0.5,,0.5,0.5,0.6666666666666666,3.0,,,,1.0,3.0,,,,,3.0,4.0,,,0.375,0.375,0.75,0.5,,0.3333333333333333,,,,0.5066,0.3333333333333333,,,,1.0,0.6666666666666666,,,,2.0,2.0,,2.0,1.0,,,1.0,0.5,,,,,,,3.0,3.0,,1.0,,,2.0,1.0,2.0,,,1.0,0.5,,,0.25,0.25,,,,0.75,,,,,,,,,,1.0,,,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,,,,,,,,,,,,,,,,1610612739,2006,2005-06,True
1800-1956-2436-2760-923,1610612739,"Damon Jones, Ira Newble, Flip Murray, Anderson Varejao, Donyell Marshall","Jones, Newble, Murray, Varejao, Marshall",1800-1956-2436-2760-923,CLE,41.0,1,1.0,1.0,3.0,105.36585365853658,16.0,16.0,,2.0,2.0,,2.0,,2.0,,,1.0,1.0,,2.0,2.0,2.0,,1.0,1.0,12.5,12.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,1.0,1.0,,,2.0,1.0,1.0,,,2.0,,,,,,,,,,,,1.0,1.0,,,,,1.0,1.0,,,,,1.0,1.0,1.0,1.0,,,,,,1.0,1.0,1.0,,,,,,,,1.0,1.0,,,,1.0,,0.5012,0.5012,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612739,2006,2005-06,True
1800-2400-2436-2544-2760,1610612739,"Damon Jones, Drew Gooden, Flip Murray, LeBron James, Anderson Varejao","Jones, Gooden, Murray, James, Varejao",1800-2400-2436-2544-2760,CLE,52.0,2,2.0,,3.0,83.07692307692308,20.5,16.0,-2.0,1.0,1.0,,,,,,,,,,,,1.0,,,,11.0,10.0,,1.0,1.0,,,,,2.0,,,,,,,,,2.0,,,2.0,,2.0,,,,,,,,,,,,,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,0.2869,0.2869,,,10.05,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,1.0,1.0,,,,,0.5,0.5,0.5,,,,,0.2342,,,,,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612739,2006,2005-06,True
1800-2400-2436-2544-673,1610612739,"Damon Jones, Drew Gooden, Flip Murray, LeBron James, Alan Henderson","Jones, Gooden, Murray, James, Henderson",1800-2400-2436-2544-673,CLE,1.0,1,,,1.0,1440.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612739,2006,2005-06,True
1800-2400-2436-2544-923,1610612739,"Damon Jones, Drew Gooden, Flip Murray, LeBron James, Donyell Marshall","Jones, Gooden, Murray, James, Marshall",1800-2400-2436-2544-923,CLE,164.0,3,6.0,4.0,12.0,105.36585365853658,11.166666666666666,11.166666666666666,-4.0,6.0,3.0,3.0,6.0,2.0,2.0,,,1.0,3.0,1.0,3.0,2.0,3.0,1.0,0.5,0.5,16.166666666666668,15.833333333333334,0.3333333333333333,0.5,3.0,,1.0,,,1.0,,2.0,1.0,,,,,,2.0,1.0,2.0,10.0,,,,1.0,,3.0,,,1.0,1.0,,3.0,1.0,1.0,3.0,,2.0,,,1.0,,,,,1.0,0.5,,0.5,,,0.375,,0.5,1.0,1.0,,1.0,0.25,,,0.25,,0.5,,,,,,,1.0,,,0.75,,0.4359625,0.5034,,,8.1,24.2,,,,,,,1.0,,,,,,,,3.0,,,,,3.0,,,,,2.0,2.0,,,1.5,1.5,1.0,0.6666666666666666,1.0,,,,,0.56775,0.5,,,,1.0,,1.0,,1.0,,,,,,,,,,0.5,0.5,1.0,,,,,1.0,,,,,2.0,,,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,1.0,,,,,,,1.0,1.0,1.0,,,,,,,,,1610612739,2006,2005-06,True
1800-2400-2436-2544-980,1610612739,"Damon Jones, Drew Gooden, Flip Murray, LeBron James, Zydrunas Ilgauskas","Jones, Gooden, Murray, James, Ilgauskas",1800-2400-2436-2544-980,CLE,121.0,1,3.0,3.0,6.0,71.40495867768595,22.0,22.0,2.0,3.0,2.0,1.0,4.0,1.0,4.0,,,1.0,2.0,1.0,3.0,4.0,2.0,1.0,0.5,0.6666666666666666,18.333333333333332,16.666666666666668,1.0,0.6666666666666666,2.0,,,,,,,1.0,1.0,1.0,2.0,1.0,1.0,,,1.0,3.0,2.0,,,1.0,2.0,,3.0,2.0,1.0,1.0,1.0,1.0,3.0,,2.0,3.0,,,,1.0,1.0,,,,,1.0,0.3333333333333333,0.5,0.3333333333333333,,,0.5,0.75,1.0,,1.0,,,,,,,,0.3333333333333333,0.6666666666666666,0.5,0.5,1.0,,,0.5,0.5,1.0,1.0,0.5,0.50815,0.566625,,,,25.3,,,,,2.0,,,,,1.0,,,,,1.0,,,,,1.0,,,,,,1.0,,,,0.5,,0.5,,,,,,,0.25,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,0.5,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612739,2006,2005-06,True
1800-2400-2436-727-923,1610612739,"Damon Jones, Drew Gooden, Flip Murray, Eric Snow, Donyell Marshall","Jones, Gooden, Murray, Snow, Marshall",1800-2400-2436-727-923,CLE,27.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612739,2006,2005-06,True
1800-2400-2544-2760-727,1610612739,"Damon Jones, Drew Gooden, LeBron James, Anderson Varejao, Eric Snow","Jones, Gooden, James, Varejao, Snow",1800-2400-2544-2760-727,CLE,152.0,1,2.0,2.0,5.0,47.36842105263158,29.5,14.5,3.0,3.0,,1.0,5.0,,,,,3.0,1.0,,5.0,,,,0.625,,31.0,25.333333333333332,,,3.0,1.0,2.0,,,,1.0,,,,1.0,,,2.0,3.0,,1.0,2.0,,,,,2.0,,1.0,,,1.0,,2.0,1.0,1.0,2.0,,,,,,,,1.0,1.0,,,,,0.6666666666666666,,0.5,,0.25,0.5,0.3333333333333333,0.5,,0.5,0.5,0.5,,0.25,,0.25,,,,,,,,,0.75,,0.5475875,,0.25,0.3333333333333333,6.466666666666666,25.0,1.0,2.0,1.0,1.0,,,,0.5,0.5,,,1.0,1.0,1.0,1.0,,,,,,,,,,1.0,1.0,,,,,1.0,0.5,,,,,,0.57945,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612739,2006,2005-06,True
1800-2400-2544-727-923,1610612739,"Damon Jones, Drew Gooden, LeBron James, Eric Snow, Donyell Marshall","Jones, Gooden, James, Snow, Marshall",1800-2400-2544-727-923,CLE,140.0,2,4.0,1.0,7.0,72.0,16.5,12.75,-4.0,3.0,,,,,,,,2.0,2.0,,,,,,,,24.666666666666668,24.666666666666668,,,2.0,,,,,,1.0,,,,,,,,1.0,,,4.0,,,,,,,,,,,,,,,,1.0,1.0,,,2.0,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,0.3565,,0.5,0.5,15.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612739,2006,2005-06,True
