EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGA,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,TwoPtAssists,Assists,AtRimAssists,AssistPoints,OffTwoPtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,LiveBallTurnovers,BadPassTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,FoulsDrawn,FTA,NonShootingFoulsDrawn,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,DefLongMidRangeReboundPct,SelfORebPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,LongMidRangeFrequency,SecondChanceAtRimFrequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,LongMidRangeFGM,Arc3FGM,Arc3FGA,FG3M,FG3A,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,ThreePtAssists,Arc3Assists,LongMidRangeAssists,DefThreePtRebounds,Technical Free Throw Trips,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,FG3APct,DefThreePtReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,NonHeaveArc3Accuracy,Avg3ptShotDistance,PtsUnassisted2s,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,Offensive Fouls,SecondChanceAtRimFGM,SecondChanceFG2M,PtsPutbacks,Fg2aBlocked,BadPassOutOfBoundsTurnovers,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,SecondChanceFg2Pct,SecondChanceEfgPct,FG2APctBlocked,AtRimPctBlocked,OffShortMidRangeReboundPct,SecondChanceAtRimAccuracy,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ShortMidRangeFGM,Corner3FGA,SecondChanceTurnovers,OffLongMidRangeReboundPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,Corner3Frequency,Offensive Fouls Drawn,Corner3FGM,Corner3Assists,OffThreePtRebounds,Steals,BadPassSteals,OffThreePtReboundPct,OffArc3ReboundPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Travels,PenaltyCorner3FGM,PenaltyCorner3FGA,PenaltyArc3FGM,PenaltyArc3FGA,PenaltyFG3M,PenaltyFG3A,HeaveAttempts,PenaltyFg3Pct,LongMidRangePctBlocked,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,LostBallSteals,Loose Ball Fouls Drawn,SecondChanceFg3Pct,DefCorner3ReboundPct,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,Blocked2s,BlockedAtRim,Blocks,OffCorner3ReboundPct,ShortMidRangePctBlocked,ShortMidRangeAssists,ShortMidRangePctAssisted,RecoveredBlocks,BlocksRecoveredPct,Defensive 3 Seconds Violations,PtsUnassisted3s,SecondChanceAtRimPctAssisted,BlockedShortMidRange,FTOffRebounds,OffFTReboundPct,OffensiveGoaltends,StepOutOfBoundsTurnovers,SecondChanceArc3FGM,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,BlockedLongMidRange,DefensiveGoaltends,3SecondViolations,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,Blocked3s,BlockedArc3,3pt And 1 Free Throw Trips,team_id,year,season,team_vs
1499-2052-255-2749-448,1610612753,"Tony Battie, DeShawn Stevenson, Grant Hill, Jameer Nelson, Bo Outlaw","Battie, Stevenson, Hill, Nelson, Outlaw",1499-2052-255-2749-448,ORL,92.0,1,2.0,3.0,2.0,3.0,2.0,3.0,,5.0,1.0,1.0,,1.0,1.0,,,1.0,1.0,1.0,3.0,,,,,1.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,2.0,,,,1.0,,1.0,,,,,,,,,,2.0,2.0,,3.0,3.0,2.0,,,1.0,1.0,1.0,1.0,1.0,1.0,0.75,,0.75,,,,,1.0,,,,,78.26086956521739,20.0,17.333333333333332,20.0,17.333333333333332,1.0,1.0,1.0,1.0,,,,1.0,1.0,1.0,0.5668,,0.5668,,1.0,,1.0,,,,,,,,,,,,1.0,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,0.5,0.5,,,,,,,,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612753,2006,2005-06,True
1499-2052-2730-2749-2772,1610612753,"Tony Battie, DeShawn Stevenson, Dwight Howard, Jameer Nelson, Trevor Ariza","Battie, Stevenson, Howard, Nelson, Ariza",1499-2052-2730-2749-2772,ORL,401.0,3,7.0,6.0,15.0,14.0,3.0,3.0,,29.0,4.0,5.0,,2.0,2.0,,3.0,6.0,8.0,1.0,19.0,13.0,,,,2.0,2.0,,4.0,4.0,2.0,4.0,2.0,10.0,,1.0,,1.0,,1.0,,1.0,1.0,,4.0,1.0,1.0,3.0,,1.0,1.0,,19.0,4.0,3.0,,,0.3333333333333333,0.3333333333333333,0.75,1.0,0.8181818181818182,1.0,0.8636363636363636,,1.0,0.25,,0.5,,0.5,,,,,104.13965087281795,12.266666666666667,15.5,12.266666666666667,15.428571428571429,0.45454545454545453,0.8,0.8,0.5,,0.2727272727272727,,1.0,1.0,0.7272727272727273,0.5767227272727273,,0.706,,0.21052631578947367,6.45,0.2,2.0,2.0,2.0,2.0,3.0,6.0,2.0,2.0,2.0,2.0,,,,1.0,0.6666666666666666,0.6666666666666666,0.2727272727272727,,,1.0,,0.6666666666666666,0.6666666666666666,,0.18181818181818182,1.0,1.0,1.0,1.0,25.133333333333336,8.0,3.0,,2.0,,,,,1.0,1.0,1.0,,,,,,,0.09090909090909091,0.125,,1.0,,,,,0.09090909090909091,,,,,6.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612753,2006,2005-06,True
1499-2052-2730-2749-278,1610612753,"Tony Battie, DeShawn Stevenson, Dwight Howard, Jameer Nelson, Stacey Augmon","Battie, Stevenson, Howard, Nelson, Augmon",1499-2052-2730-2749-278,ORL,2025.0,5,34.0,7.0,55.0,57.0,18.0,6.0,6.0,112.0,6.0,10.0,1.0,2.0,4.0,12.0,14.0,17.0,36.0,13.0,62.0,55.0,3.0,3.0,10.0,4.0,12.0,7.0,21.0,16.0,8.0,13.0,3.0,31.0,7.0,22.0,,24.0,7.0,31.0,1.0,7.0,4.0,3.0,10.0,1.0,5.0,12.0,1.0,19.0,22.0,1.0,52.0,21.0,18.0,,1.0,0.47058823529411764,0.47058823529411764,0.4722222222222222,0.3333333333333333,0.5444444444444444,0.4375,0.5636363636363636,0.8333333333333334,0.5,0.7,,0.7096774193548387,0.3684210526315789,0.7058823529411765,0.30434782608695654,0.5,0.7777777777777778,0.045454545454545456,79.64444444444445,17.90909090909091,18.24561403508772,17.381818181818183,16.964912280701753,0.2222222222222222,0.6,0.6666666666666666,0.5,0.26666666666666666,0.3111111111111111,0.25,0.25,0.5,0.4222222222222222,0.47030666666666665,0.4974875,0.485846875,0.16129032258064516,0.3387096774193548,9.850000000000001,0.32727272727272727,5.0,4.0,6.0,5.0,9.0,15.0,6.0,4.0,5.0,4.0,5.0,2.0,,1.0,0.5555555555555556,0.5555555555555556,0.2,0.6666666666666666,0.6666666666666666,0.6923076923076923,0.6666666666666666,0.35714285714285715,0.35714285714285715,1.0,0.13333333333333333,0.6666666666666666,0.6666666666666666,1.0,0.6666666666666666,24.144444444444446,18.0,3.0,,2.0,1.0,2.0,,1.0,1.0,2.0,11.0,0.6666666666666666,0.875,0.027777777777777776,0.1,0.16666666666666666,1.0,0.2037037037037037,0.24444444444444444,6.0,3.0,,0.4444444444444444,0.5,0.5,0.06666666666666667,3.0,1.0,1.0,,4.0,2.0,,,0.3333333333333333,0.3333333333333333,1.0,,,1.0,2.0,3.0,2.0,4.0,,0.5,,0.0625,,0.1875,0.6666666666666666,1.0,1.0,,1.0,1.0,2.0,2.0,1.0,,0.25,1.0,1.0,,3.0,3.0,3.0,,,,,2.0,0.6666666666666666,,,1.0,,,,,,,,,,,,,,,,,,,,1610612753,2006,2005-06,True
1499-2052-2749-2772-448,1610612753,"Tony Battie, DeShawn Stevenson, Jameer Nelson, Trevor Ariza, Bo Outlaw","Battie, Stevenson, Nelson, Ariza, Outlaw",1499-2052-2749-2772-448,ORL,197.0,1,3.0,-3.0,6.0,6.0,6.0,6.0,,12.0,1.0,1.0,,1.0,1.0,,1.0,2.0,2.0,4.0,8.0,11.0,,,,2.0,2.0,4.0,8.0,2.0,1.0,1.0,,2.0,,1.0,,1.0,,1.0,,2.0,1.0,1.0,3.0,3.0,1.0,1.0,,3.0,5.0,2.0,8.0,8.0,6.0,,1.0,0.5,0.5,1.0,1.0,1.0,1.0,1.0,,1.0,0.6666666666666666,,0.5,,0.5,,,1.0,,87.71573604060914,18.0,14.833333333333334,18.0,13.833333333333334,0.5,1.0,1.0,,,0.5,,0.5,1.0,0.5,0.4828,,0.4828,,1.0,8.55,1.0,1.0,,,,,,,,,,1.0,,,,,,,,,,,1.0,1.0,1.0,,,,,,,2.0,1.0,,,,,,,,1.0,1.0,,,,,,,0.5,0.5,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612753,2006,2005-06,True
1499-2052-2749-278-448,1610612753,"Tony Battie, DeShawn Stevenson, Jameer Nelson, Stacey Augmon, Bo Outlaw","Battie, Stevenson, Nelson, Augmon, Outlaw",1499-2052-2749-278-448,ORL,112.0,1,2.0,-1.0,3.0,3.0,2.0,,1.0,6.0,1.0,1.0,1.0,,,,1.0,1.0,2.0,,5.0,6.0,1.0,,2.0,,,,3.0,2.0,1.0,1.0,1.0,2.0,1.0,,,,1.0,1.0,,,,,1.0,1.0,,,,1.0,1.0,,3.0,3.0,2.0,,,1.0,1.0,0.5,,0.8333333333333334,1.5,0.8333333333333334,1.0,1.5,,,,1.0,,1.0,,,,77.14285714285714,16.333333333333332,21.0,15.333333333333334,21.0,0.3333333333333333,1.0,1.0,1.0,,0.3333333333333333,1.0,,,0.6666666666666666,0.4584,0.7355,0.3147,0.4,0.6,8.7,0.6666666666666666,,1.0,1.0,1.0,1.0,,1.0,1.0,,,,,,,1.0,1.0,0.3333333333333333,,,,,,,,0.3333333333333333,1.0,1.0,,1.0,26.5,,1.0,1.0,,1.0,1.0,,,,1.0,1.0,1.0,1.0,,,,1.0,0.3333333333333333,0.5,,,,1.0,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,3.0,1.0,,,,,,,,,,,,,,,,,,,,1610612753,2006,2005-06,True
1499-2306-2545-255-2749,1610612753,"Tony Battie, Carlos Arroyo, Darko Milicic, Grant Hill, Jameer Nelson","Battie, Arroyo, Milicic, Hill, Nelson",1499-2306-2545-255-2749,ORL,127.0,1,2.0,,5.0,4.0,,,,9.0,,,,,,2.0,1.0,2.0,3.0,2.0,6.0,6.0,,,,,,,,,,,,,,,,,,,,1.0,1.0,,2.0,,,,,1.0,2.0,,6.0,,,,,,,0.6666666666666666,,0.6666666666666666,,0.75,,,0.5,,,,,,,,,102.04724409448819,14.6,13.5,14.6,13.5,,,,,0.6666666666666666,0.3333333333333333,,,,,0.37556666666666666,,,,,13.066666666666668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,1.0,,,,,,,,,1.0,,,,,,,0.25,0.25,2.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612753,2006,2005-06,True
1499-2306-2545-2749-278,1610612753,"Tony Battie, Carlos Arroyo, Darko Milicic, Jameer Nelson, Stacey Augmon","Battie, Arroyo, Milicic, Nelson, Augmon",1499-2306-2545-2749-278,ORL,67.0,1,1.0,-4.0,2.0,2.0,2.0,2.0,1.0,4.0,,,,,,,1.0,,1.0,,,4.0,,,,,1.0,,,,,,,,1.0,,,,2.0,2.0,,1.0,1.0,,1.0,1.0,1.0,1.0,,1.0,2.0,1.0,,,2.0,,,,,,,,,,,,1.0,,,1.0,,1.0,,,,85.97014925373134,25.5,8.0,13.5,1.5,,,,,,0.5,,,,0.5,0.480775,0.61545,0.480775,,,17.7,1.0,,,,,1.0,,,,,,,,,,,,0.5,,,,,,,,,,,,,23.0,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,0.5,,,,1.0,,,1.0,,,,,,,1.0,,,,1.0,,,,0.5,,,,,1.0,,,1.0,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612753,2006,2005-06,True
1499-2306-255-2730-2749,1610612753,"Tony Battie, Carlos Arroyo, Grant Hill, Dwight Howard, Jameer Nelson","Battie, Arroyo, Hill, Howard, Nelson",1499-2306-255-2730-2749,ORL,69.0,1,1.0,,2.0,1.0,,,,3.0,,1.0,,,,1.0,,1.0,2.0,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,2.0,,,,,,,0.5,,0.5,,0.5,,,,,,,,,,,,62.60869565217392,22.0,25.0,22.0,25.0,0.5,,,,0.5,,,,,0.5,0.4619,,,,,4.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,1.0,,,,,,0.5,1.0,,,,,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612753,2006,2005-06,True
1499-2306-2730-2749-2772,1610612753,"Tony Battie, Carlos Arroyo, Dwight Howard, Jameer Nelson, Trevor Ariza","Battie, Arroyo, Howard, Nelson, Ariza",1499-2306-2730-2749-2772,ORL,48.0,1,1.0,2.0,1.0,1.0,,1.0,1.0,2.0,1.0,1.0,1.0,,,,1.0,1.0,2.0,,2.0,,1.0,,2.0,,,,,,,,,,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,0.5,,0.5,,0.5,1.0,,,,,1.0,,1.0,,,,60.0,27.0,21.0,27.0,21.0,0.5,1.0,1.0,,,0.5,1.0,,,0.5,0.4463,0.5682,,1.0,,9.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,1.0,1.0,2.0,,,,,1.0,1.0,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612753,2006,2005-06,True
1509-1727-1883-2045-2052,1610612753,"Kelvin Cato, Pat Garrity, Steve Francis, Hedo Turkoglu, DeShawn Stevenson","Cato, Garrity, Francis, Turkoglu, Stevenson",1509-1727-1883-2045-2052,ORL,422.0,3,7.0,-4.0,13.0,13.0,3.0,6.0,1.0,26.0,3.0,5.0,2.0,,2.0,3.0,2.0,5.0,10.0,,13.0,17.0,2.0,,,1.0,5.0,,2.0,8.0,4.0,5.0,2.0,11.0,2.0,3.0,,4.0,2.0,6.0,,,,,2.0,,4.0,6.0,,2.0,,,13.0,2.0,3.0,,,0.8,0.8,0.5,0.2,0.5,0.2,0.5,,0.2,,,1.0,0.4,1.0,0.2857142857142857,0.5,1.0,,88.72037914691943,14.384615384615385,18.076923076923077,14.153846153846153,18.076923076923077,0.38461538461538464,0.6,0.6,0.6666666666666666,0.23076923076923078,0.15384615384615385,1.0,0.4,,0.6153846153846154,0.5110653846153845,0.5455,0.45587999999999995,,0.15384615384615385,5.65,0.23076923076923078,,1.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,,1.0,,1.0,0.3333333333333333,0.3333333333333333,0.23076923076923078,1.0,1.0,,1.0,,,,0.07692307692307693,1.0,1.0,1.0,1.0,24.03333333333333,2.0,2.0,,1.0,,,,,1.0,,,,,,,1.0,,,,2.0,2.0,,,0.6666666666666666,0.6666666666666666,0.15384615384615385,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,1610612753,2006,2005-06,True
1509-1727-1883-2045-2749,1610612753,"Kelvin Cato, Pat Garrity, Steve Francis, Hedo Turkoglu, Jameer Nelson","Cato, Garrity, Francis, Turkoglu, Nelson",1509-1727-1883-2045-2749,ORL,823.0,5,14.0,,23.0,23.0,1.0,4.0,7.0,46.0,6.0,12.0,4.0,,,6.0,5.0,7.0,23.0,5.0,25.0,25.0,7.0,,2.0,,1.0,,,8.0,4.0,5.0,3.0,11.0,7.0,5.0,,6.0,8.0,14.0,4.0,2.0,1.0,1.0,2.0,,3.0,5.0,,6.0,6.0,,23.0,,1.0,,,0.5714285714285714,0.6666666666666666,0.30434782608695654,,0.37037037037037035,,0.41379310344827586,0.14285714285714285,,1.0,,0.625,0.4375,0.6,0.4444444444444444,0.5,0.75,0.25,80.48602673147023,19.391304347826086,16.391304347826086,16.869565217391305,15.521739130434783,0.4444444444444444,0.5,0.6,0.5,0.2222222222222222,0.18518518518518517,0.5714285714285714,,,0.5925925925925926,0.49345925925925926,0.4991333333333334,0.4421,0.08,,6.278260869565218,0.043478260869565216,,2.0,4.0,2.0,4.0,3.0,4.0,2.0,1.0,1.0,,1.0,1.0,0.5,0.5,0.5,0.14814814814814814,0.5,,0.6666666666666666,0.5,,,,0.14814814814814814,0.5,0.5,0.5,0.5,25.95,6.0,,,,1.0,1.0,2.0,2.0,,1.0,3.0,0.14285714285714285,0.14285714285714285,0.08695652173913043,0.16666666666666666,0.4,0.25,0.10344827586206896,0.12,1.0,,1.0,0.4,0.16666666666666666,0.16666666666666666,,1.0,,,1.0,2.0,1.0,0.5,0.5,,,,,,,,1.0,,1.0,,,,,,0.5,,,,,,,1.0,,,,,,,,1.0,1.0,1.0,,,1.0,1.0,,,,3.0,,,,,,,,,,,1.0,,,,,,,,,,1610612753,2006,2005-06,True
1509-1727-1883-2052-2749,1610612753,"Kelvin Cato, Pat Garrity, Steve Francis, DeShawn Stevenson, Jameer Nelson","Cato, Garrity, Francis, Stevenson, Nelson",1509-1727-1883-2052-2749,ORL,364.0,4,6.0,10.0,12.0,12.0,4.0,7.0,3.0,24.0,4.0,5.0,2.0,2.0,3.0,2.0,4.0,6.0,11.0,2.0,14.0,4.0,3.0,,2.0,4.0,5.0,,8.0,6.0,3.0,3.0,1.0,6.0,1.0,4.0,,4.0,3.0,7.0,,,,,1.0,,,,,4.0,3.0,,12.0,8.0,4.0,,,0.5,0.6,0.5454545454545454,0.8,0.46153846153846156,0.8,0.5,0.3333333333333333,0.8,,,0.6666666666666666,0.25,0.6666666666666666,0.3333333333333333,,1.0,,94.94505494505495,13.5,16.833333333333332,12.166666666666666,16.583333333333332,0.38461538461538464,0.8,0.8,0.25,0.15384615384615385,0.3076923076923077,0.6666666666666666,0.6,0.6666666666666666,0.5384615384615384,0.5029076923076923,0.4419,0.49813999999999997,0.14285714285714285,0.5714285714285714,9.227272727272727,0.3333333333333333,1.0,,2.0,,2.0,,2.0,,,,1.0,,,,,,0.15384615384615385,,0.3333333333333333,,,0.25,0.25,1.0,0.15384615384615385,,,,,24.65,6.0,1.0,,,1.0,1.0,2.0,,1.0,1.0,2.0,0.3333333333333333,0.3333333333333333,,,,0.5,0.14285714285714285,0.16666666666666666,1.0,,,0.3333333333333333,0.5,0.5,,,,,1.0,4.0,1.0,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,3.0,1.0,,,,,,,3.0,3.0,3.0,,,1.0,1.0,1.0,0.3333333333333333,,,,,1.0,1.0,,,,,,,,,,,,,,,,,1610612753,2006,2005-06,True
1509-1727-1883-2749-278,1610612753,"Kelvin Cato, Pat Garrity, Steve Francis, Jameer Nelson, Stacey Augmon","Cato, Garrity, Francis, Nelson, Augmon",1509-1727-1883-2749-278,ORL,752.0,5,13.0,-13.0,23.0,25.0,7.0,6.0,3.0,48.0,3.0,5.0,2.0,1.0,1.0,1.0,8.0,6.0,14.0,4.0,16.0,29.0,2.0,2.0,4.0,3.0,4.0,,6.0,4.0,2.0,2.0,1.0,4.0,3.0,3.0,,6.0,3.0,9.0,,1.0,,1.0,7.0,2.0,2.0,8.0,2.0,8.0,6.0,,12.0,6.0,7.0,2.0,,0.3333333333333333,0.4,0.42857142857142855,0.75,0.375,0.6,0.42105263157894735,0.6666666666666666,0.6,0.14285714285714285,,0.5,0.375,0.6666666666666666,0.3,0.5,0.5,,91.91489361702128,16.0,15.36,15.73913043478261,14.4,0.3125,0.6,0.75,0.3333333333333333,0.0625,0.5,1.0,0.2,1.0,0.4375,0.459846875,0.5083,0.43063,0.25,0.375,12.299999999999999,0.30434782608695654,2.0,,2.0,,2.0,,2.0,,,,1.0,3.0,,,,,0.125,1.0,1.0,0.3333333333333333,1.0,0.25,0.2857142857142857,0.5,0.125,,,,,25.9,8.0,6.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,,3.0,0.5,0.5,0.14285714285714285,0.2,,0.5,0.15789473684210525,0.17647058823529413,1.0,,,0.3333333333333333,1.0,1.0,,1.0,,,,2.0,2.0,,,,,,,,,,1.0,,1.0,,,0.125,,,0.2,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,1610612753,2006,2005-06,True
1509-1727-1883-2749-448,1610612753,"Kelvin Cato, Pat Garrity, Steve Francis, Jameer Nelson, Bo Outlaw","Cato, Garrity, Francis, Nelson, Outlaw",1509-1727-1883-2749-448,ORL,121.0,1,2.0,2.0,3.0,3.0,,,,6.0,,,,,,1.0,1.0,2.0,2.0,,4.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,4.0,,,,,,,1.0,,0.6666666666666666,,0.6666666666666666,,,,,,,,,,,,71.40495867768595,22.0,18.333333333333332,22.0,18.333333333333332,,,,,0.3333333333333333,0.3333333333333333,,,,0.3333333333333333,0.39830000000000004,,,,,11.7,,1.0,,,,1.0,,,,,,,,,,,,0.3333333333333333,,,,,1.0,1.0,,,,,,,24.1,4.0,,,,,,,,,,,,,,,,,,,1.0,1.0,,,1.0,1.0,0.3333333333333333,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612753,2006,2005-06,True
1509-1727-2039-2045-2052,1610612753,"Kelvin Cato, Pat Garrity, Keyon Dooling, Hedo Turkoglu, DeShawn Stevenson","Cato, Garrity, Dooling, Turkoglu, Stevenson",1509-1727-2039-2045-2052,ORL,104.0,1,2.0,-2.0,2.0,3.0,,3.0,1.0,5.0,,1.0,,,,,1.0,1.0,2.0,,2.0,4.0,,,,,,,,2.0,1.0,1.0,,2.0,1.0,1.0,,1.0,1.0,2.0,,,,,1.0,,1.0,2.0,,,,,2.0,,,,,1.0,1.0,0.5,,0.5,,0.5,,,,,1.0,1.0,1.0,1.0,1.0,,,69.23076923076923,25.5,17.666666666666668,21.0,17.666666666666668,0.5,,,,,0.5,,,,0.5,0.47835,,,,,9.95,,1.0,,,,,,,,,,1.0,,,,,,,,1.0,,,1.0,1.0,1.0,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612753,2006,2005-06,True
1509-1727-2039-2045-2749,1610612753,"Kelvin Cato, Pat Garrity, Keyon Dooling, Hedo Turkoglu, Jameer Nelson","Cato, Garrity, Dooling, Turkoglu, Nelson",1509-1727-2039-2045-2749,ORL,318.0,2,5.0,3.0,9.0,10.0,,,2.0,19.0,,2.0,,,,,2.0,2.0,4.0,3.0,7.0,4.0,,2.0,2.0,,,,,2.0,1.0,1.0,,2.0,2.0,5.0,,5.0,2.0,7.0,,1.0,1.0,,1.0,,,3.0,,5.0,6.0,,5.0,,,,,0.5,0.5,0.5,,0.2857142857142857,,0.35,0.5,,1.0,,0.8333333333333334,1.0,0.8333333333333334,0.4,1.0,0.8,,86.0377358490566,16.11111111111111,17.3,15.0,17.2,0.2857142857142857,,,,,0.2857142857142857,,,,0.7142857142857143,0.5444571428571429,,,0.2857142857142857,,11.625,,2.0,,1.0,,3.0,,1.0,,,,1.0,,,,,,0.42857142857142855,,,1.0,,1.0,1.0,0.5,0.14285714285714285,,,,,24.133333333333336,2.0,,,,,,,2.0,,,3.0,,,0.5,1.0,,,0.3,0.42857142857142855,,2.0,,,,,0.2857142857142857,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612753,2006,2005-06,True
1509-1727-2039-2052-2749,1610612753,"Kelvin Cato, Pat Garrity, Keyon Dooling, DeShawn Stevenson, Jameer Nelson","Cato, Garrity, Dooling, Stevenson, Nelson",1509-1727-2039-2052-2749,ORL,53.0,1,1.0,,1.0,2.0,,,,3.0,,,,,,,1.0,1.0,1.0,,2.0,2.0,,,,,,,,,,,,,,1.0,,1.0,,1.0,,,,,,,1.0,2.0,,,,,2.0,,,,,,,1.0,,1.0,,1.0,,,,,1.0,,1.0,,,1.0,,81.50943396226415,14.0,19.5,14.0,19.5,,,,,,1.0,,,,,0.4131,,,,,15.6,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612753,2006,2005-06,True
