EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,TotalPoss,AtRimFGM,AtRimFGA,LongMidRangeFGA,Arc3FGM,Arc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,PtsAssisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,AssistPoints,DefThreePtRebounds,FTDefRebounds,DefRebounds,Rebounds,ShootingFouls,Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,FirstChancePoints,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,EfgPct,TsPct,FG3APct,DefFTReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefArc3ReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,LongMidRangeFrequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,Corner3FGA,PenaltyCorner3FGA,PenaltyArc3FGA,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsUnassisted2s,Fg2aBlocked,ShortMidRangeAssists,LongMidRangeAssists,OffThreePtRebounds,OffTwoPtRebounds,DefTwoPtRebounds,OffRebounds,Steals,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,Travels,Turnovers,PenaltyTurnovers,Offensive Fouls Drawn,2pt And 1 Free Throw Trips,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,SecondChanceFg2Pct,PenaltyFg2Pct,SecondChanceEfgPct,PenaltyEfgPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,ShortMidRangePctBlocked,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,PenaltyOffPossPct,Corner3FGM,PenaltyCorner3FGM,PenaltyFG3M,PtsPutbacks,Corner3Assists,SelfOReb,NonShootingPenaltyNonTakeFoulsDrawn,PenaltyFg3Pct,OffShortMidRangeReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,SelfORebPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyCorner3Accuracy,FTOffRebounds,LostBallSteals,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,OffFTReboundPct,BlocksRecoveredPct,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceFG3M,SecondChanceFG3A,BadPassOutOfBoundsTurnovers,BlockedAtRim,DefensiveGoaltends,3SecondViolations,SecondChanceFg3Pct,AtRimPctBlocked,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyArc3FGM,Loose Ball Fouls,Technical Free Throw Trips,PenaltyArc3Accuracy,OffCorner3ReboundPct,PtsUnassisted3s,StepOutOfBoundsTurnovers,SecondChanceTurnovers,OffAtRimReboundPct,DefCorner3ReboundPct,SecondChanceArc3FGA,LostBallTurnovers,Offensive Fouls,Loose Ball Fouls Drawn,Defensive 3 Seconds Violations,SecondChanceArc3Frequency,LongMidRangePctBlocked,HeaveAttempts,BlockedLongMidRange,SecondChanceArc3FGM,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,Blocked3s,BlockedArc3,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,Fg3aBlocked,FG3APctBlocked,Corner3PctBlocked,Clear Path Fouls,Arc3PctBlocked,3pt And 1 Free Throw Trips,team_id,year,season,team_vs
101107-1731-2207-2735-2746,1610612737,"Marvin Williams, Tyronn Lue, Joe Johnson, Josh Childress, Josh Smith","Williams, Lue, Johnson, Childress, Smith",101107-1731-2207-2735-2746,ATL,1742.0,13,29.0,18.0,61.0,55.0,116.0,9.0,17.0,9.0,2.0,7.0,18.0,33.0,5.0,15.0,11.0,62.0,44.0,18.0,15.0,7.0,2.0,9.0,5.0,14.0,2.0,3.0,33.0,6.0,2.0,25.0,33.0,7.0,12.0,13.0,18.0,7.0,53.0,0.5,0.5,1.0,0.3333333333333333,0.3333333333333333,0.5454545454545454,0.53125,0.5446428571428571,0.3125,1.0,0.8571428571428571,0.8518518518518519,1.0,95.8897818599311,14.426229508196721,15.672727272727272,13.737704918032787,15.163636363636364,0.3541666666666667,0.5294117647058824,0.6923076923076923,0.3333333333333333,0.1875,0.14583333333333334,0.2857142857142857,0.2857142857142857,1.0,0.6666666666666666,0.2857142857142857,0.4853614583333334,0.12962962962962962,0.1794871794871795,6.715151515151515,24.44,35.0,27.0,9.0,1.0,2.0,,7.0,4.0,7.0,5.0,8.0,7.0,3.0,3.0,4.0,3.0,9.0,5.0,16.0,10.0,8.0,27.0,18.0,4.0,1.0,5.0,1.0,6.0,17.0,8.0,3.0,3.0,6.0,5.0,4.0,,,10.0,6.0,1.0,1.0,2.0,27.0,35.0,1.0,0.75,0.3125,0.6,0.36538461538461536,0.6428571428571429,0.4090909090909091,0.12121212121212122,,0.6,0.85,0.46153846153846156,0.1,0.30434782608695654,,,0.75,0.14583333333333334,0.5714285714285714,0.5714285714285714,0.25,0.5555555555555556,0.5555555555555556,1.0,0.16666666666666666,0.4,0.5,,0.2692307692307692,,0.2692307692307692,0.11538461538461539,0.410675,0.47408076923076925,0.14516129032258066,0.43548387096774194,0.5737704918032787,3.0,3.0,3.0,,3.0,1.0,2.0,0.3,0.6666666666666666,0.6666666666666666,1.0,0.05263157894736842,0.375,0.375,1.0,0.42857142857142855,1.0,,3.0,,3.0,2.0,0.3333333333333333,0.6666666666666666,,,,1.0,,3.0,,,,0.23529411764705882,,,,,,1.0,,0.2,,,1.0,0.5714285714285714,0.5,1.0,1.0,2.0,2.0,,0.2,,,,,,,,,,,,,,,,,1610612737,2006,2005-06,True
101107-1731-2207-2735-2823,1610612737,"Marvin Williams, Tyronn Lue, Joe Johnson, Josh Childress, John Edwards","Williams, Lue, Johnson, Childress, Edwards",101107-1731-2207-2735-2823,ATL,315.0,2,5.0,2.0,11.0,10.0,21.0,4.0,4.0,,,,6.0,7.0,,1.0,6.0,18.0,16.0,4.0,,,,2.0,,2.0,,1.0,4.0,,,3.0,3.0,1.0,1.0,6.0,8.0,5.0,15.0,0.3333333333333333,0.3333333333333333,,,,0.8571428571428571,0.75,0.8181818181818182,0.125,,,0.75,,96.0,11.727272727272727,18.6,11.272727272727273,17.4,0.5,1.0,1.0,0.25,,,,,,0.625,,0.502075,0.45454545454545453,0.5,2.8714285714285714,24.5,10.0,10.0,1.0,,,4.0,4.0,2.0,3.0,,1.0,1.0,,1.0,1.0,1.0,3.0,5.0,6.0,1.0,6.0,16.0,8.0,,1.0,,,,3.0,,1.0,,,,1.0,,,1.0,1.0,,2.0,,16.0,10.0,,1.0,0.8333333333333334,1.0,0.7142857142857143,1.5,0.8,,,,0.75,,,,,,,0.375,0.6666666666666666,0.6666666666666666,0.5,,,,0.125,,,,0.5714285714285714,1.0,0.14285714285714285,,0.3037,0.5211142857142858,0.16666666666666666,0.8888888888888888,0.9090909090909091,,,,,,,,,,0.5,1.0,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612737,2006,2005-06,True
101107-1731-2207-2746-2764,1610612737,"Marvin Williams, Tyronn Lue, Joe Johnson, Josh Smith, Donta Smith","Williams, Lue, Johnson, Smith, Smith",101107-1731-2207-2746-2764,ATL,36.0,2,1.0,,5.0,3.0,8.0,1.0,2.0,,,2.0,1.0,2.0,,3.0,1.0,3.0,3.0,,,2.0,,,,,,,,,2.0,2.0,4.0,,3.0,1.0,2.0,1.0,,,,,,,0.5,0.2,0.25,0.6,1.0,,,,320.0,6.4,1.3333333333333333,6.4,1.3333333333333333,0.4,0.5,0.5,,,0.4,,,,1.0,,0.51614,0.16666666666666666,0.3333333333333333,,25.666666666666668,5.0,3.0,2.0,1.0,1.0,1.0,2.0,,,,1.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,2.0,3.0,1.0,3.0,2.0,,,,1.0,1.0,,2.0,,,,,,,,,,,,,3.0,5.0,3.0,1.0,0.5,1.0,0.2,0.75,0.25,,,,,1.0,0.5,0.6666666666666666,,1.0,,,,,,,,,0.2,1.0,1.0,,0.4,0.5,0.2,0.4,0.7088,0.51614,1.0,1.0,1.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1610612737,2006,2005-06,True
101107-1731-2207-2746-2823,1610612737,"Marvin Williams, Tyronn Lue, Joe Johnson, Josh Smith, John Edwards","Williams, Lue, Johnson, Smith, Edwards",101107-1731-2207-2746-2823,ATL,123.0,2,2.0,3.0,4.0,3.0,7.0,1.0,1.0,1.0,,,2.0,3.0,,,1.0,5.0,2.0,2.0,,,,1.0,,1.0,,1.0,2.0,,,,,1.0,1.0,,1.0,,5.0,0.5,0.5,,,,0.6666666666666666,0.6666666666666666,0.6666666666666666,,,,,,81.95121951219512,13.25,23.333333333333332,13.25,19.0,0.3333333333333333,1.0,1.0,1.0,0.3333333333333333,,,,,0.3333333333333333,,0.4243666666666666,,,6.566666666666666,,,1.0,,,,,,1.0,1.0,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3333333333333333,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612737,2006,2005-06,True
101107-1731-2585-2735-2746,1610612737,"Marvin Williams, Tyronn Lue, Zaza Pachulia, Josh Childress, Josh Smith","Williams, Lue, Pachulia, Childress, Smith",101107-1731-2585-2735-2746,ATL,2195.0,11,37.0,-2.0,64.0,65.0,129.0,13.0,27.0,18.0,3.0,6.0,29.0,62.0,4.0,8.0,6.0,76.0,78.0,22.0,12.0,5.0,3.0,11.0,4.0,15.0,3.0,4.0,34.0,2.0,3.0,21.0,41.0,11.0,18.0,19.0,16.0,8.0,58.0,0.3793103448275862,0.4782608695652174,1.0,0.5,0.5714285714285714,0.46774193548387094,0.5,0.48717948717948717,0.11428571428571428,1.0,1.0,0.8181818181818182,1.0,84.62870159453303,18.65625,15.4,17.34375,14.984615384615385,0.38571428571428573,0.48148148148148145,0.5909090909090909,0.3076923076923077,0.2571428571428571,0.08571428571428572,0.5,0.5,1.0,0.5,0.6,0.46702391304347823,0.10256410256410256,0.11428571428571428,7.406451612903226,28.75,12.0,18.0,15.0,7.0,11.0,2.0,5.0,7.0,17.0,9.0,2.0,2.0,1.0,8.0,16.0,2.0,18.0,4.0,8.0,3.0,2.0,16.0,36.0,7.0,2.0,5.0,,18.0,16.0,20.0,3.0,2.0,4.0,1.0,7.0,1.0,1.0,11.0,3.0,3.0,,,16.0,12.0,3.0,0.5,0.5,0.47058823529411764,0.6363636363636364,0.45,0.5714285714285714,0.11290322580645161,0.11764705882352941,0.36363636363636365,0.8,0.5625,,0.5294117647058824,0.5555555555555556,,1.0,0.24285714285714285,0.4117647058823529,0.4666666666666667,0.2857142857142857,0.5,0.5,0.5555555555555556,0.02857142857142857,0.6470588235294118,0.6363636363636364,,0.45454545454545453,0.4,0.18181818181818182,0.09090909090909091,0.4960529411764706,0.48662272727272726,0.23684210526315788,0.21052631578947367,0.1875,1.0,1.0,2.0,12.0,1.0,4.0,,0.6666666666666666,0.6,0.5,0.9090909090909091,0.14285714285714285,0.5,0.5,1.0,0.5,2.0,1.0,3.0,1.0,3.0,2.0,0.5,0.6666666666666666,,1.0,,1.0,2.0,2.0,,,,0.18518518518518517,0.058823529411764705,,,1.0,,,1.0,,,,1.0,0.5384615384615384,,,3.0,1.0,,,,,1.0,,,,,,,,,,,,,,,1610612737,2006,2005-06,True
101107-1731-2585-2735-2764,1610612737,"Marvin Williams, Tyronn Lue, Zaza Pachulia, Josh Childress, Donta Smith","Williams, Lue, Pachulia, Childress, Smith",101107-1731-2585-2735-2764,ATL,271.0,3,5.0,-10.0,8.0,8.0,16.0,2.0,4.0,1.0,,3.0,2.0,5.0,,4.0,,4.0,14.0,,,2.0,,,,,,,,1.0,1.0,2.0,2.0,1.0,2.0,1.0,,,4.0,,,,,,0.4,0.2222222222222222,0.2222222222222222,0.4444444444444444,1.0,1.0,0.5,,85.01845018450184,18.125,15.75,18.125,15.5,0.4444444444444444,0.5,0.6666666666666666,,0.1111111111111111,0.3333333333333333,,,,0.8888888888888888,,0.5898,,,3.4200000000000004,28.9,2.0,5.0,,,,,1.0,,,,1.0,,2.0,,,,,,1.0,2.0,,,4.0,1.0,,,,,,,,,,,,,,,,,,,,2.0,1.0,,,,,,,0.2,,,,,,,,,,,,,,,,,0.1111111111111111,,,,0.3333333333333333,,,0.6666666666666666,,0.44795,,,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,1610612737,2006,2005-06,True
101107-1731-2585-2735-2767,1610612737,"Marvin Williams, Tyronn Lue, Zaza Pachulia, Josh Childress, Royal Ivey","Williams, Lue, Pachulia, Childress, Ivey",101107-1731-2585-2735-2767,ATL,2.0,1,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,720.0,2.0,,2.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1610612737,2006,2005-06,True
101107-1731-2585-2746-2764,1610612737,"Marvin Williams, Tyronn Lue, Zaza Pachulia, Josh Smith, Donta Smith","Williams, Lue, Pachulia, Smith, Smith",101107-1731-2585-2746-2764,ATL,249.0,1,4.0,1.0,7.0,7.0,14.0,2.0,2.0,2.0,,1.0,5.0,6.0,,1.0,,10.0,9.0,4.0,,1.0,,2.0,,2.0,,1.0,4.0,,,1.0,2.0,2.0,3.0,,,,8.0,0.4,0.5,,,,0.8333333333333334,0.7142857142857143,0.7142857142857143,0.14285714285714285,,,0.5,,80.96385542168674,16.857142857142858,18.714285714285715,16.857142857142858,18.714285714285715,0.2857142857142857,1.0,1.0,0.5,0.2857142857142857,0.14285714285714285,,,,0.42857142857142855,,0.4617714285714286,,,8.35,25.7,,4.0,1.0,1.0,1.0,,,2.0,2.0,1.0,,,,1.0,1.0,,2.0,,,,,,6.0,,1.0,,,1.0,1.0,1.0,,,1.0,1.0,,,,1.0,,,,,,,,1.0,,1.0,,1.0,,,,1.0,0.5,1.0,,0.5,1.0,,,0.2857142857142857,1.0,1.0,0.5,0.5,0.5,,,1.0,1.0,,,,,,0.5586,,0.2,,,,,,2.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612737,2006,2005-06,True
101107-1731-2735-2746-2823,1610612737,"Marvin Williams, Tyronn Lue, Josh Childress, Josh Smith, John Edwards","Williams, Lue, Childress, Smith, Edwards",101107-1731-2735-2746-2823,ATL,410.0,4,7.0,7.0,17.0,13.0,30.0,3.0,5.0,3.0,,1.0,6.0,9.0,,1.0,9.0,21.0,14.0,4.0,,1.0,,2.0,,2.0,,1.0,4.0,,,4.0,5.0,1.0,2.0,10.0,12.0,4.0,21.0,0.3333333333333333,0.3333333333333333,,,,0.6666666666666666,0.6,0.7,0.1,,,1.0,,105.3658536585366,13.294117647058824,14.153846153846153,12.764705882352942,14.153846153846153,0.5,0.6,0.75,0.3333333333333333,0.3,0.1,,,,0.6,,0.44894999999999996,0.3333333333333333,0.36363636363636365,8.211111111111112,24.5,3.0,3.0,2.0,,1.0,,,1.0,1.0,2.0,,,,,1.0,,,1.0,1.0,,2.0,4.0,8.0,1.0,,1.0,,,4.0,1.0,1.0,1.0,2.0,2.0,,,,2.0,,,2.0,3.0,4.0,3.0,,,1.0,,1.0,,0.6666666666666666,0.1111111111111111,,1.0,1.0,,,,,,1.0,0.1,1.0,1.0,,0.6666666666666666,0.6666666666666666,0.5,,1.0,,,,,,,0.3537,0.2468,,0.19047619047619047,0.17647058823529413,,,,,,,2.0,,,,1.0,,,,,,1.0,,1.0,,1.0,1.0,0.25,1.0,,,,,,1.0,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612737,2006,2005-06,True
101107-1733-2207-2585-2735,1610612737,"Marvin Williams, Al Harrington, Joe Johnson, Zaza Pachulia, Josh Childress","Williams, Harrington, Johnson, Pachulia, Childress",101107-1733-2207-2585-2735,ATL,8225.0,33,137.0,1.0,248.0,256.0,504.0,43.0,75.0,62.0,15.0,28.0,90.0,183.0,18.0,36.0,48.0,282.0,281.0,92.0,45.0,28.0,15.0,46.0,15.0,61.0,12.0,23.0,137.0,14.0,7.0,82.0,120.0,26.0,47.0,71.0,63.0,26.0,232.0,0.5111111111111111,0.5609756097560976,0.8333333333333334,0.5,0.5,0.4918032786885246,0.5342465753424658,0.5708502024291497,0.1643835616438356,1.0,0.9333333333333333,0.635593220338983,0.9230769230769231,88.23829787234042,16.72983870967742,15.921875,15.983870967741936,15.34375,0.3424657534246575,0.5733333333333334,0.6142857142857143,0.5348837209302325,0.2831050228310502,0.1278538812785388,0.5357142857142857,0.5357142857142857,0.8,0.5068493150684932,0.5357142857142857,0.4835557077625571,0.1092436974789916,0.12871287128712872,8.439344262295082,25.008333333333333,51.0,48.0,33.0,10.0,18.0,8.0,14.0,20.0,46.0,27.0,8.0,2.0,4.0,12.0,23.0,11.0,50.0,20.0,37.0,6.0,19.0,68.0,88.0,9.0,6.0,17.0,5.0,30.0,61.0,38.0,15.0,7.0,23.0,20.0,16.0,,3.0,39.0,7.0,11.0,7.0,9.0,68.0,51.0,3.0,0.5217391304347826,0.5405405405405406,0.6290322580645161,0.5697674418604651,0.6578947368421053,0.6071428571428571,0.04918032786885246,0.06521739130434782,0.5897435897435898,0.5922330097087378,0.3225806451612903,0.2777777777777778,0.3153153153153153,0.2857142857142857,0.23076923076923078,0.525,0.2100456621004566,0.43478260869565216,0.46511627906976744,0.3,0.43548387096774194,0.4426229508196721,0.6296296296296297,0.0365296803652968,0.5806451612903226,0.5555555555555556,,0.32558139534883723,0.5714285714285714,0.046511627906976744,0.09302325581395349,0.526725,0.4834197674418605,0.1773049645390071,0.24113475177304963,0.2056451612903226,3.0,1.0,3.0,16.0,3.0,4.0,8.0,0.5,0.23076923076923078,0.6,0.6666666666666666,0.0392156862745098,0.375,0.375,1.0,0.5,3.0,8.0,15.0,1.0,15.0,7.0,0.3333333333333333,0.4666666666666667,,1.0,5.0,8.0,2.0,13.0,3.0,2.0,0.625,0.06666666666666667,0.03225806451612903,,,2.0,1.0,,0.5,0.4,9.0,,1.0,0.4375,1.0,7.0,3.0,6.0,4.0,1.0,0.22580645161290322,0.016129032258064516,,1.0,5.0,0.7142857142857143,0.8,,,,,,,,2.0,,,1610612737,2006,2005-06,True
101107-1733-2207-2585-2746,1610612737,"Marvin Williams, Al Harrington, Joe Johnson, Zaza Pachulia, Josh Smith","Williams, Harrington, Johnson, Pachulia, Smith",101107-1733-2207-2585-2746,ATL,1075.0,10,18.0,8.0,33.0,37.0,70.0,6.0,10.0,13.0,2.0,5.0,13.0,26.0,3.0,7.0,1.0,36.0,28.0,12.0,9.0,5.0,2.0,6.0,3.0,9.0,2.0,3.0,21.0,4.0,3.0,15.0,21.0,2.0,8.0,6.0,2.0,,29.0,0.46153846153846156,0.5,1.0,0.42857142857142855,0.42857142857142855,0.5,0.5303030303030303,0.5294117647058824,0.21212121212121213,1.0,1.0,0.7058823529411765,1.0,93.76744186046511,15.878787878787879,14.891891891891891,15.272727272727273,14.702702702702704,0.30303030303030304,0.6,0.6666666666666666,0.5,0.3939393939393939,0.15151515151515152,0.4,0.4,1.0,0.5151515151515151,0.4,0.5002469696969697,,,10.223076923076924,25.02857142857143,14.0,18.0,4.0,1.0,2.0,3.0,4.0,1.0,3.0,6.0,2.0,1.0,1.0,2.0,4.0,,7.0,5.0,9.0,2.0,1.0,14.0,14.0,1.0,1.0,2.0,2.0,4.0,8.0,6.0,4.0,4.0,1.0,1.0,4.0,,2.0,5.0,2.0,2.0,,1.0,14.0,14.0,5.0,0.5,0.5555555555555556,0.7,0.5909090909090909,0.7,0.5833333333333334,0.038461538461538464,,0.2,0.6153846153846154,0.3076923076923077,0.5,0.35294117647058826,0.2857142857142857,0.3333333333333333,0.6666666666666666,0.09090909090909091,0.3333333333333333,0.3333333333333333,1.0,0.46153846153846156,0.46153846153846156,0.3333333333333333,0.06060606060606061,0.4,0.5,1.0,0.36363636363636365,0.75,0.09090909090909091,0.09090909090909091,0.546375,0.4496727272727272,0.19444444444444445,0.3888888888888889,0.42424242424242425,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.5,,0.6,0.5,0.0625,0.5,0.5,1.0,1.0,,,3.0,1.0,3.0,1.0,,0.3333333333333333,,,1.0,1.0,1.0,2.0,,,1.0,0.1,,,,,,,,1.0,,,,0.5,1.0,1.0,,,,,0.2,,,,1.0,1.0,1.0,,,,,,,,,,,1610612737,2006,2005-06,True
101107-1733-2207-2585-2767,1610612737,"Marvin Williams, Al Harrington, Joe Johnson, Zaza Pachulia, Royal Ivey","Williams, Harrington, Johnson, Pachulia, Ivey",101107-1733-2207-2585-2767,ATL,2636.0,19,44.0,14.0,83.0,81.0,164.0,23.0,27.0,17.0,2.0,6.0,39.0,56.0,2.0,7.0,15.0,99.0,85.0,54.0,6.0,6.0,2.0,27.0,2.0,29.0,2.0,15.0,60.0,5.0,3.0,33.0,39.0,11.0,27.0,21.0,23.0,11.0,95.0,0.6923076923076923,0.6923076923076923,1.0,0.2857142857142857,0.2857142857142857,0.6964285714285714,0.6666666666666666,0.6971830985915493,0.1111111111111111,1.0,0.5,0.5769230769230769,0.42857142857142855,89.59028831562975,14.759036144578314,17.419753086419753,14.44578313253012,16.061728395061728,0.42857142857142855,0.8518518518518519,0.92,0.6521739130434783,0.2698412698412698,0.09523809523809523,0.3333333333333333,0.3333333333333333,1.0,0.5396825396825397,0.3333333333333333,0.5035911290322581,0.16417910447761194,0.18333333333333332,7.807142857142857,27.599999999999998,20.0,32.0,5.0,1.0,1.0,6.0,6.0,7.0,12.0,9.0,1.0,,,2.0,2.0,,4.0,11.0,14.0,,7.0,29.0,24.0,2.0,5.0,7.0,,5.0,25.0,6.0,4.0,3.0,7.0,6.0,13.0,,1.0,20.0,6.0,1.0,7.0,4.0,29.0,20.0,2.0,1.0,0.7857142857142857,1.0,0.7857142857142857,1.0,0.8529411764705882,0.03571428571428571,,0.35,0.5952380952380952,0.3125,,0.23809523809523808,0.375,,0.35714285714285715,0.19047619047619047,0.5833333333333334,0.5833333333333334,0.7142857142857143,0.5294117647058824,0.5294117647058824,0.7777777777777778,0.015873015873015872,0.5,1.0,1.0,0.42857142857142855,1.0,,,0.50565,0.4646857142857143,0.04040404040404041,0.29292929292929293,0.24096385542168675,,,,,,,3.0,,,0.6,0.7777777777777778,,,,,,1.0,1.0,7.0,4.0,7.0,3.0,0.3333333333333333,0.42857142857142855,,,,,3.0,3.0,,1.0,,0.07407407407407407,,,,,1.0,,,,,,3.0,0.5,0.6666666666666666,,1.0,6.0,,1.0,,,,,,,,,,,,,,,,,,1610612737,2006,2005-06,True
101107-1733-2207-2585-960,1610612737,"Marvin Williams, Al Harrington, Joe Johnson, Zaza Pachulia, Tony Delk","Williams, Harrington, Johnson, Pachulia, Delk",101107-1733-2207-2585-960,ATL,63.0,1,1.0,,2.0,3.0,5.0,1.0,1.0,2.0,,,1.0,3.0,,,,2.0,2.0,,,,,,,,,,,,,,1.0,,,1.0,1.0,,2.0,,,,,,0.3333333333333333,0.3333333333333333,0.3333333333333333,,,,,,114.28571428571428,15.0,11.0,12.0,11.0,0.3333333333333333,1.0,1.0,,0.6666666666666666,,,,,0.3333333333333333,,0.5775333333333333,,,13.966666666666667,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,2.0,,,,,1.0,,1.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,0.5,,0.5,0.5,,,,,,,,,,,,,,,,,,0.4108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612737,2006,2005-06,True
