EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,Turnovers,ShootingFouls,Fouls,Loose Ball Fouls,FoulsDrawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,Blocks,RecoveredBlocks,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,LongMidRangePctBlocked,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,Pace,BlocksRecoveredPct,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,PenaltyAtRimFrequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PlusMinus,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFtPoints,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Charge Fouls,Offensive Fouls,Charge Fouls Drawn,Loose Ball Fouls Drawn,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,Blocked3s,BlockedArc3,BlockedShortMidRange,DefensiveGoaltends,SecondChanceFg3Pct,ShortMidRangePctBlocked,OffShortMidRangeReboundPct,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,ThreePtShootingFoulsDrawnPct,Travels,SecondChanceTurnovers,PenaltyAtRimFGM,PenaltyAtRimAccuracy,PenaltyTurnovers,FTOffRebounds,3pt And 1 Free Throw Trips,OffFTReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,SecondChanceCorner3FGM,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,BadPassOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,PenaltyCorner3FGM,PenaltyCorner3FGA,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,team_id,year,season,team_vs
1627759-1630202-1631248-1641775-202696,1610612738,"Jaylen Brown, Payton Pritchard, Baylor Scheierman, Jordan Walsh, Nikola Vučević","Brown, Pritchard, Scheierman, Walsh, Vučević",1627759-1630202-1631248-1641775-202696,BOS,311.0,2,5.0,9.0,9.0,,,,18,1.0,1.0,,,,3.0,3.0,1.0,2.0,,,,,3.0,,,5.0,6.0,,3.0,,10.0,10.0,,,,,,,,,,,,10.0,,,,3.0,,,,,,,,,,,,,,3.0,1.0,1.0,5.0,,5.0,,,,,,,,,,,,,,,,,,,,,,10.0,,,,,,,,,,,0.8333333333333334,,,0.5555555555555556,,,0.5555555555555556,,,0.3333333333333333,,,,,1.0,0.5,,0.6,,0.5714285714285714,,,,1.0,,,0.5,1.0,,83.34405144694533,,15.166666666666666,19.38888888888889,15.166666666666666,17.022222222222222,0.1111111111111111,1.0,1.0,,0.3333333333333333,1.0,1.0,,0.2222222222222222,0.5,0.5,,,,,,0.3333333333333333,,,,,,,,,,0.4444444444444444,,0.4647055555555555,,,,,,,11.299999999999999,26.599999999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612738,2026,2025-26,True
1628369-1628401-1629674-1630202-1630573,1610612738,"Jayson Tatum, Derrick White, Neemias Queta, Payton Pritchard, Sam Hauser","Tatum, White, Queta, Pritchard, Hauser",1628369-1628401-1629674-1630202-1630573,BOS,189.0,2,3.0,5.0,5.0,,,,10,,,,,,,1.0,1.0,1.0,,,,1.0,2.0,,,1.0,2.0,1.0,2.0,2.0,7.0,7.0,,,,,,,,,,,2.0,,3.0,,,2.0,1.0,,1.0,1.0,2.0,1.0,,,,1.0,5.0,,,1.0,,,1.0,,1.0,,,,,,,,,,,3.0,1.0,2.0,,1.0,,,,,,,7.0,,,,,1.0,1.0,1.0,0.5,,0.5,0.5,,,0.625,,,0.7,,,0.5,,,,,,,,0.5,,0.5,,,,,,,0.5,,,76.19047619047619,,21.0,16.8,21.0,13.8,,,,,0.25,,,,0.25,1.0,1.0,1.0,,,,,0.5,0.5,0.5,1.0,,,,,,,0.5,0.5,0.462625,,,0.2,0.3333333333333333,,,14.05,26.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612738,2026,2025-26,True
1628369-1628401-1629674-1630202-1631248,1610612738,"Jayson Tatum, Derrick White, Neemias Queta, Payton Pritchard, Baylor Scheierman","Tatum, White, Queta, Pritchard, Scheierman",1628369-1628401-1629674-1630202-1631248,BOS,242.0,1,4.0,7.0,7.0,,,1.0,14,1.0,2.0,,,,2.0,2.0,,,,,,1.0,4.0,,,3.0,4.0,1.0,4.0,,9.0,13.0,1.0,1.0,,2.0,,,,,,,6.0,,3.0,,,4.0,1.0,,3.0,1.0,4.0,1.0,,1.0,2.0,,9.0,,1.0,,1.0,,1.0,1.0,2.0,1.0,,,,,,,2.0,2.0,,1.0,1.0,,,,,,,,,,7.0,,,,,1.0,1.0,1.0,0.25,,0.25,0.75,1.0,,0.5625,1.0,,0.5625,1.0,,0.5,,,,,,1.0,1.0,,,0.3333333333333333,0.25,1.0,,1.0,,,,,0.25,83.30578512396694,,15.714285714285714,18.857142857142858,15.0,17.857142857142858,0.25,0.5,0.5,1.0,0.25,1.0,1.0,1.0,,,,,,,,,0.5,0.25,0.25,1.0,,,,,,,0.75,0.25,0.50574375,0.4692,,,,0.2222222222222222,,6.425,27.475,,-4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612738,2026,2025-26,True
1628369-1628401-1630202-1630568-1630573,1610612738,"Jayson Tatum, Derrick White, Payton Pritchard, Luka Garza, Sam Hauser","Tatum, White, Pritchard, Garza, Hauser",1628369-1628401-1630202-1630568-1630573,BOS,120.0,1,2.0,6.0,5.0,6.0,5.0,1.0,11,,,,,,2.0,2.0,1.0,1.0,,,,,1.0,,1.0,3.0,3.0,,1.0,1.0,7.0,6.0,,,,,3.0,3.0,,1.0,1.0,7.0,6.0,,,,,1.0,,,3.0,,3.0,,,,2.0,1.0,6.0,,,1.0,,,1.0,,1.0,,,,,2.0,2.0,2.0,1.0,2.0,,1.0,,1.0,1.0,1.0,,,,,,,7.0,7.0,6.0,1.0,,1.0,1.0,,,,,1.0,,1.0,0.75,,0.75,0.875,,0.875,0.25,,,,1.0,,,,0.5,,0.5,,,,,,,0.5,,,132.0,,12.299999999999999,9.24,11.799999999999999,9.22,,,,,0.5,1.0,1.0,1.0,0.25,1.0,1.0,1.0,,,,,0.25,,,,,,,,0.25,,0.25,,0.4545625,,0.4545625,0.25,0.3333333333333333,,1.0,11.4,26.3,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,2.0,,,,,,,,,,,,,,,,,,1610612738,2026,2025-26,True
1628369-1628401-1630202-1630568-1631248,1610612738,"Jayson Tatum, Derrick White, Payton Pritchard, Luka Garza, Baylor Scheierman","Tatum, White, Pritchard, Garza, Scheierman",1628369-1628401-1630202-1630568-1631248,BOS,258.0,1,4.0,7.0,7.0,,,,14,1.0,1.0,,,,1.0,1.0,1.0,1.0,,1.0,,1.0,1.0,,,3.0,3.0,1.0,2.0,2.0,11.0,12.0,,,,,,,,,,,4.0,2.0,,3.0,,1.0,1.0,,2.0,,2.0,,,1.0,,1.0,4.0,,,2.0,1.0,,3.0,,3.0,,,,,1.0,1.0,1.0,,2.0,,2.0,,2.0,,1.0,,1.0,1.0,,1.0,1.0,11.0,,,,,0.6666666666666666,0.6666666666666666,,0.5,,0.5,1.0,,,0.9,,,0.9166666666666666,,,0.4,,,,1.0,,0.3333333333333333,,1.0,,0.6,,,,1.0,,,1.0,,,78.13953488372093,1.0,15.142857142857142,21.714285714285715,15.142857142857142,19.857142857142858,0.2,1.0,1.0,1.0,0.2,1.0,1.0,,0.2,1.0,1.0,1.0,0.2,,,,0.2,1.0,1.0,,,,,,,,0.6,1.0,0.56735,,,0.16666666666666666,0.25,,,8.666666666666666,25.05,,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612738,2026,2025-26,True
1628369-1628401-1630202-1630568-1641775,1610612738,"Jayson Tatum, Derrick White, Payton Pritchard, Luka Garza, Jordan Walsh","Tatum, White, Pritchard, Garza, Walsh",1628369-1628401-1630202-1630568-1641775,BOS,312.0,2,5.0,10.0,10.0,,4.0,1.0,20,,,,,,1.0,1.0,1.0,3.0,,1.0,,1.0,3.0,,,2.0,4.0,1.0,4.0,1.0,8.0,20.0,1.0,1.0,,2.0,,,,,,,,4.0,3.0,,,3.0,1.0,1.0,,1.0,1.0,1.0,,,,,3.0,1.0,,2.0,,,2.0,1.0,3.0,,,,,1.0,1.0,3.0,2.0,3.0,,1.0,,2.0,,1.0,,,,,,,6.0,,,,,,,1.0,0.25,,0.25,0.5,1.0,,0.4375,1.0,,0.4444444444444444,1.0,,0.5,0.25,,0.3333333333333333,0.3333333333333333,,,,1.0,0.3333333333333333,1.0,0.25,,0.5,,,,1.0,,,92.3076923076923,,19.6,11.6,18.4,11.6,,,,,0.125,1.0,1.0,,0.375,0.3333333333333333,0.5,,0.125,,,,0.375,0.3333333333333333,0.3333333333333333,1.0,,,,,,,0.5,0.3333333333333333,0.4882125,,,0.1111111111111111,0.2,0.25,,15.1,24.775,,-12.0,,,,,2.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612738,2026,2025-26,True
1628369-1628401-1630202-1630573-202696,1610612738,"Jayson Tatum, Derrick White, Payton Pritchard, Sam Hauser, Nikola Vučević","Tatum, White, Pritchard, Hauser, Vučević",1628369-1628401-1630202-1630573-202696,BOS,154.0,2,3.0,6.0,6.0,4.0,5.0,2.0,12,2.0,2.0,1.0,1.0,2.0,1.0,5.0,,,1.0,1.0,,,,,,3.0,7.0,1.0,1.0,3.0,12.0,8.0,2.0,3.0,,5.0,2.0,4.0,1.0,1.0,1.0,8.0,,6.0,,3.0,4.0,,,,,,,,,,,,,,4.0,2.0,,,2.0,4.0,6.0,2.0,,,,1.0,,1.0,1.0,2.0,1.0,2.0,,3.0,1.0,2.0,,,,,,,7.0,8.0,4.0,1.0,,,,,1.0,1.0,1.0,0.42857142857142855,0.6666666666666666,0.5,0.5625,0.6666666666666666,0.7,0.6666666666666666,0.8333333333333334,0.8,0.125,,,,1.0,,,1.0,1.0,,1.0,1.0,,,,,,1.0,1.0,0.5,112.2077922077922,,13.833333333333334,11.833333333333334,12.833333333333334,11.833333333333334,0.25,1.0,1.0,,0.625,0.2,0.2,,,,,,0.125,1.0,1.0,,,,,,0.3333333333333333,1.0,,0.4,,,0.375,,0.51221875,0.5012333333333333,0.5641700000000001,0.2222222222222222,0.25,0.4166666666666667,0.6666666666666666,5.3,22.4,0.6666666666666666,4.0,,,,1.0,,,1.0,,,,,,,,,,,,,1.0,,,,,,,2.0,1.0,1.0,,,,,,,,,,,,,,1.0,1.0,0.2,1.0,1610612738,2026,2025-26,True
1628369-1628401-1630202-1631248-1641775,1610612738,"Jayson Tatum, Derrick White, Payton Pritchard, Baylor Scheierman, Jordan Walsh","Tatum, White, Pritchard, Scheierman, Walsh",1628369-1628401-1630202-1631248-1641775,BOS,48.0,1,1.0,2.0,1.0,,,,3,1.0,1.0,,,,,,,,,,,,,,,1.0,1.0,,,1.0,3.0,,,,,,,,,,,,2.0,,,,,,,,1.0,,1.0,,,1.0,,,2.0,,,,,,,,,,1.0,,1.0,,,,,,,1.0,,2.0,,1.0,,,,,,,3.0,,,,,1.0,1.0,,,,,1.0,,,1.0,,,0.75,,,,,,,,,,,,,,,,,,,,,,,90.0,,12.0,24.0,12.0,23.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,0.5093,,,0.5,0.5,,,2.7,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612738,2026,2025-26,True
1628369-1628401-1630202-1631248-202696,1610612738,"Jayson Tatum, Derrick White, Payton Pritchard, Baylor Scheierman, Nikola Vučević","Tatum, White, Pritchard, Scheierman, Vučević",1628369-1628401-1630202-1631248-202696,BOS,274.0,2,5.0,9.0,9.0,,,1.0,18,2.0,2.0,,,,1.0,1.0,,1.0,,,,2.0,2.0,,,3.0,4.0,2.0,2.0,2.0,14.0,12.0,,,,,,,,,,,2.0,4.0,3.0,3.0,,2.0,2.0,,1.0,1.0,2.0,1.0,,1.0,,,5.0,,1.0,2.0,,,2.0,1.0,3.0,,2.0,2.0,,1.0,,2.0,1.0,1.0,,2.0,,4.0,,2.0,,,,,,,14.0,,,,,0.3333333333333333,0.3333333333333333,0.5,1.0,,1.0,0.75,,,1.0,,,0.875,,,0.3333333333333333,,,,0.5,,,1.0,1.0,,1.0,1.0,,,,,,1.0,,,94.59854014598541,,13.333333333333334,17.11111111111111,12.666666666666666,17.11111111111111,0.3333333333333333,1.0,1.0,0.5,0.16666666666666666,1.0,1.0,,0.16666666666666666,,,,,,,,0.3333333333333333,1.0,1.0,0.5,,,,,,,0.6666666666666666,1.0,0.5534833333333333,,,0.25,0.3333333333333333,,,8.875,27.0,,2.0,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,1.0,,,,,,,,,,,,,,1610612738,2026,2025-26,True
1628369-1628401-1630202-1641775-202696,1610612738,"Jayson Tatum, Derrick White, Payton Pritchard, Jordan Walsh, Nikola Vučević","Tatum, White, Pritchard, Walsh, Vučević",1628369-1628401-1630202-1641775-202696,BOS,370.70000000000005,2,6.0,11.0,12.0,11.0,6.0,2.0,23,1.0,2.0,,1.0,2.0,2.0,5.0,,1.0,,,,1.0,4.0,1.0,4.0,3.0,8.0,1.0,4.0,2.0,11.0,14.0,,1.0,,2.0,3.0,8.0,1.0,4.0,2.0,11.0,4.0,2.0,,3.0,,4.0,1.0,,2.0,,2.0,,,1.0,1.0,,4.0,,2.0,3.0,1.0,,4.0,2.0,6.0,,,,,,,,,,,1.0,,2.0,,1.0,,,,,,,9.0,11.0,11.0,,,0.6666666666666666,0.6666666666666666,,0.25,0.25,0.25,0.375,,0.375,0.375,,0.375,0.4230769230769231,0.5,0.4230769230769231,0.3333333333333333,,,,,,0.5,0.4,0.6,,0.5714285714285714,0.25,,,,0.5,,0.6,,,89.3444834097653,,16.12727272727273,16.108333333333334,15.172727272727274,14.841666666666669,0.16666666666666666,0.5,0.5,1.0,0.4166666666666667,0.4,0.4,0.5,0.08333333333333333,,,,,,,,0.3333333333333333,0.25,0.25,,1.0,,,0.16666666666666666,0.3333333333333333,0.25,0.5,0.25,0.49205000000000004,0.6151,0.49205000000000004,0.07692307692307693,0.1111111111111111,0.18181818181818182,1.0,7.3125,26.775,1.0,-3.0,,,,2.0,,,,,,,,,,,,,,,,0.6666666666666666,,,,,,,1.0,0.5,,,,,,,,,,,,,,,,,,,1610612738,2026,2025-26,True
1628369-1628401-1630573-1641775-202696,1610612738,"Jayson Tatum, Derrick White, Sam Hauser, Jordan Walsh, Nikola Vučević","Tatum, White, Hauser, Walsh, Vučević",1628369-1628401-1630573-1641775-202696,BOS,62.0,1,1.0,3.0,3.0,,1.0,,6,1.0,1.0,,,,,,,,,,,1.0,1.0,,,1.0,1.0,1.0,1.0,,5.0,1.0,,,,,,,,,,,,2.0,3.0,,,1.0,1.0,,,1.0,1.0,1.0,,,,,3.0,,,1.0,,1.0,2.0,,2.0,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,5.0,,,,,,,1.0,1.0,,1.0,1.0,,,1.25,,,1.25,,,0.5,,,,1.0,1.0,,,1.0,,1.0,,,,,,,1.0,,,139.3548387096774,,8.0,12.666666666666666,8.0,12.666666666666666,0.5,1.0,1.0,,,,,,,,,,,,,,0.5,1.0,1.0,1.0,,,,,,,1.0,1.0,0.534425,,,,,,,3.7,26.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612738,2026,2025-26,True
1628369-1629674-1630202-1630573-1631248,1610612738,"Jayson Tatum, Neemias Queta, Payton Pritchard, Sam Hauser, Baylor Scheierman","Tatum, Queta, Pritchard, Hauser, Scheierman",1628369-1629674-1630202-1630573-1631248,BOS,428.0,2,7.0,14.0,12.0,,,2.0,26,1.0,3.0,,,,2.0,5.0,1.0,2.0,3.0,3.0,1.0,,,,,4.0,10.0,3.0,3.0,,17.0,17.0,1.0,1.0,1.0,5.0,,,,,,,4.0,4.0,9.0,,,,,1.0,2.0,3.0,5.0,,3.0,,1.0,1.0,13.0,,1.0,2.0,2.0,,4.0,1.0,5.0,1.0,,,,,,3.0,1.0,2.0,,2.0,1.0,,,,,,,,,,12.0,,,,,0.5,0.5,1.0,1.0,,1.0,0.4,1.0,,0.6538461538461539,1.25,,0.6538461538461539,1.25,,0.23076923076923078,0.1,0.3333333333333333,,,,1.0,0.2,0.5,,0.6666666666666666,0.2,,,,1.0,,0.5,,0.2,87.47663551401868,,16.5,16.416666666666668,15.142857142857142,15.333333333333334,0.23076923076923078,0.3333333333333333,0.5,,0.38461538461538464,0.4,0.4,0.5,0.15384615384615385,0.5,0.5,1.0,0.23076923076923078,1.0,1.0,1.0,,,,,,,0.5,,,,0.46153846153846156,,0.4713653846153846,0.4289,,,,0.29411764705882354,,8.58,23.46666666666667,,,,,1.0,,3.0,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,,1.0,,,,1.0,1.0,1.0,,,,,,1610612738,2026,2025-26,True
1628369-1629674-1630202-1630573-1641775,1610612738,"Jayson Tatum, Neemias Queta, Payton Pritchard, Sam Hauser, Jordan Walsh","Tatum, Queta, Pritchard, Hauser, Walsh",1628369-1629674-1630202-1630573-1641775,BOS,242.89999999999998,2,4.0,8.0,9.0,,4.0,2.0,17,2.0,3.0,1.0,1.0,,,3.0,,2.0,,,,,1.0,,,2.0,8.0,,1.0,,4.0,12.0,1.0,1.0,,2.0,,,,,,,2.0,2.0,,,2.0,1.0,,2.0,1.0,,1.0,,,1.0,,,2.0,1.0,1.0,3.0,1.0,,4.0,2.0,6.0,,1.0,1.0,,1.0,,1.0,1.0,1.0,,1.0,,,,,,,,,,,2.0,,,,,0.5,1.0,,,,,0.25,1.0,,0.2222222222222222,1.0,,0.2222222222222222,1.0,,0.1111111111111111,0.25,,,1.0,,1.0,0.16666666666666666,0.75,1.0,0.8,0.2857142857142857,,1.0,,1.0,,1.0,,,100.78221490325238,,16.3875,12.422222222222222,16.1375,11.977777777777778,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.5,0.3333333333333333,,,,0.2222222222222222,,,,,,,,0.1111111111111111,,,,1.0,1.0,,,,,0.4444444444444444,,0.5303111111111112,0.627,,,,0.5,,6.75,23.9,,-8.0,,,,,,,1.0,,,,,,,,,,,,0.6666666666666666,0.3333333333333333,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1610612738,2026,2025-26,True
1628369-1630202-1630573-1631248-202696,1610612738,"Jayson Tatum, Payton Pritchard, Sam Hauser, Baylor Scheierman, Nikola Vučević","Tatum, Pritchard, Hauser, Scheierman, Vučević",1628369-1630202-1630573-1631248-202696,BOS,160.0,1,3.0,5.0,5.0,,,,10,1.0,1.0,,,,,1.0,,2.0,,,,1.0,1.0,,,1.0,4.0,1.0,1.0,1.0,6.0,7.0,,,,,,,,,,,,2.0,3.0,,,1.0,1.0,,,1.0,1.0,1.0,,,,,3.0,,1.0,1.0,,,1.0,1.0,2.0,,1.0,1.0,,,,,1.0,1.0,,2.0,,2.0,,1.0,,,,,1.0,1.0,6.0,,,,,,,1.0,1.0,,1.0,0.25,,,0.5,,,0.5,,,0.2,,,,,,,0.3333333333333333,0.5,,0.5,0.3333333333333333,,,,,,0.5,,,90.0,1.0,17.2,14.8,15.8,12.6,0.2,1.0,1.0,,0.2,,,,0.4,,,,,,,,0.2,1.0,1.0,1.0,,,,,,,0.4,1.0,0.5280400000000001,,,0.16666666666666666,0.2,,,12.0,26.2,,-1.0,,,,,,,,,,,1.0,,,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612738,2026,2025-26,True
1628369-1630202-1630573-1641775-202696,1610612738,"Jayson Tatum, Payton Pritchard, Sam Hauser, Jordan Walsh, Nikola Vučević","Tatum, Pritchard, Hauser, Walsh, Vučević",1628369-1630202-1630573-1641775-202696,BOS,146.1,1,2.0,5.0,6.0,,1.0,,11,1.0,2.0,,,,,,,1.0,,1.0,,1.0,1.0,,,1.0,3.0,1.0,2.0,,5.0,6.0,,,,,,,,,,,2.0,,3.0,,,1.0,1.0,,1.0,1.0,2.0,1.0,,1.0,,,5.0,,,,,,,,,,2.0,,2.0,,,,1.0,1.0,,,,,,,,,,,,,5.0,,,,,1.0,1.0,1.0,0.5,,0.5,0.3333333333333333,,,0.5,,,0.5,,,0.4,,,,,,,,,,,,,,,,,,,,108.41889117043121,,14.559999999999999,12.216666666666667,14.559999999999999,12.216666666666667,0.4,0.5,0.5,1.0,,,,,0.2,,,,0.2,,,,0.2,1.0,1.0,1.0,,,,,,,0.8,1.0,0.52669,,,,,,,7.1000000000000005,25.25,,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612738,2026,2025-26,True
1628369-1630202-1631248-1641775-202696,1610612738,"Jayson Tatum, Payton Pritchard, Baylor Scheierman, Jordan Walsh, Nikola Vučević","Tatum, Pritchard, Scheierman, Walsh, Vučević",1628369-1630202-1631248-1641775-202696,BOS,169.0,1,3.0,5.0,5.0,,5.0,,10,,,,,,,,1.0,1.0,,,,1.0,1.0,,,1.0,1.0,1.0,1.0,,5.0,11.0,,,,,,,,,,,2.0,,3.0,,,1.0,1.0,,1.0,1.0,2.0,1.0,,,,1.0,5.0,,,,,1.0,1.0,,1.0,,,,,1.0,,3.0,1.0,2.0,,,,,,,,,,,,,5.0,,,,,1.0,1.0,1.0,1.0,,1.0,1.0,,,1.25,,,1.25,,,0.5,,,,0.3333333333333333,1.0,,,,,,,,,,,,,,,85.20710059171597,,15.38,18.419999999999998,15.38,11.819999999999999,,,,,,,,,0.5,1.0,1.0,1.0,,,,,0.5,1.0,1.0,1.0,,,,,,,0.5,1.0,0.4504,,,,,,,16.8,25.3,,-6.0,,,,,2.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,1610612738,2026,2025-26,True
1629674-1630202-1630573-1631248-1641775,1610612738,"Neemias Queta, Payton Pritchard, Sam Hauser, Baylor Scheierman, Jordan Walsh","Queta, Pritchard, Hauser, Scheierman, Walsh",1629674-1630202-1630573-1631248-1641775,BOS,83.0,1,1.0,2.0,3.0,,,,5,,,,,,1.0,2.0,,,,,,,,,,1.0,2.0,,,,2.0,3.0,,,,,,,,,,,2.0,,,,,,,,1.0,,1.0,,,,1.0,,2.0,,,1.0,,,1.0,,1.0,,,,,,,,2.0,3.0,,1.0,,,,,,,,,,,2.0,,,,,1.0,1.0,,,,,0.5,,,0.5,,,0.5,,,,,,,,,,,1.0,,1.0,,,,,,,1.0,,,86.74698795180723,,16.0,17.0,16.0,17.0,,,,,1.0,0.5,0.5,1.0,,,,,,,,,,,,,,,,,,,,,0.42425,,,,,,,7.65,,,-1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612738,2026,2025-26,True
1629674-1631199-1631248-1641775-1642864,1610612738,"Neemias Queta, Ron Harper Jr., Baylor Scheierman, Jordan Walsh, Hugo González","Queta, Harper Jr., Scheierman, Walsh, González",1629674-1631199-1631248-1641775-1642864,BOS,26.0,1,,1.0,1.0,1.0,1.0,,2,,,,,,,,1.0,1.0,,,,,,,,1.0,1.0,,,,2.0,,,,,,1.0,1.0,,,,2.0,,2.0,,,,,,,,,,,,,,,,,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,1.0,,,,,,,,,1.0,,1.0,1.0,,1.0,1.0,,1.0,,,,,,,0.5,,,,0.5,,,,1.0,,,,,,110.76923076923076,,16.0,10.0,16.0,9.0,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,0.3606,,0.3606,,,,1.0,16.9,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612738,2026,2025-26,True
