EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,SecondChanceOffPoss,TotalPoss,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGA,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2A,SecondChanceFG3A,PenaltyFG3A,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,ThreePtAssists,Assists,Arc3Assists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,LiveBallTurnovers,BadPassTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,FirstChancePoints,PenaltyOffPossExcludingTakeFouls,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,EfgPct,TsPct,FG3APct,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,SelfORebPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,PenaltyCorner3Frequency,PenaltyArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PenaltyDefPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,LongMidRangeFGM,PenaltyArc3FGM,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,TwoPtAssists,AtRimAssists,DefThreePtRebounds,DeadBallTurnovers,Offensive Fouls,ThreePtShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,PenaltyFg3Pct,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,DefThreePtReboundPct,DefAtRimReboundPct,DefArc3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Accuracy,ThreePtShootingFoulsDrawnPct,PenaltyPointsPct,Blocked2s,BlockedShortMidRange,Blocks,2pt And 1 Free Throw Trips,SecondChanceAtRimFGM,SecondChanceAtRimFGA,SecondChanceFG2M,SecondChanceFtPoints,SecondChancePoints,PtsUnassisted3s,PtsPutbacks,Steals,BadPassSteals,BadPassOutOfBoundsTurnovers,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,OffAtRimReboundPct,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChancePointsPct,FTOffRebounds,NonShootingPenaltyNonTakeFouls,OffFTReboundPct,Corner3FGM,PenaltyCorner3FGM,Corner3Assists,OffLongMidRangeReboundPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyCorner3Accuracy,ShortMidRangeAssists,Loose Ball Fouls,DefCorner3ReboundPct,ShortMidRangePctAssisted,SecondChanceCorner3FGA,Fg2aBlocked,LostBallSteals,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Technical Free Throw Trips,RecoveredBlocks,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,BlocksRecoveredPct,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,LongMidRangeAssists,LongMidRangePctAssisted,SecondChanceCorner3FGM,SecondChanceFG3M,BlockedAtRim,SecondChanceFg3Pct,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3FGM,Charge Fouls,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,Fg3aBlocked,SecondChanceTurnovers,Blocked3s,BlockedCorner3,FG3APctBlocked,Corner3PctBlocked,OffensiveGoaltends,3pt And 1 Free Throw Trips,DefensiveGoaltends,BlockedArc3,Travels,Charge Fouls Drawn,LongMidRangePctBlocked,BlockedLongMidRange,team_id,year,season,team_vs
1629675-1630162-1630183-201144-203944,1610612750,"Naz Reid, Anthony Edwards, Jaden McDaniels, Mike Conley, Julius Randle","Reid, Edwards, McDaniels, Conley, Randle",1629675-1630162-1630183-201144-203944,MIN,409.0,3,7.0,-8.0,15.0,15.0,5.0,2.0,30.0,,2.0,,2.0,,2.0,4.0,1.0,1.0,3.0,5.0,2.0,6.0,4.0,16.0,24.0,1.0,1.0,1.0,4.0,6.0,4.0,2.0,2.0,3.0,2.0,8.0,2.0,,2.0,,3.0,2.0,5.0,,2.0,1.0,3.0,1.0,1.0,3.0,5.0,,1.0,4.0,1.0,11.0,5.0,1.0,0.3333333333333333,0.3333333333333333,0.6,0.5454545454545454,0.6153846153846154,0.5454545454545454,0.6666666666666666,,0.6666666666666666,,0.5,0.6,0.3333333333333333,,0.5,0.5,1.0,,,105.62347188264059,13.2,14.066666666666666,13.066666666666666,13.533333333333333,0.18181818181818182,,,,0.18181818181818182,0.36363636363636365,0.5,0.5,1.0,0.5,,0.5,0.8181818181818182,0.5,0.5817818181818182,,0.507025,0.08333333333333333,0.16666666666666666,4.42,24.766666666666666,0.3333333333333333,4.0,3.0,3.0,,,,,,1.0,,2.0,2.0,2.0,1.0,1.0,1.0,1.0,,,2.0,0.3333333333333333,0.5,,,,0.3333333333333333,0.5,0.5,,0.2727272727272727,1.0,1.0,0.3333333333333333,,,,,,,0.125,2.0,,2.0,,1.0,1.0,1.0,,5.0,,2.0,1.0,,,1.0,1.0,1.0,1.25,1.25,,0.5,1.0,0.3125,,,,,,,,,,,,,,1.0,,,,1.0,1.0,1.0,,1.0,,,,0.5,,,,,,1.0,2.0,1.0,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,1610612750,2026,2025-26,True
1629675-1630162-1630183-203497-203944,1610612750,"Naz Reid, Anthony Edwards, Jaden McDaniels, Rudy Gobert, Julius Randle","Reid, Edwards, McDaniels, Gobert, Randle",1629675-1630162-1630183-203497-203944,MIN,147.0,1,2.0,-3.0,6.0,5.0,6.0,,11.0,,3.0,,,,,,,,1.0,4.0,,,2.0,4.0,7.0,,,,2.0,,,,,,,,,,1.0,,1.0,,1.0,,,,1.0,1.0,1.0,2.0,1.0,,,2.0,1.0,4.0,6.0,,,,0.25,0.25,0.4,,,,0.5,,,0.3333333333333333,,,,,1.0,,,107.75510204081633,9.666666666666666,17.8,9.666666666666666,16.6,0.75,,,,,,,,,,,,0.25,,0.487525,,0.487525,0.2,0.2,8.85,,1.0,,1.0,1.0,1.0,1.0,,,1.0,4.0,,2.0,4.0,,,,,1.0,1.0,,4.0,,,,0.25,0.25,0.4,,,,0.25,1.0,1.0,,,,0.25,1.0,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612750,2026,2025-26,True
1629675-1630162-1630245-1630538-203497,1610612750,"Naz Reid, Anthony Edwards, Ayo Dosunmu, Bones Hyland, Rudy Gobert","Reid, Edwards, Dosunmu, Hyland, Gobert",1629675-1630162-1630245-1630538-203497,MIN,69.0,2,1.0,3.0,3.0,2.0,3.0,1.0,5.0,,,,1.0,1.0,1.0,1.0,,1.0,1.0,2.0,1.0,2.0,1.0,6.0,3.0,1.0,,2.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,3.0,,1.0,1.0,,1.0,1.0,2.0,,,,,,,,1.0,,,1.0,,4.0,3.0,1.0,0.5,0.5,0.5,0.625,0.75,0.5,,,1.0,1.0,,1.0,0.5,,,,1.0,,,104.34782608695653,14.333333333333334,13.0,14.0,13.0,,,,,0.25,0.25,1.0,1.0,1.0,,0.25,0.25,1.0,1.0,0.5842625,0.4394,0.5842625,0.25,,2.3,24.05,1.0,,1.0,2.0,1.0,2.0,,1.0,1.0,2.0,1.0,1.0,6.0,,,,,,,1.0,6.0,,,0.5,0.5,0.625,0.75,,,,0.5,0.5,1.0,,,,0.5,0.5,1.0,0.5,1.0,,,,,1.0,1.0,1.0,,2.0,,2.0,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,,,,,,,,,,,,,,,,,1.0,,,,,,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,1610612750,2026,2025-26,True
1629675-1630162-1630245-1630538-203944,1610612750,"Naz Reid, Anthony Edwards, Ayo Dosunmu, Bones Hyland, Julius Randle","Reid, Edwards, Dosunmu, Hyland, Randle",1629675-1630162-1630245-1630538-203944,MIN,247.0,2,4.0,1.0,8.0,9.0,4.0,,17.0,,2.0,1.0,,,2.0,3.0,,3.0,2.0,5.0,2.0,3.0,2.0,12.0,11.0,,,3.0,,3.0,3.0,2.0,1.0,3.0,1.0,7.0,,,1.0,,4.0,,4.0,,,,,,2.0,2.0,2.0,,,2.0,,12.0,4.0,0.5,0.6666666666666666,0.6666666666666666,0.4,0.625,0.75,0.375,,,0.5,,,0.6666666666666666,,,,,,,,99.1093117408907,15.375,13.777777777777779,15.375,12.444444444444445,0.25,,,0.125,,0.375,0.6666666666666666,0.6666666666666666,0.5,,,0.75,0.625,0.6666666666666666,0.56506875,,0.5167375,0.25,,8.540000000000001,25.733333333333334,0.5,,2.0,2.0,,,,2.0,,1.0,2.0,2.0,8.0,4.0,2.0,2.0,3.0,,,2.0,8.0,1.0,1.0,0.6666666666666666,,0.75,1.0,0.75,0.5,0.75,0.25,1.0,1.0,1.0,,,,,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,,1.0,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,2.0,,,,,,,1610612750,2026,2025-26,True
1629675-1630162-1630245-1630545-201144,1610612750,"Naz Reid, Anthony Edwards, Ayo Dosunmu, Terrence Shannon Jr., Mike Conley","Reid, Edwards, Dosunmu, Shannon Jr., Conley",1629675-1630162-1630245-1630545-201144,MIN,126.0,1,2.0,-6.0,5.0,4.0,4.0,1.0,9.0,,,,,,,1.0,,1.0,2.0,2.0,,1.0,,4.0,10.0,1.0,,1.0,4.0,,1.0,,,,,,1.0,,,,,1.0,1.0,,,,2.0,2.0,1.0,2.0,2.0,,,3.0,1.0,2.0,4.0,,,,1.0,0.6666666666666666,0.5,0.3333333333333333,,,,,1.0,,1.0,,1.0,,,,,102.85714285714285,12.8,15.5,12.8,15.5,,,,,,0.3333333333333333,,,,,,0.5,1.0,,0.5769833333333333,,0.608925,0.3333333333333333,0.5,1.6,26.1,0.8,1.0,2.0,2.0,1.0,1.0,,,1.0,1.0,,,2.0,,,,,2.0,,,2.0,,,,1.0,0.5,0.3333333333333333,,,,0.6666666666666666,1.0,1.0,,,,0.5,1.0,,,0.5,,,,1.0,1.0,1.0,1.0,,2.0,,2.0,,,,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,0.5,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1610612750,2026,2025-26,True
1629675-1630162-1630245-1630545-203497,1610612750,"Naz Reid, Anthony Edwards, Ayo Dosunmu, Terrence Shannon Jr., Rudy Gobert","Reid, Edwards, Dosunmu, Shannon Jr., Gobert",1629675-1630162-1630245-1630545-203497,MIN,769.0,4,13.0,5.0,26.0,26.0,18.0,4.0,52.0,4.0,9.0,4.0,,,2.0,6.0,3.0,4.0,10.0,19.0,2.0,6.0,7.0,33.0,28.0,3.0,3.0,4.0,12.0,3.0,6.0,2.0,1.0,5.0,1.0,11.0,1.0,4.0,4.0,,6.0,6.0,12.0,1.0,1.0,,2.0,2.0,2.0,5.0,5.0,,,10.0,4.0,28.0,18.0,0.5,0.3333333333333333,0.3333333333333333,0.5263157894736842,0.52,0.55,0.24,0.5,,0.8,0.4444444444444444,0.25,0.75,0.38461538461538464,0.2,0.25,,0.8,,0.09090909090909091,97.37321196358909,15.707692307692307,13.86923076923077,14.238461538461538,13.346153846153847,0.36,0.4444444444444444,0.5,0.16,,0.24,0.3333333333333333,0.3333333333333333,0.5,0.5,,0.25,0.48,0.3333333333333333,0.518768,0.50861,0.4856375,0.13793103448275862,0.17391304347826086,8.042105263157895,25.7,0.6923076923076923,19.0,5.0,6.0,1.0,2.0,1.0,2.0,4.0,12.0,2.0,5.0,19.0,8.0,4.0,3.0,2.0,1.0,1.0,,19.0,0.4,0.4,0.5,0.3333333333333333,0.4375,0.5,0.6666666666666666,,0.5,0.24,0.8333333333333334,1.0,0.6,0.25,0.25,0.125,0.5,0.5,,0.5757575757575758,3.0,3.0,3.0,,1.0,1.0,1.0,,5.0,3.0,,3.0,2.0,,1.0,1.0,0.3333333333333333,0.4166666666666667,0.4166666666666667,1.0,0.16666666666666666,1.0,0.15151515151515152,1.0,1.0,1.0,,,,0.6666666666666666,,,,,,1.0,1.0,,,2.0,1.0,,1.0,,1.0,0.10526315789473684,0.16666666666666666,0.1111111111111111,0.3333333333333333,,,1.0,1.0,,1.0,,0.3333333333333333,,,1.0,,0.3333333333333333,1.0,,,,,,,,,,,,,,,1610612750,2026,2025-26,True
1629675-1630162-1630245-1630545-203944,1610612750,"Naz Reid, Anthony Edwards, Ayo Dosunmu, Terrence Shannon Jr., Julius Randle","Reid, Edwards, Dosunmu, Shannon Jr., Randle",1629675-1630162-1630245-1630545-203944,MIN,576.0,2,10.0,8.0,20.0,20.0,1.0,5.0,40.0,,4.0,1.0,2.0,,2.0,5.0,2.0,,8.0,14.0,3.0,7.0,7.0,32.0,24.0,2.0,3.0,,8.0,9.0,5.0,2.0,3.0,7.0,2.0,17.0,2.0,4.0,4.0,1.0,9.0,6.0,15.0,2.0,1.0,1.0,2.0,,2.0,2.0,5.0,,,8.0,5.0,24.0,1.0,1.0,0.42857142857142855,0.42857142857142855,0.5714285714285714,0.5952380952380952,0.6666666666666666,0.3333333333333333,0.5,1.0,0.8,0.6666666666666666,0.5,0.8888888888888888,0.6,0.75,0.6666666666666666,,0.6666666666666666,,0.2,100.0,14.4,14.4,13.1,14.05,0.19047619047619047,,,0.047619047619047616,0.09523809523809523,0.23809523809523808,0.4,0.4,1.0,0.4,,,0.7619047619047619,0.4,0.6034880952380952,0.6202333333333333,,0.20833333333333334,0.29411764705882354,4.321428571428571,24.042857142857144,0.05,5.0,7.0,9.0,,,1.0,,,,,2.0,2.0,8.0,4.0,4.0,4.0,1.0,,,2.0,0.5,0.5714285714285714,,,,1.0,1.0,1.0,1.0,0.42857142857142855,0.7777777777777778,0.7777777777777778,0.5714285714285714,1.0,1.0,,,,,0.0625,2.0,1.0,2.0,2.0,1.0,2.0,1.0,3.0,8.0,,2.0,1.0,,,,,0.5,0.5,0.6666666666666666,0.5,0.4,0.5,0.25,,,,1.0,,1.0,,0.5,0.5,1.0,,,,1.0,,1.0,,1.0,,,,2.0,,,,1.0,,0.2,,,,1.0,1.0,0.3333333333333333,,,1.0,,0.5,1.0,,,,,,,,,1.0,,,,,,1610612750,2026,2025-26,True
1629675-1630162-1630245-201144-203944,1610612750,"Naz Reid, Anthony Edwards, Ayo Dosunmu, Mike Conley, Julius Randle","Reid, Edwards, Dosunmu, Conley, Randle",1629675-1630162-1630245-201144-203944,MIN,415.2,2,7.0,3.0,13.0,15.0,8.0,1.0,28.0,,1.0,2.0,,,1.0,2.0,1.0,2.0,5.0,9.0,1.0,2.0,3.0,16.0,13.0,,1.0,2.0,2.0,3.0,2.0,1.0,1.0,5.0,1.0,11.0,,1.0,2.0,1.0,7.0,1.0,8.0,,,,1.0,,2.0,3.0,3.0,,,4.0,1.0,16.0,8.0,1.0,0.5,0.5,0.5555555555555556,0.5909090909090909,0.6153846153846154,0.18181818181818182,,1.0,0.5,0.25,,0.75,0.2,,,,0.5,,,97.10982658959537,12.892307692307693,16.506666666666668,12.507692307692308,15.173333333333334,0.09090909090909091,,,0.18181818181818182,,0.18181818181818182,0.5,0.5,1.0,1.0,,0.2857142857142857,0.7272727272727273,0.5,0.6133818181818183,0.4989,0.6038142857142857,0.08333333333333333,0.1,5.577777777777778,25.95,0.6153846153846154,9.0,4.0,6.0,2.0,4.0,1.0,1.0,2.0,5.0,1.0,3.0,10.0,8.0,4.0,4.0,4.0,1.0,1.0,,10.0,0.8,0.8,0.5,0.4,0.5,0.5555555555555556,1.0,0.5,1.0,0.5454545454545454,0.6666666666666666,0.8,1.0,0.5,0.5,0.5714285714285714,0.5,0.5,,0.625,,,,,,,,,,,,,,,1.0,1.0,,,,0.5,,,,,,,,,,,,,,,,,,,,1.0,,,,,,0.1111111111111111,0.16666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612750,2026,2025-26,True
1629675-1630162-1630245-203497-203944,1610612750,"Naz Reid, Anthony Edwards, Ayo Dosunmu, Rudy Gobert, Julius Randle","Reid, Edwards, Dosunmu, Gobert, Randle",1629675-1630162-1630245-203497-203944,MIN,220.0,1,4.0,-1.0,7.0,7.0,4.0,1.0,14.0,,,,1.0,,,3.0,,3.0,2.0,4.0,,4.0,,4.0,5.0,1.0,,3.0,2.0,,3.0,,,1.0,,2.0,1.0,,1.0,1.0,3.0,1.0,4.0,,,,,,2.0,2.0,2.0,,1.0,,,4.0,4.0,,,,0.5,0.25,0.25,0.5,,1.0,0.5,,0.25,0.6666666666666666,0.16666666666666666,,0.3333333333333333,,,,,91.63636363636364,15.785714285714286,15.642857142857142,13.828571428571427,15.62857142857143,,,,,0.125,0.375,,,,,,0.6,1.0,,0.65963125,,0.63023,,,1.325,24.85,0.5714285714285714,3.0,2.0,4.0,1.0,2.0,,,1.0,2.0,,,2.0,2.0,1.0,1.0,1.0,,,,2.0,0.5,0.5,,0.5,0.2,0.2,1.0,1.0,,0.5,0.5,0.5,0.5,,,0.4,0.5,,,0.5,1.0,,1.0,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1610612750,2026,2025-26,True
1629675-1630162-1630538-1630545-203944,1610612750,"Naz Reid, Anthony Edwards, Bones Hyland, Terrence Shannon Jr., Julius Randle","Reid, Edwards, Hyland, Shannon Jr., Randle",1629675-1630162-1630538-1630545-203944,MIN,216.0,2,4.0,5.0,6.0,7.0,4.0,2.0,13.0,,,,1.0,,1.0,2.0,1.0,,,2.0,1.0,3.0,6.0,9.0,4.0,1.0,1.0,,,3.0,2.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,3.0,,4.0,3.0,7.0,2.0,,,1.0,1.0,,2.0,3.0,,,8.0,3.0,9.0,4.0,1.0,0.3333333333333333,0.3333333333333333,,0.3,0.5,0.6,,,0.5,1.0,0.5,0.5714285714285714,0.75,,,1.0,1.0,,0.5,86.66666666666667,14.833333333333334,18.142857142857142,11.5,16.142857142857142,,,,,0.2,0.4,0.5,0.5,1.0,0.5,,,1.0,0.5,0.5665199999999999,0.6381,0.55635,0.375,0.6,1.85,24.8,0.6666666666666666,3.0,,2.0,,2.0,,,,2.0,,4.0,4.0,,,,1.0,1.0,,,4.0,,,,,,0.4,1.0,0.5,1.0,0.4,,,,,,1.0,,,,0.4444444444444444,4.0,1.0,5.0,,,1.0,,,,,,,,,,,,,,1.0,0.5,,,,1.0,,,,,,,,,,,1.0,,,,,,,,1.0,3.0,,,,0.6,,,,,,,3.0,,,,,,,,,1.0,1.0,,,,,,,1.0,,,,,1610612750,2026,2025-26,True
1629675-1630162-1630538-1641740-203497,1610612750,"Naz Reid, Anthony Edwards, Bones Hyland, Jaylen Clark, Rudy Gobert","Reid, Edwards, Hyland, Clark, Gobert",1629675-1630162-1630538-1641740-203497,MIN,129.0,1,2.0,-4.0,5.0,4.0,5.0,,9.0,,,,1.0,1.0,,,,,1.0,2.0,,1.0,2.0,4.0,8.0,,,1.0,,,,,,1.0,,2.0,,,,,,,,,1.0,,1.0,1.0,,,1.0,,,2.0,1.0,4.0,5.0,,,,0.5,0.3333333333333333,0.5,0.3333333333333333,1.0,,,,,,,,,,,,,100.46511627906978,15.4,13.0,15.4,13.0,,,,,0.3333333333333333,,,,,,0.3333333333333333,,1.0,,0.6766166666666668,,0.6766166666666668,0.25,0.3333333333333333,1.45,24.3,1.0,4.0,1.0,2.0,1.0,2.0,,,1.0,2.0,,2.0,4.0,2.0,1.0,1.0,,,,,4.0,1.0,1.0,,0.5,0.3333333333333333,0.5,,,,0.6666666666666666,0.5,1.0,1.0,,,0.6666666666666666,0.5,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,,,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612750,2026,2025-26,True
1629675-1630162-1630538-201144-203497,1610612750,"Naz Reid, Anthony Edwards, Bones Hyland, Mike Conley, Rudy Gobert","Reid, Edwards, Hyland, Conley, Gobert",1629675-1630162-1630538-201144-203497,MIN,116.2,1,2.0,,3.0,3.0,3.0,,6.0,,,1.0,,,,2.0,,2.0,2.0,2.0,,2.0,,4.0,4.0,,,2.0,2.0,,2.0,,,1.0,,2.0,1.0,,,,,1.0,1.0,,,,,,,,,,,,,4.0,3.0,,,,1.0,0.5,0.5,0.5,,,,,0.5,,0.5,,0.5,,,,,74.35456110154905,20.066666666666666,18.666666666666668,18.433333333333334,18.666666666666668,,,,0.25,,0.5,,,,,,0.5,0.75,,0.59885,,0.59885,,,8.2,25.05,1.0,,1.0,1.0,1.0,1.0,1.0,,2.0,2.0,,,4.0,2.0,1.0,,,,,,4.0,0.5,0.5,,1.0,0.5,0.5,,,,0.25,1.0,1.0,,1.0,1.0,0.25,1.0,,,1.0,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1610612750,2026,2025-26,True
1629675-1630162-1630538-203497-203937,1610612750,"Naz Reid, Anthony Edwards, Bones Hyland, Rudy Gobert, Kyle Anderson","Reid, Edwards, Hyland, Gobert, Anderson",1629675-1630162-1630538-203497-203937,MIN,220.0,1,4.0,8.0,10.0,10.0,10.0,,20.0,,1.0,,,,3.0,5.0,,5.0,,1.0,3.0,5.0,4.0,13.0,5.0,,,5.0,,9.0,5.0,3.0,3.0,3.0,3.0,9.0,,,2.0,1.0,4.0,,4.0,,,,2.0,2.0,,2.0,3.0,,1.0,4.0,1.0,13.0,10.0,1.0,0.6,0.6,,0.75,0.8125,0.8333333333333334,,1.0,1.0,,,0.75,,,,,1.0,1.0,,130.9090909090909,9.83,12.17,9.83,11.870000000000001,0.16666666666666666,,,,,0.8333333333333334,0.6,0.6,1.0,,,0.8333333333333334,0.8333333333333334,0.6,0.5181166666666667,,0.5181166666666667,0.14285714285714285,0.5,9.6,26.839999999999996,1.0,10.0,,,,,,3.0,,1.0,3.0,4.0,13.0,,,,1.0,2.0,1.0,,13.0,,,0.6,,0.75,0.8125,0.5,,1.0,,,,,,,,,0.6,,1.0,,,,,,,,,,,,1.0,1.0,,1.0,1.0,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612750,2026,2025-26,True
1629675-1630162-1630538-203937-203944,1610612750,"Naz Reid, Anthony Edwards, Bones Hyland, Kyle Anderson, Julius Randle","Reid, Edwards, Hyland, Anderson, Randle",1629675-1630162-1630538-203937-203944,MIN,41.0,1,1.0,4.0,2.0,2.0,2.0,,4.0,,,,1.0,1.0,1.0,1.0,,1.0,,,2.0,2.0,,6.0,2.0,,,2.0,,6.0,1.0,1.0,2.0,2.0,1.0,6.0,,,,,,,,,,,,,,1.0,,,,,,6.0,2.0,1.0,1.0,1.0,,1.5,1.5,1.0,,,,,,,,,,,,,,140.4878048780488,8.5,12.0,8.5,9.5,,,,,0.5,0.5,1.0,1.0,1.0,,0.5,0.5,1.0,1.0,0.5865,,0.5865,,,,25.4,1.0,2.0,,,,,,1.0,,,2.0,,6.0,,,,,,,,6.0,,,1.0,,1.5,1.5,,,,,,,,,,,,1.0,,1.0,1.0,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1610612750,2026,2025-26,True
1629675-1630162-1630545-201144-203497,1610612750,"Naz Reid, Anthony Edwards, Terrence Shannon Jr., Mike Conley, Rudy Gobert","Reid, Edwards, Shannon Jr., Conley, Gobert",1629675-1630162-1630545-201144-203497,MIN,435.0,2,7.0,-5.0,16.0,17.0,16.0,1.0,33.0,2.0,4.0,,,,1.0,2.0,,2.0,3.0,7.0,1.0,2.0,7.0,16.0,21.0,1.0,,2.0,2.0,3.0,2.0,1.0,1.0,3.0,1.0,7.0,1.0,1.0,6.0,,8.0,2.0,10.0,,2.0,1.0,5.0,5.0,2.0,5.0,4.0,,,8.0,1.0,14.0,16.0,1.0,0.5,0.5,0.42857142857142855,0.5,0.6153846153846154,0.2222222222222222,0.4,,0.5454545454545454,0.25,1.0,0.5714285714285714,0.4,,1.0,,0.4,1.0,,109.24137931034483,13.4375,12.941176470588236,13.125,11.411764705882353,0.4444444444444444,0.5,0.5,,,0.2222222222222222,0.5,0.5,1.0,,,0.2222222222222222,0.5555555555555556,0.5,0.5399277777777778,,0.5399277777777778,0.1,0.125,6.6571428571428575,25.3,1.0,3.0,1.0,3.0,1.0,3.0,,1.0,3.0,7.0,1.0,7.0,16.0,4.0,2.0,1.0,2.0,3.0,1.0,,16.0,0.6666666666666666,0.6666666666666666,0.5,0.42857142857142855,0.5,0.6153846153846154,0.6666666666666666,0.6,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,,,0.3333333333333333,0.3333333333333333,0.5,,1.0,4.0,2.0,4.0,,1.0,1.0,1.0,,2.0,,,,,,3.0,3.0,1.0,1.0,1.0,0.5,1.0,1.0,0.125,,,,,,,,,,,,1.0,1.0,,0.5,,,,1.0,1.0,,1.0,,,,0.25,1.0,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,1610612750,2026,2025-26,True
