EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,SecondChanceOffPoss,TotalPoss,AtRimFGA,PenaltyAtRimFGA,ShortMidRangeFGA,Corner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,ThreePtAssists,Assists,Arc3Assists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,LostBallSteals,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffCorner3ReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,ShortMidRangeFrequency,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PenaltyDefPoss,ShortMidRangeFGM,FG2M,PtsAssisted2s,PtsUnassisted3s,TwoPtAssists,ShortMidRangeAssists,Offensive Fouls,Technical Free Throw Trips,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,DefLongMidRangeReboundPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Corner3FGM,PenaltyCorner3FGM,PenaltyCorner3FGA,Corner3Assists,BadPassSteals,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,AtRimFGM,PenaltyAtRimFGM,LongMidRangeFGM,LongMidRangeFGA,PenaltyFG2M,PtsUnassisted2s,AtRimAssists,LiveBallTurnovers,BadPassTurnovers,LostBallTurnovers,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,PenaltyFg2Pct,LiveBallTurnoverPct,DefAtRimReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,PenaltyAtRimAccuracy,SecondChanceAtRimFGA,SecondChanceCorner3FGA,SecondChanceFG2M,Fg2aBlocked,LongMidRangeAssists,FTDefRebounds,Loose Ball Fouls,Loose Ball Fouls Drawn,Offensive Fouls Drawn,NonShootingPenaltyNonTakeFouls,SecondChanceFg2Pct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,DefFTReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,LongMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceCorner3Frequency,SecondChanceAtRimFGM,2pt And 1 Free Throw Trips,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,ThreePtShootingFoulsDrawnPct,BlockedShortMidRange,SecondChanceTurnovers,PtsPutbacks,LostBallOutOfBoundsTurnovers,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Blocked3s,BlockedArc3,StepOutOfBoundsTurnovers,Travels,FTOffRebounds,OffFTReboundPct,DefensiveGoaltends,Charge Fouls Drawn,Fg3aBlocked,BlockedLongMidRange,FG3APctBlocked,Arc3PctBlocked,Defensive 3 Seconds Violations,Corner3PctBlocked,Charge Fouls,team_id,year,season,team_vs
1627936-1628392-1631096-1641717-1642349,1610612760,"Alex Caruso, Isaiah Hartenstein, Chet Holmgren, Cason Wallace, Ajay Mitchell","Caruso, Hartenstein, Holmgren, Wallace, Mitchell",1627936-1628392-1631096-1641717-1642349,OKC,375.0,2,6.0,7.0,12.0,11.0,,3.0,23.0,4.0,,2.0,,2.0,4.0,,1.0,,,6.0,2.0,4.0,1.0,15.0,8.0,3.0,,1.0,,4.0,,,,,,3.0,4.0,2.0,1.0,3.0,1.0,7.0,1.0,2.0,4.0,1.0,5.0,3.0,8.0,,1.0,1.0,2.0,4.0,5.0,,,1.0,2.0,1.0,1.0,,11.0,,,,0.5,0.5,,,0.5,0.7,0.5,,0.75,0.5,,0.4,0.5,1.0,0.8,0.5,0.7142857142857143,0.75,1.0,1.0,,1.0,0.75,,88.32,16.0,16.636363636363637,13.833333333333334,16.0,0.4,0.2,,0.4,0.5,0.5,0.5,0.25,,,,,,0.8,0.5,0.5184599999999999,0.517,,0.1,0.16666666666666666,0.26666666666666666,,4.6000000000000005,26.325,,,1.0,4.0,4.0,3.0,2.0,,,,0.5,0.5,0.6666666666666666,,0.5,0.5,,,,,,,,,,,,3.0,,,,,4.0,2.0,1.0,1.0,,1.0,,1.0,1.0,,0.2,,1.0,1.0,0.75,1.0,0.6666666666666666,,,,,3.0,,2.0,1.0,,,,,1.0,,0.6666666666666666,0.16666666666666666,0.25,,,,,0.5,,0.75,,2.0,1.0,,,0.6666666666666666,0.5,,1.0,,,2.0,,,,,,,,,,,,,,,,,,,1610612760,2026,2025-26,False
1627936-1628392-1631096-1642272-1642349,1610612760,"Alex Caruso, Isaiah Hartenstein, Chet Holmgren, Jared McCain, Ajay Mitchell","Caruso, Hartenstein, Holmgren, McCain, Mitchell",1627936-1628392-1631096-1642272-1642349,OKC,1119.0,5,19.0,16.0,33.0,33.0,,5.0,66.0,11.0,,6.0,4.0,5.0,10.0,1.0,1.0,,,20.0,6.0,14.0,1.0,47.0,31.0,3.0,1.0,1.0,,7.0,,,,,,15.0,10.0,5.0,5.0,9.0,4.0,23.0,3.0,3.0,5.0,2.0,8.0,6.0,14.0,1.0,6.0,1.0,,3.0,5.0,,3.0,6.0,8.0,1.0,1.0,,40.0,,,,0.8333333333333334,0.42857142857142855,1.0,,0.42857142857142855,0.6764705882352942,0.875,,0.6911764705882353,0.875,,0.4117647058823529,0.4,0.5,1.0,0.375,0.7,0.42857142857142855,0.5,,0.3333333333333333,0.5,1.0,0.08333333333333333,84.93297587131367,15.93939393939394,17.96969696969697,15.393939393939394,17.818181818181817,0.3235294117647059,0.17647058823529413,0.11764705882352941,0.29411764705882354,0.5,0.5,0.8,0.25,1.0,,,,,0.7352941176470589,0.5,0.5568073529411766,0.6435333333333334,,0.029411764705882353,0.05,0.14893617021276595,,6.08,25.478571428571428,,,5.0,14.0,8.0,3.0,4.0,1.0,,,0.2857142857142857,0.2857142857142857,0.7,,0.8333333333333334,0.8333333333333334,0.2,1.0,,,1.0,5.0,0.25,0.25,1.0,,,7.0,,2.0,3.0,,20.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,,,0.4,0.3333333333333333,1.0,,0.6363636363636364,0.7,0.2857142857142857,0.08823529411764706,0.6666666666666666,1.0,,3.0,,2.0,2.0,1.0,1.0,,1.0,2.0,,0.6666666666666666,0.1,0.09090909090909091,,0.3333333333333333,1.0,1.0,0.4,0.5,0.75,,2.0,1.0,,,0.6666666666666666,0.5,,,2.0,,1.0,,,,,,1.0,,,,,,,,,,,,,1610612760,2026,2025-26,False
1627936-1628392-1641717-1642272-1642349,1610612760,"Alex Caruso, Isaiah Hartenstein, Cason Wallace, Jared McCain, Ajay Mitchell","Caruso, Hartenstein, Wallace, McCain, Mitchell",1627936-1628392-1641717-1642272-1642349,OKC,209.8,3,3.0,4.0,7.0,6.0,4.0,1.0,13.0,,,3.0,2.0,1.0,3.0,,,1.0,1.0,3.0,2.0,5.0,2.0,10.0,6.0,,1.0,1.0,,3.0,1.0,1.0,1.0,2.0,7.0,6.0,3.0,1.0,2.0,2.0,1.0,6.0,2.0,1.0,,1.0,1.0,3.0,4.0,,1.0,,,,1.0,1.0,,,3.0,2.0,1.0,,7.0,7.0,4.0,,1.0,0.4,1.0,1.0,0.4,0.5,1.5,1.25,0.5555555555555556,1.5,1.1666666666666667,0.625,0.5,0.5,,0.6666666666666666,0.5,0.6,,0.5,,,,,89.22783603431839,15.914285714285715,16.400000000000002,15.057142857142859,15.666666666666666,,0.375,0.25,0.375,0.3333333333333333,0.3333333333333333,1.0,,,,,0.5,1.0,0.625,0.3333333333333333,0.51045625,,0.491675,0.1111111111111111,0.25,0.3,0.7,6.8,25.02,0.5714285714285714,3.0,1.0,1.0,,,,,,,,,0.3333333333333333,,0.3333333333333333,0.5,,1.0,,,1.0,1.0,0.5,0.5,1.0,,,,,,,1.0,2.0,,1.0,1.0,,,,,,1.0,1.0,1.0,,,,,,,,,,,1.0,,1.0,,,,1.0,,,,0.3333333333333333,,0.3333333333333333,,,,1.0,,,1.0,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,1610612760,2026,2025-26,False
1627936-1628983-1629026-1631119-1642272,1610612760,"Alex Caruso, Shai Gilgeous-Alexander, Kenrich Williams, Jaylin Williams, Jared McCain","Caruso, Gilgeous-Alexander, Williams, Williams, McCain",1627936-1628983-1629026-1631119-1642272,OKC,48.0,1,1.0,-2.0,2.0,2.0,,,4.0,1.0,,,,,,,,,,1.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120.0,13.0,11.0,13.0,11.0,1.0,,,,,,,,,,,,,1.0,,0.6362,,,,,,,2.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612760,2026,2025-26,False
1627936-1628983-1629652-1630198-1631096,1610612760,"Alex Caruso, Shai Gilgeous-Alexander, Luguentz Dort, Isaiah Joe, Chet Holmgren","Caruso, Gilgeous-Alexander, Dort, Joe, Holmgren",1627936-1628983-1629652-1630198-1631096,OKC,85.0,1,1.0,-7.0,3.0,4.0,3.0,,7.0,,,,1.0,,,,,,,1.0,,1.0,,,7.0,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,2.0,1.0,,1.0,1.0,1.0,1.0,1.0,,,,,,,3.0,,,,,,,,,,,,,0.5,,,,,,,,,,,,,118.58823529411764,17.0,8.5,17.0,5.75,,,0.5,,,,,,,,,,,0.5,,0.515675,,0.515675,,,,,16.9,23.3,1.0,4.0,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,0.5,,,,,1.0,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,1610612760,2026,2025-26,False
1627936-1628983-1629652-1630598-1631096,1610612760,"Alex Caruso, Shai Gilgeous-Alexander, Luguentz Dort, Aaron Wiggins, Chet Holmgren","Caruso, Gilgeous-Alexander, Dort, Wiggins, Holmgren",1627936-1628983-1629652-1630598-1631096,OKC,58.0,1,1.0,-4.0,1.0,2.0,,,3.0,,,,,,,,,,,1.0,,,,2.0,6.0,,,,,,,,,,,,,,,1.0,,2.0,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,2.0,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,74.48275862068965,34.0,12.0,34.0,12.0,,,,,,,,,,,,,,,,0.3324,,,,,,,18.0,,,,,1.0,2.0,,1.0,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612760,2026,2025-26,False
1627936-1628983-1629652-1631096-1631114,1610612760,"Alex Caruso, Shai Gilgeous-Alexander, Luguentz Dort, Chet Holmgren, Jalen Williams","Caruso, Gilgeous-Alexander, Dort, Holmgren, Williams",1627936-1628983-1629652-1631096-1631114,OKC,354.1,3,6.0,6.0,14.0,12.0,2.0,,26.0,3.0,2.0,3.0,,2.0,5.0,,,,,7.0,2.0,5.0,,16.0,10.0,,,,,,2.0,,,,4.0,6.0,5.0,2.0,2.0,5.0,2.0,12.0,,,3.0,2.0,5.0,,5.0,,1.0,1.0,,,1.0,,2.0,5.0,1.0,,,,16.0,4.0,2.0,,1.0,0.4,,,0.4,0.6666666666666666,,1.0,0.6666666666666666,,1.0,0.4166666666666667,1.0,,0.75,,0.8333333333333334,,,,,,1.0,,105.7328438294267,12.114285714285714,15.375,12.114285714285714,15.283333333333333,0.25,0.25,,0.4166666666666667,0.4,0.4,1.0,,,,1.0,,,0.6666666666666666,0.4,0.5333625000000001,,0.68945,,,,0.25,7.685714285714285,25.2,0.14285714285714285,4.0,1.0,5.0,6.0,,3.0,1.0,,,0.6,0.6,0.7142857142857143,1.0,0.3333333333333333,0.5,1.0,,,,,,,,,,,3.0,2.0,1.0,1.0,2.0,4.0,2.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,0.6666666666666666,0.08333333333333333,1.0,1.0,1.0,,,,1.0,,,,,,,,0.14285714285714285,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612760,2026,2025-26,False
1627936-1628983-1629652-1631096-1631119,1610612760,"Alex Caruso, Shai Gilgeous-Alexander, Luguentz Dort, Chet Holmgren, Jaylin Williams","Caruso, Gilgeous-Alexander, Dort, Holmgren, Williams",1627936-1628983-1629652-1631096-1631119,OKC,346.0,3,6.0,-1.0,11.0,11.0,4.0,2.0,22.0,3.0,1.0,1.0,2.0,1.0,5.0,1.0,1.0,1.0,3.0,5.0,2.0,7.0,2.0,14.0,15.0,,1.0,1.0,2.0,5.0,1.0,2.0,4.0,,8.0,6.0,5.0,1.0,2.0,3.0,1.0,8.0,2.0,1.0,3.0,,4.0,3.0,7.0,,2.0,1.0,1.0,1.0,1.0,,1.0,2.0,1.0,2.0,1.0,,9.0,8.0,4.0,,1.0,0.2857142857142857,1.0,0.5,0.2857142857142857,0.5,1.5,0.8,0.5384615384615384,1.25,0.8,0.5833333333333334,,0.5,1.0,0.4,1.0,0.42857142857142855,1.0,,,,1.0,,91.5606936416185,18.09090909090909,13.363636363636363,16.818181818181817,13.181818181818182,0.25,0.08333333333333333,0.16666666666666666,0.4166666666666667,0.2,0.2,1.0,1.0,1.0,1.0,0.2,0.6,0.3333333333333333,0.8333333333333334,0.2,0.5820124999999999,,0.58016,0.07692307692307693,0.16666666666666666,0.35714285714285715,0.5714285714285714,8.14,25.8,0.36363636363636365,2.0,,3.0,2.0,,1.0,,,,0.3333333333333333,0.3333333333333333,0.6,,,,,1.0,1.0,1.0,1.0,1.0,0.5,0.5,1.0,0.2,1.0,2.0,1.0,1.0,1.0,1.0,4.0,1.0,,,,,,,,1.0,,,1.0,,0.6666666666666666,1.0,0.5,0.08333333333333333,1.0,1.0,1.0,,,,1.0,,1.0,,,,1.0,,0.2,0.3333333333333333,,,1.0,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612760,2026,2025-26,False
1627936-1628983-1629652-1631096-1641717,1610612760,"Alex Caruso, Shai Gilgeous-Alexander, Luguentz Dort, Chet Holmgren, Cason Wallace","Caruso, Gilgeous-Alexander, Dort, Holmgren, Wallace",1627936-1628983-1629652-1631096-1641717,OKC,193.4,5,3.0,5.0,5.0,11.0,3.0,1.0,16.0,2.0,2.0,1.0,1.0,,1.0,,,,1.0,3.0,1.0,2.0,2.0,7.0,2.0,1.0,,,,,2.0,,1.0,1.0,3.0,3.0,1.0,,1.0,2.0,,5.0,,,4.0,3.0,7.0,1.0,8.0,,1.0,,,,,,1.0,1.0,3.0,4.0,1.0,1.0,7.0,3.0,3.0,1.0,1.0,0.5,,,0.5,0.5,,0.3333333333333333,0.5,,0.375,0.4,0.6,,0.6666666666666666,,0.6363636363636364,,,,,0.6666666666666666,0.75,,119.13133402275076,14.98,10.772727272727273,14.580000000000002,8.336363636363636,0.4,0.2,0.2,0.2,,,,,,,0.6666666666666666,0.3333333333333333,,0.8,,0.60226,0.382,0.6809833333333333,0.16666666666666666,0.25,,0.42857142857142855,3.4,24.05,0.6,5.0,,1.0,2.0,,1.0,,,,1.0,1.0,0.3333333333333333,,,,,1.0,,,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,,,1.0,,1.0,,,,1.0,,1.0,,0.5,,1.0,0.5,,0.5,0.5,1.0,,,,0.5,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,1.0,,,,,,,,,,1610612760,2026,2025-26,False
1627936-1628983-1629652-1631096-1642272,1610612760,"Alex Caruso, Shai Gilgeous-Alexander, Luguentz Dort, Chet Holmgren, Jared McCain","Caruso, Gilgeous-Alexander, Dort, Holmgren, McCain",1627936-1628983-1629652-1631096-1642272,OKC,61.0,1,1.0,-3.0,2.0,3.0,,,5.0,,,2.0,,,,,,,,2.0,,,,2.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,1.0,,,,2.0,,,,,,,,,0.5,,,0.5,,,,,,,,,,,,,,,,118.03278688524591,19.5,7.333333333333333,19.5,7.333333333333333,,1.0,,,,,,,,,,,,,,0.4453,,,,,,,10.25,,,3.0,1.0,1.0,,,,,,,,,0.5,,0.5,0.5,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,1610612760,2026,2025-26,False
1627936-1628983-1629652-1631096-1642349,1610612760,"Alex Caruso, Shai Gilgeous-Alexander, Luguentz Dort, Chet Holmgren, Ajay Mitchell","Caruso, Gilgeous-Alexander, Dort, Holmgren, Mitchell",1627936-1628983-1629652-1631096-1642349,OKC,1153.3000000000002,8,19.0,12.0,37.0,35.0,17.0,8.0,72.0,10.0,5.0,9.0,3.0,3.0,10.0,1.0,2.0,2.0,5.0,22.0,6.0,13.0,13.0,57.0,45.0,6.0,1.0,2.0,,11.0,7.0,3.0,6.0,12.0,27.0,18.0,10.0,3.0,6.0,10.0,3.0,26.0,4.0,6.0,4.0,8.0,12.0,10.0,22.0,1.0,2.0,1.0,,1.0,5.0,3.0,8.0,13.0,10.0,14.0,2.0,5.0,46.0,27.0,17.0,5.0,1.0,0.46153846153846156,0.5,0.5,0.46153846153846156,0.6285714285714286,0.6875,0.5769230769230769,0.6785714285714286,0.6875,0.7105263157894737,0.37142857142857144,0.7272727272727273,0.6666666666666666,0.4444444444444444,0.5714285714285714,0.6,0.625,0.5,0.6,,0.75,0.2857142857142857,0.07142857142857142,89.89855198127111,16.01891891891892,16.017142857142858,15.181081081081082,15.262857142857143,0.2857142857142857,0.2571428571428571,0.08571428571428572,0.2857142857142857,0.3,0.3,1.0,0.25,0.5,1.0,0.38461538461538464,0.38461538461538464,0.4,0.6571428571428571,0.3,0.5526099999999999,0.58759,0.5703730769230769,0.05405405405405406,0.08333333333333333,0.19298245614035087,0.47368421052631576,5.927272727272728,25.292307692307695,0.4594594594594595,19.0,4.0,13.0,8.0,,4.0,1.0,,,0.3076923076923077,0.4,0.5909090909090909,0.75,0.4444444444444444,0.5714285714285714,0.25,3.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,0.07692307692307693,1.0,8.0,3.0,1.0,3.0,3.0,18.0,3.0,4.0,3.0,1.0,1.0,1.0,1.0,1.0,0.42857142857142855,0.8,0.6666666666666666,1.0,1.0,0.8,0.8,0.375,0.08571428571428572,0.3333333333333333,0.3333333333333333,0.6,4.0,,4.0,2.0,,,,1.0,,3.0,0.6666666666666666,0.09090909090909091,,0.2222222222222222,,,1.0,0.5714285714285714,,0.5,,3.0,,,,0.75,,,,2.0,6.0,,,,,,,,,,,,1.0,,,,,,,,1610612760,2026,2025-26,False
1627936-1628983-1629652-1631114-1631119,1610612760,"Alex Caruso, Shai Gilgeous-Alexander, Luguentz Dort, Jalen Williams, Jaylin Williams","Caruso, Gilgeous-Alexander, Dort, Williams, Williams",1627936-1628983-1629652-1631114-1631119,OKC,158.0,3,3.0,1.0,6.0,5.0,,,11.0,,,1.0,1.0,1.0,3.0,,,,,1.0,2.0,4.0,,6.0,5.0,,,,,,,,,,,6.0,3.0,1.0,2.0,2.0,1.0,6.0,,,2.0,,2.0,,2.0,,1.0,,,1.0,2.0,,1.0,1.0,1.0,,,,6.0,,,,1.0,0.5,,,0.5,0.6,,,0.6,,,0.8,,,0.6666666666666666,,0.5,,,,,,0.5,,100.25316455696202,12.9,16.119999999999997,12.9,15.319999999999999,,0.2,0.2,0.6,0.3333333333333333,0.3333333333333333,1.0,,,,,,,0.8,0.3333333333333333,0.47140000000000004,,,,,,,4.2,25.275,,3.0,,,,,,,,,,,,,,,,1.0,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,1.0,1.0,,,,,,,0.5,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612760,2026,2025-26,False
1627936-1628983-1629652-1631119-1641717,1610612760,"Alex Caruso, Shai Gilgeous-Alexander, Luguentz Dort, Jaylin Williams, Cason Wallace","Caruso, Gilgeous-Alexander, Dort, Williams, Wallace",1627936-1628983-1629652-1631119-1641717,OKC,156.5,4,3.0,-2.0,4.0,6.0,,,10.0,,,,,,1.0,,,,,2.0,,1.0,,4.0,6.0,,,,,,,,,,,,1.0,,,,,,,,1.0,1.0,2.0,,2.0,,,,,1.0,1.0,,,2.0,1.0,,,,4.0,,,,,,,,,0.6666666666666666,,,0.6666666666666666,,,0.3333333333333333,0.5,,1.0,,0.6666666666666666,,,,,,1.0,,92.01277955271566,13.525,17.066666666666666,13.525,16.733333333333334,,,,0.3333333333333333,,,,,,,,,,0.3333333333333333,,0.4731,,,,,,,15.3,27.3,,3.0,,2.0,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,2.0,2.0,,4.0,,,,,,,,,,,1.0,,,,,,0.6666666666666666,1.0,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,1610612760,2026,2025-26,False
1627936-1628983-1629652-1631119-1642272,1610612760,"Alex Caruso, Shai Gilgeous-Alexander, Luguentz Dort, Jaylin Williams, Jared McCain","Caruso, Gilgeous-Alexander, Dort, Williams, McCain",1627936-1628983-1629652-1631119-1642272,OKC,159.0,2,3.0,-7.0,5.0,4.0,,,9.0,1.0,,1.0,1.0,1.0,2.0,,,,,2.0,1.0,3.0,,3.0,10.0,,,,,,,,,,,3.0,2.0,1.0,1.0,1.0,1.0,3.0,,,,,,,,,,,,,,,,1.0,1.0,,,,3.0,,,,1.0,0.3333333333333333,,,0.3333333333333333,0.3,,,0.3,,,0.6,,,,,,,,,,,,,81.50943396226415,22.8,11.25,22.8,9.5,0.2,0.2,0.2,0.4,0.5,0.5,1.0,,,,,,,0.8,0.5,0.54045,,,,,,,7.1,24.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612760,2026,2025-26,False
1627936-1628983-1629652-1631119-1642349,1610612760,"Alex Caruso, Shai Gilgeous-Alexander, Luguentz Dort, Jaylin Williams, Ajay Mitchell","Caruso, Gilgeous-Alexander, Dort, Williams, Mitchell",1627936-1628983-1629652-1631119-1642349,OKC,350.1,3,6.0,14.0,12.0,10.0,10.0,2.0,22.0,3.0,3.0,2.0,3.0,2.0,4.0,1.0,1.0,2.0,4.0,6.0,4.0,7.0,2.0,18.0,4.0,1.0,1.0,1.0,,3.0,6.0,4.0,7.0,,16.0,9.0,4.0,2.0,3.0,4.0,1.0,11.0,,3.0,3.0,4.0,7.0,3.0,10.0,,,,,,,,,1.0,3.0,2.0,1.0,,15.0,16.0,10.0,,0.75,0.5714285714285714,1.0,0.5714285714285714,0.5714285714285714,0.6153846153846154,0.75,0.6153846153846154,0.6428571428571429,0.75,0.6153846153846154,0.5384615384615384,0.8,0.75,1.0,,0.875,0.5,0.5,1.0,,0.75,1.0,,90.48843187660668,16.375,15.36,16.166666666666668,15.26,0.23076923076923078,0.15384615384615385,0.23076923076923078,0.3076923076923077,0.5,0.5,0.5,0.5,1.0,,0.23076923076923078,0.3076923076923077,0.5,0.7692307692307693,0.5,0.5067375,0.37005,0.5067375,0.07142857142857142,0.14285714285714285,0.16666666666666666,0.8888888888888888,6.633333333333333,24.816666666666666,0.8333333333333334,9.0,,2.0,2.0,3.0,1.0,,,,0.5,0.5,0.3333333333333333,1.0,,,,2.0,2.0,3.0,2.0,,0.6666666666666666,0.6666666666666666,1.0,0.23076923076923078,0.6666666666666666,1.0,1.0,1.0,1.0,2.0,2.0,1.0,,,,,,,,0.3333333333333333,,,,,0.3333333333333333,0.3333333333333333,1.0,0.07692307692307693,1.0,1.0,0.3333333333333333,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612760,2026,2025-26,False
1627936-1628983-1629652-1641717-1642349,1610612760,"Alex Caruso, Shai Gilgeous-Alexander, Luguentz Dort, Cason Wallace, Ajay Mitchell","Caruso, Gilgeous-Alexander, Dort, Wallace, Mitchell",1627936-1628983-1629652-1641717-1642349,OKC,2.2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612760,2026,2025-26,False
