EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,Corner3FGA,Arc3FGM,Arc3FGA,FG2M,FG2A,FG3M,FG3A,Points,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,AssistPoints,DefThreePtRebounds,DefRebounds,Rebounds,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,Turnovers,PenaltyTurnovers,Fouls,Loose Ball Fouls,FoulsDrawn,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,DefThreePtReboundPct,DefFGReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PenaltyDefPoss,SecondChanceOffPoss,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,PenaltyArc3FGM,PenaltyArc3FGA,FtPoints,OpponentPoints,SecondChanceFtPoints,SecondChancePoints,PenaltyFG3M,PenaltyFG3A,LongMidRangeAssists,OffThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,OffRebounds,Steals,BadPassSteals,LiveBallTurnovers,LostBallTurnovers,Travels,ShootingFouls,BlockingFouls,Offensive Fouls,FTA,TwoPtShootingFoulsDrawn,PenaltyFg3Pct,SecondChanceTsPct,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffArc3ReboundPct,DefLongMidRangeReboundPct,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,PenaltyArc3Frequency,PenaltyArc3Accuracy,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,SecondChanceArc3FGA,SecondChanceFG3A,ShortMidRangeAssists,OffTwoPtRebounds,LostBallSteals,Offensive Fouls Drawn,2pt And 1 Free Throw Trips,Blocked2s,BlockedShortMidRange,Blocks,OffTwoPtReboundPct,OffLongMidRangeReboundPct,ShortMidRangePctAssisted,SecondChanceArc3Frequency,SecondChanceShotQualityAvg,SecondChanceAtRimFGA,SecondChanceFG2A,OffAtRimReboundPct,DefAtRimReboundPct,SecondChanceAtRimFrequency,PenaltyCorner3FGA,PtsUnassisted3s,HeaveAttempts,Fg2aBlocked,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,Defensive 3 Seconds Violations,NonShootingPenaltyNonTakeFouls,FG2APctBlocked,AtRimPctBlocked,PenaltyCorner3Frequency,ThreePtShootingFoulsDrawnPct,SecondChanceAtRimFGM,SecondChanceFG2M,PtsPutbacks,SelfOReb,BlockedAtRim,RecoveredBlocks,DefensiveGoaltends,SecondChanceFg2Pct,SecondChanceEfgPct,SelfORebPct,BlocksRecoveredPct,SecondChanceAtRimAccuracy,SecondChanceCorner3FGA,Loose Ball Fouls Drawn,DefShortMidRangeReboundPct,SecondChanceCorner3Frequency,BadPassOutOfBoundsTurnovers,BadPassTurnovers,SecondChanceTurnovers,SecondChanceAtRimPctAssisted,OffShortMidRangeReboundPct,OffensiveGoaltends,Corner3FGM,PenaltyFtPoints,Corner3Assists,StepOutOfBoundsTurnovers,Charge Fouls,NonShootingFoulsDrawn,3SecondViolations,NonShootingPenaltyNonTakeFoulsDrawn,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,OffCorner3ReboundPct,ShortMidRangePctBlocked,Technical Free Throw Trips,SecondChanceArc3FGM,SecondChanceFG3M,SecondChanceFg3Pct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3FGM,PenaltyCorner3Accuracy,FTOffRebounds,OffFTReboundPct,LongMidRangePctBlocked,BlockingFoulsDrawn,Blocked3s,BlockedCorner3,BlockedLongMidRange,Charge Fouls Drawn,Fg3aBlocked,FG3APctBlocked,Corner3PctBlocked,BlockedArc3,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Arc3PctBlocked,Clear Path Fouls,team_id,year,season,team_vs
200764-202361-202697-2199-2546,1610612752,"Renaldo Balkman, Landry Fields, Iman Shumpert, Tyson Chandler, Carmelo Anthony","Balkman, Fields, Shumpert, Chandler, Anthony",200764-202361-202697-2199-2546,NYK,102.0,1,2.0,,2.0,2.0,,4.0,,,,,,,,1.0,1.0,,,2.0,,,,2.0,,,,,1.0,,1.0,,,2.0,,1.0,1.0,1.0,1.0,1.0,,,,,2.0,,,1.0,1.0,,,,1.0,,1.0,,1.0,,,,0.3333333333333333,,,56.470588235294116,17.0,34.0,17.0,24.5,,,,,,,,,,,,,,0.4209,,,19.0,,,,,,,1.0,1.0,,,,2.0,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,0.5,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612752,2012,2011-12,True
200764-202697-202725-2407-2546,1610612752,"Renaldo Balkman, Iman Shumpert, Josh Harrellson, Jared Jeffries, Carmelo Anthony","Balkman, Shumpert, Harrellson, Jeffries, Anthony",200764-202697-202725-2407-2546,NYK,36.0,1,1.0,-1.0,1.0,2.0,1.0,3.0,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,0.5,0.5,,,,,,120.0,14.0,11.0,14.0,10.5,,,,,,,,,,,,,,,,1.0,,,1.0,2.0,,,,,,,,1.0,2.0,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612752,2012,2011-12,True
200779-201611-201962-202361-202725,1610612752,"Steve Novak, Henry Walker, Toney Douglas, Landry Fields, Josh Harrellson","Novak, Walker, Douglas, Fields, Harrellson",200779-201611-201962-202361-202725,NYK,451.0,1,8.0,-13.0,16.0,15.0,8.0,31.0,1.0,1.0,,,1.0,1.0,2.0,1.0,5.0,2.0,3.0,13.0,,2.0,4.0,,2.0,6.0,2.0,1.0,,2.0,2.0,1.0,,6.0,2.0,3.0,3.0,,,3.0,2.0,1.0,,5.0,13.0,4.0,8.0,,,1.0,0.6666666666666666,0.6666666666666666,0.2,,0.5,,0.5416666666666666,0.4,0.375,1.0,0.75,1.0,,98.98004434589801,17.25,11.666666666666666,17.25,11.666666666666666,0.125,1.0,1.0,,0.125,0.25,0.5,0.5,1.0,,,0.5,0.5,0.47759375,0.3231,0.3076923076923077,11.14,25.3,0.5,,,,2.0,,2.0,,,5.0,26.0,,,,,,,1.0,,,1.0,1.0,3.0,2.0,,,,,8.0,2.0,,,1.0,,0.5,,,,1.0,0.25,,,0.25,,,,,,0.2,0.2857142857142857,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,0.2,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,4.0,1.0,,,2.0,,2.0,1.0,1.0,1.0,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,1610612752,2012,2011-12,True
200779-201611-201962-202361-2405,1610612752,"Steve Novak, Henry Walker, Toney Douglas, Landry Fields, Amar'e Stoudemire","Novak, Walker, Douglas, Fields, Stoudemire",200779-201611-201962-202361-2405,NYK,126.0,1,2.0,-2.0,3.0,4.0,,7.0,1.0,1.0,,,,,,1.0,1.0,,,3.0,,,,2.0,,,,,1.0,,1.0,,1.0,2.0,2.0,2.0,2.0,,,1.0,,1.0,,2.0,3.0,,,1.0,1.0,,,,1.0,,1.0,,0.75,,,1.0,1.0,1.0,,80.0,26.333333333333332,11.75,26.333333333333332,11.75,1.0,1.0,1.0,1.0,,,,,,,,1.0,,0.6089,,,2.0,,,,,,,,,,,1.0,5.0,,,,,,,,,,,,1.0,1.0,,1.0,,,2.0,1.0,,,1.0,,,,,,,,,,,,,,,,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612752,2012,2011-12,True
200779-201611-201962-202366-2546,1610612752,"Steve Novak, Henry Walker, Toney Douglas, Jerome Jordan, Carmelo Anthony","Novak, Walker, Douglas, Jordan, Anthony",200779-201611-201962-202366-2546,NYK,151.0,1,3.0,-5.0,5.0,5.0,5.0,10.0,,,,,1.0,,,,1.0,,1.0,1.0,,1.0,1.0,,,,,,,,,,,,2.0,2.0,2.0,1.0,,2.0,2.0,,,1.0,1.0,1.0,5.0,,,,,,,,,,0.16666666666666666,0.16666666666666666,0.5,0.6666666666666666,0.4,0.6666666666666666,,95.36423841059603,18.4,11.8,18.4,9.8,,,,,0.5,,,,,,,0.5,,0.492125,0.492125,1.0,14.5,23.1,1.0,,,,,,1.0,,,1.0,6.0,,,,1.0,,,,,,,,1.0,,,,,,2.0,,,,0.5,,,,,,,,,,0.5,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,1.0,,,,,,,,,,0.5,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,1.0,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612752,2012,2011-12,True
200779-201611-201962-202697-2747,1610612752,"Steve Novak, Henry Walker, Toney Douglas, Iman Shumpert, JR Smith","Novak, Walker, Douglas, Shumpert, Smith",200779-201611-201962-202697-2747,NYK,1.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612752,2012,2011-12,True
200779-201611-201962-202725-2747,1610612752,"Steve Novak, Henry Walker, Toney Douglas, Josh Harrellson, JR Smith","Novak, Walker, Douglas, Harrellson, Smith",200779-201611-201962-202725-2747,NYK,285.0,2,5.0,3.0,11.0,9.0,1.0,20.0,1.0,1.0,,,1.0,1.0,2.0,1.0,4.0,1.0,3.0,8.0,,,,,2.0,,2.0,1.0,,,,,,,,5.0,7.0,2.0,,3.0,,3.0,,2.0,6.0,,1.0,,,,0.3333333333333333,0.3333333333333333,0.25,,0.35714285714285715,,0.4444444444444444,,0.42857142857142855,,0.8333333333333334,,,101.05263157894737,13.545454545454545,15.11111111111111,11.636363636363637,15.0,0.14285714285714285,1.0,1.0,,0.14285714285714285,0.2857142857142857,0.5,0.5,,,,0.5714285714285714,0.5,0.49642857142857144,,,12.55,24.099999999999998,0.09090909090909091,2.0,1.0,,1.0,,2.0,,,3.0,5.0,,2.0,,,,1.0,5.0,,2.0,,,1.0,,,1.0,,2.0,4.0,2.0,,0.5,0.3333333333333333,,0.8333333333333334,0.5,0.4,1.0,1.0,0.14285714285714285,,,0.2857142857142857,,,,,,0.2222222222222222,0.3333333333333333,0.25,,,,1.0,,,,1.0,1.0,1.0,0.3333333333333333,0.5,,,0.6187,1.0,2.0,,,0.5,,3.0,,,,,,,,,,,1.0,1.0,2.0,,,,,0.5,0.5,,,1.0,,,0.5,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612752,2012,2011-12,True
200779-201611-201962-2199-2407,1610612752,"Steve Novak, Henry Walker, Toney Douglas, Tyson Chandler, Jared Jeffries","Novak, Walker, Douglas, Chandler, Jeffries",200779-201611-201962-2199-2407,NYK,66.0,1,1.0,1.0,2.0,3.0,,5.0,,,,,,,,1.0,2.0,,,2.0,,,,,2.0,,,,,,,,,,1.0,2.0,2.0,,,,,1.0,,1.0,2.0,,,,,,,,0.5,,0.5,,0.5,,,1.0,1.0,,1.0,109.09090909090908,18.5,9.666666666666666,18.5,9.666666666666666,,,,,,,,,,,,,,0.3898,,,15.8,,,,,,,1.0,2.0,,,,1.0,,,,,,,,1.0,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,1.0,0.5,0.5,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612752,2012,2011-12,True
200779-201611-201962-2199-2747,1610612752,"Steve Novak, Henry Walker, Toney Douglas, Tyson Chandler, JR Smith","Novak, Walker, Douglas, Chandler, Smith",200779-201611-201962-2199-2747,NYK,57.0,1,1.0,,2.0,2.0,,4.0,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,1.0,1.0,1.0,,,1.0,,,,2.0,2.0,,,,,,,,,,,,1.0,,,1.0,0.5,1.0,,101.05263157894737,18.0,10.5,18.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,,,,,,,,,,,,1.0,1.0,,,,,2.0,1.0,,,1.0,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612752,2012,2011-12,True
200779-201611-202361-202366-202391,1610612752,"Steve Novak, Henry Walker, Landry Fields, Jerome Jordan, Jeremy Lin","Novak, Walker, Fields, Jordan, Lin",200779-201611-202361-202366-202391,NYK,231.0,1,4.0,4.0,9.0,9.0,9.0,18.0,1.0,1.0,1.0,1.0,,,1.0,2.0,2.0,,1.0,12.0,2.0,2.0,12.0,4.0,,,1.0,,2.0,,2.0,,1.0,4.0,1.0,3.0,3.0,,,1.0,1.0,,,7.0,12.0,12.0,9.0,1.0,1.0,,,,1.0,1.0,0.6666666666666666,0.6666666666666666,0.75,0.75,0.3333333333333333,0.5,0.6,0.5,,112.20779220779221,9.0,16.666666666666668,9.0,15.555555555555555,0.3333333333333333,1.0,1.0,1.0,,0.3333333333333333,,,,0.3333333333333333,1.0,0.6666666666666666,,0.5183,0.5183,1.0,10.35,24.8,1.0,9.0,,,,1.0,1.0,,1.0,8.0,8.0,,,,1.0,1.0,,2.0,,,1.0,,1.0,,,,,,11.0,3.0,,,1.0,,0.6666666666666666,,,,1.0,,,,0.3333333333333333,1.0,1.0,1.0,0.3333333333333333,,0.6,0.75,,,,,,1.0,,1.0,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,8.0,,,,3.0,,3.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1610612752,2012,2011-12,True
200779-201611-202361-202391-2199,1610612752,"Steve Novak, Henry Walker, Landry Fields, Jeremy Lin, Tyson Chandler","Novak, Walker, Fields, Lin, Chandler",200779-201611-202361-202391-2199,NYK,378.0,2,6.0,-4.0,12.0,15.0,5.0,27.0,1.0,1.0,1.0,1.0,,1.0,2.0,5.0,7.0,1.0,2.0,16.0,3.0,4.0,6.0,2.0,8.0,3.0,2.0,1.0,1.0,1.0,2.0,1.0,,5.0,,3.0,4.0,1.0,1.0,2.0,1.0,3.0,,3.0,14.0,6.0,5.0,0.2,0.2,1.0,0.5,0.5,0.7142857142857143,0.75,0.7222222222222222,0.75,0.7272727272727273,0.75,0.2222222222222222,,0.75,,,102.85714285714286,15.333333333333334,12.933333333333334,14.833333333333334,12.266666666666667,0.1111111111111111,1.0,1.0,,,0.2222222222222222,0.5,0.5,1.0,0.25,1.0,0.3333333333333333,0.5,0.4903,0.479675,0.375,13.742857142857144,25.55,0.4166666666666667,9.0,1.0,2.0,2.0,2.0,4.0,,,3.0,20.0,,2.0,,,1.0,1.0,3.0,,1.0,1.0,1.0,1.0,1.0,,3.0,,,4.0,2.0,,1.0,0.5,,0.75,1.0,0.3333333333333333,1.0,1.0,0.2222222222222222,1.0,1.0,0.4444444444444444,0.5,0.5,0.5,,,0.18181818181818182,0.2222222222222222,0.125,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,1.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612752,2012,2011-12,True
200779-201611-202361-202391-2407,1610612752,"Steve Novak, Henry Walker, Landry Fields, Jeremy Lin, Jared Jeffries","Novak, Walker, Fields, Lin, Jeffries",200779-201611-202361-202391-2407,NYK,604.0,3,10.0,-6.0,20.0,19.0,7.0,39.0,6.0,7.0,2.0,2.0,1.0,,3.0,9.0,14.0,,4.0,22.0,2.0,5.0,5.0,8.0,10.0,,3.0,,4.0,,4.0,,4.0,8.0,3.0,4.0,7.0,2.0,,4.0,1.0,9.0,1.0,4.0,20.0,5.0,7.0,0.4444444444444444,0.4444444444444444,,,,0.6428571428571429,0.4,0.5,0.2857142857142857,0.5789473684210527,0.35714285714285715,0.2222222222222222,1.0,1.0,1.0,1.0,92.98013245033113,17.3,13.578947368421053,16.6,13.578947368421053,0.3888888888888889,0.8571428571428571,1.0,0.6666666666666666,0.05555555555555555,0.16666666666666666,,,,0.2857142857142857,1.0,0.6111111111111112,,0.5051444444444444,0.5039214285714285,0.22727272727272727,6.1499999999999995,24.525,0.35,,2.0,2.0,5.0,1.0,2.0,,2.0,4.0,28.0,,2.0,,2.0,,1.0,,1.0,3.0,1.0,,2.0,2.0,,4.0,,1.0,4.0,3.0,,0.3333333333333333,0.5,1.0,,0.25,0.3333333333333333,,,0.2777777777777778,0.4,0.4,0.1111111111111111,0.5,0.5,,0.2857142857142857,,0.15789473684210525,0.2,0.09090909090909091,,,,2.0,1.0,,2.0,,,,0.4,,,,0.53375,2.0,3.0,1.0,,0.6666666666666666,,,,1.0,,,,,0.07142857142857142,0.14285714285714285,,,1.0,1.0,,,,,,0.3333333333333333,0.3333333333333333,,,0.5,,,,,,,,,0.3333333333333333,,,1.0,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612752,2012,2011-12,True
200779-201611-202361-202697-202725,1610612752,"Steve Novak, Henry Walker, Landry Fields, Iman Shumpert, Josh Harrellson","Novak, Walker, Fields, Shumpert, Harrellson",200779-201611-202361-202697-202725,NYK,21.0,1,,-3.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,68.57142857142857,,21.0,,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612752,2012,2011-12,True
200779-201611-202361-202697-2199,1610612752,"Steve Novak, Henry Walker, Landry Fields, Iman Shumpert, Tyson Chandler","Novak, Walker, Fields, Shumpert, Chandler",200779-201611-202361-202697-2199,NYK,66.0,1,1.0,1.0,2.0,3.0,,5.0,1.0,1.0,,,,,,1.0,1.0,,,3.0,,,,,2.0,,,,,,,,,,,2.0,2.0,1.0,1.0,1.0,,1.0,,1.0,3.0,,,,,,,,1.0,,1.0,,1.5,,,,1.0,,,109.09090909090908,10.5,15.0,10.5,15.0,1.0,1.0,1.0,,,,,,,,,1.0,,0.6324,,,2.0,,,,,,,,,,,1.0,2.0,,,,,,,2.0,,,,,,,,1.0,,,1.0,1.0,,,,,1.0,,,,1.0,,,,,,,,,,1.0,1.0,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612752,2012,2011-12,True
200779-201611-202361-202697-2407,1610612752,"Steve Novak, Henry Walker, Landry Fields, Iman Shumpert, Jared Jeffries","Novak, Walker, Fields, Shumpert, Jeffries",200779-201611-202361-202697-2407,NYK,136.0,2,2.0,1.0,4.0,4.0,4.0,8.0,,,,,,,2.0,,3.0,,2.0,4.0,,3.0,4.0,,,,1.0,,,,,,,,,1.0,3.0,,,,,,,3.0,2.0,4.0,4.0,,,,,,,,,,0.2857142857142857,0.2857142857142857,0.4,,1.0,,,84.70588235294117,24.75,9.25,14.5,9.25,,,,,,0.4,,,,,,0.4,,0.403575,0.403575,1.0,14.266666666666666,45.85,1.0,4.0,1.0,,1.0,,2.0,,2.0,4.0,3.0,2.0,2.0,,2.0,,,1.0,,2.0,,,,,,,,,4.0,1.0,,0.5,,,1.0,,0.6666666666666666,,,0.2,,,0.4,,,,0.4,,0.16666666666666666,0.25,0.5,,,,2.0,,1.0,,,,,1.0,1.0,,,0.3668,,1.0,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612752,2012,2011-12,True
200779-201611-202391-202697-2199,1610612752,"Steve Novak, Henry Walker, Jeremy Lin, Iman Shumpert, Tyson Chandler","Novak, Walker, Lin, Shumpert, Chandler",200779-201611-202391-202697-2199,NYK,345.0,3,6.0,-11.0,10.0,11.0,,21.0,,1.0,,,,,1.0,1.0,5.0,,1.0,4.0,,,,2.0,,,1.0,,1.0,,1.0,,,2.0,2.0,3.0,3.0,2.0,1.0,3.0,,4.0,2.0,2.0,4.0,,,1.0,1.0,,,,0.2,,0.16666666666666666,,0.2857142857142857,,0.16666666666666666,0.6666666666666666,0.6,1.0,,87.65217391304348,19.5,13.636363636363637,19.5,11.636363636363637,0.16666666666666666,,,,,0.16666666666666666,,,,,,0.3333333333333333,,0.4457583333333333,,,11.959999999999999,23.9,,3.0,,1.0,2.0,,2.0,,,2.0,15.0,,,,,,,1.0,,,1.0,,1.0,,,2.0,,,2.0,1.0,,,0.3333333333333333,,0.5,,,,,0.3333333333333333,0.5,0.5,0.3333333333333333,,,,,,0.14285714285714285,0.16666666666666666,,,,1.0,,1.0,,,1.0,,1.0,,,1.0,,,,,,0.5,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,1.0,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612752,2012,2011-12,True
200779-201611-202391-202697-2405,1610612752,"Steve Novak, Henry Walker, Jeremy Lin, Iman Shumpert, Amar'e Stoudemire","Novak, Walker, Lin, Shumpert, Stoudemire",200779-201611-202391-202697-2405,NYK,173.0,1,3.0,-1.0,6.0,6.0,,12.0,2.0,2.0,,,1.0,,,2.0,3.0,,1.0,4.0,,,,4.0,,,,,2.0,,2.0,,2.0,4.0,1.0,3.0,3.0,1.0,,2.0,,2.0,,1.0,4.0,,,1.0,1.0,,,,0.6666666666666666,,0.5,,0.5,,0.25,1.0,1.0,1.0,,99.88439306358381,16.666666666666668,12.166666666666666,16.666666666666668,12.166666666666666,0.5,1.0,1.0,1.0,0.25,,,,,,,0.75,,0.50105,,,7.833333333333333,23.1,,6.0,,,,,1.0,,,,5.0,,,,,,,1.0,1.0,,,,1.0,1.0,1.0,2.0,,,,,,,0.5,1.0,1.0,,,,,,,,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612752,2012,2011-12,True
200779-201611-202391-202697-2407,1610612752,"Steve Novak, Henry Walker, Jeremy Lin, Iman Shumpert, Jared Jeffries","Novak, Walker, Lin, Shumpert, Jeffries",200779-201611-202391-202697-2407,NYK,189.0,3,3.0,4.0,7.0,7.0,7.0,14.0,3.0,4.0,3.0,4.0,,,,3.0,5.0,,,10.0,3.0,5.0,9.0,2.0,4.0,,,,1.0,,1.0,,1.0,2.0,2.0,4.0,5.0,1.0,,1.0,1.0,2.0,1.0,2.0,10.0,9.0,7.0,0.3333333333333333,0.3333333333333333,,,,0.6,0.6,0.6,0.6,0.6428571428571429,0.6428571428571429,,0.5,0.6,1.0,,106.66666666666667,12.857142857142858,14.142857142857142,11.0,13.571428571428571,0.8,0.75,0.75,0.3333333333333333,,,,,,0.8,0.75,0.8,,0.57726,0.57726,0.9,2.9,,1.0,3.0,1.0,,1.0,,,,,4.0,6.0,,,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,,5.0,1.0,,,,1.0,1.0,,0.5,,,0.2,,,,,,,,,0.16666666666666666,0.16666666666666666,,,,,1.0,,,,,,,0.5,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,3.0,,,1.0,1.0,,1.0,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,1610612752,2012,2011-12,True
200779-201611-202697-2405-2407,1610612752,"Steve Novak, Henry Walker, Iman Shumpert, Amar'e Stoudemire, Jared Jeffries","Novak, Walker, Shumpert, Stoudemire, Jeffries",200779-201611-202697-2405-2407,NYK,280.0,1,5.0,-8.0,8.0,7.0,,15.0,1.0,1.0,,,1.0,,1.0,1.0,3.0,,2.0,2.0,,,,,2.0,,1.0,,,,,,,,1.0,2.0,2.0,1.0,,3.0,,1.0,,,2.0,,,,,,,,0.3333333333333333,,0.2,,0.2,,0.4,0.5,0.6666666666666666,1.0,,77.14285714285714,18.75,18.571428571428573,18.75,16.857142857142858,0.2,1.0,1.0,,0.2,0.2,,,,,,0.6,,0.53218,,,8.700000000000001,24.05,,,,,1.0,,1.0,,,,10.0,,,,,,,1.0,,,1.0,1.0,2.0,1.0,,1.0,,,,,,,0.6666666666666666,,1.0,,,,1.0,0.2,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612752,2012,2011-12,True
