EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,OffPoss,TotalPoss,Arc3FGA,FG3A,NonHeaveArc3FGA,Fouls,Loose Ball Fouls,FG3APct,Pace,SecondsPerPossOff,SecondsExcludingORebsPerPossOff,Arc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,Avg3ptShotDistance,PlusMinus,DefPoss,SecondChanceOffPoss,AtRimFGA,SecondChanceAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,FG2M,FG2A,FtPoints,Points,SecondChanceFG2A,PtsUnassisted2s,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,FoulsDrawn,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,FirstChancePoints,Fg2Pct,EfgPct,TsPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,SecondsPerPossDef,SecondsExcludingORebsPerPossDef,AtRimFrequency,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,SecondChanceAtRimFrequency,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Avg2ptShotDistance,PenaltyDefPoss,AtRimFGM,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,FG3M,OpponentPoints,PtsAssisted2s,PtsAssisted3s,TwoPtAssists,ThreePtAssists,Assists,Corner3Assists,AtRimAssists,AssistPoints,OffThreePtRebounds,Steals,BadPassSteals,LiveBallTurnovers,LostBallTurnovers,Turnovers,ShootingFouls,Loose Ball Fouls Drawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,LiveBallTurnoverPct,OffThreePtReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,DefCorner3ReboundPct,SecondChanceAtRimFGM,SecondChanceFG2M,SecondChancePoints,PtsPutbacks,BadPassTurnovers,Offensive Fouls Drawn,Blocked2s,BlockedShortMidRange,Blocks,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,OffArc3ReboundPct,SecondChanceAtRimAccuracy,SecondChancePointsPct,Arc3FGM,NonHeaveArc3FGM,Arc3Assists,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,Charge Fouls Drawn,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,NonHeaveArc3Accuracy,PenaltyOffPoss,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,LongMidRangeAssists,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,LongMidRangePctAssisted,PenaltyShotQualityAvg,PenaltyPointsPct,PenaltyOffPossPct,SecondChanceFtPoints,PenaltyFtPoints,PenaltyCorner3FGA,PenaltyFG3A,Fg2aBlocked,SelfOReb,LostBallSteals,BlockingFouls,BlockedAtRim,RecoveredBlocks,FG2APctBlocked,ShortMidRangePctBlocked,OffAtRimReboundPct,OffLongMidRangeReboundPct,DefShortMidRangeReboundPct,SelfORebPct,BlocksRecoveredPct,PenaltyCorner3Frequency,PenaltyAtRimFGM,PenaltyAtRimFGA,PenaltyArc3FGA,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceFG3M,SecondChanceFG3A,PtsUnassisted3s,SecondChanceFg3Pct,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,DefensiveGoaltends,SecondChanceArc3FGM,SecondChanceArc3FGA,HeaveAttempts,AtRimPctBlocked,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,BlockingFoulsDrawn,PenaltyTurnovers,NonShootingPenaltyNonTakeFouls,SecondChanceAtRimPctAssisted,3SecondViolations,LongMidRangePctBlocked,PenaltyCorner3FGM,PenaltyFG3M,ShortMidRangeAssists,FTDefRebounds,BadPassOutOfBoundsTurnovers,Travels,SecondChanceTurnovers,Offensive Fouls,BlockedLongMidRange,PenaltyFg3Pct,DefFTReboundPct,ShortMidRangePctAssisted,SecondChanceCorner3PctAssisted,PenaltyCorner3Accuracy,Defensive 3 Seconds Violations,PenaltyArc3FGM,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,PenaltyArc3Accuracy,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,StepOutOfBoundsTurnovers,FTOffRebounds,Charge Fouls,Blocked3s,BlockedArc3,OffFTReboundPct,Fg3aBlocked,Clear Path Fouls,OffensiveGoaltends,FG3APctBlocked,Corner3PctBlocked,Arc3PctBlocked,HeaveMakes,BlockedCorner3,team_id,year,season,team_vs
101124-101179-200769-201577-255,1610612756,"Hakim Warrick, Ronnie Price, Shannon Brown, Robin Lopez, Grant Hill","Warrick, Price, Brown, Lopez, Hill",101124-101179-200769-201577-255,PHX,81.0,2,1.0,2.0,3.0,1.0,1.0,1.0,,,0.16666666666666666,53.33333333333333,23.5,17.5,0.16666666666666666,1.0,0.5174833333333334,25.3,2.0,1.0,1.0,5.0,4.0,,,1.0,5.0,,2.0,4.0,2.0,4.0,,1.0,1.0,4.0,5.0,1.0,,,,,,0.2,0.16666666666666666,0.16666666666666666,1.0,1.0,,0.5,0.8,,,,34.0,31.0,0.8333333333333334,,,,1.0,0.524725,,,2.32,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,0.2,0.2,,,,,,,,,,1.0,1.0,2.0,2.0,,,,,,0.25,0.25,0.25,,0.25,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612756,2012,2011-12,True
101124-101179-200769-201577-2735,1610612756,"Hakim Warrick, Ronnie Price, Shannon Brown, Robin Lopez, Josh Childress","Warrick, Price, Brown, Lopez, Childress",101124-101179-200769-201577-2735,PHX,1078.0,3,18.0,30.0,62.0,5.0,8.0,4.0,4.0,,0.23529411764705882,82.8200371057514,18.3,16.666666666666668,0.14705882352941177,0.4117647058823529,0.483919696969697,26.7125,2.0,32.0,6.0,6.0,2.0,1.0,6.0,11.0,26.0,5.0,36.0,6.0,12.0,7.0,2.0,9.0,11.0,8.0,19.0,9.0,6.0,2.0,,3.0,28.0,0.4230769230769231,0.45588235294117646,0.5,0.75,0.4666666666666667,1.0,0.7857142857142857,0.42105263157894735,0.6,1.0,1.0,16.53125,16.40625,0.17647058823529413,0.17647058823529413,0.16666666666666666,0.16666666666666666,0.2857142857142857,0.48385833333333333,0.08571428571428572,0.1111111111111111,10.546153846153846,,5.0,5.0,14.0,1.0,3.0,3.0,34.0,10.0,9.0,5.0,3.0,8.0,1.0,2.0,19.0,1.0,3.0,3.0,3.0,2.0,4.0,2.0,,0.45454545454545453,0.5,1.0,0.375,0.42857142857142855,0.75,0.25,0.5,,0.8333333333333334,0.8333333333333334,0.4,0.4117647058823529,0.35714285714285715,0.38461538461538464,0.08823529411764706,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,3.0,8.0,2.0,1.0,1.0,2.0,,2.0,0.5,0.42857142857142855,0.5,,0.5,0.2222222222222222,2.0,2.0,2.0,1.0,1.0,,0.4,0.4,1.0,0.5,3.0,1.0,2.0,4.0,3.0,4.0,3.0,0.5,0.3333333333333333,0.5,0.6,0.39535,0.1111111111111111,0.1,2.0,2.0,,1.0,1.0,2.0,,,2.0,,0.038461538461538464,,,0.4444444444444444,1.0,0.1111111111111111,,,,,1.0,,,0.3333333333333333,,,,1.0,,,,,,,1.0,1.0,,0.14285714285714285,,,1.0,,,1.0,,0.07142857142857142,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,1610612756,2012,2011-12,True
101124-101179-200769-202693-255,1610612756,"Hakim Warrick, Ronnie Price, Shannon Brown, Markieff Morris, Grant Hill","Warrick, Price, Brown, Morris, Hill",101124-101179-200769-202693-255,PHX,313.0,1,5.0,10.0,19.0,1.0,1.0,1.0,4.0,,0.14285714285714285,87.41214057507987,18.3,16.6,0.14285714285714285,0.5714285714285714,0.4340357142857143,24.9,-6.0,9.0,1.0,3.0,,1.0,1.0,5.0,6.0,2.0,12.0,1.0,6.0,1.0,,1.0,1.0,1.0,2.0,2.0,2.0,2.0,,2.0,9.0,0.8333333333333334,0.7142857142857143,0.8571428571428571,1.0,1.0,,1.0,0.5,,1.0,,14.444444444444445,14.444444444444445,0.42857142857142855,0.14285714285714285,1.0,1.0,,0.3903,0.2857142857142857,0.3333333333333333,8.283333333333333,,3.0,1.0,2.0,,,,18.0,4.0,,2.0,,2.0,,2.0,4.0,,,,,,4.0,1.0,,0.4,0.4,,,,,,,,1.0,1.0,0.6666666666666666,0.2857142857142857,0.5,0.5,,,,,,,1.0,3.0,,,,,,,1.0,1.0,1.5,,,0.25,,,,4.0,,,,,,,10.0,5.0,6.0,12.0,,12.0,10.0,0.8333333333333334,0.7142857142857143,0.8571428571428571,,0.4340357142857143,1.0,1.0,1.0,2.0,,1.0,,,,,,,,,,1.0,,,,,3.0,3.0,1.0,0.42857142857142855,1.0,0.14285714285714285,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,1.0,,,2.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1610612756,2012,2011-12,True
101124-101179-200769-202693-2735,1610612756,"Hakim Warrick, Ronnie Price, Shannon Brown, Markieff Morris, Josh Childress","Warrick, Price, Brown, Morris, Childress",101124-101179-200769-202693-2735,PHX,71.0,2,1.0,2.0,4.0,,,,,,,81.12676056338029,21.5,21.5,,,0.365,,-4.0,2.0,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,14.0,14.0,,,,,,,,,19.9,,,,1.0,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612756,2012,2011-12,True
101124-101179-200769-202693-2742,1610612756,"Hakim Warrick, Ronnie Price, Shannon Brown, Markieff Morris, Sebastian Telfair","Warrick, Price, Brown, Morris, Telfair",101124-101179-200769-202693-2742,PHX,453.0,2,8.0,13.0,28.0,3.0,3.0,3.0,7.0,,0.3,89.00662251655629,13.615384615384615,11.0,0.3,0.7,0.5365277777777778,29.53333333333333,-3.0,15.0,2.0,4.0,1.0,1.0,1.0,3.0,7.0,2.0,11.0,2.0,2.0,2.0,5.0,2.0,7.0,2.0,9.0,3.0,4.0,,,1.0,11.0,0.42857142857142855,0.45,0.4583333333333333,0.4,0.5,1.0,0.7,0.4,,1.0,1.0,18.4,17.733333333333334,0.4,0.1,1.0,1.0,0.5,0.42315,0.09090909090909091,0.125,8.057142857142857,8.0,2.0,,2.0,,,1.0,14.0,4.0,3.0,2.0,1.0,3.0,,2.0,7.0,,1.0,1.0,2.0,,4.0,4.0,1.0,0.6666666666666666,0.6666666666666666,1.0,0.3333333333333333,0.3333333333333333,0.5,,,,0.5,0.6666666666666666,1.0,0.2,,,,,,,1.0,,,,,2.0,,2.0,,2.0,,,,,,,1.0,1.0,1.0,2.0,,,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,7.0,3.0,5.0,7.0,,7.0,7.0,0.6,0.42857142857142855,0.4375,,0.5608583333333333,0.6363636363636364,0.5384615384615384,,1.0,,2.0,1.0,,,,2.0,,0.14285714285714285,,0.5,0.5,,,,,2.0,3.0,2.0,0.42857142857142855,0.6666666666666666,0.2857142857142857,,,,,,,,,,,,,0.25,,,,1.0,1.0,,,,,,,,,,,,1.0,,,,,,,,,1.0,1.0,,,,,,1.0,,,,,,,,,,,,1610612756,2012,2011-12,True
101124-101179-201162-201577-202693,1610612756,"Hakim Warrick, Ronnie Price, Jared Dudley, Robin Lopez, Markieff Morris","Warrick, Price, Dudley, Lopez, Morris",101124-101179-201162-201577-202693,PHX,143.0,1,2.0,7.0,14.0,,1.0,,2.0,1.0,0.2,140.979020979021,7.285714285714286,6.857142857142857,,0.4,0.52055,23.4,3.0,7.0,1.0,1.0,,1.0,2.0,1.0,4.0,2.0,7.0,1.0,,,,3.0,3.0,,3.0,2.0,2.0,,,1.0,7.0,0.25,0.5,0.5833333333333334,0.75,,,0.5,,,1.0,,13.142857142857142,10.285714285714286,0.2,0.4,0.5,1.0,,0.376,0.16666666666666666,0.2,7.225,7.0,,,1.0,1.0,1.0,1.0,4.0,2.0,3.0,1.0,1.0,2.0,1.0,,5.0,,,,1.0,,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,,,,0.2,,,0.2,1.0,1.0,1.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,4.0,1.0,2.0,5.0,,5.0,4.0,0.5,0.8333333333333334,0.8333333333333334,,0.5807833333333333,0.7142857142857143,0.5714285714285714,,,1.0,1.0,1.0,,,,,,0.25,0.5,,,,,,0.3333333333333333,,1.0,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,1.0,2.0,,,,1.0,1.0,1.0,,,,,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,1610612756,2012,2011-12,True
101124-101179-201162-201577-2072,1610612756,"Hakim Warrick, Ronnie Price, Jared Dudley, Robin Lopez, Michael Redd","Warrick, Price, Dudley, Lopez, Redd",101124-101179-201162-201577-2072,PHX,57.0,1,1.0,1.0,3.0,,,,,,,75.78947368421053,19.0,19.0,,,0.41,,1.0,2.0,,,,,,1.0,1.0,1.0,3.0,,,,,,,,,1.0,2.0,,,,3.0,1.0,1.0,0.75,,,,,,,,,19.0,19.0,,,,,,,,,16.3,,,1.0,1.0,,,,2.0,2.0,,1.0,,1.0,,,2.0,,1.0,1.0,,,,,,1.0,1.0,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1610612756,2012,2011-12,True
101124-101179-201162-201577-255,1610612756,"Hakim Warrick, Ronnie Price, Jared Dudley, Robin Lopez, Grant Hill","Warrick, Price, Dudley, Lopez, Hill",101124-101179-201162-201577-255,PHX,85.0,1,1.0,3.0,5.0,,,,,,,84.70588235294117,17.0,16.666666666666668,,0.6666666666666666,0.5798666666666666,,4.0,2.0,1.0,2.0,,,,2.0,3.0,2.0,6.0,,,1.0,1.0,,1.0,1.0,2.0,1.0,2.0,,,1.0,4.0,0.6666666666666666,0.6666666666666666,0.75,,1.0,1.0,0.5,1.0,,,1.0,17.0,13.5,0.6666666666666666,,,,,,0.25,0.25,7.1000000000000005,,2.0,,1.0,,,,2.0,4.0,,2.0,,2.0,,2.0,4.0,,,,,,,,,1.0,1.0,,,,,,,,1.0,1.0,1.0,0.3333333333333333,,,,,,,,,,2.0,,,,,,,,,1.0,,,0.3333333333333333,,,,,,,,,,,1.0,1.0,1.0,2.0,,2.0,1.0,1.0,1.0,1.0,,0.7368,0.3333333333333333,0.3333333333333333,2.0,,,,,,,,,,,,,1.0,,,,,1.0,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612756,2012,2011-12,True
101124-101179-201162-201577-2735,1610612756,"Hakim Warrick, Ronnie Price, Jared Dudley, Robin Lopez, Josh Childress","Warrick, Price, Dudley, Lopez, Childress",101124-101179-201162-201577-2735,PHX,55.0,1,1.0,2.0,5.0,1.0,1.0,1.0,1.0,,0.3333333333333333,130.9090909090909,17.0,17.0,0.3333333333333333,0.6666666666666666,0.5012333333333333,25.1,1.0,3.0,1.0,1.0,1.0,,1.0,1.0,2.0,,5.0,1.0,2.0,1.0,,,,1.0,1.0,,,,,,3.0,0.5,0.8333333333333334,0.8333333333333334,,1.0,,,1.0,1.0,,,7.0,7.0,0.3333333333333333,0.3333333333333333,,,1.0,0.6316,,,7.35,3.0,1.0,,,,,1.0,4.0,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,1.0,1.0,,,,,,,,,,1.0,1.0,2.0,2.0,,,,,,1.0,1.0,1.0,,1.0,0.4,1.0,1.0,,,,,1.0,1.0,,1.0,2.0,1.0,2.0,5.0,,5.0,2.0,0.5,0.8333333333333334,0.8333333333333334,,0.5012333333333333,1.0,1.0,,,,1.0,,1.0,,,,,,,,,,1.0,,,1.0,1.0,1.0,0.3333333333333333,1.0,0.3333333333333333,,,,,3.0,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,1.0,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,1610612756,2012,2011-12,True
101124-101179-201162-202693-2072,1610612756,"Hakim Warrick, Ronnie Price, Jared Dudley, Markieff Morris, Michael Redd","Warrick, Price, Dudley, Morris, Redd",101124-101179-201162-202693-2072,PHX,139.0,1,2.0,4.0,8.0,,1.0,,2.0,,0.5,82.87769784172662,13.75,13.75,,1.0,0.70495,22.8,1.0,4.0,,1.0,,,,1.0,1.0,1.0,6.0,,,,1.0,,1.0,,1.0,2.0,2.0,,,1.0,6.0,1.0,1.25,1.0,,,1.0,1.0,,,,1.0,21.0,21.0,0.5,,,,,,0.3333333333333333,0.5,0.7,,1.0,,,1.0,1.0,1.0,5.0,2.0,3.0,1.0,1.0,2.0,1.0,1.0,5.0,,1.0,,1.0,1.0,1.0,2.0,,1.0,1.0,1.0,1.0,1.0,1.0,,,,1.0,1.0,1.0,,,,0.5,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612756,2012,2011-12,True
101124-101179-201162-202693-255,1610612756,"Hakim Warrick, Ronnie Price, Jared Dudley, Markieff Morris, Grant Hill","Warrick, Price, Dudley, Morris, Hill",101124-101179-201162-202693-255,PHX,145.0,1,2.0,5.0,10.0,2.0,2.0,2.0,1.0,,0.5,99.3103448275862,7.4,7.4,0.5,0.75,0.5620875,25.45,4.0,5.0,,1.0,,,,1.0,2.0,,8.0,,2.0,,,2.0,2.0,,2.0,1.0,,,,,8.0,0.5,1.0,1.0,0.6666666666666666,,,0.6666666666666666,,,,,21.6,20.0,0.25,,,,,,,,8.5,2.0,1.0,,1.0,,,2.0,4.0,,3.0,,1.0,1.0,,,3.0,,1.0,1.0,,,,1.0,,,,0.5,1.0,1.0,,,,,1.0,1.0,,0.25,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,1.0,,,,1.0,1.0,0.5,1.0,5.0,1.0,2.0,8.0,,8.0,5.0,0.5,1.0,1.0,,0.5620875,1.0,1.0,,,,2.0,,,,1.0,,,,,,,1.0,,,,1.0,1.0,2.0,0.25,1.0,0.5,,,,,3.0,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,1.0,,,,,,2.0,,,1.0,,,,,,,,,,,,,,,,,1610612756,2012,2011-12,True
101124-101179-201577-202693-2072,1610612756,"Hakim Warrick, Ronnie Price, Robin Lopez, Markieff Morris, Michael Redd","Warrick, Price, Lopez, Morris, Redd",101124-101179-201577-202693-2072,PHX,42.0,1,1.0,2.0,3.0,1.0,1.0,1.0,,,0.5,102.85714285714286,12.0,10.5,0.5,0.5,0.372175,25.2,,1.0,1.0,,,,,,1.0,2.0,2.0,1.0,,,,,,1.0,1.0,1.0,2.0,,,1.0,2.0,,,0.3333333333333333,,,,,1.0,,,,18.0,18.0,,,,,,,0.3333333333333333,0.5,21.4,1.0,,,1.0,,,,2.0,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,0.5,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,2.0,,1.0,2.0,,2.0,2.0,,,0.3333333333333333,,0.372175,1.0,1.0,,2.0,,1.0,,,,,,,,,,,,,,,,,1.0,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612756,2012,2011-12,True
101124-101179-201577-202693-2742,1610612756,"Hakim Warrick, Ronnie Price, Robin Lopez, Markieff Morris, Sebastian Telfair","Warrick, Price, Lopez, Morris, Telfair",101124-101179-201577-202693-2742,PHX,513.0,2,9.0,17.0,35.0,6.0,6.0,6.0,7.0,,0.42857142857142855,98.24561403508771,17.352941176470587,16.823529411764707,0.42857142857142855,0.6428571428571429,0.5092576923076924,28.733333333333334,-17.0,18.0,1.0,3.0,,,2.0,2.0,8.0,,10.0,,2.0,,2.0,2.0,6.0,1.0,7.0,,,,,,10.0,0.25,0.35714285714285715,0.35714285714285715,0.5,,1.0,0.6666666666666666,0.1111111111111111,,0.3333333333333333,1.0,12.11111111111111,11.5,0.21428571428571427,0.14285714285714285,,,,,,,8.55,16.0,2.0,,3.0,,,2.0,27.0,2.0,6.0,1.0,2.0,3.0,,1.0,8.0,1.0,,,1.0,,4.0,6.0,,0.5,0.5,1.0,0.3333333333333333,0.3333333333333333,0.25,0.3333333333333333,,,0.6666666666666666,0.6666666666666666,0.5,0.21428571428571427,,,,,,,,,,,,1.0,,,,,,,,0.3333333333333333,,,2.0,2.0,2.0,3.0,,,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1610612756,2012,2011-12,True
101124-101179-201577-2072-2742,1610612756,"Hakim Warrick, Ronnie Price, Robin Lopez, Michael Redd, Sebastian Telfair","Warrick, Price, Lopez, Redd, Telfair",101124-101179-201577-2072-2742,PHX,667.0,3,11.0,21.0,43.0,5.0,5.0,5.0,4.0,,0.29411764705882354,92.8335832083958,12.476190476190476,11.80952380952381,0.29411764705882354,0.6470588235294118,0.49663529411764706,25.639999999999997,9.0,22.0,3.0,6.0,2.0,1.0,2.0,7.0,12.0,7.0,21.0,3.0,12.0,3.0,6.0,10.0,16.0,4.0,20.0,5.0,10.0,,,2.0,16.0,0.5833333333333334,0.4117647058823529,0.4772727272727273,0.7692307692307693,0.6,0.8571428571428571,0.8,0.4,1.0,1.0,0.8333333333333334,18.40909090909091,17.863636363636363,0.35294117647058826,0.11764705882352941,0.5,0.5,0.6666666666666666,0.4827,0.10526315789473684,0.14285714285714285,8.791666666666666,2.0,5.0,1.0,4.0,,,,12.0,2.0,,1.0,,1.0,,1.0,2.0,1.0,1.0,,,,3.0,2.0,,0.14285714285714285,0.2,,,,,0.2,,0.6666666666666666,0.8333333333333334,0.8333333333333334,0.2,0.23529411764705882,0.25,0.25,,,,,1.0,2.0,2.0,5.0,4.0,,,2.0,1.0,2.0,0.6666666666666666,0.6666666666666666,0.625,0.2,1.0,0.23809523809523808,,,,3.0,,,,,,,3.0,,,4.0,,4.0,3.0,,,0.6666666666666666,,0.4494,0.19047619047619047,0.14285714285714285,1.0,4.0,,1.0,,1.0,1.0,,,2.0,,,1.0,0.3333333333333333,0.7777777777777778,0.1,1.0,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,1.0,,,,,,,,3.0,2.0,,,,,,1.0,,,,,,,,,,,,1610612756,2012,2011-12,True
101124-101179-202693-2735-2742,1610612756,"Hakim Warrick, Ronnie Price, Markieff Morris, Josh Childress, Sebastian Telfair","Warrick, Price, Morris, Childress, Telfair",101124-101179-202693-2735-2742,PHX,900.0,3,15.0,34.0,69.0,3.0,4.0,3.0,8.0,,0.21052631578947367,110.4,12.941176470588236,12.705882352941176,0.15789473684210525,0.3684210526315789,0.4774710526315789,24.525,-7.0,35.0,2.0,3.0,1.0,1.0,5.0,5.0,15.0,9.0,25.0,2.0,6.0,2.0,3.0,5.0,8.0,2.0,10.0,8.0,12.0,,,6.0,23.0,0.3333333333333333,0.42105263157894735,0.5,1.0,0.2,1.0,1.0,0.16666666666666666,0.25,1.0,1.0,13.142857142857142,13.142857142857142,0.15789473684210525,0.2631578947368421,0.2,0.25,0.5,0.58605,0.24,0.2857142857142857,11.826666666666666,10.0,2.0,2.0,7.0,1.0,1.0,2.0,32.0,4.0,6.0,2.0,2.0,4.0,1.0,1.0,10.0,,7.0,5.0,5.0,3.0,10.0,5.0,,0.4,0.4,1.0,0.5,0.5,0.5,,,,0.6666666666666666,1.0,0.5,0.3684210526315789,0.2857142857142857,0.3333333333333333,0.05263157894736842,1.0,1.0,1.0,,1.0,1.0,2.0,,2.0,,,,,0.5,0.5,0.5,,1.0,0.08,1.0,1.0,1.0,5.0,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,24.0,4.0,12.0,21.0,1.0,21.0,24.0,0.3333333333333333,0.4375,0.525,0.5,0.467334375,0.84,0.7058823529411765,,7.0,1.0,4.0,3.0,1.0,2.0,1.0,,,0.2,0.2,1.0,,1.0,0.1111111111111111,,0.0625,1.0,2.0,3.0,0.125,0.5,0.1875,,,,,,,,,,,,,0.3333333333333333,,,,,5.0,,1.0,,0.14285714285714285,1.0,2.0,,,1.0,1.0,,,,0.5,,,,1.0,,1.0,,,0.3333333333333333,,,1.0,,,,,,,,,,,,,,1610612756,2012,2011-12,True
101124-101179-202693-2735-959,1610612756,"Hakim Warrick, Ronnie Price, Markieff Morris, Josh Childress, Steve Nash","Warrick, Price, Morris, Childress, Nash",101124-101179-202693-2735-959,PHX,92.0,1,2.0,3.0,6.0,,,,1.0,,,93.91304347826086,14.0,14.0,,0.3333333333333333,0.5103666666666666,,-1.0,3.0,,1.0,,,1.0,1.0,3.0,,2.0,,2.0,,,,,,,1.0,,,,,2.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,,,,,,,,,16.666666666666668,16.666666666666668,0.3333333333333333,0.3333333333333333,,,,,,,8.9,,1.0,,1.0,,,,3.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,1.0,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612756,2012,2011-12,True
