EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyDefPoss,TotalPoss,Corner3FGA,Arc3FGA,FG3A,OpponentPoints,NonHeaveArc3FGA,DefThreePtRebounds,DefRebounds,Rebounds,Fouls,FoulsDrawn,Loose Ball Fouls Drawn,FG3APct,DefThreePtReboundPct,DefFGReboundPct,DefCorner3ReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,Corner3Frequency,Arc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,Avg3ptShotDistance,PenaltyOffPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,PenaltyCorner3FGM,PenaltyCorner3FGA,FG2M,FG2A,FG3M,FtPoints,Points,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,TwoPtAssists,ThreePtAssists,Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefTwoPtRebounds,OffRebounds,Steals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,Turnovers,ShootingFouls,Offensive Fouls Drawn,BlockingFoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,SecondChanceOffPoss,SecondChanceAtRimFGM,SecondChanceAtRimFGA,SecondChanceArc3FGA,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChancePoints,PtsPutbacks,Fg2aBlocked,DeadBallTurnovers,LostBallTurnovers,Offensive Fouls,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,FG2APctBlocked,ShortMidRangePctBlocked,OffAtRimReboundPct,OffShortMidRangeReboundPct,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,SecondChanceShotQualityAvg,SecondChancePointsPct,LongMidRangeAssists,FTDefRebounds,DefFTReboundPct,LongMidRangePctAssisted,PenaltyArc3FGA,SecondChanceFtPoints,OffThreePtRebounds,Travels,PenaltyTurnovers,Technical Free Throw Trips,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,NonShootingPenaltyNonTakeFoulsDrawn,OffThreePtReboundPct,OffArc3ReboundPct,BlocksRecoveredPct,PenaltyArc3Frequency,BadPassOutOfBoundsTurnovers,AtRimPctBlocked,SelfOReb,Loose Ball Fouls,SelfORebPct,BadPassSteals,SecondChanceTurnovers,OffCorner3ReboundPct,DefensiveGoaltends,Arc3FGM,SecondChanceArc3FGM,SecondChanceFG3M,NonHeaveArc3FGM,Arc3Assists,SecondChanceFg3Pct,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,NonHeaveArc3Accuracy,PenaltyArc3FGM,PenaltyArc3Accuracy,PtsUnassisted3s,Charge Fouls Drawn,NonShootingPenaltyNonTakeFouls,LostBallOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,BlockedShortMidRange,Defensive 3 Seconds Violations,FTOffRebounds,OffFTReboundPct,SecondChanceCorner3FGA,SecondChanceCorner3Frequency,SecondChanceCorner3FGM,BlockedLongMidRange,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,BlockingFouls,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,SecondChanceAtRimPctAssisted,3pt And 1 Free Throw Trips,3SecondViolations,HeaveAttempts,Fg3aBlocked,FG3APctBlocked,LongMidRangePctBlocked,Corner3PctBlocked,Charge Fouls,Blocked3s,BlockedCorner3,OffensiveGoaltends,Arc3PctBlocked,Clear Path Fouls,BlockedArc3,team_id,year,season,team_vs
200779-201611-201962-2199-2747,1610612752,"Steve Novak, Henry Walker, Toney Douglas, Tyson Chandler, JR Smith","Novak, Walker, Douglas, Chandler, Smith",200779-201611-201962-2199-2747,NYK,57.0,1,1.0,,2.0,2.0,,4.0,,1.0,1.0,2.0,1.0,,,1.0,2.0,,,0.3333333333333333,,,,101.05263157894737,10.5,18.0,10.0,18.0,,0.3333333333333333,1.0,0.5134,25.0,,1.0,2.0,,,,,,,,,,1.0,2.0,,,2.0,,,,,,,,2.0,,,,,,,,,1.0,,1.0,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,0.5,,0.3333333333333333,,0.3333333333333333,,,,1.0,0.5,,,,,,0.6666666666666666,0.5,1.0,,,,,,,,,,,,,,,,,,,,2.65,,1.0,1.0,1.0,,1.0,1.0,,2.0,2.0,1.0,,,,1.0,1.0,1.0,0.5,,1.0,,1.0,1.0,,0.4193,1.0,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612752,2012,2011-12,False
200779-201611-202361-202366-202391,1610612752,"Steve Novak, Henry Walker, Landry Fields, Jerome Jordan, Jeremy Lin","Novak, Walker, Fields, Jordan, Lin",200779-201611-202361-202366-202391,NYK,231.0,1,4.0,-4.0,9.0,9.0,9.0,18.0,,2.0,2.0,12.0,2.0,1.0,3.0,5.0,7.0,,,0.2222222222222222,1.0,1.0,,112.20779220779221,16.666666666666668,9.0,15.555555555555555,9.0,,0.2222222222222222,0.7777777777777778,0.4749333333333333,25.3,9.0,3.0,5.0,3.0,5.0,,,1.0,2.0,,,,4.0,7.0,,,8.0,4.0,7.0,,2.0,,8.0,8.0,,,4.0,,4.0,,3.0,,8.0,1.0,,2.0,1.0,,1.0,,2.0,3.0,,,,,,8.0,8.0,9.0,1.0,1.0,,,,,0.5714285714285714,0.5714285714285714,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.5,,0.3333333333333333,0.4,,,,,1.0,0.5555555555555556,0.6,0.6,1.0,,,,,0.2222222222222222,0.5,0.5,,,,0.5555555555555556,0.6,,,0.4749333333333333,,,1.0,6.514285714285714,1.0,1.0,,2.0,,,2.0,,,,,1.0,1.0,,,,,,,0.5,,1.0,,,0.6464,,1.0,2.0,1.0,1.0,2.0,,1.0,,2.0,,,,,,,,0.5,0.5,,0.2222222222222222,,,,,,1.0,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,1610612752,2012,2011-12,False
200779-201611-202361-202391-2199,1610612752,"Steve Novak, Henry Walker, Landry Fields, Jeremy Lin, Tyson Chandler","Novak, Walker, Fields, Lin, Chandler",200779-201611-202361-202391-2199,NYK,378.0,2,6.0,4.0,15.0,12.0,5.0,27.0,,2.0,2.0,16.0,2.0,,3.0,4.0,3.0,3.0,,0.18181818181818182,,0.6666666666666666,,102.85714285714286,12.933333333333334,15.333333333333334,12.266666666666667,14.833333333333334,,0.18181818181818182,0.45454545454545453,0.4951590909090909,25.25,9.0,3.0,3.0,2.0,2.0,2.0,3.0,,3.0,,,,5.0,9.0,2.0,4.0,20.0,3.0,6.0,1.0,1.0,2.0,11.0,2.0,8.0,6.0,1.0,2.0,3.0,,1.0,,8.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,,,6.0,1.0,3.0,20.0,11.0,9.0,0.2,0.2,1.0,1.0,1.0,1.0,0.5555555555555556,0.5,0.7272727272727273,0.6428571428571429,0.7307692307692307,0.625,0.3333333333333333,1.0,0.25,0.25,,,,1.0,,0.2727272727272727,1.0,1.0,0.3333333333333333,0.2727272727272727,0.6666666666666666,0.6666666666666666,,0.2727272727272727,,,,,,0.2857142857142857,1.0,,,0.4931571428571429,0.23076923076923078,0.2727272727272727,0.55,8.944444444444445,0.6,1.0,,,,,1.0,,,,,2.0,,,,,,,,,1.0,,,,0.403,,,1.0,1.0,,1.0,,,1.0,2.0,1.0,,,,,,,,,,0.14285714285714285,1.0,,,,,,,,,2.0,,,2.0,2.0,,1.0,1.0,1.0,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612752,2012,2011-12,False
200779-201611-202361-202391-2407,1610612752,"Steve Novak, Henry Walker, Landry Fields, Jeremy Lin, Jared Jeffries","Novak, Walker, Fields, Lin, Jeffries",200779-201611-202361-202391-2407,NYK,604.0,3,10.0,6.0,19.0,20.0,7.0,39.0,1.0,4.0,5.0,22.0,4.0,3.0,6.0,6.0,4.0,9.0,1.0,0.38461538461538464,0.75,0.6666666666666666,,92.98013245033113,13.578947368421053,17.3,13.578947368421053,16.6,0.07692307692307693,0.3076923076923077,0.7692307692307693,0.5709038461538462,25.3,,5.0,5.0,,,,,3.0,3.0,,,,8.0,8.0,2.0,6.0,28.0,,,,,,,4.0,12.0,6.0,2.0,2.0,4.0,,,,10.0,,3.0,,2.0,2.0,1.0,,2.0,3.0,1.0,,8.0,,4.0,28.0,,,0.25,0.25,1.0,0.4,,0.4,1.0,,0.8461538461538461,,0.8235294117647058,,0.5,0.6,,,,,0.6666666666666666,1.0,1.0,0.38461538461538464,1.0,1.0,,,,,,0.23076923076923078,1.0,1.0,,,,,,,,,0.23529411764705882,0.3333333333333333,,7.5,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,2.0,,,0.6666666666666666,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,2.0,,,2.0,2.0,,0.5,0.5,1.0,,,0.5,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612752,2012,2011-12,False
200779-201611-202361-202697-202725,1610612752,"Steve Novak, Henry Walker, Landry Fields, Iman Shumpert, Josh Harrellson","Novak, Walker, Fields, Shumpert, Harrellson",200779-201611-202361-202697-202725,NYK,21.0,1,,3.0,1.0,,,1.0,,,,,,,,,,1.0,,,,,,68.57142857142857,21.0,,21.0,,,,1.0,0.453,,,1.0,1.0,,,,,,,,,,1.0,1.0,,1.0,3.0,,,,,,,2.0,,,1.0,,1.0,,1.0,,2.0,,,,,,,,,,,,1.0,1.0,1.0,3.0,,,1.0,1.0,,,,,1.0,,1.0,,1.5,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,1.0,1.0,,2.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612752,2012,2011-12,False
200779-201611-202361-202697-2199,1610612752,"Steve Novak, Henry Walker, Landry Fields, Iman Shumpert, Tyson Chandler","Novak, Walker, Fields, Shumpert, Chandler",200779-201611-202361-202697-2199,NYK,66.0,1,1.0,-1.0,3.0,2.0,,5.0,,,,3.0,,,,,1.0,1.0,,,,,,109.09090909090908,15.0,10.5,15.0,10.5,,,0.5,0.48435,,,,1.0,,,,,,1.0,,,,,2.0,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,2.0,,1.0,2.0,,,,,,,,,,,,,0.3333333333333333,,,,,,,,,,,0.5,,,,,,,,0.5,,,,,,,,,,,0.3333333333333333,0.3333333333333333,,11.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612752,2012,2011-12,False
200779-201611-202361-202697-2407,1610612752,"Steve Novak, Henry Walker, Landry Fields, Iman Shumpert, Jared Jeffries","Novak, Walker, Fields, Shumpert, Jeffries",200779-201611-202361-202697-2407,NYK,136.0,2,2.0,-1.0,4.0,4.0,4.0,8.0,,1.0,1.0,4.0,1.0,1.0,1.0,1.0,3.0,,,0.5,1.0,0.3333333333333333,,84.70588235294117,9.25,24.75,9.25,14.5,,0.5,1.0,0.519875,25.0,4.0,,1.0,,1.0,,,,,,,,,1.0,1.0,,3.0,,1.0,1.0,1.0,,3.0,,,3.0,,1.0,1.0,,,,3.0,,,,,,,,2.0,1.0,,,,,,3.0,3.0,4.0,,,1.0,1.0,1.0,1.0,,,0.75,0.75,0.75,0.75,,,,,,,,,1.0,0.5,,,,,,,,,,,,,,0.5,,,,0.519875,,,1.0,2.5,1.0,,,,,,,,,,,2.0,,1.0,,,,,,,,,,,,,,,,,1.0,,,,2.0,,,,,,,,,,,0.5,,,,,,,,,,1.0,,,1.0,1.0,,1.0,1.0,1.0,,,1.0,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612752,2012,2011-12,False
200779-201611-202391-202697-2199,1610612752,"Steve Novak, Henry Walker, Jeremy Lin, Iman Shumpert, Tyson Chandler","Novak, Walker, Lin, Shumpert, Chandler",200779-201611-202391-202697-2199,NYK,345.0,3,6.0,11.0,11.0,10.0,,21.0,1.0,2.0,3.0,4.0,2.0,1.0,5.0,7.0,2.0,4.0,2.0,0.2727272727272727,1.0,1.0,,87.65217391304348,13.636363636363637,19.5,11.636363636363637,19.5,0.09090909090909091,0.18181818181818182,0.8181818181818182,0.5376318181818182,24.099999999999998,3.0,4.0,6.0,1.0,1.0,,,2.0,2.0,,,,6.0,8.0,,3.0,15.0,1.0,1.0,,2.0,,2.0,4.0,8.0,,2.0,,2.0,,1.0,,4.0,1.0,4.0,2.0,1.0,,1.0,,1.0,1.0,,,3.0,1.0,2.0,11.0,2.0,3.0,0.3333333333333333,0.3333333333333333,,,,,0.75,1.0,0.5454545454545454,0.3333333333333333,0.625,0.3333333333333333,1.0,1.0,0.5,0.4,,1.0,1.0,1.0,1.0,0.5454545454545454,0.6666666666666666,0.8,0.25,,,,,0.18181818181818182,1.0,1.0,,,,0.3333333333333333,1.0,,,0.6350833333333333,0.16666666666666666,0.2222222222222222,0.13333333333333333,6.7,0.2727272727272727,2.0,1.0,1.0,,2.0,2.0,,4.0,,1.0,,1.0,,1.0,1.0,1.0,0.125,,0.5,,0.5,1.0,,0.48325,0.26666666666666666,1.0,,,0.5,2.0,,1.0,,,,,,,,,,0.3333333333333333,,,0.6666666666666666,,0.16666666666666666,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612752,2012,2011-12,False
200779-201611-202391-202697-2405,1610612752,"Steve Novak, Henry Walker, Jeremy Lin, Iman Shumpert, Amar'e Stoudemire","Novak, Walker, Lin, Shumpert, Stoudemire",200779-201611-202391-202697-2405,NYK,173.0,1,3.0,1.0,6.0,6.0,,12.0,,1.0,1.0,4.0,1.0,1.0,2.0,2.0,1.0,2.0,,0.25,1.0,1.0,1.0,99.88439306358381,12.166666666666666,16.666666666666668,12.166666666666666,16.666666666666668,,0.25,0.5,0.5307625,25.0,6.0,1.0,1.0,1.0,1.0,1.0,2.0,,,,,,2.0,3.0,,1.0,5.0,2.0,3.0,,1.0,1.0,5.0,2.0,2.0,,1.0,,1.0,,1.0,,2.0,,1.0,,1.0,1.0,,,,,,,4.0,,2.0,5.0,5.0,6.0,0.5,0.5,,,,,0.6666666666666666,0.6666666666666666,0.5,0.5,0.4166666666666667,0.4166666666666667,,1.0,,,,,,1.0,,0.25,1.0,1.0,1.0,0.5,0.5,0.5,,,,,,,,0.25,1.0,,,0.5307625,0.3333333333333333,0.4,1.0,3.6,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612752,2012,2011-12,False
200779-201611-202391-202697-2407,1610612752,"Steve Novak, Henry Walker, Jeremy Lin, Iman Shumpert, Jared Jeffries","Novak, Walker, Lin, Shumpert, Jeffries",200779-201611-202391-202697-2407,NYK,189.0,3,3.0,-4.0,7.0,7.0,7.0,14.0,2.0,4.0,6.0,10.0,4.0,,1.0,3.0,2.0,2.0,1.0,0.75,,0.5,,106.66666666666667,14.142857142857142,12.857142857142858,13.571428571428571,11.0,0.25,0.5,0.875,0.5266125,25.0,3.0,,1.0,,,,,1.0,1.0,,,1.0,1.0,2.0,1.0,1.0,6.0,1.0,1.0,,2.0,1.0,3.0,2.0,,3.0,1.0,1.0,2.0,,,,5.0,,1.0,2.0,,,1.0,1.0,1.0,1.0,,,2.0,,,2.0,3.0,3.0,1.0,1.0,1.0,0.16666666666666666,,0.16666666666666666,0.5,1.0,0.3125,0.3333333333333333,0.3333333333333333,0.375,1.0,0.5,,0.4,,1.0,,,,0.125,,,,,,,,0.125,1.0,1.0,,,,,,0.3333333333333333,,0.5368,,,0.5,8.1,0.42857142857142855,2.0,,,1.0,,,1.0,4.0,,,,,,,1.5,1.0,,,,,,,1.0,,0.6666666666666666,1.0,,,1.0,1.0,1.0,2.0,,,,1.0,,,,,1.0,0.5,,,0.3333333333333333,,,,,,,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,1.0,1.0,1.0,0.25,,,,1.0,1.0,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1610612752,2012,2011-12,False
200779-201611-202697-2405-2407,1610612752,"Steve Novak, Henry Walker, Iman Shumpert, Amar'e Stoudemire, Jared Jeffries","Novak, Walker, Shumpert, Stoudemire, Jeffries",200779-201611-202697-2405-2407,NYK,280.0,1,5.0,8.0,7.0,8.0,,15.0,1.0,2.0,3.0,2.0,2.0,2.0,4.0,5.0,,1.0,,0.42857142857142855,1.0,1.0,1.0,77.14285714285714,18.571428571428573,18.75,16.857142857142858,18.75,0.14285714285714285,0.2857142857142857,0.42857142857142855,0.4931785714285714,24.333333333333332,,,,,,1.0,1.0,2.0,3.0,,,,3.0,4.0,1.0,1.0,10.0,,,,,,,4.0,2.0,,2.0,,2.0,,,,4.0,,2.0,1.0,2.0,1.0,1.0,1.0,1.0,,,,2.0,,1.0,8.0,,,0.6666666666666666,0.6666666666666666,,0.3333333333333333,,0.3333333333333333,0.75,,0.6428571428571429,,0.625,,1.0,1.0,,0.3333333333333333,,,1.0,1.0,1.0,,,,,0.14285714285714285,1.0,1.0,,0.42857142857142855,0.6666666666666666,0.6666666666666666,,,,,,,,,0.125,0.2,,17.2,,1.0,,,,1.0,1.0,,2.0,,,,,,1.0,1.0,1.0,,,,,,,,,0.2,2.0,,,1.0,,,1.0,,,,,,,,,,0.5,,,,,,,,,1.0,,1.0,,1.0,,,1.0,,,0.5,0.5,,,,0.5,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612752,2012,2011-12,False
200779-201962-202361-202725-2546,1610612752,"Steve Novak, Toney Douglas, Landry Fields, Josh Harrellson, Carmelo Anthony","Novak, Douglas, Fields, Harrellson, Anthony",200779-201962-202361-202725-2546,NYK,115.0,2,2.0,-1.0,3.0,4.0,1.0,7.0,1.0,,1.0,1.0,,1.0,1.0,3.0,1.0,1.0,,0.2,1.0,1.0,,87.65217391304347,23.666666666666668,11.0,16.0,8.25,0.2,,0.6,0.5346599999999999,23.4,,,2.0,,,,1.0,,1.0,,,,,4.0,,,,,,,,,,,,,,,,,,,,2.0,,2.0,1.0,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,0.5,0.4,,,,,1.0,0.4,,,,0.2,,,,0.2,,,,,,,,,,,,,,7.875,,1.0,,1.0,,,2.0,,,,,,,,,,,,,0.5,1.0,0.5,,,0.5108,,,,,,,,,,,,,,,,,,,,,,,,1.0,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612752,2012,2011-12,False
200779-201962-202361-202725-2747,1610612752,"Steve Novak, Toney Douglas, Landry Fields, Josh Harrellson, JR Smith","Novak, Douglas, Fields, Harrellson, Smith",200779-201962-202361-202725-2747,NYK,677.0,3,11.0,10.0,23.0,21.0,4.0,44.0,3.0,8.0,11.0,23.0,8.0,2.0,6.0,8.0,5.0,5.0,,0.5,1.0,0.8571428571428571,,93.58936484490398,13.91304347826087,17.0,13.652173913043478,16.571428571428573,0.13636363636363635,0.36363636363636365,0.6818181818181818,0.5102272727272728,25.181818181818183,1.0,3.0,4.0,,,2.0,3.0,3.0,4.0,1.0,,,8.0,11.0,5.0,2.0,33.0,1.0,1.0,,,,2.0,6.0,10.0,15.0,3.0,5.0,8.0,1.0,2.0,,21.0,,4.0,2.0,4.0,3.0,,,1.0,4.0,1.0,,5.0,1.0,3.0,28.0,2.0,1.0,0.375,0.375,1.0,0.45454545454545453,,0.45454545454545453,0.7272727272727273,1.0,0.7045454545454546,1.0,0.6875,1.0,,0.8,,0.1111111111111111,,1.0,0.5,1.0,1.0,0.18181818181818182,0.75,0.75,0.6666666666666666,0.13636363636363635,0.6666666666666666,0.6666666666666666,,0.18181818181818182,0.75,0.75,0.3333333333333333,0.3333333333333333,1.0,,,,,0.2282,0.125,0.23076923076923078,0.06060606060606061,9.727272727272727,0.043478260869565216,2.0,,,1.0,1.0,1.0,1.0,5.0,,,1.0,,1.0,1.0,1.25,1.25,,,,,,,0.5,0.2282,0.15151515151515152,1.0,,,0.3333333333333333,,,1.0,,,,,,,,,,0.16666666666666666,0.25,,,,,,,,1.0,,,,4.0,1.0,1.0,4.0,4.0,1.0,0.5,0.5,1.0,1.0,1.0,0.5,,,,,,,,,,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,1610612752,2012,2011-12,False
200779-201962-202361-2199-2747,1610612752,"Steve Novak, Toney Douglas, Landry Fields, Tyson Chandler, JR Smith","Novak, Douglas, Fields, Chandler, Smith",200779-201962-202361-2199-2747,NYK,274.0,1,5.0,6.0,9.0,8.0,,17.0,,4.0,4.0,5.0,3.0,,4.0,6.0,1.0,1.0,,0.4,,1.0,,89.34306569343066,14.555555555555555,17.875,12.0,17.875,,0.4,0.8,0.5401277777777778,29.825,4.0,3.0,4.0,1.0,1.0,1.0,2.0,,,,,,4.0,6.0,1.0,,11.0,2.0,2.0,1.0,2.0,,7.0,2.0,6.0,3.0,1.0,1.0,2.0,,1.0,,5.0,1.0,3.0,2.0,2.0,,,,1.0,1.0,,,2.0,,1.0,11.0,7.0,4.0,0.25,0.25,1.0,0.25,0.5,0.3333333333333333,0.6666666666666666,1.0,0.55,0.875,0.5,0.875,,1.0,0.5,0.3333333333333333,,1.0,1.0,,,0.4,0.75,0.75,0.3333333333333333,0.2,0.5,1.0,,,,,,,,0.25,1.0,,,0.5366666666666667,0.09090909090909091,0.14285714285714285,0.6363636363636364,4.766666666666667,0.4444444444444444,2.0,,,2.0,,,2.0,,,1.0,1.0,,,,,,0.16666666666666666,0.5,,1.0,,,1.0,0.495075,,,1.0,1.0,,2.0,,,,,,,,,,,,,,,0.5,,,,,,2.0,1.0,,,1.0,,,1.0,1.0,,0.25,0.25,1.0,,,0.3333333333333333,1.0,0.5,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,1610612752,2012,2011-12,False
200779-201962-202361-2405-2747,1610612752,"Steve Novak, Toney Douglas, Landry Fields, Amar'e Stoudemire, JR Smith","Novak, Douglas, Fields, Stoudemire, Smith",200779-201962-202361-2405-2747,NYK,905.0,1,15.0,4.0,24.0,24.0,,48.0,3.0,5.0,8.0,27.0,5.0,1.0,7.0,12.0,4.0,5.0,,0.36363636363636365,0.5,0.4666666666666667,,76.37569060773481,13.583333333333334,24.125,12.791666666666666,20.875,0.13636363636363635,0.22727272727272727,0.7272727272727273,0.5648,24.7875,,7.0,8.0,,,2.0,2.0,1.0,4.0,2.0,,,10.0,14.0,2.0,5.0,31.0,,,,,,,16.0,4.0,6.0,8.0,2.0,10.0,2.0,6.0,1.0,22.0,2.0,6.0,5.0,2.0,1.0,2.0,1.0,4.0,2.0,,,6.0,,3.0,24.0,,,0.8,1.0,1.0,0.25,,0.25,0.7142857142857143,,0.5909090909090909,,0.62,,0.5,0.46153846153846156,0.5,0.5,0.3333333333333333,,0.5,0.8,0.5,0.36363636363636365,0.875,1.0,0.8571428571428571,0.09090909090909091,1.0,1.0,0.5,0.18181818181818182,0.25,0.25,0.6666666666666666,1.0,1.0,,,,,,0.12,0.17647058823529413,,6.985714285714286,,4.0,1.0,1.0,,2.0,3.0,2.0,7.0,4.0,1.0,2.0,1.0,,0.6666666666666666,0.7,0.7,0.07142857142857142,,1.0,,0.2,1.0,,0.46575000000000005,0.22580645161290322,1.0,,,1.0,,,3.0,,,,,3.0,1.0,3.0,1.0,,0.5,0.4,0.3333333333333333,,,0.125,,,,1.0,,1.0,,,,1.0,,,0.5,,,,,,,,,,1.0,,1.0,,2.0,,,,2.0,0.4,1.0,,0.5,1.0,,,,,,,,1.0,0.125,,0.3333333333333333,1.0,,,,,,,1610612752,2012,2011-12,False
200779-201962-202361-2407-2747,1610612752,"Steve Novak, Toney Douglas, Landry Fields, Jared Jeffries, JR Smith","Novak, Douglas, Fields, Jeffries, Smith",200779-201962-202361-2407-2747,NYK,544.0,2,9.0,-6.0,16.0,15.0,5.0,31.0,1.0,5.0,6.0,14.0,5.0,2.0,7.0,12.0,3.0,,,0.3,1.0,0.6666666666666666,,82.05882352941177,17.4375,17.666666666666668,16.4375,17.266666666666666,0.05,0.25,0.6,0.49199000000000004,25.599999999999998,,2.0,6.0,,,,1.0,2.0,7.0,,,,4.0,14.0,,,8.0,,,,,,,,8.0,,,,,,,,,4.0,4.0,5.0,2.0,1.0,,,2.0,2.0,,,,,,6.0,,,,,,,,,0.2857142857142857,,0.2,,0.2,,,0.5714285714285714,0.4,0.3333333333333333,,0.25,1.0,1.0,1.0,0.3,0.3333333333333333,0.4,,0.05,,,,0.35,0.2857142857142857,0.2857142857142857,,,,,,,,,,,,10.907142857142857,,4.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,,,0.5,0.25,0.25,0.07142857142857142,,0.75,1.0,0.5,0.5,0.25,0.54455,0.25,,1.0,1.0,,,,1.0,,,,,2.0,2.0,2.0,,,0.2,0.25,,,,0.16666666666666666,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,0.25,,,,,,,,,,,,,,,,,,,,,,,1610612752,2012,2011-12,False
