EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,Blocks,RecoveredBlocks,3SecondViolations,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,Pace,BlocksRecoveredPct,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Charge Fouls Drawn,BlockedShortMidRange,Corner3FGA,PenaltyCorner3FGA,ShortMidRangeAssists,Offensive Fouls,OffCorner3ReboundPct,ShortMidRangePctAssisted,Corner3Frequency,PenaltyCorner3Frequency,Corner3FGM,HeaveAttempts,Corner3Assists,ThreePtShootingFoulsDrawn,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,ThreePtShootingFoulsDrawnPct,PenaltyCorner3FGM,PenaltyArc3FGM,PenaltyFG3M,PtsUnassisted3s,BadPassOutOfBoundsTurnovers,BlockingFouls,BlockingFoulsDrawn,Technical Free Throw Trips,OffensiveGoaltends,PenaltyFg3Pct,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,SecondChanceArc3FGM,SecondChanceFG3M,FTOffRebounds,SecondChanceFg3Pct,LongMidRangePctBlocked,OffFTReboundPct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,Charge Fouls,DefensiveGoaltends,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Defensive 3 Seconds Violations,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,StepOutOfBoundsTurnovers,Corner3PctBlocked,Blocked3s,BlockedArc3,3pt And 1 Free Throw Trips,BlockedCorner3,Clear Path Fouls,team_id,year,season,team_vs
101135-101145-201939-202691-202719,1610612744,"David Lee, Monta Ellis, Stephen Curry, Klay Thompson, Jeremy Tyler","Lee, Ellis, Curry, Thompson, Tyler",101135-101145-201939-202691-202719,GSW,29.0,1,,5.0,2.0,1.0,2.0,,1.0,3.0,1.0,1.0,,,1.0,1.0,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,5.0,,,,1.0,,3.0,1.0,1.0,1.0,,5.0,2.0,,3.0,,1.0,1.0,,1.0,1.0,2.0,1.0,1.0,,5.0,,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,5.0,2.0,,,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.25,1.5,1.25,1.25,1.5,1.25,0.5,,,,,,1.0,,,,1.0,,,,,,1.0,,,,,,148.9655172413793,,6.0,17.0,2.0,17.0,0.5,1.0,1.0,1.0,,,,,,,,0.5,1.0,1.0,1.0,,,,1.0,0.5,1.0,0.5,1.0,1.0,0.632475,0.49725,0.632475,,,0.6,1.0,1.3,27.6,1.0,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,1.0,,1.0,1.0,1.0,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,1610612744,2012,2011-12,True
101135-101145-201939-202691-202874,1610612744,"David Lee, Monta Ellis, Stephen Curry, Klay Thompson, Chris Wright","Lee, Ellis, Curry, Thompson, Wright",101135-101145-201939-202691-202874,GSW,30.0,1,,,1.0,1.0,,1.0,,2.0,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,96.0,,9.0,21.0,9.0,21.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,0.3844,,,,,,,6.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612744,2012,2011-12,True
101135-101145-201939-202691-2198,1610612744,"David Lee, Monta Ellis, Stephen Curry, Klay Thompson, Kwame Brown","Lee, Ellis, Curry, Thompson, Brown",101135-101145-201939-202691-2198,GSW,183.0,2,3.0,-3.0,5.0,6.0,,,1.0,11.0,1.0,2.0,1.0,1.0,,,,1.0,,2.0,,,,,1.0,5.0,,,,2.0,5.0,1.0,1.0,,,2.0,,,,,,,2.0,,2.0,,,,,,,,,,,,1.0,1.0,1.0,,2.0,1.0,3.0,1.0,1.0,1.0,,1.0,,,,1.0,,1.0,,,,,,1.0,,,,,,,1.0,1.0,,1.0,1.0,,,,,,,,,,,,0.2,1.0,,0.2,1.0,,0.2,1.0,,,,,,1.0,,0.5,0.25,0.5,,0.5,0.25,1.0,,,,0.5,,,,1.0,0.25,86.55737704918033,1.0,18.2,15.333333333333334,18.2,14.166666666666666,0.4,0.5,0.5,,0.2,,,0.4,,,,,,,,1.0,1.0,,,,,,0.4,,0.46109999999999995,0.5747,,,,1.0,,10.440000000000001,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612744,2012,2011-12,True
101135-101145-201939-202691-2748,1610612744,"David Lee, Monta Ellis, Stephen Curry, Klay Thompson, Dorell Wright","Lee, Ellis, Curry, Thompson, Wright",101135-101145-201939-202691-2748,GSW,367.0,2,6.0,3.0,12.0,14.0,7.0,6.0,3.0,26.0,6.0,8.0,1.0,2.0,6.0,7.0,,3.0,,,1.0,2.0,1.0,2.0,6.0,11.0,1.0,2.0,3.0,18.0,15.0,1.0,2.0,1.0,3.0,5.0,6.0,7.0,2.0,1.0,16.0,6.0,6.0,,2.0,2.0,1.0,1.0,3.0,,3.0,,3.0,,6.0,1.0,3.0,1.0,4.0,,5.0,4.0,9.0,,1.0,1.0,,2.0,2.0,1.0,,,,3.0,,,1.0,2.0,,2.0,,,3.0,1.0,2.0,,1.0,1.0,,1.0,1.0,,13.0,16.0,7.0,,,0.5,0.6,,0.5,0.5,0.5454545454545454,0.5,0.8571428571428571,0.5769230769230769,0.3333333333333333,0.8333333333333334,0.6428571428571429,0.625,0.8888888888888888,0.15384615384615385,0.09090909090909091,0.125,,0.6666666666666666,,0.8,0.6,0.25,1.0,0.5555555555555556,0.6666666666666666,0.5,0.6666666666666666,,1.0,1.0,,0.75,0.25,,,102.01634877384197,1.0,13.416666666666666,14.714285714285714,11.916666666666666,13.785714285714286,0.6153846153846154,0.75,0.8571428571428571,0.5,0.23076923076923078,,,,,,,0.15384615384615385,0.5,0.5,,0.6666666666666666,0.5,,0.3333333333333333,0.7777777777777778,0.8571428571428571,0.2222222222222222,0.7692307692307693,0.5,0.6297461538461538,0.547175,0.6981888888888889,0.14285714285714285,0.16666666666666666,0.2777777777777778,0.8888888888888888,3.0454545454545454,24.15,0.5833333333333334,,,,,,,,,,,,,,,,,,,,1.0,1.0,3.0,1.0,,,,,0.5,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612744,2012,2011-12,True
101135-101145-201939-202719-2748,1610612744,"David Lee, Monta Ellis, Stephen Curry, Jeremy Tyler, Dorell Wright","Lee, Ellis, Curry, Tyler, Wright",101135-101145-201939-202719-2748,GSW,115.0,1,2.0,2.0,3.0,4.0,3.0,,1.0,7.0,2.0,3.0,1.0,1.0,2.0,3.0,,,,,,,,,2.0,3.0,,,3.0,7.0,5.0,1.0,1.0,,,2.0,2.0,3.0,,3.0,7.0,,4.0,,2.0,,,,,,,,,,,,1.0,,1.0,,1.0,1.0,2.0,,,,,,,,,,,,,,,,,4.0,,,5.0,1.0,2.0,1.0,1.0,1.0,,1.0,,,5.0,7.0,3.0,,1.0,,,,,,0.6666666666666666,1.0,0.6666666666666666,0.6666666666666666,1.0,0.6666666666666666,0.7,1.0,0.7,,,,,,,0.5,1.0,,,0.5,1.0,1.0,,,,0.5,,,,,,87.65217391304347,,18.0,15.25,18.0,14.5,1.0,0.6666666666666666,0.6666666666666666,,,,,,,,,,,,,1.0,1.0,,,1.0,0.6666666666666666,,1.0,,0.7181333333333333,0.6989,0.7181333333333333,0.5,0.5,0.2857142857142857,1.0,0.9666666666666667,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612744,2012,2011-12,True
101135-101145-201939-2198-2748,1610612744,"David Lee, Monta Ellis, Stephen Curry, Kwame Brown, Dorell Wright","Lee, Ellis, Curry, Brown, Wright",101135-101145-201939-2198-2748,GSW,856.0,3,14.0,3.0,30.0,26.0,16.0,3.0,5.0,56.0,2.0,6.0,,2.0,1.0,5.0,6.0,8.0,2.0,6.0,3.0,4.0,,1.0,10.0,20.0,3.0,5.0,5.0,34.0,31.0,1.0,4.0,,1.0,3.0,5.0,12.0,2.0,5.0,18.0,10.0,10.0,6.0,,4.0,3.0,2.0,5.0,2.0,7.0,2.0,,2.0,16.0,1.0,3.0,,8.0,,8.0,4.0,12.0,,1.0,1.0,,2.0,1.0,3.0,1.0,1.0,1.0,5.0,,2.0,1.0,3.0,,4.0,1.0,,6.0,,,3.0,,,,,,,31.0,18.0,16.0,,3.0,0.5,0.5,0.6666666666666666,0.6,0.6,0.5,0.25,0.4166666666666667,0.58,0.25,0.4642857142857143,0.6071428571428571,0.3,0.5294117647058824,0.2,0.1,0.16666666666666666,0.125,0.4,,0.8888888888888888,0.3,,0.5,0.8888888888888888,0.3333333333333333,0.75,,,1.0,0.5,1.0,1.0,,,,94.2056074766355,,13.5,17.346153846153847,12.4,17.346153846153847,0.24,0.3333333333333333,0.4,,0.32,0.75,0.8571428571428571,0.24,0.3333333333333333,0.3333333333333333,1.0,0.16,0.75,0.75,0.6666666666666666,0.5,,,,0.35714285714285715,0.2,0.07142857142857142,0.44,0.75,0.5007,0.5519333333333333,0.5206571428571428,,,0.08823529411764706,0.5294117647058824,8.309999999999999,25.46,0.5333333333333333,1.0,,1.0,1.0,3.0,,,0.5,0.04,0.07142857142857142,,,,,,,,,,1.0,1.0,3.0,1.0,,,,,0.5,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612744,2012,2011-12,True
101135-101145-201939-2740-2748,1610612744,"David Lee, Monta Ellis, Stephen Curry, Andris Biedrins, Dorell Wright","Lee, Ellis, Curry, Biedrins, Wright",101135-101145-201939-2740-2748,GSW,16633.0,18,277.0,28.0,531.0,528.0,57.0,23.0,77.0,1059.0,86.0,153.0,18.0,42.0,11.0,25.0,37.0,106.0,57.0,123.0,29.0,73.0,7.0,6.0,180.0,382.0,40.0,98.0,89.0,569.0,541.0,29.0,59.0,13.0,19.0,101.0,21.0,47.0,8.0,11.0,62.0,216.0,144.0,114.0,22.0,73.0,29.0,30.0,108.0,38.0,146.0,27.0,53.0,35.0,330.0,20.0,69.0,49.0,160.0,3.0,212.0,90.0,302.0,15.0,38.0,28.0,10.0,48.0,31.0,44.0,2.0,17.0,8.0,92.0,7.0,15.0,28.0,76.0,4.0,111.0,13.0,1.0,118.0,11.0,59.0,4.0,25.0,14.0,1.0,27.0,22.0,3.0,468.0,62.0,57.0,1.0,3.0,0.6,0.6390532544378699,0.95,0.40816326530612246,0.40816326530612246,0.4712041884816754,0.4915254237288136,0.44680851063829785,0.5,0.5694444444444444,0.4636363636363636,0.5337711069418386,0.608433734939759,0.5081967213114754,0.20416666666666666,0.07853403141361257,0.11764705882352941,0.10377358490566038,0.5217391304347826,1.0,0.7655502392344498,0.345,0.7101449275362319,0.3448275862068966,0.7517985611510791,0.3449612403100775,0.5373134328358209,0.2753623188405797,0.21875,0.29545454545454547,0.7254901960784313,0.7101449275362319,0.8314606741573034,0.7115384615384616,0.7058823529411765,0.06637168141592921,91.68279925449409,0.8148148148148148,15.764595103578154,15.647727272727273,15.015065913370998,14.81439393939394,0.31875,0.5620915032679739,0.6370370370370371,0.6162790697674418,0.22083333333333333,0.3490566037735849,0.3894736842105263,0.25625,0.4634146341463415,0.4672131147540984,0.6140350877192983,0.15208333333333332,0.3972602739726027,0.4027777777777778,0.9310344827586207,0.5833333333333334,0.42857142857142855,0.2777777777777778,0.09722222222222222,0.45454545454545453,0.44,0.10909090909090909,0.5229166666666667,0.3972602739726027,0.5101385416666667,0.5451406779661017,0.5202390909090909,0.11342155009451796,0.1372093023255814,0.17750439367311072,0.10896309314586995,8.712303664921466,25.305102040816326,0.10734463276836158,5.0,10.0,25.0,2.0,20.0,9.0,0.5,0.5405405405405406,0.052083333333333336,0.03636363636363636,11.0,,11.0,1.0,0.44,0.4583333333333333,1.0,0.010101010101010102,1.0,2.0,3.0,6.0,9.0,,1.0,,,0.375,0.5,0.3333333333333333,5.0,8.0,1.0,0.6153846153846154,0.008130081300813009,0.125,0.7142857142857143,1.0,3.0,1.0,3.0,6.0,0.08333333333333333,0.5,1.0,,2.0,0.02040816326530612,0.0136986301369863,2.0,0.04,2.0,1.0,,1.0,1.0,1610612744,2012,2011-12,True
101135-101145-202327-202691-2748,1610612744,"David Lee, Monta Ellis, Ekpe Udoh, Klay Thompson, Dorell Wright","Lee, Ellis, Udoh, Thompson, Wright",101135-101145-202327-202691-2748,GSW,70.0,1,1.0,1.0,2.0,2.0,,,,4.0,1.0,1.0,,,,,,,,,,,,,1.0,1.0,,,1.0,3.0,2.0,,,,,,,,,,,2.0,,,,,,,1.0,,1.0,,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,1.0,2.0,,1.0,,,,,,,,3.0,,,,,1.0,1.0,,,,1.0,,,1.0,,,0.75,,,,,,,,,,,,,,,,,,,,,,,,,82.28571428571428,,19.0,16.0,19.0,16.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,1.0,,0.536,,,0.5,0.5,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612744,2012,2011-12,True
101135-101145-202327-202724-2748,1610612744,"David Lee, Monta Ellis, Ekpe Udoh, Charles Jenkins, Dorell Wright","Lee, Ellis, Udoh, Jenkins, Wright",101135-101145-202327-202724-2748,GSW,717.0,3,12.0,-4.0,20.0,22.0,11.0,4.0,3.0,42.0,3.0,6.0,1.0,2.0,2.0,5.0,2.0,8.0,1.0,3.0,1.0,1.0,,1.0,6.0,17.0,1.0,1.0,9.0,24.0,28.0,2.0,4.0,,2.0,6.0,2.0,9.0,1.0,7.0,14.0,4.0,8.0,3.0,2.0,1.0,1.0,4.0,2.0,1.0,3.0,1.0,1.0,1.0,7.0,,5.0,1.0,5.0,,6.0,5.0,11.0,2.0,1.0,1.0,,,,1.0,,,,1.0,,1.0,2.0,2.0,,6.0,,,11.0,,2.0,3.0,1.0,1.0,,1.0,,1.0,18.0,14.0,11.0,,3.0,0.3333333333333333,0.4,1.0,1.0,1.0,0.35294117647058826,0.5,0.2222222222222222,0.4166666666666667,0.5,0.35,0.5,0.6,0.4642857142857143,0.05555555555555555,0.23529411764705882,0.16666666666666666,0.375,,,0.5,0.45454545454545453,1.0,,0.5454545454545454,0.45454545454545453,0.6666666666666666,0.5,,,0.2,0.5,1.0,,1.0,0.2857142857142857,84.35146443514645,,17.6,16.59090909090909,17.05,16.0,0.3333333333333333,0.5,0.6,0.3333333333333333,0.4444444444444444,0.25,0.4,0.16666666666666666,0.3333333333333333,0.3333333333333333,1.0,0.05555555555555555,1.0,1.0,1.0,0.5,0.5,,,0.5,0.4,0.1,0.3888888888888889,1.0,0.48763055555555557,0.4759,0.527705,0.1,0.10526315789473684,0.25,0.5833333333333334,6.035294117647059,25.1,0.55,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612744,2012,2011-12,True
101135-101145-202397-2198-2748,1610612744,"David Lee, Monta Ellis, Ish Smith, Kwame Brown, Dorell Wright","Lee, Ellis, Smith, Brown, Wright",101135-101145-202397-2198-2748,GSW,120.0,1,2.0,1.0,4.0,3.0,,,1.0,7.0,2.0,2.0,1.0,1.0,,,,,,1.0,,1.0,,,2.0,3.0,,1.0,,4.0,3.0,1.0,1.0,,,2.0,,,,,,4.0,,,,1.0,,,2.0,,2.0,,2.0,,4.0,1.0,,1.0,,,1.0,1.0,2.0,,,,,,,1.0,,,,1.0,,,1.0,3.0,,,,,,,,,,,,,,,2.0,,,,,1.0,1.0,,,,0.6666666666666666,1.0,,0.5,1.0,,0.5,1.0,,0.25,,,,,,,,1.0,1.0,0.3333333333333333,0.5,,,,1.0,,,,1.0,,,84.0,,13.25,22.333333333333332,12.0,20.666666666666668,0.5,1.0,1.0,1.0,,,,0.25,,,,0.25,,,,1.0,1.0,1.0,,,,,0.75,,0.5672875,,,,,0.5,,7.3999999999999995,27.2,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612744,2012,2011-12,True
101135-101145-202397-2740-2748,1610612744,"David Lee, Monta Ellis, Ish Smith, Andris Biedrins, Dorell Wright","Lee, Ellis, Smith, Biedrins, Wright",101135-101145-202397-2740-2748,GSW,638.0,1,11.0,6.0,18.0,19.0,,,1.0,37.0,2.0,2.0,,,,,2.0,4.0,1.0,8.0,1.0,2.0,,,5.0,14.0,1.0,3.0,2.0,15.0,9.0,,1.0,,,,,,,,,6.0,4.0,3.0,,2.0,1.0,1.0,3.0,1.0,4.0,1.0,2.0,1.0,9.0,,1.0,2.0,7.0,,9.0,1.0,10.0,,1.0,1.0,,1.0,1.0,,,,,1.0,,,1.0,1.0,,1.0,,,2.0,,1.0,,,,,,,,15.0,,,,,0.6,0.6,1.0,0.3333333333333333,0.3333333333333333,0.35714285714285715,,,0.38235294117647056,,,0.4166666666666667,,,0.17647058823529413,0.07142857142857142,,0.25,1.0,,0.7777777777777778,0.1111111111111111,0.5,,0.6923076923076923,0.09090909090909091,,,0.14285714285714285,,1.0,1.0,0.6666666666666666,0.6666666666666666,,,83.51097178683386,,15.055555555555555,19.31578947368421,14.38888888888889,18.63157894736842,0.11764705882352941,1.0,1.0,1.0,0.23529411764705882,0.5,0.6666666666666666,0.47058823529411764,0.125,0.125,1.0,0.11764705882352941,0.5,0.5,1.0,,,,,,,,0.29411764705882354,0.5,0.47551470588235295,0.4092,,0.05555555555555555,0.06666666666666667,,,12.6,24.8,,,,1.0,,,,,,0.058823529411764705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612744,2012,2011-12,True
101135-101145-202691-202874-2198,1610612744,"David Lee, Monta Ellis, Klay Thompson, Chris Wright, Kwame Brown","Lee, Ellis, Thompson, Wright, Brown",101135-101145-202691-202874-2198,GSW,79.0,1,1.0,4.0,2.0,2.0,,,1.0,4.0,2.0,2.0,1.0,1.0,,,,1.0,1.0,1.0,,,,,3.0,4.0,,,,6.0,2.0,1.0,1.0,,,2.0,,,,,,4.0,2.0,,2.0,,,,2.0,,2.0,,1.0,1.0,4.0,,1.0,,1.0,,1.0,1.0,2.0,,,,,,,,,,,,,,,,,1.0,,,1.0,1.0,1.0,,,,,,,,4.0,,,,,0.6666666666666666,1.0,,,,0.75,1.0,,0.75,1.0,,0.75,1.0,,,,,,,,0.5,1.0,,,0.5,1.0,,1.0,,,0.5,,,,,,72.9113924050633,,16.0,23.5,16.0,22.5,0.5,1.0,1.0,0.5,0.25,,,0.25,1.0,1.0,1.0,,,,,1.0,1.0,,,,,,0.5,,0.466975,0.5914,,0.25,0.25,0.3333333333333333,,8.375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612744,2012,2011-12,True
101135-101145-202691-2198-2748,1610612744,"David Lee, Monta Ellis, Klay Thompson, Kwame Brown, Dorell Wright","Lee, Ellis, Thompson, Brown, Wright",101135-101145-202691-2198-2748,GSW,586.0,3,10.0,-4.0,20.0,20.0,16.0,14.0,2.0,40.0,4.0,4.0,,,3.0,3.0,1.0,2.0,4.0,6.0,,2.0,,2.0,9.0,12.0,,2.0,2.0,20.0,24.0,1.0,1.0,,1.0,3.0,7.0,10.0,2.0,2.0,16.0,18.0,,,,2.0,,,9.0,,9.0,,4.0,4.0,18.0,1.0,1.0,2.0,3.0,,5.0,2.0,7.0,,2.0,1.0,1.0,3.0,1.0,2.0,1.0,2.0,,5.0,,4.0,2.0,7.0,1.0,3.0,,1.0,5.0,,2.0,,1.0,1.0,,1.0,1.0,,17.0,16.0,16.0,2.0,,1.0,1.0,,,,0.75,1.0,0.7,0.6428571428571429,1.0,0.5833333333333334,0.625,0.75,0.5714285714285714,0.14285714285714285,,,,0.6,,0.5,0.3333333333333333,1.0,0.5,0.625,0.4,,,0.5,0.5,0.6666666666666666,0.5,,1.0,1.0,,98.29351535836177,1.0,13.85,15.45,13.05,14.95,0.2857142857142857,1.0,1.0,1.0,0.14285714285714285,0.5,0.5,0.42857142857142855,0.6666666666666666,0.6666666666666666,1.0,0.14285714285714285,,,,,,,,0.25,1.0,0.16666666666666666,0.42857142857142855,,0.4944357142857143,,0.4860333333333333,0.125,0.14285714285714285,0.15,0.8,10.775,25.9,0.8,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612744,2012,2011-12,True
101135-101145-202691-2740-2748,1610612744,"David Lee, Monta Ellis, Klay Thompson, Andris Biedrins, Dorell Wright","Lee, Ellis, Thompson, Biedrins, Wright",101135-101145-202691-2740-2748,GSW,529.0,3,9.0,12.0,15.0,13.0,,,6.0,28.0,4.0,5.0,2.0,3.0,,,1.0,5.0,5.0,7.0,1.0,5.0,,,10.0,17.0,1.0,6.0,1.0,24.0,12.0,5.0,8.0,,1.0,11.0,,,,,,6.0,14.0,3.0,4.0,5.0,1.0,,3.0,1.0,4.0,1.0,2.0,1.0,9.0,2.0,6.0,1.0,5.0,,6.0,8.0,14.0,,1.0,1.0,,,,,,,,,,,,1.0,,3.0,,,2.0,1.0,1.0,,1.0,1.0,,1.0,1.0,,13.0,,,,,0.3,0.375,1.0,0.16666666666666666,0.16666666666666666,0.5882352941176471,0.625,,0.5,0.625,,0.5217391304347826,0.6875,,0.2608695652173913,,,,,,1.0,0.8571428571428571,1.0,0.4,1.0,0.6666666666666666,1.0,0.75,1.0,0.25,1.0,,1.0,1.0,,,76.21928166351607,1.0,19.133333333333333,18.615384615384617,16.666666666666668,18.615384615384617,0.21739130434782608,0.8,0.8,0.5,0.21739130434782608,0.2,0.2,0.30434782608695654,0.7142857142857143,0.7142857142857143,0.2,0.21739130434782608,0.2,0.2,1.0,0.375,0.6666666666666666,,,,,,0.4782608695652174,0.2,0.5062043478260869,0.5319333333333334,,0.043478260869565216,0.058823529411764705,0.4583333333333333,,10.488235294117647,25.21666666666667,,,,1.0,,,,1.0,,0.043478260869565216,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612744,2012,2011-12,True
