EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGA,FG2M,FG2A,FG3A,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PtsAssisted2s,PtsUnassisted2s,NonHeaveArc3FGA,TwoPtAssists,Assists,AtRimAssists,AssistPoints,OffTwoPtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,LiveBallTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,Blocked2s,BlockedAtRim,Blocks,FirstChancePoints,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,EfgPct,SecondChanceEfgPct,TsPct,SecondChanceTsPct,FG3APct,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,SelfORebPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Arc3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,SecondChancePointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPoss,PenaltyDefPoss,PenaltyFG2A,PenaltyOffPossExcludingTakeFouls,PenaltyShotQualityAvg,PenaltyOffPossPct,Fg2aBlocked,LongMidRangeAssists,BadPassTurnovers,FG2APctBlocked,AtRimPctBlocked,LongMidRangePctAssisted,PenaltyAtRimFGM,PenaltyAtRimFGA,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,FG3M,PenaltyFG2M,PenaltyFG3A,PenaltyPoints,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGM,ThreePtAssists,Arc3Assists,DefThreePtRebounds,PenaltyTurnovers,Fouls,FoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,DefThreePtReboundPct,DefAtRimReboundPct,DefArc3ReboundPct,Corner3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,NonHeaveArc3Accuracy,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,SecondChanceCorner3FGA,SecondChanceFG3A,FTOffRebounds,Loose Ball Fouls,OffFTReboundPct,SecondChanceCorner3Frequency,ShortMidRangeFGA,PenaltyArc3FGM,PenaltyArc3FGA,FtPoints,PenaltyFG3M,PenaltyFtPoints,Steals,BadPassSteals,ShootingFouls,Loose Ball Fouls Drawn,NonShootingFoulsDrawn,Blocked3s,BlockedArc3,RecoveredBlocks,NonShootingPenaltyNonTakeFoulsDrawn,PenaltyFg3Pct,ShortMidRangePctBlocked,BlocksRecoveredPct,ShortMidRangeFrequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,OffThreePtRebounds,LostBallOutOfBoundsTurnovers,OffThreePtReboundPct,OffShortMidRangeReboundPct,OffCorner3ReboundPct,DefCorner3ReboundPct,Corner3FGM,Corner3Assists,FTDefRebounds,BlockingFouls,Offensive Fouls,Charge Fouls Drawn,DefFTReboundPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,BadPassOutOfBoundsTurnovers,ShortMidRangeFGM,ShortMidRangeAssists,BlockingFoulsDrawn,BlockedLongMidRange,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Technical Free Throw Trips,BlockedCorner3,PenaltyCorner3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFtPoints,Travels,Charge Fouls,NonShootingPenaltyNonTakeFouls,SecondChanceFg3Pct,OffArc3ReboundPct,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Accuracy,PtsPutbacks,LostBallSteals,SecondChanceTurnovers,Offensive Fouls Drawn,BlockedShortMidRange,DefensiveGoaltends,OffensiveGoaltends,Defensive 3 Seconds Violations,StepOutOfBoundsTurnovers,LongMidRangePctBlocked,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,3SecondViolations,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,HeaveAttempts,Clear Path Fouls,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,Corner3PctBlocked,3pt And 1 Free Throw Trips,HeaveMakes,team_id,year,season,team_vs
1626143-203138-203496-203917-204456,1610612755,"Jahlil Okafor, Hollis Thompson, Robert Covington, Nik Stauskas, T.J. McConnell","Okafor, Thompson, Covington, Stauskas, McConnell",1626143-203138-203496-203917-204456,PHI,98.0,1,2.0,-2.0,4.0,4.0,,8.0,1.0,1.0,,,,1.0,,1.0,2.0,1.0,2.0,4.0,,,,2.0,,,1.0,1.0,1.0,2.0,,1.0,1.0,,1.0,,,1.0,,1.0,,,,2.0,1.0,1.0,0.5,,0.3333333333333333,,0.3333333333333333,,0.3333333333333333,,1.0,,1.0,,,,,1.0,,117.55102040816327,11.5,13.0,11.5,13.0,0.3333333333333333,1.0,1.0,1.0,0.3333333333333333,,,,,,,0.6666666666666666,0.5931833333333333,,,7.95,24.2,4.0,,2.0,4.0,0.5931833333333333,1.0,,,,,,,1.0,1.0,1.0,1.0,,,1.0,1.0,2.0,,,,,,,1.0,,,,,,2.0,,,,0.5,0.3333333333333333,0.3333333333333333,,,,0.3333333333333333,,,,0.3333333333333333,1.0,0.3333333333333333,,,,1.0,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612755,2017,2016-17,True
1626143-203138-203496-203954-204456,1610612755,"Jahlil Okafor, Hollis Thompson, Robert Covington, Joel Embiid, T.J. McConnell","Okafor, Thompson, Covington, Embiid, McConnell",1626143-203138-203496-203954-204456,PHI,185.0,1,3.0,-5.0,6.0,6.0,2.0,12.0,1.0,2.0,1.0,1.0,,1.0,1.0,1.0,3.0,1.0,5.0,10.0,1.0,1.0,2.0,2.0,,1.0,1.0,2.0,1.0,5.0,2.0,,1.0,2.0,3.0,,2.0,1.0,2.0,3.0,,,,3.0,1.0,1.0,0.3333333333333333,1.0,0.625,1.0,0.5,0.5,0.25,0.6666666666666666,,1.0,1.0,1.0,1.0,1.0,,,,93.4054054054054,18.333333333333332,12.5,17.833333333333332,12.5,0.5,0.5,1.0,1.0,0.25,,,0.25,1.0,1.0,1.0,0.75,0.529675,0.6805,0.4,6.8,26.7,,,,,,,1.0,,,0.3333333333333333,0.5,,,,,,1.0,1.0,,,,3.0,,1.0,1.0,1.0,1.0,,2.0,1.0,2.0,,1.0,,1.0,1.0,1.0,,,,1.0,,1.0,,1.0,1.0,1.0,,,,1.0,0.2,0.25,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612755,2017,2016-17,True
1626143-203138-203496-203967-204456,1610612755,"Jahlil Okafor, Hollis Thompson, Robert Covington, Dario Saric, T.J. McConnell","Okafor, Thompson, Covington, Saric, McConnell",1626143-203138-203496-203967-204456,PHI,467.0,4,8.0,16.0,15.0,13.0,1.0,28.0,,2.0,,1.0,2.0,2.0,3.0,4.0,6.0,6.0,25.0,9.0,,1.0,,4.0,4.0,3.0,2.0,6.0,,16.0,1.0,5.0,8.0,1.0,9.0,,1.0,,1.0,1.0,4.0,3.0,4.0,25.0,0.5,0.5,0.6666666666666666,,0.8333333333333334,,0.8333333333333334,,0.5,1.0,0.625,0.5,0.6363636363636364,0.25,0.5,,1.0,1.0,,86.33832976445396,16.2,17.23076923076923,15.933333333333334,16.615384615384617,0.16666666666666666,,,,0.16666666666666666,1.0,1.0,0.25,1.0,,,0.6666666666666666,0.5264666666666666,0.6841,,9.483333333333333,24.099999999999998,7.0,5.0,1.0,7.0,0.5238125,0.4666666666666667,,1.0,,,,0.5,,,3.0,1.0,1.0,4.0,1.0,3.0,8.0,12.0,,1.0,4.0,1.0,2.0,1.0,2.0,4.0,6.0,,3.0,8.0,1.0,0.6666666666666666,0.6666666666666666,1.0,0.625,0.6666666666666666,0.6666666666666666,,0.6666666666666666,0.25,0.3333333333333333,0.3333333333333333,1.0,,,0.25,0.3333333333333333,0.2,0.3333333333333333,0.32,,,,,,,2.0,,2.0,5.0,1.0,3.0,,,1.0,,,,,1.0,,0.3333333333333333,,0.25,0.16666666666666666,0.5,,,,,,,,3.0,3.0,1.0,,,,1.0,1.0,1.0,1.0,,2.0,1.0,,,1.0,1.0,0.5,,,1.0,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,1610612755,2017,2016-17,True
1626143-203138-203917-203924-204456,1610612755,"Jahlil Okafor, Hollis Thompson, Nik Stauskas, Jerami Grant, T.J. McConnell","Okafor, Thompson, Stauskas, Grant, McConnell",1626143-203138-203917-203924-204456,PHI,522.0,2,9.0,10.0,19.0,17.0,2.0,36.0,3.0,5.0,1.0,1.0,1.0,5.0,2.0,5.0,13.0,2.0,19.0,9.0,1.0,1.0,2.0,4.0,6.0,2.0,2.0,3.0,1.0,7.0,1.0,11.0,11.0,1.0,12.0,,2.0,,,2.0,1.0,1.0,1.0,17.0,0.4,0.5,0.38461538461538464,1.0,0.43333333333333335,1.0,0.5,1.0,0.13333333333333333,1.0,0.8461538461538461,0.125,0.8461538461538461,0.1111111111111111,0.5,,0.8571428571428571,0.75,,99.31034482758622,12.631578947368421,16.58823529411765,12.421052631578947,16.058823529411764,0.3333333333333333,0.6,0.6,0.3333333333333333,0.3333333333333333,0.2,0.2,0.13333333333333333,1.0,1.0,,0.4666666666666667,0.46092333333333335,0.4249,0.10526315789473684,8.861538461538462,26.25,3.0,6.0,3.0,3.0,0.5448333333333334,0.15789473684210525,1.0,,2.0,0.07692307692307693,,,1.0,1.0,,,1.0,1.0,3.0,,7.0,3.0,,1.0,1.0,1.0,,,4.0,5.0,9.0,1.0,5.0,7.0,1.0,0.5,0.5,1.0,1.0,1.1666666666666667,,1.0,,,0.5,0.5,1.0,0.3333333333333333,1.0,,0.5,0.2631578947368421,0.29411764705882354,0.3684210526315789,,,,,,,3.0,,,6.0,,1.0,1.0,,1.0,,,,,1.0,,,0.3333333333333333,1.0,0.2,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,0.3333333333333333,0.5,1.0,,,,,,,,,,1.0,,,,,,,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,1610612755,2017,2016-17,True
1626143-203138-203917-203954-204456,1610612755,"Jahlil Okafor, Hollis Thompson, Nik Stauskas, Joel Embiid, T.J. McConnell","Okafor, Thompson, Stauskas, Embiid, McConnell",1626143-203138-203917-203954-204456,PHI,288.0,2,5.0,3.0,10.0,9.0,,19.0,,1.0,,,1.0,3.0,2.0,1.0,4.0,2.0,12.0,9.0,,,,,2.0,2.0,,1.0,,3.0,,1.0,2.0,,2.0,,1.0,,,1.0,,,,12.0,,,0.25,,0.6666666666666666,,0.6666666666666666,,0.3333333333333333,1.0,0.5,,0.6666666666666666,,,,,,,95.0,13.6,16.88888888888889,13.6,16.11111111111111,0.16666666666666666,,,,0.5,0.3333333333333333,0.3333333333333333,0.3333333333333333,,,,0.5,0.49422499999999997,,,12.575,25.3,,,,,,,,,1.0,,,,,,,,2.0,2.0,,,,3.0,3.0,2.0,1.0,1.0,1.0,,1.0,4.0,6.0,,3.0,,0.5,1.0,1.0,,,,1.0,1.0,1.0,,1.0,1.0,0.5,,,,1.0,0.3333333333333333,0.42857142857142855,,,,,,,,,,,4.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1610612755,2017,2016-17,True
1626143-203138-203917-203967-204456,1610612755,"Jahlil Okafor, Hollis Thompson, Nik Stauskas, Dario Saric, T.J. McConnell","Okafor, Thompson, Stauskas, Saric, McConnell",1626143-203138-203917-203967-204456,PHI,1869.0,10,31.0,-2.0,61.0,61.0,7.0,122.0,12.0,22.0,3.0,4.0,3.0,6.0,13.0,20.0,40.0,19.0,59.0,61.0,3.0,4.0,12.0,16.0,24.0,13.0,8.0,12.0,7.0,28.0,5.0,18.0,28.0,8.0,36.0,3.0,2.0,3.0,,5.0,2.0,2.0,2.0,47.0,0.4,0.42105263157894735,0.5,0.75,0.4406779661016949,0.8571428571428571,0.46825396825396826,0.8571428571428571,0.3220338983050847,0.4,0.9473684210526315,0.25,0.8571428571428571,0.23529411764705882,0.3,0.3333333333333333,1.0,0.8333333333333334,0.09090909090909091,93.99678972712681,13.78688524590164,16.852459016393443,13.40983606557377,16.40983606557377,0.3728813559322034,0.5454545454545454,0.5714285714285714,0.5833333333333334,0.1016949152542373,0.5,0.5,0.22033898305084745,0.5714285714285714,0.75,0.3333333333333333,0.6949152542372882,0.5165042372881355,0.6561,0.2033898305084746,5.7375,25.28421052631579,19.0,11.0,12.0,19.0,0.5105578947368421,0.3114754098360656,1.0,,2.0,0.025,0.045454545454545456,,4.0,8.0,6.0,1.0,3.0,4.0,6.0,7.0,13.0,12.0,,3.0,4.0,3.0,6.0,,11.0,9.0,9.0,1.0,5.0,13.0,1.0,0.21052631578947367,0.21052631578947367,0.5,0.3157894736842105,0.34210526315789475,0.6666666666666666,1.0,0.75,0.1016949152542373,0.23076923076923078,0.23076923076923078,1.0,0.42105263157894735,0.5,0.05263157894736842,0.23076923076923078,0.07936507936507936,0.11363636363636363,0.22033898305084745,1.0,3.0,,,,0.14285714285714285,12.0,,6.0,7.0,,1.0,7.0,3.0,5.0,,,,,2.0,,,,1.0,0.2033898305084746,0.3157894736842105,,3.0,,0.21428571428571427,0.14285714285714285,0.4,,1.0,1.0,4.0,1.0,,,1.0,0.16666666666666666,0.16666666666666666,1.0,2.0,5.0,1.0,1.0,,0.4166666666666667,0.4166666666666667,0.2,,,,1.0,2.0,2.0,,,,,0.6666666666666666,0.1111111111111111,0.2857142857142857,0.5,1.0,,2.0,4.0,,,,,,,1.0,,,,,1.0,1.0,1.0,,,,,,,,,1610612755,2017,2016-17,True
1626143-203496-203917-203954-204456,1610612755,"Jahlil Okafor, Robert Covington, Nik Stauskas, Joel Embiid, T.J. McConnell","Okafor, Covington, Stauskas, Embiid, McConnell",1626143-203496-203917-203954-204456,PHI,176.0,2,3.0,1.0,6.0,6.0,2.0,12.0,1.0,1.0,,,,1.0,3.0,3.0,4.0,3.0,7.0,6.0,1.0,1.0,2.0,6.0,,3.0,3.0,3.0,1.0,6.0,1.0,,3.0,2.0,5.0,,,1.0,,1.0,,,,5.0,1.0,1.0,0.75,1.0,0.42857142857142855,1.0,0.5,1.0,0.42857142857142855,,,1.0,1.0,0.5,,1.0,,,,98.18181818181819,18.333333333333332,11.0,15.0,11.0,0.14285714285714285,1.0,1.0,1.0,0.14285714285714285,,,0.42857142857142855,,,,0.5714285714285714,0.49505,,0.2857142857142857,7.3,25.3,4.0,1.0,2.0,4.0,0.5355833333333333,0.6666666666666666,,,,,,,1.0,1.0,,,,,2.0,1.0,5.0,,,,,,1.0,1.0,2.0,3.0,1.0,1.0,1.0,5.0,,,,1.0,0.6666666666666666,0.8333333333333334,1.0,,1.0,,,,,0.3333333333333333,1.0,,,0.14285714285714285,0.25,0.7142857142857143,,,,,,,2.0,,1.0,1.0,,1.0,,,2.0,1.0,,,,,,,,,0.2857142857142857,0.3333333333333333,,1.0,,0.3333333333333333,,,,,,2.0,,,,1.0,,,,,2.0,2.0,,,1.0,1.0,1.0,,,,,,,,,,,,0.3333333333333333,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,1610612755,2017,2016-17,True
1626143-203496-203917-203967-204456,1610612755,"Jahlil Okafor, Robert Covington, Nik Stauskas, Dario Saric, T.J. McConnell","Okafor, Covington, Stauskas, Saric, McConnell",1626143-203496-203917-203967-204456,PHI,3081.0,17,51.0,15.0,104.0,105.0,10.0,209.0,22.0,29.0,6.0,7.0,9.0,25.0,17.0,35.0,67.0,21.0,110.0,95.0,7.0,8.0,16.0,38.0,32.0,17.0,19.0,24.0,12.0,53.0,10.0,27.0,48.0,12.0,60.0,2.0,13.0,3.0,8.0,16.0,15.0,14.0,15.0,94.0,0.5428571428571428,0.6333333333333333,0.5223880597014925,0.875,0.5,0.875,0.5396039603960396,0.8,0.23863636363636365,0.8125,0.6428571428571429,0.3125,0.676923076923077,0.2608695652173913,0.2857142857142857,0.3125,0.75,0.8,0.046511627906976744,97.68257059396299,14.009615384615385,15.466666666666667,13.73076923076923,14.095238095238095,0.32954545454545453,0.7586206896551724,0.8148148148148148,0.5454545454545454,0.2840909090909091,0.36,0.36,0.19318181818181818,0.875,0.8571428571428571,0.16666666666666666,0.5681818181818182,0.5013875,0.4891833333333333,0.14545454545454545,9.047761194029851,25.576190476190476,34.0,18.0,18.0,34.0,0.500537037037037,0.3269230769230769,3.0,4.0,5.0,0.04477611940298507,0.06896551724137931,0.4444444444444444,6.0,7.0,4.0,1.0,5.0,6.0,8.0,9.0,27.0,15.0,3.0,5.0,5.0,4.0,17.0,5.0,18.0,19.0,28.0,2.0,14.0,27.0,0.8333333333333334,0.2857142857142857,0.2857142857142857,0.4444444444444444,0.35185185185185186,0.41935483870967744,0.7391304347826086,0.56,0.6842105263157895,0.045454545454545456,0.29411764705882354,0.29411764705882354,0.8,0.25925925925925924,0.8571428571428571,0.037037037037037035,0.29411764705882354,0.14,0.17721518987341772,0.24545454545454545,,,,,,,13.0,1.0,8.0,22.0,1.0,8.0,7.0,2.0,9.0,1.0,1.0,,,7.0,1.0,0.1111111111111111,0.07692307692307693,0.4666666666666667,0.14772727272727273,0.2962962962962963,0.125,2.0,,0.14285714285714285,0.3333333333333333,,1.0,1.0,1.0,4.0,1.0,,1.0,0.6666666666666666,0.25,0.25,1.0,1.0,4.0,3.0,3.0,,0.3076923076923077,0.3333333333333333,0.75,1.0,,,,,,2.0,1.0,,2.0,,0.18181818181818182,,,,,10.0,5.0,1.0,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,1610612755,2017,2016-17,True
1626143-203917-203954-203967-204456,1610612755,"Jahlil Okafor, Nik Stauskas, Joel Embiid, Dario Saric, T.J. McConnell","Okafor, Stauskas, Embiid, Saric, McConnell",1626143-203917-203954-203967-204456,PHI,15.0,1,,-1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612755,2017,2016-17,True
1626147-1626158-1627789-1627816-201168,1610612755,"Justin Anderson, Richaun Holmes, Timothe Luwawu-Cabarrot, Alex Poythress, Tiago Splitter","Anderson, Holmes, Luwawu-Cabarrot, Poythress, Splitter",1626147-1626158-1627789-1627816-201168,PHI,125.0,1,2.0,3.0,4.0,4.0,,8.0,2.0,2.0,,,,,1.0,2.0,2.0,1.0,7.0,4.0,,,,4.0,,1.0,2.0,2.0,2.0,4.0,,1.0,1.0,,1.0,,,,,,,,,7.0,1.0,1.0,1.0,,1.1666666666666667,,0.875,,0.3333333333333333,,0.5,,0.5,,,,,,,92.16,13.75,17.5,13.75,15.75,0.6666666666666666,1.0,1.0,1.0,,,,0.3333333333333333,,,,1.0,0.6926833333333334,,,1.05,24.0,,,,,,,,,,,,,,,,,1.0,1.0,,,,,3.0,1.0,,,,,,2.0,2.0,,1.0,,,1.0,1.0,,,,,0.5,,,1.0,1.0,,,,,1.0,0.25,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612755,2017,2016-17,True
1626147-1626158-1627789-1627816-201945,1610612755,"Justin Anderson, Richaun Holmes, Timothe Luwawu-Cabarrot, Alex Poythress, Gerald Henderson","Anderson, Holmes, Luwawu-Cabarrot, Poythress, Henderson",1626147-1626158-1627789-1627816-201945,PHI,25.0,2,,,,2.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115.19999999999999,,12.5,,12.5,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612755,2017,2016-17,True
1626147-1626158-1627789-1627816-203917,1610612755,"Justin Anderson, Richaun Holmes, Timothe Luwawu-Cabarrot, Alex Poythress, Nik Stauskas","Anderson, Holmes, Luwawu-Cabarrot, Poythress, Stauskas",1626147-1626158-1627789-1627816-203917,PHI,73.0,1,1.0,-1.0,2.0,2.0,,4.0,1.0,1.0,,,,,1.0,1.0,1.0,1.0,2.0,3.0,,,,2.0,,1.0,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,2.0,1.0,1.0,1.0,,0.5,,0.5,,0.5,,,,,,,,,,,78.9041095890411,20.5,16.0,20.5,16.0,0.5,1.0,1.0,1.0,,,,0.5,,,,1.0,0.5084,,,2.5,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612755,2017,2016-17,True
1626147-1626158-1627789-1627816-204456,1610612755,"Justin Anderson, Richaun Holmes, Timothe Luwawu-Cabarrot, Alex Poythress, T.J. McConnell","Anderson, Holmes, Luwawu-Cabarrot, Poythress, McConnell",1626147-1626158-1627789-1627816-204456,PHI,849.0,4,14.0,4.0,28.0,27.0,4.0,55.0,4.0,6.0,,1.0,2.0,4.0,5.0,9.0,17.0,5.0,34.0,30.0,,2.0,3.0,12.0,6.0,5.0,6.0,9.0,4.0,21.0,4.0,2.0,8.0,5.0,13.0,1.0,5.0,3.0,1.0,8.0,1.0,1.0,1.0,31.0,0.6666666666666666,0.6666666666666666,0.5294117647058824,,0.6136363636363636,0.375,0.6346153846153846,0.375,0.22727272727272727,0.625,0.6666666666666666,0.5,0.8,0.5,,0.5,1.0,,0.1111111111111111,93.28621908127208,16.892857142857142,13.925925925925926,15.571428571428571,13.666666666666666,0.2727272727272727,0.6666666666666666,0.8,1.0,0.18181818181818182,0.5,0.5,0.22727272727272727,0.25,,,0.5,0.4880272727272727,0.5835,0.08823529411764706,9.152941176470588,25.56,,8.0,,,,,1.0,1.0,4.0,0.058823529411764705,0.16666666666666666,0.5,,,,,3.0,3.0,,,,9.0,,3.0,3.0,3.0,6.0,,3.0,10.0,11.0,2.0,6.0,,1.0,0.6,0.6,,,,0.8571428571428571,0.5,0.8333333333333334,,0.6,0.6,1.0,,,,0.6,0.23076923076923078,0.2857142857142857,,,2.0,,,,,7.0,,,7.0,,,1.0,,3.0,,,,,,,,,,0.3181818181818182,,,1.0,3.0,0.5,0.75,,1.0,,,,,,2.0,,,,,,3.0,1.0,,,0.42857142857142855,0.42857142857142855,0.3333333333333333,1.0,,,1.0,2.0,1.0,,,,,0.5,0.5,0.5,0.5,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,1610612755,2017,2016-17,True
1626147-1626158-1627789-1627848-200771,1610612755,"Justin Anderson, Richaun Holmes, Timothe Luwawu-Cabarrot, Shawn Long, Sergio Rodriguez","Anderson, Holmes, Luwawu-Cabarrot, Long, Rodriguez",1626147-1626158-1627789-1627848-200771,PHI,197.0,1,3.0,-11.0,7.0,8.0,1.0,15.0,1.0,4.0,1.0,1.0,,1.0,,1.0,6.0,,2.0,13.0,1.0,1.0,2.0,,2.0,,,,,,1.0,,1.0,1.0,2.0,,1.0,1.0,,2.0,,,,,,,0.16666666666666666,1.0,0.16666666666666666,1.0,0.16666666666666666,1.0,,0.5,,0.2,1.0,0.2,0.3333333333333333,,,,,109.64467005076142,18.571428571428573,8.375,18.571428571428573,8.375,0.6666666666666666,0.25,0.5,,0.16666666666666666,,,,1.0,1.0,,0.6666666666666666,0.5026499999999999,0.7186,1.0,6.55,,7.0,4.0,6.0,7.0,0.5026499999999999,1.0,2.0,,1.0,0.3333333333333333,0.5,,1.0,4.0,,,,,1.0,,2.0,,,,,,1.0,2.0,2.0,1.0,,,,2.0,,,,0.16666666666666666,0.16666666666666666,0.16666666666666666,1.0,,1.0,,,,,0.6666666666666666,0.25,,,,,1.0,,,,,,,1.0,,,,,,,,2.0,,,,,,,,,,0.16666666666666666,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,1610612755,2017,2016-17,True
1626147-1626158-1627789-1627848-201945,1610612755,"Justin Anderson, Richaun Holmes, Timothe Luwawu-Cabarrot, Shawn Long, Gerald Henderson","Anderson, Holmes, Luwawu-Cabarrot, Long, Henderson",1626147-1626158-1627789-1627848-201945,PHI,67.0,1,1.0,2.0,2.0,3.0,,5.0,2.0,2.0,,,,,,2.0,2.0,,5.0,3.0,,,,,4.0,,,,,,,,,,,,,,,,,,,5.0,,,1.0,,1.0,,1.25,,,,,,,,,,,,,107.46268656716417,14.0,13.0,14.0,13.0,1.0,1.0,1.0,,,,,,,,,1.0,0.5392,,,2.1,,2.0,3.0,2.0,2.0,0.5392,1.0,,,,,,,2.0,2.0,,,,,2.0,,5.0,,,,,,,,1.0,1.0,1.0,1.0,1.0,5.0,,,,1.0,1.0,1.25,,,,,,,,1.0,1.0,,,0.5,0.5,1.0,,,,,,,,,,1.0,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612755,2017,2016-17,True
