EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsUnassisted2s,PtsPutbacks,NonHeaveArc3FGA,Fg2aBlocked,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,FoulsDrawn,FTA,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefArc3ReboundPct,Pace,BlocksRecoveredPct,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,Arc3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PenaltyDefPoss,LongMidRangeFGM,LongMidRangeFGA,PtsAssisted2s,TwoPtAssists,Assists,LongMidRangeAssists,AssistPoints,ShootingFouls,Fouls,Assisted2sPct,NonPutbacksAssisted2sPct,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,ShortMidRangeFGA,Corner3FGA,PenaltyCorner3FGA,SecondChanceFtPoints,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,Turnovers,PenaltyTurnovers,Loose Ball Fouls Drawn,OffShortMidRangeReboundPct,OffCorner3ReboundPct,DefCorner3ReboundPct,ShortMidRangeFrequency,Corner3Frequency,PenaltyCorner3Frequency,Corner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,Arc3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,FG3M,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGM,ThreePtAssists,Corner3Assists,AtRimAssists,FTOffRebounds,SelfOReb,Travels,BlockingFoulsDrawn,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,OffFTReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,SelfORebPct,AtRimPctAssisted,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,FTDefRebounds,DefFTReboundPct,ShortMidRangeFGM,ShortMidRangeAssists,LiveBallTurnovers,BadPassTurnovers,LiveBallTurnoverPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Loose Ball Fouls,Charge Fouls Drawn,Offensive Fouls Drawn,BlockedShortMidRange,Arc3Assists,Charge Fouls,2pt And 1 Free Throw Trips,Arc3PctAssisted,LostBallTurnovers,Offensive Fouls,NonShootingPenaltyNonTakeFouls,BlockingFouls,DefensiveGoaltends,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,SecondChanceCorner3FGM,OffLongMidRangeReboundPct,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,HeaveAttempts,StepOutOfBoundsTurnovers,BlockedLongMidRange,SecondChanceTurnovers,Fg3aBlocked,FG3APctBlocked,Corner3PctBlocked,LongMidRangePctBlocked,Defensive 3 Seconds Violations,Arc3PctBlocked,SecondChanceAtRimPctAssisted,LostBallOutOfBoundsTurnovers,3SecondViolations,ShortMidRangePctBlocked,SecondChanceArc3PctAssisted,Clear Path Fouls,OffensiveGoaltends,team_id,year,season,team_vs
1626153-200782-201960-202685-202709,1610612761,"Delon Wright, PJ Tucker, DeMarre Carroll, Jonas Valanciunas, Cory Joseph","Wright, Tucker, Carroll, Valanciunas, Joseph",1626153-200782-201960-202685-202709,TOR,160.0,1,3.0,-2.0,4.0,5.0,4.0,1.0,9.0,,,,,,,1.0,1.0,,3.0,2.0,,,2.0,,,,,3.0,2.0,,,,,,,,1.0,1.0,1.0,2.0,1.0,3.0,1.0,1.0,,,,,,,,,,,,,4.0,,,,,,,,,,,0.4,,,1.0,0.3333333333333333,1.0,,1.0,0.25,,,1.0,1.0,81.0,,21.75,14.6,20.75,14.6,,,,0.2,,,,,0.2,0.4,0.40355,0.567,0.40355,,,,,14.299999999999999,32.35,1.0,5.0,,1.0,,,,,,,,,,0.2,,,,2.0,1.0,1.0,,,,1.0,1.0,,0.5,,,0.4,0.2,0.2,,1.0,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,0.25,,,,,,,1.0,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1610612761,2017,2016-17,False
1626153-201586-201942-201960-202709,1610612761,"Delon Wright, Serge Ibaka, DeMar DeRozan, DeMarre Carroll, Cory Joseph","Wright, Ibaka, DeRozan, Carroll, Joseph",1626153-201586-201942-201960-202709,TOR,445.0,2,7.0,-4.0,14.0,14.0,,,28.0,2.0,4.0,,1.0,,1.0,3.0,1.0,5.0,9.0,3.0,3.0,13.0,17.0,,1.0,,,1.0,1.0,,,10.0,,3.0,2.0,2.0,1.0,4.0,2.0,6.0,3.0,9.0,1.0,,1.0,4.0,3.0,,2.0,,1.0,,1.0,1.0,13.0,,,,0.5555555555555556,,,0.4166666666666667,,,0.5,,,0.25,0.2222222222222222,0.5,0.6666666666666666,0.25,1.0,0.6666666666666666,0.8571428571428571,0.42857142857142855,0.5,0.6666666666666666,,1.0,90.6067415730337,1.0,16.428571428571427,15.357142857142858,16.428571428571427,15.142857142857142,0.3333333333333333,0.5,1.0,0.25,1.0,,0.5,,0.5,0.5833333333333334,0.4940083333333333,,0.509325,0.15384615384615385,0.2,,,8.788888888888888,26.566666666666666,,,2.0,4.0,,,,,,1.0,2.0,,,0.3333333333333333,0.5,0.5,,1.0,,,,,1.0,4.0,,1.0,,,1.0,0.08333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,1.0,,,,,,,,,,,,,,,,1.0,,3.0,2.0,0.75,1.0,1.0,,,,,,,,1.0,,1.0,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,1610612761,2017,2016-17,False
1626153-201942-201960-202685-202709,1610612761,"Delon Wright, DeMar DeRozan, DeMarre Carroll, Jonas Valanciunas, Cory Joseph","Wright, DeRozan, Carroll, Valanciunas, Joseph",1626153-201942-201960-202685-202709,TOR,32.0,1,1.0,-2.0,,1.0,,,1.0,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.0,,,32.0,,19.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612761,2017,2016-17,False
1626181-1627832-200782-201586-201942,1610612761,"Norman Powell, Fred VanVleet, PJ Tucker, Serge Ibaka, DeMar DeRozan","Powell, VanVleet, Tucker, Ibaka, DeRozan",1626181-1627832-200782-201586-201942,TOR,170.0,1,3.0,-8.0,7.0,6.0,,1.0,13.0,,,,,,,1.0,,1.0,3.0,2.0,,5.0,13.0,,,,,,,,,2.0,,1.0,,,1.0,,1.0,1.0,1.0,2.0,,,,,1.0,1.0,,,,,,,5.0,,,,0.3333333333333333,,,0.5,,,0.5,,,0.4,,,1.0,0.5,,,1.0,0.3333333333333333,,,,,110.11764705882352,,17.714285714285715,7.666666666666667,17.142857142857142,7.666666666666667,,,,0.2,,,,,,0.4,0.41773999999999994,,,,,,,11.866666666666667,25.8,,3.0,1.0,1.0,,,1.0,,3.0,1.0,3.0,,,0.2,1.0,1.0,,2.0,1.0,,,,1.0,3.0,,,0.5,,,0.4,0.2,,1.0,,,,,,,1.0,,,,3.0,,,1.0,1.0,,,,,,1.0,0.5,,,0.5,,,1.0,,,1.0,1.0,1.0,,,,,,,,,,,,,2.0,1.0,0.6666666666666666,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1610612761,2017,2016-17,False
1626181-1627832-200782-201942-202335,1610612761,"Norman Powell, Fred VanVleet, PJ Tucker, DeMar DeRozan, Patrick Patterson","Powell, VanVleet, Tucker, DeRozan, Patterson",1626181-1627832-200782-201942-202335,TOR,171.0,1,3.0,4.0,5.0,5.0,2.0,2.0,10.0,,2.0,,1.0,,,2.0,,,2.0,5.0,,6.0,2.0,,1.0,3.0,,,3.0,,3.0,,,2.0,,1.0,1.0,1.0,,1.0,2.0,3.0,2.0,1.0,1.0,,,,,,,,,,3.0,3.0,2.0,,,,,0.42857142857142855,0.75,0.5,0.42857142857142855,0.75,0.5,0.7142857142857143,,,,0.5,1.0,0.3333333333333333,1.0,0.4,0.5,,,,84.21052631578947,,19.4,14.8,15.6,14.8,0.2857142857142857,,,0.2857142857142857,0.5,,,,,1.0,0.49585,0.5748,0.5346,,,0.5,0.5,2.1,24.72,0.4,,,,,,2.0,,6.0,1.0,1.0,,,,,,,,3.0,3.0,,,,,,,,0.5,1.0,,0.42857142857142855,1.0,1.0,1.0,1.0,1.0,,,,2.0,1.0,1.0,1.0,6.0,,1.0,2.0,1.0,,,,,,1.0,0.4,1.0,0.3333333333333333,0.4,,,,,,0.3333333333333333,0.5,1.0,0.5,0.5,0.5,,,0.3333333333333333,,0.5,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,1.0,,1.0,1.0,,,,,1.0,0.2,0.3333333333333333,,,,,,,,,,,1610612761,2017,2016-17,False
1626181-1627832-200782-201942-202685,1610612761,"Norman Powell, Fred VanVleet, PJ Tucker, DeMar DeRozan, Jonas Valanciunas","Powell, VanVleet, Tucker, DeRozan, Valanciunas",1626181-1627832-200782-201942-202685,TOR,133.0,1,2.0,2.0,3.0,3.0,,1.0,6.0,,1.0,,1.0,,,1.0,,2.0,4.0,1.0,,7.0,5.0,1.0,2.0,2.0,,,,,,4.0,,1.0,1.0,,2.0,1.0,,1.0,2.0,3.0,,,,,,,,,,,,,5.0,,,,0.5,0.5,,0.7,0.5,,0.7,0.5,,0.2,0.25,,,1.0,1.0,,1.0,1.0,1.0,,,1.0,64.96240601503759,,23.0,21.333333333333332,17.333333333333332,21.333333333333332,0.2,,,0.2,0.5,,,,,0.4,0.44799,0.4856,,,,0.2857142857142857,,10.275,25.3,,1.0,1.0,2.0,,,1.0,,3.0,,1.0,,,0.4,0.5,1.0,,1.0,,,,,,,,,,,,0.2,,,,,,1.0,,,,1.0,,,,3.0,,1.0,1.0,,,,,,,1.0,1.0,,,1.0,,,,,,,,,1.0,1.0,,,,,,1.0,,,1.0,,,,,1.0,1.0,,,,,,1.0,,,1.0,,,,,,,,,1.0,,,,,,,,,,0.5,,,,,,,,,,1610612761,2017,2016-17,False
1626181-1627832-201942-202335-202685,1610612761,"Norman Powell, Fred VanVleet, DeMar DeRozan, Patrick Patterson, Jonas Valanciunas","Powell, VanVleet, DeRozan, Patterson, Valanciunas",1626181-1627832-201942-202335-202685,TOR,140.0,1,2.0,-2.0,4.0,4.0,,1.0,8.0,2.0,3.0,1.0,1.0,,,1.0,,2.0,3.0,2.0,,4.0,6.0,1.0,1.0,2.0,,,,,,4.0,,1.0,,1.0,,,,,1.0,1.0,,,,1.0,,,,,,,,,2.0,,,,0.6666666666666666,1.0,,0.4,1.0,,0.4,1.0,,0.4,,,,,,0.5,,0.3333333333333333,,1.0,,,82.28571428571428,,17.5,17.5,16.75,15.5,0.6,0.6666666666666666,0.6666666666666666,0.2,1.0,1.0,,,,1.0,0.58572,,,,,0.5,,1.5999999999999999,23.9,,4.0,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1610612761,2017,2016-17,False
1626181-200768-200782-201586-201942,1610612761,"Norman Powell, Kyle Lowry, PJ Tucker, Serge Ibaka, DeMar DeRozan","Powell, Lowry, Tucker, Ibaka, DeRozan",1626181-200768-200782-201586-201942,TOR,1042.0,5,17.0,-9.0,31.0,32.0,24.0,6.0,63.0,5.0,10.0,2.0,2.0,5.0,8.0,3.0,3.0,7.0,20.0,7.0,6.0,23.0,32.0,3.0,3.0,7.0,7.0,16.0,7.0,6.0,23.0,10.0,4.0,3.0,2.0,2.0,5.0,2.0,6.0,15.0,7.0,22.0,3.0,,3.0,7.0,8.0,1.0,1.0,3.0,2.0,1.0,2.0,,16.0,23.0,24.0,3.0,0.35,1.0,0.4375,0.3148148148148148,0.75,0.3695652173913043,0.36666666666666664,0.75,0.4230769230769231,0.25925925925925924,0.1,0.2,0.5,0.38461538461538464,0.5,0.4,0.5,0.3888888888888889,0.4,,0.5,0.5,87.06333973128599,,17.258064516129032,15.84375,16.35483870967742,14.0625,0.37037037037037035,0.5,0.625,0.1111111111111111,0.5,1.0,0.34782608695652173,0.625,0.13043478260869565,0.6296296296296297,0.4987134615384615,0.60755,0.5091295454545455,0.037037037037037035,0.05,0.30434782608695654,1.0,7.475,26.7,0.7741935483870968,17.0,,5.0,4.0,2.0,3.0,,7.0,7.0,13.0,0.2857142857142857,0.4,0.18518518518518517,,,,5.0,4.0,4.0,1.0,1.0,2.0,8.0,4.0,1.0,0.3333333333333333,0.5,,0.18518518518518517,0.14814814814814814,0.17391304347826086,,,,1.0,,1.0,1.0,1.0,,1.0,1.0,3.0,,1.0,1.0,,2.0,,1.0,,1.0,1.0,0.14285714285714285,,0.14285714285714285,0.14285714285714285,,0.25,0.75,0.0625,0.4,,,,0.3333333333333333,0.3333333333333333,,0.25,,,0.3333333333333333,0.3333333333333333,7.0,0.875,2.0,,6.0,4.0,0.75,0.4,0.4,,1.0,1.0,,1.0,1.0,,1.0,1.0,2.0,1.0,3.0,2.0,,,,,0.4,,,,,,2.0,,,,,,,,,,,,,,1610612761,2017,2016-17,False
1626181-200768-200782-201586-202685,1610612761,"Norman Powell, Kyle Lowry, PJ Tucker, Serge Ibaka, Jonas Valanciunas","Powell, Lowry, Tucker, Ibaka, Valanciunas",1626181-200768-200782-201586-202685,TOR,73.0,1,1.0,2.0,2.0,1.0,,,3.0,,,,,,,,,1.0,1.0,,,2.0,,,,,,,,,,2.0,,,,,,1.0,,1.0,,1.0,,,,1.0,,,,,1.0,,1.0,,2.0,,,,1.0,,,1.0,,,1.0,,,,,,,,1.0,,0.5,,,,,1.0,59.178082191780824,,21.5,30.0,21.5,30.0,,,,,,,,,,,0.4151,,,,,,,8.3,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,1.0,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612761,2017,2016-17,False
1626181-200768-200782-201586-202709,1610612761,"Norman Powell, Kyle Lowry, PJ Tucker, Serge Ibaka, Cory Joseph","Powell, Lowry, Tucker, Ibaka, Joseph",1626181-200768-200782-201586-202709,TOR,369.0,2,6.0,3.0,12.0,13.0,,,25.0,1.0,1.0,,,,,3.0,,6.0,8.0,3.0,2.0,20.0,17.0,,,,,,,,,2.0,,3.0,,,,5.0,1.0,7.0,,7.0,,,,1.0,2.0,,1.0,,,,,,20.0,,,,0.75,,,0.8181818181818182,,,0.8333333333333334,,,0.2727272727272727,,,1.0,,0.8333333333333334,,0.8571428571428571,,,,,1.0,97.5609756097561,,12.083333333333334,17.23076923076923,12.083333333333334,16.076923076923077,0.09090909090909091,1.0,1.0,0.2727272727272727,,,,,,0.36363636363636365,0.46751363636363635,,,0.08333333333333333,0.1111111111111111,,,13.925,25.633333333333336,,,4.0,5.0,10.0,5.0,6.0,3.0,13.0,1.0,3.0,0.8333333333333334,0.8333333333333334,0.45454545454545453,0.8,0.8,0.75,2.0,,,,,,,,,,,0.5,0.18181818181818182,,,,,,2.0,,,,2.0,,,,3.0,3.0,2.0,1.0,,1.0,,,,,0.5,0.6666666666666666,,,0.6666666666666666,,1.0,,,1.0,,,,0.6666666666666666,0.6666666666666666,,,,,,0.6666666666666666,1.0,1.0,1.0,1.0,,,,0.5,0.5,1.0,1.0,,,,1.0,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612761,2017,2016-17,False
1626181-200768-200782-201942-202685,1610612761,"Norman Powell, Kyle Lowry, PJ Tucker, DeMar DeRozan, Jonas Valanciunas","Powell, Lowry, Tucker, DeRozan, Valanciunas",1626181-200768-200782-201942-202685,TOR,1409.0,4,23.0,11.0,42.0,41.0,9.0,4.0,83.0,10.0,15.0,2.0,2.0,2.0,3.0,6.0,,17.0,28.0,9.0,10.0,56.0,45.0,2.0,2.0,8.0,3.0,5.0,,3.0,9.0,14.0,,6.0,3.0,2.0,3.0,5.0,6.0,11.0,5.0,16.0,5.0,2.0,3.0,12.0,11.0,1.0,5.0,,,,,,48.0,9.0,9.0,,0.6071428571428571,1.0,0.6,0.6216216216216216,0.875,0.6,0.6547619047619048,0.875,0.6428571428571429,0.24324324324324326,0.10714285714285714,0.2,0.6666666666666666,0.2727272727272727,1.0,0.4,0.7857142857142857,0.3125,0.2,0.4,,1.0,84.82611781405252,,18.642857142857142,15.268292682926829,17.833333333333332,14.414634146341463,0.40540540540540543,0.6666666666666666,0.8333333333333334,0.16216216216216217,0.5,1.0,0.6,0.6666666666666666,,0.6486486486486487,0.5244918918918918,0.5885,0.55022,0.11904761904761904,0.15151515151515152,0.14285714285714285,0.16071428571428573,6.607142857142857,25.08888888888889,0.21428571428571427,23.0,2.0,6.0,20.0,10.0,14.0,,32.0,6.0,12.0,0.5882352941176471,0.5882352941176471,0.16216216216216217,0.3333333333333333,0.3333333333333333,,7.0,3.0,,1.0,1.0,2.0,4.0,2.0,2.0,1.0,,,0.1891891891891892,0.08108108108108109,,3.0,1.0,,1.0,,1.0,,4.0,1.0,2.0,,12.0,,1.0,4.0,3.0,6.0,,,,,1.0,0.4444444444444444,0.5,,0.4444444444444444,,0.6,1.0,,0.6,1.0,1.0,1.0,0.16666666666666666,0.2,0.25,0.25,,,,0.16666666666666666,,,5.0,4.0,2.0,2.0,0.5,0.7142857142857143,0.7142857142857143,0.8,,1.0,2.0,,1.0,,,1.0,,1.0,1.0,2.0,,,,1.0,,1.0,1.0,,,,1.0,1.0,0.1111111111111111,,,1.0,0.16666666666666666,1.0,,,,,,,1610612761,2017,2016-17,False
1626181-200768-200782-202685-202709,1610612761,"Norman Powell, Kyle Lowry, PJ Tucker, Jonas Valanciunas, Cory Joseph","Powell, Lowry, Tucker, Valanciunas, Joseph",1626181-200768-200782-202685-202709,TOR,72.0,1,1.0,-4.0,5.0,5.0,5.0,1.0,10.0,,1.0,,,,1.0,,,,3.0,,1.0,1.0,5.0,,1.0,,,3.0,,1.0,1.0,,,,,,1.0,1.0,,3.0,1.0,4.0,,,,1.0,2.0,,1.0,,,,,,1.0,1.0,5.0,,,,,,,,0.125,,0.125,,,,,0.3333333333333333,1.0,,1.0,0.3333333333333333,,,,1.0,200.0,,10.0,4.4,9.4,4.4,0.3333333333333333,,,,,,0.3333333333333333,,,0.3333333333333333,0.4671,0.3621,0.4671,0.25,0.25,,1.0,5.3999999999999995,,1.0,5.0,,,,,,,,1.0,2.0,,,,,,,2.0,,,,,,2.0,2.0,,0.5,,,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,,,2.0,,1.0,,,,,,,,,,,,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1610612761,2017,2016-17,False
1626181-200768-201586-201942-201960,1610612761,"Norman Powell, Kyle Lowry, Serge Ibaka, DeMar DeRozan, DeMarre Carroll","Powell, Lowry, Ibaka, DeRozan, Carroll",1626181-200768-201586-201942-201960,TOR,2607.0,3,43.0,16.0,84.0,84.0,15.0,5.0,168.0,12.0,23.0,1.0,2.0,1.0,3.0,17.0,1.0,25.0,47.0,24.0,19.0,96.0,80.0,3.0,5.0,9.0,3.0,7.0,4.0,7.0,16.0,24.0,2.0,17.0,7.0,1.0,5.0,12.0,19.0,33.0,6.0,39.0,12.0,10.0,2.0,20.0,21.0,,10.0,2.0,5.0,4.0,5.0,4.0,87.0,16.0,15.0,2.0,0.5319148936170213,0.6,0.42857142857142855,0.5422535211267606,0.6428571428571429,0.4090909090909091,0.6,0.6428571428571429,0.5333333333333333,0.3380281690140845,0.14893617021276595,0.21739130434782608,0.8636363636363636,0.22727272727272727,0.9230769230769231,0.06666666666666667,0.8857142857142857,0.16216216216216217,0.2727272727272727,0.08333333333333333,0.75,0.9,92.79631760644418,0.8,15.023809523809524,16.011904761904763,14.321428571428571,15.75,0.323943661971831,0.5217391304347826,0.6666666666666666,0.23943661971830985,0.2857142857142857,0.5,0.2727272727272727,0.3333333333333333,0.09090909090909091,0.6619718309859155,0.5545338028169013,0.4425333333333333,0.5329545454545455,0.1282051282051282,0.18518518518518517,0.09375,0.16666666666666666,7.774468085106382,25.145833333333332,0.17857142857142858,6.0,9.0,16.0,26.0,13.0,21.0,7.0,50.0,10.0,18.0,0.52,0.5416666666666666,0.22535211267605634,0.5625,0.5625,0.7777777777777778,8.0,7.0,3.0,,,2.0,10.0,1.0,1.0,0.5,,1.0,0.11267605633802817,0.09859154929577464,0.2727272727272727,4.0,1.0,1.0,5.0,,1.0,,9.0,1.0,2.0,1.0,24.0,3.0,5.0,8.0,4.0,3.0,,,,1.0,0.8888888888888888,0.375,0.5,0.25,0.375,,1.0,1.0,,0.25,0.5714285714285714,0.5714285714285714,1.0,0.29411764705882354,0.29411764705882354,0.14285714285714285,0.14285714285714285,,0.3333333333333333,,0.29411764705882354,2.0,0.6666666666666666,4.0,3.0,8.0,3.0,0.8,0.5,0.6666666666666666,0.75,,2.0,1.0,1.0,4.0,,3.0,0.8,5.0,,,2.0,,,,1.0,,1.0,1.0,,,,,,,,,1.0,,,1.0,1.0,0.25,,,,1610612761,2017,2016-17,False
1626181-200768-201586-201942-202335,1610612761,"Norman Powell, Kyle Lowry, Serge Ibaka, DeMar DeRozan, Patrick Patterson","Powell, Lowry, Ibaka, DeRozan, Patterson",1626181-200768-201586-201942-202335,TOR,907.0,2,15.0,-12.0,27.0,30.0,,3.0,57.0,7.0,10.0,1.0,1.0,,,3.0,,10.0,20.0,5.0,7.0,30.0,42.0,1.0,3.0,4.0,,,,,,12.0,2.0,3.0,3.0,,4.0,1.0,8.0,10.0,4.0,14.0,1.0,1.0,,4.0,7.0,,2.0,,2.0,1.0,2.0,2.0,26.0,,,,0.5,0.3333333333333333,,0.46,0.3333333333333333,,0.5357142857142857,0.5,,0.2,0.15,0.1,0.7272727272727273,0.4,1.0,,0.75,0.2857142857142857,0.6666666666666666,,0.5,1.0,90.49614112458654,1.0,16.48148148148148,15.4,16.037037037037038,14.7,0.4,0.7,0.7777777777777778,0.12,0.3333333333333333,1.0,,,,0.6,0.52931,0.46736666666666665,,0.10714285714285714,0.09090909090909091,0.13333333333333333,,7.3549999999999995,25.54,,2.0,,6.0,8.0,4.0,5.0,,11.0,2.0,4.0,0.4,0.4444444444444444,0.24,,,,4.0,2.0,,2.0,1.0,2.0,3.0,,,,,,0.16,0.08,,1.0,,,,,,,1.0,,,,3.0,,,1.0,1.0,3.0,,1.0,,1.0,1.0,0.2,,,0.2,,1.0,0.5,0.09090909090909091,0.42857142857142855,0.5,0.5,1.0,,,,,,,,,1.0,1.0,3.0,1.0,1.0,,0.3333333333333333,0.75,0.75,0.3333333333333333,,,,1.0,,1.0,,,1.0,,,,1.0,1.0,0.16666666666666666,,0.3333333333333333,,,,,,,,,,0.3333333333333333,,,,,,,,,,1610612761,2017,2016-17,False
1626181-200768-201586-201942-202685,1610612761,"Norman Powell, Kyle Lowry, Serge Ibaka, DeMar DeRozan, Jonas Valanciunas","Powell, Lowry, Ibaka, DeRozan, Valanciunas",1626181-200768-201586-201942-202685,TOR,175.0,1,3.0,-5.0,6.0,7.0,1.0,1.0,13.0,1.0,1.0,1.0,1.0,,,,,3.0,6.0,,1.0,7.0,12.0,1.0,1.0,2.0,,,,,,2.0,2.0,,,,1.0,1.0,1.0,2.0,1.0,3.0,,,,2.0,1.0,,1.0,,,,,,5.0,,1.0,,0.5,1.0,,0.5,1.0,,0.5833333333333334,1.0,,,,,1.0,0.3333333333333333,1.0,,1.0,0.3333333333333333,,,,1.0,106.97142857142858,,13.666666666666666,13.285714285714286,13.666666666666666,13.285714285714286,0.16666666666666666,1.0,1.0,,1.0,1.0,,,,0.16666666666666666,0.427,0.586,,0.16666666666666666,0.16666666666666666,0.2857142857142857,,9.583333333333334,,0.16666666666666666,7.0,1.0,3.0,4.0,2.0,2.0,1.0,4.0,2.0,3.0,0.6666666666666666,1.0,0.5,0.3333333333333333,0.3333333333333333,1.0,2.0,,,,,,1.0,1.0,,1.0,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,0.5,0.5,1.0,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1610612761,2017,2016-17,False
