EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,BlockingFouls,Fouls,FoulsDrawn,Offensive Fouls Drawn,BlockingFoulsDrawn,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,DefensiveGoaltends,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Steals,BadPassSteals,SecondChanceTurnovers,BlockedShortMidRange,RecoveredBlocks,BlocksRecoveredPct,LongMidRangeFGM,LongMidRangeAssists,DefAtRimReboundPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceCorner3FGA,SecondChanceFG3A,ThreePtShootingFoulsDrawn,SecondChanceCorner3Frequency,ThreePtShootingFoulsDrawnPct,LostBallSteals,2pt And 1 Free Throw Trips,SecondChanceArc3FGA,PtsUnassisted3s,ShortMidRangeAssists,Travels,Charge Fouls,Loose Ball Fouls,Offensive Fouls,Charge Fouls Drawn,Technical Free Throw Trips,BlockedLongMidRange,OffLongMidRangeReboundPct,OffCorner3ReboundPct,ShortMidRangePctAssisted,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,SecondChanceArc3FGM,PenaltyArc3FGM,SecondChanceFG3M,Loose Ball Fouls Drawn,SecondChanceFg3Pct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyArc3Accuracy,3pt And 1 Free Throw Trips,ShortMidRangePctBlocked,Defensive 3 Seconds Violations,StepOutOfBoundsTurnovers,LongMidRangePctBlocked,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,3SecondViolations,HeaveAttempts,Blocked3s,BlockedCorner3,OffensiveGoaltends,BlockedArc3,Corner3PctBlocked,team_id,year,season,team_vs
1626181-200768-202685-202709-203512,1610612761,"Norman Powell, Kyle Lowry, Jonas Valanciunas, Cory Joseph, Lucas Nogueira","Powell, Lowry, Valanciunas, Joseph, Nogueira",1626181-200768-202685-202709-203512,TOR,290.0,1,5.0,3.0,9.0,8.0,4.0,8.0,1.0,17.0,1.0,1.0,,,1.0,1.0,2.0,3.0,,,,,,,2.0,,3.0,4.0,,2.0,2.0,8.0,5.0,,,,,2.0,2.0,,,2.0,6.0,2.0,4.0,,,2.0,,,1.0,,1.0,,,,2.0,1.0,,,,5.0,,5.0,1.0,6.0,,1.0,,,1.0,,1.0,2.0,1.0,1.0,1.0,1.0,2.0,,,5.0,2.0,,,,,,8.0,6.0,4.0,,,0.3333333333333333,0.3333333333333333,,,,,0.75,,1.0,0.5,,1.0,0.5,,1.0,0.3333333333333333,,,0.5,,,1.0,,,0.5,0.8333333333333334,0.3333333333333333,,,0.5,1.0,,,,,84.41379310344828,17.444444444444443,16.625,17.22222222222222,14.5,0.16666666666666666,1.0,1.0,,0.5,0.6666666666666666,0.6666666666666666,,,,,,0.3333333333333333,,,,,,0.5,1.0,,,,0.5,,0.4956,,0.62205,0.25,0.3333333333333333,,0.75,6.375,25.8,0.4444444444444444,1.0,,,,,,,,1.0,,,,,,,,,1.0,,,,1.0,1.0,,,,,1.0,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612761,2017,2016-17,True
1626181-200768-202685-203082-203096,1610612761,"Norman Powell, Kyle Lowry, Jonas Valanciunas, Terrence Ross, Jared Sullinger","Powell, Lowry, Valanciunas, Ross, Sullinger",1626181-200768-202685-203082-203096,TOR,229.0,1,4.0,-2.0,6.0,7.0,,,,13.0,1.0,1.0,,,,,,,2.0,,,,,1.0,2.0,,3.0,3.0,1.0,2.0,,9.0,11.0,,,,,,,,,,,4.0,2.0,3.0,,2.0,1.0,,2.0,1.0,3.0,1.0,,1.0,7.0,,,,1.0,,,1.0,,1.0,,,,,1.0,1.0,,1.0,,,,2.0,1.0,,,,,,,,,,9.0,,,,,0.6666666666666666,0.6666666666666666,1.0,0.5,,0.5,1.0,,,0.9,,,0.9,,,0.4,,,,,,,,1.0,,0.3333333333333333,,,,,,,1.0,,,81.7467248908297,17.333333333333332,17.857142857142858,17.333333333333332,17.571428571428573,0.2,1.0,1.0,1.0,,,,0.4,,,,,0.4,0.5,0.5,1.0,,,,,,,,0.6,0.5,0.5630499999999999,,,,,,,12.366666666666667,25.05,,,,,,,,2.0,1.0,,1.0,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612761,2017,2016-17,True
1626181-200768-202685-203082-203512,1610612761,"Norman Powell, Kyle Lowry, Jonas Valanciunas, Terrence Ross, Lucas Nogueira","Powell, Lowry, Valanciunas, Ross, Nogueira",1626181-200768-202685-203082-203512,TOR,547.0,2,9.0,-11.0,18.0,19.0,3.0,,3.0,37.0,,2.0,,1.0,,,1.0,6.0,4.0,,2.0,,1.0,,3.0,,2.0,12.0,,5.0,4.0,8.0,19.0,,1.0,4.0,4.0,,1.0,,1.0,2.0,2.0,2.0,2.0,,,3.0,,2.0,1.0,,1.0,,,,2.0,2.0,3.0,,2.0,2.0,,4.0,5.0,9.0,1.0,2.0,,2.0,,,,2.0,,2.0,,3.0,8.0,1.0,,7.0,3.0,1.0,1.0,1.0,1.0,,4.0,2.0,3.0,,1.0,0.5,0.5,,,,,0.16666666666666666,,,0.11764705882352941,,,0.2,0.5,0.3333333333333333,0.29411764705882354,0.16666666666666666,,1.0,,,1.0,0.3,1.0,0.4,1.0,0.3333333333333333,0.5,0.4,0.3333333333333333,,1.0,1.0,,0.08333333333333333,97.40402193784277,17.88888888888889,11.842105263157896,17.5,11.842105263157896,0.11764705882352941,,,,0.35294117647058826,0.16666666666666666,0.25,0.23529411764705882,0.11764705882352941,,,,0.17647058823529413,,,,1.0,,,,0.5,,,0.4117647058823529,,0.45290882352941175,0.4469,0.49575,0.15789473684210525,0.21428571428571427,0.5,0.25,9.875,23.7,0.16666666666666666,2.0,1.0,,,1.0,1.0,1.0,,1.0,0.25,0.25,,,,,,,1.0,1.0,,,1.0,,,,,1.0,,,,0.5,1.0,,,,,,1.0,,,,,,0.3333333333333333,,,,,,,1.0,0.2,0.3333333333333333,,,,,,,,1610612761,2017,2016-17,True
1626181-200768-202709-203082-203096,1610612761,"Norman Powell, Kyle Lowry, Cory Joseph, Terrence Ross, Jared Sullinger","Powell, Lowry, Joseph, Ross, Sullinger",1626181-200768-202709-203082-203096,TOR,377.0,2,6.0,9.0,12.0,12.0,,,,24.0,2.0,2.0,,,,,,1.0,,,,,,3.0,5.0,,2.0,3.0,3.0,5.0,4.0,17.0,8.0,,,,,,,,,,,4.0,,6.0,,5.0,3.0,,2.0,2.0,4.0,2.0,,2.0,10.0,,,,3.0,4.0,,7.0,,7.0,,1.0,,1.0,1.0,,,2.0,,,,3.0,3.0,,,6.0,2.0,,2.0,1.0,2.0,,17.0,,,,,1.0,1.0,0.6666666666666666,0.6,,0.6,0.6666666666666666,,,0.8125,,,0.8,,,0.625,,,0.5,,,1.0,,0.6,,0.7777777777777778,,,,,1.0,1.0,0.6666666666666666,0.5,,91.6710875331565,13.5,17.916666666666668,13.5,15.333333333333334,0.25,1.0,1.0,1.0,0.125,,,,,,,,0.625,0.6,0.6,0.6666666666666666,,,,,,,,0.875,0.6,0.59345625,,,0.2,0.4,,,3.033333333333333,25.48,,1.0,,,1.0,2.0,1.0,,,1.0,,,,,,,,,1.0,,,3.0,,,,,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,1610612761,2017,2016-17,True
1626181-200768-202709-203082-203512,1610612761,"Norman Powell, Kyle Lowry, Cory Joseph, Terrence Ross, Lucas Nogueira","Powell, Lowry, Joseph, Ross, Nogueira",1626181-200768-202709-203082-203512,TOR,2302.0,11,38.0,12.0,76.0,73.0,6.0,1.0,13.0,149.0,18.0,23.0,7.0,9.0,1.0,3.0,6.0,16.0,7.0,3.0,7.0,,2.0,7.0,19.0,,26.0,46.0,10.0,26.0,16.0,98.0,86.0,7.0,11.0,2.0,22.0,2.0,5.0,,2.0,2.0,6.0,28.0,24.0,24.0,8.0,19.0,7.0,2.0,14.0,8.0,22.0,6.0,2.0,10.0,52.0,8.0,9.0,,11.0,15.0,2.0,28.0,17.0,45.0,1.0,8.0,1.0,5.0,2.0,,3.0,10.0,,9.0,,12.0,21.0,,2.0,22.0,10.0,1.0,2.0,2.0,3.0,,76.0,5.0,5.0,,,0.5384615384615384,0.6363636363636364,0.8,0.38461538461538464,,0.38461538461538464,0.5652173913043478,0.6363636363636364,0.4,0.5694444444444444,0.625,0.2857142857142857,0.5903614457831325,0.6470588235294118,0.3333333333333333,0.3611111111111111,0.043478260869565216,,0.8,1.0,,0.75,0.45,0.7857142857142857,0.5,0.7647058823529411,0.4722222222222222,0.6,0.4,0.4166666666666667,0.75,1.0,0.7692307692307693,1.0,0.029411764705882353,93.20590790616855,15.618421052631579,15.273972602739725,14.381578947368421,14.602739726027398,0.3194444444444444,0.782608695652174,0.782608695652174,0.5555555555555556,0.2222222222222222,0.375,0.42857142857142855,0.09722222222222222,0.09722222222222222,0.42857142857142855,0.42857142857142855,0.6666666666666666,0.2638888888888889,0.3684210526315789,0.3684210526315789,0.8571428571428571,0.5625,0.7777777777777778,0.42857142857142855,0.3333333333333333,0.2857142857142857,,,0.6805555555555556,0.3684210526315789,0.5149430555555555,0.5595222222222223,0.5064714285714286,0.12195121951219512,0.17857142857142858,0.22448979591836735,0.061224489795918366,6.415217391304348,25.396153846153844,0.07894736842105263,2.0,2.0,,,1.0,0.3333333333333333,2.0,1.0,0.6,0.2857142857142857,0.2857142857142857,0.5,2.0,5.0,,0.125,,,,3.0,6.0,3.0,,,1.0,,1.0,,,0.4,0.75,0.5,0.2857142857142857,0.1875,2.0,,2.0,1.0,0.4,0.6666666666666666,1.0,,,0.125,,1.0,,,,,,,,,,1.0,,,1.0,,1610612761,2017,2016-17,True
1626181-200782-201586-201942-202709,1610612761,"Norman Powell, PJ Tucker, Serge Ibaka, DeMar DeRozan, Cory Joseph","Powell, Tucker, Ibaka, DeRozan, Joseph",1626181-200782-201586-201942-202709,TOR,2019.0,8,34.0,-13.0,68.0,68.0,43.0,29.0,10.0,136.0,9.0,17.0,2.0,4.0,4.0,9.0,1.0,7.0,7.0,4.0,8.0,3.0,4.0,5.0,18.0,11.0,12.0,31.0,9.0,26.0,21.0,72.0,85.0,2.0,6.0,2.0,15.0,6.0,15.0,7.0,15.0,15.0,48.0,8.0,16.0,24.0,4.0,17.0,5.0,3.0,4.0,8.0,12.0,4.0,4.0,3.0,32.0,5.0,5.0,,11.0,9.0,,20.0,10.0,30.0,1.0,2.0,1.0,,6.0,,2.0,8.0,5.0,10.0,1.0,18.0,22.0,,,26.0,5.0,9.0,2.0,1.0,2.0,,57.0,45.0,41.0,2.0,6.0,0.3333333333333333,0.4,0.8888888888888888,0.34615384615384615,0.4666666666666667,0.36,0.3870967741935484,0.3333333333333333,0.4,0.4473684210526316,0.7222222222222222,0.55,0.5142857142857142,0.75,0.6,0.45614035087719296,0.0967741935483871,0.17647058823529413,0.25,,,0.8181818181818182,0.2777777777777778,0.7333333333333333,0.3125,0.7692307692307693,0.29411764705882354,0.25,0.4,0.25,0.5,1.0,0.8181818181818182,0.5,0.03225806451612903,96.99851411589897,14.75,14.941176470588236,13.544117647058824,14.367647058823529,0.2982456140350877,0.5294117647058824,0.6428571428571429,0.3333333333333333,0.12280701754385964,0.14285714285714285,0.14285714285714285,0.12280701754385964,0.14035087719298245,0.5,0.5,1.0,0.3157894736842105,0.2777777777777778,0.2777777777777778,0.8,0.4444444444444444,0.5,0.3,0.4444444444444444,0.13333333333333333,0.75,0.36666666666666664,0.7543859649122807,0.29411764705882354,0.5043705357142857,0.465025,0.4972586206896552,0.08196721311475409,0.14285714285714285,0.20833333333333334,0.6666666666666666,7.893548387096774,25.97307692307692,0.6323529411764706,3.0,1.0,,1.0,1.0,0.5,2.0,1.0,1.0,0.2857142857142857,0.2857142857142857,0.5,1.0,3.0,,0.1111111111111111,,2.0,1.0,2.0,3.0,,1.0,,,1.0,3.0,,,0.2,0.5,,,0.2222222222222222,2.0,4.0,3.0,4.0,1.0,1.0,0.5,0.36363636363636365,,,,,,1.0,1.0,1.0,,,,,1.0,,,,,,1610612761,2017,2016-17,True
1626181-200782-201586-201960-202709,1610612761,"Norman Powell, PJ Tucker, Serge Ibaka, DeMarre Carroll, Cory Joseph","Powell, Tucker, Ibaka, Carroll, Joseph",1626181-200782-201586-201960-202709,TOR,84.0,1,1.0,-3.0,2.0,2.0,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,,1.0,,1.0,1.0,,,2.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,1.0,,,,,,,,,,,,,,,,68.57142857142857,23.5,18.5,23.5,18.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612761,2017,2016-17,True
1626181-200782-201586-202335-202709,1610612761,"Norman Powell, PJ Tucker, Serge Ibaka, Patrick Patterson, Cory Joseph","Powell, Tucker, Ibaka, Patterson, Joseph",1626181-200782-201586-202335-202709,TOR,167.0,3,3.0,,7.0,6.0,,,,13.0,1.0,1.0,,,,,,2.0,1.0,,,,,,2.0,,1.0,4.0,,2.0,2.0,4.0,4.0,,,,,,,,,,,,2.0,,,2.0,,,,,,,,,,,,,1.0,3.0,,4.0,,4.0,,,,,,,,,,,,1.0,1.0,,,2.0,1.0,,1.0,,1.0,,4.0,,,,,,,,,,,0.25,,,0.16666666666666666,,,0.2857142857142857,,,0.3333333333333333,,,,,,1.0,,1.0,,1.0,,,,,1.0,1.0,,1.0,,112.09580838323353,13.571428571428571,12.0,13.571428571428571,12.0,0.16666666666666666,1.0,1.0,,0.3333333333333333,,,0.16666666666666666,,,,,0.3333333333333333,,,,,,,,,,,0.5,,0.48052500000000004,,,0.14285714285714285,0.2,,,9.475,26.3,,,,,1.0,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612761,2017,2016-17,True
1626181-200782-201586-202685-202709,1610612761,"Norman Powell, PJ Tucker, Serge Ibaka, Jonas Valanciunas, Cory Joseph","Powell, Tucker, Ibaka, Valanciunas, Joseph",1626181-200782-201586-202685-202709,TOR,238.0,2,4.0,3.0,7.0,7.0,,,1.0,14.0,,,,,,,,1.0,1.0,1.0,1.0,,,1.0,5.0,,1.0,2.0,2.0,6.0,1.0,9.0,6.0,,,,,,,,,,,,2.0,3.0,,5.0,1.0,1.0,,1.0,1.0,,1.0,,3.0,2.0,,,,3.0,,3.0,2.0,5.0,,1.0,,,,,1.0,1.0,,2.0,,2.0,2.0,1.0,,1.0,,,,,,,9.0,,,,,,,0.5,0.3333333333333333,,0.3333333333333333,0.5,,,0.5,,,0.5625,,,0.75,0.5,,1.0,,,0.75,,,0.5,0.6,0.4,,,0.5,1.0,1.0,,,,84.70588235294117,18.714285714285715,15.285714285714286,16.857142857142858,14.714285714285714,,,,,0.125,,,0.125,0.125,1.0,1.0,1.0,0.625,0.2,0.2,,,,,,,,,0.75,0.2,0.53,,,0.125,,,,12.0,26.933333333333334,,,,,,,,1.0,,0.5,1.0,1.0,,,2.0,1.0,,0.16666666666666666,,,2.0,3.0,,,,,,,,,,,,,1.0,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,1610612761,2017,2016-17,True
1626181-200782-201942-202335-202709,1610612761,"Norman Powell, PJ Tucker, DeMar DeRozan, Patrick Patterson, Cory Joseph","Powell, Tucker, DeRozan, Patterson, Joseph",1626181-200782-201942-202335-202709,TOR,209.0,3,3.0,5.0,8.0,7.0,3.0,1.0,,15.0,2.0,3.0,,,1.0,1.0,2.0,2.0,,,,,,1.0,3.0,2.0,4.0,5.0,1.0,3.0,1.0,12.0,7.0,,,,,1.0,1.0,,2.0,1.0,3.0,6.0,2.0,3.0,,2.0,1.0,1.0,3.0,1.0,4.0,1.0,,1.0,9.0,,,,1.0,1.0,,2.0,,2.0,,,,,,,,,,,,,2.0,,,1.0,1.0,,,,,,12.0,3.0,3.0,,,0.75,0.75,1.0,0.3333333333333333,,0.5,0.8,,1.0,0.6875,,0.3333333333333333,0.75,,0.5,0.375,0.2,0.3333333333333333,,,,1.0,,1.0,,1.0,,,,,,1.0,1.0,,,103.34928229665071,12.625,15.428571428571429,12.625,15.428571428571429,0.375,0.6666666666666666,1.0,0.5,0.25,1.0,1.0,,,,,,0.375,0.3333333333333333,0.3333333333333333,1.0,,,0.3333333333333333,1.0,,,0.6666666666666666,0.75,0.5,0.5638857142857143,,0.532725,0.125,0.2,,0.25,3.2600000000000002,31.266666666666666,0.375,,,,,,,,,,,,,,,,,,,1.0,,,2.0,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,1610612761,2017,2016-17,True
1626181-200782-201942-202685-202709,1610612761,"Norman Powell, PJ Tucker, DeMar DeRozan, Jonas Valanciunas, Cory Joseph","Powell, Tucker, DeRozan, Valanciunas, Joseph",1626181-200782-201942-202685-202709,TOR,131.0,2,2.0,2.0,5.0,5.0,4.0,5.0,1.0,10.0,,,,,,,1.0,3.0,,,,,,,1.0,1.0,1.0,3.0,,1.0,2.0,4.0,2.0,1.0,1.0,,2.0,,1.0,,1.0,2.0,2.0,,2.0,,2.0,1.0,,,,,,,,,,,1.0,,2.0,1.0,,3.0,1.0,4.0,,1.0,,1.0,,,,1.0,1.0,1.0,,1.0,1.0,,,2.0,,1.0,,,,,2.0,2.0,4.0,,1.0,,,,,,,0.3333333333333333,1.0,,0.25,1.0,,0.4,1.0,0.3333333333333333,0.25,,,1.0,,,1.0,0.5,1.0,,1.0,0.3333333333333333,,0.5,,,1.0,1.0,1.0,,109.92366412213741,11.6,14.6,11.2,14.6,,,,,0.75,0.3333333333333333,0.3333333333333333,,,,,,0.25,,,,,,,,,,0.5,0.25,,0.4607875,0.4232,0.514775,,,0.5,0.5,7.866666666666667,24.6,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612761,2017,2016-17,True
1626181-200782-201960-202685-202709,1610612761,"Norman Powell, PJ Tucker, DeMarre Carroll, Jonas Valanciunas, Cory Joseph","Powell, Tucker, Carroll, Valanciunas, Joseph",1626181-200782-201960-202685-202709,TOR,32.0,1,1.0,-4.0,2.0,2.0,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,180.0,7.0,9.0,7.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612761,2017,2016-17,True
1626181-200782-202335-202685-202709,1610612761,"Norman Powell, PJ Tucker, Patrick Patterson, Jonas Valanciunas, Cory Joseph","Powell, Tucker, Patterson, Valanciunas, Joseph",1626181-200782-202335-202685-202709,TOR,76.0,1,1.0,3.0,3.0,3.0,,,,6.0,1.0,1.0,,,,,,,1.0,1.0,1.0,,,,,,1.0,2.0,1.0,1.0,,5.0,2.0,,,,,,,,,,,,2.0,3.0,,,,,,1.0,1.0,,1.0,,3.0,,,,,1.0,,1.0,,1.0,,,,,,,,,,1.0,,1.0,,,,,,,,,,,5.0,,,,,,,1.0,1.0,,1.0,0.5,,,0.8333333333333334,,,0.8333333333333334,,,0.3333333333333333,,,,,,1.0,,,,1.0,,,,,1.0,,,,,113.6842105263158,8.0,17.333333333333332,8.0,17.333333333333332,0.3333333333333333,1.0,1.0,,,,,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,,,,,,,,,,,,0.6666666666666666,,0.5793666666666667,,,,,,,8.7,22.3,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612761,2017,2016-17,True
1626181-201586-201942-201960-202709,1610612761,"Norman Powell, Serge Ibaka, DeMar DeRozan, DeMarre Carroll, Cory Joseph","Powell, Ibaka, DeRozan, Carroll, Joseph",1626181-201586-201942-201960-202709,TOR,204.0,3,3.0,1.0,6.0,6.0,,4.0,,12.0,1.0,1.0,,,,,1.0,1.0,1.0,1.0,1.0,,,1.0,2.0,,2.0,3.0,2.0,3.0,,10.0,9.0,,,,,,,,,,,2.0,2.0,6.0,,2.0,1.0,,1.0,2.0,3.0,1.0,1.0,1.0,8.0,,,,1.0,1.0,,2.0,,2.0,,,,,,,,,,1.0,,2.0,1.0,1.0,,,,,,,,,10.0,,,,,0.5,0.5,1.0,0.6666666666666666,,0.6666666666666666,0.6666666666666666,,,0.8333333333333334,,,0.8333333333333334,,,0.5,,,,,,1.0,,1.0,,1.0,,,,,,,1.0,,,84.70588235294117,17.0,17.0,17.0,17.0,0.16666666666666666,1.0,1.0,1.0,0.16666666666666666,1.0,1.0,0.16666666666666666,0.16666666666666666,1.0,1.0,1.0,0.3333333333333333,0.5,0.5,1.0,,,,,,,,0.6666666666666666,0.5,0.5176,,,,,,,9.633333333333333,25.333333333333332,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612761,2017,2016-17,True
1626181-201586-201942-202335-202709,1610612761,"Norman Powell, Serge Ibaka, DeMar DeRozan, Patrick Patterson, Cory Joseph","Powell, Ibaka, DeRozan, Patterson, Joseph",1626181-201586-201942-202335-202709,TOR,990.0,6,16.0,6.0,32.0,33.0,17.0,1.0,4.0,65.0,7.0,9.0,1.0,1.0,5.0,6.0,2.0,2.0,7.0,3.0,4.0,2.0,2.0,1.0,7.0,2.0,11.0,18.0,4.0,11.0,7.0,41.0,35.0,1.0,2.0,4.0,9.0,8.0,10.0,2.0,4.0,7.0,29.0,10.0,12.0,12.0,,7.0,1.0,1.0,5.0,4.0,9.0,1.0,3.0,4.0,22.0,1.0,4.0,,5.0,9.0,,14.0,5.0,19.0,,2.0,1.0,,2.0,1.0,2.0,4.0,1.0,6.0,,6.0,9.0,1.0,1.0,8.0,,4.0,2.0,1.0,2.0,,32.0,29.0,17.0,,4.0,0.45454545454545453,0.45454545454545453,1.0,0.36363636363636365,0.5,0.36363636363636365,0.6111111111111112,0.5,0.8,0.5862068965517241,0.8333333333333334,0.7857142857142857,0.6212121212121212,0.9,0.8055555555555556,0.3793103448275862,0.05555555555555555,0.1111111111111111,0.5,,,1.0,0.5714285714285714,1.0,0.14285714285714285,1.0,0.35714285714285715,0.5,,0.16666666666666666,1.0,1.0,1.0,1.0,,94.54545454545455,14.9375,15.515151515151516,14.15625,15.515151515151516,0.3103448275862069,0.7777777777777778,0.875,0.5714285714285714,0.06896551724137931,1.0,1.0,0.2413793103448276,0.13793103448275862,0.75,0.75,1.0,0.2413793103448276,0.14285714285714285,0.14285714285714285,1.0,0.3333333333333333,1.0,0.42857142857142855,0.8333333333333334,0.14285714285714285,1.0,0.14285714285714285,0.6896551724137931,0.14285714285714285,0.5475327586206897,0.4620666666666667,0.5977750000000001,,,0.21951219512195122,0.7073170731707317,8.444444444444445,24.763636363636362,0.53125,1.0,,,,2.0,1.0,2.0,1.0,1.0,0.2857142857142857,0.2857142857142857,0.5,,1.0,,,,1.0,,1.0,,,,,,,,,1.0,0.6,,,,0.3333333333333333,1.0,,1.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,1610612761,2017,2016-17,True
