EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG3A,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,ThreePtAssists,Assists,Arc3Assists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Fouls,FoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefArc3ReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGA,ShortMidRangeFGM,Corner3FGA,PenaltyCorner3FGA,SecondChanceFG2A,PenaltyFtPoints,PtsAssisted2s,Fg2aBlocked,TwoPtAssists,AtRimAssists,LongMidRangeAssists,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,ShootingFouls,Charge Fouls,Loose Ball Fouls,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,FG2APctBlocked,AtRimPctBlocked,LiveBallTurnoverPct,OffAtRimReboundPct,OffCorner3ReboundPct,DefShortMidRangeReboundPct,DefCorner3ReboundPct,SelfORebPct,AtRimPctAssisted,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,SecondChanceAtRimFrequency,PenaltyCorner3Frequency,PenaltyAtRimFGM,PenaltyAtRimFGA,BadPassOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,PenaltyTurnovers,Offensive Fouls Drawn,Blocked2s,BlockedAtRim,Blocks,DefensiveGoaltends,NonShootingPenaltyNonTakeFouls,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,Corner3FGM,PenaltyCorner3FGM,SecondChanceFG2M,SecondChancePoints,PtsUnassisted3s,Corner3Assists,ShortMidRangeAssists,BadPassTurnovers,LostBallOutOfBoundsTurnovers,Travels,SecondChanceTurnovers,BlockingFouls,BlockedShortMidRange,RecoveredBlocks,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,OffShortMidRangeReboundPct,BlocksRecoveredPct,ShortMidRangePctAssisted,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyCorner3Accuracy,SecondChancePointsPct,FTDefRebounds,BlockingFoulsDrawn,DefFTReboundPct,DefLongMidRangeReboundPct,Offensive Fouls,Blocked3s,BlockedCorner3,Loose Ball Fouls Drawn,LongMidRangePctBlocked,OffensiveGoaltends,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceFG3M,SecondChanceFg3Pct,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceAtRimFGM,SecondChanceFtPoints,Charge Fouls Drawn,SecondChanceAtRimAccuracy,PtsPutbacks,ShortMidRangePctBlocked,Defensive 3 Seconds Violations,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,BlockedLongMidRange,SecondChanceAtRimPctAssisted,Technical Free Throw Trips,SecondChanceArc3FGM,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,Fg3aBlocked,3pt And 1 Free Throw Trips,FG3APctBlocked,Arc3PctBlocked,3SecondViolations,BlockedArc3,HeaveAttempts,Corner3PctBlocked,FTOffRebounds,OffFTReboundPct,HeaveMakes,Clear Path Fouls,team_id,year,season,team_vs
1626169-202704-202720-203382-203493,1610612765,"Stanley Johnson, Reggie Jackson, Jon Leuer, Aron Baynes, Reggie Bullock","Johnson, Jackson, Leuer, Baynes, Bullock",1626169-202704-202720-203382-203493,DET,1025.0,3,17.0,11.0,33.0,34.0,13.0,6.0,4.0,67.0,8.0,12.0,3.0,4.0,7.0,5.0,10.0,1.0,2.0,4.0,14.0,22.0,5.0,11.0,3.0,46.0,35.0,1.0,6.0,8.0,2.0,5.0,20.0,12.0,15.0,10.0,5.0,5.0,13.0,5.0,31.0,2.0,2.0,4.0,7.0,12.0,4.0,16.0,4.0,7.0,4.0,2.0,2.0,42.0,20.0,13.0,1.0,0.45454545454545453,0.4,0.45454545454545453,0.6363636363636364,0.75,0.6515151515151515,0.6923076923076923,0.6764705882352942,0.7142857142857143,0.3333333333333333,0.6363636363636364,0.25,0.6666666666666666,0.3333333333333333,0.6470588235294118,0.2857142857142857,,0.4,0.5,0.75,94.1268292682927,15.272727272727273,15.323529411764707,14.727272727272727,14.735294117647058,0.36363636363636365,0.6666666666666666,0.8,0.09090909090909091,0.21212121212121213,0.5714285714285714,0.5714285714285714,0.30303030303030304,0.5,0.5,1.0,0.3333333333333333,0.3076923076923077,0.5,0.696969696969697,0.5,0.5125530303030302,0.47495,0.5495346153846155,0.06060606060606061,0.09090909090909091,0.43478260869565216,7.9818181818181815,25.845454545454547,0.3939393939393939,2.0,2.0,1.0,1.0,2.0,2.0,16.0,2.0,8.0,4.0,3.0,,3.0,3.0,,1.0,3.0,,4.0,2.0,,,1.0,1.0,0.5714285714285714,0.6153846153846154,0.09090909090909091,0.16666666666666666,0.25,0.5,,0.5,0.5,,0.5,0.6666666666666666,0.6666666666666666,0.75,0.030303030303030304,0.6666666666666666,0.07692307692307693,3.0,5.0,1.0,,1.0,1.0,,,,,,0.38461538461538464,0.6,,,2.0,4.0,,,1.0,1.0,2.0,,1.0,,,,1.0,0.6666666666666666,0.6666666666666666,,,0.5,,,,,0.08695652173913043,1.0,,1.0,0.7142857142857143,,,,,,,,,,,,,,2.0,,,1.0,2.0,,,,,,0.5,,,,,,,,,,,,,,,,,1610612765,2017,2016-17,True
1626169-202720-203083-203484-203493,1610612765,"Stanley Johnson, Jon Leuer, Andre Drummond, Kentavious Caldwell-Pope, Reggie Bullock","Johnson, Leuer, Drummond, Caldwell-Pope, Bullock",1626169-202720-203083-203484-203493,DET,5.0,1,,,1.0,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,288.0,4.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,1.0,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612765,2017,2016-17,True
1626169-202720-203083-203484-2757,1610612765,"Stanley Johnson, Jon Leuer, Andre Drummond, Kentavious Caldwell-Pope, Beno Udrih","Johnson, Leuer, Drummond, Caldwell-Pope, Udrih",1626169-202720-203083-203484-2757,DET,192.0,4,3.0,7.0,7.0,4.0,2.0,2.0,1.0,11.0,2.0,3.0,1.0,1.0,1.0,,1.0,,,,4.0,5.0,,1.0,2.0,10.0,3.0,,2.0,2.0,,,5.0,4.0,,1.0,,,2.0,,4.0,,,,1.0,1.0,,1.0,2.0,2.0,2.0,2.0,2.0,8.0,5.0,2.0,,,,,0.8,1.0,0.6666666666666666,1.0,0.8333333333333334,1.25,0.16666666666666666,0.25,,,,0.25,,,,,,82.5,12.857142857142858,25.5,11.428571428571429,22.5,0.5,0.6666666666666666,0.6666666666666666,0.16666666666666666,0.16666666666666666,1.0,1.0,0.16666666666666666,,,,,,,0.6666666666666666,,0.6063083333333333,0.4078,0.39535,0.3333333333333333,0.4,0.5,6.0600000000000005,28.3,0.2857142857142857,,1.0,,,1.0,1.0,4.0,,2.0,1.0,1.0,,,,,,1.0,,1.0,2.0,,,,,0.5,0.5,,,,,,0.3333333333333333,,,0.5,1.0,1.0,1.0,,,,,,,1.0,,,1.0,,1.0,,,,,,,1.0,2.0,,,,,,,,,1.0,,1.0,1.0,1.0,,,,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612765,2017,2016-17,True
1626169-202720-203083-203493-2757,1610612765,"Stanley Johnson, Jon Leuer, Andre Drummond, Reggie Bullock, Beno Udrih","Johnson, Leuer, Drummond, Bullock, Udrih",1626169-202720-203083-203493-2757,DET,73.0,1,1.0,2.0,3.0,3.0,,,,6.0,1.0,1.0,,,,1.0,1.0,,,,1.0,1.0,1.0,1.0,1.0,6.0,4.0,,,,,,,,3.0,1.0,1.0,1.0,2.0,1.0,5.0,,,,1.0,1.0,,1.0,,1.0,2.0,,1.0,6.0,,,1.0,1.0,,1.0,1.0,,1.25,,1.0,,0.5,1.0,,,,1.0,,,,,,118.35616438356165,8.0,16.333333333333332,8.0,16.333333333333332,0.5,1.0,1.0,,,,,0.5,1.0,1.0,1.0,,,,1.0,1.0,0.605275,,,0.3333333333333333,0.5,,0.9,26.5,,,,,,,,2.0,,1.0,1.0,,,,,,,,,,,,,,,1.0,1.0,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612765,2017,2016-17,True
1626169-202720-203382-203484-2757,1610612765,"Stanley Johnson, Jon Leuer, Aron Baynes, Kentavious Caldwell-Pope, Beno Udrih","Johnson, Leuer, Baynes, Caldwell-Pope, Udrih",1626169-202720-203382-203484-2757,DET,479.0,3,8.0,-5.0,13.0,14.0,4.0,2.0,2.0,27.0,1.0,1.0,2.0,1.0,3.0,,3.0,,,,2.0,6.0,1.0,4.0,4.0,11.0,16.0,,,1.0,1.0,1.0,3.0,4.0,3.0,3.0,,1.0,1.0,,3.0,2.0,,4.0,2.0,7.0,2.0,9.0,4.0,4.0,4.0,,2.0,11.0,3.0,4.0,1.0,0.25,1.0,0.25,0.3333333333333333,,0.35,0.75,0.4583333333333333,0.75,0.4,0.4,,0.8,0.6666666666666666,0.6,0.2857142857142857,,0.6666666666666666,,0.75,81.16910229645094,18.53846153846154,17.0,17.46153846153846,15.5,0.1,1.0,1.0,0.2,0.3,0.3333333333333333,0.3333333333333333,0.3,,,,,,,0.5,,0.48390000000000005,,0.493375,0.16666666666666666,0.25,0.2727272727272727,11.799999999999999,25.15,0.3076923076923077,,,1.0,1.0,1.0,,,,,,,,,,,1.0,2.0,,3.0,2.0,,1.0,,,,,,,0.3333333333333333,,,0.5,1.0,,,,,,0.1,,0.5,,,,1.0,2.0,,1.0,,1.0,,,,,1.0,1.0,,,,1.0,,1.0,,,1.0,,,,,,,,,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,0.3333333333333333,1.0,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1610612765,2017,2016-17,True
1626169-202720-203382-203493-2757,1610612765,"Stanley Johnson, Jon Leuer, Aron Baynes, Reggie Bullock, Beno Udrih","Johnson, Leuer, Baynes, Bullock, Udrih",1626169-202720-203382-203493-2757,DET,116.0,1,2.0,3.0,4.0,3.0,,,,7.0,3.0,3.0,,,,,,,,,3.0,3.0,1.0,1.0,,9.0,6.0,,,,,,,6.0,3.0,,,1.0,1.0,,3.0,,,,,,,,3.0,,,,,9.0,,,1.0,1.0,,1.0,1.0,,1.125,,1.125,,0.25,,,,,,,,,,,86.89655172413794,14.75,19.0,14.75,19.0,0.75,1.0,1.0,,,,,,,,,,,,1.0,,0.677925,,,,,,0.43333333333333335,23.3,,,,1.0,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,0.25,,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612765,2017,2016-17,True
1626199-1626246-1627740-1627771-202397,1610612765,"Darrun Hilliard, Boban Marjanovic, Henry Ellenson, Michael Gbinije, Ish Smith","Hilliard, Marjanovic, Ellenson, Gbinije, Smith",1626199-1626246-1627740-1627771-202397,DET,234.0,1,4.0,-4.0,7.0,7.0,,7.0,1.0,14.0,2.0,2.0,1.0,1.0,1.0,,1.0,,,,3.0,4.0,,1.0,,6.0,10.0,,,,,,,2.0,,1.0,,,2.0,,4.0,,1.0,,2.0,3.0,1.0,4.0,1.0,,,,,4.0,,,,,,,0.75,,0.6,,0.6,,0.2,1.0,1.0,,,1.0,0.5,,,,,86.15384615384616,18.857142857142858,14.571428571428571,16.857142857142858,14.571428571428571,0.4,1.0,1.0,0.2,0.2,1.0,1.0,0.2,,,,,,,0.6,,0.48804,0.6681,,,,,8.4,26.5,,1.0,,,,1.0,,4.0,,2.0,1.0,1.0,,,,,,2.0,,2.0,1.0,,,,,0.6666666666666666,0.6666666666666666,,,,,,,,,0.5,,,1.0,,1.0,,,,,,,,,,,,,,,,,1.0,2.0,,,,,,2.0,,,,,1.0,1.0,1.0,1.0,,,,,,,0.3333333333333333,1.0,,1.0,1.0,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,1610612765,2017,2016-17,True
1626199-1626246-1627740-1627771-202704,1610612765,"Darrun Hilliard, Boban Marjanovic, Henry Ellenson, Michael Gbinije, Reggie Jackson","Hilliard, Marjanovic, Ellenson, Gbinije, Jackson",1626199-1626246-1627740-1627771-202704,DET,22.0,1,,3.0,1.0,,,,,1.0,,,,,,1.0,1.0,,,,,,1.0,1.0,,3.0,,,,,,,,,3.0,1.0,1.0,1.0,1.0,1.0,3.0,,,,,,,,,,,,,3.0,,,1.0,1.0,,1.0,,,1.5,,1.5,,1.0,,,,,,,,,,,65.45454545454545,14.0,,14.0,,,,,,,,,1.0,1.0,1.0,1.0,,,,1.0,1.0,0.53295,,,,,,,26.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612765,2017,2016-17,True
1626199-1626246-1627740-1627771-2757,1610612765,"Darrun Hilliard, Boban Marjanovic, Henry Ellenson, Michael Gbinije, Beno Udrih","Hilliard, Marjanovic, Ellenson, Gbinije, Udrih",1626199-1626246-1627740-1627771-2757,DET,148.0,1,2.0,2.0,5.0,6.0,,6.0,,11.0,1.0,1.0,,1.0,2.0,1.0,2.0,,,,2.0,3.0,1.0,2.0,,7.0,5.0,,,,,,,4.0,3.0,2.0,1.0,1.0,1.0,1.0,3.0,,,1.0,2.0,3.0,,3.0,,,,,,7.0,,,1.0,0.5,,0.5,0.6666666666666666,,0.7,,0.7,,0.4,1.0,,1.0,,1.0,,,,,1.0,107.02702702702702,11.0,15.5,11.0,15.5,0.2,1.0,1.0,,0.4,0.5,0.5,0.4,0.5,0.5,1.0,,,,0.6,0.5,0.5053799999999999,,,,,,11.233333333333334,26.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612765,2017,2016-17,True
1626199-1626246-1627740-202699-203493,1610612765,"Darrun Hilliard, Boban Marjanovic, Henry Ellenson, Tobias Harris, Reggie Bullock","Hilliard, Marjanovic, Ellenson, Harris, Bullock",1626199-1626246-1627740-202699-203493,DET,746.0,1,12.0,-12.0,23.0,23.0,,,3.0,46.0,1.0,6.0,4.0,1.0,2.0,3.0,6.0,1.0,,,3.0,12.0,3.0,7.0,2.0,17.0,29.0,1.0,,,,,,2.0,9.0,6.0,3.0,3.0,5.0,3.0,13.0,1.0,3.0,4.0,5.0,11.0,4.0,15.0,7.0,3.0,2.0,,1.0,14.0,,,1.0,0.42857142857142855,,0.42857142857142855,0.25,,0.39473684210526316,,0.425,,0.3684210526315789,0.625,0.3333333333333333,0.8,0.25,0.6923076923076923,0.3076923076923077,1.0,0.3333333333333333,1.0,1.0,88.79356568364611,17.130434782608695,15.304347826086957,16.217391304347824,14.782608695652174,0.3157894736842105,0.16666666666666666,0.2,0.21052631578947367,0.10526315789473684,0.5,0.5,0.3157894736842105,0.5,0.5,1.0,0.3333333333333333,,,0.6842105263157895,0.5,0.5214263157894736,0.47535,,0.05,0.07692307692307693,,6.991666666666667,25.37142857142857,,1.0,1.0,1.0,,2.0,,4.0,2.0,2.0,1.0,1.0,1.0,,,,3.0,4.0,,7.0,3.0,1.0,,,,0.6666666666666666,0.6666666666666666,0.16666666666666666,0.16666666666666666,0.42857142857142855,0.4,,,0.5,0.09090909090909091,1.0,0.25,0.3333333333333333,1.0,0.05263157894736842,0.3333333333333333,,,,2.0,,,1.0,2.0,1.0,2.0,,,,,,,,3.0,,,,3.0,,,,,1.0,1.0,,0.5,0.5,,0.5,,,,,,0.17647058823529413,2.0,,1.0,1.0,1.0,,,,,,,,1.0,1.0,,,,,,,,,0.25,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,1610612765,2017,2016-17,True
1626199-1626246-1627740-203493-2757,1610612765,"Darrun Hilliard, Boban Marjanovic, Henry Ellenson, Reggie Bullock, Beno Udrih","Hilliard, Marjanovic, Ellenson, Bullock, Udrih",1626199-1626246-1627740-203493-2757,DET,284.0,1,5.0,5.0,9.0,9.0,4.0,,1.0,18.0,2.0,4.0,,,,1.0,3.0,,,1.0,2.0,4.0,1.0,4.0,3.0,10.0,5.0,,,1.0,,2.0,2.0,,,3.0,1.0,,2.0,,4.0,,1.0,3.0,3.0,6.0,1.0,7.0,1.0,2.0,3.0,1.0,2.0,8.0,2.0,4.0,,0.25,,0.25,0.5,,0.4375,,0.5555555555555556,0.25,0.5,1.0,0.5,1.0,,1.0,0.2,,,1.0,1.0,91.26760563380282,15.0,16.555555555555557,15.0,16.555555555555557,0.5,0.5,0.5,,,,,0.375,0.3333333333333333,0.3333333333333333,,,0.3333333333333333,,1.0,0.3333333333333333,0.65025,,0.6534333333333333,0.2222222222222222,0.4,0.2,1.025,24.875,0.4444444444444444,,,1.0,1.0,,2.0,4.0,,2.0,2.0,,,1.0,,1.0,,,,,1.0,,,,,1.0,1.0,,,,0.5,,1.0,1.0,,1.0,,,,0.125,,0.3333333333333333,,1.0,,,,,1.0,1.0,1.0,,,0.3333333333333333,,,,,2.0,3.0,,,,,,,,,1.0,,,1.0,,1.0,,,,,,0.2,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,1610612765,2017,2016-17,True
1626199-1626246-202397-202694-202699,1610612765,"Darrun Hilliard, Boban Marjanovic, Ish Smith, Marcus Morris, Tobias Harris","Hilliard, Marjanovic, Smith, Morris, Harris",1626199-1626246-202397-202694-202699,DET,254.0,2,4.0,-12.0,10.0,10.0,7.0,6.0,,20.0,,,4.0,,3.0,,1.0,,,,1.0,7.0,,2.0,2.0,4.0,16.0,,1.0,5.0,,1.0,4.0,2.0,,1.0,,,,,,,,1.0,1.0,2.0,,2.0,3.0,2.0,3.0,,,4.0,4.0,7.0,,,,,0.14285714285714285,0.2,0.1111111111111111,0.16666666666666666,0.2,0.2857142857142857,0.2222222222222222,1.0,,0.5,,0.6666666666666666,,,,,0.5,113.38582677165354,15.7,9.7,15.7,9.7,,,,0.4444444444444444,0.3333333333333333,,,0.1111111111111111,,,,,,,0.2222222222222222,,0.43508888888888886,,0.428225,0.1,,1.0,12.385714285714286,24.75,0.7,,1.0,1.0,1.0,,2.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,0.25,0.25,,0.1111111111111111,,0.16666666666666666,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,0.3333333333333333,,,,,,,,,,,,,,,,,,,1610612765,2017,2016-17,True
1626199-1626246-202397-202699-203493,1610612765,"Darrun Hilliard, Boban Marjanovic, Ish Smith, Tobias Harris, Reggie Bullock","Hilliard, Marjanovic, Smith, Harris, Bullock",1626199-1626246-202397-202699-203493,DET,173.0,1,3.0,-3.0,6.0,6.0,6.0,6.0,1.0,12.0,1.0,1.0,1.0,,,,3.0,,,3.0,2.0,2.0,1.0,4.0,,7.0,10.0,,2.0,2.0,1.0,4.0,7.0,2.0,3.0,3.0,,1.0,2.0,,5.0,,,,1.0,2.0,,2.0,2.0,,,,,5.0,7.0,6.0,1.0,0.25,0.25,0.25,1.0,1.0,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.6666666666666666,1.0,,,,1.0,,,,,,99.88439306358381,12.333333333333334,16.5,10.5,16.5,0.16666666666666666,1.0,1.0,0.16666666666666666,,,,0.5,,,,,0.5,,0.8333333333333334,,0.49343333333333333,0.5768,0.49343333333333333,,,1.0,2.55,25.925,1.0,1.0,1.0,1.0,1.0,1.0,,2.0,,1.0,1.0,,,,,,,,,,2.0,,,,,0.5,0.5,,,,,,1.0,,,1.0,1.0,1.0,,0.16666666666666666,1.0,0.16666666666666666,1.0,1.0,,,,,,,,,,0.16666666666666666,1.0,1.0,1.0,1.0,2.0,,1.0,,,,,,,,,1.0,1.0,1.0,,,,1.0,1.0,1.0,1.0,0.2857142857142857,1.0,,1.0,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,1610612765,2017,2016-17,True
1626199-1626246-202397-202720-203493,1610612765,"Darrun Hilliard, Boban Marjanovic, Ish Smith, Jon Leuer, Reggie Bullock","Hilliard, Marjanovic, Smith, Leuer, Bullock",1626199-1626246-202397-202720-203493,DET,106.0,1,2.0,,4.0,4.0,4.0,4.0,,8.0,1.0,1.0,1.0,,1.0,,,,,,2.0,3.0,,,2.0,6.0,6.0,,2.0,3.0,,,6.0,4.0,,,,,,,,,,1.0,,1.0,,1.0,1.0,2.0,3.0,1.0,1.0,6.0,6.0,4.0,,,,,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.75,0.75,,,,1.0,,1.0,,,,,,108.67924528301887,9.25,17.25,9.25,17.25,0.3333333333333333,1.0,1.0,0.3333333333333333,0.3333333333333333,,,,,,,,,,0.3333333333333333,,0.41183333333333333,,0.41183333333333333,0.3333333333333333,0.3333333333333333,1.0,10.299999999999999,,1.0,,1.0,,,,2.0,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,1.0,,,1.0,1.0,,,,,1.0,1.0,,,,,,,,,1.0,0.3333333333333333,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612765,2017,2016-17,True
1626199-1626246-202694-202699-202704,1610612765,"Darrun Hilliard, Boban Marjanovic, Marcus Morris, Tobias Harris, Reggie Jackson","Hilliard, Marjanovic, Morris, Harris, Jackson",1626199-1626246-202694-202699-202704,DET,122.0,1,2.0,-4.0,4.0,5.0,3.0,,,9.0,,,,,,,2.0,,,2.0,,,,2.0,2.0,2.0,6.0,,,,,2.0,,,,2.0,,,,,,,,2.0,,2.0,,2.0,1.0,1.0,2.0,,1.0,2.0,,3.0,,,,,,,,,0.3333333333333333,,1.0,,,1.0,,1.0,,,,,1.0,106.22950819672131,17.25,10.6,17.25,10.6,,,,,,,,1.0,,,,,1.0,,1.0,,0.552525,,0.552525,0.3333333333333333,1.0,,,25.95,0.75,,,,,,,,,,,,,,,,1.0,,1.0,1.0,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612765,2017,2016-17,True
1626199-1626246-202694-202704-202720,1610612765,"Darrun Hilliard, Boban Marjanovic, Marcus Morris, Reggie Jackson, Jon Leuer","Hilliard, Marjanovic, Morris, Jackson, Leuer",1626199-1626246-202694-202704-202720,DET,284.0,1,5.0,,9.0,9.0,,,1.0,18.0,,,5.0,,1.0,,3.0,1.0,,,2.0,6.0,,4.0,1.0,5.0,5.0,1.0,,,,,,2.0,,3.0,,,1.0,,2.0,,2.0,2.0,4.0,6.0,2.0,8.0,1.0,1.0,1.0,,,5.0,,,,,,,0.3333333333333333,,0.2,,0.2,,0.4,0.8,0.5,0.6666666666666666,,0.75,0.25,,,,0.6666666666666666,91.26760563380282,16.11111111111111,15.444444444444445,14.333333333333334,14.555555555555555,,,,0.5,0.1,,,0.3,,,,0.5,,,0.4,,0.47205,0.51255,,,,,9.133333333333333,25.475,,,2.0,1.0,,1.0,,2.0,,1.0,,,,,,,,1.0,,1.0,,,,,,0.5,0.5,,,,,,1.0,,,,0.4,0.4,,0.1,,,,,1.0,,,,2.0,1.0,2.0,,,,,,,,,,,1.0,,,,,,1.0,1.0,,,,0.6666666666666666,0.5,0.5,,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,1610612765,2017,2016-17,True
1626199-1626246-202699-202720-203484,1610612765,"Darrun Hilliard, Boban Marjanovic, Tobias Harris, Jon Leuer, Kentavious Caldwell-Pope","Hilliard, Marjanovic, Harris, Leuer, Caldwell-Pope",1626199-1626246-202699-202720-203484,DET,33.0,1,1.0,4.0,2.0,3.0,,,,5.0,2.0,2.0,,,,,1.0,,,,2.0,2.0,,1.0,,4.0,,,,,,,,2.0,,,,,1.0,,2.0,,,1.0,,1.0,,1.0,,,,,,4.0,,,,,,,1.0,,0.6666666666666666,,0.6666666666666666,,0.3333333333333333,,,1.0,,1.0,,,,,1.0,218.18181818181816,3.5,8.666666666666666,3.5,7.333333333333333,0.6666666666666666,1.0,1.0,,,,,0.3333333333333333,,,,,,,1.0,,0.80875,,,,,,1.55,44.7,,,,,,,,2.0,,1.0,1.0,,,2.0,2.0,,,,,,,,,,,0.5,0.5,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,1610612765,2017,2016-17,True
