EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,TotalPoss,AtRimFGM,AtRimFGA,Arc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,PtsAssisted2s,NonHeaveArc3FGA,TwoPtAssists,Assists,AtRimAssists,AssistPoints,DefTwoPtRebounds,DefRebounds,Rebounds,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,FirstChancePoints,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,EfgPct,TsPct,FG3APct,DefTwoPtReboundPct,DefFGReboundPct,DefLongMidRangeReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,Arc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPoss,PenaltyDefPoss,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGA,LongMidRangeFGA,Arc3FGM,PenaltyArc3FGA,FG3M,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyPoints,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGM,ThreePtAssists,Arc3Assists,DefThreePtRebounds,Steals,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,Turnovers,Fouls,Loose Ball Fouls Drawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,LiveBallTurnoverPct,DefThreePtReboundPct,DefAtRimReboundPct,DefArc3ReboundPct,ShortMidRangeFrequency,LongMidRangeFrequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,NonHeaveArc3Accuracy,PenaltyShotQualityAvg,PenaltyPointsPct,PenaltyOffPossPct,NonShootingPenaltyNonTakeFouls,SecondChanceOffPoss,SecondChanceAtRimFGM,SecondChanceAtRimFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChancePoints,PenaltyFG3M,PenaltyFtPoints,PtsPutbacks,Corner3Assists,OffThreePtRebounds,OffTwoPtRebounds,FTDefRebounds,OffRebounds,LostBallTurnovers,PenaltyTurnovers,ShootingFouls,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,PenaltyFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,DefFTReboundPct,OffTwoPtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffCorner3ReboundPct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,SecondChanceShotQualityAvg,SecondChancePointsPct,Fg2aBlocked,FG2APctBlocked,AtRimPctBlocked,OffArc3ReboundPct,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,SecondChanceFtPoints,DefShortMidRangeReboundPct,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,BlocksRecoveredPct,LostBallSteals,BlockingFoulsDrawn,SecondChanceTurnovers,BlockingFouls,ShortMidRangePctBlocked,OffShortMidRangeReboundPct,SecondChanceArc3FGM,SecondChanceFG3M,PtsUnassisted3s,Loose Ball Fouls,SecondChanceFg3Pct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,SelfOReb,SelfORebPct,ShortMidRangeFGM,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,Defensive 3 Seconds Violations,Travels,BadPassOutOfBoundsTurnovers,BlockedShortMidRange,OffLongMidRangeReboundPct,DefCorner3ReboundPct,HeaveAttempts,Offensive Fouls Drawn,DefensiveGoaltends,SecondChanceAtRimPctAssisted,FTOffRebounds,OffFTReboundPct,LongMidRangeFGM,LongMidRangeAssists,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,2pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,Offensive Fouls,ShortMidRangeAssists,Technical Free Throw Trips,BlockedLongMidRange,ShortMidRangePctAssisted,SecondChanceCorner3FGA,Charge Fouls Drawn,3SecondViolations,SecondChanceCorner3Frequency,Charge Fouls,StepOutOfBoundsTurnovers,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,LongMidRangePctBlocked,Blocked3s,BlockedCorner3,OffensiveGoaltends,Corner3PctBlocked,BlockedArc3,HeaveMakes,Clear Path Fouls,team_id,year,season,team_vs
202324-203497-203504-203918-203957,1610612762,"Derrick Favors, Rudy Gobert, Trey Burke, Rodney Hood, Dante Exum","Favors, Gobert, Burke, Hood, Exum",202324-203497-203504-203918-203957,UTA,264.0,2,4.0,-3.0,7.0,9.0,16.0,3.0,4.0,1.0,3.0,6.0,2.0,,6.0,9.0,4.0,1.0,2.0,2.0,2.0,4.0,2.0,4.0,4.0,1.0,1.0,1.0,6.0,0.6666666666666666,0.6666666666666666,0.5,0.375,0.375,0.25,0.6666666666666666,0.6,1.0,87.27272727272727,17.142857142857142,16.0,17.142857142857142,14.0,0.5,0.75,0.75,0.6666666666666666,0.125,0.75,0.53079375,0.125,0.16666666666666666,7.3500000000000005,24.2,,,,,,2.0,,,,,,,,2.0,,,,,1.0,1.0,1.0,,,,2.0,,,,,,,,,,,0.5,,,,0.25,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,2.0,,,,,,,1.0,,,,,,0.125,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2015,2014-15,False
202324-203497-203504-203918-204060,1610612762,"Derrick Favors, Rudy Gobert, Trey Burke, Rodney Hood, Joe Ingles","Favors, Gobert, Burke, Hood, Ingles",202324-203497-203504-203918-204060,UTA,711.0,2,12.0,13.0,24.0,20.0,44.0,4.0,6.0,2.0,4.0,9.0,9.0,3.0,29.0,16.0,6.0,2.0,3.0,9.0,3.0,24.0,4.0,6.0,7.0,3.0,5.0,1.0,27.0,0.75,0.75,0.4444444444444444,0.7222222222222222,0.725,0.5,0.5714285714285714,0.6666666666666666,1.0,89.11392405063292,16.125,16.2,15.875,16.1,0.3333333333333333,0.6666666666666666,1.0,0.75,0.1111111111111111,0.8333333333333334,0.5639833333333333,0.05555555555555555,0.1111111111111111,6.122222222222223,23.355555555555554,8.0,6.0,,,1.0,2.0,,,6.0,,2.0,2.0,9.0,2.0,18.0,,6.0,,2.0,4.0,3.0,2.0,2.0,4.0,1.0,,9.0,8.0,1.0,0.6666666666666666,0.6666666666666666,,0.75,0.75,0.5,1.0,0.25,1.0,0.05555555555555555,0.1111111111111111,,,,,,,,0.4698125,0.3103448275862069,0.3333333333333333,,1.0,1.0,1.0,6.0,7.0,2.0,2.0,,,1.0,1.0,,2.0,2.0,3.0,,6.0,1.0,,,1.0,,1.0,,2.0,2.0,1.0,1.0,1.0,1.0,,,0.3333333333333333,0.125,,,0.3888888888888889,0.8571428571428571,0.8571428571428571,1.0,1.0,1.0,,0.5,1.0,,,0.06896551724137931,2.0,0.2222222222222222,0.3333333333333333,0.5,2.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2015,2014-15,False
202324-203497-203504-203957-204060,1610612762,"Derrick Favors, Rudy Gobert, Trey Burke, Dante Exum, Joe Ingles","Favors, Gobert, Burke, Exum, Ingles",202324-203497-203504-203957-204060,UTA,621.0,5,10.0,,16.0,21.0,37.0,3.0,3.0,3.0,5.0,9.0,4.0,3.0,19.0,19.0,4.0,3.0,2.0,4.0,2.0,10.0,8.0,9.0,10.0,3.0,3.0,2.0,19.0,0.4,0.4,0.5555555555555556,0.6153846153846154,0.6785714285714286,0.3076923076923077,0.7272727272727273,0.75,0.5,85.79710144927536,18.0,15.857142857142858,17.25,15.142857142857142,0.23076923076923078,1.0,1.0,0.6666666666666666,0.23076923076923078,0.5384615384615384,0.45394999999999996,0.14285714285714285,0.2,11.544444444444444,24.475,9.0,4.0,2.0,2.0,2.0,4.0,2.0,1.0,2.0,4.0,7.0,1.0,12.0,6.0,6.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,,3.0,6.0,,12.0,9.0,1.0,0.5,0.5,0.5714285714285714,0.6875,0.75,0.3333333333333333,1.0,0.5,1.0,0.15384615384615385,0.3076923076923077,0.6666666666666666,0.6666666666666666,1.0,0.25,1.0,0.125,0.6666666666666666,0.39259375,0.631578947368421,0.5625,,,,,,1.0,,,,1.0,,,,,1.0,1.0,,,1.0,,,1.0,1.0,1.0,3.0,,,1.0,,,,,,0.5,0.16666666666666666,,1.0,0.07692307692307693,,,,,,,,,1.0,,,1.0,0.1111111111111111,,,2.0,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,1.0,,,,,,1.0,0.5,0.5,,,,,,1.0,,,,,,,,,,1.0,,0.25,0.3333333333333333,,1.0,,,1.0,,,,,,,,,,,,,,0.25,,,,,,,,1610612762,2015,2014-15,False
202324-203497-203918-203957-204060,1610612762,"Derrick Favors, Rudy Gobert, Rodney Hood, Dante Exum, Joe Ingles","Favors, Gobert, Hood, Exum, Ingles",202324-203497-203918-203957-204060,UTA,1073.0,6,18.0,-12.0,28.0,32.0,60.0,3.0,9.0,4.0,6.0,26.0,6.0,11.0,26.0,38.0,6.0,4.0,3.0,4.0,2.0,9.0,8.0,10.0,23.0,7.0,13.0,5.0,13.0,0.5,0.6,0.23076923076923078,0.234375,0.34210526315789475,0.1875,0.6153846153846154,0.625,1.0,80.52190121155638,21.642857142857142,14.59375,19.607142857142858,13.15625,0.28125,0.3333333333333333,0.5,0.6666666666666666,0.125,0.46875,0.4664125,0.15789473684210525,0.16129032258064516,8.473076923076924,24.25,6.0,3.0,,,9.0,8.0,1.0,,1.0,1.0,4.0,,6.0,6.0,3.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,13.0,,6.0,6.0,1.0,0.16666666666666666,0.16666666666666666,0.25,0.25,0.5,0.5,0.6666666666666666,0.6,0.6666666666666666,0.28125,0.25,0.25,0.25,1.0,,,,0.25,0.359925,0.23076923076923078,0.21428571428571427,1.0,9.0,2.0,4.0,,2.0,,,,,4.0,8.0,,13.0,,4.0,2.0,,,13.0,,13.0,,1.0,5.0,,,,0.5,0.5,0.5909090909090909,,0.65,,0.52,0.6666666666666666,,0.0625,,,,0.5,0.5,,,,,0.5011375,0.5,8.0,0.3076923076923077,0.3333333333333333,,1.0,,5.0,0.5714285714285714,3.0,2.0,3.0,1.0,0.3333333333333333,1.0,,,,0.5555555555555556,0.5,,,,3.0,,,,,,1.0,0.1111111111111111,0.25,,,,,,,1.0,0.8333333333333334,,,,,0.5,,,2.0,1.0,0.25,0.25,0.5,,1.0,0.14285714285714285,1.0,,,,,,,,,,,,,,,,,,,,,,1610612762,2015,2014-15,False
202324-203504-203957-203968-204060,1610612762,"Derrick Favors, Trey Burke, Dante Exum, Jerrelle Benimon, Joe Ingles","Favors, Burke, Exum, Benimon, Ingles",202324-203504-203957-203968-204060,UTA,96.0,1,2.0,4.0,3.0,3.0,6.0,1.0,1.0,1.0,2.0,2.0,1.0,,4.0,,4.0,1.0,2.0,2.0,1.0,4.0,3.0,3.0,4.0,,,,4.0,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,1.0,1.0,1.0,90.0,15.666666666666666,16.333333333333332,15.666666666666666,14.0,0.3333333333333333,1.0,1.0,1.0,0.3333333333333333,0.6666666666666666,0.5455833333333333,,,9.35,27.8,3.0,3.0,1.0,1.0,,1.0,,1.0,,2.0,2.0,1.0,4.0,,,,,,,,,,,1.0,,,4.0,3.0,,,,1.0,0.6666666666666666,0.6666666666666666,,,,,,0.3333333333333333,,,,0.3333333333333333,1.0,0.3333333333333333,,0.5455833333333333,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,1.0,,,1.0,,1.0,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,1.0,1.0,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2015,2014-15,False
202330-202343-202344-202407-202683,1610612762,"Gordon Hayward, Elliot Williams, Trevor Booker, Elijah Millsap, Enes Kanter","Hayward, Williams, Booker, Millsap, Kanter",202330-202343-202344-202407-202683,UTA,127.0,2,2.0,-6.0,5.0,5.0,10.0,,,,,2.0,,,,6.0,,,,,,,1.0,2.0,2.0,,,,,,,,,,,1.0,1.0,1.0,113.38582677165354,9.8,15.6,9.8,15.6,,,,,,,0.38635,,,20.9,,5.0,1.0,,,,2.0,,,,,2.0,,,,,,,,1.0,,,1.0,1.0,3.0,2.0,,,5.0,,,,,,,0.3333333333333333,1.0,,,,1.0,,,,,,,,0.38635,,1.0,,,,,,,,,,,,,,,,,,,,,,,,3.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2015,2014-15,False
202330-202343-202344-202407-203497,1610612762,"Gordon Hayward, Elliot Williams, Trevor Booker, Elijah Millsap, Rudy Gobert","Hayward, Williams, Booker, Millsap, Gobert",202330-202343-202344-202407-203497,UTA,79.0,1,1.0,-2.0,3.0,3.0,6.0,,,,,2.0,,1.0,1.0,3.0,,,,,,,,1.0,1.0,1.0,2.0,1.0,1.0,,,,,0.16666666666666666,,,0.5,,109.36708860759494,18.0,8.333333333333334,18.0,8.0,,,,,,,0.3781,0.3333333333333333,0.3333333333333333,15.65,,3.0,3.0,,,,2.0,,,,,2.0,,1.0,,,,,,1.0,,,,,,,,1.0,3.0,,,,,,0.16666666666666666,,1.0,,1.0,,1.0,,,,,,,,0.3781,1.0,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2015,2014-15,False
202330-202343-202344-202683-204060,1610612762,"Gordon Hayward, Elliot Williams, Trevor Booker, Enes Kanter, Joe Ingles","Hayward, Williams, Booker, Kanter, Ingles",202330-202343-202344-202683-204060,UTA,84.0,2,1.0,5.0,4.0,4.0,8.0,2.0,2.0,,2.0,3.0,,1.0,5.0,,2.0,,1.0,1.0,1.0,2.0,1.0,2.0,3.0,2.0,2.0,,3.0,0.5,1.0,0.6666666666666666,0.6666666666666666,0.625,,1.0,0.5,,137.14285714285714,6.25,14.75,6.0,11.25,0.6666666666666666,1.0,1.0,0.5,,0.6666666666666666,0.5740666666666666,,,3.266666666666667,,4.0,2.0,2.0,2.0,1.0,,,,,2.0,3.0,,5.0,2.0,,,,,,,,,,1.0,1.0,1.0,5.0,4.0,,,,0.6666666666666666,0.6666666666666666,0.625,,,,,0.3333333333333333,,,,,0.6666666666666666,1.0,,,0.5740666666666666,1.0,1.0,,1.0,1.0,1.0,,,,,,,1.0,1.0,,2.0,,1.0,2.0,,,1.0,1.0,1.0,,1.0,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,1.0,,,,,,,1.0,1.0,,,,,0.6037,0.4,,,,,1.0,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,1610612762,2015,2014-15,False
202330-202343-202683-203497-203546,1610612762,"Gordon Hayward, Elliot Williams, Enes Kanter, Rudy Gobert, Ian Clark","Hayward, Williams, Kanter, Gobert, Clark",202330-202343-202683-203497-203546,UTA,69.0,1,1.0,-2.0,2.0,2.0,4.0,,,2.0,,,2.0,,3.0,5.0,,2.0,,1.0,,3.0,,,,,,,3.0,,,,0.75,0.75,1.0,,,,83.47826086956522,19.5,15.0,19.5,15.0,,,,,1.0,1.0,0.458775,,,,24.95,2.0,,,,,,1.0,2.0,1.0,,,2.0,3.0,,3.0,1.0,1.0,1.0,,,,,,,,,3.0,2.0,1.0,0.5,0.5,,0.75,0.75,,,,,,,0.5,0.5,1.0,,,1.0,0.5,0.458775,1.0,1.0,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2015,2014-15,False
202330-202343-202683-203497-203957,1610612762,"Gordon Hayward, Elliot Williams, Enes Kanter, Rudy Gobert, Dante Exum","Hayward, Williams, Kanter, Gobert, Exum",202330-202343-202683-203497-203957,UTA,58.0,1,1.0,-2.0,2.0,2.0,4.0,,,1.0,,,1.0,,,2.0,,1.0,,,,,,1.0,1.0,1.0,,,,,,,,,1.0,,1.0,,99.3103448275862,18.0,11.0,18.0,11.0,,,,,1.0,1.0,0.537,,,,25.9,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,1.0,,1.0,,,,,,,,1.0,,1.0,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2015,2014-15,False
202330-202343-202683-203497-204060,1610612762,"Gordon Hayward, Elliot Williams, Enes Kanter, Rudy Gobert, Joe Ingles","Hayward, Williams, Kanter, Gobert, Ingles",202330-202343-202683-203497-204060,UTA,52.0,1,1.0,2.0,1.0,1.0,2.0,,1.0,,,1.0,1.0,,3.0,1.0,,,,1.0,,3.0,1.0,1.0,2.0,,,,,,,,0.75,0.75,0.5,1.0,1.0,1.0,55.38461538461538,20.0,32.0,18.0,32.0,0.5,,,,,1.0,0.64135,,,1.2,24.2,1.0,1.0,,1.0,,,,,1.0,,1.0,1.0,3.0,,3.0,,1.0,,,,,,,,1.0,,3.0,1.0,1.0,1.0,1.0,,0.75,0.75,,,,,,,,,,0.5,,,,0.64135,1.0,1.0,,1.0,,,1.0,1.0,1.0,1.0,,,,,1.0,3.0,1.0,,,1.0,,1.0,,1.0,,,1.0,,,1.0,,1.5,1.5,,1.0,,1.0,1.0,,0.5,1.0,1.0,1.0,,,,0.5,1.0,,0.6342,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,1.0,1.0,1.0,,,,,,,,,1610612762,2015,2014-15,False
202330-202344-202379-202407-203504,1610612762,"Gordon Hayward, Trevor Booker, Jeremy Evans, Elijah Millsap, Trey Burke","Hayward, Booker, Evans, Millsap, Burke",202330-202344-202379-202407-203504,UTA,3.0,1,,,,1.0,1.0,,,1.0,,,1.0,,,,,1.0,,,,,,1.0,1.0,,,,,,,,,,1.0,,,,480.0,,3.0,,3.0,,,,,1.0,1.0,0.19545,,,,25.7,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,0.19545,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2015,2014-15,False
202330-202344-202379-202407-203546,1610612762,"Gordon Hayward, Trevor Booker, Jeremy Evans, Elijah Millsap, Ian Clark","Hayward, Booker, Evans, Millsap, Clark",202330-202344-202379-202407-203546,UTA,29.0,1,,-2.0,1.0,1.0,2.0,,,,,2.0,,,,2.0,,,,,,,,,1.0,,,,,,,,,,,,,,99.3103448275862,20.0,9.0,12.0,9.0,,,,,,,0.3873,,,13.6,,1.0,1.0,,,1.0,1.0,,,,,2.0,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,0.5,0.5,,,,,,,,0.3873,,1.0,1.0,1.0,,,,,,,,,,1.0,,,,,,,,1.0,,1.0,,,,,,,,,,,0.5,,0.5,,,,,,,,,,,,,0.4231,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2015,2014-15,False
202330-202344-202379-203187-203504,1610612762,"Gordon Hayward, Trevor Booker, Jeremy Evans, Chris Johnson, Trey Burke","Hayward, Booker, Evans, Johnson, Burke",202330-202344-202379-203187-203504,UTA,114.0,2,2.0,-6.0,3.0,4.0,7.0,2.0,4.0,,2.0,4.0,1.0,,4.0,10.0,,,,,,,,,1.0,1.0,1.0,1.0,2.0,,,0.5,0.4,0.4,0.2,,,,88.42105263157895,19.0,14.25,19.0,10.75,0.8,0.5,0.5,,,1.0,0.57211,0.2,0.25,2.125,22.8,3.0,4.0,2.0,4.0,,,,,,2.0,4.0,1.0,4.0,4.0,,,,,,,,,,,,,4.0,3.0,,,,0.5,0.4,0.4,,,,,,,,,,0.8,0.5,,,0.57211,1.0,1.0,,1.0,1.0,1.0,,1.0,,1.0,,,1.0,1.0,,2.0,,,2.0,,,1.0,,1.0,,,,,,,1.0,1.0,1.0,,0.5,,0.3333333333333333,0.5,,0.2,,,,1.0,1.0,,0.2,,,0.5325,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,1610612762,2015,2014-15,False
202330-202344-202379-203187-203957,1610612762,"Gordon Hayward, Trevor Booker, Jeremy Evans, Chris Johnson, Dante Exum","Hayward, Booker, Evans, Johnson, Exum",202330-202344-202379-203187-203957,UTA,8.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2015,2014-15,False
202330-202344-202379-203504-203546,1610612762,"Gordon Hayward, Trevor Booker, Jeremy Evans, Trey Burke, Ian Clark","Hayward, Booker, Evans, Burke, Clark",202330-202344-202379-203504-203546,UTA,88.0,1,1.0,4.0,3.0,2.0,5.0,2.0,2.0,,3.0,3.0,,,6.0,2.0,2.0,,1.0,1.0,1.0,2.0,,,,,,,6.0,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,,,,,81.81818181818183,15.666666666666666,20.5,15.666666666666666,20.5,0.6666666666666666,1.0,1.0,0.5,,0.6666666666666666,0.561,,,7.3,,,2.0,,,,1.0,,,,,,,,4.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2015,2014-15,False
202330-202344-202379-203504-203918,1610612762,"Gordon Hayward, Trevor Booker, Jeremy Evans, Trey Burke, Rodney Hood","Hayward, Booker, Evans, Burke, Hood",202330-202344-202379-203504-203918,UTA,56.0,1,1.0,-2.0,2.0,1.0,3.0,,2.0,,,3.0,,,,2.0,,,,,,,,,1.0,,,,,,,,,,,,,,77.14285714285714,20.0,16.0,17.0,16.0,0.6666666666666666,,,,,0.6666666666666666,0.5256666666666666,,,3.1999999999999997,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,0.3333333333333333,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,1.0,,1.0,,,,,,,,,,,0.3333333333333333,,0.3333333333333333,0.5,,,,,,,,,,,,0.4121,,1.0,0.3333333333333333,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2015,2014-15,False
202330-202344-202379-203504-204060,1610612762,"Gordon Hayward, Trevor Booker, Jeremy Evans, Trey Burke, Joe Ingles","Hayward, Booker, Evans, Burke, Ingles",202330-202344-202379-203504-204060,UTA,65.0,1,1.0,2.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,,2.0,,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,,,,2.0,1.0,1.0,1.0,0.5,0.5,0.5,1.0,1.0,1.0,66.46153846153847,15.0,35.0,15.0,35.0,0.5,1.0,1.0,1.0,0.5,1.0,0.593475,,,0.1,27.9,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2015,2014-15,False
202330-202344-202379-203546-203957,1610612762,"Gordon Hayward, Trevor Booker, Jeremy Evans, Ian Clark, Dante Exum","Hayward, Booker, Evans, Clark, Exum",202330-202344-202379-203546-203957,UTA,115.0,1,2.0,1.0,3.0,2.0,5.0,,,,,3.0,1.0,,3.0,2.0,,,,1.0,,3.0,1.0,1.0,2.0,,,,,,,,0.375,0.375,0.25,1.0,1.0,1.0,62.608695652173914,26.0,18.5,20.333333333333332,18.5,,,,,,0.25,0.392325,,,16.733333333333334,22.6,3.0,2.0,,,1.0,2.0,,,1.0,,3.0,1.0,3.0,,3.0,,1.0,,,,,,,,,,3.0,3.0,1.0,1.0,1.0,,0.375,0.375,,,,,0.25,0.5,,,,,,,,0.392325,1.0,1.0,,1.0,,,1.0,1.0,1.0,1.0,,,,,1.0,3.0,1.0,,,1.0,,1.0,,1.0,,,,,,1.0,,1.5,1.5,,0.3333333333333333,,0.3333333333333333,,,0.25,1.0,1.0,1.0,,,,0.25,1.0,,0.5922,1.0,1.0,0.3333333333333333,,,,,,,,,,,,,,,,1.0,,,1.0,,,1.0,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,1.0,1.0,1.0,,,,,,,,,1610612762,2015,2014-15,False
