EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyDefPoss,TotalPoss,AtRimFGM,AtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGA,FG2M,FG2A,FG3A,Points,OpponentPoints,PtsAssisted2s,PtsUnassisted2s,NonHeaveArc3FGA,TwoPtAssists,Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,DefTwoPtRebounds,FTDefRebounds,DefRebounds,Rebounds,Steals,LostBallSteals,LiveBallTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,ShootingFouls,Fouls,FirstChancePoints,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,EfgPct,TsPct,FG3APct,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,DefFGReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPoss,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,PenaltyShotQualityAvg,PenaltyPointsPct,PenaltyOffPossPct,SecondChanceOffPoss,SecondChanceAtRimFGA,SecondChanceArc3FGA,SecondChanceFG2A,SecondChanceFG3A,OffTwoPtRebounds,OffRebounds,Loose Ball Fouls,OffTwoPtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,SecondChanceAtRimFrequency,SecondChanceArc3Frequency,SecondChanceShotQualityAvg,Corner3FGA,FtPoints,PenaltyFtPoints,DefThreePtRebounds,BadPassTurnovers,PenaltyTurnovers,FoulsDrawn,FTA,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,DefThreePtReboundPct,DefCorner3ReboundPct,Corner3Frequency,Arc3FGM,PenaltyArc3FGA,FG3M,PenaltyFG3A,PtsAssisted3s,NonHeaveArc3FGM,Fg2aBlocked,ThreePtAssists,Arc3Assists,Offensive Fouls Drawn,TwoPtShootingFoulsDrawn,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,FG2APctBlocked,ShortMidRangePctBlocked,OffLongMidRangeReboundPct,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyArc3Frequency,NonHeaveArc3Accuracy,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Blocked2s,BlockedAtRim,Blocks,AtRimPctBlocked,SecondChanceAtRimFGM,PenaltyAtRimFGM,PenaltyAtRimFGA,Corner3FGM,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceArc3FGM,PenaltyArc3FGM,SecondChanceFG2M,SecondChanceFG3M,SecondChanceFtPoints,SecondChancePoints,PenaltyFG3M,PtsPutbacks,Corner3Assists,ShortMidRangeAssists,SelfOReb,BadPassSteals,Travels,SecondChanceTurnovers,BlockingFouls,Offensive Fouls,2pt And 1 Free Throw Trips,BlockedShortMidRange,SecondChanceFg3Pct,PenaltyFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,ShortMidRangePctAssisted,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimAccuracy,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,SecondChancePointsPct,BadPassOutOfBoundsTurnovers,RecoveredBlocks,BlocksRecoveredPct,PtsUnassisted3s,Fg3aBlocked,OffThreePtRebounds,LostBallOutOfBoundsTurnovers,Charge Fouls,Loose Ball Fouls Drawn,Technical Free Throw Trips,Blocked3s,BlockedArc3,FG3APctBlocked,LongMidRangePctBlocked,Corner3PctBlocked,OffThreePtReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,SecondChanceCorner3FGA,SecondChanceCorner3Frequency,FTOffRebounds,StepOutOfBoundsTurnovers,BlockingFoulsDrawn,BlockedCorner3,3SecondViolations,Defensive 3 Seconds Violations,OffFTReboundPct,SecondChanceAtRimPctAssisted,HeaveAttempts,Charge Fouls Drawn,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,OffensiveGoaltends,Arc3PctBlocked,team_id,year,season,team_vs
101198-1718-203078-203490-2403,1610612764,"Will Bynum, Paul Pierce, Bradley Beal, Otto Porter Jr., Nene","Bynum, Pierce, Beal, Porter Jr., Nene",101198-1718-203078-203490-2403,WAS,583.0,2,10.0,-9.0,20.0,21.0,7.0,41.0,5.0,8.0,,,1.0,5.0,3.0,6.0,13.0,3.0,12.0,21.0,8.0,4.0,3.0,4.0,4.0,3.0,1.0,8.0,8.0,,10.0,13.0,1.0,1.0,5.0,2.0,2.0,7.0,3.0,5.0,12.0,,0.6666666666666666,0.6666666666666666,0.46153846153846156,0.375,0.375,0.1875,0.7142857142857143,,0.7272727272727273,0.7692307692307693,0.75,0.5,101.26929674099485,15.0,13.476190476190476,14.15,12.523809523809524,0.5,0.625,0.625,0.6,,,,0.3125,0.2,0.2,1.0,0.1875,0.6875,0.529025,8.0,26.7,3.0,1.0,2.0,2.0,2.0,3.0,0.5,0.5,0.5,0.53905,0.16666666666666666,0.15,2.0,1.0,1.0,1.0,1.0,,3.0,,,0.3,,,0.5,0.5,,,,,2.0,3.0,1.0,3.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,2.0,3.0,,,1.0,1.0,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,1.0,1.0,,,,,,,,,0.5,1.0,,,,,1.0,1.0,0.3333333333333333,,,3.0,,,1.0,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,1610612764,2015,2014-15,False
101198-201196-202066-203078-203490,1610612764,"Will Bynum, Ramon Sessions, Garrett Temple, Bradley Beal, Otto Porter Jr.","Bynum, Sessions, Temple, Beal, Porter Jr.",101198-201196-202066-203078-203490,WAS,3.0,1,,-2.0,,1.0,1.0,1.0,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,480.0,,3.0,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612764,2015,2014-15,False
101198-202066-203490-2400-2403,1610612764,"Will Bynum, Garrett Temple, Otto Porter Jr., Drew Gooden, Nene","Bynum, Temple, Porter Jr., Gooden, Nene",101198-202066-203490-2400-2403,WAS,163.0,1,3.0,,6.0,6.0,,12.0,2.0,3.0,,,,,1.0,2.0,3.0,1.0,6.0,6.0,,4.0,1.0,,,,,,2.0,,3.0,4.0,,,1.0,,1.0,1.0,1.0,2.0,4.0,,,,0.6666666666666666,0.5,0.5,0.25,1.0,,1.0,1.0,1.0,,106.0122699386503,16.5,10.666666666666666,16.166666666666668,10.666666666666666,0.75,0.6666666666666666,0.6666666666666666,,,,,,,,,0.25,1.0,0.580375,1.8,26.6,3.0,,1.0,,,3.0,,,,0.57825,,0.5,1.0,1.0,,1.0,,,1.0,,,,,,1.0,,0.4181,,2.0,,1.0,,1.0,4.0,5.0,,,1.0,,,,1.0,,1.0,,,,,,,3.0,,,,,,,,,,0.5,,0.5,0.6,,,,,1.0,,1.0,,,,,,1.0,,,2.0,,2.0,,,,,,,,,1.0,,,,1.0,1.0,1.0,,1.0,,,,,,1.0,,,0.5,,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,0.5,,,,,,,,,,,1610612764,2015,2014-15,False
101198-203078-203490-2400-2403,1610612764,"Will Bynum, Bradley Beal, Otto Porter Jr., Drew Gooden, Nene","Bynum, Beal, Porter Jr., Gooden, Nene",101198-203078-203490-2400-2403,WAS,674.0,2,11.0,2.0,22.0,21.0,,43.0,10.0,12.0,,1.0,,1.0,4.0,10.0,14.0,6.0,32.0,30.0,4.0,16.0,4.0,2.0,5.0,2.0,,13.0,4.0,1.0,6.0,9.0,2.0,1.0,1.0,3.0,1.0,4.0,4.0,6.0,27.0,,0.2,0.2,0.7142857142857143,0.725,0.7619047619047619,0.3,0.25,1.0,0.8,0.7142857142857143,,1.0,91.86943620178042,15.681818181818182,15.666666666666666,14.863636363636363,14.857142857142858,0.6,0.8333333333333334,0.9090909090909091,0.2,0.05,,,0.05,,,,0.2,0.9,0.573025,3.085714285714286,25.266666666666666,1.0,,,1.0,1.0,1.0,,,0.5,,0.03125,0.045454545454545456,3.0,2.0,,2.0,,3.0,3.0,,0.75,0.42857142857142855,0.5,1.0,1.0,,0.43745,2.0,3.0,1.0,1.0,,,5.0,4.0,,,0.5,0.5,0.1,2.0,,3.0,,9.0,2.0,1.0,3.0,2.0,,3.0,1.0,0.5,0.5,0.07142857142857142,,1.0,0.5,0.6666666666666666,1.0,,0.5,0.14285714285714285,0.2,1.0,1.0,1.0,0.08333333333333333,2.0,,,1.0,,,,,2.0,,1.0,5.0,,,1.0,,1.0,1.0,,1.0,,,2.0,,,,1.0,1.0,1.25,1.0,,0.2,,0.5,0.5,1.0,1.0,,,,,,,,0.15625,1.0,,,,1.0,,1.0,,1.0,,,,0.16666666666666666,,,,,,,,,,,,,,,,,,,,,,,1.0,0.25,1610612764,2015,2014-15,False
1718-201196-202322-202338-203490,1610612764,"Paul Pierce, Ramon Sessions, John Wall, Kevin Seraphin, Otto Porter Jr.","Pierce, Sessions, Wall, Seraphin, Porter Jr.",1718-201196-202322-202338-203490,WAS,214.0,1,4.0,-2.0,6.0,6.0,,12.0,,2.0,,,2.0,4.0,,2.0,6.0,,6.0,8.0,2.0,2.0,,1.0,1.0,,1.0,2.0,2.0,,2.0,3.0,,,,,,,2.0,2.0,6.0,,0.5,0.5,0.3333333333333333,0.3333333333333333,0.42857142857142855,,,,0.6666666666666666,0.4,,1.0,80.74766355140187,16.5,19.166666666666668,16.333333333333332,15.5,0.3333333333333333,,,,,,,0.6666666666666666,0.5,0.6666666666666666,0.5,,0.3333333333333333,0.49146666666666666,11.799999999999999,,,,,,,,,,,,,,1.0,1.0,,1.0,,1.0,1.0,,0.25,0.25,0.5,,1.0,,0.6951,,2.0,,,,,1.0,2.0,,,,,,,,,,,,1.0,,,,1.0,,,,0.16666666666666666,,,,,,,,0.14285714285714285,0.14285714285714285,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25,,,,,,,,,,,,,,,,,,,,,,,,1610612764,2015,2014-15,False
1718-201196-202322-202338-2400,1610612764,"Paul Pierce, Ramon Sessions, John Wall, Kevin Seraphin, Drew Gooden","Pierce, Sessions, Wall, Seraphin, Gooden",1718-201196-202322-202338-2400,WAS,27.0,1,,,1.0,1.0,1.0,2.0,1.0,1.0,,,,,,1.0,1.0,,2.0,2.0,,2.0,,,,,,,,,,,,,,,,,,,2.0,,,,1.0,1.0,1.0,,,,,,,,106.66666666666666,15.0,12.0,15.0,12.0,1.0,1.0,1.0,,,,,,,,,,1.0,0.5715,1.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612764,2015,2014-15,False
1718-201196-202322-203078-203490,1610612764,"Paul Pierce, Ramon Sessions, John Wall, Bradley Beal, Otto Porter Jr.","Pierce, Sessions, Wall, Beal, Porter Jr.",1718-201196-202322-203078-203490,WAS,73.0,2,1.0,,5.0,5.0,2.0,10.0,1.0,1.0,,,,,,1.0,1.0,,6.0,6.0,2.0,,,1.0,1.0,1.0,,2.0,,,,1.0,1.0,,,1.0,,1.0,,,6.0,,1.0,1.0,1.0,1.0,0.75,,,,,,,,197.26027397260276,8.6,6.0,3.8,6.0,1.0,1.0,1.0,1.0,,,,,,,,,1.0,0.4772,2.8,,4.0,,,4.0,4.0,4.0,,,0.6666666666666666,,0.6666666666666666,0.8,1.0,,,,,,1.0,,,,,,,,,,4.0,4.0,,,1.0,4.0,6.0,3.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,1610612764,2015,2014-15,False
1718-201196-202338-203078-203490,1610612764,"Paul Pierce, Ramon Sessions, Kevin Seraphin, Bradley Beal, Otto Porter Jr.","Pierce, Sessions, Seraphin, Beal, Porter Jr.",1718-201196-202338-203078-203490,WAS,200.0,4,3.0,-2.0,8.0,7.0,4.0,15.0,1.0,1.0,,,,3.0,2.0,1.0,4.0,2.0,4.0,6.0,2.0,,2.0,1.0,1.0,1.0,,2.0,3.0,,4.0,5.0,,,2.0,,1.0,2.0,,2.0,4.0,1.0,1.0,1.0,0.25,0.16666666666666666,0.2857142857142857,0.3333333333333333,1.0,,1.0,1.0,1.0,1.0,108.0,13.625,13.0,12.375,13.0,0.16666666666666666,1.0,1.0,1.0,,,,0.5,,,,0.3333333333333333,0.5,0.47129166666666666,14.9,25.85,,,,,,,,,,,,,1.0,,,1.0,,,1.0,,,0.2,,,,,0.3976,,2.0,,1.0,1.0,,2.0,2.0,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,0.14285714285714285,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,0.5,0.5,,,,,,,,,,,,,,,,,,,,,1610612764,2015,2014-15,False
1718-201196-203078-203490-2400,1610612764,"Paul Pierce, Ramon Sessions, Bradley Beal, Otto Porter Jr., Drew Gooden","Pierce, Sessions, Beal, Porter Jr., Gooden",1718-201196-203078-203490-2400,WAS,110.0,1,2.0,-4.0,4.0,3.0,3.0,7.0,,,,,,,,,,1.0,2.0,6.0,,,,,,,,,,,,1.0,,,1.0,,1.0,1.0,1.0,1.0,1.0,,,,,,0.3333333333333333,1.0,1.0,,,,,,91.63636363636364,11.0,22.0,11.0,22.0,,,,,,,,,,,,,1.0,0.42435,,23.8,4.0,,,2.0,2.0,4.0,,,0.3333333333333333,0.42435,1.0,1.0,1.0,,,,,,1.0,,,1.0,,,,,,1.0,2.0,2.0,,,1.0,2.0,4.0,2.0,2.0,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,1.0,,,0.5,,,,,,1.0,,,1.0,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,1610612764,2015,2014-15,False
1718-201196-203078-203490-2403,1610612764,"Paul Pierce, Ramon Sessions, Bradley Beal, Otto Porter Jr., Nene","Pierce, Sessions, Beal, Porter Jr., Nene",1718-201196-203078-203490-2403,WAS,1047.0,6,17.0,12.0,30.0,28.0,9.0,58.0,7.0,15.0,2.0,5.0,2.0,5.0,5.0,11.0,25.0,5.0,31.0,19.0,12.0,10.0,5.0,6.0,7.0,4.0,2.0,15.0,9.0,1.0,16.0,23.0,2.0,1.0,1.0,4.0,,5.0,1.0,6.0,26.0,,0.5454545454545454,0.6,0.44,0.4166666666666667,0.4696969696969697,0.16666666666666666,0.2,1.0,0.5294117647058824,0.6521739130434783,0.5,0.5714285714285714,79.77077363896848,14.7,21.642857142857142,13.366666666666667,19.107142857142858,0.5,0.4666666666666667,0.5,0.5714285714285714,0.16666666666666666,0.4,0.4,0.16666666666666666,0.4,0.4,1.0,0.16666666666666666,0.6666666666666666,0.5324933333333334,6.0,25.76,11.0,3.0,9.0,9.0,9.0,11.0,0.3333333333333333,0.375,0.375,0.5082708333333333,0.2903225806451613,0.36666666666666664,6.0,4.0,1.0,5.0,1.0,6.0,7.0,1.0,0.46153846153846156,0.4117647058823529,0.625,0.5,0.6666666666666666,0.16666666666666666,0.55544,,6.0,,6.0,1.0,3.0,4.0,7.0,,,1.0,1.0,,1.0,3.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,,4.0,1.0,0.2,0.2,0.04,,,0.2,0.2,1.0,0.25,0.2,0.12121212121212122,0.14285714285714285,1.0,,1.0,0.06666666666666667,2.0,2.0,5.0,,,,,1.0,2.0,,1.0,5.0,1.0,2.0,,,3.0,1.0,,2.0,,2.0,1.0,1.0,,0.3333333333333333,0.4,0.3333333333333333,0.4166666666666667,0.5,1.0,0.1875,,,,,0.5,,,0.4166666666666667,0.4,,,0.3333333333333333,0.16129032258064516,,,,,,1.0,,1.0,,,,,,,,0.25,0.25,,,,,,,,,,,,,,,,,,,,,1610612764,2015,2014-15,False
1718-202066-203078-203490-2403,1610612764,"Paul Pierce, Garrett Temple, Bradley Beal, Otto Porter Jr., Nene","Pierce, Temple, Beal, Porter Jr., Nene",1718-202066-203078-203490-2403,WAS,190.0,1,3.0,-2.0,7.0,6.0,,13.0,1.0,1.0,,,1.0,3.0,1.0,2.0,4.0,1.0,7.0,9.0,,4.0,1.0,,1.0,,,3.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,2.0,1.0,1.0,7.0,,,,0.5,0.7,0.7,0.2,0.5,,0.5,0.5,1.0,,98.52631578947368,14.571428571428571,14.666666666666666,13.571428571428571,14.166666666666666,0.2,1.0,1.0,,,,,0.6,0.3333333333333333,0.3333333333333333,,0.2,0.4,0.46546000000000004,15.7,24.7,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,,1.0,,3.0,1.0,,1.0,1.0,,,1.0,1.0,1.0,,,,1.0,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612764,2015,2014-15,False
1718-202322-202338-203078-203490,1610612764,"Paul Pierce, John Wall, Kevin Seraphin, Bradley Beal, Otto Porter Jr.","Pierce, Wall, Seraphin, Beal, Porter Jr.",1718-202322-202338-203078-203490,WAS,266.0,2,4.0,-6.0,8.0,8.0,3.0,16.0,1.0,2.0,,1.0,3.0,4.0,2.0,4.0,7.0,2.0,9.0,15.0,2.0,6.0,2.0,1.0,1.0,,1.0,2.0,,,2.0,5.0,,,1.0,1.0,,2.0,1.0,2.0,7.0,,0.25,0.25,0.5714285714285714,0.4444444444444444,0.5,0.2222222222222222,0.5,,,1.0,,,86.61654135338345,20.125,13.125,17.625,13.125,0.2222222222222222,0.5,1.0,,0.1111111111111111,,,0.4444444444444444,0.75,0.75,0.3333333333333333,0.2222222222222222,0.4444444444444444,0.49373333333333336,10.957142857142857,26.05,2.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,0.4021,0.2222222222222222,0.25,1.0,,1.0,2.0,1.0,2.0,3.0,,0.6666666666666666,0.6,1.0,1.0,,0.3333333333333333,0.426475,,1.0,,2.0,1.0,1.0,3.0,1.0,,,1.0,,,,,,,,,1.0,,,,1.0,,,,0.14285714285714285,,,,,,,,0.1111111111111111,0.14285714285714285,,,,0.5,,,,,,,,,1.0,,,2.0,,,,,,,,,,,1.0,,,,0.5,0.3333333333333333,0.3333333333333333,,1.0,,,,,,,,,,,,,,0.2222222222222222,,,,,,1.0,,,,,,,,,,0.5,0.5,,,,,,,,,,,,,,,,,,,,,1610612764,2015,2014-15,False
1718-202322-202338-203078-2403,1610612764,"Paul Pierce, John Wall, Kevin Seraphin, Bradley Beal, Nene","Pierce, Wall, Seraphin, Beal, Nene",1718-202322-202338-203078-2403,WAS,136.0,2,2.0,2.0,6.0,5.0,,11.0,1.0,2.0,,,,,1.0,1.0,2.0,1.0,7.0,5.0,2.0,,1.0,1.0,2.0,1.0,,5.0,,1.0,2.0,2.0,1.0,,1.0,1.0,,2.0,,1.0,7.0,,1.0,1.0,0.5,0.8333333333333334,0.875,0.3333333333333333,0.5,1.0,,1.0,,,116.47058823529412,10.833333333333334,14.2,10.833333333333334,14.2,0.6666666666666666,0.5,0.5,1.0,,,,,,,,0.3333333333333333,1.0,0.6085666666666667,1.05,27.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,1.0,1.0,,2.0,2.0,,,1.0,1.0,,1.0,,1.0,,3.0,1.0,,1.0,1.0,,1.0,1.0,1.0,1.0,,,,1.0,1.0,1.0,,1.0,0.25,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612764,2015,2014-15,False
1718-202322-203078-203490-2403,1610612764,"Paul Pierce, John Wall, Bradley Beal, Otto Porter Jr., Nene","Pierce, Wall, Beal, Porter Jr., Nene",1718-202322-203078-203490-2403,WAS,1097.0,5,18.0,13.0,34.0,34.0,24.0,68.0,7.0,15.0,2.0,3.0,1.0,4.0,6.0,10.0,22.0,9.0,35.0,22.0,14.0,6.0,5.0,7.0,10.0,5.0,,23.0,8.0,,16.0,23.0,3.0,1.0,2.0,2.0,,4.0,2.0,4.0,30.0,,0.7,0.7,0.45454545454545453,0.46774193548387094,0.4605263157894737,0.2903225806451613,0.5,,0.7272727272727273,0.7619047619047619,0.5,0.6666666666666666,89.2616226071103,15.117647058823529,17.147058823529413,13.0,16.764705882352942,0.4838709677419355,0.4666666666666667,0.5,0.7142857142857143,0.0967741935483871,0.6666666666666666,1.0,0.12903225806451613,0.25,0.25,,0.1935483870967742,0.7741935483870968,0.5209116666666667,5.5636363636363635,26.733333333333334,24.0,8.0,16.0,23.0,23.0,24.0,0.5,0.4523809523809524,0.46,0.5480425,0.6571428571428571,0.7058823529411765,7.0,2.0,1.0,3.0,1.0,5.0,7.0,1.0,0.4166666666666667,0.4117647058823529,0.5,1.0,0.5,0.25,0.4398,3.0,6.0,4.0,8.0,2.0,2.0,9.0,14.0,3.0,3.0,0.8,0.6666666666666666,0.0967741935483871,2.0,3.0,3.0,5.0,9.0,2.0,2.0,3.0,2.0,1.0,4.0,1.0,0.3333333333333333,0.375,0.09090909090909091,0.3333333333333333,,0.3333333333333333,0.3333333333333333,1.0,0.14285714285714285,0.4,0.11428571428571428,0.15384615384615385,2.0,1.0,2.0,0.06666666666666667,1.0,6.0,11.0,1.0,1.0,2.0,1.0,,1.0,1.0,,5.0,1.0,,1.0,2.0,,2.0,,1.0,,,,1.0,1.0,0.2,0.3333333333333333,0.625,0.4166666666666667,1.0,0.8571428571428571,,1.0,0.3333333333333333,0.3333333333333333,1.0,0.5,1.0,1.0,0.5238095238095238,0.5454545454545454,0.09523809523809523,0.5,,0.14285714285714285,1.0,,,,,2.0,,,,,,,,,,0.4,0.3333333333333333,0.5,,,,,,,,,,1.0,1.0,,,,,,,,,1610612764,2015,2014-15,False
1718-202322-203078-2400-2403,1610612764,"Paul Pierce, John Wall, Bradley Beal, Drew Gooden, Nene","Pierce, Wall, Beal, Gooden, Nene",1718-202322-203078-2400-2403,WAS,243.0,1,4.0,3.0,8.0,8.0,5.0,16.0,5.0,8.0,,1.0,,2.0,,5.0,11.0,,10.0,7.0,6.0,4.0,,3.0,3.0,3.0,,6.0,2.0,1.0,5.0,8.0,,,,,,,1.0,1.0,6.0,,0.6,1.0,0.45454545454545453,0.45454545454545453,0.45454545454545453,,,1.0,1.0,1.0,,1.0,94.81481481481482,14.75,15.625,13.875,15.625,0.7272727272727273,0.625,0.625,0.6,0.09090909090909091,,,0.18181818181818182,,,,,0.7272727272727273,0.5504636363636364,5.9,,,,,,,,,,,,,,2.0,3.0,,3.0,,3.0,3.0,,0.5,0.5,1.0,,1.0,,0.5312333333333333,,,,2.0,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,2.0,,,4.0,,4.0,,,1.0,,,,,,,,,,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,,0.16666666666666666,,,,,0.6666666666666666,,,,,,,,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612764,2015,2014-15,False
201196-202066-203490-2400-2403,1610612764,"Ramon Sessions, Garrett Temple, Otto Porter Jr., Drew Gooden, Nene","Sessions, Temple, Porter Jr., Gooden, Nene",201196-202066-203490-2400-2403,WAS,126.0,1,2.0,-3.0,4.0,3.0,3.0,7.0,,,,,2.0,3.0,1.0,2.0,3.0,1.0,4.0,7.0,4.0,,1.0,2.0,2.0,,2.0,4.0,,,,,,,,,,,,,4.0,,1.0,1.0,0.6666666666666666,0.5,0.5,0.25,,,,,,,80.0,17.0,19.333333333333332,17.0,19.333333333333332,,,,,,,,0.75,0.6666666666666666,0.6666666666666666,1.0,0.25,0.25,0.3665125,20.466666666666665,25.2,2.0,1.0,1.0,2.0,2.0,2.0,1.0,0.5,0.5,0.364725,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612764,2015,2014-15,False
