EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,BlockingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Charge Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceFtPoints,PtsUnassisted3s,ShortMidRangeAssists,OffThreePtRebounds,Travels,Charge Fouls,Loose Ball Fouls Drawn,BlockingFoulsDrawn,2pt And 1 Free Throw Trips,BlockedShortMidRange,RecoveredBlocks,3SecondViolations,OffThreePtReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,BlocksRecoveredPct,ShortMidRangePctAssisted,SecondChanceArc3FGA,SecondChanceFG3A,FTOffRebounds,OffFTReboundPct,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,Offensive Fouls Drawn,ShortMidRangePctBlocked,SecondChanceArc3FGM,SecondChanceFG3M,SecondChanceFg3Pct,SecondChanceArc3Accuracy,HeaveAttempts,DefensiveGoaltends,SecondChanceArc3PctAssisted,Blocked3s,BlockedArc3,Technical Free Throw Trips,LongMidRangePctBlocked,SecondChanceCorner3FGA,StepOutOfBoundsTurnovers,SecondChanceCorner3Frequency,Fg3aBlocked,FG3APctBlocked,Corner3PctBlocked,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,BlockedLongMidRange,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Defensive 3 Seconds Violations,3pt And 1 Free Throw Trips,OffensiveGoaltends,BlockedCorner3,Arc3PctBlocked,team_id,year,season,team_vs
101139-201228-202730-203524-2561,1610612754,"CJ Miles, C.J. Watson, Lavoy Allen, Solomon Hill, David West","Miles, Watson, Allen, Hill, West",101139-201228-202730-203524-2561,IND,1482.0,9,25.0,6.0,52.0,52.0,23.0,22.0,8.0,104.0,10.0,17.0,3.0,5.0,5.0,8.0,2.0,8.0,3.0,10.0,1.0,3.0,,,4.0,7.0,1.0,2.0,15.0,35.0,5.0,10.0,16.0,61.0,55.0,3.0,6.0,10.0,7.0,15.0,1.0,2.0,11.0,28.0,20.0,10.0,9.0,4.0,7.0,4.0,2.0,10.0,3.0,13.0,2.0,1.0,7.0,1.0,29.0,8.0,7.0,9.0,1.0,17.0,10.0,27.0,1.0,4.0,3.0,1.0,2.0,,,3.0,,2.0,5.0,1.0,2.0,3.0,,15.0,1.0,2.0,16.0,,25.0,9.0,4.0,3.0,2.0,3.0,51.0,28.0,23.0,4.0,4.0,0.6666666666666666,0.7692307692307693,0.6,0.5,0.5,0.5,0.42857142857142855,0.5,0.4666666666666667,0.5,0.42857142857142855,0.5,0.5350877192982456,0.5,0.5384615384615384,0.2222222222222222,0.05714285714285714,0.11764705882352941,0.4,1.0,0.6428571428571429,0.4,0.7777777777777778,0.6956521739130435,0.36,0.7142857142857143,0.25,0.5,1.0,0.75,1.0,0.043478260869565216,101.05263157894737,14.115384615384615,14.384615384615385,13.01923076923077,14.0,0.37777777777777777,0.5882352941176471,0.6666666666666666,0.7,0.17777777777777778,0.25,0.25,0.2222222222222222,0.3,0.3,0.3333333333333333,0.06666666666666667,0.3333333333333333,0.3333333333333333,1.0,0.15555555555555556,0.5714285714285714,0.5714285714285714,0.5,0.7142857142857143,0.6,0.47058823529411764,0.625,,,0.11764705882352941,0.5,0.6,0.5714285714285714,0.50503,0.5911928571428572,0.49273235294117645,0.16981132075471697,0.20930232558139536,0.16393442622950818,0.45901639344262296,7.662857142857143,25.27,0.4423076923076923,4.0,6.0,2.0,1.0,,1.0,,2.0,1.0,1.0,2.0,,0.2,0.16666666666666666,0.2857142857142857,,0.5,0.6666666666666666,1.0,,1.0,1.0,0.3333333333333333,0.3333333333333333,,,,,,,,,,,,,,,1.0,,0.14285714285714285,,,,,,,,,,,,,,,1610612754,2015,2014-15,True
101139-201228-202730-204014-2449,1610612754,"CJ Miles, C.J. Watson, Lavoy Allen, Damjan Rudez, Luis Scola","Miles, Watson, Allen, Rudez, Scola",101139-201228-202730-204014-2449,IND,1647.0,3,27.0,-14.0,54.0,55.0,4.0,6.0,2.0,109.0,7.0,12.0,,,,1.0,6.0,12.0,7.0,13.0,1.0,3.0,,,,7.0,,1.0,20.0,37.0,1.0,10.0,7.0,50.0,64.0,1.0,1.0,3.0,,3.0,,1.0,,,18.0,22.0,3.0,2.0,7.0,,1.0,9.0,1.0,10.0,,1.0,5.0,3.0,21.0,3.0,6.0,11.0,4.0,21.0,4.0,25.0,2.0,4.0,2.0,2.0,4.0,2.0,3.0,4.0,,1.0,8.0,1.0,,10.0,2.0,16.0,2.0,,18.0,1.0,9.0,5.0,,,,,47.0,,4.0,1.0,,0.45,0.47368421052631576,1.0,0.1,,0.1,0.5405405405405406,1.0,,0.4574468085106383,1.0,,0.49,0.75,,0.2127659574468085,0.02702702702702703,0.08333333333333333,0.5,1.0,0.8461538461538461,0.17647058823529413,0.6666666666666666,0.7727272727272727,0.15384615384615385,0.2,1.0,0.8,0.8,0.5714285714285714,1.0,0.08,95.30054644808743,16.51851851851852,13.727272727272727,16.0,13.272727272727273,0.2553191489361702,0.5833333333333334,0.6363636363636364,0.7142857142857143,0.2553191489361702,0.5,0.5,0.2765957446808511,0.5384615384615384,0.5384615384615384,0.42857142857142855,0.06382978723404255,0.3333333333333333,0.3333333333333333,1.0,0.14893617021276595,,,,,,0.25,,,,0.25,,0.46808510638297873,,0.4860904255319149,0.4429,0.43965,0.1,0.125,0.06,,9.813513513513515,24.630000000000003,0.07407407407407407,1.0,,1.0,1.0,,2.0,3.0,1.0,2.0,,,,0.1111111111111111,0.3333333333333333,,0.14285714285714285,,,0.16666666666666666,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1610612754,2015,2014-15,True
101139-201228-202730-204014-2561,1610612754,"CJ Miles, C.J. Watson, Lavoy Allen, Damjan Rudez, David West","Miles, Watson, Allen, Rudez, West",101139-201228-202730-204014-2561,IND,314.0,2,5.0,-2.0,11.0,11.0,3.0,2.0,1.0,22.0,2.0,3.0,,,,,1.0,1.0,,2.0,,,,,1.0,4.0,,2.0,3.0,6.0,1.0,4.0,,9.0,11.0,,,,,1.0,,2.0,,,2.0,4.0,3.0,,4.0,1.0,,1.0,1.0,2.0,1.0,,1.0,,5.0,1.0,3.0,1.0,2.0,6.0,1.0,7.0,,,,,1.0,1.0,,1.0,,1.0,2.0,,,1.0,,1.0,,,1.0,,,,,,,,9.0,,3.0,,,0.3333333333333333,0.3333333333333333,1.0,0.25,,0.25,0.5,,,0.45,,,0.45,,,0.4,,,0.5,1.0,1.0,0.3333333333333333,1.0,1.0,0.16666666666666666,1.0,,1.0,,1.0,1.0,,100.89171974522293,17.181818181818183,11.363636363636363,15.818181818181818,11.363636363636363,0.3,0.6666666666666666,0.6666666666666666,0.5,0.1,1.0,1.0,0.2,,,,,,,,0.4,0.25,0.25,1.0,,,,,,,0.6666666666666666,,0.7,0.25,0.526135,0.53745,0.4616166666666666,,,,,7.716666666666666,25.675,0.2727272727272727,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612754,2015,2014-15,True
101139-201228-203142-203524-2561,1610612754,"CJ Miles, C.J. Watson, Chris Copeland, Solomon Hill, David West","Miles, Watson, Copeland, Hill, West",101139-201228-203142-203524-2561,IND,17.0,1,,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,1.0,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.70588235294117,,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612754,2015,2014-15,True
101139-201228-203142-204014-2449,1610612754,"CJ Miles, C.J. Watson, Chris Copeland, Damjan Rudez, Luis Scola","Miles, Watson, Copeland, Rudez, Scola",101139-201228-203142-204014-2449,IND,28.0,1,,2.0,1.0,1.0,1.0,1.0,,2.0,,,,,,,,,,,,,,,,1.0,,1.0,,,,1.0,2.0,2.0,,,,,,,,1.0,2.0,2.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,1.0,,,,,,,,2.0,,,,,,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,102.85714285714286,24.0,4.0,24.0,4.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,,1.0,,0.28485,,0.28485,,,,1.0,,25.8,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,1610612754,2015,2014-15,True
101139-201228-203142-204014-2561,1610612754,"CJ Miles, C.J. Watson, Chris Copeland, Damjan Rudez, David West","Miles, Watson, Copeland, Rudez, West",101139-201228-203142-204014-2561,IND,55.0,3,1.0,,5.0,6.0,5.0,3.0,,11.0,,,,,,,,,,,,,,,,,,,,,,,6.0,6.0,6.0,,,,,,,,6.0,6.0,,,,,,,,,,,,,,,,,3.0,,,3.0,,3.0,,,,,,,,,,,,,,,,,,,5.0,,8.0,,4.0,,,,6.0,2.0,2.0,,1.0,,,,,,,,,,,,,0.75,,0.75,,,,,,,,0.75,0.75,,,,,,0.75,,,288.0,2.8,6.833333333333333,2.8,5.833333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612754,2015,2014-15,True
101139-201228-203142-2449-2561,1610612754,"CJ Miles, C.J. Watson, Chris Copeland, Luis Scola, David West","Miles, Watson, Copeland, Scola, West",101139-201228-203142-2449-2561,IND,32.0,1,1.0,2.0,1.0,1.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,1.0,,2.0,1.0,,,,,2.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,0.5,,,1.0,,,,,,90.0,5.0,27.0,5.0,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612754,2015,2014-15,True
101139-201228-203524-203963-2561,1610612754,"CJ Miles, C.J. Watson, Solomon Hill, Shayne Whittington, David West","Miles, Watson, Hill, Whittington, West",101139-201228-203524-203963-2561,IND,74.0,1,1.0,-3.0,2.0,3.0,,3.0,,5.0,,,,,,,,,,,,,,,1.0,1.0,,,,,1.0,1.0,,3.0,6.0,,,,,,,,,,,,3.0,,1.0,1.0,,,1.0,1.0,1.0,,,,3.0,,,,,,,,,,,,,,,1.0,1.0,,1.0,,,,,1.0,,,,,,,,,,,3.0,,,1.0,,,,1.0,1.0,,1.0,,,,1.5,,,1.5,,,1.0,,,,,,,,,,,,,,,,,97.29729729729729,17.0,13.333333333333334,17.0,13.333333333333334,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,1.0,1.0,0.59655,,,,,,,,25.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612754,2015,2014-15,True
101139-201228-203524-204014-2449,1610612754,"CJ Miles, C.J. Watson, Solomon Hill, Damjan Rudez, Luis Scola","Miles, Watson, Hill, Rudez, Scola",101139-201228-203524-204014-2449,IND,37.0,2,1.0,,2.0,2.0,1.0,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,1.0,,,155.67567567567568,10.0,8.5,10.0,8.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612754,2015,2014-15,True
101139-201228-203524-204014-2561,1610612754,"CJ Miles, C.J. Watson, Solomon Hill, Damjan Rudez, David West","Miles, Watson, Hill, Rudez, West",101139-201228-203524-204014-2561,IND,10.0,2,,,1.0,2.0,1.0,1.0,,3.0,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,2.0,,,,,,,,2.0,2.0,,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,2.0,,4.0,,2.0,,,,2.0,,,,,,,,,,,,,,,,,0.5,,0.5,,,,,1.0,,,,,,,,,,,,,432.0,2.0,4.0,2.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612754,2015,2014-15,True
101139-201228-203524-2449-2561,1610612754,"CJ Miles, C.J. Watson, Solomon Hill, Luis Scola, David West","Miles, Watson, Hill, Scola, West",101139-201228-203524-2449-2561,IND,429.0,4,7.0,,17.0,16.0,7.0,6.0,,33.0,3.0,3.0,,,1.0,1.0,2.0,3.0,1.0,2.0,,1.0,,,1.0,5.0,1.0,5.0,6.0,8.0,1.0,6.0,2.0,17.0,17.0,,,,2.0,3.0,1.0,5.0,,7.0,6.0,6.0,3.0,,4.0,1.0,,3.0,1.0,4.0,1.0,,1.0,1.0,9.0,,3.0,1.0,2.0,6.0,,6.0,,3.0,1.0,2.0,1.0,1.0,1.0,2.0,,,3.0,,,1.0,1.0,9.0,2.0,1.0,4.0,,2.0,1.0,,,,,17.0,7.0,7.0,1.0,,0.5,0.5,1.0,0.16666666666666666,0.2,0.2,0.75,,0.6666666666666666,0.5357142857142857,,0.4375,0.5666666666666667,,0.4375,0.42857142857142855,,,0.3333333333333333,1.0,0.5,,0.75,0.6666666666666666,,,1.0,,,0.6666666666666666,1.0,,110.76923076923076,10.470588235294118,15.6875,10.470588235294118,14.4375,0.21428571428571427,1.0,1.0,0.3333333333333333,0.21428571428571427,0.6666666666666666,0.6666666666666666,0.14285714285714285,0.5,0.5,1.0,0.07142857142857142,,,,0.35714285714285715,0.2,0.2,1.0,,,0.125,1.0,,,0.625,0.2,0.6428571428571429,0.25,0.49777692307692306,,0.4722214285714286,0.06666666666666667,0.1111111111111111,,0.4117647058823529,8.475,29.03333333333333,0.4117647058823529,,,1.0,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1610612754,2015,2014-15,True
101139-201228-203963-204014-2561,1610612754,"CJ Miles, C.J. Watson, Shayne Whittington, Damjan Rudez, David West","Miles, Watson, Whittington, Rudez, West",101139-201228-203963-204014-2561,IND,92.0,1,2.0,1.0,3.0,3.0,,3.0,,6.0,2.0,2.0,,,,,,,1.0,1.0,,,,,,,,,3.0,3.0,,,,6.0,5.0,,,,,,,,,,2.0,4.0,,,,,,1.0,,1.0,,,1.0,,2.0,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,6.0,,,,,0.3333333333333333,0.3333333333333333,,,,,1.0,,,1.0,,,1.0,,,,,,,,1.0,,,1.0,,,,,1.0,,,,93.91304347826086,13.333333333333334,17.333333333333332,13.333333333333334,17.333333333333332,0.6666666666666666,1.0,1.0,0.5,,,,0.3333333333333333,1.0,1.0,,,,,,,,,,,,,,,,,,0.6666666666666666,,0.6188333333333333,,,,,,,6.933333333333334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612754,2015,2014-15,True
101139-201228-204014-2449-2561,1610612754,"CJ Miles, C.J. Watson, Damjan Rudez, Luis Scola, David West","Miles, Watson, Rudez, Scola, West",101139-201228-204014-2449-2561,IND,107.0,1,2.0,1.0,5.0,5.0,5.0,5.0,1.0,10.0,1.0,1.0,,,1.0,1.0,,,,2.0,,,,,,1.0,,1.0,1.0,3.0,,1.0,3.0,5.0,4.0,,,,1.0,3.0,,1.0,3.0,5.0,2.0,,,,1.0,,,1.0,,1.0,,,1.0,,2.0,1.0,1.0,,,1.0,1.0,2.0,,1.0,,1.0,1.0,,1.0,,,,1.0,1.0,1.0,,,2.0,,,2.0,,3.0,1.0,1.0,,,,5.0,5.0,5.0,2.0,1.0,1.0,1.0,,,,,0.3333333333333333,,0.3333333333333333,0.25,,0.25,0.5,,0.5,0.25,,,1.0,,,0.5,1.0,0.5,0.3333333333333333,,,,,1.0,,,134.57943925233644,13.6,7.8,13.4,7.8,0.25,1.0,1.0,1.0,,,,0.5,,,,,,,,0.25,,,,,,0.25,1.0,,,0.25,,0.5,,0.465225,,0.465225,0.25,0.3333333333333333,,1.0,15.1,24.9,1.0,,,,,,,,,1.0,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612754,2015,2014-15,True
101139-201579-201588-202331-2449,1610612754,"CJ Miles, Roy Hibbert, George Hill, Paul George, Luis Scola","Miles, Hibbert, Hill, George, Scola",101139-201579-201588-202331-2449,IND,165.0,1,3.0,-6.0,5.0,4.0,2.0,,,9.0,,,,,,,,1.0,1.0,2.0,,,,,,1.0,,,1.0,3.0,,1.0,1.0,3.0,9.0,,,,1.0,2.0,,,,2.0,2.0,,,,1.0,,,1.0,,1.0,,,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,2.0,1.0,,,,,3.0,2.0,2.0,,,1.0,1.0,,,,,0.3333333333333333,,0.5,0.25,,0.5,0.3,,0.5,0.25,,,,,,,,,,,,,,,,,78.54545454545455,20.2,16.0,20.2,16.0,,,,,0.25,,,0.5,0.5,0.5,1.0,,,,,0.25,,,,,,,,,,,,0.25,,0.4245125,,0.38145,0.2,0.25,,0.6666666666666666,16.566666666666666,26.5,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612754,2015,2014-15,True
101139-201579-201588-202331-2561,1610612754,"CJ Miles, Roy Hibbert, George Hill, Paul George, David West","Miles, Hibbert, Hill, George, West",101139-201579-201588-202331-2561,IND,495.0,5,8.0,-8.0,15.0,13.0,9.0,5.0,4.0,28.0,2.0,3.0,1.0,2.0,,1.0,1.0,4.0,,5.0,,2.0,,1.0,1.0,4.0,1.0,2.0,3.0,12.0,1.0,6.0,,9.0,17.0,1.0,5.0,2.0,,7.0,1.0,3.0,,3.0,,6.0,3.0,,4.0,1.0,1.0,,1.0,1.0,1.0,,,,3.0,2.0,1.0,,,1.0,5.0,6.0,1.0,,,,1.0,,1.0,1.0,1.0,,2.0,,2.0,1.0,,4.0,1.0,,3.0,,1.0,1.0,,,,,7.0,3.0,9.0,1.0,,,,1.0,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.25,0.2,,0.25,0.2,0.15,0.25,0.2,0.15,0.3333333333333333,0.08333333333333333,,0.5,,,0.25,1.0,0.3333333333333333,0.3076923076923077,,,,,,1.0,0.08333333333333333,81.45454545454545,19.2,15.923076923076923,16.6,13.153846153846153,0.16666666666666666,0.6666666666666666,0.6666666666666666,,0.2222222222222222,0.25,0.3333333333333333,0.2777777777777778,,,,0.1111111111111111,,,,0.2222222222222222,0.25,0.25,1.0,0.4,0.5,0.1,,0.1,,0.2,0.5,0.5,0.25,0.431475,0.35296666666666665,0.35520999999999997,0.05555555555555555,0.08333333333333333,0.2222222222222222,0.3333333333333333,12.108333333333334,25.28333333333333,0.6,,,,2.0,,,,,1.0,,,,0.4,,0.4,0.6666666666666666,,,,,,1.0,1.0,,,1.0,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612754,2015,2014-15,True
101139-201579-201588-203524-2449,1610612754,"CJ Miles, Roy Hibbert, George Hill, Solomon Hill, Luis Scola","Miles, Hibbert, Hill, Hill, Scola",101139-201579-201588-203524-2449,IND,2310.0,9,38.0,-19.0,69.0,72.0,19.0,28.0,3.0,141.0,12.0,20.0,,2.0,3.0,5.0,7.0,13.0,7.0,11.0,2.0,6.0,,1.0,1.0,11.0,1.0,4.0,26.0,44.0,3.0,17.0,11.0,72.0,91.0,,2.0,2.0,6.0,12.0,1.0,5.0,5.0,20.0,30.0,22.0,6.0,,11.0,1.0,2.0,15.0,2.0,17.0,1.0,1.0,8.0,4.0,36.0,3.0,5.0,16.0,1.0,22.0,5.0,27.0,,4.0,3.0,1.0,4.0,1.0,2.0,2.0,,2.0,6.0,,1.0,6.0,1.0,22.0,5.0,,19.0,,18.0,7.0,2.0,3.0,,3.0,70.0,20.0,19.0,5.0,1.0,0.5769230769230769,0.5769230769230769,0.6666666666666666,0.17647058823529413,0.2,0.17647058823529413,0.5909090909090909,,0.5,0.5,,0.4411764705882353,0.5144927536231884,0.25,0.47619047619047616,0.2786885245901639,0.045454545454545456,0.05,0.6666666666666666,0.5,0.7619047619047619,0.16666666666666666,0.5555555555555556,0.7,0.125,0.25,0.5714285714285714,0.7142857142857143,1.0,0.8333333333333334,,,87.8961038961039,16.565217391304348,16.208333333333332,16.231884057971016,15.597222222222221,0.32786885245901637,0.6,0.631578947368421,0.6666666666666666,0.21311475409836064,0.5384615384615384,0.5833333333333334,0.18032786885245902,0.6363636363636364,0.6363636363636364,0.5714285714285714,0.09836065573770492,0.3333333333333333,0.3333333333333333,0.5,0.18032786885245902,0.09090909090909091,0.09090909090909091,1.0,0.6666666666666666,,0.29411764705882354,0.6,0.058823529411764705,,0.23529411764705882,0.25,0.6065573770491803,0.09090909090909091,0.5167516393442623,0.6576166666666666,0.4678411764705882,0.1044776119402985,0.14,0.027777777777777776,0.2777777777777778,7.906818181818181,24.976470588235294,0.2753623188405797,2.0,3.0,3.0,1.0,,1.0,2.0,1.0,1.0,2.0,2.0,,0.07142857142857142,0.16666666666666666,,0.1,,0.6666666666666666,0.42857142857142855,,1.0,1.0,0.3333333333333333,,,1.0,0.07692307692307693,,,,,,,,,,1.0,,1.0,,0.3333333333333333,,,,,,1.0,,,,,,,,,1610612754,2015,2014-15,True
