EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,NonHeaveArc3FGA,Fg2aBlocked,TwoPtAssists,Assists,AtRimAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Charge Fouls,FoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Arc3Frequency,SecondChanceAtRimFrequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,ShortMidRangeFGM,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangeAssists,DefLongMidRangeReboundPct,ShortMidRangePctAssisted,SecondChanceAtRimFGM,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGA,Arc3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,FG3M,SecondChanceFG2M,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGM,Fg3aBlocked,ThreePtAssists,Arc3Assists,Corner3Assists,LongMidRangeAssists,DefThreePtRebounds,FTDefRebounds,SelfOReb,BadPassOutOfBoundsTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Loose Ball Fouls,Offensive Fouls,Loose Ball Fouls Drawn,Offensive Fouls Drawn,BlockingFoulsDrawn,Technical Free Throw Trips,NonShootingFoulsDrawn,Blocked3s,BlockedArc3,BlockedShortMidRange,RecoveredBlocks,DefensiveGoaltends,3SecondViolations,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,FG3APctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,DefFTReboundPct,DefThreePtReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,PenaltyCorner3FGM,Defensive 3 Seconds Violations,PenaltyCorner3Accuracy,FTOffRebounds,OffFTReboundPct,StepOutOfBoundsTurnovers,OffensiveGoaltends,BlockingFouls,Charge Fouls Drawn,HeaveAttempts,BlockedCorner3,Corner3PctBlocked,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,3pt And 1 Free Throw Trips,BlockedLongMidRange,team_id,year,season,team_vs
101135-201939-202691-203084-2733,1610612744,"David Lee, Stephen Curry, Klay Thompson, Harrison Barnes, Shaun Livingston","Lee, Curry, Thompson, Barnes, Livingston",101135-201939-202691-203084-2733,GSW,63.0,2,1.0,-4.0,2.0,4.0,,,,6,,,,,,2.0,,,,,,2.0,,,,4.0,,,,,,,,,,,,,,,,,,,2.0,2.0,,2.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,1.0,137.14285714285714,17.0,7.25,17.0,7.25,,,,,1.0,,,,,,,,,,0.40385,,,,,,,7.45,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612744,2015,2014-15,True
101135-201939-202691-203084-2738,1610612744,"David Lee, Stephen Curry, Klay Thompson, Harrison Barnes, Andre Iguodala","Lee, Curry, Thompson, Barnes, Iguodala",101135-201939-202691-203084-2738,GSW,422.0,4,7.0,4.0,13.0,13.0,4.0,4.0,3.0,26,4.0,4.0,2.0,,,2.0,2.0,4.0,4.0,2.0,7.0,10.0,5.0,,14.0,10.0,3.0,,6.0,1.0,1.0,3.0,,2.0,8.0,6.0,4.0,,4.0,4.0,1.0,8.0,,3.0,4.0,6.0,3.0,9.0,1.0,1.0,,1.0,,,1.0,,,3.0,4.0,,1.0,,,,1.0,1.0,1.0,8.0,2.0,4.0,0.5714285714285714,0.8,0.7,1.0,0.4666666666666667,0.25,0.4666666666666667,1.0,0.25,0.3333333333333333,,,,1.0,0.6666666666666666,1.0,,0.75,0.42857142857142855,,1.0,,1.0,0.3333333333333333,88.72037914691943,16.923076923076923,15.538461538461538,16.307692307692307,14.538461538461538,0.26666666666666666,1.0,1.0,0.25,0.13333333333333333,0.26666666666666666,0.5,0.5,0.26666666666666666,0.6666666666666666,,,0.5,0.6,0.5036133333333334,0.5258666666666666,0.4652875,,,0.42857142857142855,0.14285714285714285,8.64,24.8,0.3076923076923077,1.0,0.5,0.5,1.0,1.0,1.0,2.0,,1.0,,,1.0,,,,,,3.0,,,,,,4.0,,,,,,2.0,2.0,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,1.0,1.0,,,,,1.0,1.0,,1.0,,,1.0,1.0,0.06666666666666667,,,,,,,1.0,,,,,,,,0.25,,,,,,,,,,,,,,,,,,,1610612744,2015,2014-15,True
101135-201939-202691-203105-2738,1610612744,"David Lee, Stephen Curry, Klay Thompson, Festus Ezeli, Andre Iguodala","Lee, Curry, Thompson, Ezeli, Iguodala",101135-201939-202691-203105-2738,GSW,83.0,1,1.0,2.0,3.0,3.0,,2.0,1.0,6,,1.0,,,,3.0,,,,,2.0,4.0,,,4.0,2.0,1.0,,2.0,,,,,,4.0,,,,2.0,2.0,,4.0,,1.0,1.0,1.0,1.0,2.0,1.0,,1.0,,,,,,,2.0,2.0,,,,,,,,,2.0,,,1.0,1.0,0.5,,0.5,,0.5,1.0,,,,,,,1.0,0.5,,1.0,0.5,1.0,,,,,104.09638554216868,16.333333333333332,11.333333333333334,11.333333333333334,11.333333333333334,0.25,,,,0.75,,,,,,,,,0.25,0.47065,0.4013,,,,0.5,,7.675,,,2.0,0.6666666666666666,0.6666666666666666,2.0,1.0,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612744,2015,2014-15,True
101135-201939-202691-203110-2738,1610612744,"David Lee, Stephen Curry, Klay Thompson, Draymond Green, Andre Iguodala","Lee, Curry, Thompson, Green, Iguodala",101135-201939-202691-203110-2738,GSW,1099.0,7,18.0,9.0,41.0,41.0,24.0,13.0,4.0,82,6.0,11.0,2.0,2.0,5.0,9.0,,5.0,3.0,2.0,10.0,25.0,6.0,11.0,40.0,31.0,2.0,3.0,5.0,4.0,14.0,2.0,8.0,22.0,16.0,4.0,3.0,4.0,8.0,10.0,5.0,22.0,1.0,2.0,10.0,20.0,3.0,23.0,3.0,2.0,1.0,2.0,2.0,2.0,4.0,,4.0,3.0,5.0,,10.0,17.0,1.0,4.0,1.0,1.0,1.0,35.0,22.0,24.0,0.8,0.8888888888888888,0.4,0.2857142857142857,0.46774193548387094,0.4375,0.5128205128205128,0.625,0.5238095238095238,0.1935483870967742,0.16,0.2727272727272727,,0.5,0.8333333333333334,0.13333333333333333,0.3333333333333333,0.8571428571428571,0.16666666666666666,0.2,0.2,,0.8,0.8,107.44313011828936,14.658536585365853,12.146341463414634,14.390243902439025,11.902439024390244,0.3548387096774194,0.5454545454545454,0.75,0.8333333333333334,0.2903225806451613,0.16129032258064516,,,0.0967741935483871,1.0,0.3125,0.4,0.125,0.5483870967741935,0.5034322580645162,0.6161,0.4767375,0.11764705882352941,0.14285714285714285,0.125,0.55,7.2,24.483333333333334,0.5853658536585366,4.0,0.4444444444444444,0.4444444444444444,3.0,1.0,0.75,1.0,1.0,3.0,,,,2.0,,,2.0,3.0,1.0,,,2.0,6.0,3.0,2.0,2.0,,2.0,1.0,1.0,,8.0,2.0,,1.0,,,,,,2.0,,2.0,,5.0,,,,1.0,,,1.0,5.0,0.6666666666666666,0.5,,1.0,0.5,0.5,0.5,,0.2,,1.0,0.8888888888888888,,0.5,0.8333333333333334,1.0,,1.0,,0.0967741935483871,0.3333333333333333,0.3333333333333333,1.0,0.6666666666666666,0.6666666666666666,0.5,0.5,,,,,,,,,1.0,0.6666666666666666,,,,,,,1.0,,,,,,,,,,1610612744,2015,2014-15,True
101135-201939-202691-2571-2738,1610612744,"David Lee, Stephen Curry, Klay Thompson, Leandro Barbosa, Andre Iguodala","Lee, Curry, Thompson, Barbosa, Iguodala",101135-201939-202691-2571-2738,GSW,521.0,2,9.0,-9.0,17.0,15.0,6.0,3.0,1.0,32,3.0,3.0,1.0,,,4.0,,1.0,3.0,1.0,4.0,8.0,4.0,3.0,14.0,23.0,2.0,,2.0,1.0,2.0,2.0,2.0,7.0,2.0,6.0,3.0,1.0,1.0,2.0,1.0,5.0,1.0,1.0,1.0,4.0,2.0,6.0,2.0,1.0,1.0,1.0,1.0,4.0,5.0,,1.0,3.0,6.0,,3.0,4.0,,1.0,1.0,1.0,1.0,12.0,7.0,6.0,0.25,0.3333333333333333,0.5,0.5,0.4583333333333333,0.625,0.5,0.5,0.7,0.3333333333333333,0.125,,0.25,0.2,0.3333333333333333,0.25,0.5,0.6,0.3333333333333333,,0.3333333333333333,0.5,,0.5,88.44529750479846,17.294117647058822,15.133333333333333,16.294117647058822,15.066666666666666,0.25,1.0,1.0,0.3333333333333333,0.3333333333333333,0.08333333333333333,,,0.25,0.5,,,0.25,0.5833333333333334,0.487825,0.51835,0.4328125,0.07692307692307693,0.1111111111111111,0.14285714285714285,0.5,8.0125,25.75,0.35294117647058826,1.0,0.25,0.3333333333333333,,,,1.0,1.0,1.0,,,1.0,,,,,1.0,1.0,,,1.0,3.0,,2.0,,,1.0,,1.0,,2.0,1.0,,1.0,,,,,1.0,1.0,,1.0,,1.0,,,,,1.0,,,1.0,1.0,0.25,,0.5,0.25,0.5,0.5,,,,1.0,1.0,,,1.0,,,,,0.08333333333333333,1.0,1.0,1.0,,,,1.0,,,,,,,,0.25,,,1.0,,1.0,,,,,1.0,,,,,,,,,1610612744,2015,2014-15,True
101135-201939-202691-2733-2738,1610612744,"David Lee, Stephen Curry, Klay Thompson, Shaun Livingston, Andre Iguodala","Lee, Curry, Thompson, Livingston, Iguodala",101135-201939-202691-2733-2738,GSW,273.0,2,5.0,1.0,6.0,6.0,2.0,,1.0,12,1.0,1.0,,,,2.0,1.0,2.0,1.0,1.0,3.0,5.0,1.0,2.0,8.0,7.0,,2.0,2.0,,1.0,1.0,2.0,2.0,2.0,4.0,1.0,,1.0,1.0,1.0,2.0,,1.0,2.0,3.0,1.0,4.0,,,,,,,,,,1.0,3.0,,2.0,2.0,,,,,,6.0,2.0,2.0,0.3333333333333333,0.3333333333333333,0.6,,0.5,,0.5714285714285714,1.0,0.3333333333333333,0.16666666666666666,,,,,0.6666666666666666,0.5,,0.5,0.3333333333333333,,,,1.0,0.5,63.2967032967033,19.5,26.0,19.333333333333332,21.666666666666668,0.16666666666666666,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.5,0.5,0.16666666666666666,,,,0.5,0.3333333333333333,0.48714999999999997,,0.47435,,,0.25,0.25,10.64,26.8,0.3333333333333333,1.0,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612744,2015,2014-15,True
101135-201939-203084-203110-2733,1610612744,"David Lee, Stephen Curry, Harrison Barnes, Draymond Green, Shaun Livingston","Lee, Curry, Barnes, Green, Livingston",101135-201939-203084-203110-2733,GSW,14.0,1,,-2.0,1.0,1.0,1.0,1.0,,2,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,205.71428571428572,2.0,12.0,2.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612744,2015,2014-15,True
101135-201939-203084-2571-2733,1610612744,"David Lee, Stephen Curry, Harrison Barnes, Leandro Barbosa, Shaun Livingston","Lee, Curry, Barnes, Barbosa, Livingston",101135-201939-203084-2571-2733,GSW,119.0,2,2.0,-3.0,4.0,5.0,4.0,5.0,1.0,9,1.0,1.0,,1.0,1.0,,,1.0,,,1.0,2.0,,1.0,3.0,6.0,,1.0,1.0,1.0,2.0,,1.0,3.0,,2.0,,,,,,,,1.0,1.0,1.0,1.0,2.0,,,,2.0,2.0,,2.0,,2.0,1.0,1.0,,1.0,2.0,,,1.0,,1.0,2.0,3.0,4.0,,,0.5,0.5,0.5,0.5,0.5,0.5,0.5,,,,,1.0,0.5,1.0,,0.5,1.0,,,,1.0,,108.90756302521008,14.25,12.4,13.75,12.0,0.5,1.0,1.0,,,0.5,,,,,0.5,1.0,,0.5,0.5265,,0.5265,,,0.3333333333333333,1.0,9.35,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612744,2015,2014-15,True
101135-201939-203084-2733-2738,1610612744,"David Lee, Stephen Curry, Harrison Barnes, Shaun Livingston, Andre Iguodala","Lee, Curry, Barnes, Livingston, Iguodala",101135-201939-203084-2733-2738,GSW,350.0,3,6.0,-5.0,11.0,12.0,4.0,11.0,2.0,23,1.0,6.0,1.0,,3.0,3.0,,2.0,2.0,1.0,3.0,11.0,2.0,2.0,8.0,13.0,3.0,,2.0,1.0,6.0,1.0,,2.0,4.0,2.0,2.0,1.0,2.0,2.0,1.0,4.0,,3.0,4.0,6.0,3.0,9.0,,,,,,,,,,1.0,1.0,,3.0,4.0,,2.0,1.0,,1.0,6.0,2.0,4.0,0.6666666666666666,1.0,0.2727272727272727,0.16666666666666666,0.23076923076923078,0.14285714285714285,0.26666666666666666,0.3333333333333333,0.14285714285714285,0.15384615384615385,0.09090909090909091,0.16666666666666666,,,0.6666666666666666,0.375,,0.7142857142857143,0.3,0.4,,,,0.5,94.62857142857143,18.636363636363637,12.083333333333334,17.454545454545453,9.5,0.46153846153846156,0.16666666666666666,0.2,1.0,0.23076923076923078,0.15384615384615385,,,0.15384615384615385,0.3333333333333333,0.42857142857142855,,0.14285714285714285,0.6153846153846154,0.5272807692307693,0.5158666666666667,0.5188071428571429,0.13333333333333333,0.15384615384615385,0.25,0.25,5.4363636363636365,26.45,0.36363636363636365,2.0,0.6666666666666666,0.6666666666666666,1.0,0.75,0.5,,,,,,,,,,,,1.0,,,,,,2.0,,1.0,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,0.3333333333333333,0.3333333333333333,0.5,,0.5,1.0,1.0,0.5,,1.0,,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,1610612744,2015,2014-15,True
101135-201939-203105-2571-2738,1610612744,"David Lee, Stephen Curry, Festus Ezeli, Leandro Barbosa, Andre Iguodala","Lee, Curry, Ezeli, Barbosa, Iguodala",101135-201939-203105-2571-2738,GSW,91.0,1,2.0,2.0,1.0,2.0,,2.0,,3,,,,,,2.0,,,,,1.0,2.0,,,2.0,,,,,,,,,,2.0,,,,1.0,1.0,,2.0,,1.0,1.0,2.0,1.0,3.0,,,,,,,,,,,1.0,,,,,,,,,2.0,,,1.0,1.0,0.5,,0.5,,0.5,,,,,,,,0.5,1.0,,0.6666666666666666,1.0,,1.0,,0.5,,47.472527472527474,40.0,25.5,40.0,24.0,,,,,1.0,,,,,,,,,,0.38565,,,,,,,9.5,,,1.0,0.5,0.5,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612744,2015,2014-15,True
101135-201939-203110-2571-2733,1610612744,"David Lee, Stephen Curry, Draymond Green, Leandro Barbosa, Shaun Livingston","Lee, Curry, Green, Barbosa, Livingston",101135-201939-203110-2571-2733,GSW,19.0,1,,-2.0,,1.0,,1.0,,1,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.78947368421053,,19.0,,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612744,2015,2014-15,True
101135-201939-203110-2571-2738,1610612744,"David Lee, Stephen Curry, Draymond Green, Leandro Barbosa, Andre Iguodala","Lee, Curry, Green, Barbosa, Iguodala",101135-201939-203110-2571-2738,GSW,194.0,1,3.0,-5.0,8.0,8.0,4.0,8.0,1.0,16,3.0,3.0,1.0,2.0,2.0,1.0,,,2.0,1.0,3.0,4.0,2.0,2.0,8.0,13.0,1.0,,2.0,2.0,2.0,1.0,1.0,5.0,2.0,4.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,,1.0,2.0,1.0,3.0,,,,1.0,1.0,1.0,2.0,,1.0,1.0,1.0,,2.0,4.0,,1.0,1.0,,1.0,6.0,5.0,4.0,0.3333333333333333,0.5,0.75,1.0,0.5,0.6666666666666666,0.5,1.0,0.625,0.3333333333333333,0.25,,1.0,0.5,0.5,,1.0,0.6666666666666666,0.5,,,1.0,,1.0,118.76288659793815,10.875,13.375,10.75,13.375,0.5,1.0,1.0,0.3333333333333333,0.16666666666666666,,,,0.3333333333333333,1.0,0.6666666666666666,1.0,0.3333333333333333,0.8333333333333334,0.5402583333333334,0.474,0.5221833333333333,0.14285714285714285,0.2,0.25,0.625,2.65,25.5,0.5,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,2.0,,2.0,,,,,1.0,,,,,,,,,,,,,1.0,,,1.0,1.0,,,,,,,,,,1.0,1.0,1.0,,1.0,,1.0,,,1.0,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612744,2015,2014-15,True
101135-201939-203110-2733-2738,1610612744,"David Lee, Stephen Curry, Draymond Green, Shaun Livingston, Andre Iguodala","Lee, Curry, Green, Livingston, Iguodala",101135-201939-203110-2733-2738,GSW,544.0,4,9.0,-16.0,17.0,19.0,6.0,3.0,5.0,36,2.0,4.0,2.0,1.0,2.0,6.0,1.0,3.0,3.0,,5.0,13.0,4.0,4.0,14.0,30.0,5.0,,4.0,2.0,6.0,,2.0,6.0,4.0,6.0,3.0,1.0,2.0,2.0,1.0,4.0,3.0,2.0,3.0,5.0,5.0,10.0,1.0,1.0,,2.0,1.0,1.0,3.0,,1.0,2.0,2.0,,3.0,4.0,,1.0,1.0,1.0,1.0,10.0,6.0,6.0,0.4,0.5,0.38461538461538464,0.3333333333333333,0.29411764705882354,0.3333333333333333,0.3684210526315789,0.4,0.42857142857142855,0.23529411764705882,0.07692307692307693,0.25,,0.6666666666666666,0.6,0.25,0.75,0.5,0.4166666666666667,,0.25,0.6666666666666666,0.3333333333333333,1.0,95.29411764705883,17.0,13.421052631578947,15.647058823529411,12.052631578947368,0.23529411764705882,0.5,0.6666666666666666,0.5,0.35294117647058826,0.17647058823529413,0.3333333333333333,0.3333333333333333,0.17647058823529413,0.4,0.3333333333333333,0.5,,0.47058823529411764,0.4768705882352941,0.44025,0.43035,0.05555555555555555,0.07142857142857142,0.2857142857142857,0.42857142857142855,9.046153846153846,24.5,0.35294117647058826,2.0,0.3333333333333333,0.3333333333333333,1.0,1.0,0.5,1.0,,1.0,,,,,,,,,2.0,,,,,,2.0,,,,,,,2.0,,1.0,,1.0,1.0,,,,,,1.0,,1.0,,,,1.0,,,,1.0,,,,,,0.4,0.4,,,,,0.4,0.5,1.0,0.4,,0.09090909090909091,1.0,,0.058823529411764705,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612744,2015,2014-15,True
101135-202691-203084-2571-2733,1610612744,"David Lee, Klay Thompson, Harrison Barnes, Leandro Barbosa, Shaun Livingston","Lee, Thompson, Barnes, Barbosa, Livingston",101135-202691-203084-2571-2733,GSW,201.0,2,3.0,3.0,6.0,6.0,,,2.0,12,2.0,4.0,2.0,,,2.0,,,1.0,,2.0,6.0,1.0,3.0,7.0,4.0,2.0,1.0,5.0,,,,,,,4.0,1.0,,,,,,,2.0,4.0,4.0,2.0,6.0,,,,,,,,,,1.0,1.0,,3.0,3.0,1.0,2.0,,,,2.0,,,,,0.3333333333333333,,0.2857142857142857,,0.4375,1.25,,0.14285714285714285,,,,,1.0,0.5,,1.0,0.4,1.0,,,1.0,,85.97014925373134,20.5,13.0,20.5,13.0,0.5714285714285714,0.5,0.5,,0.2857142857142857,,,,0.14285714285714285,1.0,,,,0.7142857142857143,0.49555000000000005,0.5685,,0.25,0.2857142857142857,0.7142857142857143,,4.25,26.0,,,,,,,,2.0,,,,,,,,,,,2.0,,,,,,4.0,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,0.4,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612744,2015,2014-15,True
101135-202691-203084-2733-2738,1610612744,"David Lee, Klay Thompson, Harrison Barnes, Shaun Livingston, Andre Iguodala","Lee, Thompson, Barnes, Livingston, Iguodala",101135-202691-203084-2733-2738,GSW,655.0,3,11.0,1.0,18.0,17.0,3.0,,4.0,35,6.0,9.0,4.0,3.0,4.0,4.0,3.0,5.0,2.0,,11.0,18.0,3.0,3.0,25.0,24.0,4.0,,6.0,3.0,4.0,,,6.0,12.0,10.0,2.0,1.0,6.0,6.0,3.0,12.0,2.0,2.0,4.0,8.0,4.0,12.0,,,,,,,,,,2.0,4.0,,7.0,4.0,1.0,2.0,,,,19.0,6.0,3.0,0.5454545454545454,0.6666666666666666,0.6111111111111112,0.75,0.5238095238095238,0.75,0.5454545454545454,0.75,0.75,0.14285714285714285,0.05555555555555555,0.1111111111111111,,,0.8,0.2857142857142857,0.6666666666666666,0.8571428571428571,0.4,0.3333333333333333,0.5,0.5,1.0,0.6666666666666666,76.94656488549619,19.944444444444443,17.41176470588235,19.166666666666668,17.294117647058822,0.42857142857142855,0.6666666666666666,0.75,0.5,0.19047619047619047,0.23809523809523808,0.6,0.6,0.09523809523809523,1.0,1.0,0.75,,0.5714285714285714,0.49856904761904763,0.48695,0.4982,0.09090909090909091,0.10526315789473684,0.24,0.24,7.561111111111111,24.53333333333333,0.16666666666666666,2.0,0.5,0.5,2.0,1.0,1.0,3.0,,1.0,,,,,,,,,3.0,,,,,,4.0,,,,,,1.0,2.0,2.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,0.75,0.75,,,,1.0,1.0,,1.0,1.0,1.0,,,0.3333333333333333,0.047619047619047616,,,,,,,0.75,0.3333333333333333,,,,,,,,,,,1.0,,,,,,,,,,,,,,,1610612744,2015,2014-15,True
101135-202691-203110-2733-2738,1610612744,"David Lee, Klay Thompson, Draymond Green, Shaun Livingston, Andre Iguodala","Lee, Thompson, Green, Livingston, Iguodala",101135-202691-203110-2733-2738,GSW,542.0,1,9.0,-3.0,16.0,15.0,2.0,,2.0,31,2.0,3.0,1.0,,,7.0,,,5.0,1.0,4.0,10.0,6.0,2.0,19.0,22.0,3.0,2.0,4.0,,,1.0,,3.0,4.0,4.0,5.0,,2.0,5.0,,13.0,1.0,3.0,2.0,4.0,5.0,9.0,1.0,,1.0,2.0,2.0,2.0,4.0,,1.0,1.0,3.0,1.0,5.0,3.0,1.0,2.0,,,,15.0,3.0,2.0,0.5,0.6666666666666666,0.4,,0.53125,1.5,0.5588235294117647,0.4,1.5,0.375,,,,0.5,1.0,0.5,0.3333333333333333,0.8,0.4444444444444444,1.0,0.4,0.3333333333333333,,1.0,82.36162361623616,19.25,15.6,18.0625,15.466666666666667,0.1875,0.6666666666666666,0.6666666666666666,,0.4375,,,,0.3125,0.25,,,1.0,0.5625,0.432371875,0.4552,0.51465,0.11764705882352941,0.18181818181818182,0.21052631578947367,0.15789473684210525,6.24,25.650000000000002,0.125,2.0,0.2857142857142857,0.2857142857142857,2.0,,1.0,1.0,1.0,1.0,,,,2.0,,1.0,1.0,3.0,1.0,,1.0,1.0,9.0,,2.0,2.0,,3.0,2.0,1.0,,2.0,,,,,,1.0,,,,,,,,,,,,,,,,1.0,0.5,,1.0,0.5,0.3333333333333333,0.25,,,,,0.6666666666666666,,,0.5,1.0,,,,0.0625,1.0,1.0,1.0,0.4,0.4,1.0,1.0,,,,,0.25,,,,1.0,0.4,,,,1.0,1.0,,,,,,,,,,,,1610612744,2015,2014-15,True
