EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,FG2M,FG2A,Points,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,OffTwoPtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Fouls,Fg2Pct,SecondChanceFg2Pct,EfgPct,SecondChanceEfgPct,TsPct,SecondChanceTsPct,FG2APctBlocked,AtRimPctBlocked,DefTwoPtReboundPct,OffTwoPtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,DefLongMidRangeReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,SecondChancePointsPct,Avg2ptShotDistance,OpponentPoints,PenaltyOffPoss,PenaltyDefPoss,ShortMidRangeFGA,Arc3FGM,Arc3FGA,PenaltyArc3FGA,FG3M,FG3A,FtPoints,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,DefThreePtRebounds,FTDefRebounds,DeadBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,FoulsDrawn,BlockingFoulsDrawn,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Fg3Pct,NonHeaveFg3Pct,PenaltyTsPct,FG3APct,DefFTReboundPct,DefThreePtReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,ShortMidRangeFrequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,PenaltyArc3Frequency,NonHeaveArc3Accuracy,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg3ptShotDistance,PenaltyOffPossPct,PenaltyArc3FGM,PenaltyFG3M,PtsAssisted3s,ThreePtAssists,Assists,Arc3Assists,AssistPoints,Steals,BadPassSteals,Assisted3sPct,PenaltyFg3Pct,PenaltyEfgPct,Arc3PctAssisted,PenaltyArc3Accuracy,LiveBallTurnovers,LostBallTurnovers,LiveBallTurnoverPct,PenaltyAtRimFGM,PenaltyAtRimFGA,PenaltyFG2M,PtsAssisted2s,TwoPtAssists,AtRimAssists,Assisted2sPct,NonPutbacksAssisted2sPct,PenaltyFg2Pct,AtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,LongMidRangeFGM,LongMidRangeFGA,Loose Ball Fouls,Offensive Fouls,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,ShortMidRangeFGM,ShortMidRangeAssists,LostBallSteals,2pt And 1 Free Throw Trips,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Corner3FGA,SecondChanceCorner3FGA,SecondChanceFG3A,Corner3Frequency,SecondChanceCorner3Frequency,BadPassTurnovers,Travels,Technical Free Throw Trips,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,LongMidRangePctBlocked,DefAtRimReboundPct,BlockedAtRim,RecoveredBlocks,BlocksRecoveredPct,LongMidRangeAssists,Offensive Fouls Drawn,LongMidRangePctAssisted,Corner3FGM,PenaltyCorner3FGA,SecondChanceArc3FGA,SecondChanceFtPoints,Corner3Assists,OffThreePtRebounds,FTOffRebounds,LostBallOutOfBoundsTurnovers,SecondChanceTurnovers,Clear Path Fouls,Loose Ball Fouls Drawn,OffFTReboundPct,OffThreePtReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefCorner3ReboundPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceArc3Frequency,PenaltyCorner3Frequency,PenaltyCorner3FGM,PenaltyCorner3Accuracy,SecondChanceArc3FGM,SecondChanceFG3M,SelfOReb,BadPassOutOfBoundsTurnovers,Charge Fouls,Charge Fouls Drawn,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,OffensiveGoaltends,SecondChanceFg3Pct,OffShortMidRangeReboundPct,SelfORebPct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,ThreePtShootingFoulsDrawnPct,Fg3aBlocked,StepOutOfBoundsTurnovers,BlockingFouls,3SecondViolations,FG3APctBlocked,ShortMidRangePctBlocked,Corner3PctBlocked,SecondChanceAtRimPctAssisted,HeaveAttempts,Arc3PctBlocked,Defensive 3 Seconds Violations,Blocked3s,BlockedArc3,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,BlockedLongMidRange,DefensiveGoaltends,BlockedCorner3,team_id,year,season,team_vs
101126-201175-201933-203085-2563,1610612746,"Nate Robinson, Glen Davis, Blake Griffin, Austin Rivers, Dahntay Jones","Robinson, Davis, Griffin, Rivers, Jones",101126-201175-201933-203085-2563,LAC,91.0,1,2.0,-6.0,4.0,3.0,,7.0,,,,,1.0,2.0,2.0,,,,2.0,,,,,,,,1.0,0.5,,0.5,,0.5,,,,,,,,,,110.76923076923077,13.5,12.333333333333334,13.5,12.333333333333334,,,,,,,0.3753,,,15.35,8.0,,3.0,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,2.0,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,1.0,,,0.5,,,1.0,,,,1.0,1.0,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1610612746,2015,2014-15,False
101126-201175-202327-202706-203912,1610612746,"Nate Robinson, Glen Davis, Ekpe Udoh, Jordan Hamilton, CJ Wilcox","Robinson, Davis, Udoh, Hamilton, Wilcox",101126-201175-202327-202706-203912,LAC,26.0,1,,-1.0,1.0,2.0,,3.0,,,,,,1.0,,,,,,,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,166.15384615384616,16.0,5.0,16.0,5.0,,,,,,,0.3828,,,23.1,1.0,,2.0,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612746,2015,2014-15,False
101126-201175-202706-203085-203912,1610612746,"Nate Robinson, Glen Davis, Jordan Hamilton, Austin Rivers, CJ Wilcox","Robinson, Davis, Hamilton, Rivers, Wilcox",101126-201175-202706-203085-203912,LAC,174.0,1,3.0,3.0,5.0,6.0,,11.0,,,,,,,8.0,,,,,,,,1.0,1.0,,1.0,2.0,,,1.5,,1.3333333333333333,,,,0.25,,0.25,,,,91.0344827586207,8.2,22.166666666666668,8.2,12.666666666666666,,,,,,1.0,0.48225,,,,5.0,4.0,6.0,,2.0,2.0,2.0,2.0,2.0,2.0,,2.0,,6.0,3.0,2.0,2.0,,,,2.0,2.0,,1.0,,2.0,1.0,,1.0,,1.0,8.0,6.0,4.0,1.0,1.0,1.5,1.0,,,0.5,,,1.0,1.0,1.0,1.0,1.0,0.48225,0.3333333333333333,1.0,0.75,26.7,0.8,2.0,2.0,3.0,1.0,1.0,1.0,3.0,1.0,,0.5,1.0,1.5,0.5,1.0,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,2.0,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612746,2015,2014-15,False
101126-201175-202706-203085-2045,1610612746,"Nate Robinson, Glen Davis, Jordan Hamilton, Austin Rivers, Hedo Turkoglu","Robinson, Davis, Hamilton, Rivers, Turkoglu",101126-201175-202706-203085-2045,LAC,344.0,1,6.0,9.0,12.0,12.0,1.0,24.0,4.0,4.0,,,4.0,6.0,18.0,,,3.0,4.0,,,1.0,3.0,6.0,1.0,7.0,2.0,0.6666666666666666,,0.85,1.5,0.9,1.5,,,0.75,0.5,0.8333333333333334,0.3333333333333333,,1.0,100.46511627906976,14.416666666666666,14.25,14.083333333333334,14.25,0.4,1.0,1.0,,,0.8,0.500535,0.46785,0.16666666666666666,3.983333333333333,9.0,,,2.0,2.0,2.0,,3.0,4.0,1.0,,,,,,2.0,2.0,2.0,1.0,,3.0,,1.0,3.0,,2.0,2.0,,,,,15.0,,,0.75,0.75,,0.4,1.0,1.0,1.0,1.0,0.2,0.2,1.0,1.0,,1.0,,0.2,0.3333333333333333,,24.55,,,,9.0,3.0,5.0,2.0,13.0,1.0,1.0,1.0,,,1.0,,3.0,,1.0,,,,4.0,2.0,2.0,0.5,0.5,,0.5,,,,,,,,,,,,,2.0,,,,2.0,,1.0,0.2,,3.0,,,,,,0.5,,,,,1.0,,1.0,,1.0,,1.0,,,,,,,,,,,,1.0,0.5,0.5,1.0,1.0,,,,1.0,1.0,,,,,,,,1.0,0.5,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,1610612746,2015,2014-15,False
101126-201175-202706-203085-2563,1610612746,"Nate Robinson, Glen Davis, Jordan Hamilton, Austin Rivers, Dahntay Jones","Robinson, Davis, Hamilton, Rivers, Jones",101126-201175-202706-203085-2563,LAC,8.0,1,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612746,2015,2014-15,False
101126-201175-203085-2045-2440,1610612746,"Nate Robinson, Glen Davis, Austin Rivers, Hedo Turkoglu, Matt Barnes","Robinson, Davis, Rivers, Turkoglu, Barnes",101126-201175-203085-2045-2440,LAC,35.0,1,1.0,-2.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.14285714285714,,27.0,,26.0,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612746,2015,2014-15,False
101126-201175-203085-2045-2563,1610612746,"Nate Robinson, Glen Davis, Austin Rivers, Hedo Turkoglu, Dahntay Jones","Robinson, Davis, Rivers, Turkoglu, Jones",101126-201175-203085-2045-2563,LAC,23.0,1,,,1.0,1.0,,2.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,125.21739130434781,2.0,21.0,2.0,21.0,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612746,2015,2014-15,False
101126-201599-201933-203085-2045,1610612746,"Nate Robinson, DeAndre Jordan, Blake Griffin, Austin Rivers, Hedo Turkoglu","Robinson, Jordan, Griffin, Rivers, Turkoglu",101126-201599-201933-203085-2045,LAC,87.0,1,1.0,1.0,3.0,3.0,1.0,6.0,1.0,1.0,1.0,1.0,1.0,3.0,6.0,1.0,1.0,3.0,2.0,2.0,,1.0,1.0,1.0,1.0,2.0,1.0,0.3333333333333333,1.0,0.625,1.0,0.75,1.5,,,1.0,0.5,1.0,0.5,,,99.3103448275862,12.333333333333334,16.666666666666668,12.333333333333334,16.666666666666668,0.25,1.0,1.0,1.0,1.0,0.5,0.5414,0.6981,0.5,8.966666666666667,5.0,3.0,2.0,1.0,,,,1.0,1.0,1.0,3.0,1.0,1.0,6.0,,,,,,,,,1.0,1.0,,1.0,1.0,,1.0,,1.0,3.0,6.0,3.0,1.0,1.0,0.75,0.25,,,,,0.25,,,,,,0.5414,0.25,0.3333333333333333,1.0,24.1,1.0,,1.0,3.0,1.0,1.0,,3.0,,,1.0,1.0,0.625,,,,,,1.0,1.0,1.0,,,,,,0.3333333333333333,,0.25,1.0,,1.0,,,0.25,,,,,,1.0,,,,1.0,,,0.25,,,,,,,,1.0,1.0,1.0,1.0,,,,1.0,1.0,,1.0,1.0,,,,,,,,,,,,,1.0,1.0,1.0,,0.25,1.0,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1610612746,2015,2014-15,False
101126-201599-201933-203085-2563,1610612746,"Nate Robinson, DeAndre Jordan, Blake Griffin, Austin Rivers, Dahntay Jones","Robinson, Jordan, Griffin, Rivers, Jones",101126-201599-201933-203085-2563,LAC,22.0,1,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612746,2015,2014-15,False
101126-201599-202706-203085-2045,1610612746,"Nate Robinson, DeAndre Jordan, Jordan Hamilton, Austin Rivers, Hedo Turkoglu","Robinson, Jordan, Hamilton, Rivers, Turkoglu",101126-201599-202706-203085-2045,LAC,65.0,1,1.0,-2.0,2.0,2.0,,4.0,,,,,,1.0,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,1.0,,,,88.61538461538463,18.0,14.5,18.0,14.5,,,,,,,0.3726,,,15.4,2.0,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,1610612746,2015,2014-15,False
101126-202327-202706-203085-2045,1610612746,"Nate Robinson, Ekpe Udoh, Jordan Hamilton, Austin Rivers, Hedo Turkoglu","Robinson, Udoh, Hamilton, Rivers, Turkoglu",101126-202327-202706-203085-2045,LAC,276.0,1,5.0,1.0,8.0,9.0,,17.0,2.0,2.0,,,2.0,5.0,13.0,,,,4.0,,,,1.0,2.0,,2.0,2.0,0.4,,0.8125,,0.8125,,,,1.0,,0.6666666666666666,,,,88.69565217391305,16.375,16.11111111111111,16.375,15.555555555555555,0.25,1.0,1.0,,,0.625,0.51079375,,,9.14,12.0,,4.0,1.0,2.0,2.0,,3.0,3.0,,,,,,,2.0,2.0,1.0,,,,,,,,,,,1.0,,1.0,13.0,,,1.0,1.0,,0.375,,0.5,,,0.125,0.25,1.0,1.0,,1.0,,,,,24.866666666666664,,,,9.0,3.0,3.0,2.0,9.0,1.0,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,2.0,,,0.25,,,,,,,,,,1.0,,,0.125,,,,,1.0,,,1.0,1.0,1.0,1.0,,,,1.0,,,,1.0,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612746,2015,2014-15,False
101126-202327-202706-203912-2563,1610612746,"Nate Robinson, Ekpe Udoh, Jordan Hamilton, CJ Wilcox, Dahntay Jones","Robinson, Udoh, Hamilton, Wilcox, Jones",101126-202327-202706-203912-2563,LAC,194.0,2,3.0,-7.0,8.0,7.0,,15.0,,,,,,1.0,3.0,,,,,,,,,1.0,,1.0,,,,0.375,,0.375,,,,,,1.0,,,,111.34020618556701,14.125,11.571428571428571,14.125,11.571428571428571,,,,,,0.75,0.4671,,,21.2,10.0,,7.0,,1.0,3.0,,1.0,3.0,,,,,,3.0,3.0,1.0,1.0,,1.0,3.0,,,,,,,,,,,3.0,,,0.3333333333333333,0.3333333333333333,,0.75,,1.0,,1.0,,0.75,0.3333333333333333,0.3333333333333333,,0.3333333333333333,,,,,25.53333333333333,,,,,,,,,,,,,,,,2.0,1.0,0.6666666666666666,,,,,,,,,,,,,,1.0,,,0.25,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612746,2015,2014-15,False
101126-202327-203085-203912-2563,1610612746,"Nate Robinson, Ekpe Udoh, Austin Rivers, CJ Wilcox, Dahntay Jones","Robinson, Udoh, Rivers, Wilcox, Jones",101126-202327-203085-203912-2563,LAC,96.0,1,2.0,-4.0,4.0,3.0,,7.0,,,,,,1.0,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,1.0,,,,105.0,17.5,8.666666666666666,17.5,8.666666666666666,,,,,,,0.3626,,,5.9,4.0,4.0,3.0,1.0,,,,,,,1.0,,,,,,,1.0,,1.0,2.0,2.0,,,,,,,,,,,,4.0,,,,,,1.0,,1.0,1.0,,,,,,0.3626,,,,,1.0,,,,,,,,,,,,,,,1.0,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612746,2015,2014-15,False
200755-200770-201150-201175-2037,1610612746,"JJ Redick, Jordan Farmar, Spencer Hawes, Glen Davis, Jamal Crawford","Redick, Farmar, Hawes, Davis, Crawford",200755-200770-201150-201175-2037,LAC,310.0,5,5.0,-3.0,10.0,9.0,,19.0,1.0,2.0,,,1.0,2.0,6.0,,,,,,,1.0,2.0,3.0,1.0,4.0,6.0,0.5,,0.3333333333333333,,0.6,,,,0.5,1.0,0.42857142857142855,0.5,1.0,0.5,88.25806451612902,17.2,15.333333333333334,17.2,14.0,0.6666666666666666,0.5,0.5,,,1.0,0.5049,,,2.4,9.0,2.0,2.0,,,1.0,1.0,,1.0,4.0,1.0,1.0,1.0,3.0,,1.0,,1.0,,4.0,6.0,,5.0,3.0,,5.0,3.0,,1.0,,1.0,6.0,3.0,2.0,,,0.75,0.3333333333333333,,0.3333333333333333,1.0,0.3333333333333333,,0.3333333333333333,,,0.5,,0.51075,0.6,0.75,0.5,26.6,0.2,,,,,1.0,,2.0,1.0,,,,0.5,,,2.0,2.0,0.3333333333333333,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,,,1.0,,,,,,,1.0,1.0,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1610612746,2015,2014-15,False
200755-200770-201150-201599-2037,1610612746,"JJ Redick, Jordan Farmar, Spencer Hawes, DeAndre Jordan, Jamal Crawford","Redick, Farmar, Hawes, Jordan, Crawford",200755-200770-201150-201599-2037,LAC,861.0,8,14.0,5.0,26.0,26.0,4.0,52.0,7.0,8.0,2.0,2.0,8.0,10.0,26.0,2.0,2.0,4.0,6.0,4.0,,1.0,9.0,12.0,3.0,15.0,4.0,0.8,1.0,0.5,0.6666666666666666,0.5217391304347826,0.6666666666666666,,,0.75,0.5,0.6666666666666666,0.25,1.0,1.0,86.96864111498257,15.884615384615385,17.23076923076923,15.26923076923077,16.346153846153847,0.36363636363636365,0.875,0.875,0.6666666666666666,1.0,0.9090909090909091,0.573825,0.649025,0.15384615384615385,2.85,21.0,3.0,,1.0,2.0,11.0,1.0,2.0,12.0,4.0,2.0,1.0,,4.0,3.0,11.0,2.0,3.0,,3.0,5.0,1.0,1.0,11.0,1.0,4.0,1.0,,,,,22.0,4.0,3.0,0.16666666666666666,0.16666666666666666,0.6666666666666666,0.5454545454545454,,0.5,1.0,0.5,0.045454545454545456,0.5,0.18181818181818182,0.18181818181818182,0.3333333333333333,0.18181818181818182,0.5507166666666666,0.043478260869565216,0.09090909090909091,0.15384615384615385,26.09166666666667,0.11538461538461539,,,3.0,1.0,6.0,1.0,13.0,,,0.5,,0.6666666666666666,0.5,,2.0,1.0,0.4,1.0,1.0,2.0,10.0,5.0,4.0,0.625,0.8333333333333334,1.0,0.5714285714285714,0.3333333333333333,1.0,,1.0,1.0,,0.045454545454545456,,,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,0.045454545454545456,0.3333333333333333,1.0,2.0,2.0,,,,0.5,,,,,2.0,,,,,,,2.0,,,,,1.0,,0.2,,0.2222222222222222,,0.5,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1610612746,2015,2014-15,False
200755-200770-201150-201933-2037,1610612746,"JJ Redick, Jordan Farmar, Spencer Hawes, Blake Griffin, Jamal Crawford","Redick, Farmar, Hawes, Griffin, Crawford",200755-200770-201150-201933-2037,LAC,539.0,5,9.0,1.0,20.0,15.0,1.0,35.0,1.0,3.0,,,2.0,6.0,18.0,,,,2.0,,1.0,1.0,3.0,5.0,1.0,6.0,4.0,0.3333333333333333,,0.4444444444444444,,0.4722222222222222,,0.16666666666666666,0.3333333333333333,0.75,0.25,0.8333333333333334,0.08333333333333333,0.5,0.6666666666666666,93.50649350649351,15.45,15.333333333333334,15.1,15.0,0.16666666666666666,0.3333333333333333,0.5,,,0.8333333333333334,0.49798055555555554,0.40575,,8.933333333333334,17.0,6.0,3.0,1.0,4.0,9.0,1.0,4.0,12.0,2.0,2.0,1.0,,3.0,3.0,9.0,4.0,2.0,,1.0,2.0,2.0,1.0,3.0,,2.0,1.0,,,,,18.0,3.0,6.0,0.3333333333333333,0.3333333333333333,0.5,0.6666666666666666,,1.0,1.0,1.0,0.05555555555555555,0.5,0.4444444444444444,0.4444444444444444,0.3333333333333333,0.4444444444444444,0.3931166666666666,0.05555555555555555,0.16666666666666666,0.16666666666666666,25.55,0.3,1.0,1.0,9.0,3.0,4.0,3.0,11.0,2.0,1.0,0.75,1.0,0.5,0.75,1.0,1.0,,0.5,,1.0,,2.0,1.0,1.0,0.5,0.5,,1.0,0.3333333333333333,,,2.0,1.0,,0.1111111111111111,,,1.0,,1.0,1.0,1.0,1.0,,3.0,1.0,1.0,0.16666666666666666,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,1610612746,2015,2014-15,False
200755-200770-201150-201933-2440,1610612746,"JJ Redick, Jordan Farmar, Spencer Hawes, Blake Griffin, Matt Barnes","Redick, Farmar, Hawes, Griffin, Barnes",200755-200770-201150-201933-2440,LAC,91.0,1,2.0,-3.0,3.0,4.0,,7.0,2.0,2.0,,,2.0,2.0,4.0,,,,,,,,1.0,1.0,,1.0,2.0,1.0,,1.0,,1.0,,,,1.0,,1.0,,,,110.76923076923077,11.0,14.5,11.0,14.5,1.0,1.0,1.0,,,1.0,0.63085,,,1.6,7.0,3.0,3.0,,,,,,,,2.0,,,4.0,,,,,,,1.0,1.0,2.0,,,,,,1.0,,1.0,4.0,4.0,3.0,,,1.0,,,,,,,,,,,,0.63085,,,1.0,,1.0,,,,,2.0,,4.0,,,,,1.0,,,1.0,,1.0,2.0,2.0,2.0,4.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612746,2015,2014-15,False
200755-200770-201150-203493-2037,1610612746,"JJ Redick, Jordan Farmar, Spencer Hawes, Reggie Bullock, Jamal Crawford","Redick, Farmar, Hawes, Bullock, Crawford",200755-200770-201150-203493-2037,LAC,3.0,1,,,,1.0,,1.0,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,480.0,,2.0,,2.0,,,,,,1.0,,,,,,,1.0,,,1.0,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,1.0,,,,,,,,,66.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,1610612746,2015,2014-15,False
200755-200770-201150-2037-2440,1610612746,"JJ Redick, Jordan Farmar, Spencer Hawes, Jamal Crawford, Matt Barnes","Redick, Farmar, Hawes, Crawford, Barnes",200755-200770-201150-2037-2440,LAC,10.0,1,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144.0,10.0,,10.0,,,,,,,1.0,0.35085,,,,,1.0,,,,1.0,1.0,,1.0,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,1.0,,,1.0,,0.35085,,,,26.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612746,2015,2014-15,False
200755-200770-201175-201599-2037,1610612746,"JJ Redick, Jordan Farmar, Glen Davis, DeAndre Jordan, Jamal Crawford","Redick, Farmar, Davis, Jordan, Crawford",200755-200770-201175-201599-2037,LAC,31.0,1,1.0,-2.0,1.0,2.0,,3.0,,1.0,,,,1.0,,,,,,,,,,1.0,,1.0,1.0,,,,,,,,,,,1.0,,,,139.3548387096774,11.0,10.0,11.0,10.0,1.0,,,,,1.0,0.7214,,,0.9,2.0,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612746,2015,2014-15,False
