EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,TotalPoss,LongMidRangeFGA,FG2A,FtPoints,Points,OpponentPoints,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,DefThreePtRebounds,DefRebounds,Rebounds,LiveBallTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,Fouls,Loose Ball Fouls,FoulsDrawn,FTA,NonShootingFoulsDrawn,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,TsPct,PenaltyTsPct,LiveBallTurnoverPct,DefThreePtReboundPct,DefFGReboundPct,DefArc3ReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,LongMidRangeFrequency,ShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,Arc3FGA,FG3A,NonHeaveArc3FGA,FTDefRebounds,FG3APct,DefFTReboundPct,Arc3Frequency,AtRimFG3AFrequency,Avg3ptShotDistance,ShortMidRangeFGA,ShortMidRangeFrequency,PenaltyDefPoss,SecondChanceOffPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGM,LongMidRangeFGM,Arc3FGM,PenaltyArc3FGA,FG2M,FG3M,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG3A,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,DefTwoPtRebounds,OffRebounds,Steals,BadPassSteals,DeadBallTurnovers,ShootingFouls,Charge Fouls,BlockingFoulsDrawn,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,SecondChanceTsPct,DefTwoPtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffArc3ReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefCorner3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyArc3Frequency,NonHeaveArc3Accuracy,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyAtRimFGM,PenaltyAtRimFGA,Corner3FGA,Fg2aBlocked,OffTwoPtRebounds,Loose Ball Fouls Drawn,Offensive Fouls Drawn,RecoveredBlocks,OffensiveGoaltends,NonShootingPenaltyNonTakeFouls,FG2APctBlocked,AtRimPctBlocked,LongMidRangePctBlocked,OffTwoPtReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,BlocksRecoveredPct,Corner3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,SecondChanceShotQualityAvg,SecondChanceArc3FGA,SecondChanceFG3A,LostBallSteals,SecondChanceArc3Frequency,SecondChanceFtPoints,BadPassTurnovers,SecondChanceTurnovers,PtsUnassisted3s,Offensive Fouls,Charge Fouls Drawn,OffShortMidRangeReboundPct,SecondChanceAtRimPctAssisted,BlockedShortMidRange,Fg3aBlocked,SelfOReb,BadPassOutOfBoundsTurnovers,LostBallOutOfBoundsTurnovers,FG3APctBlocked,ShortMidRangePctBlocked,Arc3PctBlocked,SelfORebPct,Travels,OffCorner3ReboundPct,BlockingFouls,PenaltyArc3FGM,PenaltyFG3M,PenaltyFg3Pct,PenaltyArc3Accuracy,team_id,year,season,team_vs
201583-201936-201967-202347-202708,1610612740,"Ryan Anderson, Tyreke Evans, Dante Cunningham, Quincy Pondexter, Norris Cole","Anderson, Evans, Cunningham, Pondexter, Cole",201583-201936-201967-202347-202708,NOP,130.0,1,2.0,-5.0,4.0,5.0,,9,2.0,4.0,,4.0,9.0,,,,,,,,,,,2.0,,,,,4.0,,,,0.5,,,,,,99.6923076923077,19.0,10.8,19.0,10.8,0.5,0.4119,,,10.0,,,,,,,,,0.25,,1.0,0.25,,,,1.0,,,,2.0,,,2.0,,,,,,,,4.0,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,0.5,,,0.5,,,,,,,,,,,0.25,,,,,,,1.0,1.0,,,,,,,,,,,,,,,1.0,,,,,,,0.25,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612740,2015,2014-15,False
201583-201936-201967-202708-203076,1610612740,"Ryan Anderson, Tyreke Evans, Dante Cunningham, Norris Cole, Anthony Davis","Anderson, Evans, Cunningham, Cole, Davis",201583-201936-201967-202708-203076,NOP,39.0,1,1.0,,1.0,1.0,,2,,,,3.0,3.0,,,,,,,,,,,1.0,,,,,3.0,,,,1.5,,,,,,73.84615384615384,15.0,24.0,15.0,24.0,,0.46155,,,,,1.0,1.0,1.0,,1.0,,1.0,1.0,29.0,,,,,,,,,,,1.0,,,1.0,,,,,,,,3.0,,1.0,,1.0,1.0,1.0,,,,3.0,,,,,,,1.0,,,,,,,,,,1.0,1.0,1.0,,,,1.5,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612740,2015,2014-15,False
201583-201936-202347-202708-203076,1610612740,"Ryan Anderson, Tyreke Evans, Quincy Pondexter, Norris Cole, Anthony Davis","Anderson, Evans, Pondexter, Cole, Davis",201583-201936-202347-202708-203076,NOP,67.0,1,1.0,-3.0,3.0,4.0,,7,,1.0,,2.0,5.0,,,,1.0,1.0,1.0,2.0,,2.0,,2.0,,,,,2.0,,,,1.0,,1.0,1.0,1.0,1.0,150.44776119402985,9.666666666666666,9.5,9.666666666666666,9.5,,0.8929,,,0.1,,,,,,,,,1.0,,,,,,1.0,1.0,,,,,,,1.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,1610612740,2015,2014-15,False
201583-201950-201967-202347-202708,1610612740,"Ryan Anderson, Jrue Holiday, Dante Cunningham, Quincy Pondexter, Norris Cole","Anderson, Holiday, Cunningham, Pondexter, Cole",201583-201950-201967-202347-202708,NOP,347.0,2,6.0,5.0,10.0,11.0,2.0,21,4.0,6.0,4.0,15.0,10.0,1.0,,,1.0,4.0,4.0,,,1.0,,2.0,,4.0,4.0,,15.0,,2.0,,0.75,,,1.0,1.0,1.0,87.14697406340058,17.9,15.272727272727273,17.9,15.272727272727273,0.5,0.42694375,0.39485,,12.933333333333332,0.2,2.0,2.0,2.0,,0.25,,0.25,0.5,27.25,,,2.0,,1.0,2.0,,,,3.0,1.0,1.0,4.0,1.0,,,,,1.0,6.0,2.0,3.0,,1.0,3.0,1.0,4.0,1.0,1.0,,2.0,9.0,,3.0,,,,1.0,2.0,,,,2.0,,,,0.75,0.75,1.0,0.5,0.5,0.6666666666666666,,,0.6875,,,,1.0,,,,,1.0,,0.25,0.5,1.0,1.0,,,,0.75,0.75,0.6666666666666666,0.5,0.5,1.0,,,0.5,0.5,0.2,0.25,,,,,1.0,,,1.0,,,,0.16666666666666666,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612740,2015,2014-15,False
201583-201950-201967-202708-203076,1610612740,"Ryan Anderson, Jrue Holiday, Dante Cunningham, Norris Cole, Anthony Davis","Anderson, Holiday, Cunningham, Cole, Davis",201583-201950-201967-202708-203076,NOP,843.0,2,14.0,14.0,26.0,28.0,11.0,54,8.0,19.0,4.0,29.0,15.0,6.0,4.0,10.0,7.0,17.0,21.0,2.0,1.0,5.0,2.0,5.0,,4.0,4.0,1.0,27.0,10.0,11.0,1.0,0.58,0.5555555555555556,0.4,0.7777777777777778,0.8095238095238095,0.8333333333333334,92.24199288256227,16.115384615384617,15.142857142857142,15.23076923076923,14.821428571428571,0.34782608695652173,0.4977282608695652,0.4757571428571428,0.3448275862068966,8.463157894736844,0.4230769230769231,4.0,4.0,4.0,,0.17391304347826086,,0.17391304347826086,0.5652173913043478,25.75,2.0,0.08695652173913043,3.0,3.0,4.0,9.0,1.0,2.0,2.0,5.0,1.0,1.0,11.0,1.0,1.0,2.0,2.0,3.0,1.0,12.0,10.0,3.0,2.0,1.0,6.0,1.0,7.0,1.0,2.0,,4.0,15.0,1.0,10.0,4.0,2.0,1.0,3.0,1.0,1.0,1.0,,1.0,4.0,3.0,4.0,0.5454545454545454,0.6,1.0,0.25,0.25,0.5789473684210527,0.5,0.5,0.5434782608695652,0.3333333333333333,0.42857142857142855,0.3333333333333333,0.8333333333333334,0.3333333333333333,0.36363636363636365,0.3333333333333333,1.0,1.0,0.6666666666666666,0.391304347826087,0.4444444444444444,0.4444444444444444,0.5,1.0,1.0,,0.625,0.7142857142857143,0.8,0.25,0.25,1.0,0.6666666666666666,0.5,0.14285714285714285,0.25,0.041666666666666664,0.05,0.06896551724137931,1.0,3.0,,1.0,3.0,1.0,,3.0,,,0.05263157894736842,,0.125,0.375,0.2,0.6666666666666666,0.6,0.75,,0.42857142857142855,0.3333333333333333,0.5198,1.0,1.0,1.0,0.3333333333333333,,1.0,,,1.0,,,,1.0,,,1.0,,,,,,,,1.0,,,,,1610612740,2015,2014-15,False
201583-201950-202347-202708-203076,1610612740,"Ryan Anderson, Jrue Holiday, Quincy Pondexter, Norris Cole, Anthony Davis","Anderson, Holiday, Pondexter, Cole, Davis",201583-201950-202347-202708-203076,NOP,18.0,1,,-2.0,1.0,2.0,,3,,,,,2.0,,,,,1.0,1.0,1.0,1.0,1.0,,1.0,,,,,,,,,,,1.0,,,,240.0,15.0,1.5,15.0,1.0,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612740,2015,2014-15,False
201600-201936-201950-202708-203076,1610612740,"Omer Asik, Tyreke Evans, Jrue Holiday, Norris Cole, Anthony Davis","Asik, Evans, Holiday, Cole, Davis",201600-201936-201950-202708-203076,NOP,21.0,1,,-2.0,1.0,1.0,,2,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,137.14285714285714,8.0,13.0,8.0,,,0.5616,,,,,1.0,1.0,1.0,,1.0,,1.0,1.0,27.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612740,2015,2014-15,False
201936-201950-201967-202347-203076,1610612740,"Tyreke Evans, Jrue Holiday, Dante Cunningham, Quincy Pondexter, Anthony Davis","Evans, Holiday, Cunningham, Pondexter, Davis",201936-201950-201967-202347-203076,NOP,44.0,1,1.0,-9.0,1.0,4.0,1.0,5,,,,,9.0,,,,,1.0,1.0,,,,,2.0,,,,,,,1.0,,,,,,,,163.63636363636365,5.0,9.75,5.0,8.0,,0.2595,0.2595,,,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,25.4,,,4.0,,,,,,,,,2.0,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612740,2015,2014-15,False
201936-201967-202347-202708-203076,1610612740,"Tyreke Evans, Dante Cunningham, Quincy Pondexter, Norris Cole, Anthony Davis","Evans, Cunningham, Pondexter, Cole, Davis",201936-201967-202347-202708-203076,NOP,344.0,1,6.0,6.0,10.0,10.0,7.0,20,3.0,8.0,2.0,10.0,4.0,5.0,2.0,6.0,2.0,8.0,8.0,,,1.0,1.0,4.0,,3.0,2.0,,10.0,6.0,7.0,,0.5555555555555556,0.5,,0.5,0.5833333333333334,0.5,83.72093023255813,18.2,16.2,18.2,12.8,0.375,0.403275,0.41513999999999995,0.6,11.4375,0.7,,,,1.0,,1.0,,0.375,,2.0,0.25,2.0,,2.0,3.0,,,1.0,1.0,,,4.0,,,,,2.0,,6.0,2.0,,,,3.0,,3.0,,1.0,1.0,1.0,6.0,,5.0,,,,1.0,1.0,1.0,,,1.0,1.0,,1.0,0.75,0.75,,,,0.5,,0.4,0.5,,0.4,,0.625,,,,0.3333333333333333,1.0,,0.375,0.6666666666666666,1.0,0.5,0.5,0.5,1.0,0.3333333333333333,0.3333333333333333,1.0,,,,,,,,0.1111111111111111,0.1111111111111111,,2.0,3.0,,1.0,,,,,,1.0,0.125,0.3333333333333333,,,,,0.6666666666666666,,,0.6,0.6666666666666666,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,1610612740,2015,2014-15,False
201950-201967-202347-202708-203076,1610612740,"Jrue Holiday, Dante Cunningham, Quincy Pondexter, Norris Cole, Anthony Davis","Holiday, Cunningham, Pondexter, Cole, Davis",201950-201967-202347-202708-203076,NOP,379.0,1,6.0,10.0,13.0,11.0,7.0,24,3.0,8.0,3.0,17.0,7.0,3.0,3.0,10.0,3.0,7.0,7.0,1.0,1.0,1.0,1.0,1.0,,3.0,4.0,,17.0,10.0,7.0,,0.7083333333333334,0.8333333333333334,1.0,1.0,0.7777777777777778,1.0,91.18733509234829,14.307692307692308,17.545454545454547,14.307692307692308,16.0,0.3,0.46295000000000003,0.521775,0.5882352941176471,9.6875,0.5384615384615384,2.0,2.0,2.0,,0.2,,0.2,0.5,29.55,2.0,0.2,6.0,,2.0,3.0,,,1.0,1.0,2.0,1.0,4.0,2.0,,,,2.0,1.0,6.0,2.0,3.0,,2.0,3.0,1.0,4.0,1.0,1.0,1.0,1.0,9.0,,4.0,,1.0,1.0,,,,,,2.0,2.0,1.0,2.0,0.75,0.75,0.5,1.0,1.0,0.5,,0.6666666666666666,0.7,,0.875,,0.6666666666666666,,,,,0.5,,0.3,0.6666666666666666,1.0,0.5,0.5,1.0,1.0,0.3333333333333333,0.5,1.0,1.0,1.0,0.5,,,0.25,1.0,0.16666666666666666,0.2,,2.0,2.0,,3.0,,,,1.0,,,0.375,0.3333333333333333,0.3333333333333333,,,,1.0,0.5,,0.5,1.0,,,,,,,,,3.0,,,,,1.0,,,,,,0.5,,,,,,1.0,1.0,1.0,1.0,1610612740,2015,2014-15,False
