EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,TotalPoss,AtRimFGM,AtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,PtsAssisted2s,PtsUnassisted2s,TwoPtAssists,Assists,ShortMidRangeAssists,AssistPoints,DefTwoPtRebounds,DefRebounds,Rebounds,ShootingFouls,Fouls,FoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,FirstChancePoints,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,EfgPct,TsPct,DefTwoPtReboundPct,DefFGReboundPct,DefAtRimReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,AtRimFG3AFrequency,ShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Avg2ptShotDistance,PenaltyOffPoss,PenaltyDefPoss,LongMidRangeFGM,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGA,PenaltyArc3FGA,FG3M,FG3A,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted3s,NonHeaveArc3FGA,ThreePtAssists,Corner3Assists,LongMidRangeAssists,DefThreePtRebounds,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,FG3APct,DefThreePtReboundPct,DefArc3ReboundPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyShotQualityAvg,PenaltyPointsPct,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceOffPoss,SecondChanceAtRimFGM,SecondChanceAtRimFGA,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PtsPutbacks,Fg2aBlocked,AtRimAssists,OffTwoPtRebounds,OffRebounds,Steals,BadPassSteals,Charge Fouls Drawn,Blocked2s,BlockedShortMidRange,Blocks,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,FG2APctBlocked,ShortMidRangePctBlocked,OffTwoPtReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,DefShortMidRangeReboundPct,AtRimPctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceShotQualityAvg,SecondChancePointsPct,Arc3FGM,NonHeaveArc3FGM,Arc3Assists,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,NonHeaveArc3Accuracy,SecondChanceFtPoints,OffThreePtRebounds,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,OffThreePtReboundPct,OffArc3ReboundPct,DefLongMidRangeReboundPct,PenaltyAtRimFGM,PenaltyAtRimFGA,FTDefRebounds,DefFTReboundPct,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PtsUnassisted3s,SelfOReb,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,LostBallTurnovers,Travels,Charge Fouls,Loose Ball Fouls,Offensive Fouls,Offensive Fouls Drawn,ThreePtShootingFoulsDrawn,NonShootingPenaltyNonTakeFouls,AtRimPctBlocked,LiveBallTurnoverPct,OffAtRimReboundPct,DefCorner3ReboundPct,SelfORebPct,ThreePtShootingFoulsDrawnPct,PenaltyArc3FGM,HeaveAttempts,RecoveredBlocks,3SecondViolations,BlocksRecoveredPct,PenaltyArc3Accuracy,LostBallOutOfBoundsTurnovers,BlockedAtRim,OffCorner3ReboundPct,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,Loose Ball Fouls Drawn,BlockingFoulsDrawn,Technical Free Throw Trips,SecondChanceFg3Pct,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,BlockingFouls,Blocked3s,BlockedArc3,BlockedLongMidRange,SecondChanceCorner3FGA,SecondChanceCorner3Frequency,Fg3aBlocked,StepOutOfBoundsTurnovers,OffensiveGoaltends,Defensive 3 Seconds Violations,FG3APctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,DefensiveGoaltends,FTOffRebounds,OffFTReboundPct,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,HeaveMakes,3pt And 1 Free Throw Trips,BlockedCorner3,Clear Path Fouls,team_id,year,season,team_vs
1626169-201229-202699-203382-2581,1610612765,"Stanley Johnson, Anthony Tolliver, Tobias Harris, Aron Baynes, Steve Blake","Johnson, Tolliver, Harris, Baynes, Blake",1626169-201229-202699-203382-2581,DET,449.0,4,7.0,13.0,15.0,14.0,29.0,3.0,4.0,3.0,6.0,3.0,7.0,13.0,1.0,18.0,5.0,8.0,6.0,4.0,5.0,2.0,11.0,6.0,7.0,8.0,,2.0,5.0,1.0,1.0,1.0,18.0,0.5714285714285714,0.5714285714285714,0.5384615384615384,0.53125,0.5625,0.75,0.7777777777777778,0.6666666666666666,93.00668151447661,13.4,17.714285714285715,13.066666666666666,17.0,0.25,0.75,0.75,0.375,0.5,0.6,0.6666666666666666,0.1875,0.4375,0.490765625,0.0625,0.07692307692307693,7.984615384615385,,,1.0,1.0,2.0,,,1.0,,1.0,3.0,,,,,,,3.0,1.0,1.0,1.0,,1.0,,,1.0,0.3333333333333333,,0.3333333333333333,,,,0.1875,1.0,1.0,0.3333333333333333,0.3333333333333333,,0.125,0.5,0.5,1.0,0.0625,,,,,,24.03333333333333,,1.0,,1.0,,1.0,,,1.0,2.0,1.0,1.0,1.0,,,2.0,1.0,2.0,,,,0.07692307692307693,0.16666666666666666,0.16666666666666666,0.125,0.3333333333333333,,1.0,0.6666666666666666,1.0,,,0.359,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,1.0,,,,,,,,3.0,,,,,,,,,,,2.0,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612765,2016,2015-16,True
1626169-201229-202704-203083-203484,1610612765,"Stanley Johnson, Anthony Tolliver, Reggie Jackson, Andre Drummond, Kentavious Caldwell-Pope","Johnson, Tolliver, Jackson, Drummond, Caldwell-Pope",1626169-201229-202704-203083-203484,DET,4342.0,28,72.0,11.0,148.0,144.0,292.0,30.0,43.0,13.0,33.0,26.0,52.0,102.0,24.0,158.0,147.0,52.0,52.0,26.0,35.0,5.0,79.0,33.0,64.0,77.0,21.0,33.0,26.0,30.0,1.0,10.0,150.0,0.5,0.5098039215686274,0.5098039215686274,0.5234375,0.5531914893617021,0.6470588235294118,0.6835443037974683,0.5789473684210527,96.84016582220175,15.02027027027027,14.715277777777779,14.52027027027027,13.73611111111111,0.3359375,0.6976744186046512,0.75,0.2578125,0.3939393939393939,0.43333333333333335,0.38461538461538464,0.203125,0.5390625,0.509280078125,0.07971014492753623,0.09009009009009009,7.801960784313725,33.0,44.0,9.0,3.0,6.0,,2.0,20.0,4.0,10.0,26.0,10.0,19.0,2.0,6.0,12.0,38.0,27.0,20.0,9.0,3.0,4.0,21.0,38.0,33.0,0.9,0.38461538461538464,0.3333333333333333,0.38461538461538464,0.5263157894736842,0.52,0.578125,0.203125,0.75,0.7894736842105263,0.34615384615384615,0.34615384615384615,0.4444444444444444,0.046875,0.5,0.5,1.0,0.15625,0.08,,0.16,0.48553199999999996,0.24050632911392406,25.02692307692308,0.22297297297297297,11.0,4.0,7.0,4.0,10.0,8.0,2.0,6.0,17.0,11.0,13.0,8.0,6.0,1.0,2.0,,3.0,0.4,0.36363636363636365,0.36363636363636365,0.058823529411764705,0.09090909090909091,0.22,0.16666666666666666,0.25,0.17647058823529413,0.5833333333333334,0.5666666666666667,0.6363636363636364,0.5714285714285714,0.25,0.5354727272727273,0.05063291139240506,7.0,7.0,6.0,0.35,0.35,0.8571428571428571,0.35,,,2.0,10.0,19.0,1.0,5.0,3.0,3.0,,,1.0,6.0,7.0,10.0,0.8333333333333334,0.28,0.8571428571428571,3.0,3.0,2.0,9.0,8.0,1.0,1.0,,,3.0,3.0,1.0,1.0,0.06976744186046512,0.47368421052631576,0.23076923076923078,0.6666666666666666,0.05,0.037037037037037035,2.0,,1.0,,0.3333333333333333,0.5,,2.0,,,,,1.0,3.0,1.0,2.0,,,,,,1.0,1.0,,1.0,0.09090909090909091,,1.0,2.0,1.0,,,,2.0,2.0,0.6666666666666666,,,,,,,,1610612765,2016,2015-16,True
1626169-201229-202704-203083-203493,1610612765,"Stanley Johnson, Anthony Tolliver, Reggie Jackson, Andre Drummond, Reggie Bullock","Johnson, Tolliver, Jackson, Drummond, Bullock",1626169-201229-202704-203083-203493,DET,532.0,3,9.0,8.0,19.0,17.0,36.0,6.0,7.0,2.0,2.0,4.0,8.0,13.0,5.0,21.0,13.0,14.0,2.0,7.0,7.0,1.0,14.0,3.0,4.0,6.0,,,4.0,7.0,1.0,4.0,19.0,0.875,0.875,0.6153846153846154,0.5714285714285714,0.6176470588235294,1.0,1.0,,97.44360902255639,15.68421052631579,13.764705882352942,15.052631578947368,13.764705882352942,0.5,0.8571428571428571,0.8571428571428571,0.14285714285714285,1.0,1.0,0.5,0.2857142857142857,0.5714285714285714,0.47663571428571433,0.23529411764705882,0.25,7.915384615384616,,,,,,,,1.0,,,1.0,,,,,,,,1.0,,,,1.0,,,,,,,,,,0.07142857142857142,1.0,1.0,,,,,,,,0.07142857142857142,,,,,,25.6,,1.0,,1.0,1.0,2.0,2.0,,,6.0,2.0,2.0,3.0,2.0,,1.0,1.0,1.0,0.5,0.5,0.5,,,0.4,0.3333333333333333,,0.25,1.0,1.0,0.5,,,0.49795,0.09523809523809523,,,,,,,,,,1.0,2.0,4.0,,,,,,,,,,,,,,,1.0,1.0,2.0,1.0,1.0,,,,,,,,,0.5,1.0,,0.16666666666666666,,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612765,2016,2015-16,True
1626169-201229-202704-203382-203484,1610612765,"Stanley Johnson, Anthony Tolliver, Reggie Jackson, Aron Baynes, Kentavious Caldwell-Pope","Johnson, Tolliver, Jackson, Baynes, Caldwell-Pope",1626169-201229-202704-203382-203484,DET,1014.0,12,17.0,3.0,34.0,33.0,67.0,5.0,9.0,4.0,4.0,7.0,13.0,20.0,11.0,46.0,43.0,14.0,12.0,7.0,9.0,1.0,20.0,3.0,9.0,14.0,2.0,4.0,10.0,14.0,,3.0,38.0,0.5384615384615384,0.5833333333333334,0.65,0.6481481481481481,0.6764705882352942,0.75,0.75,,95.14792899408285,15.294117647058824,14.969696969696969,14.294117647058824,14.393939393939394,0.3333333333333333,0.5555555555555556,0.5555555555555556,0.14814814814814814,1.0,1.0,0.25,0.25925925925925924,0.5925925925925926,0.5139592592592592,0.1,0.13043478260869565,7.82,13.0,16.0,4.0,1.0,3.0,,1.0,4.0,2.0,3.0,7.0,4.0,6.0,1.0,3.0,6.0,17.0,6.0,4.0,2.0,1.0,3.0,6.0,17.0,13.0,0.6666666666666666,0.42857142857142855,0.3333333333333333,0.42857142857142855,0.6666666666666666,0.6111111111111112,0.6538461538461539,0.25925925925925924,0.75,0.75,0.5714285714285714,0.5714285714285714,0.75,0.1111111111111111,0.3333333333333333,0.3333333333333333,1.0,0.14814814814814814,0.1111111111111111,,0.2222222222222222,0.4933,0.3695652173913043,24.74285714285714,0.38235294117647056,5.0,2.0,2.0,2.0,2.0,8.0,2.0,,3.0,4.0,5.0,3.0,2.0,1.0,,,,1.0,0.6666666666666666,0.8,,,0.5714285714285714,0.45454545454545453,,0.3333333333333333,0.5,0.6,0.6666666666666666,1.0,0.5,0.6164999999999999,0.17391304347826086,2.0,2.0,1.0,0.5,0.5,0.5,0.5,4.0,1.0,,3.0,4.0,,1.0,4.0,4.0,0.25,,1.0,1.0,3.0,,,0.3333333333333333,0.3333333333333333,3.0,2.0,1.0,1.0,,1.0,,,,,,,2.0,,0.25,0.75,0.75,0.18181818181818182,,1.0,,,,,0.5,1.0,,0.5,,,,1.0,1.0,1.0,,,,,,,,,,1.0,0.3333333333333333,,2.0,,,,,,,,,,,,,,,,1610612765,2016,2015-16,True
1626169-201229-202704-203382-203493,1610612765,"Stanley Johnson, Anthony Tolliver, Reggie Jackson, Aron Baynes, Reggie Bullock","Johnson, Tolliver, Jackson, Baynes, Bullock",1626169-201229-202704-203382-203493,DET,63.0,1,1.0,2.0,2.0,2.0,4.0,,,,1.0,,,1.0,2.0,2.0,,,,,,,,1.0,1.0,2.0,,,1.0,3.0,,,,,,,,0.5,0.5,0.3333333333333333,1.0,91.42857142857143,14.5,17.0,12.5,11.0,,,,1.0,,,,,,0.2908,0.5,,13.3,1.0,2.0,,,,,,,,,,,1.0,,,2.0,2.0,,,,,,,2.0,1.0,,,,,,,0.5,,,,,,,,,,,,,,,0.2908,1.0,,0.5,1.0,,,,,2.0,,,,1.0,1.0,,,,1.0,,1.0,,,1.0,,,1.0,1.0,1.0,,,,,,,,1.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,,,1.0,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612765,2016,2015-16,True
1626169-201229-203083-203484-203915,1610612765,"Stanley Johnson, Anthony Tolliver, Andre Drummond, Kentavious Caldwell-Pope, Spencer Dinwiddie","Johnson, Tolliver, Drummond, Caldwell-Pope, Dinwiddie",1626169-201229-203083-203484-203915,DET,702.0,4,12.0,8.0,23.0,22.0,45.0,5.0,5.0,1.0,5.0,6.0,8.0,16.0,2.0,24.0,16.0,10.0,6.0,5.0,6.0,,13.0,3.0,12.0,13.0,5.0,7.0,7.0,4.0,1.0,1.0,24.0,0.625,0.625,0.5,0.55,0.5714285714285714,0.42857142857142855,0.7142857142857143,0.3333333333333333,92.3076923076923,14.0,17.272727272727273,13.869565217391305,15.590909090909092,0.25,1.0,1.0,0.25,0.2,0.2,,0.3,0.45,0.5078425,0.09523809523809523,0.0625,8.4875,5.0,12.0,2.0,,,,,4.0,,2.0,4.0,,3.0,,,1.0,1.0,3.0,4.0,1.0,,1.0,7.0,1.0,5.0,0.5,0.5,,0.5,,,0.125,0.2,1.0,1.0,0.3333333333333333,0.3333333333333333,0.5,,,,,0.2,,,,0.37433333333333335,0.041666666666666664,26.225,0.21739130434782608,1.0,,,,,,,,4.0,1.0,1.0,2.0,2.0,1.0,1.0,,1.0,,,,,,0.125,0.1111111111111111,,0.25,1.0,0.8,,,,,,2.0,2.0,1.0,0.5,0.5,0.5,0.5,,,,,3.0,1.0,1.0,,,,,,,,2.0,0.6666666666666666,,,3.0,,,3.0,3.0,,,,,,,1.0,,,1.0,,1.0,,0.2,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612765,2016,2015-16,True
1626169-201229-203083-203484-2581,1610612765,"Stanley Johnson, Anthony Tolliver, Andre Drummond, Kentavious Caldwell-Pope, Steve Blake","Johnson, Tolliver, Drummond, Caldwell-Pope, Blake",1626169-201229-203083-203484-2581,DET,2902.0,16,48.0,-37.0,99.0,100.0,199.0,9.0,20.0,2.0,14.0,28.0,21.0,62.0,16.0,76.0,113.0,20.0,22.0,10.0,14.0,,32.0,26.0,45.0,59.0,10.0,21.0,18.0,21.0,,8.0,71.0,0.47619047619047616,0.47619047619047616,0.3387096774193548,0.35714285714285715,0.39893617021276595,0.7428571428571429,0.7037037037037037,0.625,98.74569262577532,14.757575757575758,14.41,14.1010101010101,13.54,0.23809523809523808,0.45,0.5,0.16666666666666666,0.14285714285714285,0.16666666666666666,,0.3333333333333333,0.5,0.487222619047619,0.08695652173913043,0.11428571428571428,10.27258064516129,32.0,47.0,10.0,,1.0,,,21.0,5.0,6.0,22.0,8.0,19.0,1.0,5.0,8.0,27.0,12.0,21.0,4.0,,5.0,12.0,27.0,32.0,0.6666666666666666,0.2727272727272727,0.2,0.2727272727272727,0.42105263157894735,0.3958333333333333,0.45,0.2619047619047619,0.631578947368421,0.5833333333333334,0.35714285714285715,0.37037037037037035,0.5,0.011904761904761904,,,,0.25,,,0.20833333333333334,0.43776875,0.35526315789473684,25.568181818181817,0.32323232323232326,11.0,1.0,4.0,1.0,8.0,5.0,,5.0,5.0,11.0,14.0,7.0,7.0,,3.0,,3.0,0.125,0.2777777777777778,0.2777777777777778,0.08064516129032258,0.14285714285714285,0.275,0.2545454545454545,0.3333333333333333,0.17647058823529413,0.7142857142857143,0.5555555555555556,0.4444444444444444,0.25,,0.44334285714285715,0.06578947368421052,6.0,6.0,4.0,0.2857142857142857,0.2857142857142857,0.6666666666666666,0.2857142857142857,,3.0,1.0,10.0,18.0,3.0,5.0,2.0,2.0,0.2,0.21428571428571427,0.9166666666666666,1.0,5.0,7.0,0.875,0.20833333333333334,0.2,6.0,2.0,,8.0,5.0,3.0,2.0,3.0,1.0,2.0,1.0,,3.0,0.1,0.4444444444444444,0.36363636363636365,0.7142857142857143,0.04,,1.0,,1.0,,0.3333333333333333,0.2,2.0,3.0,,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,0.1111111111111111,1.0,1.0,,,,,,,,,,,,0.03571428571428571,,,,,,,,,,,,1610612765,2016,2015-16,True
1626169-201229-203083-203493-203915,1610612765,"Stanley Johnson, Anthony Tolliver, Andre Drummond, Reggie Bullock, Spencer Dinwiddie","Johnson, Tolliver, Drummond, Bullock, Dinwiddie",1626169-201229-203083-203493-203915,DET,210.0,2,4.0,-1.0,7.0,8.0,15.0,,1.0,2.0,3.0,1.0,2.0,5.0,2.0,6.0,7.0,2.0,2.0,1.0,1.0,1.0,2.0,3.0,4.0,4.0,,3.0,1.0,2.0,,1.0,6.0,0.5,0.5,0.4,0.4,0.5,0.75,0.8,1.0,102.85714285714286,10.714285714285714,16.875,10.714285714285714,16.75,0.2,,,0.6,0.6666666666666666,0.6666666666666666,0.5,0.2,0.2,0.44026,0.16666666666666666,0.16666666666666666,8.28,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,2.0,2.0,,1.0,,,,,0.5,,,,,,,,,1.0,,,,,1.0,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612765,2016,2015-16,True
1626169-201229-203083-203493-2581,1610612765,"Stanley Johnson, Anthony Tolliver, Andre Drummond, Reggie Bullock, Steve Blake","Johnson, Tolliver, Drummond, Bullock, Blake",1626169-201229-203083-203493-2581,DET,40.0,1,1.0,1.0,1.0,1.0,2.0,,,1.0,1.0,,1.0,1.0,,2.0,1.0,2.0,,1.0,1.0,1.0,2.0,,,,1.0,1.0,,,,,2.0,1.0,1.0,1.0,1.0,1.0,,,,72.0,16.0,24.0,16.0,18.0,,,,1.0,1.0,1.0,1.0,,,0.3563,,,6.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612765,2016,2015-16,True
1626169-201229-203382-203484-203915,1610612765,"Stanley Johnson, Anthony Tolliver, Aron Baynes, Kentavious Caldwell-Pope, Spencer Dinwiddie","Johnson, Tolliver, Baynes, Caldwell-Pope, Dinwiddie",1626169-201229-203382-203484-203915,DET,430.0,4,7.0,2.0,15.0,16.0,31.0,2.0,3.0,,2.0,3.0,5.0,8.0,7.0,17.0,15.0,4.0,6.0,2.0,2.0,,4.0,4.0,4.0,4.0,3.0,3.0,4.0,8.0,,4.0,17.0,0.4,0.4,0.625,0.5555555555555556,0.6538461538461539,1.0,0.6666666666666666,,103.81395348837209,12.666666666666666,15.0,12.666666666666666,14.8125,0.3333333333333333,0.6666666666666666,1.0,0.2222222222222222,,,,0.3333333333333333,0.4444444444444444,0.4918555555555556,0.3076923076923077,0.3333333333333333,8.35,10.0,10.0,3.0,,,,,1.0,1.0,,1.0,4.0,6.0,,1.0,3.0,11.0,,1.0,,,2.0,,11.0,10.0,,,,,0.6666666666666666,0.5714285714285714,0.6111111111111112,0.1111111111111111,,,1.0,1.0,0.6666666666666666,,,,,0.1111111111111111,,,0.14285714285714285,0.4337142857142857,0.6470588235294118,25.3,0.6666666666666666,,,,,,,,1.0,,,,3.0,2.0,,,,,,,,0.125,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,1.0,1.0,,,0.14285714285714285,1.0,,,1.0,1.0,1.0,,,,,,,,,0.3333333333333333,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,1610612765,2016,2015-16,True
1626169-201229-203382-203484-2581,1610612765,"Stanley Johnson, Anthony Tolliver, Aron Baynes, Kentavious Caldwell-Pope, Steve Blake","Johnson, Tolliver, Baynes, Caldwell-Pope, Blake",1626169-201229-203382-203484-2581,DET,4969.0,19,83.0,6.0,156.0,156.0,312.0,27.0,42.0,18.0,43.0,30.0,59.0,115.0,23.0,174.0,168.0,52.0,66.0,26.0,35.0,7.0,79.0,34.0,59.0,82.0,17.0,31.0,27.0,31.0,1.0,13.0,149.0,0.4406779661016949,0.48148148148148145,0.5130434782608696,0.4967105263157895,0.5209580838323353,0.6666666666666666,0.65,0.5,90.41658281344336,15.551282051282051,16.30128205128205,14.987179487179487,14.948717948717949,0.27631578947368424,0.6428571428571429,0.6585365853658537,0.28289473684210525,0.4186046511627907,0.42857142857142855,0.3888888888888889,0.19736842105263158,0.5197368421052632,0.49520629139072847,0.07926829268292683,0.10236220472440945,8.238260869565217,35.0,41.0,14.0,2.0,6.0,,,31.0,9.0,11.0,37.0,11.0,22.0,3.0,9.0,12.0,43.0,27.0,30.0,9.0,2.0,6.0,18.0,43.0,35.0,0.8181818181818182,0.2972972972972973,0.3333333333333333,0.3055555555555556,0.5,0.5,0.5657894736842105,0.24342105263157895,0.6206896551724138,0.6538461538461539,0.4666666666666667,0.4666666666666667,0.42857142857142855,0.039473684210526314,0.3333333333333333,0.3333333333333333,1.0,0.20394736842105263,,,0.2903225806451613,0.48913,0.2471264367816092,27.197297297297297,0.22435897435897437,18.0,8.0,11.0,10.0,16.0,25.0,10.0,2.0,13.0,15.0,23.0,5.0,4.0,,7.0,2.0,9.0,0.625,0.575,0.5681818181818182,0.017391304347826087,0.023255813953488372,0.2727272727272727,0.2911392405063291,0.2,0.2,0.6923076923076923,0.48148148148148145,0.55,0.7272727272727273,0.125,0.5557714285714286,0.14367816091954022,9.0,9.0,7.0,0.2903225806451613,0.2903225806451613,0.7777777777777778,0.3,2.0,8.0,,1.0,12.0,1.0,1.0,3.0,3.0,0.3333333333333333,0.4,0.8,6.0,8.0,7.0,0.875,0.25806451612903225,0.75,6.0,4.0,1.0,11.0,4.0,7.0,,,2.0,,4.0,,1.0,0.023809523809523808,0.9166666666666666,0.4666666666666667,0.3333333333333333,0.05194805194805195,,3.0,1.0,4.0,,0.4444444444444444,0.3333333333333333,1.0,4.0,,1.0,4.0,1.0,4.0,,,,0.25,0.2,0.25,1.0,,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,1.0,,1610612765,2016,2015-16,True
1626169-201229-203382-203493-203915,1610612765,"Stanley Johnson, Anthony Tolliver, Aron Baynes, Reggie Bullock, Spencer Dinwiddie","Johnson, Tolliver, Baynes, Bullock, Dinwiddie",1626169-201229-203382-203493-203915,DET,1137.0,5,19.0,27.0,35.0,34.0,69.0,5.0,8.0,1.0,3.0,10.0,11.0,21.0,12.0,43.0,16.0,12.0,10.0,6.0,8.0,1.0,18.0,11.0,19.0,22.0,1.0,8.0,15.0,17.0,1.0,9.0,39.0,0.5454545454545454,0.6,0.5238095238095238,0.5535714285714286,0.5972222222222222,0.6470588235294118,0.72,0.6666666666666666,87.38786279683377,14.228571428571428,18.794117647058822,13.971428571428572,17.029411764705884,0.2857142857142857,0.625,0.7142857142857143,0.10714285714285714,0.3333333333333333,0.3333333333333333,1.0,0.35714285714285715,0.5357142857142857,0.5205696428571429,0.25,0.3103448275862069,10.633333333333335,4.0,2.0,5.0,,,,,7.0,,3.0,7.0,3.0,3.0,,,2.0,8.0,6.0,7.0,2.0,,2.0,7.0,8.0,4.0,0.6666666666666666,0.42857142857142855,,0.42857142857142855,1.0,1.0,1.0,0.25,0.875,0.8333333333333334,0.5,0.5,0.4,,,,,0.25,,,,0.7094999999999999,0.18604651162790697,25.685714285714287,0.11428571428571428,3.0,1.0,1.0,1.0,2.0,4.0,2.0,1.0,3.0,3.0,3.0,3.0,2.0,1.0,,,,0.5,0.5,0.6666666666666666,0.047619047619047616,,0.3,0.21428571428571427,,0.4,0.5,0.6,0.5,1.0,,0.6093,0.09302325581395349,3.0,3.0,2.0,0.42857142857142855,0.42857142857142855,0.6666666666666666,0.42857142857142855,2.0,,,1.0,3.0,,,,,,,0.8,2.0,2.0,1.0,1.0,0.6666666666666666,1.0,3.0,,1.0,2.0,2.0,,,,1.0,1.0,1.0,,,0.125,0.6666666666666666,0.3333333333333333,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1610612765,2016,2015-16,True
