EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,SecondChanceOffPoss,TotalPoss,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,Arc3FGM,Arc3FGA,FG2M,FG2A,FG3M,FG3A,Points,OpponentPoints,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,ShootingFouls,Fouls,FirstChancePoints,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,NonHeaveFg3Pct,Fg2Pct,EfgPct,SecondChanceEfgPct,TsPct,SecondChanceTsPct,FG3APct,FG2APctBlocked,LongMidRangePctBlocked,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,SecondChancePointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPoss,PenaltyDefPoss,PenaltyArc3FGM,PenaltyArc3FGA,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,PtsUnassisted3s,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,PenaltyFg3Pct,PenaltyEfgPct,PenaltyTsPct,PenaltyArc3Frequency,PenaltyArc3Accuracy,PenaltyShotQualityAvg,PenaltyPointsPct,PenaltyOffPossPct,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,PenaltyCorner3FGA,FtPoints,PenaltyFG2M,PenaltyFG2A,PtsAssisted2s,TwoPtAssists,AtRimAssists,Steals,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,Turnovers,Loose Ball Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,Assisted2sPct,NonPutbacksAssisted2sPct,PenaltyFg2Pct,LiveBallTurnoverPct,DefAtRimReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChanceFG2M,SecondChanceFG2A,LongMidRangeAssists,OffThreePtRebounds,SelfOReb,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,ThreePtShootingFoulsDrawn,SecondChanceFg2Pct,OffThreePtReboundPct,OffArc3ReboundPct,DefShortMidRangeReboundPct,DefCorner3ReboundPct,SelfORebPct,LongMidRangePctAssisted,ThreePtShootingFoulsDrawnPct,FTDefRebounds,3SecondViolations,DefFTReboundPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,SecondChanceFtPoints,PtsPutbacks,ShortMidRangeAssists,SecondChanceTurnovers,Offensive Fouls Drawn,2pt And 1 Free Throw Trips,Technical Free Throw Trips,BlockedLongMidRange,AtRimPctBlocked,OffAtRimReboundPct,ShortMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyCorner3FGM,PenaltyFtPoints,FTOffRebounds,LostBallSteals,BadPassOutOfBoundsTurnovers,PenaltyTurnovers,BlockingFouls,Charge Fouls,Offensive Fouls,Charge Fouls Drawn,BlockingFoulsDrawn,NonShootingFoulsDrawn,BlockedShortMidRange,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,OffFTReboundPct,OffShortMidRangeReboundPct,OffCorner3ReboundPct,PenaltyCorner3Accuracy,Loose Ball Fouls Drawn,Blocked3s,BlockedArc3,ShortMidRangePctBlocked,Clear Path Fouls,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,HeaveAttempts,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,Travels,DefensiveGoaltends,team_id,year,season,team_vs
101145-1626167-201155-202331-203524,1610612754,"Monta Ellis, Myles Turner, Rodney Stuckey, Paul George, Solomon Hill","Ellis, Turner, Stuckey, George, Hill",101145-1626167-201155-202331-203524,IND,1080.0,5,18.0,1.0,35.0,36.0,6.0,71,2.0,6.0,,2.0,,,1.0,3.0,10.0,25.0,1.0,5.0,31.0,30.0,,,2.0,4.0,3.0,3.0,1.0,1.0,1.0,9.0,1.0,,19.0,4.0,2.0,10.0,12.0,6.0,18.0,3.0,5.0,29.0,1.0,0.2,,0.2,0.4,0.38333333333333336,,0.45588235294117646,0.2,0.16666666666666666,0.04,,0.7692307692307693,0.26666666666666666,0.5,0.7058823529411765,0.3157894736842105,,1.0,0.6666666666666666,94.66666666666667,15.4,15.027777777777779,14.514285714285714,14.694444444444445,0.2,0.3333333333333333,0.3333333333333333,0.06666666666666667,,,,0.1,0.3333333333333333,0.3333333333333333,1.0,,,,0.6333333333333333,0.3333333333333333,0.5363883333333334,0.5062,0.06451612903225806,6.9239999999999995,24.98,11.0,15.0,,,,,9.0,,9.0,11.0,,0.25,0.4090909090909091,,,0.4656125,0.2903225806451613,0.3142857142857143,6.0,14.0,2.0,5.0,2.0,5.0,,8.0,2.0,8.0,16.0,8.0,5.0,4.0,2.0,4.0,2.0,7.0,,11.0,9.0,2.0,6.0,5.0,6.0,4.0,0.8,0.8,0.25,0.5714285714285714,0.7142857142857143,0.6666666666666666,0.4666666666666667,0.42857142857142855,0.46153846153846156,0.8333333333333334,0.16666666666666666,0.4,0.4,0.625,0.4,,0.06451612903225806,0.07692307692307693,,4.0,2.0,2.0,1.0,3.0,1.0,2.0,,,0.5,0.5,0.8,,0.05555555555555555,1.0,,,,,,2.0,2.0,,1.0,1.0,,1.0,,,0.07142857142857142,0.5,0.5,0.5,,,,5.0,,2.0,,1.0,,,2.0,1.0,2.0,3.0,1.0,,3.0,,,0.5,,,,,,,,,,,,,,,,,,1610612754,2016,2015-16,False
101145-1626167-201588-202331-202730,1610612754,"Monta Ellis, Myles Turner, George Hill, Paul George, Lavoy Allen","Ellis, Turner, Hill, George, Allen",101145-1626167-201588-202331-202730,IND,486.0,1,8.0,3.0,16.0,17.0,1.0,33,1.0,5.0,1.0,1.0,,,,,4.0,12.0,1.0,1.0,12.0,9.0,,,1.0,4.0,3.0,,,,1.0,3.0,,1.0,7.0,1.0,2.0,6.0,9.0,1.0,10.0,2.0,3.0,11.0,1.0,1.0,,1.0,0.3333333333333333,0.4230769230769231,,0.4,0.5,0.07692307692307693,,,0.8571428571428571,0.125,0.6666666666666666,0.8,0.125,0.25,0.6666666666666666,1.0,97.77777777777779,12.625,16.705882352941178,11.875,16.294117647058822,0.38461538461538464,0.2,0.2,0.07692307692307693,1.0,1.0,1.0,,,,,,,,0.5384615384615384,,0.5080769230769231,,0.08333333333333333,9.633333333333333,24.0,1.0,12.0,,,,,,,,1.0,,,,,,0.5247,,0.0625,3.0,6.0,,1.0,,1.0,,1.0,,1.0,4.0,2.0,1.0,1.0,,,,2.0,1.0,4.0,4.0,2.0,4.0,1.0,4.0,4.0,0.5,0.5,,,1.0,1.0,0.46153846153846156,0.5,0.5,0.3333333333333333,0.07692307692307693,,,1.0,,,0.13333333333333333,0.14285714285714285,,,1.0,,,2.0,,,,,,,1.0,0.5,,1.0,,1.0,,1.0,,,1.0,,,,,,,1.0,,,,,,,,,,1.0,,,,,,2.0,,,2.0,,,,,,,,,,,,,,,,,,,,,1.0,,1610612754,2016,2015-16,False
101145-1626167-201588-202331-203524,1610612754,"Monta Ellis, Myles Turner, George Hill, Paul George, Solomon Hill","Ellis, Turner, Hill, George, Hill",101145-1626167-201588-202331-203524,IND,3071.0,7,51.0,7.0,93.0,92.0,11.0,185,9.0,18.0,4.0,11.0,1.0,1.0,8.0,17.0,30.0,53.0,12.0,28.0,122.0,115.0,3.0,3.0,17.0,40.0,30.0,17.0,8.0,4.0,10.0,20.0,6.0,4.0,50.0,9.0,8.0,19.0,28.0,12.0,40.0,9.0,28.0,105.0,0.8333333333333334,0.42857142857142855,1.0,0.42857142857142855,0.5660377358490566,0.5925925925925926,0.8333333333333334,0.648936170212766,0.85,0.345679012345679,0.07547169811320754,,0.7037037037037037,0.391304347826087,0.47058823529411764,0.6136363636363636,0.3076923076923077,0.1111111111111111,1.0,0.45454545454545453,86.74698795180723,15.67741935483871,17.532608695652176,15.129032258064516,15.869565217391305,0.2222222222222222,0.5,0.5,0.13580246913580246,0.36363636363636365,0.36363636363636365,1.0,0.20987654320987653,0.47058823529411764,0.47058823529411764,0.75,0.1111111111111111,1.0,1.0,0.5432098765432098,0.47058823529411764,0.4732030864197531,0.4532,0.13934426229508196,9.530188679245283,24.860714285714288,49.0,27.0,4.0,9.0,5.0,15.0,73.0,6.0,73.0,49.0,0.3333333333333333,0.6375,0.7156862745098039,0.225,0.4444444444444444,0.47859999999999997,0.5983606557377049,0.5268817204301075,11.0,16.0,7.0,9.0,10.0,19.0,6.0,26.0,18.0,25.0,20.0,10.0,3.0,5.0,5.0,4.0,3.0,10.0,4.0,26.0,26.0,8.0,5.0,3.0,5.0,3.0,0.3333333333333333,0.35714285714285715,0.72,0.4,0.5555555555555556,0.6,0.19753086419753085,0.6875,0.7333333333333333,0.2727272727272727,0.2345679012345679,0.5263157894736842,0.625,0.225,0.7777777777777778,0.15,0.0898876404494382,0.13114754098360656,3.0,6.0,4.0,3.0,1.0,6.0,,1.0,,0.5,0.1875,0.1111111111111111,0.5555555555555556,0.5,0.02857142857142857,0.4444444444444444,,1.0,,1.0,1.0,2.0,2.0,4.0,3.0,1.0,4.0,,,,0.0625,0.8,0.3,0.2222222222222222,0.5,,1.0,22.0,,,3.0,4.0,,1.0,1.0,1.0,2.0,5.0,2.0,7.0,5.0,,0.4444444444444444,0.2857142857142857,0.16666666666666666,4.0,,,0.15789473684210525,,2.0,2.0,0.2222222222222222,1.0,1.0,,,,,,,1610612754,2016,2015-16,False
101145-201155-201588-202331-203524,1610612754,"Monta Ellis, Rodney Stuckey, George Hill, Paul George, Solomon Hill","Ellis, Stuckey, Hill, George, Hill",101145-201155-201588-202331-203524,IND,36.0,1,1.0,-1.0,2.0,2.0,,4,,,,,,,,,,,,,1.0,2.0,,,,,,,,,,,,,,,1.0,,1.0,,1.0,,,1.0,,,,,,,,0.5,,,,,,,1.0,1.0,,,,1.0,160.0,11.0,7.0,11.0,7.0,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,,,,,1.0,,1.0,2.0,,,0.5,,,,1.0,1.0,,,,,,,,1.0,,,,,,,,,,,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,1610612754,2016,2015-16,False
101145-201588-202331-202730-203524,1610612754,"Monta Ellis, George Hill, Paul George, Lavoy Allen, Solomon Hill","Ellis, Hill, George, Allen, Hill",101145-201588-202331-202730-203524,IND,63.0,1,1.0,-3.0,2.0,2.0,1.0,4,,,,1.0,,,,,,2.0,,1.0,,3.0,,,,,,,,,,,,,,,,1.0,1.0,1.0,2.0,1.0,1.0,,,,,,,,,,,0.3333333333333333,,,1.0,,,1.0,0.3333333333333333,,,,91.42857142857143,21.0,10.5,12.5,10.5,,,,0.3333333333333333,,,,,,,,,,,1.0,,0.5235333333333333,,,2.35,23.3,2.0,2.0,,,,,,,,2.0,,,,,,0.51875,,1.0,,2.0,,2.0,,,,,,2.0,,,,,,,,,,1.0,,,,,,,,,,,1.0,,0.6666666666666666,,,,,,,1.0,,,,,,1.0,,1.0,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1610612754,2016,2015-16,False
101145-201941-201951-202331-203524,1610612754,"Monta Ellis, Jordan Hill, Ty Lawson, Paul George, Solomon Hill","Ellis, Hill, Lawson, George, Hill",101145-201941-201951-202331-203524,IND,27.0,1,,2.0,1.0,,,1,,,,,,,1.0,1.0,,,1.0,1.0,3.0,1.0,,,,,3.0,1.0,1.0,,1.0,1.0,1.0,,3.0,,,,,,,,1.0,3.0,1.0,1.0,,1.0,,1.5,,1.5,,1.0,,,,,,,,,,,53.33333333333333,12.0,,12.0,,,,,,,,,1.0,1.0,1.0,1.0,,,,1.0,1.0,0.54435,,,,23.9,1.0,,1.0,1.0,1.0,1.0,3.0,,3.0,1.0,1.0,1.5,1.5,1.0,1.0,0.54435,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1610612754,2016,2015-16,False
1626167-201155-201588-201951-203524,1610612754,"Myles Turner, Rodney Stuckey, George Hill, Ty Lawson, Solomon Hill","Turner, Stuckey, Hill, Lawson, Hill",1626167-201155-201588-201951-203524,IND,96.0,1,2.0,2.0,4.0,3.0,,7,2.0,2.0,,,,,,,2.0,3.0,,,4.0,2.0,,,,2.0,,,,,,1.0,,,2.0,,,2.0,2.0,,2.0,,,4.0,,,,,0.6666666666666666,0.6666666666666666,,0.6666666666666666,,,,,1.0,,,1.0,,,1.0,,105.0,13.0,14.666666666666666,13.0,14.666666666666666,0.6666666666666666,1.0,1.0,,,,,,,,,,,,,,0.3937333333333333,,,16.333333333333332,,4.0,3.0,,,,,4.0,,4.0,4.0,,0.6666666666666666,0.6666666666666666,,,0.3937333333333333,1.0,1.0,,,,,,1.0,,,2.0,3.0,2.0,1.0,,,,1.0,1.0,1.0,,,,,1.0,1.0,1.0,1.0,0.5,0.5,0.6666666666666666,1.0,1.0,1.0,,,,,0.3333333333333333,,,,,,,,,,1.0,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612754,2016,2015-16,False
1626167-201155-201588-202331-203524,1610612754,"Myles Turner, Rodney Stuckey, George Hill, Paul George, Solomon Hill","Turner, Stuckey, Hill, George, Hill",1626167-201155-201588-202331-203524,IND,874.0,5,15.0,24.0,22.0,25.0,4.0,47,2.0,4.0,4.0,5.0,1.0,1.0,5.0,7.0,3.0,11.0,9.0,12.0,40.0,16.0,2.0,3.0,7.0,,24.0,7.0,5.0,2.0,8.0,11.0,4.0,4.0,30.0,4.0,7.0,5.0,13.0,7.0,20.0,1.0,4.0,33.0,0.8888888888888888,0.75,0.6666666666666666,0.75,0.2727272727272727,0.717391304347826,0.6,0.7407407407407407,0.5833333333333334,0.5217391304347826,0.18181818181818182,,0.45454545454545453,0.5,1.0,0.6666666666666666,0.6363636363636364,1.0,0.25,1.0,77.4370709382151,19.0,18.24,15.954545454545455,16.16,0.17391304347826086,0.5,0.5,0.21739130434782608,0.8,0.8,1.0,0.30434782608695654,0.7142857142857143,0.7142857142857143,0.8,0.2,1.0,1.0,0.7391304347826086,0.7142857142857143,0.5155391304347826,0.48045,0.175,8.427272727272728,24.633333333333336,13.0,18.0,2.0,2.0,4.0,4.0,23.0,3.0,23.0,13.0,1.0,0.9,0.8846153846153846,0.2,1.0,0.50805,0.575,0.5909090909090909,1.0,5.0,1.0,2.0,,2.0,2.0,7.0,3.0,6.0,6.0,3.0,1.0,,,,,2.0,1.0,9.0,8.0,2.0,1.0,1.0,1.0,,1.0,1.0,0.5,,0.6,,0.21739130434782608,0.2,0.3333333333333333,1.0,0.08695652173913043,,,0.2,0.5,0.2,0.08,0.15384615384615385,,2.0,2.0,3.0,,2.0,,,,,1.0,1.0,0.5,1.0,,1.0,,1.0,,1.0,,2.0,1.0,,,,,,,,0.4,0.5,,0.4,,,2.0,5.0,,,2.0,1.0,,,,1.0,,2.0,,,2.0,,,1.0,1.0,4.0,,,,,1.0,2.0,0.4,0.5,,,,,,,1.0,1610612754,2016,2015-16,False
1626167-201155-201951-202331-203524,1610612754,"Myles Turner, Rodney Stuckey, Ty Lawson, Paul George, Solomon Hill","Turner, Stuckey, Lawson, George, Hill",1626167-201155-201951-202331-203524,IND,427.0,5,7.0,-1.0,14.0,13.0,2.0,27,1.0,2.0,,1.0,,,,4.0,4.0,9.0,,5.0,12.0,13.0,,,2.0,6.0,,4.0,,1.0,,1.0,,,2.0,,1.0,1.0,2.0,2.0,4.0,1.0,3.0,10.0,,,,,0.4444444444444444,0.2857142857142857,,0.375,0.5,0.35714285714285715,0.1111111111111111,,0.5,,0.3333333333333333,0.4,0.2222222222222222,,1.0,0.5,91.05386416861828,13.571428571428571,18.23076923076923,12.785714285714286,17.0,0.14285714285714285,0.5,0.5,0.07142857142857142,,,,0.2857142857142857,,,,,,,0.7857142857142857,,0.48702142857142855,,0.16666666666666666,7.300000000000001,25.32,8.0,11.0,,4.0,,5.0,4.0,,4.0,8.0,,0.1111111111111111,0.2,0.4444444444444444,,0.5102,0.3333333333333333,0.5714285714285714,2.0,6.0,1.0,3.0,1.0,1.0,1.0,4.0,1.0,4.0,2.0,1.0,,4.0,2.0,1.0,,1.0,,4.0,4.0,2.0,,,,,0.25,0.25,0.25,1.0,,,0.42857142857142855,0.3333333333333333,0.4,,0.07142857142857142,1.0,1.0,0.3333333333333333,0.3333333333333333,0.1111111111111111,0.125,0.18181818181818182,,1.0,1.0,2.0,,,,1.0,,,0.4,0.25,,,,1.0,,,,,,1.0,2.0,,,,,,,,0.16666666666666666,,,1.0,,,,2.0,,2.0,,1.0,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,1610612754,2016,2015-16,False
1626202-201941-201951-202730-203922,1610612754,"Joe Young, Jordan Hill, Ty Lawson, Lavoy Allen, Glenn Robinson III","Young, Hill, Lawson, Allen, Robinson III",1626202-201941-201951-202730-203922,IND,188.0,1,3.0,-9.0,7.0,6.0,,13,,2.0,,,,,,1.0,2.0,4.0,,1.0,4.0,13.0,,,,4.0,,1.0,,1.0,,,,,,,,1.0,1.0,,1.0,2.0,2.0,4.0,,,,,0.5,0.4,,0.4,,0.2,0.25,0.5,1.0,,,1.0,,,,,99.57446808510639,18.0,10.333333333333334,18.0,10.333333333333334,0.4,,,,,,,0.2,,,,,,,0.2,,0.37594,,,15.1,26.7,7.0,6.0,,1.0,,1.0,4.0,,4.0,7.0,,0.4,0.4,0.2,,0.37594,1.0,1.0,,,,,2.0,2.0,,,2.0,4.0,,,,,,,,1.0,,,,,,,,,,,0.5,,,,,,,,0.4,1.0,1.0,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1610612754,2016,2015-16,False
1626202-201941-202730-203524-203922,1610612754,"Joe Young, Jordan Hill, Lavoy Allen, Solomon Hill, Glenn Robinson III","Young, Hill, Allen, Hill, Robinson III",1626202-201941-202730-203524-203922,IND,235.0,2,4.0,-1.0,8.0,7.0,2.0,15,,2.0,,,,,1.0,3.0,2.0,5.0,1.0,3.0,8.0,9.0,,,5.0,,3.0,3.0,1.0,,1.0,3.0,1.0,,7.0,1.0,,2.0,2.0,2.0,4.0,,1.0,3.0,1.0,0.3333333333333333,,0.3333333333333333,0.4,0.4375,1.0,0.5,1.25,0.375,,,0.5,0.3333333333333333,,0.5,0.4,0.5,1.0,,91.91489361702128,17.125,14.0,16.25,13.428571428571429,0.25,,,,,,,0.375,0.3333333333333333,0.3333333333333333,1.0,,,,0.625,0.3333333333333333,0.46519375,0.5135,0.625,10.2,26.633333333333336,6.0,4.0,1.0,2.0,1.0,2.0,3.0,,3.0,6.0,0.5,0.375,0.375,0.5,0.5,0.399175,0.375,0.75,2.0,2.0,,,,1.0,,1.0,,2.0,4.0,2.0,2.0,,,1.0,1.0,2.0,,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,0.5,0.3333333333333333,,0.25,1.0,1.0,1.0,0.125,,,,,,0.125,0.2,2.0,2.0,,1.0,,1.0,,,,1.0,0.5,0.5,,,,,,,,,2.0,2.0,1.0,,,,,1.0,,,,,,1.0,1.0,1.0,,,,,,2.0,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1610612754,2016,2015-16,False
201155-201588-201941-202331-203524,1610612754,"Rodney Stuckey, George Hill, Jordan Hill, Paul George, Solomon Hill","Stuckey, Hill, Hill, George, Hill",201155-201588-201941-202331-203524,IND,1.0,1,,-1.0,,1.0,,1,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1440.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612754,2016,2015-16,False
201155-201941-201951-202331-203524,1610612754,"Rodney Stuckey, Jordan Hill, Ty Lawson, Paul George, Solomon Hill","Stuckey, Hill, Lawson, George, Hill",201155-201941-201951-202331-203524,IND,169.0,1,3.0,1.0,5.0,6.0,,11,,,1.0,2.0,,,,,1.0,1.0,1.0,2.0,7.0,6.0,,,,2.0,3.0,,,,1.0,1.0,,1.0,3.0,,,,1.0,,1.0,1.0,1.0,7.0,1.0,0.5,,0.5,1.0,0.8333333333333334,,0.875,,0.6666666666666666,,,,,,,,,,,93.72781065088756,16.0,14.833333333333334,16.0,14.0,,,,0.6666666666666666,0.5,0.5,1.0,,,,,,,,1.0,,0.6778833333333334,,,0.1,23.3,5.0,6.0,,,1.0,2.0,7.0,,7.0,5.0,0.5,0.8333333333333334,0.875,,,0.6778833333333334,1.0,1.0,1.0,1.0,1.0,1.0,,,2.0,2.0,1.0,1.0,,,,1.0,1.0,,,1.0,,1.0,2.0,1.0,,,,,,,1.0,,,,0.3333333333333333,1.0,1.0,,,,,0.3333333333333333,1.0,0.6666666666666666,0.25,0.5,,,,,,1.0,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,1.0,2.0,,,1.0,1.0,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,1610612754,2016,2015-16,False
201155-201951-202331-202730-203524,1610612754,"Rodney Stuckey, Ty Lawson, Paul George, Lavoy Allen, Solomon Hill","Stuckey, Lawson, George, Allen, Hill",201155-201951-202331-202730-203524,IND,107.0,1,2.0,-2.0,4.0,4.0,1.0,8,1.0,1.0,,,,,,,1.0,2.0,,,3.0,5.0,,,1.0,,,,,1.0,,1.0,,,2.0,1.0,,,,1.0,1.0,2.0,3.0,2.0,,,,,0.5,0.5,,0.5,0.5,,0.5,,,1.0,,,1.0,,,,107.66355140186916,14.5,12.25,14.0,12.0,0.5,1.0,1.0,,,,,,,,,,,,,,0.39575,,0.3333333333333333,9.6,,4.0,4.0,,,,,3.0,,3.0,4.0,,0.5,0.5,,,0.39575,1.0,1.0,,,,,,1.0,,1.0,1.0,2.0,2.0,1.0,,,,1.0,1.0,1.0,,1.0,2.0,1.0,,,,,1.0,1.0,0.5,1.0,,,,,,,0.5,,,,,,0.3333333333333333,0.3333333333333333,,,1.0,,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,1.0,,,1.0,,,,,,1.0,,,,,,,,,,,,,1610612754,2016,2015-16,False
