EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,LongMidRangeFGA,Arc3FGA,FG2M,FG2A,FG3A,Points,OpponentPoints,PtsUnassisted2s,NonHeaveArc3FGA,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,FirstChancePoints,Fg2Pct,EfgPct,TsPct,FG3APct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,LongMidRangeFrequency,Arc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPoss,PenaltyDefPoss,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,PenaltyArc3FGA,FG3M,FtPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsAssisted3s,PtsPutbacks,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,SelfOReb,ShootingFouls,Fouls,Loose Ball Fouls,FoulsDrawn,BlockingFoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,SecondChanceFg2Pct,PenaltyFg2Pct,SecondChanceEfgPct,PenaltyEfgPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,OffShortMidRangeReboundPct,DefShortMidRangeReboundPct,SelfORebPct,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,PenaltyOffPossPct,SecondChanceArc3FGA,SecondChanceFG3A,DefCorner3ReboundPct,SecondChanceArc3Frequency,LostBallSteals,Offensive Fouls Drawn,Blocked2s,BlockedAtRim,Blocks,OffLongMidRangeReboundPct,SecondChanceAtRimPctAssisted,Arc3FGM,PenaltyArc3FGM,PtsUnassisted3s,NonHeaveArc3FGM,Arc3Assists,FTOffRebounds,LiveBallTurnovers,LostBallTurnovers,PenaltyTurnovers,BlockedLongMidRange,RecoveredBlocks,LiveBallTurnoverPct,OffFTReboundPct,BlocksRecoveredPct,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,NonShootingPenaltyNonTakeFouls,Charge Fouls,ShortMidRangePctBlocked,OffThreePtRebounds,LongMidRangePctBlocked,OffThreePtReboundPct,OffArc3ReboundPct,FTDefRebounds,DefFTReboundPct,BlockingFouls,SecondChanceArc3FGM,SecondChanceFG3M,LongMidRangeAssists,BadPassTurnovers,Offensive Fouls,Loose Ball Fouls Drawn,BlockedShortMidRange,SecondChanceFg3Pct,DefAtRimReboundPct,LongMidRangePctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,SecondChanceFtPoints,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,SecondChanceCorner3FGA,ThreePtShootingFoulsDrawn,OffCorner3ReboundPct,SecondChanceCorner3Frequency,ThreePtShootingFoulsDrawnPct,LostBallOutOfBoundsTurnovers,Charge Fouls Drawn,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Blocked3s,BlockedArc3,3SecondViolations,DefensiveGoaltends,Technical Free Throw Trips,OffensiveGoaltends,StepOutOfBoundsTurnovers,HeaveAttempts,Defensive 3 Seconds Violations,team_id,year,season,team_vs
1626181-200768-201942-202687-203082,1610612761,"Norman Powell, Kyle Lowry, DeMar DeRozan, Bismack Biyombo, Terrence Ross","Powell, Lowry, DeRozan, Biyombo, Ross",1626181-200768-201942-202687-203082,TOR,11.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612761,2016,2015-16,False
1626181-200768-201960-202335-202687,1610612761,"Norman Powell, Kyle Lowry, DeMarre Carroll, Patrick Patterson, Bismack Biyombo","Powell, Lowry, Carroll, Patterson, Biyombo",1626181-200768-201960-202335-202687,TOR,119.0,1,2.0,6.0,4.0,4.0,1.0,8.0,2.0,2.0,,1.0,2.0,2.0,2.0,6.0,,4.0,1.0,,1.0,1.0,2.0,1.0,3.0,2.0,,,,,,,6.0,1.0,0.5,0.6,0.5,0.3333333333333333,,1.0,0.5,0.5,,,,96.80672268907563,8.75,21.0,6.75,15.25,0.5,1.0,1.0,,0.25,1.0,0.688975,0.8,24.9,,,,,,,,,,,1.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,2.0,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,0.25,,,,,,,,,,,0.4938,,0.2,0.3333333333333333,,,,1.0,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,0.5,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1610612761,2016,2015-16,False
1626181-200768-201960-202335-203082,1610612761,"Norman Powell, Kyle Lowry, DeMarre Carroll, Patrick Patterson, Terrence Ross","Powell, Lowry, Carroll, Patterson, Ross",1626181-200768-201960-202335-203082,TOR,95.0,1,2.0,3.0,4.0,4.0,,8.0,,,,2.0,,,3.0,5.0,2.0,,2.0,,,2.0,2.0,,2.0,1.0,,,,,,,5.0,,0.5,0.625,1.0,1.0,,,1.0,,,,,121.26315789473685,12.0,11.75,12.0,11.75,,,,,0.6666666666666666,1.0,0.5168,,25.266666666666666,1.0,,,,,,,,,,1.0,,,1.0,1.0,2.0,,,,,,1.0,1.0,,3.0,,3.0,,,,1.0,1.0,,,,3.0,,,,,2.0,,2.0,,1.0,,3.0,1.0,,,,1.0,0.3333333333333333,1.0,0.3333333333333333,,,,1.5,,1.5,,,,1.0,,,,,,,,,0.3333333333333333,,,,,,,,,,1.0,,0.50385,0.25,1.0,,0.6,0.25,,,,,1.0,,,,,,,1.0,1.0,,1.0,1.0,,,,,,,,,,0.5,0.5,1.0,1.0,0.5,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612761,2016,2015-16,False
1626181-200768-201960-202687-202709,1610612761,"Norman Powell, Kyle Lowry, DeMarre Carroll, Bismack Biyombo, Cory Joseph","Powell, Lowry, Carroll, Biyombo, Joseph",1626181-200768-201960-202687-202709,TOR,13.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612761,2016,2015-16,False
1626181-200768-202335-202685-202709,1610612761,"Norman Powell, Kyle Lowry, Patrick Patterson, Jonas Valanciunas, Cory Joseph","Powell, Lowry, Patterson, Valanciunas, Joseph",1626181-200768-202335-202685-202709,TOR,236.0,1,4.0,1.0,7.0,6.0,1.0,13.0,1.0,2.0,1.0,1.0,1.0,3.0,2.0,7.0,6.0,,1.0,,1.0,2.0,3.0,1.0,4.0,,,,,,1.0,1.0,7.0,0.3333333333333333,0.2,0.5,0.4,1.0,,0.3333333333333333,0.6,0.25,,,,79.3220338983051,20.571428571428573,15.333333333333334,17.714285714285715,11.166666666666666,0.4,0.5,0.5,0.2,0.2,0.8,0.5427299999999999,7.833333333333333,24.35,7.0,5.0,,,1.0,2.0,,,,,1.0,,1.0,1.0,,5.0,,,,1.0,3.0,,2.0,5.0,7.0,2.0,,,,1.0,,1.0,,1.0,,2.0,,1.0,2.0,,2.0,,5.0,,1.0,,7.0,7.0,,1.0,1.0,,,,,,0.3333333333333333,,0.2,,0.5,,,,,,1.0,,,,,,,0.2,,,,,,0.4,0.5,0.2,,0.2,,0.5427299999999999,0.2857142857142857,0.25,,1.0,1.0,,,0.5,,,,,,,,,,,,,,,1.0,1.0,1.0,,,1.0,,,,,,,,,,,1.0,,0.5,,,,1.0,,,,,,,,,1.0,,,,,,,,,1.0,1.0,,0.3333333333333333,,,,,,,,,,,,,,,1610612761,2016,2015-16,False
1626181-200768-202335-202687-202709,1610612761,"Norman Powell, Kyle Lowry, Patrick Patterson, Bismack Biyombo, Cory Joseph","Powell, Lowry, Patterson, Biyombo, Joseph",1626181-200768-202335-202687-202709,TOR,507.0,2,8.0,7.0,13.0,14.0,3.0,27.0,4.0,6.0,3.0,2.0,5.0,9.0,3.0,20.0,13.0,6.0,2.0,3.0,2.0,2.0,4.0,4.0,8.0,2.0,1.0,,1.0,,2.0,,12.0,0.5555555555555556,0.5416666666666666,0.6666666666666666,0.25,1.0,0.75,1.0,1.0,0.6666666666666666,1.0,1.0,1.0,76.68639053254438,20.46153846153846,17.214285714285715,17.307692307692307,15.5,0.5,0.6666666666666666,0.6666666666666666,0.25,0.16666666666666666,0.75,0.5237833333333334,6.688888888888889,25.5,2.0,,1.0,2.0,,,,,1.0,1.0,1.0,,,,1.0,7.0,2.0,3.0,8.0,,,,,,,4.0,3.0,,,2.0,1.0,3.0,1.0,2.0,,7.0,,2.0,6.0,,6.0,,7.0,1.0,4.0,,,2.0,,0.4,0.4,1.0,0.3333333333333333,,0.3333333333333333,0.6666666666666666,,0.875,,1.0,,,,,,,0.5,,,,,0.3333333333333333,0.3333333333333333,0.08333333333333333,1.0,1.0,1.0,0.5,0.5,,,,,,0.594425,,0.26666666666666666,0.3333333333333333,0.4,,0.15384615384615385,,1.0,,,1.0,1.0,,,,0.5,1.0,,,,,,,1.0,1.0,2.0,,,0.5,,,,,,,,,,,1.0,,0.5,0.5,,,,,1.0,,,1.0,1.0,,1.0,1.0,,,,1.0,,,,1.0,,,0.25,,,,1.0,1.0,1.0,,,,,,,,,,1610612761,2016,2015-16,False
1626181-200768-202335-202687-203082,1610612761,"Norman Powell, Kyle Lowry, Patrick Patterson, Bismack Biyombo, Terrence Ross","Powell, Lowry, Patterson, Biyombo, Ross",1626181-200768-202335-202687-203082,TOR,98.0,1,2.0,,3.0,3.0,1.0,6.0,,1.0,1.0,,,2.0,,2.0,2.0,,,1.0,,2.0,2.0,1.0,3.0,,,,,,,,2.0,,,0.25,,1.0,0.5,,1.0,0.5,1.0,,,88.16326530612245,14.666666666666666,18.0,14.333333333333334,18.0,0.5,,,0.5,,0.5,0.54845,9.15,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,2.0,,4.0,,2.0,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612761,2016,2015-16,False
1626181-200768-202685-202709-203082,1610612761,"Norman Powell, Kyle Lowry, Jonas Valanciunas, Cory Joseph, Terrence Ross","Powell, Lowry, Valanciunas, Joseph, Ross",1626181-200768-202685-202709-203082,TOR,62.0,1,1.0,-6.0,3.0,2.0,,5.0,,,,1.0,,1.0,1.0,,6.0,,1.0,,,,,,,,,,1.0,,1.0,,,,,,0.5,,,,,,,,,116.1290322580645,13.666666666666666,10.5,13.666666666666666,10.5,,,,,0.5,0.5,0.445975,9.3,27.4,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612761,2016,2015-16,False
1626181-200768-202687-202709-203082,1610612761,"Norman Powell, Kyle Lowry, Bismack Biyombo, Cory Joseph, Terrence Ross","Powell, Lowry, Biyombo, Joseph, Ross",1626181-200768-202687-202709-203082,TOR,1087.0,4,18.0,1.0,31.0,32.0,5.0,63.0,6.0,9.0,4.0,6.0,9.0,15.0,16.0,33.0,32.0,12.0,6.0,3.0,2.0,7.0,11.0,7.0,18.0,2.0,1.0,1.0,1.0,,6.0,1.0,30.0,0.6,0.532258064516129,0.515625,0.5161290322580645,0.875,0.5,0.6666666666666666,0.8181818181818182,0.4117647058823529,0.3333333333333333,0.75,0.5,83.45906163753449,17.870967741935484,16.65625,15.67741935483871,16.3125,0.2903225806451613,0.6666666666666666,0.75,0.12903225806451613,0.1935483870967742,0.8064516129032258,0.55425,6.613333333333333,24.65625,,,,1.0,,,,2.0,3.0,4.0,10.0,,,,5.0,,,1.0,3.0,,,,,,,6.0,15.0,,1.0,3.0,5.0,8.0,4.0,2.0,,21.0,1.0,3.0,7.0,1.0,5.0,,2.0,,1.0,,,,,0.3333333333333333,0.3333333333333333,1.0,0.3125,,0.3125,,,0.3,,0.25,,0.06666666666666667,0.1111111111111111,1.0,,0.0625,0.3333333333333333,0.06451612903225806,,,,0.75,0.75,0.3225806451612903,0.4,0.4,1.0,0.2,,,,,,,0.458125,,0.03125,0.0625,0.09090909090909091,,,1.0,4.0,1.0,0.2,1.0,,3.0,2.0,3.0,,,1.0,,,1.0,1.0,,5.0,1.0,,1.0,3.0,0.8333333333333334,,1.0,0.16666666666666666,0.16666666666666666,1.0,,0.16666666666666666,,,,4.0,,0.36363636363636365,0.2,2.0,1.0,,,1.0,1.0,4.0,,1.0,,0.25,1.0,0.3333333333333333,,,,,,,3.0,,0.5,0.6,,,1.0,1.0,0.3333333333333333,1.0,,,,,,,,,,1610612761,2016,2015-16,False
1626181-200768-202709-203082-203512,1610612761,"Norman Powell, Kyle Lowry, Cory Joseph, Terrence Ross, Lucas Nogueira","Powell, Lowry, Joseph, Ross, Nogueira",1626181-200768-202709-203082-203512,TOR,169.0,1,3.0,-3.0,5.0,5.0,,10.0,,,2.0,,2.0,3.0,,4.0,7.0,4.0,,,1.0,1.0,2.0,,2.0,,,1.0,1.0,,2.0,,4.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,,1.0,,1.0,1.0,,,1.0,1.0,85.20710059171597,16.2,17.6,16.2,17.6,,,,0.6666666666666666,,,0.3761666666666667,16.366666666666667,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3333333333333333,1.0,1.0,,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,0.5,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612761,2016,2015-16,False
1626181-201574-201942-202709-203082,1610612761,"Norman Powell, Jason Thompson, DeMar DeRozan, Cory Joseph, Terrence Ross","Powell, Thompson, DeRozan, Joseph, Ross",1626181-201574-201942-202709-203082,TOR,247.0,2,4.0,-6.0,9.0,9.0,1.0,18.0,2.0,3.0,3.0,1.0,3.0,7.0,1.0,8.0,14.0,4.0,1.0,1.0,,,1.0,1.0,2.0,2.0,1.0,,,,1.0,,6.0,0.42857142857142855,0.375,0.4444444444444444,0.125,,0.25,,,0.2,1.0,,,104.93927125506075,16.11111111111111,11.333333333333334,16.11111111111111,10.666666666666666,0.375,0.6666666666666666,0.6666666666666666,0.375,0.125,0.5,0.46308125,8.828571428571427,24.0,8.0,6.0,1.0,1.0,2.0,3.0,,1.0,1.0,,,,,1.0,,2.0,1.0,1.0,2.0,2.0,6.0,,1.0,2.0,6.0,2.0,,2.0,,1.0,,1.0,,1.0,,2.0,,1.0,4.0,,2.0,,2.0,,1.0,,6.0,8.0,,0.3333333333333333,0.5,,,,,1.0,0.3333333333333333,1.0,0.2857142857142857,1.0,0.375,,,,,,0.5,0.125,,,,0.3333333333333333,0.3333333333333333,,,,,1.0,1.0,0.42857142857142855,0.6666666666666666,,,0.14285714285714285,0.5359,0.4716642857142857,0.1111111111111111,0.125,0.25,0.75,0.8888888888888888,,,,,1.0,,1.0,1.0,1.0,,,,,,,,,1.0,,1.0,,,1.0,,,,,,,,3.0,,,,,,,1.0,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612761,2016,2015-16,False
1626181-201942-201960-202685-202709,1610612761,"Norman Powell, DeMar DeRozan, DeMarre Carroll, Jonas Valanciunas, Cory Joseph","Powell, DeRozan, Carroll, Valanciunas, Joseph",1626181-201942-201960-202685-202709,TOR,57.0,1,1.0,2.0,2.0,1.0,1.0,3.0,,,2.0,,,3.0,,2.0,,,,2.0,,1.0,1.0,2.0,3.0,,,,,,,,,,,0.25,,1.0,0.6666666666666666,,1.0,0.6666666666666666,,1.0,,75.78947368421053,20.0,17.0,14.5,17.0,,,,0.6666666666666666,,,0.3451666666666667,13.266666666666666,,1.0,1.0,,,,,,1.0,,,,,,,,2.0,,1.0,2.0,,1.0,,,,,,,,1.0,,,,,,,,,,,,1.0,,2.0,,1.0,,,1.0,,,,,,,,,,,,0.5,,0.3333333333333333,,,,,,0.3333333333333333,,,,,,,,,,,,,,,,,0.3636,0.3185,0.25,0.25,1.0,,0.5,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,1610612761,2016,2015-16,False
1626181-201942-201960-202687-202709,1610612761,"Norman Powell, DeMar DeRozan, DeMarre Carroll, Bismack Biyombo, Cory Joseph","Powell, DeRozan, Carroll, Biyombo, Joseph",1626181-201942-201960-202687-202709,TOR,554.0,2,9.0,-2.0,17.0,15.0,3.0,32.0,2.0,7.0,4.0,3.0,3.0,13.0,4.0,9.0,11.0,2.0,3.0,3.0,2.0,4.0,6.0,3.0,9.0,2.0,1.0,,1.0,,1.0,1.0,8.0,0.23076923076923078,0.17647058823529413,0.23684210526315788,0.23529411764705882,0.6666666666666666,0.3,0.5,0.6,0.25,0.4,,,83.17689530685921,16.294117647058822,18.466666666666665,15.588235294117647,16.2,0.4117647058823529,0.2857142857142857,0.5,0.23529411764705882,0.17647058823529413,0.6470588235294118,0.4616705882352941,7.607692307692308,26.5,9.0,6.0,,,1.0,3.0,,2.0,1.0,,1.0,,1.0,3.0,,3.0,,,1.0,1.0,5.0,,4.0,3.0,5.0,4.0,,,3.0,2.0,,2.0,,1.0,,4.0,,1.0,3.0,,3.0,,4.0,,2.0,,5.0,9.0,,0.6666666666666666,0.6666666666666666,,,,,,0.2,,0.1111111111111111,0.16666666666666666,0.22727272727272727,0.23076923076923078,0.42857142857142855,0.5,1.0,,0.5,0.11764705882352941,,,,0.25,0.25,0.058823529411764705,,,,,,0.3333333333333333,0.3333333333333333,0.1111111111111111,,0.3333333333333333,0.48225,0.4805444444444445,0.10526315789473684,0.13333333333333333,0.1111111111111111,0.5555555555555556,0.5294117647058824,2.0,2.0,0.6666666666666666,1.0,1.0,1.0,2.0,2.0,3.0,,,,,,,,,,,1.0,,1.0,,,0.3333333333333333,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,0.3333333333333333,1.0,,,1.0,,,,,,,,,,,,,,1.0,1.0,,,,,,,,1610612761,2016,2015-16,False
1626181-201942-201960-202687-203082,1610612761,"Norman Powell, DeMar DeRozan, DeMarre Carroll, Bismack Biyombo, Terrence Ross","Powell, DeRozan, Carroll, Biyombo, Ross",1626181-201942-201960-202687-203082,TOR,7.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612761,2016,2015-16,False
1626181-201942-202335-202687-202709,1610612761,"Norman Powell, DeMar DeRozan, Patrick Patterson, Bismack Biyombo, Cory Joseph","Powell, DeRozan, Patterson, Biyombo, Joseph",1626181-201942-202335-202687-202709,TOR,565.0,3,9.0,-7.0,19.0,17.0,5.0,36.0,2.0,7.0,3.0,2.0,3.0,13.0,2.0,13.0,20.0,6.0,2.0,4.0,2.0,3.0,5.0,5.0,10.0,2.0,1.0,2.0,3.0,,4.0,,8.0,0.23076923076923078,0.2,0.34210526315789475,0.13333333333333333,0.5,0.4,1.0,0.625,0.4166666666666667,0.4,,1.0,91.75221238938053,16.36842105263158,14.941176470588236,15.68421052631579,14.705882352941176,0.4666666666666667,0.2857142857142857,0.3333333333333333,0.2,0.13333333333333333,0.6,0.47568333333333335,7.0307692307692315,26.45,12.0,12.0,2.0,4.0,,2.0,,3.0,1.0,,,,,2.0,,7.0,2.0,4.0,5.0,1.0,5.0,,2.0,7.0,9.0,,,2.0,2.0,,,,,,,,1.0,2.0,4.0,,5.0,,8.0,,3.0,1.0,9.0,12.0,1.0,,,,,,,0.5,0.2,0.5,0.14285714285714285,0.5,0.4090909090909091,0.15384615384615385,0.14285714285714285,0.6666666666666666,,0.1,,0.2,,,,0.3333333333333333,0.3333333333333333,,,,,1.0,0.5,0.2857142857142857,,,,0.2857142857142857,0.5451,0.44665,0.16666666666666666,0.1875,0.38461538461538464,0.6923076923076923,0.631578947368421,,,,,1.0,,1.0,,1.0,,,,,,,,,1.0,,3.0,,,0.25,,,,,,,,2.0,,0.3333333333333333,1.0,,0.5,0.5,,,,,,,1.0,,,1.0,,0.6,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,1610612761,2016,2015-16,False
1626181-201942-202685-202709-203082,1610612761,"Norman Powell, DeMar DeRozan, Jonas Valanciunas, Cory Joseph, Terrence Ross","Powell, DeRozan, Valanciunas, Joseph, Ross",1626181-201942-202685-202709-203082,TOR,116.0,1,2.0,-5.0,4.0,4.0,1.0,8.0,,,2.0,2.0,1.0,3.0,2.0,2.0,7.0,,2.0,,,1.0,1.0,1.0,2.0,,,,,,,,2.0,0.3333333333333333,0.2,0.2,0.4,1.0,,,1.0,0.25,,1.0,,99.3103448275862,16.75,12.25,14.75,12.25,,,,0.4,0.4,0.4,0.47252,15.333333333333334,25.55,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,2.0,,,,1.0,,1.0,,,1.0,2.0,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,0.2,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612761,2016,2015-16,False
1626181-201942-202687-202709-203082,1610612761,"Norman Powell, DeMar DeRozan, Bismack Biyombo, Cory Joseph, Terrence Ross","Powell, DeRozan, Biyombo, Joseph, Ross",1626181-201942-202687-202709-203082,TOR,362.0,3,6.0,7.0,12.0,13.0,2.0,25.0,1.0,1.0,5.0,1.0,6.0,11.0,2.0,17.0,10.0,10.0,1.0,2.0,1.0,3.0,5.0,3.0,8.0,3.0,2.0,,,,,,14.0,0.5454545454545454,0.46153846153846156,0.5666666666666667,0.15384615384615385,0.42857142857142855,0.4,1.0,0.5,0.5,,0.5,1.0,99.4475138121547,13.083333333333334,15.76923076923077,11.916666666666666,15.076923076923077,0.07692307692307693,1.0,1.0,0.38461538461538464,0.07692307692307693,0.23076923076923078,0.4509846153846154,11.236363636363636,24.35,4.0,1.0,,,,,2.0,5.0,3.0,,1.0,,1.0,,,5.0,1.0,3.0,3.0,1.0,2.0,,1.0,2.0,4.0,2.0,,2.0,,1.0,,1.0,,,,2.0,,2.0,2.0,,4.0,,5.0,1.0,3.0,,4.0,4.0,,0.16666666666666666,0.2,,,,,0.3333333333333333,0.5,0.3333333333333333,0.3333333333333333,0.5,0.5,,,0.3333333333333333,0.5,,,0.38461538461538464,0.4,0.4,,0.6,0.6,0.07692307692307693,,,,,,,,0.3333333333333333,,,0.41683333333333333,0.42461666666666664,0.2,0.23076923076923078,0.17647058823529413,0.23529411764705882,0.3333333333333333,,,,,1.0,,2.0,,2.0,0.5,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,1.0,1.0,1.0,1.0,,,,1.0,,,1.0,1.0,,0.3333333333333333,0.3333333333333333,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1610612761,2016,2015-16,False
1626181-201942-202709-203082-203512,1610612761,"Norman Powell, DeMar DeRozan, Cory Joseph, Terrence Ross, Lucas Nogueira","Powell, DeRozan, Joseph, Ross, Nogueira",1626181-201942-202709-203082-203512,TOR,129.0,1,2.0,-2.0,4.0,4.0,,8.0,1.0,3.0,,,1.0,3.0,,2.0,4.0,2.0,,,1.0,,1.0,,1.0,,,,1.0,,1.0,,2.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,,,,1.0,1.0,,,,1.0,89.30232558139535,19.5,12.75,19.5,12.75,1.0,0.3333333333333333,0.3333333333333333,,,1.0,0.5933,1.4000000000000001,,4.0,4.0,,,1.0,3.0,,,,,,,,,,,,,,1.0,3.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,2.0,4.0,,,,,,,,,0.3333333333333333,,0.3333333333333333,,0.3333333333333333,,,,,,,,,,,,,,,,,,,1.0,0.3333333333333333,,,,,0.5933,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612761,2016,2015-16,False
