EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGA,ShortMidRangeFGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,ThreePtAssists,Assists,Arc3Assists,AssistPoints,OffThreePtRebounds,DefThreePtRebounds,DefRebounds,OffRebounds,Rebounds,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,Turnovers,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,FirstChancePoints,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,NonHeaveFg3Pct,EfgPct,SecondChanceEfgPct,TsPct,SecondChanceTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffArc3ReboundPct,DefCorner3ReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,ShortMidRangeFrequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,Avg2ptShotDistance,Avg3ptShotDistance,AtRimFGM,LongMidRangeFGA,FG2M,PtsAssisted2s,TwoPtAssists,AtRimAssists,Fouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,DefArc3ReboundPct,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,LongMidRangeFrequency,DefTwoPtRebounds,DefTwoPtReboundPct,DefShortMidRangeReboundPct,ShortMidRangeFGM,SecondChanceFG2A,PtsUnassisted2s,Offensive Fouls,DefLongMidRangeReboundPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,Corner3Assists,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceShotQualityAvg,PenaltyOffPoss,PenaltyDefPoss,PenaltyAtRimFGA,PenaltyFG2A,OffTwoPtRebounds,Steals,BadPassSteals,Travels,SecondChanceTurnovers,Blocked2s,BlockedAtRim,Blocks,PenaltyOffPossExcludingTakeFouls,OffTwoPtReboundPct,OffAtRimReboundPct,PenaltyAtRimFrequency,PenaltyShotQualityAvg,PenaltyOffPossPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,LongMidRangeFGM,PenaltyArc3FGM,PenaltyArc3FGA,SecondChanceFG2M,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,LongMidRangeAssists,SelfOReb,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,LostBallTurnovers,ShootingFouls,Loose Ball Fouls,Loose Ball Fouls Drawn,Offensive Fouls Drawn,2pt And 1 Free Throw Trips,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,PenaltyFg3Pct,SecondChanceFg2Pct,PenaltyEfgPct,PenaltyTsPct,LiveBallTurnoverPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,SelfORebPct,BlocksRecoveredPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,PenaltyPointsPct,BadPassOutOfBoundsTurnovers,BlockingFouls,PenaltyFtPoints,PenaltyTurnovers,PenaltyFG2M,ShortMidRangeAssists,BlockedShortMidRange,PenaltyFg2Pct,ShortMidRangePctAssisted,SecondChanceFtPoints,PtsPutbacks,FTDefRebounds,Charge Fouls Drawn,BlockingFoulsDrawn,Technical Free Throw Trips,Blocked3s,BlockedArc3,DefensiveGoaltends,ShortMidRangePctBlocked,DefFTReboundPct,OffCorner3ReboundPct,PenaltyAtRimFGM,PenaltyCorner3FGA,NonShootingFoulsDrawn,BlockedLongMidRange,NonShootingPenaltyNonTakeFoulsDrawn,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,PenaltyCorner3FGM,PenaltyCorner3Accuracy,Charge Fouls,BlockedCorner3,PtsUnassisted3s,StepOutOfBoundsTurnovers,FTOffRebounds,OffFTReboundPct,SecondChanceAtRimPctAssisted,3SecondViolations,team_id,year,season,team_vs
1626154-1626179-201973-203092-203109,1610612738,"RJ Hunter, Terry Rozier, Jonas Jerebko, Tyler Zeller, Jae Crowder","Hunter, Rozier, Jerebko, Zeller, Crowder",1626154-1626179-201973-203092-203109,BOS,132.0,1,2.0,-3.0,4.0,5.0,,9.0,2.0,,,,,,3.0,,,,4.0,7.0,,,,,,,,,2.0,,4.0,,1.0,2.0,,2.0,2.0,1.0,2.0,,,,4.0,,,,,0.6666666666666666,,0.6666666666666666,,,,,1.0,,0.6666666666666666,,,,98.18181818181817,14.75,14.6,14.75,14.4,0.6666666666666666,,,,,,,,,0.6666666666666666,,0.5761,,,,6.766666666666667,,2.0,1.0,2.0,4.0,2.0,2.0,,1.0,1.0,0.6666666666666666,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,0.5,,,,,,0.5,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612738,2016,2015-16,True
1626154-1626179-201973-203092-203923,1610612738,"RJ Hunter, Terry Rozier, Jonas Jerebko, Tyler Zeller, James Young","Hunter, Rozier, Jerebko, Zeller, Young",1626154-1626179-201973-203092-203923,BOS,13.0,1,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110.76923076923076,,13.0,,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612738,2016,2015-16,True
1626154-1626179-201973-203096-203935,1610612738,"RJ Hunter, Terry Rozier, Jonas Jerebko, Jared Sullinger, Marcus Smart","Hunter, Rozier, Jerebko, Sullinger, Smart",1626154-1626179-201973-203096-203935,BOS,313.0,2,5.0,,10.0,9.0,,19.0,2.0,1.0,,3.0,,,4.0,1.0,4.0,1.0,10.0,10.0,,,,3.0,3.0,,,1.0,3.0,,7.0,,3.0,3.0,,3.0,,,1.0,2.0,2.0,1.0,10.0,1.0,0.25,,0.25,0.5625,,0.5555555555555556,,0.5,,,0.75,,0.375,,,1.0,87.41214057507987,14.7,18.444444444444443,14.7,16.444444444444443,0.25,0.125,0.375,,,,,,,0.75,,0.49958125,0.1111111111111111,0.2,,6.575,24.775,1.0,1.0,3.0,4.0,2.0,1.0,1.0,0.6666666666666666,0.6666666666666666,0.75,0.6666666666666666,0.5,0.5,1.0,0.125,,,,1.0,,2.0,,,1.0,1.0,1.0,1.0,,,1.0,0.125,1.0,1.0,1.0,,,,,3.0,3.0,,,,,,,,1.0,1.0,2.0,3.0,,,,0.49905,0.3,,,1.0,,3.0,,,3.0,,1.0,,,1.0,,1.0,,,,1.0,,,,1.0,,,,,1.0,,,,,,1.0,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,1610612738,2016,2015-16,True
1626154-1626179-202738-203092-203109,1610612738,"RJ Hunter, Terry Rozier, Isaiah Thomas, Tyler Zeller, Jae Crowder","Hunter, Rozier, Thomas, Zeller, Crowder",1626154-1626179-202738-203092-203109,BOS,81.0,1,1.0,,2.0,3.0,,5.0,1.0,,,1.0,,,1.0,,1.0,,2.0,2.0,,,,,1.0,,,,1.0,,2.0,,1.0,2.0,,2.0,,,,2.0,,,2.0,,,,,0.5,,0.5,,0.5,,,1.0,,1.0,,,,88.88888888888889,15.5,16.666666666666668,15.5,16.666666666666668,0.5,,0.5,,,,,,,1.0,,0.668075,,,,0.2,24.6,1.0,,1.0,2.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612738,2016,2015-16,True
1626154-1626179-203092-203109-203935,1610612738,"RJ Hunter, Terry Rozier, Tyler Zeller, Jae Crowder, Marcus Smart","Hunter, Rozier, Zeller, Crowder, Smart",1626154-1626179-203092-203109-203935,BOS,86.0,1,1.0,-2.0,3.0,3.0,,6.0,,,,2.0,,,1.0,,2.0,,2.0,4.0,,,,,2.0,,,,,,,,,1.0,,1.0,,,,,,,2.0,,,,,0.3333333333333333,,0.3333333333333333,,0.6666666666666666,,,,,1.0,,,,100.46511627906976,15.333333333333334,13.333333333333334,15.333333333333334,13.333333333333334,,,0.6666666666666666,,,,,,,0.6666666666666666,,0.4917,,,,17.1,24.5,,1.0,1.0,,,,1.0,,,1.0,,,,,0.3333333333333333,1.0,1.0,1.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612738,2016,2015-16,True
1626154-201973-202738-203092-203109,1610612738,"RJ Hunter, Jonas Jerebko, Isaiah Thomas, Tyler Zeller, Jae Crowder","Hunter, Jerebko, Thomas, Zeller, Crowder",1626154-201973-202738-203092-203109,BOS,173.0,1,3.0,-3.0,6.0,5.0,,11.0,1.0,,1.0,1.0,,,4.0,1.0,1.0,2.0,7.0,10.0,,,,3.0,1.0,1.0,,1.0,1.0,1.0,3.0,,,,,,,,,1.0,2.0,1.0,7.0,1.0,1.0,,1.0,0.5,,0.5833333333333334,,0.2,,,,,,,,,91.5606936416185,20.666666666666668,9.8,20.666666666666668,8.0,0.2,,0.2,1.0,1.0,1.0,,,,0.4,1.0,0.3921,0.16666666666666666,0.2,,12.7,24.9,1.0,3.0,1.0,,,,1.0,,,0.25,,1.0,1.0,,0.6,,,,,,2.0,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,1610612738,2016,2015-16,True
1626154-201973-202738-203096-203935,1610612738,"RJ Hunter, Jonas Jerebko, Isaiah Thomas, Jared Sullinger, Marcus Smart","Hunter, Jerebko, Thomas, Sullinger, Smart",1626154-201973-202738-203096-203935,BOS,69.0,1,1.0,4.0,3.0,2.0,,5.0,2.0,,,,,,2.0,,,2.0,6.0,2.0,,,,,,,,,,,,,,1.0,,1.0,,,,1.0,2.0,,6.0,,,,,1.0,,1.0,,,,,,,1.0,,,,104.34782608695653,10.333333333333334,19.0,10.333333333333334,19.0,1.0,,,,,,,,,1.0,,0.4247,,,,2.45,,2.0,,2.0,,,,1.0,,,1.0,,1.0,1.0,,,1.0,1.0,,,,4.0,,,,,,,,,,,,,,,,,,3.0,2.0,2.0,2.0,,,,,,,,,3.0,,,1.0,0.4247,1.0,,,,,,,,,6.0,,,,,,,,,,,,,6.0,1.0,,,1.0,1.0,,,,1.0,,,,,,,,,,1.0,,,2.0,,2.0,,,1.0,,,,,,1.0,,,,,,,,2.0,,1.0,,1.0,1.0,,,,,,,,,,,,,,1610612738,2016,2015-16,True
1626154-202323-202738-203092-203109,1610612738,"RJ Hunter, Evan Turner, Isaiah Thomas, Tyler Zeller, Jae Crowder","Hunter, Turner, Thomas, Zeller, Crowder",1626154-202323-202738-203092-203109,BOS,29.0,1,,,1.0,2.0,,3.0,,,,,,,,,,2.0,2.0,2.0,,,,,,,,,,,,,,1.0,,1.0,,,,1.0,3.0,,2.0,,,,,,,1.0,,,,,,,0.5,,,,148.9655172413793,4.0,12.5,4.0,10.0,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,1610612738,2016,2015-16,True
1626154-202340-202738-203096-203109,1610612738,"RJ Hunter, Avery Bradley, Isaiah Thomas, Jared Sullinger, Jae Crowder","Hunter, Bradley, Thomas, Sullinger, Crowder",1626154-202340-202738-203096-203109,BOS,69.0,1,1.0,3.0,3.0,3.0,,6.0,1.0,,,,,,2.0,,,1.0,3.0,,,,,,,,,,1.0,,2.0,,,3.0,,3.0,,,,1.0,2.0,1.0,3.0,,,,,0.5,,0.5,,,,,,,1.0,,,,125.21739130434784,7.0,16.0,7.0,16.0,0.5,,,,,,,,,0.5,,0.55015,0.3333333333333333,0.3333333333333333,,10.6,,1.0,1.0,1.0,2.0,1.0,1.0,,1.0,1.0,0.5,,1.0,1.0,1.0,0.5,3.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612738,2016,2015-16,True
1626154-202738-203096-203109-203935,1610612738,"RJ Hunter, Isaiah Thomas, Jared Sullinger, Jae Crowder, Marcus Smart","Hunter, Thomas, Sullinger, Crowder, Smart",1626154-202738-203096-203109-203935,BOS,199.0,1,3.0,-5.0,7.0,9.0,,16.0,3.0,,,1.0,,,3.0,,2.0,2.0,4.0,9.0,,,,,1.0,,1.0,,,,,,2.0,3.0,,3.0,1.0,,2.0,3.0,3.0,1.0,4.0,,,,,0.2,,0.3333333333333333,,0.4,0.3333333333333333,0.3333333333333333,1.0,,1.0,,,,115.7788944723618,17.0,8.88888888888889,17.0,8.777777777777779,0.6,,0.2,,,,,,,1.0,,0.56835,0.2,0.3333333333333333,,1.9333333333333333,23.6,1.0,,1.0,,,,3.0,,,0.3333333333333333,1.0,0.3333333333333333,0.5,,,1.0,1.0,,,,2.0,1.0,,,,,1.0,,,,0.2,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,1.0,,,1.0,0.5187,0.14285714285714285,,,,,,,,,1.0,,,,1.0,1.0,,2.0,,,,1.0,,1.0,,,,,0.25,0.5,,,1.0,,,,,,,,,,0.25,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1610612738,2016,2015-16,True
1626179-201973-202323-202738-203096,1610612738,"Terry Rozier, Jonas Jerebko, Evan Turner, Isaiah Thomas, Jared Sullinger","Rozier, Jerebko, Turner, Thomas, Sullinger",1626179-201973-202323-202738-203096,BOS,21.0,1,,,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,137.14285714285714,1.0,20.0,,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612738,2016,2015-16,True
1626179-201973-202323-202738-203109,1610612738,"Terry Rozier, Jonas Jerebko, Evan Turner, Isaiah Thomas, Jae Crowder","Rozier, Jerebko, Turner, Thomas, Crowder",1626179-201973-202323-202738-203109,BOS,61.0,1,1.0,,1.0,2.0,,3.0,1.0,,,,,,1.0,,,,2.0,2.0,,,,,,,,,1.0,,2.0,,1.0,1.0,,1.0,,,,2.0,,,2.0,,,,,1.0,,1.0,,,,,1.0,,1.0,,,1.0,70.81967213114754,19.0,21.0,19.0,21.0,1.0,,,,,,,,,1.0,,0.8899,,,,0.1,,1.0,,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612738,2016,2015-16,True
1626179-201973-202323-202738-203935,1610612738,"Terry Rozier, Jonas Jerebko, Evan Turner, Isaiah Thomas, Marcus Smart","Rozier, Jerebko, Turner, Thomas, Smart",1626179-201973-202323-202738-203935,BOS,119.0,1,2.0,9.0,7.0,4.0,1.0,11.0,2.0,,,1.0,,,4.0,,1.0,5.0,11.0,2.0,,,2.0,,1.0,,,,1.0,,2.0,,2.0,3.0,1.0,4.0,,,,3.0,6.0,1.0,9.0,,,,,0.6,1.0,0.6875,1.0,0.2,,,1.0,,1.0,0.5,,,133.10924369747897,9.714285714285714,12.75,9.714285714285714,12.75,0.4,,0.2,,,,,,,0.6,,0.49642,0.16666666666666666,0.2,0.18181818181818182,9.475,26.6,1.0,2.0,3.0,2.0,1.0,,1.0,0.3333333333333333,0.5,0.75,1.0,0.5,0.5,,0.4,1.0,1.0,,,1.0,4.0,,,,,,,,,,,,,,,,,0.807,7.0,3.0,2.0,4.0,1.0,,,,,,,,6.0,1.0,1.0,0.4,0.49642,1.0,1.0,1.0,2.0,,1.0,1.0,,1.0,11.0,1.0,,,,,,1.0,,,,,,10.0,,,1.0,0.6,0.6875,,,,1.0,,,1.0,1.0,0.5,1.0,1.0,0.2,,1.0,,,5.0,,3.0,,,0.75,,,2.0,,,,,,,,,,,1.0,,2.0,,,0.5,,,,,,,,,,,,,,1610612738,2016,2015-16,True
1626179-201973-202323-203092-203109,1610612738,"Terry Rozier, Jonas Jerebko, Evan Turner, Tyler Zeller, Jae Crowder","Rozier, Jerebko, Turner, Zeller, Crowder",1626179-201973-202323-203092-203109,BOS,51.0,1,1.0,,2.0,1.0,,3.0,,1.0,,1.0,,,1.0,,1.0,,,,,,,,1.0,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,0.5,,,,,1.0,,,,84.70588235294117,10.5,30.0,10.5,30.0,,0.5,0.5,,,,,,,0.5,,0.518625,,,,10.7,24.4,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612738,2016,2015-16,True
1626179-201973-202323-203096-203935,1610612738,"Terry Rozier, Jonas Jerebko, Evan Turner, Jared Sullinger, Marcus Smart","Rozier, Jerebko, Turner, Sullinger, Smart",1626179-201973-202323-203096-203935,BOS,351.0,3,6.0,-2.0,10.0,11.0,2.0,21.0,5.0,2.0,,3.0,,,8.0,1.0,6.0,2.0,7.0,9.0,1.0,1.0,7.0,3.0,3.0,,1.0,1.0,1.0,,3.0,3.0,1.0,5.0,5.0,10.0,,,1.0,3.0,3.0,2.0,,1.0,0.16666666666666666,1.0,0.16666666666666666,0.17857142857142858,0.625,0.23333333333333334,0.7,0.42857142857142855,0.125,0.2,1.0,0.6,0.8333333333333334,0.4166666666666667,0.3333333333333333,,86.15384615384616,18.8,14.818181818181818,17.7,14.090909090909092,0.35714285714285715,0.14285714285714285,0.21428571428571427,,,,,,,0.7857142857142857,,0.5413785714285714,0.13333333333333333,0.2222222222222222,1.0,5.5,23.96666666666667,,1.0,1.0,,,,,,,0.125,1.0,,,,0.07142857142857142,4.0,0.8,,1.0,3.0,2.0,,1.0,0.5,0.5,1.0,3.0,1.0,1.0,1.0,0.21428571428571427,0.3333333333333333,0.3333333333333333,1.0,0.25,1.0,1.0,0.5598,,,,,2.0,1.0,,,,1.0,1.0,1.0,,0.2857142857142857,0.4,,,,,2.0,,,,1.0,,,,,1.0,1.0,1.0,1.0,,,,,,1.0,1.0,,,,0.3333333333333333,,,1.0,,,1.0,0.09090909090909091,1.0,,,,0.5,,,,,,,,,,,,,,2.0,2.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1610612738,2016,2015-16,True
1626179-201973-202323-203109-203935,1610612738,"Terry Rozier, Jonas Jerebko, Evan Turner, Jae Crowder, Marcus Smart","Rozier, Jerebko, Turner, Crowder, Smart",1626179-201973-202323-203109-203935,BOS,22.0,2,,2.0,2.0,1.0,,3.0,1.0,1.0,,,,,2.0,,,,2.0,,,,,,,,,,1.0,,2.0,,,1.0,,1.0,,,,1.0,,,2.0,,,,,0.5,,0.5,,,,,,,,,,,196.36363636363637,10.0,2.0,10.0,2.0,0.5,0.5,,,,,,,,0.5,,0.45175,,,,7.5,,,,1.0,2.0,1.0,,,1.0,1.0,0.5,,,,,,,,,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,2.0,1.0,1.0,2.0,,,,,,,,,2.0,,,0.5,0.45175,1.0,,,,,,,,,2.0,,,,,,,,,,,,,2.0,,,,0.5,0.5,,,,,,,,,,,,,,1.0,,,,,1.0,1.0,,0.5,1.0,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1610612738,2016,2015-16,True
1626179-201973-202323-203482-203935,1610612738,"Terry Rozier, Jonas Jerebko, Evan Turner, Kelly Olynyk, Marcus Smart","Rozier, Jerebko, Turner, Olynyk, Smart",1626179-201973-202323-203482-203935,BOS,166.0,1,3.0,7.0,6.0,5.0,2.0,11.0,3.0,1.0,,1.0,,,6.0,,1.0,1.0,9.0,2.0,,,5.0,,1.0,,,,1.0,,2.0,1.0,1.0,4.0,2.0,6.0,,,1.0,1.0,1.0,1.0,4.0,,,,,0.5714285714285714,1.0,0.6428571428571429,1.25,0.14285714285714285,,,1.0,1.0,0.6666666666666666,0.6666666666666666,1.0,1.0,95.42168674698796,14.0,16.4,14.0,15.8,0.42857142857142855,0.14285714285714285,0.14285714285714285,,,,,,,0.5714285714285714,,0.47277142857142856,0.14285714285714285,0.16666666666666666,0.5555555555555556,7.75,25.2,2.0,2.0,4.0,2.0,1.0,,1.0,0.25,0.5,0.6666666666666666,,0.6666666666666666,0.6666666666666666,,0.2857142857142857,3.0,0.6,,1.0,2.0,6.0,,1.0,1.0,1.0,,,,,,,,,,,,,0.521,,,,,1.0,,,,,,,,,0.5,1.0,,,,2.0,2.0,1.0,,,2.0,,,,1.0,,,1.0,1.0,,,,,,1.0,,,,,1.0,,,1.0,,,0.5,,,0.5,0.5,1.0,1.0,1.0,,,,,,,,,,,,,1.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612738,2016,2015-16,True
1626179-201973-202738-203092-203935,1610612738,"Terry Rozier, Jonas Jerebko, Isaiah Thomas, Tyler Zeller, Marcus Smart","Rozier, Jerebko, Thomas, Zeller, Smart",1626179-201973-202738-203092-203935,BOS,124.0,1,2.0,5.0,5.0,4.0,,9.0,3.0,,1.0,1.0,,,3.0,1.0,1.0,,7.0,2.0,,,,3.0,1.0,1.0,1.0,1.0,2.0,1.0,5.0,,,2.0,,2.0,1.0,,2.0,1.0,,,7.0,1.0,1.0,,1.0,0.875,,0.875,,0.25,0.3333333333333333,0.3333333333333333,,,0.6666666666666666,,,,104.51612903225805,14.8,12.5,14.8,12.25,0.75,,0.25,1.0,1.0,1.0,,,,1.0,1.0,0.502775,,,,2.3333333333333335,25.3,2.0,,2.0,2.0,1.0,1.0,,0.5,0.5,0.6666666666666666,,0.6666666666666666,1.0,0.5,,2.0,0.6666666666666666,1.0,,,2.0,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,1.0,1.0,,,1.0,1.0,1.0,1.0,,,1.0,0.4741,0.2,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,0.5,,,0.5,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612738,2016,2015-16,True
1626179-201973-202738-203096-203935,1610612738,"Terry Rozier, Jonas Jerebko, Isaiah Thomas, Jared Sullinger, Marcus Smart","Rozier, Jerebko, Thomas, Sullinger, Smart",1626179-201973-202738-203096-203935,BOS,141.0,1,2.0,-3.0,5.0,6.0,,11.0,1.0,,,2.0,,,1.0,1.0,3.0,,5.0,8.0,,,,3.0,2.0,,,1.0,2.0,,5.0,,,1.0,,1.0,,,1.0,1.0,,,5.0,1.0,0.3333333333333333,,0.3333333333333333,0.625,,0.625,,0.75,,,,,1.0,,,,112.34042553191489,19.2,7.5,19.2,7.5,0.25,,0.5,,,,,,,1.0,,0.5172,,,,2.4,24.933333333333334,1.0,,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,,1.0,1.0,1.0,,1.0,1.0,,,,,,,,,1.0,1.0,,,1.0,0.25,1.0,1.0,1.0,,,,,5.0,6.0,1.0,1.0,,1.0,1.0,,,1.0,1.0,1.0,5.0,,,0.25,0.5172,1.0,,,,,2.0,,1.0,3.0,5.0,,,,1.0,,1.0,2.0,,,1.0,,1.0,5.0,,0.3333333333333333,,0.625,0.625,1.0,,,1.0,,1.0,,,,,,0.5,,1.0,,1.0,,1.0,1.0,,,1.0,,,,,,,,,,,,,,1.0,1.0,,,,1.0,0.25,,,1.0,1.0,,,,,,,,,1610612738,2016,2015-16,True
1626179-201973-203096-203109-203935,1610612738,"Terry Rozier, Jonas Jerebko, Jared Sullinger, Jae Crowder, Marcus Smart","Rozier, Jerebko, Sullinger, Crowder, Smart",1626179-201973-203096-203109-203935,BOS,64.0,1,1.0,4.0,2.0,2.0,,4.0,1.0,1.0,,,,,2.0,,,,4.0,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,4.0,,,,,1.0,,1.0,,,,,,,0.5,,,,90.0,8.5,23.5,8.5,20.5,0.5,0.5,,,,,,,,0.5,,0.48025,,,,5.7,,1.0,,2.0,,,,,,,1.0,,1.0,1.0,,,1.0,0.5,,1.0,,4.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,2.0,,,,1.0,1.0,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612738,2016,2015-16,True
