EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,TotalPoss,AtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,PtsAssisted2s,PtsUnassisted2s,TwoPtAssists,Assists,ShortMidRangeAssists,AssistPoints,DefTwoPtRebounds,DefRebounds,Rebounds,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,Turnovers,ShootingFouls,Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,FirstChancePoints,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,EfgPct,TsPct,DefTwoPtReboundPct,DefFGReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,AtRimFG3AFrequency,ShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Avg2ptShotDistance,PenaltyOffPoss,PenaltyDefPoss,AtRimFGM,PenaltyAtRimFGM,PenaltyAtRimFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGA,PenaltyArc3FGA,FG3M,FG3A,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsUnassisted3s,NonHeaveArc3FGA,AtRimAssists,DefThreePtRebounds,FTDefRebounds,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,FG3APct,DefFTReboundPct,DefThreePtReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Arc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyShotQualityAvg,PenaltyPointsPct,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceOffPoss,Arc3FGM,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PtsAssisted3s,NonHeaveArc3FGM,Fg2aBlocked,ThreePtAssists,Arc3Assists,OffThreePtRebounds,OffTwoPtRebounds,OffRebounds,LiveBallTurnovers,BadPassTurnovers,Charge Fouls,Blocked2s,BlockedShortMidRange,Blocks,Assisted3sPct,SecondChanceTsPct,FG2APctBlocked,ShortMidRangePctBlocked,LiveBallTurnoverPct,OffTwoPtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,NonHeaveArc3Accuracy,SecondChancePointsPct,SelfOReb,SecondChanceTurnovers,OffLongMidRangeReboundPct,SelfORebPct,SecondChanceFG2M,Technical Free Throw Trips,NonShootingPenaltyNonTakeFouls,SecondChanceFg2Pct,SecondChanceEfgPct,OffAtRimReboundPct,SecondChanceShotQualityAvg,NonShootingFoulsDrawn,SecondChanceAtRimFGM,SecondChanceAtRimFGA,SecondChanceArc3FGA,PenaltyArc3FGM,SecondChanceFG3A,PtsPutbacks,HeaveAttempts,FTOffRebounds,Steals,BadPassSteals,LostBallSteals,BadPassOutOfBoundsTurnovers,LostBallTurnovers,PenaltyTurnovers,Offensive Fouls,Charge Fouls Drawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,BlockedAtRim,RecoveredBlocks,NonShootingPenaltyNonTakeFoulsDrawn,OffFTReboundPct,OffCorner3ReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,PenaltyArc3Accuracy,LongMidRangeAssists,2pt And 1 Free Throw Trips,DefensiveGoaltends,LongMidRangePctAssisted,Travels,OffensiveGoaltends,AtRimPctBlocked,SecondChanceAtRimPctAssisted,BlockingFouls,Loose Ball Fouls,Corner3Assists,Corner3PctAssisted,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceFG3M,Fg3aBlocked,BlockingFoulsDrawn,3SecondViolations,Defensive 3 Seconds Violations,SecondChanceFg3Pct,FG3APctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3FGM,StepOutOfBoundsTurnovers,ThreePtShootingFoulsDrawn,Blocked3s,BlockedArc3,BlockedLongMidRange,SecondChanceArc3Accuracy,ThreePtShootingFoulsDrawnPct,HeaveMakes,3pt And 1 Free Throw Trips,SecondChanceArc3PctAssisted,Corner3PctBlocked,Clear Path Fouls,team_id,year,season,team_vs
1626169-201229-202699-203382-2581,1610612765,"Stanley Johnson, Anthony Tolliver, Tobias Harris, Aron Baynes, Steve Blake","Johnson, Tolliver, Harris, Baynes, Blake",1626169-201229-202699-203382-2581,DET,449.0,4,7.0,-13.0,14.0,15.0,29.0,3.0,1.0,4.0,1.0,9.0,,5.0,18.0,2.0,,1.0,1.0,1.0,2.0,5.0,7.0,9.0,4.0,,5.0,1.0,5.0,2.0,,,5.0,1.0,1.0,0.1111111111111111,0.22727272727272727,0.22727272727272727,0.8333333333333334,0.875,1.0,1.0,93.00668151447661,17.714285714285715,13.4,17.0,13.066666666666666,0.2727272727272727,0.36363636363636365,0.25,0.3333333333333333,1.0,0.45454545454545453,0.44934545454545455,,,9.066666666666666,,,,,,,2.0,,,,,2.0,,1.0,2.0,,,,,,,3.0,2.0,,2.0,,,,0.5,,0.5,,,,0.18181818181818182,,1.0,0.6666666666666666,1.0,,,,0.18181818181818182,,,,,,0.18181818181818182,,,,,,,,26.2,,1.0,1.0,2.0,,,,1.0,2.0,,,,2.0,2.0,1.0,,,1.0,1.0,1.0,,,0.2222222222222222,0.25,0.2,0.25,,0.2222222222222222,,,0.5,0.5,,0.5,,1.0,,0.5,0.14285714285714285,,,,,,0.3333333333333333,0.39865,,,1.0,,,,,,,,,,1.0,1.0,,3.0,,,,,1.0,,,,1.0,1.0,0.5,,,,,,,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612765,2016,2015-16,False
1626169-201229-202704-203083-203484,1610612765,"Stanley Johnson, Anthony Tolliver, Reggie Jackson, Andre Drummond, Kentavious Caldwell-Pope","Johnson, Tolliver, Jackson, Drummond, Caldwell-Pope",1626169-201229-202704-203083-203484,DET,4342.0,28,72.0,-11.0,144.0,148.0,292.0,53.0,13.0,37.0,49.0,101.0,22.0,147.0,158.0,30.0,68.0,15.0,21.0,1.0,48.0,39.0,56.0,83.0,9.0,2.0,17.0,11.0,26.0,33.0,42.0,20.0,118.0,0.30612244897959184,0.3333333333333333,0.48514851485148514,0.4528985507246377,0.46774193548387094,0.78,0.8333333333333334,0.7692307692307693,0.8235294117647058,96.84016582220175,14.715277777777779,15.02027027027027,13.73611111111111,14.52027027027027,0.38405797101449274,0.26811594202898553,0.35135135135135137,0.35135135135135137,0.07692307692307693,0.6521739130434783,0.5465597826086956,0.13157894736842105,0.17391304347826086,5.407920792079208,44.0,33.0,33.0,13.0,21.0,3.0,11.0,2.0,11.0,1.0,2.0,26.0,13.0,9.0,37.0,15.0,32.0,5.0,15.0,9.0,54.0,9.0,26.0,13.0,16.0,1.0,54.0,44.0,0.24324324324324326,0.3333333333333333,0.24324324324324326,0.46875,0.4787234042553192,0.49074074074074076,0.26811594202898553,0.3333333333333333,1.0,0.75,1.0,0.6226415094339622,0.6470588235294118,0.3939393939393939,0.07971014492753623,0.2727272727272727,0.2727272727272727,0.07971014492753623,0.18181818181818182,0.18181818181818182,0.18840579710144928,0.44680851063829785,0.6190476190476191,0.0425531914893617,0.5,0.2765957446808511,0.5478521276595745,0.3673469387755102,24.935135135135134,0.3055555555555556,21.0,7.0,21.0,3.0,29.0,18.0,7.0,2.0,6.0,4.0,7.0,18.0,27.0,8.0,6.0,1.0,6.0,3.0,6.0,0.6666666666666666,0.58,0.019801980198019802,,0.47058823529411764,0.35294117647058826,0.25,0.31645569620253167,0.4166666666666667,0.21052631578947367,0.2692307692307692,0.28,0.5714285714285714,0.2692307692307692,0.19727891156462585,3.0,1.0,,0.039473684210526314,13.0,2.0,3.0,0.6190476190476191,0.5909090909090909,0.42105263157894735,0.606438888888889,3.0,9.0,15.0,1.0,4.0,1.0,8.0,,2.0,9.0,8.0,1.0,,2.0,4.0,3.0,,,3.0,3.0,3.0,1.0,0.16666666666666666,0.3333333333333333,1.0,0.5,0.6818181818181818,0.6,0.045454545454545456,0.3076923076923077,1.0,6.0,2.0,0.3333333333333333,2.0,,0.03773584905660377,0.2222222222222222,1.0,3.0,2.0,1.0,,,,1.0,,,1.0,,0.02702702702702703,,0.038461538461538464,,,,,,,,,,,,,,,,,1610612765,2016,2015-16,False
1626169-201229-202704-203083-203493,1610612765,"Stanley Johnson, Anthony Tolliver, Reggie Jackson, Andre Drummond, Reggie Bullock","Johnson, Tolliver, Jackson, Drummond, Bullock",1626169-201229-202704-203083-203493,DET,532.0,3,9.0,-8.0,17.0,19.0,36.0,4.0,1.0,4.0,5.0,8.0,,13.0,21.0,2.0,8.0,1.0,2.0,1.0,5.0,3.0,5.0,5.0,4.0,1.0,7.0,4.0,4.0,,,,13.0,0.2,0.2,0.625,0.65,0.65,0.6,0.6666666666666666,,0.75,97.44360902255639,13.764705882352942,15.68421052631579,13.764705882352942,15.052631578947368,0.4,0.4,0.25,0.3333333333333333,1.0,0.6,0.5427150000000001,,,3.0625,,,4.0,,,,,,,,,2.0,,1.0,2.0,,,,,,,,2.0,,1.0,1.0,,,0.5,,0.5,,,,0.2,1.0,1.0,,1.0,1.0,1.0,,,,,,,,0.2,,,,,,,,27.6,,,1.0,,,,3.0,1.0,1.0,1.0,1.0,,,,3.0,2.0,,,,,1.0,,0.125,0.25,0.42857142857142855,,,,,,0.5,0.5,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612765,2016,2015-16,False
1626169-201229-202704-203382-203484,1610612765,"Stanley Johnson, Anthony Tolliver, Reggie Jackson, Aron Baynes, Kentavious Caldwell-Pope","Johnson, Tolliver, Jackson, Baynes, Caldwell-Pope",1626169-201229-202704-203382-203484,DET,1014.0,12,17.0,-3.0,33.0,34.0,67.0,5.0,1.0,3.0,11.0,15.0,6.0,43.0,46.0,10.0,12.0,5.0,9.0,1.0,22.0,3.0,7.0,10.0,1.0,,4.0,3.0,10.0,4.0,8.0,2.0,35.0,0.45454545454545453,0.5,0.7333333333333333,0.6607142857142857,0.671875,0.42857142857142855,0.5454545454545454,0.25,0.6666666666666666,95.14792899408285,14.969696969696969,15.294117647058824,14.393939393939394,14.294117647058824,0.17857142857142858,0.10714285714285714,0.3333333333333333,0.3333333333333333,1.0,0.6428571428571429,0.4990053571428571,0.06666666666666667,0.11764705882352941,10.566666666666666,16.0,13.0,5.0,4.0,4.0,5.0,7.0,3.0,7.0,2.0,4.0,6.0,2.0,5.0,13.0,8.0,10.0,2.0,6.0,4.0,26.0,3.0,6.0,1.0,3.0,1.0,26.0,16.0,0.38461538461538464,0.3333333333333333,0.38461538461538464,0.8,0.6875,0.7222222222222222,0.4642857142857143,1.0,0.75,,1.0,1.0,1.0,0.2,0.25,0.7142857142857143,0.7142857142857143,0.25,0.42857142857142855,0.42857142857142855,0.21428571428571427,0.25,1.0,0.25,0.5,0.125,0.502934375,0.6046511627906976,24.95384615384615,0.48484848484848486,4.0,2.0,3.0,2.0,8.0,12.0,2.0,,4.0,1.0,2.0,1.0,3.0,3.0,2.0,1.0,,,,0.8,1.0,,,0.75,0.25,0.25,0.25,0.5,0.25,0.3333333333333333,0.3333333333333333,0.5,0.3333333333333333,0.18604651162790697,1.0,,,0.08333333333333333,3.0,,4.0,1.0,1.0,,0.3852,2.0,1.0,1.0,,,,2.0,,,1.0,,1.0,,1.0,,,,,,,,2.0,,0.25,0.5,,0.3333333333333333,1.0,,,3.0,,1.0,0.6,,,,,1.0,1.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612765,2016,2015-16,False
1626169-201229-202704-203382-203493,1610612765,"Stanley Johnson, Anthony Tolliver, Reggie Jackson, Aron Baynes, Reggie Bullock","Johnson, Tolliver, Jackson, Baynes, Bullock",1626169-201229-202704-203382-203493,DET,63.0,1,1.0,-2.0,2.0,2.0,4.0,1.0,,,,3.0,,,2.0,,,,,,,,1.0,3.0,,,,1.0,1.0,,,,,,,,,,,,,,91.42857142857143,17.0,14.5,11.0,12.5,0.25,,,,,0.5,0.43183333333333335,,,12.933333333333332,2.0,1.0,,,1.0,,2.0,,,,,1.0,1.0,,1.0,,3.0,,1.0,,,,1.0,,,1.0,,2.0,,,,,,,0.25,1.0,,,,,,,0.5,,,,,,0.25,0.25,,,,0.25,0.43183333333333335,,26.0,1.0,1.0,,1.0,,,,,1.0,,,1.0,1.0,2.0,,,,,,,,,0.3333333333333333,,,0.5,1.0,0.6666666666666666,,1.0,,,,,,,,1.0,,,,,,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,0.5,,0.5,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612765,2016,2015-16,False
1626169-201229-203083-203484-203915,1610612765,"Stanley Johnson, Anthony Tolliver, Andre Drummond, Kentavious Caldwell-Pope, Spencer Dinwiddie","Johnson, Tolliver, Drummond, Caldwell-Pope, Dinwiddie",1626169-201229-203083-203484-203915,DET,702.0,4,12.0,-8.0,22.0,23.0,45.0,7.0,,3.0,4.0,12.0,5.0,16.0,24.0,4.0,4.0,2.0,3.0,,7.0,7.0,8.0,13.0,1.0,,3.0,2.0,7.0,7.0,11.0,5.0,14.0,0.5,0.5,0.3333333333333333,0.275,0.32,0.875,0.8888888888888888,,0.75,92.3076923076923,17.272727272727273,14.0,15.590909090909092,13.869565217391305,0.35,0.15,,,,0.75,0.5589500000000001,0.20833333333333334,0.3125,5.7,12.0,5.0,4.0,1.0,2.0,,2.0,,4.0,,4.0,4.0,2.0,1.0,8.0,1.0,5.0,,6.0,1.0,3.0,,4.0,2.0,1.0,,3.0,12.0,0.125,,0.125,0.2,0.09090909090909091,0.11538461538461539,0.4,,1.0,1.0,1.0,0.5714285714285714,0.6666666666666666,0.5,0.1,,,0.2,,,0.2,0.18181818181818182,0.5,0.36363636363636365,,0.18181818181818182,0.51665,0.1875,25.1125,0.5454545454545454,2.0,1.0,3.0,,2.0,3.0,1.0,1.0,1.0,1.0,,4.0,5.0,2.0,2.0,1.0,,,,1.0,0.25,0.08333333333333333,,0.6666666666666666,0.5714285714285714,,0.2857142857142857,,,0.25,0.25,1.0,0.25,0.125,1.0,,1.0,0.07692307692307693,1.0,,,0.3333333333333333,0.25,0.6666666666666666,0.5930875,1.0,1.0,2.0,,,1.0,,,1.0,3.0,3.0,,,,1.0,,,,,,,,0.3333333333333333,,,,0.5,0.5,,,,1.0,,,,,0.14285714285714285,1.0,,1.0,,,,1.0,,,,,,,,,,0.25,,,,,,,,,,,,,,,,1610612765,2016,2015-16,False
1626169-201229-203083-203484-2581,1610612765,"Stanley Johnson, Anthony Tolliver, Andre Drummond, Kentavious Caldwell-Pope, Steve Blake","Johnson, Tolliver, Drummond, Caldwell-Pope, Blake",1626169-201229-203083-203484-2581,DET,2902.0,16,48.0,37.0,100.0,99.0,199.0,35.0,4.0,11.0,27.0,62.0,14.0,113.0,76.0,30.0,24.0,15.0,29.0,4.0,72.0,29.0,44.0,61.0,2.0,,9.0,8.0,18.0,21.0,27.0,8.0,92.0,0.5555555555555556,0.625,0.43548387096774194,0.515625,0.5280373831775701,0.725,0.7454545454545455,0.6363636363636364,0.8235294117647058,98.74569262577532,14.41,14.757575757575758,13.54,14.1010101010101,0.3645833333333333,0.11458333333333333,0.36363636363636365,0.36363636363636365,1.0,0.71875,0.5631437499999999,0.09803921568627451,0.11940298507462686,6.84516129032258,47.0,32.0,19.0,7.0,16.0,4.0,16.0,5.0,12.0,,6.0,22.0,9.0,15.0,34.0,12.0,30.0,2.0,15.0,9.0,39.0,3.0,22.0,10.0,12.0,3.0,39.0,47.0,0.4411764705882353,0.13333333333333333,0.4411764705882353,0.4,0.3333333333333333,0.36792452830188677,0.3541666666666667,1.0,0.8,0.6666666666666666,0.7857142857142857,0.5428571428571428,0.59375,0.5263157894736842,0.16666666666666666,0.25,0.25,0.125,0.4166666666666667,0.4166666666666667,0.22916666666666666,0.35555555555555557,0.4375,0.13333333333333333,,0.2,0.5443644444444444,0.34513274336283184,24.791176470588233,0.47,18.0,10.0,13.0,3.0,21.0,42.0,10.0,3.0,14.0,9.0,7.0,9.0,17.0,7.0,7.0,,5.0,2.0,5.0,0.9333333333333333,0.5833333333333334,0.04838709677419355,,0.7777777777777778,0.2571428571428571,0.3684210526315789,0.2962962962962963,0.2857142857142857,0.4166666666666667,0.45454545454545453,0.45454545454545453,0.9,0.45454545454545453,0.18584070796460178,3.0,,0.08333333333333333,0.058823529411764705,9.0,,2.0,0.6923076923076923,0.6,0.375,0.6274944444444445,5.0,8.0,12.0,,2.0,2.0,6.0,,1.0,8.0,5.0,3.0,1.0,,5.0,1.0,3.0,1.0,2.0,2.0,2.0,3.0,0.125,0.2857142857142857,1.0,0.4,0.8,0.6666666666666666,,0.2222222222222222,1.0,3.0,,0.25,,,0.08571428571428572,0.25,1.0,3.0,5.0,1.0,,2.0,,,,,,,,,,0.13333333333333333,,,,,2.0,,,1.0,,0.05714285714285714,,1.0,,,,1610612765,2016,2015-16,False
1626169-201229-203083-203493-203915,1610612765,"Stanley Johnson, Anthony Tolliver, Andre Drummond, Reggie Bullock, Spencer Dinwiddie","Johnson, Tolliver, Drummond, Bullock, Dinwiddie",1626169-201229-203083-203493-203915,DET,210.0,2,4.0,1.0,8.0,7.0,15.0,2.0,1.0,2.0,2.0,6.0,,7.0,6.0,2.0,2.0,1.0,2.0,,5.0,3.0,3.0,4.0,,,1.0,1.0,1.0,3.0,,,7.0,0.5,0.5,0.3333333333333333,0.4375,0.4375,1.0,1.0,1.0,1.0,102.85714285714286,16.875,10.714285714285714,16.75,10.714285714285714,0.25,0.25,0.5,0.5,,0.5,0.50320625,,,9.483333333333333,1.0,,1.0,,,,2.0,1.0,2.0,,,,,1.0,2.0,,1.0,,,,,,,1.0,,,,1.0,0.5,,0.5,,,,0.25,,,1.0,,0.5,0.5,1.0,0.25,,,0.25,0.5,0.5,,,,,,,0.3603,,23.65,0.125,1.0,,,,,3.0,,,1.0,,,1.0,1.0,1.0,,,,,,1.0,,,,1.0,0.25,,0.2,,,,,,,,1.0,1.0,0.5,0.2,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612765,2016,2015-16,False
1626169-201229-203083-203493-2581,1610612765,"Stanley Johnson, Anthony Tolliver, Andre Drummond, Reggie Bullock, Steve Blake","Johnson, Tolliver, Drummond, Bullock, Blake",1626169-201229-203083-203493-2581,DET,40.0,1,1.0,-1.0,1.0,1.0,2.0,,,1.0,,1.0,1.0,1.0,2.0,,,,,,,,,2.0,,,,,,1.0,2.0,1.0,,,,,,0.16666666666666666,,,,,72.0,24.0,16.0,18.0,16.0,,0.5,,,,0.5,0.4421,0.3333333333333333,0.5,4.9,,,,,,,,,,,,1.0,,,1.0,,,,,,,,1.0,,,,,,,,,,,,0.5,,,,,,,,,,,,,,0.5,,,,,,,,26.4,,1.0,,,1.0,1.0,,,1.0,,,1.0,1.0,2.0,,,,,,,,0.25,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,,,,1.0,,,,,,,,,,,0.4731,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612765,2016,2015-16,False
1626169-201229-203382-203484-203915,1610612765,"Stanley Johnson, Anthony Tolliver, Aron Baynes, Kentavious Caldwell-Pope, Spencer Dinwiddie","Johnson, Tolliver, Baynes, Caldwell-Pope, Dinwiddie",1626169-201229-203382-203484-203915,DET,430.0,4,7.0,-2.0,16.0,15.0,31.0,3.0,1.0,3.0,4.0,8.0,4.0,15.0,17.0,2.0,6.0,1.0,2.0,,5.0,3.0,4.0,6.0,,,3.0,4.0,4.0,3.0,5.0,3.0,11.0,0.25,0.3333333333333333,0.5,0.4230769230769231,0.5,1.0,1.0,1.0,,103.81395348837209,15.0,12.666666666666666,14.8125,12.666666666666666,0.23076923076923078,0.23076923076923078,0.3333333333333333,0.3333333333333333,,0.6153846153846154,0.4540730769230769,0.2,0.3,8.0375,10.0,10.0,3.0,1.0,1.0,,2.0,1.0,3.0,1.0,2.0,2.0,2.0,1.0,5.0,2.0,5.0,1.0,4.0,1.0,8.0,,2.0,1.0,1.0,,8.0,10.0,0.2,0.25,0.2,0.4,0.3888888888888889,0.4444444444444444,0.38461538461538464,,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.15384615384615385,,,0.23076923076923078,0.3333333333333333,0.3333333333333333,0.15384615384615385,0.1111111111111111,1.0,0.2222222222222222,0.5,0.2222222222222222,0.4074222222222222,0.5333333333333333,25.3,0.625,2.0,,2.0,,4.0,3.0,,,1.0,,2.0,,2.0,3.0,2.0,,1.0,,1.0,1.0,1.0,,,1.0,,1.0,0.3333333333333333,,1.0,,,,,0.26666666666666666,,,,,2.0,,,1.0,1.0,,,,1.0,1.0,,,,2.0,,,1.0,1.0,,,1.0,2.0,,,,,1.0,1.0,,,1.0,,1.0,0.5,1.0,,,,1.0,,,,,,,,,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1610612765,2016,2015-16,False
1626169-201229-203382-203484-2581,1610612765,"Stanley Johnson, Anthony Tolliver, Aron Baynes, Kentavious Caldwell-Pope, Steve Blake","Johnson, Tolliver, Baynes, Caldwell-Pope, Blake",1626169-201229-203382-203484-2581,DET,4969.0,19,83.0,-6.0,156.0,156.0,312.0,54.0,6.0,19.0,50.0,103.0,17.0,168.0,174.0,60.0,40.0,30.0,46.0,4.0,108.0,40.0,62.0,91.0,20.0,2.0,25.0,13.0,27.0,31.0,29.0,16.0,143.0,0.6,0.6122448979591837,0.4854368932038835,0.4902597402597403,0.5121951219512195,0.7272727272727273,0.7088607594936709,0.5333333333333333,0.8,90.41658281344336,16.30128205128205,15.551282051282051,14.948717948717949,14.987179487179487,0.35064935064935066,0.12337662337662338,0.3157894736842105,0.35294117647058826,0.6666666666666666,0.6818181818181818,0.5218259868421052,0.10429447852760736,0.14414414414414414,7.263106796116505,41.0,35.0,35.0,12.0,18.0,9.0,30.0,5.0,9.0,,1.0,42.0,15.0,17.0,51.0,14.0,26.0,4.0,16.0,5.0,45.0,3.0,40.0,22.0,16.0,6.0,45.0,41.0,0.3333333333333333,0.25,0.3469387755102041,0.5384615384615384,0.47619047619047616,0.5113636363636364,0.33116883116883117,1.0,0.6666666666666666,0.8,0.6,0.6481481481481481,0.7,0.6285714285714286,0.19480519480519481,0.3,0.3103448275862069,0.05844155844155844,0.5555555555555556,0.625,0.2727272727272727,0.42857142857142855,0.6666666666666666,0.023809523809523808,,0.35714285714285715,0.52742125,0.26785714285714285,26.976470588235294,0.26282051282051283,24.0,12.0,18.0,2.0,25.0,48.0,12.0,7.0,16.0,11.0,11.0,17.0,29.0,5.0,4.0,,2.0,1.0,2.0,0.9411764705882353,0.46296296296296297,0.06796116504854369,0.10526315789473684,0.2,0.3333333333333333,0.3793103448275862,0.35,0.3076923076923077,0.34615384615384615,0.2857142857142857,0.2926829268292683,0.9166666666666666,0.3,0.1488095238095238,4.0,2.0,0.2,0.05405405405405406,7.0,,3.0,0.3888888888888889,0.46,0.5,0.5663444444444444,1.0,7.0,15.0,5.0,4.0,7.0,2.0,2.0,1.0,11.0,4.0,7.0,2.0,1.0,5.0,4.0,,2.0,,1.0,1.0,1.0,0.125,0.6666666666666666,1.0,0.5,0.6,0.4666666666666667,0.2,0.26666666666666666,4.0,8.0,,0.4444444444444444,5.0,,0.07407407407407407,0.2857142857142857,,,5.0,1.0,2.0,2.0,3.0,2.0,,1.0,,0.42857142857142855,0.0392156862745098,0.03333333333333333,0.023809523809523808,0.08,1.0,1.0,1.0,1.0,1.0,,,,0.2,0.019230769230769232,,,1.0,0.1111111111111111,,1610612765,2016,2015-16,False
1626169-201229-203382-203493-203915,1610612765,"Stanley Johnson, Anthony Tolliver, Aron Baynes, Reggie Bullock, Spencer Dinwiddie","Johnson, Tolliver, Baynes, Bullock, Dinwiddie",1626169-201229-203382-203493-203915,DET,1137.0,5,19.0,-27.0,34.0,35.0,69.0,7.0,3.0,9.0,5.0,22.0,3.0,16.0,43.0,6.0,4.0,3.0,4.0,2.0,9.0,7.0,13.0,20.0,5.0,,8.0,9.0,15.0,8.0,5.0,1.0,12.0,0.6,0.6,0.22727272727272727,0.20967741935483872,0.22727272727272727,0.7,0.7857142857142857,0.6666666666666666,0.6,87.38786279683377,18.794117647058822,14.228571428571428,17.029411764705884,13.971428571428572,0.22580645161290322,0.2903225806451613,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.5161290322580645,0.49199516129032256,0.03125,0.043478260869565216,8.322727272727272,2.0,4.0,1.0,,,1.0,6.0,1.0,3.0,,,6.0,1.0,1.0,9.0,1.0,1.0,,1.0,,2.0,,6.0,1.0,4.0,2.0,2.0,2.0,0.1111111111111111,,0.1111111111111111,1.0,0.5,0.5,0.2903225806451613,1.0,1.0,1.0,1.0,0.14285714285714285,0.14285714285714285,1.0,0.1935483870967742,0.16666666666666666,0.16666666666666666,0.0967741935483871,0.3333333333333333,0.3333333333333333,0.1935483870967742,,,,,0.5,0.466575,0.125,24.922222222222224,0.058823529411764705,6.0,,6.0,,4.0,3.0,,,1.0,,1.0,6.0,7.0,3.0,2.0,1.0,1.0,,1.0,1.0,0.2857142857142857,,,0.375,0.35294117647058826,0.125,0.28,0.5,0.16666666666666666,,,,,0.25,1.0,,0.2,0.04,2.0,1.0,,0.3333333333333333,0.2857142857142857,0.3333333333333333,0.5807357142857142,1.0,1.0,5.0,1.0,,1.0,,,,2.0,2.0,,1.0,1.0,,1.0,,1.0,1.0,1.0,1.0,,,,,1.0,0.7142857142857143,0.2,0.14285714285714285,,,,,,2.0,,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612765,2016,2015-16,False
