EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,TotalPoss,FtPoints,Points,PenaltyFtPoints,PenaltyPoints,DefThreePtRebounds,DefRebounds,Rebounds,DeadBallTurnovers,Turnovers,PenaltyTurnovers,Fouls,Offensive Fouls,FoulsDrawn,Offensive Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,TsPct,PenaltyTsPct,DefThreePtReboundPct,DefFGReboundPct,DefArc3ReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,PenaltyOffPossPct,SecondChanceOffPoss,AtRimFGA,SecondChanceAtRimFGA,ShortMidRangeFGA,LongMidRangeFGA,Corner3FGA,Arc3FGM,Arc3FGA,FG2A,FG3M,FG3A,OpponentPoints,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2A,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,OffTwoPtRebounds,DefTwoPtRebounds,OffRebounds,SelfOReb,Steals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,ShootingFouls,BlockingFouls,Loose Ball Fouls Drawn,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,Fg3Pct,NonHeaveFg3Pct,EfgPct,SecondChanceTsPct,FG3APct,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,SelfORebPct,AtRimFrequency,ShortMidRangeFrequency,LongMidRangeFrequency,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,SecondChanceAtRimFrequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,Avg2ptShotDistance,Avg3ptShotDistance,DefCorner3ReboundPct,Corner3FGM,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceFG3M,SecondChanceFG3A,PtsAssisted3s,ThreePtAssists,Assists,Corner3Assists,AssistPoints,OffThreePtRebounds,BadPassSteals,BadPassOutOfBoundsTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,SecondChanceTurnovers,Loose Ball Fouls,NonShootingPenaltyNonTakeFouls,Assisted3sPct,SecondChanceFg3Pct,SecondChanceEfgPct,OffThreePtReboundPct,OffAtRimReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefLongMidRangeReboundPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,AtRimFGM,LongMidRangeFGM,FG2M,PtsAssisted2s,PtsUnassisted2s,TwoPtAssists,LongMidRangeAssists,StepOutOfBoundsTurnovers,ThreePtShootingFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,AtRimAccuracy,UnblockedAtRimAccuracy,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,ThreePtShootingFoulsDrawnPct,PenaltyArc3FGA,PenaltyFG3A,PenaltyArc3Frequency,SecondChanceAtRimFGM,PenaltyAtRimFGA,PenaltyCorner3FGM,PenaltyCorner3FGA,PenaltyArc3FGM,SecondChanceFG2M,PenaltyFG3M,PtsPutbacks,Arc3Assists,AtRimAssists,Technical Free Throw Trips,Blocked2s,BlockedAtRim,Blocks,PenaltyFg3Pct,SecondChanceFg2Pct,PenaltyEfgPct,AtRimPctAssisted,Arc3PctAssisted,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,ShortMidRangeFGM,ShortMidRangeAssists,RecoveredBlocks,BlocksRecoveredPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,PenaltyAtRimFGM,PenaltyFG2M,Travels,PenaltyFg2Pct,PenaltyAtRimAccuracy,FTDefRebounds,DefFTReboundPct,Charge Fouls Drawn,2pt And 1 Free Throw Trips,SecondChanceArc3FGM,SecondChanceArc3FGA,BlockedLongMidRange,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,DefensiveGoaltends,Fg2aBlocked,FG2APctBlocked,AtRimPctBlocked,BlockingFoulsDrawn,BlockedShortMidRange,SecondChanceAtRimPctAssisted,HeaveAttempts,ShortMidRangePctBlocked,Defensive 3 Seconds Violations,FTOffRebounds,OffFTReboundPct,LongMidRangePctBlocked,Charge Fouls,team_id,year,season,team_vs
101109-1626147-202083-203939-2585,1610612742,"Raymond Felton, Justin Anderson, Wesley Matthews, Dwight Powell, Zaza Pachulia","Felton, Anderson, Matthews, Powell, Pachulia",101109-1626147-202083-203939-2585,DAL,88.0,1,1.0,5.0,3.0,2.0,,,5.0,2.0,7.0,,,,1.0,2.0,,,,,,1.0,,2.0,1.0,5.0,,,0.875,,,1.0,,81.81818181818183,17.0,18.5,16.666666666666668,18.5,0.25,0.3333333333333333,,,1.0,1.0,1.0,1.0,,,1.0,1.0,2.0,1.0,1.0,2.0,1.0,,2.0,,3.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,1.0,1.0,0.8333333333333334,1.0,0.3333333333333333,,1.0,1.0,1.0,1.0,,,,,0.3333333333333333,0.3333333333333333,,,0.3333333333333333,1.0,1.0,1.0,0.6666666666666666,1.0,0.5860333333333333,0.8507,,0.2857142857142857,3.7,23.8,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,1.0,,1.0,,2.0,,,,,,,0.5,1.0,1.0,,,,,,,,1.0,,,,,1.0,,2.0,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612742,2016,2015-16,True
101109-1626147-202083-203939-2734,1610612742,"Raymond Felton, Justin Anderson, Wesley Matthews, Dwight Powell, Devin Harris","Felton, Anderson, Matthews, Powell, Harris",101109-1626147-202083-203939-2734,DAL,49.0,1,1.0,3.0,2.0,2.0,2.0,2.0,4.0,3.0,3.0,3.0,3.0,,2.0,2.0,,1.0,1.0,,,2.0,,3.0,,3.0,1.0,1.0,1.0,1.0,,0.5,,117.55102040816327,11.5,13.0,11.5,9.5,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,2.0,,,,,1.0,,,,,1.0,,,,,,,1.0,0.6666666666666666,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,2.0,2.0,,,,,,,,,,,,,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612742,2016,2015-16,True
101109-1626147-202083-2585-2734,1610612742,"Raymond Felton, Justin Anderson, Wesley Matthews, Zaza Pachulia, Devin Harris","Felton, Anderson, Matthews, Pachulia, Harris",101109-1626147-202083-2585-2734,DAL,3.0,1,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,480.0,3.0,,3.0,,,,,1.0,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,46.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,1610612742,2016,2015-16,True
101109-1626147-203939-2585-2734,1610612742,"Raymond Felton, Justin Anderson, Dwight Powell, Zaza Pachulia, Devin Harris","Felton, Anderson, Powell, Pachulia, Harris",101109-1626147-203939-2585-2734,DAL,230.0,2,4.0,-3.0,5.0,5.0,,,10.0,,2.0,,,,2.0,5.0,,,,1.0,,1.0,,,,,,,0.125,,,0.25,,62.608695652173914,24.8,21.2,21.6,17.0,,,,,2.0,5.0,3.0,1.0,1.0,1.0,,,7.0,,1.0,5.0,3.0,,2.0,,,,,3.0,1.0,3.0,,,,,,,,,,,,,0.125,0.3333333333333333,0.125,,0.25,0.5,0.42857142857142855,1.0,,,1.0,,0.625,0.125,0.125,0.125,,,,1.0,0.75,,0.50685,0.6834666666666666,,1.0,4.185714285714286,22.3,,,,,,,,,1.0,,2.0,,,,,,,,,,,0.3333333333333333,,0.5,,,,,,,,,,1.0,,1.0,2.0,,1.0,,,,1.0,1.0,0.14285714285714285,0.2,0.2,,,,,,,,1.0,,,,,1.0,,,,1.0,,1.0,1.0,1.0,,0.3333333333333333,,1.0,,0.3333333333333333,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,1.0,,1.0,,,,,,,,1610612742,2016,2015-16,True
101109-1626257-1717-200826-202083,1610612742,"Raymond Felton, Salah Mejri, Dirk Nowitzki, J.J. Barea, Wesley Matthews","Felton, Mejri, Nowitzki, Barea, Matthews",101109-1626257-1717-200826-202083,DAL,293.0,2,5.0,-1.0,13.0,13.0,9.0,3.0,26.0,6.0,14.0,5.0,9.0,2.0,6.0,7.0,,1.0,1.0,5.0,,4.0,,8.0,2.0,14.0,9.0,9.0,0.5833333333333334,0.5,1.0,0.8,1.0,127.78156996587029,10.153846153846153,12.384615384615385,9.846153846153847,12.384615384615385,0.2,0.2,0.6428571428571429,0.6923076923076923,1.0,2.0,,4.0,2.0,,,,8.0,,,15.0,1.0,,,6.0,,,,1.0,2.0,1.0,,,,1.0,,2.0,1.0,2.0,2.0,2.0,,,0.5,,,1.0,0.6666666666666666,0.25,0.25,,1.0,1.0,0.5,,0.25,0.5,0.25,,,,,,0.25,,0.5384625,0.4842,0.4151,,8.6,,,,,,,,,,3.0,,6.0,,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,2.0,1.0,4.0,6.0,2.0,3.0,1.0,,,0.75,0.75,0.5,1.0,1.0,0.5,0.5,1.0,,,,,,,,,,,,,,2.0,,2.0,1.0,2.0,,,0.3333333333333333,1.0,,,,,,,1.0,,1.0,0.5,0.25,0.3333333333333333,,,2.0,,0.3333333333333333,,2.0,1.0,,,,,,,,,,1.0,0.125,,,1.0,,,0.25,,,,,,1610612742,2016,2015-16,True
101109-1626257-1717-202083-2734,1610612742,"Raymond Felton, Salah Mejri, Dirk Nowitzki, Wesley Matthews, Devin Harris","Felton, Mejri, Nowitzki, Matthews, Harris",101109-1626257-1717-202083-2734,DAL,682.0,2,11.0,-17.0,20.0,22.0,4.0,6.0,42.0,1.0,7.0,,,3.0,7.0,13.0,2.0,4.0,1.0,3.0,,3.0,,3.0,1.0,3.0,,4.0,0.13043478260869565,,1.0,0.7,1.0,88.68035190615835,17.0,15.545454545454545,15.45,14.909090909090908,0.043478260869565216,0.07692307692307693,,0.2,6.0,5.0,4.0,3.0,4.0,3.0,,7.0,12.0,,10.0,24.0,4.0,,4.0,2.0,,6.0,,4.0,4.0,6.0,,2.0,1.0,2.0,1.0,2.0,,,,,,,0.13636363636363635,0.3333333333333333,0.45454545454545453,0.5,0.5714285714285714,0.4444444444444444,0.3333333333333333,0.5,0.5,,0.3333333333333333,,0.22727272727272727,0.13636363636363635,0.18181818181818182,0.13636363636363635,0.3181818181818182,,,0.6666666666666666,0.6818181818181818,,0.5073,0.6010625,0.4286375,0.5714285714285714,8.083333333333334,25.880000000000003,,,,2.0,,2.0,,,,,,2.0,1.0,,2.0,1.0,,,1.0,,,0.3333333333333333,0.2222222222222222,0.3333333333333333,0.3333333333333333,,1.0,,,,0.3333333333333333,,,2.0,,3.0,,6.0,,,,,,,0.25,0.4,0.6666666666666666,,,,,1.0,2.0,0.25,2.0,,,1.0,,2.0,,2.0,,,1.0,2.0,1.0,2.0,,0.5,,,,0.5,,0.25,,,1.0,,,,0.3333333333333333,0.3333333333333333,,,,,,,,,,,,,,,,,,2.0,0.16666666666666666,0.4,,1.0,,1.0,,,,,,,1610612742,2016,2015-16,True
101109-1626257-202083-203939-2734,1610612742,"Raymond Felton, Salah Mejri, Wesley Matthews, Dwight Powell, Devin Harris","Felton, Mejri, Matthews, Powell, Harris",101109-1626257-202083-203939-2734,DAL,110.0,1,2.0,-1.0,4.0,4.0,,2.0,8.0,,2.0,,,1.0,2.0,2.0,1.0,1.0,,2.0,1.0,1.0,,,,2.0,,,0.3333333333333333,,1.0,1.0,1.0,104.72727272727273,13.25,14.25,13.25,14.25,,,,,,2.0,,1.0,,,,,3.0,,,3.0,,,,,,,,,1.0,,,1.0,,,,1.0,,,,,,,0.3333333333333333,,,,1.0,,,,,,1.0,,0.6666666666666666,0.3333333333333333,,,,,,,0.6666666666666666,,0.5897666666666667,,,,4.8,,,,,,,,,,1.0,,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,2.0,,1.0,,,,1.0,1.0,0.3333333333333333,0.5,0.5,,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612742,2016,2015-16,True
101109-1717-200826-202083-203939,1610612742,"Raymond Felton, Dirk Nowitzki, J.J. Barea, Wesley Matthews, Dwight Powell","Felton, Nowitzki, Barea, Matthews, Powell",101109-1717-200826-202083-203939,DAL,97.0,1,2.0,-2.0,2.0,2.0,1.0,,4.0,,2.0,,,,1.0,1.0,,,,2.0,,2.0,,1.0,1.0,2.0,,1.0,0.5,,,1.0,,59.381443298969074,18.5,30.0,18.5,30.0,0.5,0.5,,0.5,,2.0,,,,,,,2.0,,,4.0,,,,1.0,,,,,1.0,,,,,,,1.0,,,,,,,0.5,,,,1.0,,,,,,,,1.0,,,,,,,,1.0,,0.55015,,0.6278,,2.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,,1.0,,2.0,,,,,,,0.5,0.5,0.5,,,,,,,,,1.0,,,,,,,,,,1.0,,1.0,,,,,,,1.0,,,,,,1.0,1.0,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,1.0,,,,,1610612742,2016,2015-16,True
101109-1717-200826-202083-2585,1610612742,"Raymond Felton, Dirk Nowitzki, J.J. Barea, Wesley Matthews, Zaza Pachulia","Felton, Nowitzki, Barea, Matthews, Pachulia",101109-1717-200826-202083-2585,DAL,1793.0,3,30.0,5.0,56.0,57.0,12.0,13.0,113.0,3.0,69.0,1.0,9.0,4.0,16.0,24.0,1.0,4.0,1.0,12.0,1.0,12.0,1.0,6.0,3.0,60.0,9.0,12.0,0.5655737704918032,0.375,0.8,0.7619047619047619,0.75,90.75292805354155,14.928571428571429,16.789473684210527,14.517857142857142,16.45614035087719,0.05,0.0625,0.13043478260869565,0.21428571428571427,8.0,18.0,4.0,17.0,12.0,4.0,2.0,8.0,47.0,6.0,12.0,64.0,6.0,,9.0,8.0,3.0,8.0,2.0,8.0,12.0,8.0,1.0,8.0,2.0,3.0,1.0,1.0,,,1.0,1.0,0.5,0.5,0.559322033898305,0.5625,0.2033898305084746,0.75,0.75,0.34782608695652173,0.27586206896551724,0.23076923076923078,0.5,0.6,0.6,0.03571428571428571,0.3050847457627119,0.288135593220339,0.2033898305084746,0.06779661016949153,0.13559322033898305,0.25,0.25,0.5,0.5084745762711864,0.25,0.5135000000000001,0.529575,0.5215045454545455,0.13043478260869565,7.995744680851064,24.150000000000002,1.0,4.0,1.0,1.0,1.0,2.0,15.0,5.0,19.0,4.0,43.0,,6.0,,,2.0,,2.0,4.0,0.8333333333333334,0.5,0.5625,,0.5,,,1.0,1.0,1.0,1.0,0.125,1.0,1.0,12.0,8.0,24.0,28.0,20.0,14.0,5.0,,,0.5833333333333334,0.6666666666666666,0.5106382978723404,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.625,,3.0,3.0,0.2727272727272727,2.0,2.0,,,,3.0,,6.0,1.0,7.0,,1.0,,1.0,,0.5,0.36363636363636365,0.5833333333333334,0.5,0.5,0.18181818181818182,,,,4.0,2.0,1.0,1.0,0.23529411764705882,0.25,0.5,2.0,4.0,,0.5,1.0,,,,2.0,,1.0,,0.125,,,,1.0,0.02127659574468085,,,1.0,,,0.058823529411764705,,,,,,1610612742,2016,2015-16,True
101109-1717-200826-2585-2734,1610612742,"Raymond Felton, Dirk Nowitzki, J.J. Barea, Zaza Pachulia, Devin Harris","Felton, Nowitzki, Barea, Pachulia, Harris",101109-1717-200826-2585-2734,DAL,167.0,1,3.0,1.0,5.0,5.0,5.0,5.0,10.0,,5.0,,5.0,,3.0,6.0,,1.0,1.0,1.0,,,,,,5.0,5.0,5.0,0.35714285714285715,0.35714285714285715,,0.6666666666666666,,86.22754491017965,20.0,13.4,17.8,13.4,,,1.0,1.0,1.0,1.0,,,3.0,2.0,,1.0,4.0,1.0,3.0,4.0,1.0,,,4.0,,1.0,,1.0,2.0,3.0,,1.0,,1.0,1.0,1.0,,,,,0.3333333333333333,0.3333333333333333,0.35714285714285715,,0.42857142857142855,1.0,0.6666666666666666,0.5,0.75,,0.5,1.0,0.5,,0.14285714285714285,,0.42857142857142855,0.2857142857142857,0.14285714285714285,,,,0.5714285714285714,,0.4748785714285714,0.5541,0.4748785714285714,,13.125,23.633333333333336,,1.0,,1.0,,2.0,3.0,1.0,1.0,1.0,3.0,2.0,1.0,,,,,,,1.0,,,1.0,,1.0,1.0,,0.5,0.5,1.0,0.3333333333333333,,,1.0,,1.0,,2.0,,,,,,,0.25,1.0,1.0,,,,,1.0,3.0,0.14285714285714285,,1.0,1.0,2.0,,,1.0,,,,,,,,0.3333333333333333,,0.35714285714285715,,,,0.14285714285714285,0.2857142857142857,0.5,,,,,,,,,1.0,1.0,,0.25,1.0,1.0,1.0,,,,1.0,,0.3333333333333333,,,,,,,,,,,,,,,,,1610612742,2016,2015-16,True
101109-1717-201580-202083-2734,1610612742,"Raymond Felton, Dirk Nowitzki, JaVale McGee, Wesley Matthews, Devin Harris","Felton, Nowitzki, McGee, Matthews, Harris",101109-1717-201580-202083-2734,DAL,42.0,1,1.0,-3.0,1.0,2.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,,,1.0,,,,1.0,,1.0,,2.0,,1.0,1.0,1.0,0.25,0.25,,,,102.85714285714286,18.0,12.0,11.0,12.0,,,1.0,1.0,1.0,,,,,1.0,,,,,1.0,4.0,,,,,,,,,,1.0,,,,,,,1.0,,1.0,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,1.0,,0.55695,0.55695,0.55695,,,22.2,,,,1.0,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,1610612742,2016,2015-16,True
101109-1717-202083-203939-2734,1610612742,"Raymond Felton, Dirk Nowitzki, Wesley Matthews, Dwight Powell, Devin Harris","Felton, Nowitzki, Matthews, Powell, Harris",101109-1717-202083-203939-2734,DAL,79.0,1,1.0,2.0,2.0,3.0,,3.0,5.0,,2.0,,,1.0,3.0,3.0,,,,,,,,,,2.0,,,0.5,,0.5,0.75,0.5,91.13924050632912,11.5,18.666666666666668,11.5,15.666666666666666,,,,,,2.0,,,,,,,2.0,,,,,,,,,,,,2.0,,,,,,,,,,,,,,0.5,,,,1.0,,,,,1.0,1.0,,1.0,,,,,,,,1.0,,0.7296,,,,0.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,2.0,,,,,,,0.5,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612742,2016,2015-16,True
101109-1717-202083-2585-2734,1610612742,"Raymond Felton, Dirk Nowitzki, Wesley Matthews, Zaza Pachulia, Devin Harris","Felton, Nowitzki, Matthews, Pachulia, Harris",101109-1717-202083-2585-2734,DAL,382.0,2,6.0,9.0,11.0,11.0,5.0,5.0,22.0,5.0,22.0,2.0,9.0,1.0,4.0,8.0,,,,3.0,,3.0,,5.0,2.0,14.0,9.0,5.0,0.7,0.9,0.5,0.6666666666666666,1.0,82.93193717277488,15.909090909090908,18.818181818181817,14.363636363636363,18.818181818181817,0.14285714285714285,0.2222222222222222,0.4090909090909091,0.45454545454545453,3.0,4.0,2.0,1.0,4.0,4.0,,1.0,9.0,1.0,5.0,13.0,3.0,2.0,8.0,2.0,,1.0,,1.0,3.0,4.0,,,,,,,,,1.0,1.0,0.2,0.2,0.6071428571428571,0.875,0.35714285714285715,,0.75,0.5,0.6666666666666666,,0.5,1.0,0.6666666666666666,,0.2857142857142857,0.07142857142857142,0.2857142857142857,0.2857142857142857,0.07142857142857142,,,0.5,0.6428571428571429,,0.5485749999999999,0.6659,0.6205,0.36363636363636365,9.0,24.96,,1.0,,1.0,,1.0,3.0,1.0,3.0,1.0,7.0,3.0,,,,,,2.0,2.0,1.0,,0.75,0.75,,1.0,0.6666666666666666,,0.25,0.25,1.0,0.25,,,4.0,2.0,7.0,4.0,10.0,2.0,,,,0.2857142857142857,0.3333333333333333,0.7777777777777778,1.0,1.0,0.5,0.5,,,,2.0,,2.0,1.0,1.0,2.0,,3.0,1.0,2.0,,2.0,1.0,1.0,,1.0,0.5,1.0,0.875,0.5,,1.0,0.25,0.5,0.5,,1.0,,,,1.0,1.0,,1.0,2.0,,1.0,1.0,,,,2.0,,,,,,,,,,,,1.0,,,,,,,,,1610612742,2016,2015-16,True
101109-200826-202083-203939-2585,1610612742,"Raymond Felton, J.J. Barea, Wesley Matthews, Dwight Powell, Zaza Pachulia","Felton, Barea, Matthews, Powell, Pachulia",101109-200826-202083-203939-2585,DAL,124.0,1,2.0,1.0,2.0,2.0,,,4.0,1.0,5.0,,,,,3.0,,,,,,1.0,,1.0,1.0,3.0,,,0.5,,,,,46.4516129032258,36.5,25.5,21.5,25.5,0.2,0.5,,,1.0,2.0,1.0,,,1.0,,2.0,2.0,,3.0,4.0,1.0,,2.0,,,2.0,,,,3.0,,,,,,,,,,,,,0.4,0.3333333333333333,0.6,,,,1.0,,,,,,0.4,,,0.2,0.4,,,0.3333333333333333,1.0,,0.6275999999999999,,,0.4,0.75,23.8,,,,1.0,,2.0,,,1.0,,2.0,3.0,,,,,,,,,,0.3333333333333333,1.0,,1.0,1.0,,,,,0.3333333333333333,,,2.0,,2.0,2.0,2.0,1.0,,,,0.5,0.5,1.0,1.0,1.0,,,,,,,,1.0,,,,,1.0,,,,1.0,,,,,,1.0,,0.5,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,0.3333333333333333,,,,,,,,,,,,,,,,,1610612742,2016,2015-16,True
101109-201580-202083-203939-2734,1610612742,"Raymond Felton, JaVale McGee, Wesley Matthews, Dwight Powell, Devin Harris","Felton, McGee, Matthews, Powell, Harris",101109-201580-202083-203939-2734,DAL,2.0,1,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,720.0,2.0,,2.0,,,,,1.0,,,,,,,,1.0,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,1.0,,0.31965,,0.31965,,,28.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612742,2016,2015-16,True
101109-202083-203939-2585-2734,1610612742,"Raymond Felton, Wesley Matthews, Dwight Powell, Zaza Pachulia, Devin Harris","Felton, Matthews, Powell, Pachulia, Harris",101109-202083-203939-2585-2734,DAL,247.0,3,4.0,-7.0,8.0,8.0,1.0,,16.0,1.0,5.0,,2.0,1.0,3.0,5.0,,1.0,,2.0,,1.0,,2.0,1.0,5.0,2.0,1.0,0.3125,1.0,1.0,1.0,1.0,93.27935222672066,15.25,15.625,14.125,15.625,0.125,0.16666666666666666,0.4,0.125,2.0,2.0,1.0,2.0,1.0,1.0,,1.0,5.0,,2.0,12.0,1.0,,,1.0,,1.0,,1.0,2.0,2.0,1.0,,,1.0,,2.0,,,,,,,0.2857142857142857,,0.2857142857142857,1.0,1.0,0.3333333333333333,0.4,0.5,,1.0,,0.25,0.2857142857142857,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.14285714285714285,,,1.0,0.5714285714285714,,0.4897,0.5573,0.481,,8.6,23.65,,,,,,,,,2.0,,4.0,1.0,,,,1.0,1.0,,,,,,0.5,,1.0,,1.0,,,,,,,1.0,1.0,2.0,4.0,,2.0,1.0,,,1.0,1.0,0.4,0.5,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,1.0,,,,,,,1.0,1.0,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,1.0,0.2,0.5,,,,,,,,,,,1610612742,2016,2015-16,True
101111-101135-1626147-201580-203939,1610612742,"Charlie Villanueva, David Lee, Justin Anderson, JaVale McGee, Dwight Powell","Villanueva, Lee, Anderson, McGee, Powell",101111-101135-1626147-201580-203939,DAL,228.0,1,4.0,1.0,8.0,8.0,8.0,7.0,16.0,,7.0,,7.0,1.0,4.0,5.0,,1.0,1.0,4.0,,1.0,,2.0,1.0,7.0,7.0,8.0,0.5,0.5,0.5,0.6666666666666666,0.5,101.05263157894737,16.875,11.625,15.125,11.625,0.14285714285714285,0.25,1.0,1.0,1.0,,,,3.0,1.0,,2.0,3.0,1.0,3.0,6.0,,,,3.0,,2.0,,1.0,1.0,1.0,,1.0,1.0,1.0,,4.0,,,,,0.3333333333333333,0.3333333333333333,0.5833333333333334,,0.5,1.0,1.0,1.0,0.3333333333333333,,1.0,,,,,,0.5,0.16666666666666666,0.3333333333333333,,,,0.5,,0.4326833333333333,0.45495,0.4326833333333333,,19.366666666666667,25.066666666666666,,1.0,,,,1.0,3.0,1.0,2.0,1.0,5.0,,,,,1.0,,,,1.0,,,,,,,1.0,1.0,1.0,1.0,,,,,2.0,2.0,2.0,2.0,1.0,1.0,,,0.5,0.5,0.6666666666666666,,,0.6666666666666666,1.0,0.5,,2.0,3.0,0.3333333333333333,,,1.0,1.0,,,1.0,,,,,,,,0.3333333333333333,,0.5833333333333334,,,,,0.16666666666666666,1.0,,,,,,,,,,2.0,,0.6666666666666666,,2.0,1.0,,,,1.0,,1.0,,,,1.0,0.3333333333333333,,1.0,,,,,,,,0.3333333333333333,,1610612742,2016,2015-16,True
