EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,NonHeaveArc3FGA,TwoPtAssists,Assists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,ShootingFouls,Fouls,FoulsDrawn,Offensive Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,DefTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,Arc3FGM,PenaltyArc3FGM,FG3M,PenaltyFG3M,PenaltyFtPoints,PtsAssisted3s,NonHeaveArc3FGM,ThreePtAssists,Arc3Assists,AtRimAssists,BlockingFoulsDrawn,2pt And 1 Free Throw Trips,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,Fg2aBlocked,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,FG2APctBlocked,ShortMidRangePctBlocked,DefShortMidRangeReboundPct,BlocksRecoveredPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,Corner3FGM,Corner3FGA,SecondChanceArc3FGA,SecondChanceFG3A,PtsUnassisted3s,PtsPutbacks,Corner3Assists,OffTwoPtRebounds,SelfOReb,AtRimPctBlocked,OffTwoPtReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,SelfORebPct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,Turnovers,LiveBallTurnoverPct,OffLongMidRangeReboundPct,DefLongMidRangeReboundPct,LostBallSteals,Offensive Fouls,NonShootingFoulsDrawn,BlockedShortMidRange,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceFtPoints,SecondChanceTurnovers,Technical Free Throw Trips,FTDefRebounds,ThreePtShootingFoulsDrawn,DefFTReboundPct,ThreePtShootingFoulsDrawnPct,Travels,PenaltyTurnovers,BlockingFouls,SecondChanceAtRimPctAssisted,FTOffRebounds,LostBallOutOfBoundsTurnovers,OffFTReboundPct,PenaltyCorner3FGA,HeaveAttempts,LostBallTurnovers,StepOutOfBoundsTurnovers,Charge Fouls,Loose Ball Fouls,Charge Fouls Drawn,Loose Ball Fouls Drawn,BlockedLongMidRange,DefensiveGoaltends,NonShootingPenaltyNonTakeFouls,LongMidRangePctBlocked,OffCorner3ReboundPct,PenaltyCorner3Frequency,OffensiveGoaltends,Fg3aBlocked,FG3APctBlocked,Corner3PctBlocked,SecondChanceArc3FGM,SecondChanceFG3M,SecondChanceFg3Pct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,Defensive 3 Seconds Violations,PenaltyCorner3FGM,3SecondViolations,PenaltyCorner3Accuracy,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Arc3PctBlocked,Blocked3s,BlockedArc3,BlockedCorner3,3pt And 1 Free Throw Trips,Clear Path Fouls,team_id,year,season,team_vs
1626191-203156-203508-203900-203930,1610612751,"Chris McCullough, Henry Sims, Sergey Karasev, Markel Brown, Sean Kilpatrick","McCullough, Sims, Karasev, Brown, Kilpatrick",1626191-203156-203508-203900-203930,BKN,103.0,1,2.0,1.0,4.0,3.0,2.0,,,7.0,,,,,1.0,,,,1.0,3.0,6.0,5.0,,,,,,,1.0,,,1.0,,1.0,,,3.0,,,,,,,1.0,1.0,,,2.0,,4.0,2.0,6.0,1.0,2.0,,,,,,1.5,,,1.0,,0.5,1.0,,,,,,,,,,97.86407766990291,11.5,19.0,11.5,17.333333333333332,,,,,,,,,1.0,,1.0,0.52965,,,0.6666666666666666,1.0,,0.16666666666666666,,24.9,0.5,,,,,1.0,,1.0,,1.0,3.0,1.0,1.0,1.0,,1.0,,1.0,1.0,,1.0,,,,,1.0,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612751,2016,2015-16,False
1626191-203186-203499-203508-203900,1610612751,"Chris McCullough, Willie Reed, Shane Larkin, Sergey Karasev, Markel Brown","McCullough, Reed, Larkin, Karasev, Brown",1626191-203186-203499-203508-203900,BKN,160.0,2,3.0,-6.0,5.0,6.0,1.0,,1.0,11.0,,1.0,,1.0,,,,2.0,,3.0,3.0,9.0,,,1.0,,,,2.0,,,,,,,,,,1.0,1.0,2.0,1.0,3.0,,,1.0,1.0,2.0,,4.0,1.0,2.0,2.0,1.0,,,,,,,,,0.375,0.5,1.0,,1.0,1.0,,1.0,0.5,,,1.0,,99.0,14.2,14.833333333333334,12.6,12.333333333333334,0.5,,,,0.5,,,,,,,0.39615,,,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,13.45,,0.2,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,0.5,1.0,,,,,,,,,,,,1.0,,,0.5,,1.0,,,,,,,,,,1.0,,2.0,2.0,,,1.0,,,1.0,,1.0,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612751,2016,2015-16,False
1626191-203186-203499-203508-203930,1610612751,"Chris McCullough, Willie Reed, Shane Larkin, Sergey Karasev, Sean Kilpatrick","McCullough, Reed, Larkin, Karasev, Kilpatrick",1626191-203186-203499-203508-203930,BKN,216.0,2,4.0,2.0,6.0,6.0,,,1.0,12.0,1.0,1.0,2.0,2.0,2.0,,3.0,3.0,2.0,,6.0,4.0,,,,,,,,4.0,2.0,2.0,2.0,2.0,1.0,1.0,4.0,1.0,1.0,2.0,3.0,1.0,4.0,,,1.0,2.0,2.0,,,,6.0,,,0.6666666666666666,0.6666666666666666,1.0,,,0.6,,,0.6,,,0.4,0.4,1.0,0.5,0.5,0.5,0.5,0.6666666666666666,1.0,,80.0,18.5,17.5,16.0,16.833333333333332,0.2,1.0,1.0,1.0,0.4,1.0,1.0,0.5,0.4,,0.4,0.45336,,,,,,,16.033333333333335,24.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,2.0,1.0,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,2.0,0.5,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612751,2016,2015-16,False
1626191-203186-203499-203900-203930,1610612751,"Chris McCullough, Willie Reed, Shane Larkin, Markel Brown, Sean Kilpatrick","McCullough, Reed, Larkin, Brown, Kilpatrick",1626191-203186-203499-203900-203930,BKN,513.0,2,9.0,-4.0,17.0,17.0,,,3.0,34.0,,1.0,,2.0,5.0,,4.0,10.0,7.0,3.0,20.0,24.0,1.0,1.0,2.0,,,,,2.0,6.0,5.0,1.0,3.0,,,8.0,,1.0,3.0,4.0,2.0,6.0,,,3.0,3.0,3.0,,4.0,2.0,18.0,,,0.25,0.3333333333333333,0.4,1.0,,0.5,0.3333333333333333,,0.5263157894736842,0.3333333333333333,,0.4117647058823529,0.75,1.0,,0.8,0.2,,0.5,,1.0,95.43859649122807,18.0,12.176470588235293,16.705882352941178,11.529411764705882,0.058823529411764705,,,,0.11764705882352941,,,,0.29411764705882354,,0.8235294117647058,0.5381882352941176,0.52785,,0.10526315789473684,0.16666666666666666,0.1,,5.9399999999999995,25.2,,4.0,7.0,,,2.0,,3.0,,,6.0,2.0,2.0,1.0,1.0,1.0,,0.6666666666666666,0.42857142857142855,,0.42857142857142855,0.4117647058823529,0.5714285714285714,0.5714285714285714,0.25,0.4,0.4,0.5,,,,0.4,,2.0,1.0,2.0,2.0,,,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,3.0,2.0,1.0,2.0,,,0.3333333333333333,0.6666666666666666,,,0.11764705882352941,0.5,0.5,1.0,0.3333333333333333,1.0,0.6666666666666666,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,1610612751,2016,2015-16,False
1626191-203186-203508-203900-203930,1610612751,"Chris McCullough, Willie Reed, Sergey Karasev, Markel Brown, Sean Kilpatrick","McCullough, Reed, Karasev, Brown, Kilpatrick",1626191-203186-203508-203900-203930,BKN,1244.0,2,21.0,-11.0,40.0,42.0,19.0,12.0,6.0,82.0,2.0,6.0,2.0,6.0,8.0,1.0,11.0,24.0,10.0,8.0,45.0,56.0,3.0,5.0,12.0,5.0,11.0,1.0,18.0,12.0,10.0,8.0,6.0,11.0,1.0,1.0,27.0,3.0,4.0,5.0,14.0,8.0,22.0,1.0,1.0,7.0,13.0,12.0,,12.0,4.0,33.0,18.0,19.0,0.5454545454545454,0.75,0.4583333333333333,0.6,0.45454545454545453,0.5441176470588235,0.75,0.4166666666666667,0.5769230769230769,0.75,0.5294117647058824,0.29411764705882354,0.5555555555555556,0.6666666666666666,0.6,0.6,0.4444444444444444,0.75,,0.8,,94.91961414790997,16.5,13.904761904761905,15.625,13.142857142857142,0.17647058823529413,0.3333333333333333,0.3333333333333333,0.5,0.17647058823529413,0.3333333333333333,0.4,0.5,0.23529411764705882,0.08333333333333333,0.6470588235294118,0.5271220588235294,0.44532999999999995,0.5405291666666666,0.1111111111111111,0.15384615384615385,0.26666666666666666,0.4,7.233333333333333,24.830000000000002,0.475,7.0,12.0,5.0,8.0,4.0,,5.0,,8.0,15.0,4.0,5.0,4.0,4.0,,2.0,1.0,0.5,,0.5,0.35294117647058826,0.5833333333333334,0.7777777777777778,0.5714285714285714,0.5,0.5,1.0,0.6666666666666666,0.625,,0.5,4.0,1.0,,1.0,1.0,0.16666666666666666,,0.4,1.0,2.0,4.0,1.0,2.0,2.0,3.0,,6.0,1.0,5.0,1.0,0.25,0.38461538461538464,0.4,0.5,0.07142857142857142,0.058823529411764705,0.5,0.5,1.0,0.5,0.5,0.25,7.0,,5.0,2.0,9.0,0.7777777777777778,0.25,0.75,,,3.0,1.0,3.0,,,,5.0,,1.0,,,5.0,1.0,,,1.0,,,,2.0,,1.0,,,,,,2.0,0.16666666666666666,,,,,,,1.0,2.0,0.6666666666666666,0.5,1.0,,,,,1.0,1.0,0.125,1.0,1.0,,,,,,,1610612751,2016,2015-16,False
200745-201152-201961-202388-202711,1610612751,"Andrea Bargnani, Thaddeus Young, Wayne Ellington, Donald Sloan, Bojan Bogdanovic","Bargnani, Young, Ellington, Sloan, Bogdanovic",200745-201152-201961-202388-202711,BKN,452.0,3,8.0,,16.0,16.0,6.0,3.0,4.0,32.0,1.0,4.0,3.0,8.0,1.0,,7.0,18.0,2.0,1.0,18.0,18.0,2.0,4.0,7.0,4.0,8.0,1.0,11.0,10.0,4.0,1.0,5.0,6.0,,3.0,13.0,1.0,,2.0,2.0,5.0,7.0,4.0,3.0,,1.0,1.0,,1.0,1.0,11.0,11.0,6.0,0.7142857142857143,0.7142857142857143,0.3888888888888889,0.5,0.5,0.425,0.7,0.6111111111111112,0.45,0.7,0.6111111111111112,0.1,0.5,,1.0,0.5,0.4166666666666667,1.0,0.5,,,101.94690265486726,14.625,13.625,12.75,13.625,0.2,0.25,0.3333333333333333,,0.4,0.375,0.375,1.0,0.05,,0.4,0.46953500000000004,0.502225,0.5071111111111111,0.05,0.05555555555555555,0.3888888888888889,0.6111111111111112,10.833333333333334,24.45,0.375,3.0,6.0,1.0,3.0,,,1.0,1.0,,3.0,,1.0,,2.0,,1.0,1.0,0.5,1.0,0.5,0.3,0.5,0.5,0.6666666666666666,,,,0.3333333333333333,0.3333333333333333,,,1.0,1.0,1.0,1.0,1.0,0.05555555555555555,0.25,,1.0,,2.0,1.0,1.0,,1.0,,,1.0,4.0,,,0.36363636363636365,0.6666666666666666,0.3333333333333333,,0.05,1.0,1.0,1.0,0.4,,,,1.0,,1.0,1.0,,0.2,1.0,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,0.1111111111111111,,,,,,1.0,1.0,,,,1.0,,1.0,1.0,1.0,0.2,1.0,1.0,,,,,,,1610612751,2016,2015-16,False
200745-201152-201961-202388-2207,1610612751,"Andrea Bargnani, Thaddeus Young, Wayne Ellington, Donald Sloan, Joe Johnson","Bargnani, Young, Ellington, Sloan, Johnson",200745-201152-201961-202388-2207,BKN,260.0,3,4.0,1.0,8.0,9.0,3.0,3.0,1.0,17.0,,,1.0,4.0,2.0,1.0,2.0,6.0,2.0,2.0,9.0,8.0,,,3.0,,2.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,,,5.0,,1.0,2.0,4.0,1.0,5.0,1.0,,,2.0,1.0,,2.0,1.0,6.0,2.0,3.0,0.5,0.5,0.3333333333333333,,,0.4375,1.5,,0.5,1.5,0.25,0.25,0.6666666666666666,1.0,,0.75,0.25,,0.5,1.0,,94.15384615384616,16.75,14.0,15.25,13.777777777777779,,,,,0.5,0.25,0.25,,0.25,0.3333333333333333,0.5,0.50945,0.53745,0.32425,0.1111111111111111,0.14285714285714285,0.3333333333333333,0.2222222222222222,13.733333333333334,37.45,0.375,1.0,2.0,,,1.0,,1.0,,2.0,3.0,1.0,1.0,1.0,1.0,,,1.0,0.5,,1.0,0.25,0.5,0.5,1.0,0.5,0.5,1.0,,,,1.0,,,,,,,,1.0,,,,,,1.0,1.0,,,,1.0,,,0.25,1.0,,,,,,,,,1.0,1.0,,1.0,,1.0,1.0,,,1.0,,,,,,,,1.0,,1.0,,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,1610612751,2016,2015-16,False
200745-201152-201961-202711-203499,1610612751,"Andrea Bargnani, Thaddeus Young, Wayne Ellington, Bojan Bogdanovic, Shane Larkin","Bargnani, Young, Ellington, Bogdanovic, Larkin",200745-201152-201961-202711-203499,BKN,740.0,8,12.0,-10.0,27.0,23.0,12.0,5.0,4.0,50.0,3.0,6.0,2.0,7.0,2.0,,8.0,19.0,4.0,,16.0,26.0,1.0,2.0,2.0,4.0,8.0,2.0,8.0,8.0,8.0,2.0,4.0,4.0,2.0,1.0,8.0,1.0,,6.0,8.0,4.0,12.0,3.0,2.0,2.0,5.0,2.0,,2.0,1.0,14.0,8.0,12.0,0.5,0.5,0.42105263157894735,0.5,0.5,0.34782608695652173,0.5,0.4,0.3333333333333333,0.5,0.4,0.17391304347826086,1.0,,0.25,1.0,0.21428571428571427,0.5,1.0,,,97.29729729729729,14.777777777777779,14.826086956521738,13.777777777777779,14.826086956521738,0.2608695652173913,0.5,0.6,0.6666666666666666,0.30434782608695654,0.2857142857142857,0.2857142857142857,0.5,0.08695652173913043,,0.43478260869565216,0.4583326086956522,0.50975,0.45933,0.041666666666666664,0.05,0.125,0.5,10.273684210526316,24.375,0.4444444444444444,3.0,6.0,1.0,2.0,,,,,,,,,,1.0,,,,,,,0.2608695652173913,0.5,0.6,0.3333333333333333,,,,0.2,0.5,,,2.0,1.0,1.0,1.0,1.0,0.10526315789473684,0.16666666666666666,1.0,1.0,,1.0,,2.0,,,,,,2.0,,0.16666666666666666,0.2,,0.3333333333333333,,0.08695652173913043,,,,0.5,,,5.0,,2.0,1.0,6.0,0.8333333333333334,0.25,1.0,1.0,,,,,,2.0,,2.0,,1.0,,,1.0,,,1.0,,0.5,2.0,,3.0,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,1610612751,2016,2015-16,False
200745-201152-201961-202711-2207,1610612751,"Andrea Bargnani, Thaddeus Young, Wayne Ellington, Bojan Bogdanovic, Joe Johnson","Bargnani, Young, Ellington, Bogdanovic, Johnson",200745-201152-201961-202711-2207,BKN,1.0,1,,,,,,,,,,,,,1.0,1.0,,,1.0,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,0.1893,,0.1893,,,,,,25.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612751,2016,2015-16,False
200745-201152-201961-203499-203900,1610612751,"Andrea Bargnani, Thaddeus Young, Wayne Ellington, Shane Larkin, Markel Brown","Bargnani, Young, Ellington, Larkin, Brown",200745-201152-201961-203499-203900,BKN,231.0,1,4.0,-6.0,6.0,6.0,,,,12.0,,,,2.0,2.0,,1.0,3.0,2.0,,2.0,8.0,,,,,,,,2.0,,2.0,1.0,1.0,,,2.0,,,1.0,1.0,,1.0,,,1.0,3.0,3.0,1.0,,,2.0,,,1.0,1.0,0.3333333333333333,,,0.2,,,0.2,,,0.4,1.0,,,1.0,,,,,,74.8051948051948,21.833333333333332,16.666666666666668,21.833333333333332,16.666666666666668,,,,,0.4,,,,0.4,,0.6,0.4363,,,,,,,10.633333333333333,25.25,,1.0,1.0,,,,,,,,,,,,1.0,,,,,,,0.2,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612751,2016,2015-16,False
200745-201152-201961-203499-2207,1610612751,"Andrea Bargnani, Thaddeus Young, Wayne Ellington, Shane Larkin, Joe Johnson","Bargnani, Young, Ellington, Larkin, Johnson",200745-201152-201961-203499-2207,BKN,63.0,1,1.0,-2.0,3.0,2.0,,,,5.0,,1.0,,2.0,,,,3.0,,,,2.0,,,,,,,,,,,,,,,,,1.0,,1.0,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,1.0,,114.28571428571428,13.666666666666666,11.0,13.666666666666666,11.0,0.3333333333333333,,,,0.6666666666666666,,,,,,,0.4202333333333333,,,,,,,17.033333333333335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612751,2016,2015-16,False
200745-201152-202388-202711-2207,1610612751,"Andrea Bargnani, Thaddeus Young, Donald Sloan, Bojan Bogdanovic, Joe Johnson","Bargnani, Young, Sloan, Bogdanovic, Johnson",200745-201152-202388-202711-2207,BKN,145.0,2,2.0,-4.0,4.0,5.0,,,1.0,9.0,1.0,2.0,,1.0,,,1.0,4.0,,1.0,3.0,7.0,,1.0,,,,,,,2.0,,,,,,,,,,1.0,1.0,2.0,,,1.0,1.0,2.0,,1.0,1.0,3.0,,,,,0.25,,,0.25,,,0.375,,,,,,,,0.3333333333333333,,,,,89.37931034482759,16.25,16.0,15.75,12.8,0.5,0.5,0.5,,0.25,,,,,,0.25,0.4451,0.6295,,0.25,0.25,,,9.4,,,,1.0,,,,,,,,,,,,,,1.0,,,,,0.25,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,0.3333333333333333,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612751,2016,2015-16,False
200745-201152-202388-203900-2207,1610612751,"Andrea Bargnani, Thaddeus Young, Donald Sloan, Markel Brown, Joe Johnson","Bargnani, Young, Sloan, Brown, Johnson",200745-201152-202388-203900-2207,BKN,83.0,1,1.0,-1.0,2.0,2.0,,2.0,,4.0,,,1.0,1.0,,,1.0,2.0,,,2.0,3.0,,,,,,,,,2.0,,,,,,,,,,,,,,,,1.0,,,,,2.0,,,,,0.5,,,0.5,,,0.5,,,,,,,,,,,,,69.39759036144578,25.0,16.5,25.0,16.5,,,,,0.5,1.0,1.0,,,,0.5,0.38525,,,,,,,11.15,,,,1.0,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612751,2016,2015-16,False
200745-201152-202711-203499-203508,1610612751,"Andrea Bargnani, Thaddeus Young, Bojan Bogdanovic, Shane Larkin, Sergey Karasev","Bargnani, Young, Bogdanovic, Larkin, Karasev",200745-201152-202711-203499-203508,BKN,199.0,3,3.0,-2.0,5.0,7.0,1.0,,,12.0,,,1.0,1.0,1.0,1.0,1.0,2.0,1.0,,2.0,4.0,,,,,,1.0,,2.0,,,1.0,1.0,,1.0,2.0,,1.0,2.0,3.0,,3.0,,,1.0,1.0,2.0,1.0,,,2.0,,1.0,1.0,1.0,0.5,,,0.3333333333333333,,,0.3333333333333333,,,0.3333333333333333,1.0,0.5,,0.75,,,,1.0,,86.83417085427135,15.8,17.142857142857142,15.8,16.142857142857142,,,,,0.3333333333333333,1.0,1.0,1.0,0.3333333333333333,1.0,0.6666666666666666,0.37325,,,,,,,10.95,61.4,0.2,,1.0,,,,,,,,,,,,,,,,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,2.0,0.5,,1.0,,,,,,,,,,,,,,1.0,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612751,2016,2015-16,False
200745-201152-202711-203499-203900,1610612751,"Andrea Bargnani, Thaddeus Young, Bojan Bogdanovic, Shane Larkin, Markel Brown","Bargnani, Young, Bogdanovic, Larkin, Brown",200745-201152-202711-203499-203900,BKN,193.0,4,3.0,-2.0,6.0,7.0,2.0,,,13.0,,,1.0,1.0,,,1.0,1.0,1.0,4.0,9.0,11.0,,,,,,,2.0,2.0,,,1.0,2.0,,1.0,5.0,,2.0,,2.0,,2.0,,,1.0,1.0,3.0,,6.0,2.0,9.0,2.0,2.0,1.0,1.0,1.0,,,1.25,,,0.9,,0.5,0.5,,1.0,,1.0,,,,1.0,,96.99481865284974,16.166666666666668,13.714285714285714,16.166666666666668,13.714285714285714,,,,,0.5,1.0,1.0,1.0,,,0.5,0.495,,,0.5,0.6666666666666666,,0.2222222222222222,19.5,23.5,0.3333333333333333,,,,,,,1.0,,2.0,3.0,,1.0,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,1.0,,,,,,,,0.5,1.0,1.0,1.0,,,,1.0,,1.0,1.0,2.0,0.5,,,,,1.0,,1.0,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612751,2016,2015-16,False
200745-201152-202711-203499-2207,1610612751,"Andrea Bargnani, Thaddeus Young, Bojan Bogdanovic, Shane Larkin, Joe Johnson","Bargnani, Young, Bogdanovic, Larkin, Johnson",200745-201152-202711-203499-2207,BKN,817.0,5,14.0,7.0,26.0,29.0,,1.0,,55.0,3.0,6.0,2.0,4.0,3.0,,8.0,15.0,7.0,,28.0,21.0,,,,,,,,6.0,10.0,3.0,3.0,7.0,1.0,,18.0,,4.0,7.0,12.0,,12.0,2.0,1.0,,1.0,6.0,2.0,,,28.0,,,0.375,0.375,0.5333333333333333,,,0.6363636363636364,,,0.6363636363636364,,,0.3181818181818182,0.7777777777777778,0.8,,0.7857142857142857,,,0.5,1.0,0.75,96.94002447980415,15.5,14.275862068965518,15.5,13.89655172413793,0.2727272727272727,0.5,0.6,0.3333333333333333,0.18181818181818182,0.5,0.5,,0.13636363636363635,,0.5454545454545454,0.4577636363636364,,,,,,,8.54,24.02857142857143,,3.0,5.0,,,1.0,,4.0,,,12.0,1.0,4.0,1.0,2.0,,,1.0,0.5714285714285714,,0.5714285714285714,0.22727272727272727,0.6,0.75,0.6666666666666666,0.3333333333333333,0.3333333333333333,1.0,,,,0.3333333333333333,2.0,,,,,0.13333333333333333,0.16666666666666666,1.0,,,,3.0,4.0,,,,,3.0,,,0.2,,,,,0.18181818181818182,0.75,1.0,1.0,,,,2.0,,2.0,2.0,4.0,0.5,,1.0,1.0,,,,,,,,1.0,,1.0,,,,,,,2.0,,,,,,,,,,,,,,,,,1.0,0.14285714285714285,0.25,,,,,,,,,,,,,,,,,,,,,1610612751,2016,2015-16,False
