EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyDefPoss,TotalPoss,OpponentPoints,DefThreePtRebounds,DefRebounds,Rebounds,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,Turnovers,Fouls,Offensive Fouls,FoulsDrawn,LiveBallTurnoverPct,DefThreePtReboundPct,DefFGReboundPct,DefArc3ReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,FTA,TwoPtShootingFoulsDrawn,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyOffPoss,SecondChanceOffPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGA,LongMidRangeFGA,Corner3FGA,SecondChanceCorner3FGA,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,NonHeaveArc3FGA,Fg2aBlocked,TwoPtAssists,Assists,AtRimAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefTwoPtRebounds,FTDefRebounds,OffRebounds,Steals,BadPassSteals,LostBallSteals,LostBallTurnovers,PenaltyTurnovers,ShootingFouls,Charge Fouls,Loose Ball Fouls,Loose Ball Fouls Drawn,2pt And 1 Free Throw Trips,NonShootingFoulsDrawn,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,LongMidRangeFrequency,Corner3Frequency,Arc3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,ShortMidRangeFGM,ShortMidRangeAssists,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Arc3FGM,FG3M,PtsUnassisted3s,NonHeaveArc3FGM,NonShootingPenaltyNonTakeFouls,Fg3Pct,NonHeaveFg3Pct,Arc3Accuracy,UnblockedArc3Accuracy,NonHeaveArc3Accuracy,Offensive Fouls Drawn,Technical Free Throw Trips,LongMidRangeFGM,PenaltyCorner3FGA,PtsAssisted3s,ThreePtAssists,Arc3Assists,LongMidRangeAssists,SelfOReb,StepOutOfBoundsTurnovers,SecondChanceTurnovers,Blocked2s,BlockedShortMidRange,Blocks,Assisted3sPct,DefShortMidRangeReboundPct,SelfORebPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3PctAssisted,PenaltyCorner3Frequency,Corner3FGM,SecondChanceCorner3FGM,PenaltyCorner3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,SecondChanceFG3M,PenaltyFG3M,HeaveAttempts,Corner3Assists,BadPassOutOfBoundsTurnovers,Charge Fouls Drawn,ThreePtShootingFoulsDrawn,BlockedAtRim,RecoveredBlocks,SecondChanceFg3Pct,PenaltyFg3Pct,ShortMidRangePctBlocked,OffLongMidRangeReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,ThreePtShootingFoulsDrawnPct,LostBallOutOfBoundsTurnovers,Travels,OffCorner3ReboundPct,BlockedLongMidRange,3SecondViolations,Blocked3s,BlockedArc3,FTOffRebounds,OffFTReboundPct,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,3pt And 1 Free Throw Trips,DefensiveGoaltends,OffensiveGoaltends,Defensive 3 Seconds Violations,Corner3PctBlocked,Clear Path Fouls,LongMidRangePctBlocked,BlockedCorner3,HeaveMakes,team_id,year,season,team_vs
1626178-1626203-1629033-1629058-203894,1610612751,"Rondae Hollis-Jefferson, Treveon Graham, Theo Pinson, Dzanan Musa, Shabazz Napier","Hollis-Jefferson, Graham, Pinson, Musa, Napier",1626178-1626203-1629033-1629058-203894,BKN,100.0,1,2.0,-2.0,4.0,3.0,,7.0,2.0,,1.0,1.0,1.0,1.0,1.0,2.0,,,1.0,0.5,,0.25,,100.8,11.0,18.666666666666668,8.75,13.0,,,,,,1.0,,1.0,,,,,1.0,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,0.5,,,,0.5,,,,,,,,,,,0.5,0.4882,,,,,3.65,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,0.5,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612751,2019,2018-19,True
1626178-1626203-1629033-1629066-203894,1610612751,"Rondae Hollis-Jefferson, Treveon Graham, Theo Pinson, Rodions Kurucs, Shabazz Napier","Hollis-Jefferson, Graham, Pinson, Kurucs, Napier",1626178-1626203-1629033-1629066-203894,BKN,351.0,2,6.0,-3.0,10.0,12.0,6.0,22.0,12.0,4.0,4.0,5.0,,,,,2.0,,4.0,,0.8,0.8,0.75,90.25641025641026,19.2,13.25,19.2,13.25,4.0,1.0,0.1,0.2,4.0,,1.0,1.0,,,1.0,1.0,1.0,2.0,1.0,,4.0,1.0,3.0,4.0,5.0,3.0,9.0,,,,,,1.0,1.0,2.0,1.0,3.0,2.0,4.0,,4.0,,1.0,1.0,,2.0,1.0,,,,1.0,1.0,,1.0,,,,,,2.0,,1.0,9.0,3.0,4.0,1.0,0.3333333333333333,0.3333333333333333,0.75,,1.0,0.3333333333333333,,0.3333333333333333,0.4090909090909091,,0.375,0.5555555555555556,,,,,,0.2,0.16666666666666666,,,0.25,,,0.1111111111111111,1.0,1.0,,0.1111111111111111,0.2222222222222222,0.1111111111111111,0.4444444444444444,,,,,0.3333333333333333,1.0,0.3333333333333333,0.6666666666666666,0.49322777777777776,,0.5619666666666666,,0.3333333333333333,11.35,25.48,0.4,1.0,1.0,1.0,1.0,1.0,,,,,1.0,,,,,,,,1.0,1.0,,,,,,,,,,,,,,0.5,0.5,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612751,2019,2018-19,True
1626178-1626203-1629033-202334-203894,1610612751,"Rondae Hollis-Jefferson, Treveon Graham, Theo Pinson, Ed Davis, Shabazz Napier","Hollis-Jefferson, Graham, Pinson, Davis, Napier",1626178-1626203-1629033-202334-203894,BKN,101.0,1,2.0,-2.0,3.0,3.0,,6.0,2.0,,1.0,2.0,,,,,,,,,,0.5,,85.54455445544555,20.666666666666668,13.0,18.333333333333332,13.0,,,,,,1.0,,,,,,,1.0,2.0,,,1.0,,,3.0,1.0,,,,,1.0,,,,,,,,,,,1.0,,,,,,,1.0,1.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,0.25,,,,0.5,0.3333333333333333,,0.25,,,,,1.0,,,,,0.25,0.5,,0.25,,,,,,,,0.25,0.4279,0.5322,,,,18.266666666666666,26.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,0.5,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612751,2019,2018-19,True
1626178-1626203-1629066-201162-203915,1610612751,"Rondae Hollis-Jefferson, Treveon Graham, Rodions Kurucs, Jared Dudley, Spencer Dinwiddie","Hollis-Jefferson, Graham, Kurucs, Dudley, Dinwiddie",1626178-1626203-1629066-201162-203915,BKN,15.0,1,,,1.0,,,1.0,,,,,,,1.0,1.0,,,,,,,,96.0,15.0,,15.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612751,2019,2018-19,True
1626178-1626203-1629066-203894-203925,1610612751,"Rondae Hollis-Jefferson, Treveon Graham, Rodions Kurucs, Shabazz Napier, Joe Harris","Hollis-Jefferson, Graham, Kurucs, Napier, Harris",1626178-1626203-1629066-203894-203925,BKN,87.0,1,1.0,1.0,3.0,3.0,3.0,6.0,3.0,1.0,1.0,1.0,,,,,,,1.0,,1.0,1.0,,99.3103448275862,11.666666666666666,17.333333333333332,11.666666666666666,17.333333333333332,2.0,1.0,0.3333333333333333,0.3333333333333333,,,1.0,2.0,,,,,,,,,,,1.0,2.0,,2.0,4.0,,,,,,,,,,,2.0,,,,,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,4.0,,,,1.0,1.0,0.5,,,0.5,,,0.6666666666666666,,,,,,,,,,,,,,,,1.0,0.5,0.5,1.0,,,,,,,,,,,,1.0,0.6524,,,,,1.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612751,2019,2018-19,True
1626178-1626203-201960-202334-203915,1610612751,"Rondae Hollis-Jefferson, Treveon Graham, DeMarre Carroll, Ed Davis, Spencer Dinwiddie","Hollis-Jefferson, Graham, Carroll, Davis, Dinwiddie",1626178-1626203-201960-202334-203915,BKN,202.0,1,3.0,-3.0,7.0,7.0,1.0,14.0,9.0,3.0,3.0,4.0,2.0,1.0,,2.0,2.0,,2.0,1.0,1.0,0.75,1.0,99.8019801980198,16.571428571428573,12.285714285714286,16.571428571428573,9.714285714285714,2.0,,,,4.0,1.0,,2.0,,,,1.0,,1.0,,,1.0,,1.0,3.0,1.0,1.0,6.0,,,,,,1.0,2.0,,1.0,3.0,,2.0,,1.0,1.0,,1.0,,3.0,,1.0,,,1.0,,,,1.0,1.0,2.0,,,,,1.0,6.0,3.0,4.0,1.0,,,0.3333333333333333,,0.5,0.625,,0.5,0.6,,0.5,0.25,0.3333333333333333,0.5,,,0.5,,0.5,0.5,,,,,0.5,,,,,0.25,,0.25,,,,,0.5,,,0.75,0.4629625,,0.3958,,0.5,7.333333333333333,25.0,0.5714285714285714,,,,,,1.0,1.0,,1.0,,1.0,1.0,1.0,1.0,1.0,,,1.0,,3.0,1.0,1.0,,,,,,,,1.0,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612751,2019,2018-19,True
1626178-1626203-201960-203894-203925,1610612751,"Rondae Hollis-Jefferson, Treveon Graham, DeMarre Carroll, Shabazz Napier, Joe Harris","Hollis-Jefferson, Graham, Carroll, Napier, Harris",1626178-1626203-201960-203894-203925,BKN,41.0,2,1.0,8.0,4.0,2.0,1.0,6.0,,,1.0,2.0,,,,,1.0,,2.0,,,,,210.73170731707316,5.75,9.0,3.5,9.0,3.0,,,,3.0,1.0,1.0,1.0,1.0,1.0,,,1.0,,,,2.0,2.0,1.0,2.0,2.0,3.0,8.0,1.0,2.0,,,2.0,,,2.0,2.0,5.0,,2.0,2.0,2.0,,,1.0,,3.0,,1.0,,1.0,1.0,,,,,,,,,,,1.0,6.0,5.0,3.0,1.0,,,0.5,0.5,,0.625,0.5,0.75,0.7,0.5,0.8333333333333334,0.5,,,1.0,,1.0,,0.5,,1.0,,,,0.25,1.0,1.0,,0.25,,,0.5,0.5,1.0,,,,,1.0,0.75,0.407475,0.4728,0.34215,0.25,0.625,3.45,29.75,0.75,,,,,,1.0,1.0,,1.0,,0.5,0.5,0.5,0.5,0.5,1.0,1.0,,,3.0,1.0,1.0,,,,,,,,1.0,,,,,,1.0,,,,,,,1.0,,1.0,,,,,,,,,0.5,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,1610612751,2019,2018-19,True
1626178-1626203-201960-203915-203925,1610612751,"Rondae Hollis-Jefferson, Treveon Graham, DeMarre Carroll, Spencer Dinwiddie, Joe Harris","Hollis-Jefferson, Graham, Carroll, Dinwiddie, Harris",1626178-1626203-201960-203915-203925,BKN,273.0,1,5.0,-1.0,10.0,10.0,,20.0,10.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,,,2.0,0.5,1.0,0.6666666666666666,1.0,105.4945054945055,13.2,14.1,13.2,14.1,,,,,,,2.0,2.0,,,,,3.0,,1.0,,2.0,,3.0,5.0,3.0,,9.0,,,,,,,,,,,2.0,4.0,,2.0,,1.0,2.0,1.0,5.0,,,1.0,,,1.0,,1.0,,,,,,,,,9.0,,,,0.3333333333333333,0.3333333333333333,0.6,,,0.5625,,,0.5625,,,0.375,,,,0.5,,,,,,,0.5,,0.25,1.0,1.0,0.5,0.375,,0.125,0.25,,,,,,,,0.625,0.5075875,,,,,5.16,24.96666666666667,,1.0,,0.3333333333333333,0.3333333333333333,,,1.0,,,,0.3333333333333333,0.3333333333333333,,,,,,,,3.0,1.0,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,1.0,,1.0,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1610612751,2019,2018-19,True
1626178-1626210-1629033-1629058-203894,1610612751,"Rondae Hollis-Jefferson, Alan Williams, Theo Pinson, Dzanan Musa, Shabazz Napier","Hollis-Jefferson, Williams, Pinson, Musa, Napier",1626178-1626210-1629033-1629058-203894,BKN,219.0,1,4.0,-4.0,7.0,8.0,,15.0,10.0,1.0,3.0,3.0,,,1.0,1.0,,,1.0,,1.0,0.6,,98.63013698630137,11.857142857142858,17.0,11.857142857142858,15.25,1.0,1.0,0.16666666666666666,0.5,6.0,,1.0,2.0,,,,1.0,,,1.0,,3.0,3.0,1.0,2.0,4.0,1.0,6.0,,,,,,,1.0,4.0,,3.0,,2.0,,3.0,1.0,,,,,,,2.0,,,,,,,1.0,,,,,1.0,,6.0,3.0,6.0,,,,0.5,,,0.4166666666666667,,0.3,0.5,,0.3,0.6666666666666666,0.5,0.5,,0.5,,,,,,,,1.0,0.3333333333333333,0.5,1.0,,,,0.16666666666666666,0.5,,,,,0.2,,0.6,1.0,0.5887416666666666,,0.54979,,0.5,1.6,25.55,0.8571428571428571,,,,,,1.0,1.0,3.0,1.0,,0.25,0.25,0.3333333333333333,0.3333333333333333,0.3333333333333333,,,,1.0,,,,,,,,,,,,0.5,,,,,,0.2,,,,,,1.0,,1.0,,,,,,,,,0.25,,,1.0,,,,,,,,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,1610612751,2019,2018-19,True
1626178-1627747-1628386-201960-203925,1610612751,"Rondae Hollis-Jefferson, Caris LeVert, Jarrett Allen, DeMarre Carroll, Joe Harris","Hollis-Jefferson, LeVert, Allen, Carroll, Harris",1626178-1627747-1628386-201960-203925,BKN,147.0,1,2.0,-1.0,4.0,4.0,4.0,8.0,5.0,,1.0,2.0,,,,,1.0,,,,,0.25,,78.3673469387755,16.5,20.25,13.5,16.5,,,,,,2.0,2.0,2.0,1.0,1.0,,,2.0,1.0,,,,,2.0,5.0,,,4.0,1.0,2.0,,,2.0,,,,,,2.0,2.0,2.0,,1.0,1.0,1.0,1.0,2.0,,1.0,1.0,,1.0,,,,,,1.0,,,,,,2.0,,,,0.5,1.0,0.4,0.5,,0.4,0.5,,0.4,0.5,,,0.2,,,0.3333333333333333,0.3333333333333333,,0.3333333333333333,,0.5,,,,0.4,1.0,1.0,0.5,0.4,0.2,,,0.5,1.0,,,,,,0.4,0.48254,0.51435,,0.5,,6.859999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612751,2019,2018-19,True
1626178-1627747-1628386-203459-203915,1610612751,"Rondae Hollis-Jefferson, Caris LeVert, Jarrett Allen, Allen Crabbe, Spencer Dinwiddie","Hollis-Jefferson, LeVert, Allen, Crabbe, Dinwiddie",1626178-1627747-1628386-203459-203915,BKN,597.0,7,10.0,3.0,19.0,19.0,2.0,38.0,20.0,3.0,9.0,14.0,4.0,3.0,,4.0,4.0,,1.0,1.0,0.6,0.6153846153846154,0.5,91.65829145728644,13.473684210526315,17.94736842105263,13.368421052631579,17.31578947368421,2.0,1.0,0.05,0.06666666666666667,4.0,3.0,5.0,9.0,3.0,4.0,,1.0,2.0,3.0,2.0,,3.0,1.0,6.0,14.0,5.0,2.0,23.0,3.0,4.0,,,6.0,,2.0,1.0,,3.0,6.0,6.0,6.0,3.0,1.0,3.0,5.0,2.0,12.0,,5.0,5.0,1.0,5.0,1.0,,1.0,1.0,1.0,3.0,,,,,,17.0,3.0,4.0,,0.5,1.0,0.42857142857142855,0.75,,0.5526315789473685,0.75,0.5,0.575,0.75,0.5,0.2631578947368421,0.07142857142857142,0.1111111111111111,1.0,0.625,0.625,,0.5,0.75,1.0,,0.5,,0.47368421052631576,0.5555555555555556,0.625,0.4,0.10526315789473684,0.15789473684210525,0.10526315789473684,0.15789473684210525,1.0,0.75,,,0.3333333333333333,,0.3333333333333333,0.7368421052631579,0.5411052631578948,0.58735,0.5458500000000001,0.2608695652173913,0.13043478260869565,6.442857142857143,24.82,0.21052631578947367,,,,,,2.0,3.0,3.0,2.0,,0.6,0.6,0.6666666666666666,0.6666666666666666,0.6666666666666666,,,1.0,,6.0,2.0,1.0,1.0,1.0,,,,,,0.6666666666666666,0.6666666666666666,0.1111111111111111,0.3333333333333333,0.3333333333333333,1.0,0.5,,1.0,,,,,1.0,,1.0,,1.0,,,,,,,1.0,,,1.0,,0.5,0.5,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1610612751,2019,2018-19,True
1626178-1627747-1628386-203894-203925,1610612751,"Rondae Hollis-Jefferson, Caris LeVert, Jarrett Allen, Shabazz Napier, Joe Harris","Hollis-Jefferson, LeVert, Allen, Napier, Harris",1626178-1627747-1628386-203894-203925,BKN,195.0,1,3.0,-3.0,7.0,7.0,,14.0,9.0,,1.0,1.0,1.0,1.0,1.0,2.0,,,1.0,0.5,,1.0,,103.38461538461539,16.142857142857142,11.714285714285714,16.142857142857142,11.714285714285714,,,,,,,1.0,1.0,,,,,2.0,,,,2.0,,3.0,3.0,2.0,,6.0,,,,,,,,,,,4.0,2.0,,2.0,,2.0,2.0,1.0,4.0,,,1.0,,,1.0,,1.0,,,,,,,,,6.0,,,,0.6666666666666666,0.6666666666666666,1.0,,,0.6,,,0.6,,,0.4,,,,1.0,,,,,,,1.0,,0.2,1.0,1.0,1.0,0.4,,,0.4,,,,,,,,0.6,0.46783,,,,,6.066666666666666,26.35,,2.0,1.0,1.0,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1610612751,2019,2018-19,True
1626178-1627747-1628386-203915-203925,1610612751,"Rondae Hollis-Jefferson, Caris LeVert, Jarrett Allen, Spencer Dinwiddie, Joe Harris","Hollis-Jefferson, LeVert, Allen, Dinwiddie, Harris",1626178-1627747-1628386-203915-203925,BKN,55.0,2,1.0,-2.0,2.0,2.0,2.0,4.0,6.0,,,,,,,,1.0,,1.0,,,,,104.72727272727273,8.0,19.5,8.0,19.5,2.0,,,,2.0,,1.0,1.0,,,1.0,1.0,,,,,,,1.0,1.0,,2.0,4.0,,,,,,1.0,1.0,,2.0,4.0,2.0,,,,,1.0,1.0,1.0,2.0,,,,,,,,,,,1.0,,,,,1.0,4.0,2.0,1.0,,1.0,1.0,1.0,,1.0,1.0,,1.0,1.0,,1.0,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,1.0,1.0,,1.0,0.7261,,0.7261,,1.0,0.8,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,1610612751,2019,2018-19,True
1626178-1627747-1628769-1629066-203894,1610612751,"Rondae Hollis-Jefferson, Caris LeVert, Tahjere McCall, Rodions Kurucs, Shabazz Napier","Hollis-Jefferson, LeVert, McCall, Kurucs, Napier",1626178-1627747-1628769-1629066-203894,BKN,149.0,1,2.0,-2.0,6.0,6.0,,12.0,4.0,2.0,3.0,4.0,,,3.0,3.0,2.0,1.0,2.0,,1.0,1.0,1.0,115.97315436241611,14.5,10.333333333333334,14.5,10.333333333333334,,,,,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,,,,1.0,1.0,1.0,3.0,1.0,,2.0,1.0,1.0,,,2.0,1.0,2.0,1.0,,2.0,,2.0,2.0,1.0,,,,,,,1.0,1.0,,1.0,1.0,,1.0,,2.0,,,1.0,,,,,2.0,4.0,,,,0.3333333333333333,1.0,0.5,0.25,1.0,0.3333333333333333,0.25,1.0,0.3333333333333333,0.25,,,,1.0,0.5,,0.3333333333333333,,0.5,,1.0,,0.25,1.0,1.0,,0.5,,,0.25,1.0,1.0,,,0.3333333333333333,1.0,0.3333333333333333,0.5,0.460175,0.5974,0.49069999999999997,1.0,1.0,6.233333333333333,25.9,0.6666666666666666,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,1.0,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612751,2019,2018-19,True
1626178-1627747-1629033-201162-203894,1610612751,"Rondae Hollis-Jefferson, Caris LeVert, Theo Pinson, Jared Dudley, Shabazz Napier","Hollis-Jefferson, LeVert, Pinson, Dudley, Napier",1626178-1627747-1629033-201162-203894,BKN,560.0,2,9.0,6.0,19.0,18.0,10.0,37.0,9.0,6.0,12.0,14.0,1.0,1.0,2.0,3.0,1.0,,2.0,0.3333333333333333,1.0,1.0,1.0,95.14285714285714,13.789473684210526,16.555555555555557,13.473684210526315,16.555555555555557,4.0,2.0,0.10526315789473684,0.13333333333333333,,2.0,1.0,3.0,,1.0,,,5.0,5.0,2.0,,2.0,,6.0,13.0,4.0,3.0,15.0,1.0,2.0,,,2.0,,,,,,6.0,6.0,2.0,2.0,1.0,3.0,3.0,1.0,6.0,,2.0,5.0,1.0,2.0,,,,,,1.0,,,,,,13.0,,,,0.5,0.6,0.46153846153846156,0.5,,0.35294117647058826,0.5,,0.39473684210526316,0.5,,0.23529411764705882,0.07692307692307693,,1.0,1.0,0.3333333333333333,,0.2,0.5,0.5,,,1.0,0.17647058823529413,0.3333333333333333,0.3333333333333333,1.0,0.29411764705882354,0.29411764705882354,0.11764705882352941,0.11764705882352941,0.5,,,,,,,0.4117647058823529,0.4519941176470588,0.41795,,0.13333333333333333,,10.276923076923076,24.225,,3.0,,0.6,0.75,,,,,,,,,,,,,,2.0,,,,,2.0,1.0,,,,,,,1.0,0.1111111111111111,0.4,0.4,1.0,,,,,,,,,,,,,1.0,,,,,,,0.2,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612751,2019,2018-19,True
1626178-1627747-1629066-203459-203915,1610612751,"Rondae Hollis-Jefferson, Caris LeVert, Rodions Kurucs, Allen Crabbe, Spencer Dinwiddie","Hollis-Jefferson, LeVert, Kurucs, Crabbe, Dinwiddie",1626178-1627747-1629066-203459-203915,BKN,254.0,1,4.0,2.0,8.0,9.0,,17.0,9.0,3.0,5.0,6.0,1.0,1.0,,1.0,1.0,,1.0,1.0,0.75,0.8,0.5,96.37795275590551,16.625,13.444444444444445,16.625,13.444444444444445,3.0,1.0,0.125,0.16666666666666666,,1.0,2.0,3.0,,,,,1.0,1.0,1.0,,1.0,,3.0,5.0,2.0,2.0,11.0,,,,1.0,1.0,,,,,,4.0,2.0,,1.0,,2.0,3.0,1.0,7.0,,1.0,1.0,1.0,1.0,1.0,1.0,,,,1.0,,,,,,10.0,,,,0.6666666666666666,0.6666666666666666,0.6,,,0.6428571428571429,,,0.625,0.5,,0.2857142857142857,,,1.0,1.0,0.5,,0.3333333333333333,,1.0,,,,0.42857142857142855,0.6666666666666666,0.6666666666666666,0.5,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,,,,,,,,0.7142857142857143,0.5265357142857143,,,0.09090909090909091,,5.74,24.75,,,,,,,,1.0,,,,0.5,0.5,,,,,1.0,1.0,,3.0,1.0,,1.0,1.0,,,,,,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,,,1.0,,,,,,,,,1.0,,,,,,,,,,1.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612751,2019,2018-19,True
1626178-1627747-1629066-203894-203915,1610612751,"Rondae Hollis-Jefferson, Caris LeVert, Rodions Kurucs, Shabazz Napier, Spencer Dinwiddie","Hollis-Jefferson, LeVert, Kurucs, Napier, Dinwiddie",1626178-1627747-1629066-203894-203915,BKN,195.0,1,3.0,-2.0,8.0,7.0,7.0,15.0,9.0,2.0,2.0,2.0,,,3.0,3.0,,,2.0,,1.0,1.0,1.0,110.76923076923077,17.375,8.0,17.375,8.0,2.0,,,,3.0,,2.0,2.0,,,,,1.0,,,,1.0,,3.0,3.0,1.0,1.0,7.0,,,,,,,,,1.0,1.0,2.0,4.0,,1.0,,1.0,1.0,1.0,2.0,,,,,,1.0,1.0,,,2.0,,,,,,1.0,7.0,,2.0,,0.3333333333333333,0.3333333333333333,1.0,,,0.75,,,0.7,,0.5,0.25,,,,,,,,,,,,,0.5,1.0,1.0,0.5,0.25,,,0.25,,,,,,,,0.75,0.4781375,,,,0.14285714285714285,3.8000000000000003,27.0,0.375,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612751,2019,2018-19,True
