EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGA,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,HeaveAttempts,Fg2aBlocked,TwoPtAssists,Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,DefTwoPtRebounds,DefRebounds,Rebounds,Steals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,LiveBallTurnoverPct,DefTwoPtReboundPct,DefFGReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,Arc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceOffPoss,SecondChanceAtRimFGM,SecondChanceAtRimFGA,Arc3FGM,PenaltyArc3FGM,FG3M,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG3M,PenaltyFtPoints,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,ThreePtAssists,Arc3Assists,OffTwoPtRebounds,DefThreePtRebounds,OffRebounds,SelfOReb,ShootingFouls,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffFGReboundPct,OffAtRimReboundPct,DefArc3ReboundPct,SelfORebPct,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,SecondChancePointsPct,LongMidRangeFGM,DeadBallTurnovers,StepOutOfBoundsTurnovers,Offensive Fouls,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3FGA,PenaltyCorner3FGA,Travels,Loose Ball Fouls,3SecondViolations,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefCorner3ReboundPct,Corner3Frequency,PenaltyCorner3Frequency,LongMidRangeAssists,FTDefRebounds,BadPassSteals,ShortMidRangePctBlocked,DefFTReboundPct,OffShortMidRangeReboundPct,LongMidRangePctAssisted,Blocked2s,BlockedShortMidRange,Blocks,DefensiveGoaltends,LongMidRangePctBlocked,Charge Fouls Drawn,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFg3Pct,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,Technical Free Throw Trips,Corner3FGM,Corner3Assists,BadPassOutOfBoundsTurnovers,NonShootingFoulsDrawn,RecoveredBlocks,NonShootingPenaltyNonTakeFoulsDrawn,BlocksRecoveredPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,BlockedAtRim,PenaltyCorner3FGM,SecondChanceFtPoints,Charge Fouls,PenaltyCorner3Accuracy,OffThreePtRebounds,LostBallOutOfBoundsTurnovers,SecondChanceTurnovers,Offensive Fouls Drawn,OffThreePtReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,2pt And 1 Free Throw Trips,SecondChanceCorner3FGA,SecondChanceCorner3Frequency,SecondChanceCorner3FGM,PtsUnassisted3s,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Defensive 3 Seconds Violations,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,OffensiveGoaltends,Loose Ball Fouls Drawn,FTOffRebounds,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,OffFTReboundPct,ThreePtShootingFoulsDrawnPct,BlockedLongMidRange,SecondChanceAtRimPctAssisted,Corner3PctBlocked,Blocked3s,BlockedArc3,Clear Path Fouls,BlockedCorner3,team_id,year,season,team_vs
1626169-201933-202704-203083-204038,1610612765,"Stanley Johnson, Blake Griffin, Reggie Jackson, Andre Drummond, Langston Galloway","Johnson, Griffin, Jackson, Drummond, Galloway",1626169-201933-202704-203083-204038,DET,1925.0,8,32.0,4.0,67.0,66.0,17.0,38.0,133.0,11.0,16.0,3.0,5.0,6.0,15.0,5.0,18.0,3.0,20.0,36.0,25.0,9.0,76.0,72.0,4.0,9.0,5.0,14.0,20.0,20.0,,4.0,10.0,19.0,7.0,1.0,47.0,9.0,23.0,31.0,5.0,2.0,6.0,2.0,4.0,11.0,2.0,18.0,11.0,9.0,1.0,70.0,14.0,17.0,2.0,0.5,0.5555555555555556,0.5555555555555556,0.4444444444444444,0.5491803278688525,0.2857142857142857,0.5769230769230769,0.4117647058823529,0.4098360655737705,0.1111111111111111,0.0625,0.5454545454545454,0.9,0.9130434782608695,1.0,0.5,99.49090909090908,15.970149253731343,12.954545454545455,15.029850746268657,12.863636363636363,0.26229508196721313,0.6875,0.7333333333333333,0.6363636363636364,0.2459016393442623,0.4,0.5,0.16666666666666666,0.08196721311475409,0.29508196721311475,0.35714285714285715,0.6,0.21428571428571427,0.6721311475409836,0.485285,0.4856142857142857,0.016129032258064516,0.02702702702702703,0.18421052631578946,7.277777777777778,27.184,0.2537313432835821,8.0,3.0,4.0,6.0,,9.0,3.0,5.0,6.0,,6.0,27.0,4.0,18.0,6.0,9.0,6.0,2.0,12.0,8.0,1.0,8.0,1.0,0.36,,0.36,0.6,0.375,0.375,0.125,0.9230769230769231,0.25806451612903225,,1.0,0.037037037037037035,0.3333333333333333,0.3333333333333333,1.0,0.5,0.75,,0.3333333333333333,0.5824,0.07894736842105263,3.0,5.0,,,0.6,0.6,7.0,2.0,2.0,,,,1.0,0.5,0.11475409836065574,0.14285714285714285,2.0,2.0,3.0,0.2,1.0,0.2222222222222222,0.6666666666666666,2.0,,2.0,,,1.0,,3.0,,3.0,,0.375,,,1.0,3.0,3.0,,3.0,2.0,3.0,1.0,0.42857142857142855,0.42857142857142855,1.0,2.0,,,2.0,,6.0,,1.0,1.0,0.4,0.36363636363636365,0.5,,,,,,,,,,,,,1.0,,,,,,,0.3333333333333333,,,,1.0,,1610612765,2019,2018-19,False
1626169-201933-202704-203493-204038,1610612765,"Stanley Johnson, Blake Griffin, Reggie Jackson, Reggie Bullock, Langston Galloway","Johnson, Griffin, Jackson, Bullock, Galloway",1626169-201933-202704-203493-204038,DET,733.0,4,12.0,12.0,27.0,25.0,19.0,14.0,52.0,2.0,4.0,1.0,3.0,1.0,1.0,3.0,10.0,8.0,5.0,8.0,12.0,10.0,38.0,26.0,3.0,6.0,8.0,24.0,2.0,8.0,,,1.0,6.0,1.0,,17.0,6.0,10.0,12.0,1.0,,1.0,1.0,,2.0,2.0,3.0,7.0,12.0,3.0,38.0,24.0,19.0,,0.2,0.2,0.625,0.5,0.7,0.6428571428571429,0.7307692307692307,0.6666666666666666,0.6,,,0.5,1.0,0.8888888888888888,1.0,1.0,102.15552523874489,15.296296296296296,12.8,15.037037037037036,12.76,0.2,0.5,0.5,0.5,0.05,1.0,1.0,,0.15,0.5,0.21428571428571427,0.3333333333333333,0.5714285714285714,0.8,0.49128999999999995,0.4720071428571429,0.13043478260869565,0.2727272727272727,0.631578947368421,8.3875,25.541666666666668,0.7037037037037037,2.0,,1.0,5.0,4.0,6.0,,1.0,,4.0,6.0,15.0,,10.0,5.0,5.0,4.0,1.0,2.0,2.0,,3.0,0.8333333333333334,0.5,0.5,0.5,,,,0.3333333333333333,0.6666666666666666,0.2222222222222222,,1.0,,0.5,0.5,0.8,1.0,,0.5,0.5,0.5072,,2.0,1.0,,,0.6666666666666666,0.6666666666666666,2.0,,,,,1.0,1.0,0.5,0.1,,,2.0,1.0,,1.0,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,3.0,,3.0,,0.5,0.5,1.0,,,,,,1.0,,1.0,,0.16666666666666666,0.2,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,1610612765,2019,2018-19,False
1626169-201933-202704-203493-2585,1610612765,"Stanley Johnson, Blake Griffin, Reggie Jackson, Reggie Bullock, Zaza Pachulia","Johnson, Griffin, Jackson, Bullock, Pachulia",1626169-201933-202704-203493-2585,DET,590.0,5,10.0,2.0,17.0,18.0,5.0,8.0,35.0,1.0,4.0,,3.0,1.0,2.0,1.0,6.0,3.0,2.0,7.0,10.0,2.0,21.0,19.0,,5.0,3.0,3.0,2.0,2.0,,1.0,1.0,4.0,1.0,,11.0,4.0,7.0,11.0,1.0,,2.0,1.0,1.0,4.0,,2.0,2.0,2.0,1.0,21.0,3.0,5.0,,0.5,0.5,0.2857142857142857,,0.5588235294117647,0.1875,0.5882352941176471,0.1875,0.5882352941176471,0.14285714285714285,0.25,0.5,0.8,0.7777777777777778,0.6666666666666666,1.0,85.42372881355932,17.529411764705884,16.22222222222222,15.647058823529411,15.944444444444445,0.23529411764705882,0.25,0.3333333333333333,1.0,0.11764705882352941,0.5,0.5,,0.058823529411764705,0.35294117647058826,0.375,,0.375,0.8235294117647058,0.5039117647058823,0.45749375,0.058823529411764705,0.14285714285714285,0.14285714285714285,4.885714285714286,25.19,0.29411764705882354,3.0,,2.0,2.0,1.0,5.0,,3.0,,1.0,,9.0,,6.0,2.0,3.0,,2.0,3.0,4.0,,,0.6,0.5,0.3333333333333333,0.5,,,,0.4,0.75,0.4,0.6666666666666666,0.75,,0.3333333333333333,0.3333333333333333,,0.5,,0.3333333333333333,0.3333333333333333,0.4685,,,2.0,,1.0,,,4.0,,,,,,1.0,,0.23529411764705882,,,,1.0,,,,,,,,,,,,1.0,,1.0,,0.25,,,1.0,3.0,3.0,1.0,,,,,0.75,0.75,1.0,,,,,,2.0,,,,0.4,0.25,1.0,1.0,,,,6.0,,,,,,,,,,,,,,,,,,,,,1610612765,2019,2018-19,False
1626169-201933-202704-204038-2585,1610612765,"Stanley Johnson, Blake Griffin, Reggie Jackson, Langston Galloway, Zaza Pachulia","Johnson, Griffin, Jackson, Galloway, Pachulia",1626169-201933-202704-204038-2585,DET,439.0,4,7.0,-1.0,16.0,14.0,,7.0,30.0,2.0,3.0,,,1.0,2.0,2.0,1.0,,4.0,7.0,4.0,4.0,18.0,19.0,,,,,,8.0,,,,,,,,2.0,5.0,7.0,1.0,1.0,3.0,1.0,2.0,5.0,,3.0,4.0,5.0,3.0,16.0,,,,,,0.5714285714285714,,0.6363636363636364,,0.6923076923076923,,0.36363636363636365,,,0.6,0.6666666666666666,0.8,1.0,1.0,98.40546697038725,16.25,12.785714285714286,16.0,12.785714285714286,0.2727272727272727,0.6666666666666666,0.6666666666666666,,0.18181818181818182,0.5,0.5,,0.18181818181818182,0.09090909090909091,,,,0.6363636363636364,0.5124363636363637,,0.23076923076923078,0.3333333333333333,,7.714285714285714,24.025,,2.0,1.0,1.0,,,2.0,1.0,1.0,2.0,,,,2.0,1.0,,,,2.0,2.0,2.0,,1.0,,0.5,,0.5,1.0,1.0,1.0,0.6666666666666666,1.0,0.5,,1.0,,,,,1.0,1.0,,,0.5649,0.1111111111111111,1.0,2.0,,,0.5,0.5,3.0,,,,1.0,1.0,,,0.2727272727272727,,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,2.0,,,,,,,0.6666666666666666,0.6666666666666666,,,,,,,,,1.0,,,,,1.0,,,,6.0,,,,,,,,,,,,,,,,,,,,,1610612765,2019,2018-19,False
1626169-201933-203083-203493-204038,1610612765,"Stanley Johnson, Blake Griffin, Andre Drummond, Reggie Bullock, Langston Galloway","Johnson, Griffin, Drummond, Bullock, Galloway",1626169-201933-203083-203493-204038,DET,8.0,1,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,180.0,,8.0,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612765,2019,2018-19,False
1626169-201933-203564-203922-204038,1610612765,"Stanley Johnson, Blake Griffin, Kalin Lucas, Glenn Robinson III, Langston Galloway","Johnson, Griffin, Lucas, Robinson III, Galloway",1626169-201933-203564-203922-204038,DET,20.0,1,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,0.5,,0.5,72.0,,20.0,,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612765,2019,2018-19,False
1626169-202397-202704-202720-203083,1610612765,"Stanley Johnson, Ish Smith, Reggie Jackson, Jon Leuer, Andre Drummond","Johnson, Smith, Jackson, Leuer, Drummond",1626169-202397-202704-202720-203083,DET,44.0,1,1.0,-5.0,2.0,2.0,,,4.0,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,1.0,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,0.5,,,,,130.9090909090909,12.5,9.5,12.5,9.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612765,2019,2018-19,False
1626169-202397-202704-203083-203493,1610612765,"Stanley Johnson, Ish Smith, Reggie Jackson, Andre Drummond, Reggie Bullock","Johnson, Smith, Jackson, Drummond, Bullock",1626169-202397-202704-203083-203493,DET,128.0,1,2.0,4.0,5.0,5.0,,2.0,10.0,3.0,5.0,,,,,1.0,2.0,,3.0,6.0,2.0,,9.0,5.0,,,,,,6.0,,,,1.0,,,3.0,1.0,1.0,4.0,,,,,,,,1.0,1.0,,,5.0,,,,,,0.5,,0.5625,,0.5625,,0.25,,,,1.0,1.0,,1.0,112.5,12.8,12.8,12.2,12.8,0.625,0.6,0.6,,,,,,0.125,0.25,,,,0.875,0.51141875,,,,,4.1499999999999995,25.55,,3.0,2.0,3.0,1.0,,1.0,2.0,3.0,4.0,,,3.0,4.0,2.0,1.0,1.0,1.0,2.0,,3.0,,,1.0,0.5,,0.5,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,,0.75,0.5,,,0.5,0.5,1.0,1.0,0.6666666666666666,,0.5,0.6065,0.4444444444444444,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612765,2019,2018-19,False
1626169-202397-202704-203083-203922,1610612765,"Stanley Johnson, Ish Smith, Reggie Jackson, Andre Drummond, Glenn Robinson III","Johnson, Smith, Jackson, Drummond, Robinson III",1626169-202397-202704-203083-203922,DET,146.0,1,2.0,-2.0,6.0,6.0,3.0,,12.0,2.0,2.0,1.0,1.0,,2.0,,1.0,,2.0,4.0,1.0,,4.0,6.0,1.0,3.0,,2.0,,4.0,,,,,,,,1.0,2.0,2.0,1.0,,1.0,1.0,,1.0,,,1.0,,,4.0,2.0,3.0,,,,0.5,0.3333333333333333,0.4,0.3333333333333333,0.4,0.3333333333333333,0.2,,,1.0,1.0,1.0,,,118.35616438356165,12.5,11.833333333333334,12.5,11.833333333333334,0.4,1.0,1.0,,0.4,,,,,0.2,0.3333333333333333,1.0,,0.6,0.43443,0.41886666666666666,,,0.5,4.025,28.9,0.5,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612765,2019,2018-19,False
1626169-202397-202704-203083-204038,1610612765,"Stanley Johnson, Ish Smith, Reggie Jackson, Andre Drummond, Langston Galloway","Johnson, Smith, Jackson, Drummond, Galloway",1626169-202397-202704-203083-204038,DET,717.0,4,12.0,-18.0,20.0,20.0,2.0,,40.0,5.0,5.0,,,3.0,4.0,3.0,6.0,,9.0,12.0,8.0,3.0,21.0,39.0,1.0,2.0,,2.0,2.0,16.0,,1.0,1.0,1.0,,1.0,2.0,1.0,3.0,6.0,,,,,,,,8.0,5.0,6.0,3.0,18.0,2.0,2.0,,0.1111111111111111,0.125,0.75,0.5,0.45,0.5,0.45652173913043476,0.5,0.4,0.08333333333333333,,,0.3333333333333333,0.5,,1.0,80.33472803347281,18.6,17.25,18.25,16.85,0.25,1.0,1.0,,0.2,0.75,1.0,0.3333333333333333,0.15,0.3,,,,0.65,0.4938225,0.40835,0.13043478260869565,0.2,0.09523809523809523,7.866666666666667,26.1875,0.1,3.0,1.0,1.0,,,,1.0,1.0,3.0,,,,2.0,6.0,,,,1.0,2.0,3.0,,2.0,,,,,1.0,1.0,0.5,0.3333333333333333,0.6666666666666666,0.2727272727272727,,0.6666666666666666,,,,,1.0,1.0,,,,0.14285714285714285,1.0,,,,0.3333333333333333,0.3333333333333333,2.0,,,,,0.5,,,0.1,,,,,0.25,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,2.0,,,,0.25,0.3333333333333333,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,1610612765,2019,2018-19,False
1626169-202397-202704-203922-2585,1610612765,"Stanley Johnson, Ish Smith, Reggie Jackson, Glenn Robinson III, Zaza Pachulia","Johnson, Smith, Jackson, Robinson III, Pachulia",1626169-202397-202704-203922-2585,DET,191.0,2,3.0,-5.0,6.0,7.0,,,13.0,1.0,2.0,,,,1.0,,2.0,,1.0,3.0,3.0,,2.0,7.0,,,,,,2.0,,1.0,,,,,,2.0,4.0,4.0,,,,,,,,1.0,1.0,,,2.0,,,,,,0.3333333333333333,,0.16666666666666666,,0.16666666666666666,,0.5,0.3333333333333333,,,1.0,1.0,1.0,,98.01047120418849,15.333333333333334,14.142857142857142,15.333333333333334,14.142857142857142,0.3333333333333333,0.5,0.5,,0.16666666666666666,,,,,0.3333333333333333,,,,0.8333333333333334,0.48630833333333334,,,,,4.6000000000000005,25.5,,,,,,,,,,,,,,,2.0,,,,,1.0,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,0.16666666666666666,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612765,2019,2018-19,False
1626169-202397-202704-204038-2585,1610612765,"Stanley Johnson, Ish Smith, Reggie Jackson, Langston Galloway, Zaza Pachulia","Johnson, Smith, Jackson, Galloway, Pachulia",1626169-202397-202704-204038-2585,DET,76.0,1,1.0,-2.0,3.0,3.0,3.0,3.0,6.0,,,,,,1.0,,1.0,1.0,,1.0,2.0,,3.0,5.0,,1.0,2.0,3.0,,,,,,1.0,,,3.0,,,,,,,,,,,,1.0,,,3.0,3.0,3.0,,,,,,0.5,0.5,0.5,0.5,0.6666666666666666,,,,,,,,113.6842105263158,14.666666666666666,10.666666666666666,14.666666666666666,10.666666666666666,,,,,0.3333333333333333,,,,,0.3333333333333333,,,0.3333333333333333,0.6666666666666666,0.4964166666666667,0.4964166666666667,,,1.0,6.1,24.3,1.0,,,,1.0,1.0,1.0,,,,1.0,,3.0,,1.0,1.0,1.0,1.0,,,,,,1.0,0.5,0.5,0.5,,,,,,,,,,1.0,1.0,1.0,,,1.0,1.0,,,,,,,,,1.0,1.0,,,,,,,0.3333333333333333,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612765,2019,2018-19,False
1626169-202397-202720-203083-204038,1610612765,"Stanley Johnson, Ish Smith, Jon Leuer, Andre Drummond, Langston Galloway","Johnson, Smith, Leuer, Drummond, Galloway",1626169-202397-202720-203083-204038,DET,98.0,1,2.0,,3.0,4.0,,,7.0,1.0,3.0,,,,,1.0,1.0,,1.0,4.0,1.0,,2.0,2.0,,,,,2.0,,,,1.0,1.0,1.0,,2.0,,1.0,4.0,1.0,,,,,,,1.0,1.0,2.0,1.0,2.0,,,,1.0,1.0,0.25,,0.2,,0.16666666666666666,,0.2,,,,,0.5,,,102.85714285714286,17.666666666666668,11.25,10.666666666666666,9.25,0.6,0.3333333333333333,0.3333333333333333,1.0,,,,,0.2,0.2,,,,0.8,0.54948,,0.16666666666666666,0.2,,6.425,25.8,,2.0,,2.0,,,,,2.0,,,,,,1.0,,,,2.0,1.0,3.0,1.0,,,,,,,,,0.6666666666666666,1.0,0.5,0.5,1.0,0.25,,,,0.6666666666666666,,,,0.5778666666666666,,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,1.0,,1.0,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,1610612765,2019,2018-19,False
1626169-202397-202720-203493-204038,1610612765,"Stanley Johnson, Ish Smith, Jon Leuer, Reggie Bullock, Langston Galloway","Johnson, Smith, Leuer, Bullock, Galloway",1626169-202397-202720-203493-204038,DET,137.0,1,2.0,2.0,5.0,5.0,,,10.0,1.0,2.0,,,1.0,1.0,,,,2.0,3.0,2.0,,4.0,2.0,,,,,,4.0,,,,,,,,1.0,2.0,3.0,,,,,,1.0,,2.0,1.0,,,2.0,,,,,,0.6666666666666666,,0.4,,0.4,,0.4,,,,1.0,1.0,,,105.1094890510949,15.0,12.4,15.0,12.4,0.4,0.5,0.5,,0.2,1.0,1.0,,,,,,,0.8,0.52964,,,,,4.966666666666667,23.9,,1.0,1.0,1.0,,,,1.0,1.0,2.0,,,,2.0,,,,,1.0,1.0,1.0,,,,,,,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,,,,,,1.0,1.0,,,0.6007,0.5,,1.0,,1.0,,,2.0,,,,,,1.0,1.0,0.4,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,1.0,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,0.5,,,,,,,,,,,0.5,,,,,1610612765,2019,2018-19,False
1626169-202397-202720-204038-2585,1610612765,"Stanley Johnson, Ish Smith, Jon Leuer, Langston Galloway, Zaza Pachulia","Johnson, Smith, Leuer, Galloway, Pachulia",1626169-202397-202720-204038-2585,DET,129.0,1,2.0,-8.0,5.0,6.0,5.0,3.0,11.0,,,,,,,,,,,,2.0,1.0,4.0,12.0,,,2.0,4.0,,,,,,1.0,,,3.0,,,,,,1.0,,1.0,2.0,2.0,1.0,1.0,2.0,1.0,4.0,4.0,5.0,,,,,,0.75,0.75,0.6666666666666666,0.6666666666666666,1.0,,,0.5,,,,,122.79069767441861,14.4,9.5,14.4,9.333333333333334,,,,,,,,,,,,,,1.0,0.5847,0.5847,0.3333333333333333,1.0,1.0,,22.7,1.0,,,,,,1.0,,,,1.0,1.0,3.0,,,,1.0,,,,,,,1.0,0.5,0.5,0.5,,,,,,,,,,,,,,,,,,,,1.0,,,,,2.0,2.0,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,0.5,0.5,1.0,,1.0,,,0.5,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612765,2019,2018-19,False
1626169-202397-203083-203493-203922,1610612765,"Stanley Johnson, Ish Smith, Andre Drummond, Reggie Bullock, Glenn Robinson III","Johnson, Smith, Drummond, Bullock, Robinson III",1626169-202397-203083-203493-203922,DET,205.0,1,3.0,2.0,7.0,6.0,,,13.0,3.0,3.0,,,,1.0,,1.0,,3.0,4.0,2.0,3.0,9.0,7.0,,,,,2.0,4.0,,,1.0,1.0,1.0,,2.0,1.0,1.0,2.0,1.0,,,,,,,,2.0,4.0,2.0,7.0,,,,0.3333333333333333,0.5,0.75,,0.5,,0.5625,,0.3333333333333333,,,,1.0,0.5,1.0,,91.31707317073172,17.857142857142858,13.333333333333334,17.857142857142858,13.166666666666666,0.5,1.0,1.0,0.3333333333333333,0.16666666666666666,,,,,0.16666666666666666,,,,0.8333333333333334,0.5922416666666667,,0.25,0.3333333333333333,,1.425,24.7,,1.0,1.0,1.0,,,,1.0,1.0,2.0,,,,2.0,1.0,,,,1.0,,1.0,,,,,,,1.0,1.0,1.0,1.0,,0.3333333333333333,,,,,,,1.0,1.0,,,0.6026,0.2222222222222222,,,,,,,1.0,,,,,,,,0.16666666666666666,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.5,1.0,,,,,,,,,,,,,,,1610612765,2019,2018-19,False
