EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,Assists,AtRimAssists,AssistPoints,OffTwoPtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,DefLongMidRangeReboundPct,SelfORebPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,DefThreePtRebounds,Steals,BadPassSteals,SecondChanceTurnovers,Offensive Fouls,Blocked2s,BlockedAtRim,Blocks,3SecondViolations,DefThreePtReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,ShortMidRangeFGM,PtsPutbacks,Fg2aBlocked,LiveBallTurnovers,LostBallTurnovers,Travels,NonShootingPenaltyNonTakeFouls,FG2APctBlocked,AtRimPctBlocked,LiveBallTurnoverPct,OffLongMidRangeReboundPct,DefShortMidRangeReboundPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeAssists,OffThreePtRebounds,FTDefRebounds,LostBallSteals,Loose Ball Fouls,Offensive Fouls Drawn,2pt And 1 Free Throw Trips,DefFTReboundPct,OffThreePtReboundPct,OffArc3ReboundPct,LongMidRangePctAssisted,BadPassTurnovers,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceFG3M,SecondChanceFG3A,PtsAssisted3s,ThreePtAssists,Corner3Assists,Assisted3sPct,SecondChanceFg3Pct,OffAtRimReboundPct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,RecoveredBlocks,DefAtRimReboundPct,BlocksRecoveredPct,ShortMidRangeAssists,ShortMidRangePctAssisted,Fg3aBlocked,FG3APctBlocked,ShortMidRangePctBlocked,Corner3PctBlocked,Arc3Assists,Technical Free Throw Trips,Arc3PctAssisted,BlockedShortMidRange,Loose Ball Fouls Drawn,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,OffCorner3ReboundPct,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFtPoints,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,LostBallOutOfBoundsTurnovers,BlockedLongMidRange,HeaveAttempts,FTOffRebounds,OffFTReboundPct,Clear Path Fouls,Arc3PctBlocked,StepOutOfBoundsTurnovers,DefensiveGoaltends,OffensiveGoaltends,LongMidRangePctBlocked,Blocked3s,BlockedArc3,Defensive 3 Seconds Violations,team_id,year,season,team_vs
101162-1713-200755-201583-2749,1610612753,"Marcin Gortat, Vince Carter, JJ Redick, Ryan Anderson, Jameer Nelson","Gortat, Carter, Redick, Anderson, Nelson",101162-1713-200755-201583-2749,ORL,245.0,2,4.0,-2.0,9.0,7.0,5.0,4.0,2.0,16.0,1.0,1.0,,,1.0,1.0,2.0,,2.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,6.0,8.0,,1.0,3.0,1.0,3.0,1.0,1.0,,5.0,2.0,,,1.0,1.0,1.0,2.0,1.0,5.0,,1.0,2.0,1.0,3.0,,,1.0,3.0,2.0,,2.0,2.0,3.0,2.0,,3.0,5.0,5.0,,1.0,1.0,1.0,1.0,1.0,0.2,,0.3333333333333333,0.4166666666666667,0.75,0.625,0.42857142857142855,0.75,0.625,0.16666666666666666,0.5,,0.6666666666666666,,,1.0,,94.04081632653062,16.11111111111111,14.285714285714286,12.555555555555555,13.857142857142858,0.16666666666666666,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,,,0.16666666666666666,1.0,1.0,,,,0.25,1.0,0.25,1.0,0.3333333333333333,1.0,0.460075,0.52125,0.4923625,0.2857142857142857,0.3333333333333333,0.5,0.8333333333333334,10.5,24.9,0.5555555555555556,1.0,1.0,,,1.0,1.0,1.0,1.0,,1.0,,1.0,,,,2.0,,,1.0,,,0.6666666666666666,,,,,,,,1.0,,,1.0,,,,,2.0,,,,,,,1.0,1.0,3.0,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,1.0,1.0,,0.5,1.0,1.0,,,,1.0,1.0,,,,,,,,,,1610612753,2010,2009-10,True
101162-1713-200755-2440-2749,1610612753,"Marcin Gortat, Vince Carter, JJ Redick, Matt Barnes, Jameer Nelson","Gortat, Carter, Redick, Barnes, Nelson",101162-1713-200755-2440-2749,ORL,7.0,1,,,1.0,,1.0,,1.0,1.0,,,,,,,,,,,1.0,,1.0,,,,1.0,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,205.71428571428572,7.0,,,,,,,,,,,,1.0,,,,,,,,1.0,,1.0,,0.3261,0.3261,0.3261,,,,,,25.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,1610612753,2010,2009-10,True
101162-1713-200755-2730-2749,1610612753,"Marcin Gortat, Vince Carter, JJ Redick, Dwight Howard, Jameer Nelson","Gortat, Carter, Redick, Howard, Nelson",101162-1713-200755-2730-2749,ORL,118.0,1,2.0,-1.0,3.0,4.0,,,1.0,7.0,1.0,3.0,,1.0,,,,,,1.0,1.0,,,1.0,3.0,1.0,1.0,,5.0,6.0,,1.0,,,,,,,,2.0,,3.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,,,1.0,1.0,,,,,,1.0,1.0,1.0,,,,5.0,,,,1.0,1.0,1.0,,1.0,0.3333333333333333,,,0.625,,,0.625,,,0.25,,0.5,,0.5,,,,85.42372881355932,20.666666666666668,14.0,17.0,14.0,0.75,0.3333333333333333,0.5,1.0,,,,,0.25,1.0,1.0,1.0,,,,,,,1.0,1.0,0.5519875,0.3525,,,,,,2.033333333333333,24.8,,,,,,,,,,,,,,,,1.0,,,,,0.3333333333333333,0.3333333333333333,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612753,2010,2009-10,True
101162-1713-201583-2440-2749,1610612753,"Marcin Gortat, Vince Carter, Ryan Anderson, Matt Barnes, Jameer Nelson","Gortat, Carter, Anderson, Barnes, Nelson",101162-1713-201583-2440-2749,ORL,369.0,1,6.0,6.0,13.0,12.0,12.0,7.0,,25.0,3.0,4.0,,,3.0,4.0,3.0,,,,2.0,,2.0,4.0,7.0,1.0,3.0,6.0,17.0,11.0,,,,4.0,7.0,1.0,3.0,5.0,16.0,4.0,4.0,,1.0,,2.0,3.0,2.0,7.0,,1.0,6.0,,6.0,,,1.0,1.0,1.0,2.0,3.0,3.0,7.0,1.0,2.0,17.0,16.0,12.0,2.0,0.5,0.5,0.3333333333333333,0.3333333333333333,0.5,0.5714285714285714,,0.5714285714285714,0.55,,0.55,0.6153846153846154,,0.625,0.3,0.5,,0.75,,,,,97.5609756097561,10.615384615384615,19.25,10.615384615384615,17.333333333333332,0.4,0.75,0.75,0.6666666666666666,0.3,,,,0.2,,,,,,0.4,0.75,0.2,,0.7,,0.5981555555555556,,0.5981555555555556,0.09090909090909091,0.125,,0.9411764705882353,2.5,35.9,0.9230769230769231,5.0,2.0,,,,,,,,0.8333333333333334,1.0,0.5,1.0,,,,,,,,,,,,0.3333333333333333,0.3333333333333333,,,,2.0,1.0,,,,,,,,1.0,1.0,,,1.0,1.0,,,3.0,1.0,1.0,1.0,,,0.1,1.0,1.0,1.0,,,,0.1,1.0,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,1610612753,2010,2009-10,True
101162-1713-2440-2554-2749,1610612753,"Marcin Gortat, Vince Carter, Matt Barnes, Mickael Pietrus, Jameer Nelson","Gortat, Carter, Barnes, Pietrus, Nelson",101162-1713-2440-2554-2749,ORL,42.0,1,1.0,3.0,1.0,1.0,,1.0,,2.0,,,,,,,,,,1.0,1.0,,,,,1.0,1.0,,3.0,,,,,,,,,,,,,,1.0,1.0,,1.0,,3.0,,1.0,1.0,,1.0,,,,,,,,,,,,3.0,,,,,,1.0,,1.0,,,,1.5,,,1.5,,,1.0,1.0,,0.5,,,1.0,,68.57142857142857,9.0,33.0,9.0,20.0,,,,,,,,,1.0,1.0,1.0,,,,,,,,1.0,1.0,0.44325,,,,,,,,26.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1610612753,2010,2009-10,True
101162-1713-2440-2730-2749,1610612753,"Marcin Gortat, Vince Carter, Matt Barnes, Dwight Howard, Jameer Nelson","Gortat, Carter, Barnes, Howard, Nelson",101162-1713-2440-2730-2749,ORL,319.0,1,5.0,-1.0,10.0,10.0,3.0,,1.0,20.0,,1.0,,,,,1.0,2.0,3.0,,1.0,,,3.0,5.0,,1.0,6.0,12.0,13.0,1.0,1.0,2.0,1.0,1.0,,,2.0,4.0,4.0,2.0,,1.0,,2.0,2.0,,4.0,,1.0,2.0,,2.0,,,,1.0,1.0,1.0,1.0,3.0,6.0,2.0,1.0,10.0,4.0,3.0,1.0,0.6666666666666666,0.6666666666666666,,,,0.6,1.0,1.0,0.5,1.0,1.0,0.6666666666666666,1.0,1.0,0.16666666666666666,1.0,,1.0,,,,,90.28213166144201,16.8,15.1,16.3,15.1,0.16666666666666666,,,,0.16666666666666666,0.5,0.6666666666666666,0.6666666666666666,0.16666666666666666,,,,,,,,,,0.3333333333333333,,0.4866,0.4879,0.4127,0.25,0.2857142857142857,0.16666666666666666,0.3333333333333333,13.819999999999999,24.6,0.3,1.0,,,,,,,,,1.0,1.0,,1.0,,,1.0,1.0,,,,,1.0,,,1.0,1.0,2.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612753,2010,2009-10,True
101162-1713-2554-2730-2749,1610612753,"Marcin Gortat, Vince Carter, Mickael Pietrus, Dwight Howard, Jameer Nelson","Gortat, Carter, Pietrus, Howard, Nelson",101162-1713-2554-2730-2749,ORL,381.0,3,6.0,-2.0,11.0,12.0,4.0,7.0,2.0,23.0,1.0,2.0,,,1.0,2.0,2.0,,,1.0,2.0,,,1.0,4.0,2.0,3.0,3.0,11.0,13.0,,,1.0,1.0,3.0,,,3.0,5.0,2.0,,,2.0,1.0,1.0,3.0,1.0,8.0,1.0,,2.0,2.0,4.0,,,1.0,4.0,,,2.0,2.0,4.0,2.0,,10.0,5.0,4.0,,1.0,1.0,0.6666666666666666,,0.6666666666666666,0.25,,0.3333333333333333,0.5714285714285714,,0.3333333333333333,0.6111111111111112,0.5,0.5,0.42857142857142855,,0.3333333333333333,1.0,0.5,0.5,,,86.92913385826772,22.545454545454547,11.083333333333334,21.09090909090909,11.083333333333334,0.2857142857142857,0.5,1.0,1.0,0.2857142857142857,,,,0.2857142857142857,0.5,0.5,,,,0.6666666666666666,0.5,,,0.7142857142857143,0.5,0.4313285714285714,,0.3481666666666667,0.2222222222222222,0.3333333333333333,0.09090909090909091,0.45454545454545453,8.0,25.53333333333333,0.36363636363636365,2.0,1.0,,1.0,1.0,,,,,1.0,1.0,1.0,,,1.0,3.0,1.0,,1.0,0.25,0.5,0.75,,,,,,1.0,,1.0,,,,,1.0,1.0,,2.0,1.0,1.0,,,,,,,6.0,2.0,1.0,1.0,,,0.14285714285714285,1.0,1.0,1.0,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1610612753,2010,2009-10,True
101162-1715-1740-200755-2554,1610612753,"Marcin Gortat, Jason Williams, Rashard Lewis, JJ Redick, Mickael Pietrus","Gortat, Williams, Lewis, Redick, Pietrus",101162-1715-1740-200755-2554,ORL,1300.0,7,22.0,,38.0,38.0,,6.0,6.0,76.0,8.0,16.0,3.0,4.0,,,8.0,1.0,3.0,2.0,7.0,,,11.0,27.0,2.0,7.0,8.0,36.0,36.0,4.0,5.0,8.0,,,,,,,12.0,10.0,,7.0,2.0,6.0,8.0,4.0,18.0,5.0,5.0,16.0,7.0,23.0,1.0,1.0,6.0,6.0,,2.0,14.0,8.0,9.0,4.0,,28.0,,,,0.5454545454545454,0.6666666666666666,0.2857142857142857,,0.2857142857142857,0.4074074074074074,0.8,,0.4117647058823529,0.5714285714285714,,0.4605263157894737,0.5714285714285714,,0.20588235294117646,0.7142857142857143,0.3125,0.7894736842105263,0.3333333333333333,0.16666666666666666,0.6,0.058823529411764705,84.18461538461538,16.31578947368421,17.894736842105264,15.157894736842104,17.42105263157895,0.47058823529411764,0.5,0.6153846153846154,0.5,0.23529411764705882,0.08823529411764706,0.3333333333333333,0.3333333333333333,0.20588235294117646,0.2857142857142857,0.2857142857142857,0.5714285714285714,0.75,0.3333333333333333,,,,,0.6764705882352942,0.2857142857142857,0.5289058823529412,0.53542,,0.10526315789473684,0.12903225806451613,0.2222222222222222,,4.592592592592593,25.414285714285715,,10.0,3.0,1.0,,3.0,,,,,0.8333333333333334,0.9,0.5,2.0,4.0,4.0,,,1.0,1.0,0.14814814814814814,0.1875,,,1.0,0.25,0.2857142857142857,1.0,2.0,1.0,2.0,,,,1.0,0.4,0.4,1.0,,,,,,,,,2.0,6.0,2.0,,1.0,,0.5,,,,,,,,,,,1.0,,1.0,0.5,,,0.125,,2.0,1.0,1.0,,,,,,,2.0,,0.2857142857142857,,,,,,,,,,,,,,,,,1610612753,2010,2009-10,True
101162-1715-200755-201583-2554,1610612753,"Marcin Gortat, Jason Williams, JJ Redick, Ryan Anderson, Mickael Pietrus","Gortat, Williams, Redick, Anderson, Pietrus",101162-1715-200755-201583-2554,ORL,592.0,3,10.0,2.0,20.0,22.0,1.0,10.0,3.0,42.0,4.0,8.0,,1.0,,,3.0,1.0,2.0,1.0,2.0,,1.0,5.0,13.0,1.0,4.0,7.0,20.0,18.0,,1.0,5.0,,,,1.0,2.0,2.0,2.0,8.0,,2.0,1.0,1.0,2.0,1.0,5.0,2.0,4.0,8.0,3.0,11.0,,,,3.0,,2.0,5.0,6.0,8.0,3.0,,15.0,2.0,1.0,,0.2,0.2,0.25,,0.25,0.38461538461538464,,,0.38235294117647056,,,0.5,0.8333333333333334,0.5,0.23529411764705882,0.5,0.25,0.5833333333333334,0.2727272727272727,,1.0,,102.16216216216216,13.35,14.772727272727273,12.55,12.954545454545455,0.47058823529411764,0.5,0.6666666666666666,0.25,0.17647058823529413,0.11764705882352941,0.5,0.5,0.11764705882352941,0.5,0.5,1.0,,,,,1.0,,0.7058823529411765,0.5,0.5506764705882352,0.5686,0.4851,0.2,0.2,0.25,0.1,5.407692307692307,24.25,0.05,3.0,5.0,3.0,,,1.0,1.0,1.0,,0.75,0.6666666666666666,1.0,,,2.0,3.0,,,,0.15384615384615385,0.25,1.0,,,,,,1.0,1.0,2.0,,,1.0,1.0,0.3333333333333333,1.0,,3.0,,2.0,,,,,,,3.0,1.0,,1.0,,0.5,0.11764705882352941,,,,,,,,,,0.4,,,,,,,,1.0,,1.0,,2.0,1.0,0.2,,,,5.0,,,,,,,,,1.0,,,,,,,,,1610612753,2010,2009-10,True
101162-1715-200755-2440-2554,1610612753,"Marcin Gortat, Jason Williams, JJ Redick, Matt Barnes, Mickael Pietrus","Gortat, Williams, Redick, Barnes, Pietrus",101162-1715-200755-2440-2554,ORL,9.0,1,,,1.0,,1.0,,,1.0,,,,,,,,,,,1.0,,1.0,,,,1.0,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,160.0,9.0,,9.0,,,,,,,,,,1.0,,,,,,,,1.0,,1.0,,0.37425,,0.37425,,,,,,24.6,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,1610612753,2010,2009-10,True
101162-1715-200755-2440-2730,1610612753,"Marcin Gortat, Jason Williams, JJ Redick, Matt Barnes, Dwight Howard","Gortat, Williams, Redick, Barnes, Howard",101162-1715-200755-2440-2730,ORL,51.0,1,1.0,,2.0,1.0,2.0,1.0,1.0,3.0,,,,,,,,,1.0,,1.0,,1.0,,1.0,,1.0,2.0,2.0,2.0,,1.0,2.0,,1.0,,1.0,2.0,2.0,,,,1.0,,,,,,1.0,,,2.0,2.0,,,,1.0,1.0,,,1.0,2.0,,1.0,,2.0,2.0,1.0,,,,,,,,,,,,0.3333333333333333,0.5,0.3333333333333333,0.5,,1.0,,1.0,,,,84.70588235294117,23.5,4.0,15.0,4.0,,,,,,0.5,,,0.5,,,,,,,,0.5,,0.5,,0.47835,0.4152,0.47835,,,1.0,1.0,19.5,25.0,1.0,,,,,,,,,,,,,,,,1.0,,,,,,1.0,1.0,,,,,1.0,,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,1610612753,2010,2009-10,True
101162-1715-200755-2554-2730,1610612753,"Marcin Gortat, Jason Williams, JJ Redick, Mickael Pietrus, Dwight Howard","Gortat, Williams, Redick, Pietrus, Howard",101162-1715-200755-2554-2730,ORL,372.0,3,6.0,13.0,11.0,9.0,4.0,2.0,1.0,20.0,4.0,5.0,,,2.0,2.0,1.0,1.0,3.0,,1.0,,,6.0,9.0,1.0,2.0,4.0,19.0,6.0,,1.0,,3.0,3.0,,,3.0,9.0,4.0,8.0,,1.0,,2.0,3.0,2.0,7.0,1.0,4.0,5.0,1.0,6.0,,,,,,,2.0,4.0,4.0,2.0,1.0,19.0,9.0,4.0,1.0,0.3333333333333333,0.3333333333333333,0.5,,0.5,0.6666666666666666,,1.0,0.6818181818181818,,1.0,0.7916666666666666,,1.125,0.18181818181818182,0.8,0.3333333333333333,0.8333333333333334,0.25,,0.6666666666666666,,77.41935483870968,15.454545454545455,22.444444444444443,14.0,22.333333333333332,0.45454545454545453,0.8,0.8,0.5,0.09090909090909091,0.2727272727272727,0.3333333333333333,0.3333333333333333,0.09090909090909091,,,,,,0.6666666666666666,1.0,,,0.6363636363636364,,0.5421136363636364,0.3999,0.5906333333333333,0.18181818181818182,0.2222222222222222,,0.47368421052631576,8.522222222222222,24.5,0.36363636363636365,1.0,1.0,,,,1.0,1.0,1.0,,1.0,1.0,,1.0,,,,,,1.0,,,,0.5,1.0,1.0,1.0,,,,1.0,,,2.0,,,,,,1.0,1.0,,,,,,,3.0,1.0,1.0,1.0,,,0.09090909090909091,1.0,1.0,1.0,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612753,2010,2009-10,True
101162-1740-200755-2440-2749,1610612753,"Marcin Gortat, Rashard Lewis, JJ Redick, Matt Barnes, Jameer Nelson","Gortat, Lewis, Redick, Barnes, Nelson",101162-1740-200755-2440-2749,ORL,355.0,4,6.0,-2.0,13.0,11.0,13.0,9.0,3.0,24.0,3.0,4.0,1.0,1.0,3.0,4.0,2.0,1.0,2.0,,4.0,,4.0,4.0,8.0,,4.0,3.0,11.0,13.0,1.0,1.0,4.0,4.0,8.0,,4.0,3.0,11.0,2.0,6.0,,4.0,,1.0,1.0,,2.0,2.0,3.0,3.0,3.0,6.0,1.0,,,,,2.0,3.0,4.0,6.0,,3.0,7.0,11.0,13.0,3.0,0.25,0.3333333333333333,,,,0.5,1.0,0.5,0.3333333333333333,1.0,0.3333333333333333,0.36666666666666664,0.6666666666666666,0.36666666666666664,0.3333333333333333,1.0,0.5,1.0,0.42857142857142855,1.0,1.0,0.14285714285714285,97.35211267605634,12.923076923076923,17.0,12.923076923076923,17.0,0.3333333333333333,0.75,0.75,,0.16666666666666666,0.16666666666666666,0.5,0.5,0.3333333333333333,,,1.0,1.0,,0.3333333333333333,0.75,0.3333333333333333,,0.6666666666666666,,0.44612500000000005,,0.44612500000000005,,,0.36363636363636365,1.0,7.4125,26.25,1.0,,2.0,2.0,,,1.0,1.0,1.0,,,,,,2.0,,,,,1.0,,,,,1.0,,,1.0,1.0,,,,1.0,,,0.3333333333333333,0.3333333333333333,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,1.0,,,,,,2.0,,,,,,,,,,,,,,,,,,1610612753,2010,2009-10,True
101162-1740-200755-2554-2749,1610612753,"Marcin Gortat, Rashard Lewis, JJ Redick, Mickael Pietrus, Jameer Nelson","Gortat, Lewis, Redick, Pietrus, Nelson",101162-1740-200755-2554-2749,ORL,760.0,6,13.0,-3.0,19.0,22.0,10.0,10.0,4.0,41.0,4.0,6.0,1.0,2.0,3.0,3.0,3.0,2.0,4.0,1.0,2.0,,1.0,7.0,13.0,1.0,2.0,4.0,21.0,24.0,1.0,3.0,3.0,4.0,6.0,,1.0,4.0,12.0,6.0,8.0,,2.0,1.0,3.0,4.0,2.0,9.0,2.0,3.0,10.0,4.0,14.0,,,2.0,5.0,2.0,1.0,6.0,5.0,6.0,1.0,2.0,18.0,12.0,10.0,2.0,0.42857142857142855,0.5,0.5,,0.5,0.5384615384615384,0.3333333333333333,0.6666666666666666,0.5666666666666667,0.3333333333333333,0.5714285714285714,0.5833333333333334,0.375,0.6,0.13333333333333333,0.75,0.3333333333333333,0.8888888888888888,0.42857142857142855,,1.0,,77.6842105263158,17.68421052631579,19.272727272727273,16.94736842105263,18.818181818181817,0.4,0.6666666666666666,0.6666666666666666,0.5,0.2,0.26666666666666666,0.5,0.5,0.13333333333333333,0.5,0.5,0.6666666666666666,0.5,,0.42857142857142855,1.0,0.14285714285714285,,0.5333333333333333,0.5,0.47041,0.5114,0.4720642857142857,0.0625,0.07142857142857142,0.14285714285714285,0.5714285714285714,8.138461538461538,26.65,0.5263157894736842,5.0,1.0,,,2.0,,,,,1.0,1.0,1.0,1.0,2.0,,3.0,,,2.0,,,0.6,0.5,1.0,0.3333333333333333,0.3333333333333333,1.0,1.0,2.0,1.0,,,,1.0,1.0,1.0,0.5,3.0,,,,,,,,,3.0,1.0,,1.0,,0.5,,,,,,,,,,,,,,,,,,,1.0,,1.0,,2.0,,,,,,1.0,,,,,,,1.0,0.5,,,,,,,,,,1610612753,2010,2009-10,True
101162-1740-2440-2554-2749,1610612753,"Marcin Gortat, Rashard Lewis, Matt Barnes, Mickael Pietrus, Jameer Nelson","Gortat, Lewis, Barnes, Pietrus, Nelson",101162-1740-2440-2554-2749,ORL,67.0,1,1.0,2.0,2.0,3.0,2.0,,1.0,5.0,2.0,3.0,1.0,1.0,2.0,3.0,,,,,,,,2.0,3.0,,,,4.0,2.0,1.0,1.0,2.0,2.0,3.0,,,,4.0,,4.0,,,,,,,,1.0,2.0,2.0,1.0,3.0,,,,,,1.0,1.0,,,,,2.0,4.0,2.0,,,,,,,0.6666666666666666,1.0,0.6666666666666666,0.6666666666666666,1.0,0.6666666666666666,0.6666666666666666,1.0,0.6666666666666666,,1.0,1.0,1.0,1.0,,,,107.46268656716417,6.0,18.333333333333332,5.5,18.333333333333332,1.0,0.6666666666666666,0.6666666666666666,,,,,,,,,1.0,1.0,,1.0,0.6666666666666666,,,1.0,,0.6369333333333334,0.5767,0.6369333333333334,,,0.5,1.0,,,1.0,,,,,,1.0,1.0,1.0,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612753,2010,2009-10,True
101162-200755-201583-2440-2749,1610612753,"Marcin Gortat, JJ Redick, Ryan Anderson, Matt Barnes, Jameer Nelson","Gortat, Redick, Anderson, Barnes, Nelson",101162-200755-201583-2440-2749,ORL,95.0,2,2.0,-1.0,4.0,4.0,4.0,4.0,,8.0,1.0,1.0,,,1.0,1.0,,,1.0,,1.0,,1.0,1.0,2.0,,1.0,,2.0,3.0,,,,1.0,2.0,,1.0,,2.0,2.0,,,1.0,,1.0,1.0,1.0,2.0,,1.0,2.0,,2.0,,,1.0,1.0,1.0,,,,,,,2.0,2.0,4.0,,1.0,1.0,,,,0.5,,0.5,0.3333333333333333,,0.3333333333333333,0.3333333333333333,,0.3333333333333333,0.3333333333333333,1.0,,1.0,,,1.0,,121.26315789473685,11.25,12.5,11.25,12.5,0.3333333333333333,1.0,1.0,1.0,,0.3333333333333333,,,0.3333333333333333,,,,,,0.3333333333333333,1.0,0.3333333333333333,,0.6666666666666666,,0.4193,,0.4193,,,,1.0,8.05,26.9,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612753,2010,2009-10,True
