EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,TotalPoss,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,FtPoints,Points,OpponentPoints,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,ThreePtAssists,Assists,Corner3Assists,AssistPoints,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,Rebounds,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Offensive Fouls,FoulsDrawn,FTA,NonShootingFoulsDrawn,DefensiveGoaltends,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceOffPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PtsAssisted2s,Fg2aBlocked,TwoPtAssists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,OffThreePtRebounds,OffTwoPtRebounds,OffRebounds,Steals,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,LostBallTurnovers,SecondChanceTurnovers,Clear Path Fouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,FG2APctBlocked,AtRimPctBlocked,LiveBallTurnoverPct,OffTwoPtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffCorner3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimFrequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,SecondChanceShotQualityAvg,SecondChancePointsPct,Avg2ptShotDistance,SecondChanceArc3FGA,SecondChanceFG3A,SecondChanceFtPoints,PtsUnassisted2s,HeaveAttempts,FTOffRebounds,Travels,Offensive Fouls Drawn,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,LongMidRangePctBlocked,OffFTReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,DefLongMidRangeReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,SecondChanceArc3Frequency,LostBallSteals,Loose Ball Fouls Drawn,Loose Ball Fouls,TwoPtShootingFoulsDrawn,Blocked3s,BlockedArc3,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,OffLongMidRangeReboundPct,SecondChanceAtRimFGM,PtsPutbacks,BlockedAtRim,SecondChanceAtRimAccuracy,Arc3Assists,FTDefRebounds,2pt And 1 Free Throw Trips,Defensive 3 Seconds Violations,DefFTReboundPct,Arc3PctAssisted,Technical Free Throw Trips,BadPassOutOfBoundsTurnovers,ShortMidRangePctBlocked,SelfOReb,SelfORebPct,SecondChanceAtRimPctAssisted,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceArc3FGM,SecondChanceFG3M,Fg3aBlocked,SecondChanceFg3Pct,FG3APctBlocked,Arc3PctBlocked,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,OffensiveGoaltends,StepOutOfBoundsTurnovers,3SecondViolations,SecondChanceCorner3PctAssisted,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,BlockedLongMidRange,BlockedCorner3,Corner3PctBlocked,3pt And 1 Free Throw Trips,team_id,year,season,team_vs
200797-201147-201196-201567-2863,1610612750,"Ryan Hollins, Corey Brewer, Ramon Sessions, Kevin Love, Damien Wilkins","Hollins, Brewer, Sessions, Love, Wilkins",200797-201147-201196-201567-2863,MIN,519.0,8,9.0,5.0,16.0,17.0,3.0,2.0,33.0,,2.0,,,,,,,,2.0,6.0,16.0,11.0,,,2.0,4.0,,,,,,3.0,,6.0,1.0,6.0,7.0,10.0,1.0,,1.0,,3.0,5.0,,8.0,9.0,,,14.0,4.0,3.0,,,,,,0.3333333333333333,0.3333333333333333,0.42105263157894735,0.4,0.13333333333333333,0.8571428571428571,0.5,0.7777777777777778,1.0,1.0,1.0,91.5606936416185,16.8125,14.705882352941176,14.375,13.647058823529411,0.13333333333333333,,,,,,,,,,,0.26666666666666666,,0.45294,0.4103666666666667,0.25,23.1,0.1875,2.0,1.0,2.0,,,,,2.0,4.0,9.0,5.0,13.0,,1.0,2.0,1.0,3.0,6.0,,3.0,1.0,,2.0,,3.0,3.0,3.0,1.0,,,,,,,0.6,0.6,0.38461538461538464,,0.3333333333333333,,0.5,,,,0.375,,0.3,1.0,,0.13333333333333333,0.5,0.5,1.0,0.13333333333333333,,,,0.6,0.4444444444444444,0.4444444444444444,0.5,,,,0.316,0.125,14.115384615384615,,,2.0,4.0,,,,1.0,,,,,,,0.5,,0.5,,,,2.0,,,5.0,,,0.2631578947368421,0.29411764705882354,0.2,,,,,,,1.0,,,,,,,1.0,0.1,,,,,,,,,,,,,,,,1.0,,,,,,,,1610612750,2010,2009-10,True
200797-201147-201196-201605-201938,1610612750,"Ryan Hollins, Corey Brewer, Ramon Sessions, Nathan Jawai, Jonny Flynn","Hollins, Brewer, Sessions, Jawai, Flynn",200797-201147-201196-201605-201938,MIN,65.0,1,1.0,-1.0,2.0,1.0,,,3.0,,,,,,,,,,,,2.0,3.0,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,2.0,,,,,,,,0.5,,0.5,,,,,,,,,66.46153846153847,15.0,35.0,15.0,35.0,,,,,,,,,,,,,,0.38,,,,,,,,,,,1.0,1.0,,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,0.5,1.0,1.0,,0.5,,,,,,,,,14.05,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612750,2010,2009-10,True
200797-201147-201196-201605-201961,1610612750,"Ryan Hollins, Corey Brewer, Ramon Sessions, Nathan Jawai, Wayne Ellington","Hollins, Brewer, Sessions, Jawai, Ellington",200797-201147-201196-201605-201961,MIN,183.0,1,3.0,7.0,6.0,7.0,4.0,7.0,13.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,4.0,14.0,7.0,2.0,2.0,2.0,10.0,6.0,,1.0,1.0,2.0,3.0,1.0,8.0,,1.0,1.0,1.0,,,,,,,,2.0,4.0,1.0,,14.0,10.0,4.0,1.0,1.0,1.0,1.0,1.0,1.25,1.3333333333333333,1.1666666666666667,1.25,0.5,0.25,,0.25,,,,102.29508196721312,13.5,14.571428571428571,13.5,13.714285714285714,0.25,1.0,1.0,1.0,0.25,1.0,1.0,0.3333333333333333,1.0,0.3333333333333333,1.0,0.5,1.0,0.49155,0.5232666666666667,0.7142857142857143,23.4,0.6666666666666666,,,,,,,,,2.0,2.0,2.0,2.0,,,,1.0,1.0,2.0,,1.0,,,1.0,,,,2.0,1.0,,,,,,,0.5,0.5,1.0,,1.0,,,,,,,,,,,,,,,,,,,0.5,1.0,1.0,0.5,,,,,,17.45,,,,2.0,,,,,,,,,,,,,0.3333333333333333,,,,1.0,,,1.0,,,0.2,0.3333333333333333,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612750,2010,2009-10,True
200797-201147-201196-201605-2562,1610612750,"Ryan Hollins, Corey Brewer, Ramon Sessions, Nathan Jawai, Sasha Pavlovic","Hollins, Brewer, Sessions, Jawai, Pavlovic",200797-201147-201196-201605-2562,MIN,277.0,1,5.0,6.0,9.0,9.0,,,18.0,,,,,1.0,1.0,,,1.0,1.0,,15.0,9.0,,,,,3.0,,1.0,1.0,1.0,5.0,,11.0,,4.0,4.0,4.0,,,2.0,,,1.0,,1.0,,,,15.0,,,,1.0,1.0,,1.0,1.0714285714285714,,1.0714285714285714,,0.14285714285714285,0.8,,0.8,0.6666666666666666,1.0,,93.57400722021661,13.222222222222221,17.555555555555557,13.222222222222221,16.555555555555557,,,,,0.14285714285714285,1.0,1.0,,,,,0.5714285714285714,1.0,0.5422642857142858,,,24.9,,,3.0,3.0,,,,1.0,1.0,2.0,2.0,6.0,6.0,,,,,,8.0,,4.0,3.0,,1.0,,,,,,2.0,1.0,1.0,,,,0.6666666666666666,0.6666666666666666,1.0,,,,,,,1.0,,,,,,0.42857142857142855,1.0,1.0,1.0,0.14285714285714285,1.0,1.0,,0.2857142857142857,1.0,1.0,0.5,,,,,,7.133333333333333,,,,4.0,,,,,3.0,,3.0,2.0,,,,,1.0,,0.6666666666666666,,,,,,,,,,,,,3.0,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612750,2010,2009-10,True
200797-201147-201196-201605-2863,1610612750,"Ryan Hollins, Corey Brewer, Ramon Sessions, Nathan Jawai, Damien Wilkins","Hollins, Brewer, Sessions, Jawai, Wilkins",200797-201147-201196-201605-2863,MIN,102.0,2,2.0,8.0,4.0,3.0,3.0,3.0,7.0,,,,,1.0,1.0,1.0,1.0,1.0,1.0,5.0,10.0,2.0,1.0,1.0,3.0,8.0,3.0,,1.0,1.0,1.0,2.0,,5.0,,2.0,2.0,2.0,,,,,,,,2.0,5.0,,,10.0,8.0,3.0,,1.0,1.0,1.0,1.0,1.25,1.25,1.125,1.1666666666666667,0.5,0.6666666666666666,,0.6666666666666666,0.6666666666666666,,,98.82352941176471,16.75,11.666666666666666,16.75,11.0,,,,,0.5,1.0,1.0,,,0.5,1.0,1.0,1.0,0.580325,0.580325,0.8,25.1,0.75,,1.0,1.0,,1.0,1.0,,,,,1.0,1.0,,,,1.0,1.0,2.0,,1.0,1.0,,,,,,,,,,,,,,1.0,1.0,1.0,,1.0,,,,,,,,,,,0.5,1.0,1.0,1.0,,,,,,,,,,0.5,1.0,,,,,,,,,,,,3.0,,3.0,2.0,,,,,,,0.6666666666666666,,,,,2.0,,,0.5,0.6666666666666666,,,,3.0,,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612750,2010,2009-10,True
200797-201147-201196-201938-2073,1610612750,"Ryan Hollins, Corey Brewer, Ramon Sessions, Jonny Flynn, Brian Cardinal","Hollins, Brewer, Sessions, Flynn, Cardinal",200797-201147-201196-201938-2073,MIN,122.0,1,2.0,,3.0,3.0,,,6.0,,,,,,,,,,,,4.0,4.0,,,,,,,,,,1.0,,2.0,1.0,,1.0,1.0,,,,,,1.0,,,,,,4.0,,,,,,,,0.6666666666666666,,0.6666666666666666,,,,1.0,1.0,,,1.0,70.81967213114754,23.333333333333332,17.333333333333332,23.333333333333332,17.333333333333332,,,,,,,,,,,,0.3333333333333333,,0.44716666666666666,,,,,,1.0,1.0,,,,,,1.0,2.0,2.0,3.0,,,,,,2.0,,1.0,1.0,,,,,,,,,,,,,,0.5,0.5,0.6666666666666666,,,,,,,,,,,,,0.3333333333333333,1.0,1.0,1.0,,,,,0.6666666666666666,0.5,0.5,,,,,,,13.333333333333334,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612750,2010,2009-10,True
200797-201147-201196-201938-2744,1610612750,"Ryan Hollins, Corey Brewer, Ramon Sessions, Jonny Flynn, Al Jefferson","Hollins, Brewer, Sessions, Flynn, Jefferson",200797-201147-201196-201938-2744,MIN,136.0,2,2.0,,6.0,5.0,1.0,,11.0,,,,,,1.0,,,,1.0,1.0,7.0,7.0,,,1.0,3.0,,,1.0,,,2.0,,4.0,,,1.0,2.0,,,,,2.0,3.0,,1.0,1.0,,,5.0,3.0,1.0,,,,,,0.5,1.0,0.5833333333333334,1.5,0.16666666666666666,,,,,,,116.47058823529412,14.333333333333334,10.0,14.333333333333334,9.0,,,,,0.16666666666666666,,,,,,,0.6666666666666666,,0.5235666666666666,0.5541,0.42857142857142855,24.8,0.16666666666666666,1.0,2.0,3.0,1.0,1.0,1.0,1.0,2.0,,,3.0,5.0,1.0,1.0,2.0,1.0,1.0,4.0,,2.0,1.0,1.0,,,1.0,1.0,,,,,,,,,0.6666666666666666,1.0,0.6,1.0,1.0,1.0,1.0,,,,0.5,,0.3333333333333333,1.0,,0.5,0.6666666666666666,0.6666666666666666,0.5,0.3333333333333333,0.5,0.5,1.0,,,,,1.0,1.0,1.0,0.5689,0.2857142857142857,3.6,,,,2.0,,,,,,,,,,,,,,,,,,,,1.0,,,0.16666666666666666,0.2,,1.0,2.0,,1.0,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612750,2010,2009-10,True
200797-201147-201196-201961-2073,1610612750,"Ryan Hollins, Corey Brewer, Ramon Sessions, Wayne Ellington, Brian Cardinal","Hollins, Brewer, Sessions, Ellington, Cardinal",200797-201147-201196-201961-2073,MIN,114.0,1,2.0,,4.0,5.0,4.0,5.0,9.0,,1.0,,1.0,,,,,,1.0,,4.0,4.0,,1.0,,4.0,,,,,,1.0,,2.0,,1.0,1.0,1.0,,,,,2.0,2.0,,,,,,4.0,4.0,4.0,,,,,,0.5,0.5,0.5,0.5,0.25,0.5,,0.5,,,,113.6842105263158,14.25,11.4,14.25,9.0,0.25,,,,,,,0.25,,,,0.75,,0.566825,0.566825,1.0,23.4,1.0,,1.0,2.0,,1.0,2.0,,,1.0,1.0,2.0,3.0,,,,2.0,3.0,2.0,,1.0,,,1.0,,,,1.0,1.0,,,,,,,0.5,0.5,0.6666666666666666,,0.6666666666666666,,,,,,,,,,,0.5,0.5,0.5,,,,,,0.25,1.0,1.0,1.0,,0.5,0.5,,,6.966666666666666,,,,2.0,,,,,1.0,,1.0,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612750,2010,2009-10,True
200797-201147-201196-201961-2744,1610612750,"Ryan Hollins, Corey Brewer, Ramon Sessions, Wayne Ellington, Al Jefferson","Hollins, Brewer, Sessions, Ellington, Jefferson",200797-201147-201196-201961-2744,MIN,709.0,6,12.0,-3.0,23.0,19.0,1.0,3.0,42.0,,,,,,,,,,,7.0,25.0,28.0,,,,2.0,,,,,,3.0,,6.0,1.0,4.0,5.0,6.0,4.0,,4.0,,6.0,14.0,4.0,5.0,8.0,,,23.0,2.0,1.0,,,,,,0.5294117647058824,1.0,0.575,1.0,,0.6666666666666666,1.0,0.7142857142857143,1.0,0.6666666666666666,,85.30324400564174,16.652173913043477,17.157894736842106,16.565217391304348,16.263157894736842,,,,,,,,,,,,0.35294117647058826,,0.43634117647058823,0.5106,0.08,,0.043478260869565216,1.0,4.0,6.0,1.0,1.0,1.0,1.0,4.0,4.0,7.0,9.0,17.0,1.0,1.0,2.0,1.0,1.0,6.0,3.0,3.0,1.0,,2.0,,1.0,1.0,,,,,,,,,0.3333333333333333,0.375,0.5294117647058824,1.0,1.0,1.0,1.0,0.17647058823529413,0.3333333333333333,,0.125,,0.125,,,0.35294117647058826,0.6666666666666666,1.0,0.25,0.23529411764705882,0.25,0.25,,0.4117647058823529,0.5714285714285714,0.6666666666666666,0.5,1.0,1.0,1.0,0.5671,0.08,9.558823529411764,,,,12.0,,,,,,,,,0.14285714285714285,,0.3333333333333333,,0.5,1.0,,,,,,3.0,,,0.15,0.15,,1.0,2.0,,1.0,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612750,2010,2009-10,True
200797-201147-201196-2073-2562,1610612750,"Ryan Hollins, Corey Brewer, Ramon Sessions, Brian Cardinal, Sasha Pavlovic","Hollins, Brewer, Sessions, Cardinal, Pavlovic",200797-201147-201196-2073-2562,MIN,352.0,3,6.0,2.0,11.0,12.0,,3.0,23.0,,,,,1.0,2.0,,,1.0,2.0,,13.0,11.0,,,,,3.0,,2.0,1.0,1.0,5.0,,11.0,,4.0,5.0,6.0,,,1.0,,1.0,1.0,,4.0,1.0,,,13.0,,,,1.0,0.5,,0.5,0.5909090909090909,,0.5909090909090909,,0.18181818181818182,0.8,,0.8,1.0,,,94.0909090909091,17.454545454545453,13.333333333333334,15.818181818181818,13.333333333333334,,,,,0.18181818181818182,0.5,0.5,,,,,0.45454545454545453,0.5,0.4931954545454546,,,25.4,,1.0,2.0,3.0,,,,1.0,1.0,2.0,5.0,5.0,9.0,,1.0,,,,8.0,1.0,4.0,1.0,1.0,2.0,,1.0,1.0,,,1.0,1.0,,,,,0.8,0.8,0.5555555555555556,,,,,0.1111111111111111,0.3333333333333333,1.0,0.25,,0.2,1.0,,0.2727272727272727,0.6666666666666666,1.0,0.5,0.09090909090909091,1.0,1.0,1.0,0.45454545454545453,0.4,0.4,1.0,,,,0.3834,,11.133333333333333,,,,2.0,,,,2.0,1.0,,1.0,1.0,,,,,0.75,,1.0,,,,,,,,,,,,,1.0,,1.0,1.0,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612750,2010,2009-10,True
200797-201147-201196-2073-2863,1610612750,"Ryan Hollins, Corey Brewer, Ramon Sessions, Brian Cardinal, Damien Wilkins","Hollins, Brewer, Sessions, Cardinal, Wilkins",200797-201147-201196-2073-2863,MIN,505.0,4,8.0,-2.0,18.0,15.0,14.0,1.0,33.0,,,,,2.0,3.0,1.0,2.0,2.0,3.0,4.0,14.0,16.0,1.0,2.0,2.0,9.0,3.0,3.0,3.0,2.0,1.0,2.0,,5.0,,5.0,5.0,5.0,1.0,,7.0,5.0,1.0,2.0,,3.0,4.0,,,12.0,9.0,14.0,,0.5,0.6666666666666666,0.5,0.6666666666666666,0.5555555555555556,0.4375,0.6363636363636364,0.5,0.3333333333333333,0.7142857142857143,,0.7142857142857143,1.0,,,94.09900990099011,15.944444444444445,14.533333333333333,15.61111111111111,14.533333333333333,,,,,0.3333333333333333,0.6666666666666666,0.6666666666666666,,,0.25,0.5,0.5555555555555556,0.6666666666666666,0.4806777777777778,0.47601875,0.6428571428571429,24.7,0.7777777777777778,1.0,1.0,2.0,1.0,1.0,2.0,,2.0,1.0,2.0,2.0,6.0,1.0,1.0,2.0,2.0,6.0,2.0,,1.0,1.0,,,,,,,,6.0,4.0,2.0,,,,0.5,0.5,0.3333333333333333,1.0,0.3333333333333333,1.0,1.0,,,0.8571428571428571,,,,,,0.2222222222222222,0.5,0.5,1.0,0.2222222222222222,,,,0.2222222222222222,0.5,0.5,,1.0,0.25,0.5,0.5678,0.14285714285714285,9.799999999999999,,,,2.0,,,,1.0,,,,,,,,,0.5,,,,,,,2.0,,,0.18181818181818182,0.25,,1.0,,,1.0,1.0,,,,,0.5,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1610612750,2010,2009-10,True
200797-201147-201196-2545-2863,1610612750,"Ryan Hollins, Corey Brewer, Ramon Sessions, Darko Milicic, Damien Wilkins","Hollins, Brewer, Sessions, Milicic, Wilkins",200797-201147-201196-2545-2863,MIN,9.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612750,2010,2009-10,True
200797-201147-201196-2562-2744,1610612750,"Ryan Hollins, Corey Brewer, Ramon Sessions, Sasha Pavlovic, Al Jefferson","Hollins, Brewer, Sessions, Pavlovic, Jefferson",200797-201147-201196-2562-2744,MIN,673.0,6,11.0,-1.0,23.0,24.0,6.0,1.0,47.0,,,,,2.0,6.0,,1.0,2.0,6.0,7.0,25.0,26.0,,1.0,4.0,8.0,3.0,3.0,6.0,2.0,1.0,6.0,,13.0,1.0,6.0,8.0,8.0,1.0,,2.0,,1.0,6.0,1.0,4.0,7.0,2.0,1.0,25.0,8.0,6.0,2.0,0.5,0.3333333333333333,,0.3333333333333333,0.5,0.5,0.5714285714285714,0.6666666666666666,0.3333333333333333,1.0,0.3333333333333333,0.7777777777777778,1.0,1.0,,100.56463595839524,15.217391304347826,13.458333333333334,15.0,12.125,,,,,0.3333333333333333,0.3333333333333333,0.3333333333333333,,,0.25,,0.4444444444444444,0.3333333333333333,0.4919527777777778,0.462575,0.32,24.900000000000002,0.2608695652173913,1.0,2.0,2.0,,,,1.0,1.0,3.0,9.0,6.0,12.0,,1.0,,2.0,3.0,10.0,,5.0,2.0,,3.0,,,,2.0,2.0,1.0,,1.0,,,1.0,0.8333333333333334,0.8333333333333334,0.5,,0.6666666666666666,,,,,0.5,,,,,,0.1111111111111111,1.0,1.0,1.0,0.05555555555555555,1.0,1.0,,0.5,0.3333333333333333,0.3333333333333333,1.0,,,,,,14.174999999999999,,,,2.0,,,,,1.0,1.0,1.0,1.0,,,,,1.0,1.0,1.0,,,,,1.0,,,0.05263157894736842,0.07692307692307693,,,,,,1.0,1.0,,,1.0,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612750,2010,2009-10,True
200797-201147-201196-2562-2863,1610612750,"Ryan Hollins, Corey Brewer, Ramon Sessions, Sasha Pavlovic, Damien Wilkins","Hollins, Brewer, Sessions, Pavlovic, Wilkins",200797-201147-201196-2562-2863,MIN,6.0,1,,2.0,1.0,1.0,1.0,1.0,2.0,,,,,,,,,,,,2.0,,,,,2.0,,,,,,1.0,,2.0,,,1.0,1.0,,,,,,,,,,,,2.0,2.0,1.0,,,,,,1.0,1.0,1.0,1.0,,,,,,,,480.0,5.0,1.0,5.0,1.0,,,,,,,,,,,,,,0.2885,0.2885,1.0,,1.0,,,,,,,,,1.0,1.0,1.0,1.0,,,,1.0,1.0,2.0,,1.0,,,1.0,,,,,,,,,,,,1.0,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,,,15.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612750,2010,2009-10,True
200797-201147-201196-2744-2863,1610612750,"Ryan Hollins, Corey Brewer, Ramon Sessions, Al Jefferson, Damien Wilkins","Hollins, Brewer, Sessions, Jefferson, Wilkins",200797-201147-201196-2744-2863,MIN,843.0,11,14.0,12.0,26.0,25.0,9.0,8.0,51.0,1.0,3.0,,1.0,2.0,7.0,1.0,3.0,3.0,10.0,5.0,36.0,24.0,1.0,4.0,3.0,14.0,9.0,,7.0,2.0,3.0,10.0,1.0,23.0,2.0,4.0,6.0,14.0,1.0,1.0,2.0,,3.0,4.0,,10.0,9.0,2.0,,30.0,14.0,9.0,2.0,1.0,0.3,0.25,0.3,0.5535714285714286,0.5,0.5625,0.5,0.35714285714285715,0.36363636363636365,1.0,0.46153846153846156,0.25,,1.0,87.11743772241992,17.115384615384617,15.92,16.53846153846154,15.32,0.10714285714285714,0.3333333333333333,0.3333333333333333,1.0,0.25,0.2857142857142857,0.2857142857142857,0.09090909090909091,,0.2727272727272727,0.3333333333333333,0.6428571428571429,0.2857142857142857,0.5144178571428571,0.520909090909091,0.3888888888888889,24.39,0.34615384615384615,4.0,5.0,8.0,4.0,2.0,4.0,,2.0,6.0,8.0,11.0,18.0,2.0,5.0,6.0,4.0,7.0,14.0,1.0,7.0,3.0,,4.0,4.0,4.0,8.0,2.0,,1.0,1.0,,,,,0.6363636363636364,0.7777777777777778,0.6111111111111112,0.4,0.5714285714285714,0.4,0.5,0.05555555555555555,,0.5,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.6666666666666666,1.0,0.2857142857142857,0.625,0.625,0.6,0.07142857142857142,,,,0.2857142857142857,0.75,0.75,0.6666666666666666,0.8,0.36363636363636365,0.5,0.5749,0.16666666666666666,8.8,,,2.0,8.0,,,,1.0,2.0,,2.0,1.0,,,0.5,0.4,0.75,1.0,0.5,,2.0,3.0,,3.0,,,0.1,0.15,0.5,1.0,4.0,2.0,0.25,2.0,,1.0,,,1.0,,,0.5,1.0,0.07692307692307693,,,,,,,,,,,,,,,,,,,,,,,,1610612750,2010,2009-10,True
200797-201147-201567-201938-201961,1610612750,"Ryan Hollins, Corey Brewer, Kevin Love, Jonny Flynn, Wayne Ellington","Hollins, Brewer, Love, Flynn, Ellington",200797-201147-201567-201938-201961,MIN,164.0,3,3.0,5.0,5.0,4.0,3.0,,9.0,1.0,1.0,,,,1.0,,1.0,1.0,2.0,,9.0,4.0,,1.0,,4.0,3.0,,1.0,,1.0,3.0,1.0,7.0,,,,2.0,,,,,,1.0,,2.0,,,,7.0,4.0,3.0,,1.0,0.5,,0.5,0.75,0.5,0.75,0.5,0.3333333333333333,,,,,,,79.02439024390243,16.0,21.0,14.6,21.0,0.16666666666666666,1.0,1.0,1.0,0.16666666666666666,,,,,0.25,,0.6666666666666666,,0.5360416666666666,0.57025,0.4444444444444444,24.15,0.6,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,,1.0,3.0,4.0,1.0,1.0,2.0,2.0,3.0,4.0,,2.0,1.0,1.0,,1.0,1.0,2.0,,,,,,,,,0.6666666666666666,1.0,0.75,1.0,0.6666666666666666,0.5,0.5,,,,1.0,1.0,1.0,,,0.3333333333333333,1.0,1.0,0.5,0.16666666666666666,1.0,1.0,1.0,0.16666666666666666,,,,0.5,0.5,1.0,0.6531,0.2222222222222222,6.275,1.0,1.0,,2.0,,,,1.0,,,,,,,,1.0,,,,0.5,,,1.0,,,,,,1.0,1.0,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612750,2010,2009-10,True
