EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LiveBallTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,FoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceFtPoints,OffThreePtRebounds,BadPassOutOfBoundsTurnovers,OffThreePtReboundPct,OffArc3ReboundPct,Blocked2s,BlockedAtRim,Blocks,ShortMidRangeFGM,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,ShortMidRangeAssists,Defensive 3 Seconds Violations,SecondChanceFg3Pct,DefLongMidRangeReboundPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,LostBallSteals,BadPassTurnovers,Offensive Fouls Drawn,DefCorner3ReboundPct,Offensive Fouls,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Corner3Assists,ThreePtShootingFoulsDrawn,OffCorner3ReboundPct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,ThreePtShootingFoulsDrawnPct,Travels,HeaveAttempts,BlockedShortMidRange,ShortMidRangePctBlocked,DefensiveGoaltends,PtsUnassisted3s,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,RecoveredBlocks,BlocksRecoveredPct,SecondChanceAtRimPctAssisted,Loose Ball Fouls Drawn,FTOffRebounds,OffFTReboundPct,BlockedLongMidRange,3SecondViolations,Technical Free Throw Trips,team_id,year,season,team_vs
101110-200746-200750-201573-948,1610612757,"Martell Webster, LaMarcus Aldridge, Brandon Roy, Jerryd Bayless, Marcus Camby","Webster, Aldridge, Roy, Bayless, Camby",101110-200746-200750-201573-948,POR,418.0,2,7.0,-6.0,12.0,14.0,4.0,1.0,1.0,26,,1.0,,,,1.0,1.0,1.0,4.0,1.0,3.0,,,1.0,6.0,1.0,4.0,4.0,9.0,15.0,,,,,2.0,,,3.0,3.0,2.0,,3.0,,3.0,1.0,1.0,1.0,1.0,2.0,1.0,,1.0,5.0,1.0,2.0,3.0,,5.0,3.0,8.0,,2.0,1.0,1.0,1.0,,1.0,2.0,,,2.0,4.0,,7.0,6.0,,2.0,1.0,9.0,3.0,4.0,,1.0,1.0,1.0,1.0,0.25,,0.25,0.16666666666666666,,,0.25,,,0.34615384615384615,,0.375,0.4,0.16666666666666666,1.0,0.5,,0.75,0.2,0.6666666666666666,0.7142857142857143,0.375,,,0.3333333333333333,1.0,,1.0,,89.56937799043062,17.25,15.071428571428571,15.583333333333334,14.0,0.1,,,,0.1,0.4,0.25,0.25,1.0,0.3,0.3333333333333333,0.3333333333333333,1.0,,,0.5,,,,0.5,0.3333333333333333,0.47139,,0.60255,0.16666666666666666,0.25,,0.3333333333333333,12.866666666666667,24.375,0.3333333333333333,,2.0,1.0,0.6666666666666666,1.0,,,,,,1.0,,2.0,,,,1.0,,,,0.5,,,1.0,,,0.5,,,1.0,,1.0,,,,,,0.1,,,,0.5,,,,,,,,,,,,,,,,,,1.0,,,,,,1610612757,2010,2009-10,False
101110-200746-201164-201573-201587,1610612757,"Martell Webster, LaMarcus Aldridge, Rudy Fernandez, Jerryd Bayless, Nicolas Batum","Webster, Aldridge, Fernandez, Bayless, Batum",101110-200746-201164-201573-201587,POR,17.0,1,,,1.0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,84.70588235294117,17.0,,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612757,2010,2009-10,False
101110-200746-201164-201573-436,1610612757,"Martell Webster, LaMarcus Aldridge, Rudy Fernandez, Jerryd Bayless, Juwan Howard","Webster, Aldridge, Fernandez, Bayless, Howard",101110-200746-201164-201573-436,POR,1085.0,4,18.0,6.0,28.0,28.0,,,6.0,56,1.0,2.0,1.0,1.0,,,7.0,5.0,10.0,4.0,8.0,,,8.0,19.0,4.0,8.0,8.0,36.0,30.0,1.0,1.0,8.0,,,,,,,6.0,10.0,9.0,2.0,8.0,4.0,,3.0,3.0,6.0,3.0,,3.0,15.0,5.0,3.0,8.0,,11.0,6.0,17.0,,1.0,1.0,1.0,1.0,1.0,,2.0,,,2.0,5.0,,13.0,11.0,,4.0,,28.0,,,,,0.375,0.42857142857142855,0.75,0.5,,0.5,0.42105263157894735,1.0,,0.5185185185185185,0.625,,0.5625,0.6666666666666666,,0.2962962962962963,,,0.5,,0.5,0.45454545454545453,1.0,0.5789473684210527,0.4,1.0,0.6,0.2,0.7142857142857143,0.3333333333333333,1.0,,74.3225806451613,20.25,18.5,18.071428571428573,17.571428571428573,0.07407407407407407,0.5,0.5,,0.25925925925925924,0.37037037037037035,0.5,0.5,0.6,0.2962962962962963,0.5,0.5,0.75,0.25,1.0,,,,,0.37037037037037035,0.5,0.4421333333333333,0.5720125,,0.15625,0.17391304347826086,0.2222222222222222,,14.721052631578948,25.0,,3.0,1.0,,0.25,0.25,5.0,4.0,5.0,2.0,1.0,3.0,1.0,3.0,,,0.3333333333333333,0.3333333333333333,0.2857142857142857,0.2857142857142857,,0.75,0.3333333333333333,1.0,,1.0,2.0,,,,,,,,,,1.0,,,,,,,,,,,0.1111111111111111,,,1.0,,,3.0,,,,2.0,0.4,,2.0,,,,,,1610612757,2010,2009-10,False
101110-200746-201164-201965-201988,1610612757,"Martell Webster, LaMarcus Aldridge, Rudy Fernandez, Jeff Ayres, Patty Mills","Webster, Aldridge, Fernandez, Ayres, Mills",101110-200746-201164-201965-201988,POR,43.0,1,1.0,,1.0,2.0,1.0,2.0,,3,,,,,,,,,,1.0,1.0,1.0,1.0,,,1.0,1.0,,3.0,3.0,,,,,,1.0,1.0,,3.0,,,3.0,,1.0,1.0,,,1.0,1.0,1.0,,,3.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,3.0,3.0,1.0,1.0,,,,1.0,1.0,1.0,1.0,,,,1.5,,1.5,1.5,,1.5,1.0,,,,,,,,,,,,,,,,,100.46511627906976,12.0,15.5,12.0,15.5,,,,,,,,,,1.0,1.0,1.0,1.0,,,,,1.0,1.0,1.0,1.0,0.5343,,0.5343,,,,1.0,,24.1,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612757,2010,2009-10,False
101110-200746-201573-201587-436,1610612757,"Martell Webster, LaMarcus Aldridge, Jerryd Bayless, Nicolas Batum, Juwan Howard","Webster, Aldridge, Bayless, Batum, Howard",101110-200746-201573-201587-436,POR,175.0,1,3.0,,4.0,4.0,,,1.0,8,2.0,2.0,1.0,1.0,,,,1.0,1.0,,,,,3.0,3.0,,2.0,1.0,7.0,7.0,1.0,1.0,3.0,,,,,,,2.0,4.0,,,,,,1.0,,1.0,,,1.0,2.0,,,1.0,,1.0,1.0,2.0,,,,,,,,,,,2.0,3.0,,1.0,1.0,1.0,1.0,,4.0,,,,,0.3333333333333333,0.3333333333333333,,,,,1.0,1.0,,0.6,1.0,,0.7,1.5,,0.4,,,,,1.0,,,0.5,0.5,,,,,1.0,,,65.82857142857144,25.25,18.5,20.0,18.5,0.4,1.0,1.0,,,0.2,1.0,1.0,1.0,,,,,1.0,1.0,,,,,0.8,,0.51558,,,0.2,0.3333333333333333,0.42857142857142855,,5.733333333333333,23.2,,1.0,1.0,,0.5,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,0.5,0.4,,,,,,,,,,,,1.0,,,,,,,1.0,1.0,,,,,,,,1610612757,2010,2009-10,False
101110-200746-201587-201988-436,1610612757,"Martell Webster, LaMarcus Aldridge, Nicolas Batum, Patty Mills, Juwan Howard","Webster, Aldridge, Batum, Mills, Howard",101110-200746-201587-201988-436,POR,104.0,1,2.0,-1.0,3.0,3.0,3.0,3.0,2.0,6,2.0,3.0,1.0,2.0,2.0,3.0,,,1.0,,,,,2.0,4.0,,,,4.0,5.0,1.0,2.0,2.0,2.0,4.0,,,,4.0,2.0,2.0,,,,,,1.0,,1.0,,1.0,,2.0,2.0,,,,,3.0,3.0,,,,1.0,,,,1.0,1.0,1.0,,,,,,,,,2.0,4.0,3.0,,,0.5,0.5,,,,,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,,,,1.0,,,1.0,,,1.0,1.0,,1.0,,,,,83.07692307692308,18.666666666666668,16.0,13.666666666666666,15.333333333333334,0.75,0.6666666666666666,0.6666666666666666,0.5,,0.25,,,,,,,,1.0,0.5,0.75,0.6666666666666666,,,0.75,,0.522825,0.61225,0.522825,,,0.5,1.0,3.575,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,1610612757,2010,2009-10,False
101110-200750-201164-201573-436,1610612757,"Martell Webster, Brandon Roy, Rudy Fernandez, Jerryd Bayless, Juwan Howard","Webster, Roy, Fernandez, Bayless, Howard",101110-200750-201164-201573-436,POR,100.0,1,2.0,-2.0,3.0,3.0,,,,6,1.0,1.0,,,,,1.0,,1.0,,,,,2.0,3.0,,,,4.0,6.0,,,,,,,,,,2.0,2.0,,,,,,1.0,,1.0,,,,2.0,,,,,,,,,,,,,,,,,,1.0,2.0,,,,,,,4.0,,,,,0.5,0.5,,,,,0.6666666666666666,,,0.6666666666666666,,,0.6666666666666666,,,,,,,,,,,,,,,,,,,,86.39999999999999,15.666666666666666,17.666666666666668,15.666666666666666,17.666666666666668,0.3333333333333333,1.0,1.0,,0.3333333333333333,0.3333333333333333,,,,,,,,,,,,,,0.3333333333333333,,0.4525666666666666,,,,,,,8.366666666666667,,,,,,,,,,,1.0,,,,,1.0,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612757,2010,2009-10,False
101110-200750-201164-201573-948,1610612757,"Martell Webster, Brandon Roy, Rudy Fernandez, Jerryd Bayless, Marcus Camby","Webster, Roy, Fernandez, Bayless, Camby",101110-200750-201164-201573-948,POR,74.0,1,1.0,-2.0,2.0,3.0,2.0,3.0,,5,1.0,1.0,,,1.0,1.0,1.0,,,,,,,1.0,2.0,,,,2.0,4.0,,,,1.0,2.0,,,,2.0,,2.0,,,,,,,,,,,,,,1.0,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,2.0,2.0,2.0,,,,,,,,,0.5,,0.5,0.5,,0.5,0.5,,0.5,,,,,,,,1.0,1.0,,,,,,,1.0,,97.29729729729729,14.0,15.333333333333334,14.0,15.333333333333334,0.5,1.0,1.0,,0.5,,,,,,,,,,,0.5,1.0,,,0.5,,0.46585,,0.46585,,,,1.0,6.5,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612757,2010,2009-10,False
101110-200750-201573-201967-436,1610612757,"Martell Webster, Brandon Roy, Jerryd Bayless, Dante Cunningham, Juwan Howard","Webster, Roy, Bayless, Cunningham, Howard",101110-200750-201573-201967-436,POR,202.0,1,3.0,-2.0,8.0,9.0,8.0,5.0,1.0,17,1.0,1.0,,,1.0,1.0,1.0,,2.0,1.0,3.0,1.0,3.0,1.0,4.0,2.0,5.0,,8.0,10.0,,,3.0,1.0,4.0,2.0,5.0,,8.0,,2.0,6.0,,2.0,1.0,,,2.0,2.0,1.0,,,6.0,1.0,1.0,1.0,2.0,4.0,1.0,5.0,,1.0,,,1.0,1.0,,1.0,,1.0,2.0,3.0,,,,,,,5.0,8.0,8.0,1.0,,,,1.0,0.4,0.4,0.5,0.25,,0.25,0.4444444444444444,1.5,0.4444444444444444,0.4444444444444444,1.5,0.4444444444444444,0.5555555555555556,,,,1.0,0.5,0.3333333333333333,0.5,0.5,0.2,,,0.5,0.5,,,,121.18811881188118,13.875,10.11111111111111,12.375,9.88888888888889,0.1111111111111111,1.0,1.0,,0.1111111111111111,0.2222222222222222,,,,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,,,0.1111111111111111,1.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.5,0.50514375,0.5853,0.50514375,,,0.375,1.0,11.675,30.639999999999997,1.0,,,,,,,,,,1.0,1.0,1.0,1.0,,,1.0,,,,,1.0,1.0,1.0,1.0,,,1.0,,1.0,2.0,,,1.0,2.0,1.0,,,0.2222222222222222,0.5,0.5,1.0,,,,0.2222222222222222,0.5,,,1.0,,,,,,,,,,,,,,,,,1610612757,2010,2009-10,False
101110-201164-201573-201587-436,1610612757,"Martell Webster, Rudy Fernandez, Jerryd Bayless, Nicolas Batum, Juwan Howard","Webster, Fernandez, Bayless, Batum, Howard",101110-201164-201573-201587-436,POR,13.0,1,,2.0,1.0,,,,1.0,1,,,,,,,,,,,,,,,,,,2.0,2.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,,1.0,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,110.76923076923076,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612757,2010,2009-10,False
101110-201164-201573-201587-948,1610612757,"Martell Webster, Rudy Fernandez, Jerryd Bayless, Nicolas Batum, Marcus Camby","Webster, Fernandez, Bayless, Batum, Camby",101110-201164-201573-201587-948,POR,137.0,1,2.0,,4.0,4.0,,4.0,,8,,1.0,,,,,,1.0,4.0,,,,,1.0,5.0,,,,2.0,2.0,,,,,,,,,,,2.0,,,,,1.0,,,,,,,,1.0,2.0,1.0,,3.0,1.0,4.0,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,0.2,,,0.2,,,0.2,,,,0.2,1.0,,,0.3333333333333333,0.25,1.0,0.6,0.25,1.0,,,,,1.0,,84.08759124087592,19.25,15.0,19.25,13.75,0.2,,,,,0.8,0.25,0.25,,,,,,,,,,,,0.2,,0.49766000000000005,,,,,,,16.04,,,,,,,,2.0,2.0,2.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612757,2010,2009-10,False
101110-201164-201573-201965-201967,1610612757,"Martell Webster, Rudy Fernandez, Jerryd Bayless, Jeff Ayres, Dante Cunningham","Webster, Fernandez, Bayless, Ayres, Cunningham",101110-201164-201573-201965-201967,POR,282.0,2,5.0,-3.0,10.0,9.0,9.0,4.0,1.0,19,3.0,4.0,1.0,1.0,3.0,4.0,1.0,,2.0,,1.0,,1.0,3.0,7.0,,1.0,2.0,8.0,11.0,1.0,1.0,2.0,3.0,6.0,,1.0,2.0,8.0,2.0,4.0,,2.0,1.0,,,1.0,,1.0,,1.0,,2.0,1.0,1.0,1.0,,2.0,1.0,3.0,,2.0,1.0,,1.0,,,1.0,,1.0,,4.0,,2.0,2.0,,,1.0,6.0,8.0,9.0,1.0,1.0,0.3333333333333333,0.5,,,,,0.42857142857142855,1.0,0.5,0.375,1.0,0.42857142857142855,0.4444444444444444,1.0,0.5,0.125,,,,,0.25,0.25,1.0,0.4,0.2,,1.0,,,,1.0,,97.02127659574468,12.2,17.77777777777778,12.2,15.666666666666666,0.5,0.75,0.75,0.3333333333333333,0.125,0.25,,,,0.125,,,,1.0,1.0,0.5714285714285714,0.75,0.14285714285714285,,0.625,,0.5292,0.5721,0.5391,,,0.25,1.0,5.957142857142857,24.9,0.9,,,,,,1.0,1.0,1.0,,,,,,,,,1.0,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612757,2010,2009-10,False
101110-201164-201573-436-948,1610612757,"Martell Webster, Rudy Fernandez, Jerryd Bayless, Juwan Howard, Marcus Camby","Webster, Fernandez, Bayless, Howard, Camby",101110-201164-201573-436-948,POR,356.0,3,6.0,-6.0,11.0,13.0,3.0,12.0,1.0,24,,1.0,,1.0,,,4.0,2.0,4.0,,3.0,,1.0,3.0,9.0,,3.0,2.0,8.0,14.0,,1.0,,1.0,2.0,,1.0,2.0,4.0,2.0,4.0,,,2.0,,,1.0,,1.0,,,1.0,2.0,1.0,2.0,3.0,,5.0,1.0,6.0,,1.0,,1.0,1.0,,,2.0,,,1.0,1.0,,1.0,2.0,,1.0,,8.0,4.0,3.0,,,0.3333333333333333,0.3333333333333333,,,,,0.3333333333333333,,0.5,0.25,,0.3333333333333333,0.3076923076923077,,0.5,0.25,,,0.5,,0.75,0.16666666666666666,0.6666666666666666,0.7142857142857143,0.16666666666666666,,0.3333333333333333,,0.5,1.0,1.0,,97.07865168539325,16.0,13.846153846153847,15.909090909090908,13.307692307692308,0.08333333333333333,,,,0.3333333333333333,0.3333333333333333,0.5,0.5,0.5,0.25,,,,1.0,,,,0.3333333333333333,,0.3333333333333333,,0.417915,0.5801,0.39015,0.07692307692307693,0.1,,0.5,12.622222222222222,44.5,0.2727272727272727,,,,,,1.0,,1.0,1.0,,,,,,,,1.0,0.25,0.25,,,,,1.0,1.0,,0.5,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,1.0,1.0,,,,,,,,1610612757,2010,2009-10,False
101110-201164-201965-201967-201988,1610612757,"Martell Webster, Rudy Fernandez, Jeff Ayres, Dante Cunningham, Patty Mills","Webster, Fernandez, Ayres, Cunningham, Mills",101110-201164-201965-201967-201988,POR,155.0,1,3.0,5.0,6.0,7.0,6.0,7.0,1.0,13,1.0,2.0,1.0,1.0,1.0,2.0,1.0,,,,1.0,,1.0,2.0,3.0,,1.0,3.0,7.0,2.0,1.0,1.0,2.0,2.0,3.0,,1.0,3.0,7.0,2.0,2.0,,,1.0,,,1.0,,1.0,,,,2.0,1.0,,3.0,,3.0,1.0,4.0,,1.0,,1.0,,,,1.0,,1.0,,,,2.0,4.0,,,2.0,5.0,7.0,6.0,,2.0,0.5,0.5,,,,,0.6666666666666666,1.0,0.6666666666666666,0.5,1.0,0.5,0.5833333333333334,1.0,0.5833333333333334,0.25,,,1.0,,0.75,1.0,,0.75,0.5,1.0,,,0.5,1.0,,,120.77419354838709,10.666666666666666,13.0,8.833333333333334,12.142857142857142,0.5,0.5,0.5,,0.25,,,,,0.25,,,,1.0,1.0,0.5,0.5,0.25,,0.75,,0.491275,0.6147,0.491275,,,0.2857142857142857,1.0,4.633333333333334,26.9,1.0,,,,,,2.0,2.0,2.0,1.0,,,,,1.0,,,1.0,1.0,1.0,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.5,,1.0,,,,,,1610612757,2010,2009-10,False
101110-201573-201587-436-948,1610612757,"Martell Webster, Jerryd Bayless, Nicolas Batum, Juwan Howard, Marcus Camby","Webster, Bayless, Batum, Howard, Camby",101110-201573-201587-436-948,POR,15.0,1,,-2.0,,1.0,,1.0,,1,,,,,,,,,,,1.0,,1.0,,,,1.0,,,2.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,96.0,,13.0,,13.0,,,,,,,,,,1.0,,,,,,,,1.0,,1.0,,,,,,,,,,54.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1610612757,2010,2009-10,False
1889-200746-200750-201164-201967,1610612757,"Andre Miller, LaMarcus Aldridge, Brandon Roy, Rudy Fernandez, Dante Cunningham","Miller, Aldridge, Roy, Fernandez, Cunningham",1889-200746-200750-201164-201967,POR,84.0,1,1.0,-5.0,3.0,3.0,3.0,3.0,1.0,6,1.0,2.0,1.0,1.0,1.0,2.0,,,,,,,,1.0,2.0,,,,2.0,7.0,1.0,1.0,2.0,1.0,2.0,,,,2.0,,2.0,,2.0,,,1.0,,,,,,,,1.0,,,,,1.0,1.0,,,,1.0,1.0,,,2.0,,2.0,,1.0,,,,,,,,2.0,3.0,1.0,,,,,,,,0.5,1.0,0.5,0.5,1.0,0.5,0.5,1.0,0.5,,0.5,0.5,0.5,,,1.0,,,1.0,1.0,,,,,,,102.85714285714286,19.666666666666668,8.333333333333334,19.0,8.333333333333334,1.0,0.5,1.0,,,,,,,,,,,1.0,1.0,1.0,0.5,,,1.0,,0.53625,0.5522,0.53625,,,1.0,1.0,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612757,2010,2009-10,False
1889-200746-200750-201164-436,1610612757,"Andre Miller, LaMarcus Aldridge, Brandon Roy, Rudy Fernandez, Juwan Howard","Miller, Aldridge, Roy, Fernandez, Howard",1889-200746-200750-201164-436,POR,127.0,1,2.0,-1.0,4.0,3.0,,,,7,,,,,,,1.0,1.0,2.0,,,,,2.0,3.0,,,,4.0,5.0,,,,,,,,,,2.0,2.0,,,,,,1.0,,1.0,,,,2.0,,,1.0,,1.0,,1.0,,,,,1.0,,,1.0,,,2.0,2.0,,1.0,,,,,4.0,,,,,0.5,0.5,,,,,0.6666666666666666,,,0.6666666666666666,,,0.6666666666666666,,,,,,,,1.0,,,0.5,,,,,,,,,79.37007874015748,19.75,16.0,19.75,16.0,,,,,0.3333333333333333,0.6666666666666666,0.5,0.5,,,,,,,,,,,,,,0.38599999999999995,,,,,,,12.766666666666666,,,,,1.0,,,,,,1.0,,,,,1.0,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612757,2010,2009-10,False
1889-200746-200750-201573-201967,1610612757,"Andre Miller, LaMarcus Aldridge, Brandon Roy, Jerryd Bayless, Dante Cunningham","Miller, Aldridge, Roy, Bayless, Cunningham",1889-200746-200750-201573-201967,POR,86.0,1,1.0,-2.0,4.0,4.0,4.0,4.0,,8,1.0,1.0,,,1.0,1.0,,,1.0,,1.0,,1.0,1.0,2.0,,1.0,,2.0,4.0,,,,1.0,2.0,,1.0,,2.0,,2.0,,,1.0,,,,,,,,,,,1.0,,,1.0,,1.0,,1.0,1.0,1.0,,,1.0,1.0,,1.0,1.0,1.0,,,,,,,2.0,2.0,4.0,,,,,,,,,0.5,,0.5,0.3333333333333333,,0.3333333333333333,0.3333333333333333,,0.3333333333333333,0.3333333333333333,,,1.0,,,,1.0,1.0,,,,,,,1.0,,133.95348837209303,14.0,7.5,14.0,7.5,0.3333333333333333,1.0,1.0,,,0.3333333333333333,,,,0.3333333333333333,,,,,,0.3333333333333333,1.0,0.3333333333333333,,0.6666666666666666,,0.4880166666666667,,0.4880166666666667,,,,1.0,8.3,25.3,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612757,2010,2009-10,False
1889-200746-200750-201573-436,1610612757,"Andre Miller, LaMarcus Aldridge, Brandon Roy, Jerryd Bayless, Juwan Howard","Miller, Aldridge, Roy, Bayless, Howard",1889-200746-200750-201573-436,POR,163.0,1,3.0,-5.0,5.0,5.0,2.0,2.0,,10,1.0,1.0,,,,,1.0,,,,,,,1.0,2.0,,,3.0,5.0,10.0,,,,,,,,3.0,3.0,2.0,,,,,,,1.0,,1.0,,1.0,,2.0,,,,,,,,,,,1.0,,,,1.0,,,1.0,2.0,,2.0,4.0,,,2.0,5.0,3.0,2.0,1.0,2.0,1.0,1.0,,,,,0.5,,,0.5,,,0.625,,0.75,,,,1.0,,,,,,,,,,,,,,88.34355828220859,17.8,14.8,17.8,14.8,0.5,1.0,1.0,1.0,0.5,,,,,,,,,,,,,,,0.5,,0.46895,,,,,,0.6,4.0,,0.4,,,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612757,2010,2009-10,False
