EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,Corner3FGA,Arc3FGM,Arc3FGA,FG2M,FG2A,FG3M,FG3A,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,ThreePtAssists,Assists,Arc3Assists,AssistPoints,OffThreePtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,ShootingFouls,Fouls,FirstChancePoints,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,EfgPct,SecondChanceEfgPct,TsPct,SecondChanceTsPct,FG3APct,FG2APctBlocked,ShortMidRangePctBlocked,DefTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffArc3ReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChancePointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPoss,PenaltyDefPoss,Corner3FGM,PenaltyArc3FGM,PenaltyArc3FGA,FtPoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsUnassisted3s,Corner3Assists,DeadBallTurnovers,Turnovers,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked3s,BlockedArc3,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,PenaltyFg3Pct,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,BlocksRecoveredPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyArc3Frequency,PenaltyArc3Accuracy,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,PenaltyOffPossPct,PenaltyAtRimFGM,PenaltyAtRimFGA,LongMidRangeFGA,SecondChanceCorner3FGA,PenaltyCorner3FGA,SecondChanceArc3FGA,SecondChanceFG3A,SecondChanceFtPoints,PtsAssisted2s,TwoPtAssists,AtRimAssists,ShortMidRangeAssists,OffTwoPtRebounds,SelfOReb,Steals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,Loose Ball Fouls,Blocked2s,BlockedAtRim,BlockedCorner3,Assisted2sPct,NonPutbacksAssisted2sPct,AtRimPctBlocked,LongMidRangePctBlocked,LiveBallTurnoverPct,OffTwoPtReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,DefCorner3ReboundPct,SelfORebPct,AtRimPctAssisted,ShortMidRangePctAssisted,LongMidRangeFrequency,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,SecondChanceShotQualityAvg,FTOffRebounds,BadPassSteals,LostBallTurnovers,PenaltyTurnovers,Charge Fouls,Transition Take Fouls Drawn,BlockedShortMidRange,OffFTReboundPct,SecondChanceCorner3FGM,SecondChanceFG3M,SecondChanceFg3Pct,OffShortMidRangeReboundPct,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,LostBallOutOfBoundsTurnovers,Offensive Fouls Drawn,FTDefRebounds,DefensiveGoaltends,NonShootingPenaltyNonTakeFouls,DefFTReboundPct,PenaltyCorner3FGM,SecondChanceTurnovers,PenaltyCorner3Accuracy,BadPassOutOfBoundsTurnovers,Travels,LongMidRangeFGM,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,SecondChanceArc3FGM,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,HeaveAttempts,SecondChanceAtRimPctAssisted,Fg3aBlocked,LongMidRangeAssists,Technical Free Throw Trips,FG3APctBlocked,Arc3PctBlocked,LongMidRangePctAssisted,StepOutOfBoundsTurnovers,ThreePtShootingFoulsDrawn,OffensiveGoaltends,ThreePtShootingFoulsDrawnPct,team_id,year,season,team_vs
1629020-1629029-1629060-1630559-1630692,1610612747,"Jarred Vanderbilt, Luka Dončić, Rui Hachimura, Austin Reaves, Jordan Goodwin","Vanderbilt, Dončić, Hachimura, Reaves, Goodwin",1629020-1629029-1629060-1630559-1630692,LAL,73.0,1,1.0,3.0,4.0,4.0,,8.0,,1.0,,,1.0,1.0,1.0,,,1.0,2.0,,1.0,4.0,1.0,,,,,,,,,1.0,,1.0,,2.0,,1.0,,2.0,,2.0,,1.0,4.0,,,,0.5,,0.3333333333333333,,0.4,,0.3333333333333333,0.5,,,1.0,,1.0,,,,1.0,157.8082191780822,10.25,8.0,10.25,8.0,0.3333333333333333,,,0.3333333333333333,1.0,1.0,0.3333333333333333,,,,,,,0.6666666666666666,,0.5790000000000001,,4.75,23.2,4.0,4.0,,,,2.0,1.0,2.0,,1.0,2.0,4.0,,,,,,3.0,,5.0,1.0,2.0,1.0,,,,,4.0,4.0,1.0,,0.5,0.3333333333333333,0.4,,,,,,,0.5790000000000001,0.5,0.6666666666666666,1.0,1.0,,1.0,,,1.0,,,,2.0,1.0,,1.0,,,2.0,1.0,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,1.0,,,,0.3333333333333333,,0.3333333333333333,,,1.0,,,,,,,,,,,,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2025,2024-25,True
1629060-1629216-1629637-1630559-2544,1610612747,"Rui Hachimura, Gabe Vincent, Jaxson Hayes, Austin Reaves, LeBron James","Hachimura, Vincent, Hayes, Reaves, James",1629060-1629216-1629637-1630559-2544,LAL,49.0,1,1.0,,2.0,2.0,,4.0,,,,,,,,1.0,1.0,,,1.0,1.0,3.0,3.0,,,,,,,1.0,1.0,,,,,,,,,,,,1.0,2.0,3.0,,1.0,1.0,,,1.5,,1.5,,1.0,,,,,,,,,,,117.55102040816327,8.0,16.5,8.0,16.5,,,,,,,,1.0,1.0,1.0,,,,1.0,1.0,0.53895,,,25.4,,,,,,,,,,,,,3.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2025,2024-25,True
1627827-1629216-1629637-1630559-2544,1610612747,"Dorian Finney-Smith, Gabe Vincent, Jaxson Hayes, Austin Reaves, LeBron James","Finney-Smith, Vincent, Hayes, Reaves, James",1627827-1629216-1629637-1630559-2544,LAL,69.0,1,1.0,-2.0,2.0,3.0,,5.0,,,,,1.0,1.0,,,,1.0,1.0,,,2.0,4.0,,,,2.0,,,,,,,,,,,,1.0,1.0,,1.0,1.0,2.0,2.0,,,,1.0,,1.0,,1.0,,,,,1.0,,,1.0,,,,,104.34782608695653,10.5,16.0,10.5,16.0,,,,1.0,1.0,1.0,,,,,,,,,,0.4415,,13.0,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2025,2024-25,True
1627827-1629029-1629216-1630692-2544,1610612747,"Dorian Finney-Smith, Luka Dončić, Gabe Vincent, Jordan Goodwin, LeBron James","Finney-Smith, Dončić, Vincent, Goodwin, James",1627827-1629029-1629216-1630692-2544,LAL,74.0,1,1.0,-2.0,1.0,2.0,,3.0,,,,,1.0,1.0,,,1.0,1.0,1.0,,1.0,2.0,4.0,,,,2.0,,,1.0,,,,,,,1.0,,,,1.0,1.0,,,2.0,,,,1.0,,0.5,,0.5,,0.5,,,,,1.0,,1.0,1.0,,,58.37837837837838,36.0,19.0,36.0,19.0,,,,0.5,1.0,1.0,,0.5,,,,,,0.5,,0.4489,,12.5,27.1,,,,,,,,,,,,,,,,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2025,2024-25,True
1629003-1630692-1642261-1642355-203458,1610612747,"Shake Milton, Jordan Goodwin, Dalton Knecht, Bronny James, Alex Len","Milton, Goodwin, Knecht, James, Len",1629003-1630692-1642261-1642355-203458,LAL,220.0,2,4.0,-1.0,6.0,6.0,1.0,12.0,1.0,2.0,1.0,1.0,,,,,2.0,1.0,2.0,,2.0,4.0,5.0,1.0,1.0,2.0,2.0,,2.0,2.0,,,,,,,,1.0,1.0,2.0,1.0,3.0,,1.0,2.0,,,,0.5,1.0,0.25,1.0,0.4,1.0,0.5,,,0.5,0.2,,0.2857142857142857,0.3333333333333333,,0.5,0.25,78.54545454545455,18.0,18.666666666666668,18.0,13.666666666666666,0.5,0.5,0.5,,,,,0.5,,,,1.0,1.0,1.0,,0.5066875,0.5,1.55,27.3,4.0,6.0,,,1.0,2.0,1.0,2.0,,1.0,,2.0,,,1.0,1.0,,1.0,,2.0,,1.0,,,,,,2.0,4.0,,,0.5,0.3333333333333333,0.3333333333333333,,,,,0.3333333333333333,,0.5235333333333333,0.2,0.3333333333333333,0.5,0.6666666666666666,1.0,2.0,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,0.6666666666666666,0.5,,0.637,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2025,2024-25,True
1627827-1629029-1629060-1630559-1630692,1610612747,"Dorian Finney-Smith, Luka Dončić, Rui Hachimura, Austin Reaves, Jordan Goodwin","Finney-Smith, Dončić, Hachimura, Reaves, Goodwin",1627827-1629029-1629060-1630559-1630692,LAL,98.0,1,2.0,,3.0,3.0,1.0,6.0,1.0,1.0,,,,,1.0,,1.0,1.0,2.0,,2.0,2.0,2.0,,1.0,,,,,1.0,,,,1.0,,2.0,1.0,1.0,,1.0,1.0,2.0,,,2.0,,,,0.5,,0.25,,0.25,,0.5,,,,1.0,0.5,1.0,0.3333333333333333,1.0,,1.0,88.16326530612245,21.333333333333332,11.333333333333334,16.0,11.333333333333334,0.25,1.0,1.0,,,,0.25,0.25,,,,,,0.75,,0.5243,,11.95,25.15,3.0,3.0,,,1.0,,1.0,2.0,,2.0,,2.0,,,,,,,,,,,,,,,,2.0,3.0,,,0.5,0.25,0.25,,,,,0.25,,0.5243,,,1.0,1.0,1.0,1.0,1.0,,1.0,,,,2.0,1.0,1.0,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,1.0,,0.25,,,0.25,1.0,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2025,2024-25,True
1627827-1629020-1629029-1629060-2544,1610612747,"Dorian Finney-Smith, Jarred Vanderbilt, Luka Dončić, Rui Hachimura, LeBron James","Finney-Smith, Vanderbilt, Dončić, Hachimura, James",1627827-1629020-1629029-1629060-2544,LAL,12.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2025,2024-25,True
1629020-1629637-1630559-1630692-2544,1610612747,"Jarred Vanderbilt, Jaxson Hayes, Austin Reaves, Jordan Goodwin, LeBron James","Vanderbilt, Hayes, Reaves, Goodwin, James",1629020-1629637-1630559-1630692-2544,LAL,62.0,1,1.0,-2.0,1.0,2.0,,3.0,,,,,,,,,2.0,,,,2.0,,2.0,,,,,,,2.0,,,,,,,1.0,,,,1.0,1.0,,,,,,,,,,,,,1.0,,,,,0.5,,0.5,0.5,,,69.6774193548387,38.0,12.0,38.0,12.0,,,,,,,,1.0,,,,,,1.0,,0.518175,,,25.25,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2025,2024-25,True
1629060-1629637-1630559-1630692-2544,1610612747,"Rui Hachimura, Jaxson Hayes, Austin Reaves, Jordan Goodwin, LeBron James","Hachimura, Hayes, Reaves, Goodwin, James",1629060-1629637-1630559-1630692-2544,LAL,52.0,1,1.0,-1.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,,1.0,,,,1.0,2.0,,,2.0,3.0,1.0,1.0,2.0,2.0,,2.0,,,,,,,,,,1.0,1.0,1.0,2.0,1.0,1.0,,,,,0.5,1.0,0.5,1.0,0.5,1.0,,,,1.0,,,1.0,1.0,,,,83.07692307692308,13.0,19.5,13.0,19.5,0.5,1.0,1.0,0.5,,,,,,,,1.0,1.0,0.5,,0.51995,1.0,5.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,1.0,,,,1.0,,,1.0,,,,,,,,,0.5844,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2025,2024-25,True
1627827-1629020-1629216-1630559-2544,1610612747,"Dorian Finney-Smith, Jarred Vanderbilt, Gabe Vincent, Austin Reaves, LeBron James","Finney-Smith, Vanderbilt, Vincent, Reaves, James",1627827-1629020-1629216-1630559-2544,LAL,466.0,4,8.0,8.0,16.0,13.0,4.0,29.0,4.0,9.0,2.0,2.0,,1.0,1.0,1.0,5.0,5.0,11.0,2.0,6.0,17.0,9.0,3.0,3.0,6.0,6.0,6.0,2.0,5.0,1.0,2.0,2.0,4.0,1.0,10.0,1.0,4.0,1.0,5.0,4.0,9.0,,4.0,11.0,1.0,0.3333333333333333,0.3333333333333333,0.45454545454545453,1.0,0.47058823529411764,1.0,0.5,1.0,0.35294117647058826,0.18181818181818182,,0.5,0.8,0.25,0.7142857142857143,0.4,0.25,0.5,0.75,89.6137339055794,15.25,17.076923076923077,14.0,16.615384615384617,0.5294117647058824,0.4444444444444444,0.5714285714285714,0.058823529411764705,,,0.058823529411764705,0.29411764705882354,0.2,0.2,1.0,0.6666666666666666,1.0,0.8823529411764706,0.2,0.5655147058823529,0.35294117647058826,4.027272727272727,26.2,,,1.0,,,1.0,,,,,,,,1.0,2.0,3.0,1.0,4.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,1.0,1.0,1.0,,,,0.058823529411764705,0.09090909090909091,,,,,1.0,,,,,,4.0,2.0,2.0,,3.0,2.0,3.0,,1.0,1.0,,,,,0.4,0.5,0.2222222222222222,,0.3333333333333333,0.5,0.6,,,,,1.0,0.25,0.5,,0.058823529411764705,,,,,,0.48723333333333335,,3.0,,,,,,,,,,,,,1.0,1.0,,,,,,1.0,,,,1.0,1.0,1.0,,,,,0.5,,,,,,,,,,,1610612747,2025,2024-25,True
1629029-1629060-1629637-1630559-2544,1610612747,"Luka Dončić, Rui Hachimura, Jaxson Hayes, Austin Reaves, LeBron James","Dončić, Hachimura, Hayes, Reaves, James",1629029-1629060-1629637-1630559-2544,LAL,1547.0,4,26.0,19.0,46.0,44.0,6.0,90.0,8.0,14.0,3.0,3.0,4.0,9.0,5.0,8.0,18.0,13.0,25.0,10.0,23.0,64.0,45.0,4.0,5.0,12.0,8.0,27.0,4.0,18.0,8.0,2.0,9.0,18.0,7.0,45.0,4.0,8.0,10.0,19.0,9.0,28.0,7.0,9.0,52.0,0.9,0.43478260869565216,0.43478260869565216,0.52,0.8,0.5833333333333334,0.6875,0.5849056603773585,0.6875,0.4791666666666667,0.08,,0.625,0.8,0.3076923076923077,0.6923076923076923,0.36,0.4,0.6363636363636364,0.875,83.77504848093083,17.782608695652176,16.568181818181817,16.847826086956523,15.704545454545455,0.2916666666666667,0.5714285714285714,0.6666666666666666,0.1875,0.4444444444444444,0.4444444444444444,0.10416666666666667,0.375,0.4444444444444444,0.47058823529411764,0.875,0.375,1.0,0.7708333333333334,0.4444444444444444,0.5436729166666666,0.1875,5.404,24.960869565217394,1.0,1.0,2.0,,,8.0,1.0,2.0,,,,2.0,3.0,2.0,2.0,3.0,,9.0,3.0,12.0,,5.0,,,,,,2.0,1.0,,,0.5,0.5,0.5,,0.4,0.4,1.0,,,0.6959,0.09433962264150944,0.16666666666666666,0.03125,0.021739130434782608,1.0,2.0,2.0,,,3.0,3.0,1.0,18.0,9.0,5.0,3.0,5.0,4.0,3.0,1.0,1.0,,,,,,0.6923076923076923,0.8181818181818182,0.14285714285714285,,0.3333333333333333,0.4166666666666667,0.5,,,0.5,1.0,0.5,0.18181818181818182,0.625,0.75,0.041666666666666664,,0.375,1.0,0.5,,0.5808857142857143,,2.0,1.0,,,,,,,1.0,0.3333333333333333,0.4,,,,,1.0,,,1.0,,,,2.0,,1.0,0.5,0.5,1.0,0.3333333333333333,1.0,,0.3333333333333333,1.0,1.0,2.0,0.043478260869565216,0.05555555555555555,1.0,,,,,1610612747,2025,2024-25,True
1627827-1629029-1629060-1630559-2544,1610612747,"Dorian Finney-Smith, Luka Dončić, Rui Hachimura, Austin Reaves, LeBron James","Finney-Smith, Dončić, Hachimura, Reaves, James",1627827-1629029-1629060-1630559-2544,LAL,5180.0,5,86.0,19.0,158.0,156.0,27.0,314.0,27.0,43.0,5.0,11.0,15.0,40.0,19.0,15.0,42.0,44.0,92.0,23.0,61.0,191.0,172.0,9.0,18.0,35.0,56.0,51.0,10.0,42.0,15.0,10.0,17.0,33.0,9.0,83.0,11.0,31.0,24.0,57.0,33.0,90.0,12.0,33.0,156.0,0.7391304347826086,0.3770491803278688,0.3770491803278688,0.4782608695652174,0.5,0.5130718954248366,0.55,0.5617647058823529,0.5645161290322581,0.39869281045751637,0.10869565217391304,0.075,0.75,0.7209302325581395,0.3142857142857143,0.7333333333333333,0.37349397590361444,0.20833333333333334,0.6666666666666666,0.7586206896551724,87.2895752895753,16.126582278481013,16.871794871794872,14.822784810126583,16.134615384615383,0.28104575163398693,0.627906976744186,0.75,0.26143790849673204,0.375,0.40540540540540543,0.12418300653594772,0.27450980392156865,0.35714285714285715,0.35714285714285715,0.6,0.36666666666666664,0.45454545454545453,0.6797385620915033,0.35714285714285715,0.5240980392156862,0.18324607329842932,5.76304347826087,25.608196721311472,33.0,32.0,8.0,3.0,6.0,34.0,11.0,19.0,6.0,10.0,13.0,53.0,18.0,8.0,11.0,21.0,2.0,36.0,5.0,41.0,5.0,17.0,3.0,,,10.0,8.0,53.0,33.0,3.0,0.6,0.5789473684210527,0.6896551724137931,0.7571428571428571,0.8,0.42105263157894735,0.42105263157894735,1.0,0.20689655172413793,0.5,0.5170465517241379,0.11377245508982035,0.16346153846153846,0.2774869109947644,0.2088607594936709,9.0,9.0,9.0,5.0,4.0,7.0,12.0,2.0,32.0,16.0,11.0,5.0,20.0,5.0,14.0,4.0,10.0,5.0,2.0,10.0,5.0,,0.36363636363636365,0.41025641025641024,0.16279069767441862,,0.47619047619047616,0.4166666666666667,0.4375,0.14285714285714285,0.5454545454545454,0.8461538461538461,0.7142857142857143,0.6428571428571429,0.0684931506849315,0.4074074074074074,0.3333333333333333,0.058823529411764705,0.16666666666666666,0.23333333333333334,0.3103448275862069,1.0,0.13793103448275862,0.5053739130434782,2.0,10.0,5.0,2.0,2.0,,5.0,0.3333333333333333,4.0,5.0,0.4166666666666667,0.48,0.8,1.0,,2.0,2.0,,2.0,1.0,3.0,5.0,0.75,1.0,,2.0,0.2222222222222222,0.2222222222222222,1.0,0.14285714285714285,1.0,,,,,,,,,1.0,2.0,1.0,0.031746031746031744,1610612747,2025,2024-25,True
