EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,TotalPoss,AtRimFGM,AtRimFGA,Corner3FGM,Corner3FGA,FG2M,FG2A,FG3M,FG3A,Points,PtsUnassisted2s,PtsAssisted3s,ThreePtAssists,Assists,Corner3Assists,AssistPoints,FirstChancePoints,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,EfgPct,TsPct,FG3APct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,AtRimFG3AFrequency,ShotQualityAvg,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPoss,PenaltyDefPoss,LongMidRangeFGM,LongMidRangeFGA,PenaltyCorner3FGA,Arc3FGA,PenaltyArc3FGA,FtPoints,OpponentPoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyPoints,PtsAssisted2s,NonHeaveArc3FGA,Fg2aBlocked,TwoPtAssists,AtRimAssists,DefThreePtRebounds,FTDefRebounds,DefRebounds,Rebounds,DeadBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Charge Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,Blocked3s,BlockedArc3,Blocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,FG2APctBlocked,LongMidRangePctBlocked,DefFTReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,AtRimPctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Arc3Frequency,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,PenaltyOffPossPct,SecondChanceOffPoss,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGA,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PtsPutbacks,OffThreePtRebounds,OffTwoPtRebounds,DefTwoPtRebounds,OffRebounds,SelfOReb,Steals,BadPassSteals,LostBallOutOfBoundsTurnovers,SecondChanceTurnovers,Blocked2s,BlockedShortMidRange,RecoveredBlocks,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,AtRimPctBlocked,ShortMidRangePctBlocked,DefTwoPtReboundPct,OffTwoPtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,SelfORebPct,BlocksRecoveredPct,ShortMidRangeFrequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,SecondChanceShotQualityAvg,SecondChancePointsPct,SecondChanceCorner3FGA,Arc3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,NonHeaveArc3FGM,Arc3Assists,LongMidRangeAssists,ThreePtShootingFoulsDrawn,SecondChanceFg3Pct,OffCorner3ReboundPct,DefLongMidRangeReboundPct,LongMidRangePctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,NonHeaveArc3Accuracy,ThreePtShootingFoulsDrawnPct,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,LiveBallTurnoverPct,SecondChanceFtPoints,PenaltyFtPoints,2pt And 1 Free Throw Trips,NonShootingPenaltyNonTakeFouls,ShortMidRangeFGM,ShortMidRangeAssists,LostBallTurnovers,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,PenaltyCorner3FGM,PenaltyFG3M,PtsUnassisted3s,NonShootingFoulsDrawn,BlockedAtRim,NonShootingPenaltyNonTakeFoulsDrawn,PenaltyFg3Pct,PenaltyCorner3Accuracy,Charge Fouls Drawn,PenaltyArc3FGM,Travels,Loose Ball Fouls,Offensive Fouls,Loose Ball Fouls Drawn,Offensive Fouls Drawn,DefensiveGoaltends,PenaltyArc3Accuracy,Fg3aBlocked,FTOffRebounds,FG3APctBlocked,Arc3PctBlocked,OffFTReboundPct,OffLongMidRangeReboundPct,SecondChanceCorner3FGM,StepOutOfBoundsTurnovers,Technical Free Throw Trips,3SecondViolations,Defensive 3 Seconds Violations,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,BlockedLongMidRange,HeaveAttempts,OffensiveGoaltends,Transition Take Fouls,BlockedCorner3,HeaveMakes,Corner3PctBlocked,Transition Take Fouls Drawn,3pt And 1 Free Throw Trips,Clear Path Fouls,team_id,year,season,team_vs
1629014-1630703-1631101-1631133-1641739,1610612757,"Anfernee Simons, Scoot Henderson, Shaedon Sharpe, Jabari Walker, Toumani Camara","Simons, Henderson, Sharpe, Walker, Camara",1629014-1630703-1631101-1631133-1641739,POR,1076.0,5,18.0,7.0,42.0,40.0,82.0,6.0,12.0,1.0,6.0,9.0,17.0,5.0,17.0,43.0,10.0,9.0,3.0,7.0,1.0,17.0,36.0,0.6,0.29411764705882354,0.29411764705882354,0.5294117647058824,0.4852941176470588,0.5375,0.5,109.73977695167287,13.30952380952381,12.925,12.333333333333334,12.325,0.35294117647058826,0.5,0.6,0.17647058823529413,0.16666666666666666,0.16666666666666666,1.0,0.8529411764705882,0.5585632352941177,4.111764705882353,24.841176470588238,18.0,23.0,1.0,1.0,,11.0,2.0,10.0,36.0,5.0,9.0,2.0,16.0,8.0,11.0,2.0,4.0,2.0,12.0,1.0,17.0,24.0,4.0,8.0,5.0,1.0,2.0,,12.0,14.0,5.0,,,1.0,16.0,18.0,0.4444444444444444,0.5714285714285714,0.5555555555555556,0.45454545454545453,0.5714285714285714,0.11764705882352941,,1.0,0.9230769230769231,0.6666666666666666,0.9,1.0,0.3333333333333333,0.029411764705882353,1.0,1.0,0.3235294117647059,,0.18181818181818182,0.5783636363636364,0.13513513513513514,0.25,0.37209302325581395,0.42857142857142855,6.0,2.0,4.0,4.0,7.0,4.0,3.0,5.0,7.0,4.0,4.0,2.0,4.0,7.0,2.0,4.0,3.0,1.0,,1.0,,,0.6,0.5,0.5,0.16666666666666666,,0.36363636363636365,0.25,0.36363636363636365,0.3157894736842105,0.3333333333333333,,0.5,0.5,0.16666666666666666,0.11764705882352941,,0.11764705882352941,0.6666666666666666,0.5,0.6363636363636364,0.5714285714285714,0.5878,0.16279069767441862,,4.0,,1.0,,1.0,4.0,2.0,1.0,,,0.2,1.0,1.0,0.36363636363636365,0.36363636363636365,0.5,,,0.16666666666666666,,,0.36363636363636365,,1.0,4.0,2.0,2.0,0.5,1.0,6.0,2.0,,2.0,1.0,2.0,0.5,0.5,0.5,,,6.0,3.0,1.0,3.0,,,,,1.0,,,4.0,1.0,,,,1.0,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,1610612757,2025,2024-25,True
1629014-1630703-1631101-1631133-203924,1610612757,"Anfernee Simons, Scoot Henderson, Shaedon Sharpe, Jabari Walker, Jerami Grant","Simons, Henderson, Sharpe, Walker, Grant",1629014-1630703-1631101-1631133-203924,POR,376.0,2,6.0,-4.0,14.0,14.0,28.0,5.0,6.0,,1.0,5.0,7.0,,4.0,12.0,,,,5.0,,10.0,10.0,,,,0.7142857142857143,0.45454545454545453,0.46153846153846156,0.36363636363636365,107.23404255319149,14.357142857142858,12.5,13.5,11.642857142857142,0.5454545454545454,0.8333333333333334,1.0,0.09090909090909091,,,,0.9090909090909091,0.6472,3.0142857142857147,25.625,14.0,14.0,,1.0,1.0,3.0,3.0,2.0,16.0,5.0,7.0,4.0,12.0,10.0,3.0,1.0,5.0,5.0,,1.0,2.0,3.0,1.0,3.0,3.0,,2.0,,4.0,5.0,2.0,,,1.0,12.0,14.0,1.0,1.0,0.7142857142857143,0.45454545454545453,0.46153846153846156,0.14285714285714285,,1.0,,0.5,,,1.0,0.09090909090909091,,,0.2727272727272727,0.09090909090909091,0.2727272727272727,0.6472,0.16666666666666666,0.25,1.0,1.0,1.0,1.0,1.0,5.0,6.0,,1.0,1.0,2.0,,,1.0,1.0,1.0,,2.0,2.0,,,1.0,1.0,1.0,1.0,1.0,1.0,0.16666666666666666,,0.5,0.5,,0.2,1.0,,,,0.5,,1.0,,1.0,1.0,0.5454545454545454,0.8333333333333334,0.8893,0.16666666666666666,,,,,,,,,,,,,,,,,,1.0,,,,,,,,2.0,,2.0,0.6666666666666666,,2.0,1.0,2.0,,,,,,,,,,1.0,,1.0,,,1.0,,,,,,,,,1.0,,0.25,0.3333333333333333,,,,,,,,,,,,,,,,,,,,1610612757,2025,2024-25,True
1629014-1630703-1631101-1641739-1642270,1610612757,"Anfernee Simons, Scoot Henderson, Shaedon Sharpe, Toumani Camara, Donovan Clingan","Simons, Henderson, Sharpe, Camara, Clingan",1629014-1630703-1631101-1641739-1642270,POR,714.0,5,12.0,-3.0,23.0,27.0,50.0,7.0,8.0,1.0,1.0,8.0,11.0,2.0,8.0,28.0,6.0,6.0,2.0,7.0,1.0,16.0,26.0,1.0,0.25,0.25,0.7272727272727273,0.5789473684210527,0.6136363636363636,0.42105263157894735,100.84033613445378,14.347826086956522,14.222222222222221,14.347826086956522,13.333333333333334,0.42105263157894735,0.875,0.875,0.05263157894736842,1.0,1.0,1.0,0.8421052631578947,0.6087736842105264,4.627272727272727,25.8625,7.0,10.0,,,,7.0,1.0,6.0,31.0,2.0,3.0,1.0,6.0,10.0,7.0,,5.0,5.0,4.0,,6.0,7.0,,1.0,1.0,2.0,5.0,,5.0,7.0,3.0,,,1.0,6.0,7.0,0.625,0.7142857142857143,0.6666666666666666,0.5,0.6,,,,0.4444444444444444,0.5,0.5,,0.7142857142857143,,,,0.3684210526315789,,0.25,0.6560875,0.13636363636363635,0.21428571428571427,0.21428571428571427,0.30434782608695654,1.0,1.0,1.0,2.0,3.0,3.0,1.0,1.0,2.0,2.0,1.0,,2.0,1.0,,4.0,3.0,,,1.0,1.0,,1.0,1.0,1.0,,,0.6666666666666666,,0.16666666666666666,0.1111111111111111,,,0.16666666666666666,1.0,,,,0.15789473684210525,1.0,1.0,0.75,0.6666666666666666,,0.07142857142857142,,1.0,,,,,1.0,1.0,,,,,,,0.14285714285714285,0.14285714285714285,1.0,,,,,,0.14285714285714285,,1.0,1.0,,,1.0,,2.0,,2.0,1.0,,1.0,0.3333333333333333,0.3333333333333333,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,1610612757,2025,2024-25,True
1629014-1630703-1631101-1642270-203924,1610612757,"Anfernee Simons, Scoot Henderson, Shaedon Sharpe, Donovan Clingan, Jerami Grant","Simons, Henderson, Sharpe, Clingan, Grant",1629014-1630703-1631101-1642270-203924,POR,217.0,4,4.0,7.0,8.0,9.0,17.0,3.0,4.0,,1.0,5.0,6.0,1.0,3.0,13.0,6.0,3.0,1.0,3.0,,7.0,11.0,1.0,0.3333333333333333,0.3333333333333333,0.8333333333333334,0.7222222222222222,0.65,0.3333333333333333,112.8110599078341,11.25,14.11111111111111,11.25,13.88888888888889,0.4444444444444444,0.75,0.75,0.1111111111111111,,,,0.7777777777777778,0.5721722222222222,5.6499999999999995,25.066666666666666,,5.0,2.0,2.0,,2.0,,,6.0,,,,,4.0,2.0,,2.0,2.0,2.0,1.0,4.0,5.0,,,,2.0,2.0,,2.0,2.0,1.0,,,1.0,,,0.4,0.5,,,,,,1.0,1.0,0.75,1.0,,0.6666666666666666,0.2222222222222222,1.0,1.0,0.2222222222222222,,,,0.1,0.14285714285714285,,,1.0,1.0,1.0,,,,1.0,1.0,2.0,2.0,,1.0,1.0,1.0,1.0,3.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,,,0.5,1.0,,0.3333333333333333,1.0,,,,1.0,0.3333333333333333,1.0,,1.0,1.0,,,0.6359,0.15384615384615385,,1.0,,,,,1.0,1.0,,,,,,,0.5,0.5,1.0,,,,,,0.5,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612757,2025,2024-25,True
1629014-1630703-1631133-1631200-1641739,1610612757,"Anfernee Simons, Scoot Henderson, Jabari Walker, Kris Murray, Toumani Camara","Simons, Henderson, Walker, Murray, Camara",1629014-1630703-1631133-1631200-1641739,POR,429.0,1,7.0,1.0,17.0,17.0,34.0,3.0,7.0,,,3.0,10.0,1.0,3.0,13.0,4.0,3.0,1.0,2.0,,5.0,11.0,1.0,0.3333333333333333,0.3333333333333333,0.3,0.34615384615384615,0.43333333333333335,0.23076923076923078,114.12587412587412,13.294117647058824,11.941176470588236,12.647058823529411,11.941176470588236,0.5384615384615384,0.42857142857142855,0.5,,,,,0.7692307692307693,0.5617769230769231,5.470000000000001,26.166666666666668,6.0,3.0,,1.0,,3.0,1.0,4.0,12.0,1.0,2.0,1.0,4.0,2.0,3.0,2.0,1.0,1.0,5.0,,9.0,11.0,2.0,4.0,2.0,1.0,2.0,,5.0,4.0,2.0,,,1.0,4.0,6.0,0.3333333333333333,0.5,0.5,0.3333333333333333,0.5,0.2,,,0.8333333333333334,0.9,0.8,1.0,0.3333333333333333,0.07692307692307693,,,0.23076923076923078,,0.3333333333333333,0.5730333333333334,0.13333333333333333,0.16666666666666666,0.3076923076923077,0.35294117647058826,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,,2.0,4.0,2.0,,1.0,1.0,,,1.0,,1.0,0.5,0.5,0.5,0.14285714285714285,0.5,1.0,0.2857142857142857,,0.2222222222222222,0.25,0.5,,1.0,,,1.0,0.15384615384615385,0.5,1.0,0.6666666666666666,0.5,0.43605,0.15384615384615385,,1.0,,,,,1.0,1.0,,,,,,,0.3333333333333333,0.3333333333333333,1.0,,,,,,0.3333333333333333,,,2.0,2.0,,0.5,,2.0,,,,,2.0,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1610612757,2025,2024-25,True
1629014-1630703-1631133-1631200-1642270,1610612757,"Anfernee Simons, Scoot Henderson, Jabari Walker, Kris Murray, Donovan Clingan","Simons, Henderson, Walker, Murray, Clingan",1629014-1630703-1631133-1631200-1642270,POR,172.0,2,3.0,-2.0,5.0,6.0,11.0,,,,,1.0,4.0,,,2.0,,,,1.0,,2.0,2.0,,,,0.25,0.25,0.25,,92.09302325581395,18.0,13.666666666666666,18.0,13.166666666666666,,,,,,,,,0.4192,9.75,,,,1.0,1.0,,,,,4.0,,,,,2.0,,2.0,1.0,,1.0,,3.0,3.0,,1.0,,,,,1.0,,,,,1.0,,,1.0,1.0,,,,0.5,,,0.5,0.75,0.5,,,0.25,1.0,1.0,,,,,,,,,,,,,,3.0,,,,,,,2.0,,,,,,,1.0,,1.0,,,,,0.6666666666666666,1.0,,,,,,,1.0,,,1.0,0.75,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,1.0,,,1.0,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612757,2025,2024-25,True
1629014-1630703-1631133-1631200-203924,1610612757,"Anfernee Simons, Scoot Henderson, Jabari Walker, Kris Murray, Jerami Grant","Simons, Henderson, Walker, Murray, Grant",1629014-1630703-1631133-1631200-203924,POR,143.0,2,2.0,-2.0,5.0,5.0,10.0,1.0,1.0,,,1.0,1.0,1.0,3.0,6.0,2.0,3.0,1.0,1.0,,3.0,6.0,1.0,0.3333333333333333,0.3333333333333333,1.0,0.625,0.6,0.75,100.69930069930071,14.2,14.4,12.2,14.2,0.25,1.0,1.0,,,,,1.0,0.4945125,2.1,27.933333333333334,5.0,,,,,3.0,2.0,1.0,8.0,1.0,1.0,2.0,6.0,,3.0,,,,,,2.0,2.0,1.0,1.0,1.0,,,,1.0,2.0,1.0,,,,6.0,5.0,,,1.0,0.8333333333333334,0.75,,,,,0.6666666666666666,,,,,,,0.75,,0.6666666666666666,0.5936,0.2,0.5,1.0,1.0,1.0,,,1.0,1.0,,,,,,,,2.0,,,,,,1.0,,,,,,,,,1.0,,,,,,,1.0,1.0,,,,,,0.3333333333333333,1.0,,,,1.0,,,,,1.0,1.0,,,,,,,0.3333333333333333,0.3333333333333333,1.0,,,,,,0.3333333333333333,,,,,,,,1.0,,,,,,,,,,1.0,,,,,0.5,,,1.0,1.0,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,1610612757,2025,2024-25,True
1629014-1630703-1631133-1641712-1642270,1610612757,"Anfernee Simons, Scoot Henderson, Jabari Walker, Rayan Rupert, Donovan Clingan","Simons, Henderson, Walker, Rupert, Clingan",1629014-1630703-1631133-1641712-1642270,POR,39.0,1,1.0,-2.0,1.0,2.0,3.0,,,,,,1.0,,,,,,,,,,,,,,,,,,110.76923076923076,8.0,15.5,8.0,11.0,,,,,,,,,0.3914,6.0,,,,,,,,,,2.0,,,,,,,,,,,,1.0,1.0,,,,1.0,2.0,,,,,,,1.0,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,1.0,1.0,1.0,,,,,,1.0,,,,,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612757,2025,2024-25,True
1629014-1630703-1631133-1641739-203924,1610612757,"Anfernee Simons, Scoot Henderson, Jabari Walker, Toumani Camara, Jerami Grant","Simons, Henderson, Walker, Camara, Grant",1629014-1630703-1631133-1641739-203924,POR,120.0,2,2.0,-7.0,3.0,3.0,6.0,,,,2.0,,1.0,,2.0,,,,,,,,,,,,,,,0.6666666666666666,72.0,30.333333333333332,9.666666666666666,25.0,9.666666666666666,,,,0.6666666666666666,,,,0.6666666666666666,0.5115999999999999,20.8,22.8,,,,1.0,,,,,7.0,,,,,,,,,,,,,2.0,1.0,2.0,,1.0,2.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,0.3333333333333333,,,,,,,,,,,1.0,,,,,,,,,,1.0,1.0,,2.0,,,,,1.0,,,,,,,,,,1.0,0.5,0.6666666666666666,,,,,,,,,,,,,0.549,,1.0,,,,,1.0,,,,,,0.5,,,,,,,1.0,,,,,,,1.0,,,0.5,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1610612757,2025,2024-25,True
1629014-1630703-1631133-1642270-203924,1610612757,"Anfernee Simons, Scoot Henderson, Jabari Walker, Donovan Clingan, Jerami Grant","Simons, Henderson, Walker, Clingan, Grant",1629014-1630703-1631133-1642270-203924,POR,175.0,2,3.0,1.0,7.0,5.0,12.0,,,1.0,3.0,1.0,3.0,1.0,4.0,5.0,,3.0,1.0,2.0,1.0,5.0,2.0,1.0,0.25,0.25,0.3333333333333333,0.35714285714285715,0.35714285714285715,0.5714285714285714,98.74285714285715,13.0,16.8,12.142857142857142,14.6,,,,0.42857142857142855,0.3333333333333333,0.3333333333333333,1.0,0.5714285714285714,0.5139,16.2,24.1,4.0,,1.0,2.0,3.0,1.0,1.0,,4.0,1.0,1.0,4.0,5.0,2.0,1.0,1.0,1.0,,2.0,,3.0,4.0,1.0,1.0,,1.0,2.0,,1.0,,,,,1.0,5.0,4.0,1.0,1.0,1.0,0.5,0.5,0.3333333333333333,,,0.4,0.42857142857142855,0.5,,,0.2857142857142857,0.5,0.5,0.14285714285714285,0.6,0.2,0.5493,,,1.0,0.5714285714285714,1.0,,,,,1.0,,,3.0,,1.0,,1.0,1.0,,1.0,1.0,,,1.0,,,,1.5,1.5,,1.0,0.5,,0.3333333333333333,0.2,,,,0.5,,,,0.14285714285714285,,,,,,0.6,1.0,,,,1.0,1.0,,,1.0,,1.0,0.5,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,1.0,,0.25,0.3333333333333333,,,,,1.0,,,,,,,,,,,1.0,,,,,1.0,1.0,,,,,,,,,,,1610612757,2025,2024-25,True
1629014-1630703-1631200-1641712-1642270,1610612757,"Anfernee Simons, Scoot Henderson, Kris Murray, Rayan Rupert, Donovan Clingan","Simons, Henderson, Murray, Rupert, Clingan",1629014-1630703-1631200-1641712-1642270,POR,419.0,4,7.0,7.0,13.0,14.0,27.0,1.0,1.0,,1.0,3.0,4.0,4.0,6.0,20.0,2.0,6.0,2.0,4.0,,10.0,20.0,0.5,0.6666666666666666,0.6666666666666666,0.75,0.9,0.9090909090909091,0.6,92.79236276849642,14.076923076923077,16.857142857142858,14.076923076923077,16.0,0.1,1.0,1.0,0.1,,,,0.7,0.512015,13.3,25.866666666666664,5.0,8.0,1.0,2.0,,5.0,3.0,2.0,13.0,,1.0,3.0,9.0,4.0,5.0,,2.0,,1.0,1.0,5.0,5.0,2.0,2.0,1.0,1.0,1.0,,2.0,2.0,1.0,,,,9.0,5.0,0.6666666666666666,0.6666666666666666,,1.125,1.125,,,1.0,0.3333333333333333,0.5,1.0,,,0.2,0.5,0.5,0.5,,0.75,0.4935625,0.09090909090909091,0.2,0.45,0.38461538461538464,,,,,,1.0,,,,,,,3.0,,,,,,,,,,,,,,,0.6,,,,,,,0.3333333333333333,1.0,,,0.1,,,,,,,,4.0,,,,,4.0,2.0,1.0,,,,,1.0,0.8,0.8,0.5,,,,,,0.8,,,,1.0,,,,,,,1.0,1.0,,1.0,1.0,1.0,,3.0,6.0,,,,1.0,,1.0,3.0,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,1610612757,2025,2024-25,True
1629014-1630703-1631200-1641739-1641871,1610612757,"Anfernee Simons, Scoot Henderson, Kris Murray, Toumani Camara, Duop Reath","Simons, Henderson, Murray, Camara, Reath",1629014-1630703-1631200-1641739-1641871,POR,122.0,1,2.0,-2.0,4.0,4.0,8.0,,1.0,,,,1.0,1.0,2.0,4.0,,,,,,,3.0,,0.5,0.5,,0.5,0.5,0.6666666666666666,94.42622950819673,18.75,11.75,17.75,11.5,0.3333333333333333,,,,,,,1.0,0.5199333333333334,3.9,25.35,,,,,,2.0,,1.0,6.0,,,,,,2.0,,,,1.0,,1.0,2.0,,1.0,,,,,1.0,2.0,1.0,,,,,,,,,,,,,,0.5,0.3333333333333333,1.0,,,,,,0.6666666666666666,,,,0.25,0.5,,,1.0,,,,,,,,1.0,,1.0,,,1.0,,,,,,,,,,,0.5,,,,,1.0,0.5,,,1.0,,,,,,,,,,,0.25,,1.0,,,,,1.0,,,,,,,,0.5,0.5,,,,,,,0.5,,,1.0,,,1.0,1.0,,,,,,1.0,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612757,2025,2024-25,True
1629014-1630703-1631200-1641739-1642270,1610612757,"Anfernee Simons, Scoot Henderson, Kris Murray, Toumani Camara, Donovan Clingan","Simons, Henderson, Murray, Camara, Clingan",1629014-1630703-1631200-1641739-1642270,POR,447.0,5,7.0,2.0,17.0,16.0,33.0,3.0,5.0,2.0,4.0,5.0,11.0,2.0,7.0,21.0,4.0,6.0,2.0,5.0,2.0,12.0,8.0,1.0,0.2857142857142857,0.2857142857142857,0.45454545454545453,0.4444444444444444,0.5,0.3888888888888889,106.30872483221476,15.0,12.0,13.058823529411764,10.5625,0.2777777777777778,0.6,0.6,0.2222222222222222,0.5,0.5,1.0,0.6666666666666666,0.5442944444444444,5.290909090909091,25.085714285714285,8.0,1.0,,1.0,3.0,3.0,1.0,5.0,19.0,3.0,6.0,4.0,16.0,6.0,3.0,,3.0,2.0,1.0,1.0,5.0,12.0,1.0,4.0,,3.0,5.0,1.0,4.0,6.0,1.0,,,,16.0,8.0,0.6,0.75,0.5,0.6,0.6666666666666666,,,1.0,0.3333333333333333,0.5714285714285714,0.3333333333333333,,0.6666666666666666,0.05555555555555555,,,0.16666666666666666,0.3,0.1,0.534895,0.10526315789473684,0.08333333333333333,0.7619047619047619,0.47058823529411764,8.0,2.0,3.0,2.0,3.0,5.0,2.0,3.0,13.0,2.0,2.0,5.0,3.0,7.0,1.0,2.0,,,1.0,,,,0.6666666666666666,0.8333333333333334,0.8571428571428571,,,0.75,0.8333333333333334,0.4,0.6363636363636364,0.5,1.0,0.3333333333333333,1.0,0.5,0.09090909090909091,,0.2777777777777778,0.5,0.6666666666666666,0.3,0.6666666666666666,0.6425,0.6190476190476191,3.0,,,,2.0,3.0,,,,1.0,0.6666666666666666,0.5,1.0,,,,,0.5,0.5,,,,,0.14285714285714285,2.0,3.0,,2.0,0.75,3.0,4.0,,,2.0,1.0,1.0,0.4,0.4,0.5,2.0,2.0,,1.0,,1.0,0.5,0.6666666666666666,,,,,,,,,,,,,,,1.0,2.0,,1.0,,,0.6666666666666666,1.0,,,,,,,,,1.0,,1610612757,2025,2024-25,True
1629014-1630703-1631200-1642270-203924,1610612757,"Anfernee Simons, Scoot Henderson, Kris Murray, Donovan Clingan, Jerami Grant","Simons, Henderson, Murray, Clingan, Grant",1629014-1630703-1631200-1642270-203924,POR,195.0,2,3.0,2.0,5.0,5.0,10.0,,,,,,2.0,1.0,2.0,3.0,,3.0,1.0,1.0,,3.0,3.0,1.0,0.5,0.5,,0.375,0.375,0.5,73.84615384615384,14.2,24.8,11.8,24.8,,,,,,,,0.5,0.5023375,14.05,26.5,5.0,,,1.0,,2.0,2.0,,1.0,,2.0,2.0,3.0,,2.0,,,,2.0,,4.0,5.0,,2.0,2.0,1.0,2.0,,,,,,,2.0,3.0,5.0,,,,0.375,0.375,,,,1.0,0.6666666666666666,1.0,,,0.25,,,0.5,,0.5,0.5023375,,,1.0,1.0,1.0,,,,,1.0,,1.0,,,,1.0,2.0,1.0,,1.0,1.0,,,2.0,,1.0,,,,,,0.5,0.5,,0.3333333333333333,,,,0.5,0.5,,0.5,0.25,,,,,0.4526,,,1.0,,,,,1.0,1.0,,,,,,,0.5,0.5,1.0,,,,,,0.5,,,2.0,,2.0,1.0,,,,,,,,,,,,1.0,,,2.0,,0.5,,,1.0,,,,,,,0.5,,,,,,1.0,,,,,,,,,,,,,,,,,,1610612757,2025,2024-25,True
