EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,TotalPoss,AtRimFGM,AtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,PtsAssisted2s,TwoPtAssists,Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,DefThreePtRebounds,DefRebounds,Rebounds,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,Turnovers,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,FirstChancePoints,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,EfgPct,TsPct,DefThreePtReboundPct,DefFGReboundPct,DefArc3ReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,AtRimFG3AFrequency,ShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Avg2ptShotDistance,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,SecondChanceAtRimFGM,SecondChanceAtRimFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGA,PenaltyArc3FGA,FG3A,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2A,PenaltyFG3A,PtsUnassisted2s,PtsPutbacks,NonHeaveArc3FGA,LongMidRangeAssists,OffTwoPtRebounds,DefTwoPtRebounds,OffRebounds,Steals,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,PenaltyTurnovers,ShootingFouls,Offensive Fouls Drawn,OffensiveGoaltends,PenaltyOffPossExcludingTakeFouls,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,FG3APct,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyArc3Frequency,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,Avg3ptShotDistance,PenaltyOffPossPct,PenaltyAtRimFGM,PenaltyAtRimFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,FG3M,SecondChanceFG3A,SecondChanceFtPoints,PenaltyFG2M,PenaltyFG3M,PenaltyFtPoints,PenaltyPoints,PtsAssisted3s,NonHeaveArc3FGM,Fg2aBlocked,ThreePtAssists,Arc3Assists,Corner3Assists,OffThreePtRebounds,FTDefRebounds,SelfOReb,LostBallSteals,BadPassOutOfBoundsTurnovers,LostBallTurnovers,SecondChanceTurnovers,Loose Ball Fouls Drawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,DefFTReboundPct,OffThreePtReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefLongMidRangeReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,PenaltyPointsPct,PtsUnassisted3s,StepOutOfBoundsTurnovers,SecondChanceArc3FGM,SecondChanceFG3M,Travels,SecondChanceFg3Pct,SecondChanceArc3Accuracy,SecondChanceCorner3FGM,SecondChanceCorner3FGA,Transition Take Fouls,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3PctAssisted,FTOffRebounds,OffFTReboundPct,HeaveAttempts,Blocked3s,BlockedCorner3,SecondChanceAtRimPctAssisted,3SecondViolations,Charge Fouls,Charge Fouls Drawn,Technical Free Throw Trips,BlockedLongMidRange,Fg3aBlocked,FG3APctBlocked,Corner3PctBlocked,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,BlockedArc3,Arc3PctBlocked,ThreePtShootingFoulsDrawnPct,DefensiveGoaltends,LongMidRangePctBlocked,Clear Path Fouls,Defensive 3 Seconds Violations,Transition Take Fouls Drawn,team_id,year,season,team_vs
1628384-1628404-1629011-1629013-1630540,1610612752,"OG Anunoby, Josh Hart, Mitchell Robinson, Landry Shamet, Miles McBride","Anunoby, Hart, Robinson, Shamet, McBride",1628384-1628404-1629011-1629013-1630540,NYK,244.0,2,4.0,3.0,10.0,9.0,19.0,1.0,2.0,1.0,1.0,2.0,3.0,2.0,15.0,12.0,4.0,2.0,3.0,1.0,1.0,7.0,1.0,1.0,2.0,,,2.0,1.0,,,1.0,2.0,,,13.0,1.0,1.0,0.6666666666666666,0.9285714285714286,0.9375,1.0,0.5,1.0,112.13114754098362,10.8,15.11111111111111,10.8,13.777777777777779,0.2857142857142857,0.5,0.5,1.0,0.14285714285714285,1.0,1.0,1.0,0.8571428571428571,0.5716285714285715,,,5.3999999999999995,10.0,7.0,1.0,,,,,4.0,4.0,4.0,,,2.0,3.0,4.0,,,4.0,,1.0,,1.0,2.0,2.0,2.0,1.0,2.0,1.0,,,10.0,,,1.0,0.5714285714285714,1.0,,1.0,1.0,1.0,,,,,,,,0.5714285714285714,,,0.5714285714285714,,0.5716285714285715,0.13333333333333333,26.425,1.0,1.0,2.0,,,,,3.0,,3.0,3.0,,2.0,2.0,3.0,2.0,15.0,3.0,3.0,,1.0,1.0,,,,,,,1.0,,1.0,1.0,,,,,,15.0,,1.0,0.3333333333333333,0.75,0.75,0.75,0.6666666666666666,0.9285714285714286,0.9375,,,,,,,,,,,,,,,,,0.75,0.75,0.3333333333333333,,0.2857142857142857,0.5,,,0.75,0.75,1.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612752,2025,2024-25,False
1628384-1628404-1629011-1629013-1642278,1610612752,"OG Anunoby, Josh Hart, Mitchell Robinson, Landry Shamet, Tyler Kolek","Anunoby, Hart, Robinson, Shamet, Kolek",1628384-1628404-1629011-1629013-1642278,NYK,175.0,1,3.0,-11.0,5.0,5.0,10.0,,2.0,,,,3.0,,3.0,14.0,,,1.0,,,3.0,,,1.0,,,,,,,1.0,2.0,,1.0,3.0,,,,0.3,0.25,,,,82.28571428571429,20.2,14.8,19.2,14.8,0.4,,,,,,,,0.8,0.5679000000000001,0.16666666666666666,0.25,5.7,5.0,5.0,1.0,,,,1.0,2.0,2.0,2.0,,,,3.0,2.0,,,2.0,,1.0,,1.0,,,,,,,,,5.0,,,,0.4,,,0.3333333333333333,0.25,0.5,,,,0.2,,,,0.4,,,0.4,0.47595,0.5679000000000001,,25.3,1.0,,2.0,,,,,1.0,1.0,1.0,1.0,1.0,,,1.0,,3.0,3.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,3.0,,,1.0,0.5,0.5,0.5,,0.3,0.25,0.3333333333333333,0.5,,,,,,,,,,,,,,,0.5,0.5,1.0,1.0,0.4,,,,0.5,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612752,2025,2024-25,False
1628384-1628404-1629011-1630173-1630540,1610612752,"OG Anunoby, Josh Hart, Mitchell Robinson, Precious Achiuwa, Miles McBride","Anunoby, Hart, Robinson, Achiuwa, McBride",1628384-1628404-1629011-1630173-1630540,NYK,21.0,1,,-2.0,1.0,1.0,2.0,,,,,,,,,2.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,137.14285714285714,14.0,7.0,14.0,7.0,,,,,,,,,1.0,0.5217,,,,,1.0,,,,,,1.0,,1.0,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,26.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612752,2025,2024-25,False
1628384-1628404-1629013-1630173-1630540,1610612752,"OG Anunoby, Josh Hart, Landry Shamet, Precious Achiuwa, Miles McBride","Anunoby, Hart, Shamet, Achiuwa, McBride",1628384-1628404-1629013-1630173-1630540,NYK,173.0,1,3.0,2.0,5.0,4.0,9.0,,2.0,,1.0,,3.0,,3.0,1.0,,,1.0,,,3.0,3.0,3.0,5.0,,,,1.0,,,1.0,,,,3.0,,,,0.21428571428571427,0.21428571428571427,0.75,0.75,0.75,74.91329479768787,17.6,21.25,14.0,20.25,0.2857142857142857,,,,0.14285714285714285,,,,0.8571428571428571,0.4970785714285714,,,3.8666666666666667,,,1.0,,,,,4.0,,4.0,,1.0,,,,,,4.0,,2.0,,2.0,,,,,,1.0,1.0,,,,,,0.5714285714285714,,,0.6666666666666666,0.3333333333333333,0.5,1.0,,,,,,,0.5714285714285714,,,,0.443075,,,26.125,,,,,,,,1.0,1.0,,1.0,1.0,,,,,,3.0,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,1.0,0.25,,0.25,,,,0.6666666666666666,0.5,1.0,,,,,,,,,,,,,,0.25,0.25,1.0,0.5,,,,,,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612752,2025,2024-25,False
1628384-1628404-1629013-1630173-1642278,1610612752,"OG Anunoby, Josh Hart, Landry Shamet, Precious Achiuwa, Tyler Kolek","Anunoby, Hart, Shamet, Achiuwa, Kolek",1628384-1628404-1629013-1630173-1642278,NYK,118.0,2,2.0,1.0,3.0,4.0,7.0,,,,,,1.0,3.0,3.0,2.0,,,,,,,2.0,2.0,2.0,,,,1.0,,,2.0,4.0,,2.0,3.0,,,,,0.375,1.0,1.0,1.0,85.42372881355932,19.333333333333332,15.0,19.333333333333332,15.0,,,,,,,,,0.5,0.552125,0.5,0.6666666666666666,14.2,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,0.5,,,,,,,,,0.5,,,,,,,,,,,23.7,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612752,2025,2024-25,False
1628384-1628404-1630540-1630579-1642278,1610612752,"OG Anunoby, Josh Hart, Miles McBride, Jericho Sims, Tyler Kolek","Anunoby, Hart, McBride, Sims, Kolek",1628384-1628404-1630540-1630579-1642278,NYK,18.0,1,,2.0,1.0,1.0,2.0,,,,,,,2.0,2.0,,,,,,,,,1.0,1.0,,,,,,,1.0,2.0,,,2.0,,,,,1.0,,1.0,,160.0,,18.0,,18.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,2.0,2.0,,,,,,,,,,,,,,,1.0,,,,,,2.0,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612752,2025,2024-25,False
1628384-1628969-1628973-1629011-1629013,1610612752,"OG Anunoby, Mikal Bridges, Jalen Brunson, Mitchell Robinson, Landry Shamet","Anunoby, Bridges, Brunson, Robinson, Shamet",1628384-1628969-1628973-1629011-1629013,NYK,281.0,2,5.0,-2.0,9.0,9.0,18.0,4.0,5.0,1.0,2.0,5.0,7.0,,10.0,12.0,6.0,3.0,3.0,3.0,,6.0,,2.0,4.0,1.0,,1.0,3.0,,1.0,1.0,,,,10.0,0.6,0.6,0.7142857142857143,0.5,0.5,,1.0,,92.24199288256227,18.444444444444443,12.777777777777779,16.77777777777778,12.777777777777779,0.5,0.8,0.8,0.75,0.2,0.5,0.5,,0.8,0.60886,,,3.2714285714285714,,7.0,2.0,,,,,2.0,,3.0,,,,,,4.0,,2.0,,1.0,2.0,2.0,1.0,,,,,1.0,,,,,,,0.3,,1.0,0.5,0.4,1.0,,,1.0,,,,,0.2,,,,0.5646,,,25.666666666666668,,,,,1.0,,,,1.0,,,2.0,,,,,,,,,,,,1.0,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,0.3333333333333333,,0.5,,1.0,,,,0.1,,,,,,,0.5,,,,,,,,,,,,,,,,1.0,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612752,2025,2024-25,False
1628384-1628969-1628973-1629011-1630540,1610612752,"OG Anunoby, Mikal Bridges, Jalen Brunson, Mitchell Robinson, Miles McBride","Anunoby, Bridges, Brunson, Robinson, McBride",1628384-1628969-1628973-1629011-1630540,NYK,1081.0,4,18.0,20.0,39.0,35.0,74.0,9.0,15.0,4.0,10.0,13.0,27.0,2.0,49.0,29.0,6.0,3.0,8.0,1.0,2.0,21.0,9.0,13.0,23.0,2.0,,3.0,4.0,,,4.0,2.0,,1.0,32.0,0.23076923076923078,0.3333333333333333,0.48148148148148145,0.5,0.5104166666666666,0.9,0.7647058823529411,0.875,98.57539315448659,15.538461538461538,13.571428571428571,14.871794871794872,13.028571428571428,0.3191489361702128,0.6,0.6428571428571429,0.1111111111111111,0.2127659574468085,0.4,0.4444444444444444,0.5,0.7446808510638298,0.5461968085106383,0.020833333333333332,0.03571428571428571,5.7444444444444445,12.0,7.0,9.0,4.0,6.0,,2.0,13.0,2.0,20.0,4.0,7.0,17.0,8.0,6.0,20.0,8.0,13.0,,6.0,4.0,10.0,4.0,3.0,1.0,,,2.0,,,12.0,0.5714285714285714,0.85,0.85,0.425531914893617,0.3333333333333333,0.5714285714285714,0.5,0.4,0.3333333333333333,0.75,0.6666666666666666,0.3333333333333333,0.0425531914893617,,,,0.2765957446808511,0.6,0.6666666666666666,0.14285714285714285,0.5906142857142856,0.5319714285714287,0.3469387755102041,25.1,0.3076923076923077,2.0,3.0,3.0,7.0,2.0,4.0,4.0,1.0,,7.0,3.0,,4.0,2.0,2.0,16.0,15.0,4.0,2.0,5.0,2.0,3.0,4.0,,2.0,1.0,1.0,1.0,,1.0,,1.0,1.0,,2.0,2.0,16.0,1.0,,0.7142857142857143,0.35,0.3333333333333333,0.35,0.5,0.5,0.5333333333333333,0.07407407407407407,0.06666666666666667,0.1,,0.3076923076923077,0.5,0.2222222222222222,0.5,1.0,1.0,0.08333333333333333,1.0,0.14893617021276595,0.42857142857142855,0.42857142857142855,1.0,0.3076923076923077,0.3076923076923077,0.5,0.1,0.21428571428571427,0.6666666666666666,0.2857142857142857,0.5,,0.3076923076923077,0.32653061224489793,6.0,,1.0,3.0,,1.0,1.0,2.0,2.0,,0.2,1.0,1.0,1.0,,,,1.0,,,,,1.0,,,,,,,,1.0,,,,,,,,1610612752,2025,2024-25,False
1628384-1628969-1628973-1629013-1630173,1610612752,"OG Anunoby, Mikal Bridges, Jalen Brunson, Landry Shamet, Precious Achiuwa","Anunoby, Bridges, Brunson, Shamet, Achiuwa",1628384-1628969-1628973-1629013-1630173,NYK,681.0,3,11.0,10.0,21.0,21.0,42.0,5.0,5.0,4.0,6.0,10.0,12.0,7.0,33.0,23.0,10.0,5.0,7.0,4.0,,16.0,2.0,8.0,11.0,1.0,,3.0,2.0,,,8.0,9.0,,3.0,26.0,0.5,0.5,0.8333333333333334,0.7647058823529411,0.7857142857142857,0.6666666666666666,0.7777777777777778,0.6666666666666666,88.81057268722468,17.142857142857142,15.285714285714286,16.904761904761905,15.142857142857142,0.29411764705882354,1.0,1.0,0.8,0.35294117647058826,0.6666666666666666,0.8,,0.5882352941176471,0.5585088235294118,0.19047619047619047,0.2,6.4750000000000005,4.0,,4.0,1.0,1.0,1.0,1.0,3.0,1.0,5.0,1.0,1.0,7.0,3.0,1.0,10.0,,3.0,1.0,1.0,5.0,3.0,1.0,1.0,2.0,2.0,,2.0,1.0,,4.0,1.0,1.0,1.1666666666666667,0.29411764705882354,0.6666666666666666,0.8333333333333334,0.5,0.6,,0.5,1.0,0.75,0.058823529411764705,1.0,1.0,1.0,0.17647058823529413,1.0,1.0,0.25,,0.4491375,0.21212121212121213,25.18,0.19047619047619047,,,1.0,2.0,,,1.0,,1.0,2.0,,5.0,2.0,1.0,3.0,10.0,6.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,,,,1.0,1.0,,1.0,1.0,,1.0,1.0,10.0,,,1.0,0.4,1.0,0.4,0.6666666666666666,0.875,1.0,0.08333333333333333,,0.16666666666666666,1.0,0.6666666666666666,,0.5,1.0,1.0,,0.25,1.0,0.11764705882352941,0.5,0.5,1.0,0.3333333333333333,0.3333333333333333,1.0,,,,,,1.0,0.3333333333333333,0.30303030303030304,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,,,0.16666666666666666,,,,,,1610612752,2025,2024-25,False
1628384-1628969-1628973-1629013-1630579,1610612752,"OG Anunoby, Mikal Bridges, Jalen Brunson, Landry Shamet, Jericho Sims","Anunoby, Bridges, Brunson, Shamet, Sims",1628384-1628969-1628973-1629013-1630579,NYK,16.0,1,,3.0,1.0,,1.0,,,1.0,1.0,1.0,1.0,1.0,3.0,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,3.0,,,1.0,1.0,1.5,,,,90.0,16.0,,16.0,,,,,,1.0,1.0,1.0,,,0.3113,1.0,1.0,4.6,1.0,,,,,,,,,,,,,1.0,,2.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,0.3113,,,1.0,,,,,,,,,,,,,1.0,,1.0,3.0,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,1.0,1.0,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612752,2025,2024-25,False
1628384-1628969-1628973-1630173-1630540,1610612752,"OG Anunoby, Mikal Bridges, Jalen Brunson, Precious Achiuwa, Miles McBride","Anunoby, Bridges, Brunson, Achiuwa, McBride",1628384-1628969-1628973-1630173-1630540,NYK,4195.0,20,70.0,6.0,144.0,144.0,288.0,16.0,25.0,18.0,31.0,37.0,66.0,35.0,160.0,154.0,32.0,16.0,29.0,11.0,4.0,71.0,18.0,50.0,67.0,8.0,,16.0,18.0,1.0,1.0,31.0,42.0,4.0,22.0,134.0,0.43243243243243246,0.45714285714285713,0.5606060606060606,0.49603174603174605,0.5517241379310345,0.782608695652174,0.6666666666666666,0.8666666666666667,98.86054827175208,15.645833333333334,13.48611111111111,15.097222222222221,13.04861111111111,0.1984126984126984,0.64,0.6666666666666666,0.6875,0.24603174603174602,0.5806451612903226,0.6206896551724138,0.2222222222222222,0.6746031746031746,0.5337460317460317,0.1527777777777778,0.2619047619047619,6.996969696969697,58.0,33.0,16.0,3.0,5.0,3.0,10.0,40.0,14.0,60.0,6.0,8.0,26.0,27.0,23.0,42.0,4.0,40.0,1.0,8.0,28.0,17.0,12.0,10.0,8.0,7.0,5.0,9.0,4.0,,58.0,0.75,0.6923076923076923,0.7647058823529411,0.47619047619047616,0.5,0.6086956521739131,0.2857142857142857,0.2318840579710145,0.375,0.3076923076923077,0.5238095238095238,0.5294117647058824,0.07936507936507936,0.3,0.3,0.3333333333333333,0.31746031746031744,0.38461538461538464,0.6,0.28,0.5826714285714286,0.5372910000000001,0.1625,25.08833333333333,0.4027777777777778,9.0,12.0,4.0,20.0,4.0,9.0,13.0,4.0,4.0,17.0,5.0,8.0,16.0,8.0,10.0,66.0,39.0,13.0,3.0,13.0,9.0,4.0,8.0,4.0,1.0,2.0,4.0,1.0,1.0,,1.0,9.0,7.0,2.0,10.0,6.0,66.0,2.0,1.0,0.7647058823529411,0.2833333333333333,0.34782608695652173,0.2833333333333333,0.5925925925925926,0.56,0.6,0.045454545454545456,0.04,0.06451612903225806,1.0,0.1951219512195122,0.14285714285714285,0.32,,1.0,0.625,0.015151515151515152,0.6,0.15873015873015872,0.2,0.2,1.0,0.325,0.325,0.6923076923076923,0.3076923076923077,0.24,0.75,0.18,0.4444444444444444,0.2857142857142857,0.325,0.4125,12.0,,2.0,2.0,2.0,0.4,0.5,,1.0,,0.07692307692307693,,,0.5,1.0,0.3333333333333333,,1.0,1.0,0.3333333333333333,,,,,,,,,,,,,,,,,,,1610612752,2025,2024-25,False
1628384-1628969-1628973-1630173-1630579,1610612752,"OG Anunoby, Mikal Bridges, Jalen Brunson, Precious Achiuwa, Jericho Sims","Anunoby, Bridges, Brunson, Achiuwa, Sims",1628384-1628969-1628973-1630173-1630579,NYK,230.0,2,4.0,1.0,7.0,6.0,13.0,,1.0,2.0,3.0,2.0,5.0,,7.0,6.0,2.0,1.0,2.0,,1.0,5.0,2.0,2.0,2.0,,,,1.0,,,,,,,7.0,0.5,0.5,0.4,0.5,0.5,0.6666666666666666,0.6666666666666666,1.0,81.39130434782608,15.571428571428571,20.166666666666668,15.571428571428571,19.333333333333332,0.14285714285714285,,,,0.42857142857142855,0.6666666666666666,0.6666666666666666,0.5,0.42857142857142855,0.5342714285714286,,,9.22,,,,,,,1.0,1.0,,2.0,,,,,,2.0,,1.0,,,,,,,,,,1.0,,,,,,,0.2857142857142857,,,,,,,,,0.14285714285714285,,,,0.14285714285714285,,,,,,,24.4,,,,1.0,1.0,,,,,,1.0,,,,,,,3.0,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,1.0,0.5,,0.5,,,,0.2,1.0,,,,,,,,,,,0.14285714285714285,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612752,2025,2024-25,False
1628384-1628969-1628973-1630540-1630574,1610612752,"OG Anunoby, Mikal Bridges, Jalen Brunson, Miles McBride, Ariel Hukporti","Anunoby, Bridges, Brunson, McBride, Hukporti",1628384-1628969-1628973-1630540-1630574,NYK,366.0,2,6.0,-4.0,15.0,15.0,30.0,3.0,3.0,2.0,4.0,5.0,8.0,2.0,12.0,16.0,8.0,4.0,4.0,3.0,1.0,8.0,4.0,4.0,4.0,1.0,,2.0,,,,3.0,4.0,,1.0,12.0,0.8,0.8,0.625,0.4166666666666667,0.42857142857142855,1.0,0.8,1.0,118.03278688524591,11.8,12.6,11.8,12.066666666666666,0.25,1.0,1.0,1.0,0.3333333333333333,0.5,0.5,0.5,0.5833333333333334,0.5610375,0.07692307692307693,0.1111111111111111,5.775,9.0,5.0,,,,,1.0,4.0,3.0,4.0,,,,5.0,3.0,2.0,,4.0,,,,,2.0,2.0,1.0,1.0,1.0,,,,9.0,,,,0.3333333333333333,0.5,,,,,,,,0.08333333333333333,,,,0.3333333333333333,,,0.375,,0.56379375,,25.85,0.6,2.0,2.0,,,,,,,,,,,4.0,,2.0,10.0,,,,,,,,,,,1.0,,,,1.0,1.0,,1.0,2.0,1.0,10.0,,1.0,,,,,0.8,0.5,0.5555555555555556,,,,,,,,,,,,0.5,,,,,,,,,0.25,1.0,,,,,0.8333333333333334,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,1.0,,,,,,,,1610612752,2025,2024-25,False
1628384-1628969-1628973-1630540-1630579,1610612752,"OG Anunoby, Mikal Bridges, Jalen Brunson, Miles McBride, Jericho Sims","Anunoby, Bridges, Brunson, McBride, Sims",1628384-1628969-1628973-1630540-1630579,NYK,4043.0,16,67.0,32.0,137.0,141.0,278.0,13.0,23.0,12.0,35.0,30.0,71.0,25.0,169.0,137.0,22.0,11.0,31.0,4.0,5.0,82.0,23.0,54.0,72.0,8.0,1.0,19.0,25.0,1.0,2.0,22.0,29.0,1.0,8.0,146.0,0.36666666666666664,0.4074074074074074,0.4225352112676056,0.576,0.6123188405797102,0.6764705882352942,0.7222222222222222,0.7619047619047619,99.01558248825128,14.802919708029197,14.290780141843971,14.138686131386862,13.673758865248226,0.184,0.5652173913043478,0.65,0.3076923076923077,0.28,0.34285714285714286,0.3870967741935484,0.4166666666666667,0.616,0.5296624000000001,0.06818181818181818,0.10256410256410256,8.456338028169014,59.0,26.0,17.0,3.0,3.0,5.0,13.0,34.0,12.0,54.0,5.0,5.0,23.0,31.0,20.0,38.0,6.0,34.0,2.0,13.0,29.0,18.0,14.0,8.0,11.0,7.0,6.0,17.0,1.0,,59.0,1.0,0.7333333333333333,0.71875,0.432,0.5789473684210527,0.7631578947368421,0.325,0.27692307692307694,0.3,0.34782608695652173,0.9333333333333333,0.5294117647058824,0.104,0.38461538461538464,0.4166666666666667,0.4,0.272,0.2,1.0,0.23529411764705882,0.593685,0.5038588235294118,0.13609467455621302,24.95740740740741,0.4306569343065693,3.0,6.0,11.0,20.0,4.0,8.0,17.0,6.0,7.0,28.0,10.0,1.0,14.0,11.0,17.0,78.0,60.0,17.0,8.0,20.0,10.0,10.0,5.0,2.0,1.0,6.0,1.0,4.0,3.0,2.0,5.0,9.0,5.0,4.0,10.0,7.0,78.0,1.0,5.0,0.7142857142857143,0.5185185185185185,0.55,0.5185185185185185,0.45161290322580644,0.5980392156862745,0.639344262295082,0.11267605633802817,0.13043478260869565,0.11428571428571428,0.5,0.2,0.2857142857142857,0.3125,,1.0,0.5384615384615384,0.017241379310344827,0.7,0.16,0.55,0.55,0.9090909090909091,0.5,0.5,0.5882352941176471,0.4,0.11764705882352941,0.5,0.1568627450980392,0.5,0.5833333333333334,0.5,0.46153846153846156,24.0,,2.0,4.0,2.0,0.4,0.3333333333333333,2.0,4.0,,0.26666666666666666,0.5,1.0,1.0,,,,1.0,,,,,1.0,,,,,,1.0,2.0,1.0,,0.018518518518518517,1.0,0.07692307692307693,,,,1610612752,2025,2024-25,False
