EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,SecondChanceCorner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,FoulsDrawn,Charge Fouls Drawn,FTA,ThreePtShootingFoulsDrawn,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,ShortMidRangePctBlocked,LiveBallTurnoverPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PtsPutbacks,DefTwoPtRebounds,SecondChanceTurnovers,Offensive Fouls,TwoPtShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,DefTwoPtReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,BlocksRecoveredPct,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,TwoPtShootingFoulsDrawnPct,PenaltyCorner3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,SecondChanceFG3M,PenaltyFG3M,SecondChanceFg3Pct,PenaltyFg3Pct,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,PenaltyCorner3Frequency,PenaltyArc3Accuracy,ShortMidRangeFGM,SecondChanceFtPoints,HeaveAttempts,ShortMidRangeAssists,FTDefRebounds,Steals,BadPassSteals,LostBallSteals,LostBallTurnovers,Travels,Loose Ball Fouls Drawn,Offensive Fouls Drawn,2pt And 1 Free Throw Trips,NonShootingFoulsDrawn,BlockedAtRim,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,AtRimPctBlocked,LongMidRangePctBlocked,DefFTReboundPct,OffAtRimReboundPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,SecondChanceAtRimPctAssisted,BadPassOutOfBoundsTurnovers,Loose Ball Fouls,Corner3FGM,SecondChanceCorner3FGM,PenaltyCorner3FGM,Corner3Assists,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Accuracy,Fg3aBlocked,FG3APctBlocked,Corner3PctBlocked,OffCorner3ReboundPct,Charge Fouls,FTOffRebounds,BlockedLongMidRange,OffFTReboundPct,SecondChanceArc3PctAssisted,Technical Free Throw Trips,Blocked3s,BlockedArc3,StepOutOfBoundsTurnovers,3pt And 1 Free Throw Trips,OffensiveGoaltends,BlockedCorner3,3SecondViolations,Arc3PctBlocked,DefensiveGoaltends,Transition Take Fouls Drawn,Transition Take Fouls,Defensive 3 Seconds Violations,Clear Path Fouls,HeaveMakes,team_id,year,season,team_vs
1627759-1628401-1630573-201143-203935,1610612738,"Jaylen Brown, Derrick White, Sam Hauser, Al Horford, Marcus Smart","Brown, White, Hauser, Horford, Smart",1627759-1628401-1630573-201143-203935,BOS,1471.0,5,25.0,-21.0,50.0,51.0,,9.0,4.0,101.0,5.0,10.0,,,20.0,2.0,3.0,4.0,,4.0,14.0,,12.0,33.0,5.0,18.0,,39.0,60.0,,3.0,2.0,,,,,,,14.0,10.0,12.0,3.0,14.0,4.0,6.0,7.0,4.0,11.0,3.0,3.0,,26.0,2.0,5.0,14.0,22.0,7.0,29.0,,3.0,1.0,2.0,,5.0,,3.0,4.0,3.0,,2.0,,39.0,,,0.5833333333333334,0.5833333333333334,0.8,0.2777777777777778,0.2777777777777778,0.36363636363636365,,,0.38235294117647056,,,0.375,,,0.35294117647058826,0.18181818181818182,0.3,0.6,0.23809523809523808,0.7777777777777778,0.15384615384615385,0.76,0.20588235294117646,0.26666666666666666,0.1,0.8,0.6666666666666666,,98.87151597552686,16.22,12.941176470588236,15.66,12.647058823529411,0.19607843137254902,0.5,0.5,0.6,0.39215686274509803,0.058823529411764705,0.6666666666666666,0.6666666666666666,,0.0784313725490196,0.27450980392156865,0.2857142857142857,0.2857142857142857,0.75,,,,,0.5490196078431373,0.2857142857142857,0.4990117647058824,0.45458333333333334,,0.019230769230769232,,,,6.845454545454546,26.12777777777778,,,1.0,,5.0,,,1.0,2.0,2.0,2.0,1.0,0.7142857142857143,,1.0,0.6,,0.5,0.2,,0.029411764705882353,,,2.0,,,,,,0.4,,,,5.0,,,4.0,3.0,4.0,,4.0,2.0,1.0,,,,,,,,,,1.0,0.2,0.25,0.35714285714285715,0.8,,1.0,,1.0,,,1.0,0.25,0.25,1.0,,,,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,1610612738,2023,2022-23,True
1627759-1628401-1630573-201933-203488,1610612738,"Jaylen Brown, Derrick White, Sam Hauser, Blake Griffin, Mike Muscala","Brown, White, Hauser, Griffin, Muscala",1627759-1628401-1630573-201933-203488,BOS,36.0,1,1.0,,1.0,,,,,1.0,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,40.0,24.0,,24.0,,,,,,1.0,,,,,,,,,,,,,,,,0.3644,,,,,,,5.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612738,2023,2022-23,True
1627759-1628401-201143-203935-203943,1610612738,"Jaylen Brown, Derrick White, Al Horford, Marcus Smart, Noah Vonleh","Brown, White, Horford, Smart, Vonleh",1627759-1628401-201143-203935-203943,BOS,151.0,1,3.0,1.0,4.0,4.0,,,2.0,8.0,1.0,2.0,,,1.0,,,2.0,1.0,1.0,1.0,,1.0,3.0,2.0,3.0,,8.0,7.0,1.0,1.0,1.0,5.0,,,,,,,2.0,6.0,,1.0,1.0,1.0,,2.0,2.0,1.0,,,6.0,,2.0,,1.0,2.0,3.0,,,,,,,,,1.0,,,,,3.0,,,,,1.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,1.0,,0.6666666666666666,1.25,,0.6666666666666666,1.25,,0.5,0.3333333333333333,,,1.0,,,0.5,0.6666666666666666,1.0,,,,,76.29139072847683,17.0,20.75,14.5,20.75,0.3333333333333333,0.5,1.0,,0.16666666666666666,,,,,0.3333333333333333,0.16666666666666666,1.0,1.0,1.0,0.5,,,,0.8333333333333334,1.0,0.5972166666666666,0.620975,,,,0.625,,3.4,23.333333333333332,,1.0,1.0,,1.0,,,,,,,,0.5,,,,1.0,,0.5,1.0,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,0.5,,,1.0,,,,,,1.0,1.0,1.0,,1.0,0.5,0.5,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1610612738,2023,2022-23,True
1627759-1628401-201933-203488-203935,1610612738,"Jaylen Brown, Derrick White, Blake Griffin, Mike Muscala, Marcus Smart","Brown, White, Griffin, Muscala, Smart",1627759-1628401-201933-203488-203935,BOS,739.0,1,12.0,-4.0,24.0,25.0,,,4.0,49.0,5.0,7.0,,,6.0,,2.0,2.0,1.0,1.0,6.0,,8.0,15.0,1.0,8.0,4.0,23.0,27.0,1.0,1.0,2.0,3.0,,,,,,10.0,6.0,3.0,,6.0,1.0,1.0,5.0,1.0,6.0,1.0,4.0,,13.0,1.0,3.0,9.0,11.0,4.0,15.0,2.0,,,4.0,,4.0,,1.0,7.0,3.0,,5.0,,20.0,,,0.625,0.7142857142857143,1.0,0.125,0.125,0.5333333333333333,1.0,,0.41304347826086957,0.3333333333333333,,0.46,0.5,,0.34782608695652173,0.06666666666666667,,,0.42857142857142855,1.0,0.14285714285714285,0.9166666666666666,0.2857142857142857,0.3333333333333333,0.2,1.0,1.0,0.15384615384615385,95.48037889039243,13.916666666666666,16.2,12.958333333333334,15.92,0.30434782608695654,0.7142857142857143,0.8333333333333334,0.8,0.2608695652173913,0.08695652173913043,,,,0.08695652173913043,0.2608695652173913,0.16666666666666666,0.16666666666666666,1.0,0.3333333333333333,,,,0.6521739130434783,0.16666666666666666,0.5449434782608695,0.6321,,0.12,,0.13043478260869565,,7.433333333333334,25.2125,,1.0,1.0,2.0,2.0,1.0,1.0,3.0,,,,,0.6666666666666666,0.5,,0.5,1.0,,0.3333333333333333,1.0,0.17647058823529413,,,1.0,,,,,,0.3333333333333333,,,,3.0,1.0,,1.0,,2.0,2.0,,,,,,1.0,,,,,0.14285714285714285,,,0.5,0.5,0.5,0.3333333333333333,,1.0,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,1610612738,2023,2022-23,True
1627759-1628436-1629684-1630202-1630573,1610612738,"Jaylen Brown, Luke Kornet, Grant Williams, Payton Pritchard, Sam Hauser","Brown, Kornet, Williams, Pritchard, Hauser",1627759-1628436-1629684-1630202-1630573,BOS,334.0,1,6.0,9.0,13.0,12.0,7.0,,1.0,25.0,5.0,7.0,3.0,3.0,3.0,,,1.0,,,2.0,,7.0,10.0,1.0,3.0,4.0,21.0,12.0,,2.0,1.0,,4.0,4.0,1.0,1.0,12.0,6.0,8.0,3.0,,2.0,,1.0,3.0,1.0,4.0,,3.0,,9.0,2.0,1.0,4.0,6.0,3.0,9.0,,1.0,,,,1.0,1.0,,1.0,3.0,,5.0,,21.0,12.0,7.0,0.42857142857142855,0.42857142857142855,1.0,0.3333333333333333,0.3333333333333333,0.7,,1.0,0.6538461538461539,,1.1,0.7,,1.0,0.23076923076923078,0.1,,1.0,0.3333333333333333,0.8,1.0,0.75,0.6,,1.0,0.6666666666666666,1.0,,107.78443113772455,11.76923076923077,15.083333333333334,10.538461538461538,14.0,0.5384615384615384,0.7142857142857143,0.8333333333333334,0.6,0.23076923076923078,,,,,0.07692307692307693,0.15384615384615385,,,,,0.6,1.0,,0.7692307692307693,,0.5526576923076922,0.5499,0.60724,0.2,,,0.5714285714285714,4.26,24.866666666666664,0.5384615384615384,,2.0,,2.0,,,3.0,1.0,,1.0,1.0,0.6666666666666666,,1.0,0.5,,1.0,0.6666666666666666,,0.25,1.0,,1.0,,,1.0,,1.0,0.3333333333333333,,0.2,,2.0,,,,,1.0,,1.0,1.0,,,,1.0,,1.0,,,0.14285714285714285,,,0.5,0.6666666666666666,0.6666666666666666,,,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1610612738,2023,2022-23,True
1627759-1628436-1629684-1630573-203935,1610612738,"Jaylen Brown, Luke Kornet, Grant Williams, Sam Hauser, Marcus Smart","Brown, Kornet, Williams, Hauser, Smart",1627759-1628436-1629684-1630573-203935,BOS,485.0,2,8.0,4.0,18.0,17.0,,,,35.0,2.0,4.0,,,2.0,1.0,1.0,1.0,,3.0,4.0,,4.0,7.0,4.0,5.0,7.0,27.0,23.0,,,,,,,,,,2.0,6.0,9.0,3.0,4.0,3.0,1.0,1.0,3.0,4.0,2.0,1.0,,11.0,,,2.0,4.0,,4.0,,,,2.0,,2.0,,2.0,3.0,5.0,,9.0,,27.0,,,0.25,0.25,0.75,0.8,0.8,0.5714285714285714,,,0.8333333333333334,,,0.84375,,,0.4166666666666667,0.14285714285714285,,,,0.6666666666666666,,0.6666666666666666,,,,,1.0,,103.91752577319586,12.166666666666666,15.647058823529411,12.166666666666666,15.058823529411764,0.3333333333333333,0.5,0.6666666666666666,0.5,0.16666666666666666,0.08333333333333333,1.0,1.0,,0.08333333333333333,0.3333333333333333,0.75,0.75,0.6666666666666666,,,,,0.75,0.75,0.5821166666666667,,,0.3125,,,,6.085714285714286,26.080000000000002,,,,,2.0,,,5.0,2.0,,2.0,2.0,0.6666666666666666,,0.6666666666666666,,,1.0,,,0.45454545454545453,,,,,,,,,,,,,1.0,,,,,3.0,2.0,1.0,,,,,1.0,,2.0,,,0.25,,,,0.5,0.5,,,1.0,,1.0,,,1.0,1.0,1.0,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1610612738,2023,2022-23,True
1627759-1628436-1629684-201933-203935,1610612738,"Jaylen Brown, Luke Kornet, Grant Williams, Blake Griffin, Marcus Smart","Brown, Kornet, Williams, Griffin, Smart",1627759-1628436-1629684-201933-203935,BOS,,1,,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612738,2023,2022-23,True
1627759-1628436-1630202-1630573-203935,1610612738,"Jaylen Brown, Luke Kornet, Payton Pritchard, Sam Hauser, Marcus Smart","Brown, Kornet, Pritchard, Hauser, Smart",1627759-1628436-1630202-1630573-203935,BOS,187.0,1,3.0,-9.0,6.0,6.0,,,1.0,12.0,1.0,1.0,,,2.0,,1.0,,,,2.0,,1.0,4.0,,2.0,,2.0,11.0,,,,,,,,,,2.0,,,,2.0,,1.0,1.0,,1.0,,1.0,,2.0,,1.0,1.0,1.0,1.0,2.0,,,,1.0,,1.0,,1.0,2.0,,,,,2.0,,,1.0,1.0,,,,0.25,,,0.16666666666666666,,,0.16666666666666666,,,0.3333333333333333,0.25,0.5,,0.3333333333333333,1.0,,0.5,0.2,,,,1.0,,92.40641711229947,19.5,11.666666666666666,18.833333333333332,11.166666666666666,0.16666666666666666,1.0,1.0,1.0,0.3333333333333333,0.16666666666666666,,,,,0.3333333333333333,,,,,,,,0.5,,0.44950833333333334,,,,,,,9.925,25.0,,,,,,1.0,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612738,2023,2022-23,True
1627759-1628436-1630573-201143-203935,1610612738,"Jaylen Brown, Luke Kornet, Sam Hauser, Al Horford, Marcus Smart","Brown, Kornet, Hauser, Horford, Smart",1627759-1628436-1630573-201143-203935,BOS,27.0,1,,2.0,,1.0,,,,1.0,1.0,1.0,,,,,,,,,,,1.0,1.0,,,,2.0,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,1.0,1.0,,1.0,,2.0,,,,,,,,1.0,,,1.0,,,1.0,,,,,,,,,,1.0,,,,,,,53.33333333333333,,17.0,,17.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,1.0,,0.4708,,,1.0,,,,2.9,,,,,,1.0,,,1.0,,,,,1.0,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612738,2023,2022-23,True
1627759-1629057-1629684-1630573-203935,1610612738,"Jaylen Brown, Robert Williams III, Grant Williams, Sam Hauser, Marcus Smart","Brown, Williams III, Williams, Hauser, Smart",1627759-1629057-1629684-1630573-203935,BOS,195.0,2,3.0,-4.0,8.0,8.0,7.0,5.0,1.0,16.0,,,,,2.0,,1.0,,,,1.0,1.0,,3.0,,1.0,4.0,4.0,8.0,,,,,,2.0,1.0,4.0,4.0,,,,,1.0,,1.0,,,,,,,,,1.0,1.0,4.0,1.0,5.0,,2.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0,2.0,,4.0,,4.0,4.0,7.0,,,,,,,,,,,,0.3333333333333333,,0.4,0.25,0.3333333333333333,0.5,0.6666666666666666,0.3333333333333333,1.0,,1.0,0.25,0.5,,,1.0,,118.15384615384616,15.0,9.375,14.875,9.375,,,,,0.5,0.25,,,,,0.25,,,,,,,0.3333333333333333,0.25,,0.4291375,,0.43724999999999997,0.3333333333333333,,,1.0,9.833333333333334,25.7,0.875,,,,2.0,1.0,,2.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,1.0,,,0.4,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612738,2023,2022-23,True
1627759-1629057-1630573-201143-203935,1610612738,"Jaylen Brown, Robert Williams III, Sam Hauser, Al Horford, Marcus Smart","Brown, Williams III, Hauser, Horford, Smart",1627759-1629057-1630573-201143-203935,BOS,73.0,1,1.0,2.0,3.0,2.0,,,,5.0,1.0,1.0,,,,,1.0,,,,1.0,,1.0,2.0,,1.0,,2.0,,,,,,,,,,,2.0,,,,1.0,,,1.0,,1.0,,1.0,,2.0,,,1.0,2.0,,2.0,,,,,,,,,,,,,,2.0,,,1.0,1.0,,,,0.5,,,0.3333333333333333,,,0.3333333333333333,,,0.3333333333333333,,,,,1.0,,0.6666666666666666,,,,1.0,,,98.63013698630138,13.333333333333334,16.5,13.333333333333334,16.5,0.3333333333333333,1.0,1.0,1.0,,0.3333333333333333,,,,,0.3333333333333333,,,,,,,,0.6666666666666666,,0.44483333333333336,,,,,,,11.65,27.3,,,,,1.0,,,,1.0,1.0,1.0,,0.5,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612738,2023,2022-23,True
1627759-1629684-1630573-201143-203935,1610612738,"Jaylen Brown, Grant Williams, Sam Hauser, Al Horford, Marcus Smart","Brown, Williams, Hauser, Horford, Smart",1627759-1629684-1630573-201143-203935,BOS,735.0,5,12.0,9.0,24.0,24.0,5.0,,3.0,48.0,7.0,10.0,1.0,3.0,3.0,,1.0,3.0,,3.0,6.0,1.0,9.0,14.0,4.0,9.0,3.0,33.0,24.0,2.0,2.0,,6.0,1.0,4.0,1.0,2.0,7.0,10.0,8.0,12.0,,6.0,3.0,1.0,5.0,4.0,9.0,3.0,5.0,,22.0,,3.0,6.0,9.0,3.0,12.0,,,,2.0,,2.0,1.0,1.0,3.0,5.0,1.0,4.0,,27.0,7.0,5.0,0.5555555555555556,0.625,1.0,0.4444444444444444,0.4444444444444444,0.6428571428571429,1.0,0.25,0.6521739130434783,1.0,0.5,0.66,1.0,0.5833333333333334,0.391304347826087,0.07142857142857142,,,0.6,0.8571428571428571,,0.9,0.3,1.0,,0.75,1.0,,94.04081632653062,14.0,16.625,13.666666666666666,16.125,0.43478260869565216,0.7,0.7,0.7142857142857143,0.13043478260869565,0.043478260869565216,,,,0.13043478260869565,0.2608695652173913,0.5,0.5,1.0,,0.6,0.3333333333333333,0.2,0.8260869565217391,0.5,0.5719673913043478,0.64225,0.50636,0.08,,0.18181818181818182,0.21212121212121213,3.6785714285714284,25.466666666666665,0.20833333333333334,2.0,2.0,2.0,3.0,,1.0,2.0,1.0,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,0.125,,,,1.0,,1.0,,1.0,,,,1.0,2.0,2.0,,,,2.0,2.0,,,1.0,,1.0,,,1.0,,,,1.0,,0.6666666666666666,0.6666666666666666,0.6666666666666666,,0.5,,,1.0,,,1.0,0.3333333333333333,0.3333333333333333,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612738,2023,2022-23,True
1627759-1629684-1630573-201933-203935,1610612738,"Jaylen Brown, Grant Williams, Sam Hauser, Blake Griffin, Marcus Smart","Brown, Williams, Hauser, Griffin, Smart",1627759-1629684-1630573-201933-203935,BOS,207.0,2,3.0,3.0,8.0,8.0,,,1.0,16.0,3.0,3.0,,,2.0,,,,,,1.0,,3.0,5.0,,1.0,1.0,7.0,4.0,1.0,1.0,,2.0,,,,,,2.0,4.0,,,1.0,,,1.0,,1.0,,1.0,,2.0,,1.0,2.0,3.0,1.0,4.0,1.0,1.0,1.0,1.0,,2.0,,,1.0,1.0,,2.0,,5.0,,,0.3333333333333333,0.3333333333333333,,,,0.6,1.0,,0.5,1.0,,0.5,1.0,,0.16666666666666666,,,0.5,0.5,1.0,,1.0,0.3333333333333333,0.5,,1.0,1.0,0.3333333333333333,111.30434782608695,9.875,16.0,9.5,16.0,0.5,1.0,1.0,0.3333333333333333,0.3333333333333333,,,,,,0.16666666666666666,,,,,,,,0.6666666666666666,,0.5706583333333334,0.5715,,0.14285714285714285,,0.2857142857142857,,4.84,25.1,,1.0,1.0,,1.0,,,1.0,,,,,1.0,,,1.0,,,1.0,1.0,0.16666666666666666,,,,,,,,,,,,,,,,,,2.0,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612738,2023,2022-23,True
1627759-1630202-1630573-201143-203935,1610612738,"Jaylen Brown, Payton Pritchard, Sam Hauser, Al Horford, Marcus Smart","Brown, Pritchard, Hauser, Horford, Smart",1627759-1630202-1630573-201143-203935,BOS,57.0,1,1.0,,1.0,1.0,,,,2.0,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,1.0,,,50.526315789473685,39.0,18.0,39.0,18.0,,,,,1.0,,,,,,,,,,,,,,,,0.3254,,,,,,,13.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612738,2023,2022-23,True
1627759-1630573-201143-203935-203943,1610612738,"Jaylen Brown, Sam Hauser, Al Horford, Marcus Smart, Noah Vonleh","Brown, Hauser, Horford, Smart, Vonleh",1627759-1630573-201143-203935-203943,BOS,68.0,1,1.0,-4.0,2.0,3.0,,,,5.0,1.0,1.0,,,,1.0,1.0,,,,,,2.0,2.0,,,,4.0,8.0,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,4.0,,,,,,,,1.0,,,1.0,,,1.0,,,,,,,,,,,,,,,,,105.88235294117648,13.0,14.0,13.0,14.0,0.5,1.0,1.0,,,0.5,1.0,1.0,,,,,,,,,,,0.5,,0.4447,,,,,,,11.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612738,2023,2022-23,True
1627763-1628369-1628401-1628436-1629684,1610612738,"Malcolm Brogdon, Jayson Tatum, Derrick White, Luke Kornet, Grant Williams","Brogdon, Tatum, White, Kornet, Williams",1627763-1628369-1628401-1628436-1629684,BOS,1677.0,7,28.0,-10.0,59.0,55.0,18.0,16.0,5.0,114.0,5.0,12.0,1.0,7.0,18.0,2.0,4.0,4.0,1.0,5.0,14.0,5.0,12.0,34.0,7.0,18.0,7.0,52.0,62.0,1.0,6.0,1.0,5.0,2.0,12.0,7.0,3.0,22.0,14.0,10.0,12.0,9.0,14.0,5.0,4.0,7.0,4.0,11.0,3.0,2.0,2.0,26.0,3.0,5.0,12.0,22.0,8.0,30.0,3.0,7.0,2.0,2.0,,9.0,1.0,3.0,10.0,9.0,1.0,9.0,,47.0,22.0,18.0,0.5833333333333334,0.6363636363636364,0.5714285714285714,0.3888888888888889,0.3888888888888889,0.35294117647058826,0.16666666666666666,0.16666666666666666,0.4326923076923077,0.35714285714285715,0.5,0.4642857142857143,0.35714285714285715,0.5238095238095238,0.34615384615384615,0.11764705882352941,0.05555555555555555,0.7777777777777778,0.22727272727272727,0.9230769230769231,0.2727272727272727,0.7586206896551724,0.24242424242424243,0.07692307692307693,0.2222222222222222,1.0,0.75,0.10344827586206896,97.88908765652953,14.05084745762712,15.418181818181818,13.677966101694915,15.036363636363637,0.23076923076923078,0.4166666666666667,0.5555555555555556,0.4,0.34615384615384615,0.07692307692307693,0.5,0.5,1.0,0.07692307692307693,0.2692307692307692,0.35714285714285715,0.35714285714285715,0.6,0.14285714285714285,0.3684210526315789,0.14285714285714285,0.2631578947368421,0.5769230769230769,0.35714285714285715,0.4742259615384615,0.5519999999999999,0.4850736842105263,0.07272727272727272,,0.09615384615384616,0.4230769230769231,7.711764705882352,25.422222222222224,0.3050847457627119,1.0,5.0,2.0,10.0,1.0,1.0,4.0,2.0,2.0,2.0,1.0,0.625,,0.42857142857142855,0.8333333333333334,0.6666666666666666,0.5,0.7142857142857143,0.2,0.10810810810810811,2.0,,,4.0,1.0,5.0,1.0,0.7142857142857143,,,0.10526315789473684,0.8,5.0,,,3.0,,3.0,2.0,1.0,5.0,,,,1.0,1.0,,1.0,1.0,0.25,,,0.5714285714285714,0.2777777777777778,0.29411764705882354,0.6,,1.0,,2.0,1.0,1.0,1.0,0.5,0.5,0.5,1.0,,0.5,,,,0.5,,,,,,,,,,,,,,,,,,,,,1610612738,2023,2022-23,True
