EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,Turnovers,ShootingFouls,Fouls,Charge Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Corner3FGM,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,Fg2aBlocked,Corner3Assists,OffThreePtRebounds,FTDefRebounds,Offensive Fouls Drawn,SecondChanceFg3Pct,FG2APctBlocked,ShortMidRangePctBlocked,DefFTReboundPct,OffThreePtReboundPct,OffAtRimReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,SecondChanceFtPoints,PenaltyFtPoints,FTOffRebounds,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,LostBallTurnovers,Travels,PenaltyTurnovers,Loose Ball Fouls,Offensive Fouls,2pt And 1 Free Throw Trips,Technical Free Throw Trips,NonShootingFoulsDrawn,BlockedAtRim,BlockedLongMidRange,RecoveredBlocks,DefensiveGoaltends,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,AtRimPctBlocked,LiveBallTurnoverPct,OffFTReboundPct,DefLongMidRangeReboundPct,BlocksRecoveredPct,SecondChanceTurnovers,OffCorner3ReboundPct,PenaltyCorner3FGM,HeaveAttempts,LostBallOutOfBoundsTurnovers,Loose Ball Fouls Drawn,PenaltyCorner3Accuracy,Blocked3s,BlockedCorner3,OffLongMidRangeReboundPct,SecondChanceAtRimPctAssisted,Charge Fouls Drawn,LongMidRangePctBlocked,3pt And 1 Free Throw Trips,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,StepOutOfBoundsTurnovers,OffensiveGoaltends,Corner3PctBlocked,BlockedArc3,Transition Take Fouls,Transition Take Fouls Drawn,Defensive 3 Seconds Violations,3SecondViolations,Clear Path Fouls,team_id,year,season,team_vs
1627759-1629057-1629684-1630573-203935,1610612738,"Jaylen Brown, Robert Williams III, Grant Williams, Sam Hauser, Marcus Smart","Brown, Williams III, Williams, Hauser, Smart",1627759-1629057-1629684-1630573-203935,BOS,195.0,2,3.0,4.0,8.0,8.0,5.0,7.0,,16.0,1.0,2.0,,,1.0,1.0,,1.0,1.0,1.0,3.0,2.0,,,,,2.0,4.0,1.0,3.0,1.0,8.0,4.0,,,,2.0,3.0,,2.0,4.0,,4.0,3.0,,,,,,1.0,1.0,,,,,3.0,,1.0,2.0,3.0,,3.0,,2.0,1.0,,,,2.0,2.0,,1.0,2.0,1.0,1.0,1.0,1.0,8.0,4.0,5.0,,,1.0,0.3333333333333333,,0.3333333333333333,0.5,,0.6666666666666666,0.5,,0.4,0.5,,0.4,0.42857142857142855,0.6666666666666666,,1.0,0.75,,,0.5,1.0,,,118.15384615384616,9.375,15.0,9.375,14.875,0.2857142857142857,0.5,0.5,,0.14285714285714285,,,,0.14285714285714285,1.0,1.0,,0.42857142857142855,,,,,,,0.2,1.0,0.4,,,0.7142857142857143,,0.49964285714285717,,0.44924,0.125,0.2,,0.5,7.3,23.666666666666668,0.625,1.0,,,,,,,1.0,1.0,,,,,0.25,1.0,,,,,,0.3333333333333333,0.3333333333333333,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612738,2023,2022-23,False
1627759-1629057-1630573-201143-203935,1610612738,"Jaylen Brown, Robert Williams III, Sam Hauser, Al Horford, Marcus Smart","Brown, Williams III, Hauser, Horford, Smart",1627759-1629057-1630573-201143-203935,BOS,73.0,1,1.0,-2.0,2.0,3.0,,,,5.0,,1.0,,,,,,1.0,,,,,,1.0,,,,2.0,,1.0,,,2.0,,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,1.0,1.0,2.0,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3333333333333333,1.0,0.5,1.0,1.0,0.3333333333333333,1.0,,1.0,,,98.63013698630138,16.5,13.333333333333334,16.5,13.333333333333334,0.3333333333333333,,,,0.3333333333333333,,,,,,,,,0.3333333333333333,,,,,,,,,,,0.6666666666666666,,0.5908666666666667,,,,,,,3.05,26.0,,,,,,,,,1.0,,,,,,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612738,2023,2022-23,False
1627759-1629684-1630573-201143-203935,1610612738,"Jaylen Brown, Grant Williams, Sam Hauser, Al Horford, Marcus Smart","Brown, Williams, Hauser, Horford, Smart",1627759-1629684-1630573-201143-203935,BOS,735.0,5,12.0,-9.0,24.0,24.0,,5.0,2.0,48.0,3.0,4.0,,,,,1.0,2.0,1.0,2.0,4.0,,3.0,7.0,,,5.0,8.0,4.0,11.0,2.0,24.0,33.0,,,3.0,,,,,,6.0,4.0,9.0,3.0,,7.0,3.0,3.0,3.0,6.0,2.0,2.0,1.0,,15.0,,5.0,2.0,7.0,1.0,8.0,,,,,3.0,5.0,2.0,5.0,1.0,3.0,3.0,1.0,1.0,,1.0,21.0,,,0.6,0.6,0.75,0.36363636363636365,,0.36363636363636365,0.625,,,0.5789473684210527,0.75,,0.6,0.75,,0.5789473684210527,0.4,,1.0,0.7,0.1,,,1.0,1.0,,94.04081632653062,16.625,14.0,16.125,13.666666666666666,0.21052631578947367,0.75,1.0,0.6666666666666666,0.10526315789473684,0.5,0.5,1.0,0.10526315789473684,0.5,0.5,,0.21052631578947367,0.3684210526315789,0.42857142857142855,0.42857142857142855,0.6666666666666666,,,,,,,,0.7894736842105263,0.42857142857142855,0.5490157894736842,0.54645,,0.05,0.1111111111111111,0.125,,7.8125,25.436363636363637,,1.0,,,1.0,2.0,1.0,2.0,1.0,1.0,1.0,,1.0,0.5,0.125,,,0.14285714285714285,,0.25,0.3333333333333333,0.25,0.25,1.0,,,,1.0,0.5,1.0,,,,,,,2.0,2.0,,,,,1.0,,1.0,,,1.0,1.0,,,,0.25,0.4,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612738,2023,2022-23,False
1627759-1629684-1630573-201933-203935,1610612738,"Jaylen Brown, Grant Williams, Sam Hauser, Blake Griffin, Marcus Smart","Brown, Williams, Hauser, Griffin, Smart",1627759-1629684-1630573-201933-203935,BOS,207.0,2,3.0,-3.0,8.0,8.0,,,,16.0,1.0,1.0,,,,,1.0,2.0,,,1.0,,,1.0,,,2.0,3.0,,2.0,,4.0,7.0,,,,,,,,,2.0,2.0,,,,1.0,,1.0,,1.0,,1.0,,,2.0,,1.0,1.0,2.0,,2.0,,1.0,1.0,1.0,1.0,3.0,1.0,1.0,,1.0,,,,,,4.0,,,0.5,0.5,,,,,0.6666666666666666,,,0.4,,,0.4,,,0.4,0.5,,1.0,0.6666666666666666,,,0.5,1.0,,,111.30434782608695,16.0,9.875,16.0,9.5,0.2,1.0,1.0,1.0,0.4,0.5,0.5,,,,,,0.2,0.2,,,,,,,,,,,0.6,,0.47063,,,,,,,7.966666666666666,24.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,1.0,,,,,,,,,,,,,,,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612738,2023,2022-23,False
1627759-1630202-1630573-201143-203935,1610612738,"Jaylen Brown, Payton Pritchard, Sam Hauser, Al Horford, Marcus Smart","Brown, Pritchard, Hauser, Horford, Smart",1627759-1630202-1630573-201143-203935,BOS,57.0,1,1.0,,1.0,1.0,,,,2.0,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,1.0,,1.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,1.0,,,1.0,,,,50.526315789473685,18.0,39.0,18.0,39.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,,0.53265,,,,,,,,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612738,2023,2022-23,False
1627759-1630573-201143-203935-203943,1610612738,"Jaylen Brown, Sam Hauser, Al Horford, Marcus Smart, Noah Vonleh","Brown, Hauser, Horford, Smart, Vonleh",1627759-1630573-201143-203935-203943,BOS,68.0,1,1.0,4.0,3.0,2.0,,,,5.0,,,,,,,1.0,1.0,,,,,1.0,1.0,,,1.0,1.0,1.0,1.0,3.0,8.0,4.0,,,,,,,,,,2.0,3.0,,,1.0,1.0,,1.0,1.0,1.0,,,,3.0,,,,,,,,,,,,,,,,1.0,3.0,,,,,8.0,,,,,1.0,1.0,,1.0,1.0,,,1.25,,,1.3333333333333333,,,0.5,,,,,,,,,,,105.88235294117648,14.0,13.0,14.0,13.0,,,,,0.5,1.0,1.0,,,,,,,0.5,1.0,1.0,1.0,,,,,,,,0.5,1.0,0.4339,,,0.3333333333333333,,,,9.6,28.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612738,2023,2022-23,False
1627763-1628369-1628401-1628436-1629684,1610612738,"Malcolm Brogdon, Jayson Tatum, Derrick White, Luke Kornet, Grant Williams","Brogdon, Tatum, White, Kornet, Williams",1627763-1628369-1628401-1628436-1629684,BOS,1677.0,7,28.0,10.0,55.0,59.0,16.0,18.0,7.0,114.0,9.0,16.0,2.0,4.0,4.0,4.0,2.0,8.0,1.0,5.0,6.0,1.0,10.0,19.0,4.0,6.0,12.0,29.0,11.0,25.0,5.0,62.0,52.0,3.0,5.0,9.0,4.0,8.0,4.0,7.0,21.0,14.0,10.0,30.0,3.0,2.0,19.0,10.0,7.0,10.0,17.0,9.0,7.0,,,44.0,6.0,8.0,17.0,28.0,7.0,35.0,3.0,7.0,2.0,1.0,4.0,7.0,4.0,9.0,1.0,10.0,7.0,3.0,4.0,1.0,4.0,53.0,21.0,16.0,0.5833333333333334,0.6363636363636364,0.9090909090909091,0.44,0.5714285714285714,0.44,0.41379310344827586,0.6,0.5,0.5277777777777778,0.5625,0.6666666666666666,0.543859649122807,0.5625,0.65625,0.46296296296296297,0.7727272727272727,0.375,0.7272727272727273,0.7575757575757576,0.2413793103448276,0.16666666666666666,0.9230769230769231,0.7777777777777778,0.5,0.1111111111111111,97.88908765652953,15.418181818181818,14.05084745762712,15.036363636363637,13.677966101694915,0.2962962962962963,0.5625,0.5625,0.7777777777777778,0.14814814814814814,0.25,0.3333333333333333,,0.09259259259259259,0.2,0.2,,0.1111111111111111,0.35185185185185186,0.5263157894736842,0.5263157894736842,0.9,0.5,0.5,0.26666666666666666,1.0,0.06666666666666667,0.4,0.6666666666666666,0.7592592592592593,0.5263157894736842,0.5226435185185185,0.5861666666666666,0.5115366666666666,0.05357142857142857,0.0967741935483871,0.14516129032258066,0.3387096774193548,6.637931034482759,25.224,0.2909090909090909,1.0,,,1.0,3.0,1.0,3.0,2.0,1.0,1.0,3.0,1.0,0.3333333333333333,0.06896551724137931,0.25,1.0,0.07692307692307693,0.5714285714285714,,0.42857142857142855,0.16666666666666666,0.16666666666666666,1.0,,,,0.375,0.3333333333333333,1.0,,,,1.0,,5.0,3.0,2.0,1.0,,2.0,,,1.0,,1.0,3.0,,4.0,,1.0,1.0,,0.42857142857142855,,1.0,1.0,,0.25,,,,,,,,0.3333333333333333,1.0,,,,,,,,,,,,,,,,1610612738,2023,2022-23,False
1627763-1628369-1628401-1628436-1630202,1610612738,"Malcolm Brogdon, Jayson Tatum, Derrick White, Luke Kornet, Payton Pritchard","Brogdon, Tatum, White, Kornet, Pritchard",1627763-1628369-1628401-1628436-1630202,BOS,456.0,1,8.0,5.0,15.0,15.0,,,1.0,30.0,5.0,5.0,,,,,,1.0,,,2.0,,2.0,4.0,,,5.0,6.0,2.0,6.0,2.0,18.0,13.0,,,,,,,,,8.0,2.0,3.0,3.0,,4.0,2.0,4.0,1.0,5.0,1.0,4.0,,,11.0,,2.0,5.0,7.0,1.0,8.0,,2.0,1.0,1.0,2.0,3.0,1.0,2.0,,1.0,2.0,1.0,3.0,3.0,3.0,18.0,,,0.8,0.8,0.5,0.3333333333333333,,0.3333333333333333,0.8333333333333334,,,0.6666666666666666,,,0.6923076923076923,,,0.5,1.0,,0.6666666666666666,0.875,0.2,,1.0,0.6666666666666666,,,94.73684210526316,13.866666666666667,16.533333333333335,13.6,16.133333333333333,0.4166666666666667,1.0,1.0,0.8,0.08333333333333333,,,,,,,,0.16666666666666666,0.3333333333333333,0.5,0.5,0.5,,,,,,,,0.9166666666666666,0.5,0.5768083333333334,,,0.07692307692307693,0.14285714285714285,,,2.3833333333333333,26.133333333333336,,,,1.0,,,,1.0,,,1.0,,,,,,,0.25,,0.5,,,,,1.0,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,3.0,,,,,0.3333333333333333,,1.0,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,1610612738,2023,2022-23,False
1627763-1628369-1628401-1628436-1630573,1610612738,"Malcolm Brogdon, Jayson Tatum, Derrick White, Luke Kornet, Sam Hauser","Brogdon, Tatum, White, Kornet, Hauser",1627763-1628369-1628401-1628436-1630573,BOS,2044.0,7,34.0,2.0,74.0,74.0,33.0,32.0,6.0,148.0,13.0,21.0,1.0,2.0,8.0,12.0,7.0,10.0,,2.0,7.0,,9.0,25.0,3.0,11.0,20.0,33.0,12.0,32.0,13.0,89.0,87.0,1.0,2.0,11.0,11.0,17.0,3.0,11.0,39.0,22.0,18.0,27.0,9.0,2.0,25.0,9.0,11.0,9.0,20.0,7.0,8.0,3.0,,49.0,2.0,11.0,14.0,29.0,5.0,34.0,,2.0,1.0,,,6.0,10.0,15.0,,15.0,17.0,5.0,2.0,1.0,3.0,78.0,39.0,33.0,0.55,0.5789473684210527,0.75,0.375,0.2727272727272727,0.375,0.6060606060606061,0.5,0.6470588235294118,0.5846153846153846,1.1,0.5535714285714286,0.6095890410958904,1.1,0.609375,0.49230769230769234,0.6086956521739131,0.15384615384615385,0.6111111111111112,0.6097560975609756,0.15625,0.3333333333333333,0.6,0.6666666666666666,0.5,,104.26614481409001,14.324324324324325,13.297297297297296,14.14864864864865,12.27027027027027,0.3230769230769231,0.6190476190476191,0.7222222222222222,0.6153846153846154,0.15384615384615385,0.7,0.7777777777777778,0.42857142857142855,0.03076923076923077,,,,0.1076923076923077,0.38461538461538464,0.36,0.36,0.7777777777777778,0.4,0.5,0.42857142857142855,0.6666666666666666,,0.39285714285714285,0.2727272727272727,0.8153846153846154,0.36,0.5472076923076923,0.51945,0.5177714285714285,0.08450704225352113,0.13157894736842105,0.12359550561797752,0.43820224719101125,4.506060606060606,25.415625,0.44594594594594594,3.0,1.0,1.0,2.0,2.0,3.0,3.0,4.0,2.0,3.0,4.0,4.0,1.0,0.12121212121212122,0.1,0.6666666666666666,0.15789473684210525,0.125,0.13333333333333333,0.2,0.42857142857142855,0.42857142857142855,0.6666666666666666,0.2,1.0,,0.4,1.0,1.0,1.0,0.030303030303030304,,8.0,,1.0,6.0,4.0,2.0,,4.0,,,,,2.0,1.0,,,,1.0,2.0,0.14285714285714285,1.0,,0.875,,1.0,0.25,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,1610612738,2023,2022-23,False
1627763-1628369-1628401-1628436-201143,1610612738,"Malcolm Brogdon, Jayson Tatum, Derrick White, Luke Kornet, Al Horford","Brogdon, Tatum, White, Kornet, Horford",1627763-1628369-1628401-1628436-201143,BOS,398.0,1,7.0,-5.0,11.0,12.0,2.0,3.0,4.0,23.0,1.0,3.0,1.0,1.0,,,2.0,8.0,,,,,,4.0,,,3.0,11.0,,4.0,,6.0,11.0,2.0,3.0,4.0,1.0,3.0,,,2.0,6.0,,,,,4.0,,3.0,,3.0,,1.0,2.0,,6.0,4.0,3.0,2.0,5.0,4.0,9.0,1.0,2.0,2.0,,,,1.0,3.0,,3.0,,,,,,2.0,2.0,2.0,1.0,1.0,,,,,0.2727272727272727,0.6666666666666666,0.3333333333333333,0.2,0.5,0.3333333333333333,0.2,0.5,0.3333333333333333,0.26666666666666666,0.6666666666666666,0.5,1.0,0.8333333333333334,0.3333333333333333,0.3333333333333333,0.5,1.0,,0.1111111111111111,83.21608040201005,17.545454545454547,17.083333333333332,15.727272727272727,15.833333333333334,0.2,0.3333333333333333,1.0,1.0,0.5333333333333333,0.25,0.2857142857142857,1.0,,,,,,0.26666666666666666,,,,0.25,1.0,,,,,,0.4666666666666667,,0.50241,0.4579875,0.4416333333333333,,,0.6666666666666666,0.3333333333333333,7.1909090909090905,26.775,0.18181818181818182,,,,,1.0,,1.0,3.0,,,,,,0.2727272727272727,0.125,,,1.0,,,,,,,,,0.25,,,,,,,,,,,,,,1.0,,,,,,,,,,,0.6666666666666666,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,1610612738,2023,2022-23,False
1627763-1628369-1628401-1628436-203488,1610612738,"Malcolm Brogdon, Jayson Tatum, Derrick White, Luke Kornet, Mike Muscala","Brogdon, Tatum, White, Kornet, Muscala",1627763-1628369-1628401-1628436-203488,BOS,26.0,1,,,1.0,1.0,1.0,1.0,,2.0,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,1.0,,,110.76923076923076,21.0,5.0,21.0,5.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,0.3825,,0.3825,,,,,11.2,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612738,2023,2022-23,False
1627763-1628369-1628401-1628436-203935,1610612738,"Malcolm Brogdon, Jayson Tatum, Derrick White, Luke Kornet, Marcus Smart","Brogdon, Tatum, White, Kornet, Smart",1627763-1628369-1628401-1628436-203935,BOS,241.0,2,4.0,4.0,6.0,6.0,3.0,,2.0,12.0,4.0,4.0,2.0,2.0,3.0,3.0,,1.0,,,,,,3.0,,2.0,4.0,5.0,,3.0,3.0,11.0,7.0,2.0,2.0,4.0,3.0,4.0,,2.0,6.0,,8.0,,,4.0,3.0,,,,,,,,,,1.0,2.0,,2.0,3.0,5.0,,,,,,,,,,1.0,3.0,,,,,7.0,6.0,3.0,,,,,,,0.8,1.0,0.75,0.5,0.6666666666666666,0.5,0.6111111111111112,0.6666666666666666,0.5,0.375,,1.0,1.0,1.0,0.75,1.0,,1.0,1.0,,71.70124481327801,21.5,18.666666666666668,19.0,18.666666666666668,0.5,1.0,1.0,,0.125,,,,,,,,,0.375,,,,0.6666666666666666,1.0,0.5,1.0,,0.3333333333333333,,0.875,,0.51809375,0.5964,0.5090833333333333,0.1111111111111111,,0.36363636363636365,0.5454545454545454,3.4799999999999995,25.866666666666664,0.5,,,,,1.0,,1.0,,,2.0,,,,,,,0.6666666666666666,,0.6666666666666666,,,,,,,,0.3333333333333333,,,1.0,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612738,2023,2022-23,False
1627763-1628369-1628401-1629057-1629684,1610612738,"Malcolm Brogdon, Jayson Tatum, Derrick White, Robert Williams III, Grant Williams","Brogdon, Tatum, White, Williams III, Williams",1627763-1628369-1628401-1629057-1629684,BOS,2169.0,10,36.0,9.0,77.0,78.0,17.0,31.0,9.0,155.0,12.0,16.0,3.0,4.0,4.0,5.0,6.0,10.0,1.0,3.0,11.0,5.0,7.0,26.0,3.0,10.0,19.0,29.0,11.0,37.0,20.0,91.0,82.0,3.0,4.0,13.0,4.0,7.0,5.0,15.0,28.0,26.0,12.0,27.0,6.0,6.0,26.0,7.0,13.0,9.0,22.0,5.0,7.0,5.0,1.0,53.0,5.0,9.0,19.0,30.0,12.0,42.0,,3.0,3.0,3.0,6.0,12.0,9.0,12.0,,17.0,24.0,11.0,4.0,1.0,6.0,78.0,28.0,17.0,0.6842105263157895,0.8125,0.8181818181818182,0.2972972972972973,0.3333333333333333,0.2972972972972973,0.6551724137931034,0.75,0.5714285714285714,0.5378787878787878,0.6428571428571429,0.5227272727272727,0.5909090909090909,0.7222222222222222,0.5833333333333334,0.5606060606060606,0.7916666666666666,0.5,0.6,0.717948717948718,0.3333333333333333,0.75,0.9,0.6666666666666666,0.3333333333333333,,102.9045643153527,14.454545454545455,13.538461538461538,14.103896103896103,12.935897435897436,0.24242424242424243,0.75,0.75,0.5833333333333334,0.15151515151515152,0.6,0.6666666666666666,0.8333333333333334,0.045454545454545456,0.3333333333333333,0.3333333333333333,1.0,0.16666666666666666,0.3939393939393939,0.2692307692307692,0.2692307692307692,0.7142857142857143,0.5714285714285714,0.75,0.22727272727272727,0.8,0.22727272727272727,0.45454545454545453,0.3,0.803030303030303,0.2692307692307692,0.5237318181818181,0.52365,0.5290045454545454,0.14666666666666667,0.2894736842105263,0.14285714285714285,0.3076923076923077,5.748275862068965,25.65945945945946,0.22077922077922077,4.0,,,1.0,3.0,1.0,3.0,1.0,4.0,7.0,2.0,2.0,0.3333333333333333,0.034482758620689655,0.1,1.0,0.2692307692307692,0.25,0.2631578947368421,0.6,0.36363636363636365,0.36363636363636365,1.0,,,,0.42857142857142855,0.3333333333333333,1.0,,,4.0,5.0,,,6.0,4.0,2.0,1.0,1.0,,2.0,2.0,,2.0,3.0,,2.0,,1.0,2.0,,0.5,,1.0,0.3333333333333333,2.0,0.2857142857142857,2.0,,,,0.4,2.0,,0.5,,,,,,,,,,,2.0,,,,,,1610612738,2023,2022-23,False
1627763-1628369-1628401-1629057-1630573,1610612738,"Malcolm Brogdon, Jayson Tatum, Derrick White, Robert Williams III, Sam Hauser","Brogdon, Tatum, White, Williams III, Hauser",1627763-1628369-1628401-1629057-1630573,BOS,621.0,3,10.0,5.0,20.0,19.0,1.0,4.0,2.0,39.0,2.0,2.0,,,,,1.0,4.0,,1.0,7.0,,1.0,4.0,,,3.0,7.0,5.0,11.0,5.0,26.0,21.0,,,3.0,,,,,1.0,2.0,4.0,15.0,,,4.0,1.0,1.0,5.0,6.0,1.0,,1.0,,17.0,2.0,3.0,3.0,6.0,3.0,9.0,,4.0,2.0,,,2.0,1.0,3.0,,4.0,7.0,4.0,3.0,2.0,3.0,23.0,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,0.45454545454545453,,0.45454545454545453,0.42857142857142855,,,0.5833333333333334,0.75,,0.6190476190476191,0.75,0.5,0.6111111111111112,0.42857142857142855,0.5,1.0,0.6,0.3,0.3333333333333333,0.3333333333333333,1.0,1.0,,90.43478260869566,15.85,16.0,15.05,15.421052631578947,0.1111111111111111,1.0,1.0,,0.2222222222222222,0.25,0.25,1.0,0.05555555555555555,,,,0.3888888888888889,0.2222222222222222,0.25,0.25,1.0,,,,,,,,0.7222222222222222,0.25,0.5369972222222222,0.5634,,0.19047619047619047,0.4,0.11538461538461539,0.038461538461538464,7.8999999999999995,24.2,0.05,4.0,1.0,1.0,,1.0,1.0,2.0,,4.0,1.0,,,0.5,,,,0.16666666666666666,,0.3333333333333333,0.5,0.5714285714285714,0.5714285714285714,1.0,0.5,1.0,1.0,0.5,,,,,,1.0,,2.0,2.0,1.0,1.0,,,,,1.0,,,1.0,,2.0,,,,,1.0,,,0.6666666666666666,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1610612738,2023,2022-23,False
