EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGA,FG2M,FG2A,FG3M,FG3A,Points,OpponentPoints,SecondChanceFG2A,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,PtsAssisted2s,PtsAssisted3s,NonHeaveArc3FGA,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,LostBallSteals,DeadBallTurnovers,Turnovers,PenaltyTurnovers,Fouls,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,LongMidRangePctBlocked,DefTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffCorner3ReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,SecondChanceAtRimFrequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Arc3FGM,NonHeaveArc3FGM,Arc3Assists,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,NonHeaveArc3Accuracy,PtsUnassisted3s,BadPassSteals,BadPassOutOfBoundsTurnovers,ShootingFouls,FoulsDrawn,NonShootingPenaltyNonTakeFouls,FtPoints,PtsUnassisted2s,LiveBallTurnovers,BadPassTurnovers,FTA,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,LiveBallTurnoverPct,DefAtRimReboundPct,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,OffTwoPtRebounds,LostBallOutOfBoundsTurnovers,LostBallTurnovers,SecondChanceTurnovers,BlockedShortMidRange,RecoveredBlocks,OffTwoPtReboundPct,OffAtRimReboundPct,DefLongMidRangeReboundPct,BlocksRecoveredPct,SecondChanceAtRimFGM,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG2M,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PtsPutbacks,SecondChanceFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,OffArc3ReboundPct,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,SecondChanceShotQualityAvg,SecondChancePointsPct,FTDefRebounds,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,DefFTReboundPct,ThreePtShootingFoulsDrawnPct,PenaltyArc3FGA,PenaltyArc3Frequency,Offensive Fouls Drawn,ShortMidRangePctBlocked,OffLongMidRangeReboundPct,OffensiveGoaltends,PenaltyArc3FGM,PenaltyArc3Accuracy,Charge Fouls Drawn,Blocked3s,BlockedCorner3,PenaltyFtPoints,HeaveAttempts,Loose Ball Fouls Drawn,2pt And 1 Free Throw Trips,SecondChanceCorner3FGM,SecondChanceCorner3FGA,AtRimPctBlocked,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Loose Ball Fouls,Travels,NonShootingFoulsDrawn,BlockedLongMidRange,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceFtPoints,SelfOReb,OffShortMidRangeReboundPct,SelfORebPct,Technical Free Throw Trips,Charge Fouls,DefensiveGoaltends,FTOffRebounds,OffFTReboundPct,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,Corner3PctBlocked,SecondChanceAtRimPctAssisted,Offensive Fouls,BlockedArc3,Defensive 3 Seconds Violations,StepOutOfBoundsTurnovers,3SecondViolations,Transition Take Fouls Drawn,Transition Take Fouls,HeaveMakes,team_id,year,season,team_vs
1629645-1630231-1630528-1630578-1631095,1610612745,"Kevin Porter Jr., Kenyon Martin Jr., Josh Christopher, Alperen Sengun, Jabari Smith Jr.","Porter Jr., Martin Jr., Christopher, Sengun, Smith Jr.",1629645-1630231-1630528-1630578-1631095,HOU,32.0,1,1.0,-3.0,1.0,1.0,,,,2.0,,,,,,,1.0,,,,,,,,,1.0,,,,3.0,,,1.0,,,,,,,1.0,,,,,,,,,,,,,1.0,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,90.0,23.0,9.0,23.0,9.0,,,,,1.0,,,,,,,,,,,,,,,,,,,0.3801,0.3801,,5.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1610612745,2023,2022-23,True
1629645-1630231-1630528-1630578-1631106,1610612745,"Kevin Porter Jr., Kenyon Martin Jr., Josh Christopher, Alperen Sengun, Tari Eason","Porter Jr., Martin Jr., Christopher, Sengun, Eason",1629645-1630231-1630528-1630578-1631106,HOU,686.0,7,11.0,,20.0,23.0,3.0,4.0,2.0,43.0,4.0,6.0,1.0,,1.0,2.0,5.0,1.0,1.0,,,,,10.0,7.0,12.0,3.0,10.0,23.0,23.0,1.0,,2.0,1.0,2.0,3.0,6.0,9.0,10.0,,3.0,3.0,6.0,,3.0,,,15.0,1.0,3.0,2.0,7.0,3.0,10.0,2.0,2.0,1.0,3.0,1.0,9.0,20.0,3.0,3.0,0.42857142857142855,0.42857142857142855,1.0,0.3,0.5,0.3,0.5833333333333334,,0.5227272727272727,0.375,0.5227272727272727,0.375,0.45454545454545453,,,0.4,0.6,0.14285714285714285,0.5,0.25,,,0.6,,90.26239067055393,16.55,15.434782608695652,15.75,14.521739130434783,0.2727272727272727,0.6666666666666666,0.6666666666666666,0.75,0.22727272727272727,0.4,0.4,,0.045454545454545456,1.0,1.0,,,,,,0.45454545454545453,0.5,0.25,,,,0.7272727272727273,0.49852499999999994,0.5353,0.13043478260869565,6.066666666666666,26.3,0.15,3.0,3.0,3.0,0.3,0.3,1.0,0.3,,,1.0,6.0,5.0,1.0,,8.0,2.0,1.0,2.0,2.0,3.0,1.0,3.0,0.6666666666666666,0.6666666666666666,0.09090909090909091,0.16666666666666666,2.0,,1.0,1.0,2.0,,0.4,0.5,,,,1.0,1.0,,1.0,1.0,3.0,,1.0,,0.75,0.75,0.14285714285714285,,0.5,1.0,1.0,0.5561,0.13043478260869565,2.0,,,1.0,,2.0,0.5,,,,,1.0,0.5,2.0,,,,,,2.0,,,,,,,,,,,,,1.0,0.3333333333333333,0.08333333333333333,,,,,,,,,,,,,,,,,,,1610612745,2023,2022-23,True
1629645-1630231-1630528-1630586-1631095,1610612745,"Kevin Porter Jr., Kenyon Martin Jr., Josh Christopher, Usman Garuba, Jabari Smith Jr.","Porter Jr., Martin Jr., Christopher, Garuba, Smith Jr.",1629645-1630231-1630528-1630586-1631095,HOU,28.0,1,,2.0,1.0,1.0,,,,2.0,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,,,,,,,2.0,,,,,,,,,,,,,1.0,,,,,0.5,,,0.5,,,,,,102.85714285714286,6.0,22.0,6.0,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,2.0,,,,2.0,1.0,,,,,0.5,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612745,2023,2022-23,True
1629645-1630231-1630528-1630586-1631102,1610612745,"Kevin Porter Jr., Kenyon Martin Jr., Josh Christopher, Usman Garuba, TyTy Washington Jr.","Porter Jr., Martin Jr., Christopher, Garuba, Washington Jr.",1629645-1630231-1630528-1630586-1631102,HOU,77.0,1,1.0,-1.0,2.0,3.0,,,1.0,5.0,1.0,1.0,1.0,,,,,1.0,1.0,,,,,1.0,2.0,2.0,,1.0,4.0,5.0,1.0,,,,,,2.0,,1.0,,1.0,,1.0,,,,1.0,2.0,1.0,,,,1.0,1.0,,,,,,2.0,2.0,,,0.5,1.0,,,,,1.0,,0.6666666666666666,,0.6666666666666666,,0.3333333333333333,,,,,1.0,,1.0,,,,,93.5064935064935,15.5,15.333333333333334,15.0,15.333333333333334,0.3333333333333333,1.0,1.0,,,,,,0.3333333333333333,1.0,1.0,1.0,,,,,0.3333333333333333,1.0,,,,,0.6666666666666666,0.4910666666666667,,,9.0,25.5,,,,,,,,,,,,2.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,2.0,2.0,,1.0,1.0,1.0,1.0,1.0,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612745,2023,2022-23,True
1629645-1630231-1630528-1630586-1631106,1610612745,"Kevin Porter Jr., Kenyon Martin Jr., Josh Christopher, Usman Garuba, Tari Eason","Porter Jr., Martin Jr., Christopher, Garuba, Eason",1629645-1630231-1630528-1630586-1631106,HOU,1261.0,11,21.0,37.0,46.0,41.0,7.0,3.0,8.0,87.0,12.0,14.0,2.0,3.0,3.0,1.0,6.0,1.0,3.0,2.0,5.0,,,12.0,14.0,23.0,9.0,17.0,66.0,29.0,2.0,3.0,4.0,,1.0,10.0,16.0,24.0,12.0,2.0,8.0,8.0,16.0,2.0,7.0,1.0,,40.0,3.0,9.0,11.0,21.0,7.0,28.0,3.0,,4.0,7.0,1.0,5.0,55.0,10.0,7.0,0.5714285714285714,0.5714285714285714,0.8888888888888888,0.5294117647058824,,0.5294117647058824,0.6086956521739131,0.75,0.6875,0.6,0.7333333333333333,0.7142857142857143,0.425,0.08695652173913043,,0.7857142857142857,1.0,0.375,0.8695652173913043,0.35294117647058826,0.3333333333333333,1.0,1.0,1.0,99.34972244250595,13.41304347826087,15.707317073170731,12.847826086956522,15.048780487804878,0.35,0.8571428571428571,1.0,0.5833333333333334,0.15,0.16666666666666666,0.16666666666666666,1.0,0.075,0.3333333333333333,0.3333333333333333,,0.125,0.4,0.4,1.0,0.3,0.3333333333333333,0.6,1.0,,,0.775,0.538115,0.5590900000000001,0.15151515151515152,6.182608695652173,25.61764705882353,0.15217391304347827,7.0,7.0,6.0,0.5833333333333334,0.5833333333333334,0.8571428571428571,0.5833333333333334,3.0,3.0,2.0,3.0,13.0,,11.0,12.0,3.0,3.0,13.0,5.0,4.0,2.0,4.0,0.42857142857142855,0.5714285714285714,0.13636363636363635,0.19230769230769232,3.0,,,1.0,2.0,3.0,0.3333333333333333,,1.0,0.75,1.0,3.0,4.0,1.0,3.0,4.0,11.0,,0.75,0.5,0.9166666666666666,0.9166666666666666,0.4,0.5,0.6666666666666666,0.75,1.0,0.5352,0.16666666666666666,1.0,,1.0,1.0,0.05555555555555555,1.0,0.2,1.0,,0.5,,,,1.0,,,4.0,,,2.0,,,0.14285714285714285,,,,1.0,1.0,1.0,,1.0,,,0.4,,,1.0,,1.0,0.3333333333333333,,,,,,,,,,,,,,1610612745,2023,2022-23,True
1629645-1630231-1630528-1631095-1631106,1610612745,"Kevin Porter Jr., Kenyon Martin Jr., Josh Christopher, Jabari Smith Jr., Tari Eason","Porter Jr., Martin Jr., Christopher, Smith Jr., Eason",1629645-1630231-1630528-1631095-1631106,HOU,297.0,5,5.0,4.0,11.0,12.0,4.0,1.0,1.0,23.0,2.0,2.0,,1.0,1.0,2.0,2.0,,,,1.0,,1.0,6.0,4.0,4.0,3.0,7.0,20.0,16.0,,1.0,1.0,,4.0,3.0,6.0,6.0,6.0,,3.0,2.0,5.0,,1.0,2.0,,12.0,1.0,,1.0,1.0,1.0,2.0,3.0,3.0,,,,3.0,20.0,3.0,4.0,0.75,0.75,0.6666666666666666,0.42857142857142855,,0.42857142857142855,1.0,1.0,0.7727272727272727,0.2,0.8333333333333334,0.3,0.6363636363636364,,,1.0,,0.25,0.5,0.25,,,,,111.51515151515152,13.090909090909092,12.75,12.545454545454545,12.583333333333334,0.18181818181818182,1.0,1.0,0.5,0.18181818181818182,1.0,1.0,1.0,,,,,0.09090909090909091,,,,0.5454545454545454,,0.2,1.0,0.2,,0.8181818181818182,0.5285318181818183,0.54023,0.15,5.9,25.514285714285712,0.36363636363636365,3.0,3.0,2.0,0.5,0.5,0.6666666666666666,0.5,3.0,,,1.0,3.0,,3.0,2.0,,,4.0,3.0,,,,,,0.25,0.6,,,,,,,,,1.0,,,,1.0,,,1.0,,,,,,,0.3333333333333333,,1.0,,,,,,,,,,3.0,0.6,,,,,,,,,,1.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612745,2023,2022-23,True
1629645-1630231-1630578-1631095-201569,1610612745,"Kevin Porter Jr., Kenyon Martin Jr., Alperen Sengun, Jabari Smith Jr., Eric Gordon","Porter Jr., Martin Jr., Sengun, Smith Jr., Gordon",1629645-1630231-1630578-1631095-201569,HOU,108.0,2,2.0,-7.0,2.0,3.0,,,,5.0,,,,,,,,,,,2.0,,,,,,,2.0,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,66.66666666666667,26.0,18.666666666666668,26.0,18.666666666666668,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,0.513825,,,,23.4,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612745,2023,2022-23,True
1629645-1630231-1630578-1631106-201569,1610612745,"Kevin Porter Jr., Kenyon Martin Jr., Alperen Sengun, Tari Eason, Eric Gordon","Porter Jr., Martin Jr., Sengun, Eason, Gordon",1629645-1630231-1630578-1631106-201569,HOU,293.0,3,5.0,-8.0,8.0,10.0,3.0,2.0,2.0,18.0,1.0,3.0,,,1.0,,1.0,,,1.0,3.0,1.0,1.0,2.0,1.0,4.0,1.0,5.0,7.0,15.0,,,1.0,1.0,2.0,3.0,,3.0,2.0,1.0,,1.0,1.0,1.0,,,,3.0,2.0,1.0,1.0,2.0,3.0,5.0,2.0,1.0,,1.0,,3.0,7.0,3.0,3.0,,,1.0,0.2,0.5,0.2,0.25,,0.2777777777777778,0.5,0.35,0.5,0.5555555555555556,0.25,,0.25,1.0,0.5,0.4,0.42857142857142855,0.5,1.0,,1.0,88.46416382252559,17.875,15.0,17.0,14.8,0.3333333333333333,0.3333333333333333,0.5,,0.1111111111111111,,,,,,,,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.2222222222222222,,0.3333333333333333,,0.3333333333333333,1.0,0.8888888888888888,0.55,0.5954166666666666,0.42857142857142855,4.95,23.66,0.375,,,,,,,,,1.0,,2.0,1.0,,2.0,2.0,1.0,1.0,2.0,1.0,,,,1.0,,0.1,0.2,1.0,,,1.0,,,0.3333333333333333,0.5,,,,,,,,1.0,,,,,,,0.5,,,,,,,,,,,,1.0,0.3333333333333333,,,,,,,,,,,,,,,1.0,0.3333333333333333,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612745,2023,2022-23,True
1629645-1630231-1630586-1631095-201569,1610612745,"Kevin Porter Jr., Kenyon Martin Jr., Usman Garuba, Jabari Smith Jr., Eric Gordon","Porter Jr., Martin Jr., Garuba, Smith Jr., Gordon",1629645-1630231-1630586-1631095-201569,HOU,331.0,2,6.0,-4.0,10.0,11.0,,,2.0,21.0,1.0,2.0,,,,,2.0,,,1.0,1.0,,,3.0,1.0,4.0,2.0,4.0,9.0,13.0,1.0,,,,,,2.0,6.0,3.0,2.0,1.0,2.0,3.0,1.0,1.0,,,8.0,1.0,1.0,,1.0,3.0,4.0,3.0,,2.0,4.0,,3.0,6.0,,,1.0,1.0,1.0,0.5,,0.5,0.25,,0.5,,0.5,,0.5,0.5,,,0.5,0.5,0.25,0.6,,,0.5,,91.3595166163142,16.8,14.818181818181818,14.7,13.272727272727273,0.25,0.5,1.0,1.0,0.25,,,,,,,,0.125,1.0,1.0,1.0,0.375,,,,,,0.75,0.54395,,,5.35,25.0,,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,,3.0,,2.0,1.0,,1.0,,2.0,,2.0,1.0,1.0,,1.0,0.5,,0.1111111111111111,0.2,2.0,1.0,2.0,,1.0,,0.6666666666666666,1.0,,,,,,,1.0,1.0,3.0,,1.0,,0.75,0.75,0.5,,,,,0.3609,0.3333333333333333,,,,,,,,,0.5,,,,,,,,,,,,1.0,1.0,0.5,0.5,1.0,1.0,,1.0,,,,,,0.5,,,,,,,,,,,,,,,,,,,,1610612745,2023,2022-23,True
1629645-1630231-1630586-1631102-1631106,1610612745,"Kevin Porter Jr., Kenyon Martin Jr., Usman Garuba, TyTy Washington Jr., Tari Eason","Porter Jr., Martin Jr., Garuba, Washington Jr., Eason",1629645-1630231-1630586-1631102-1631106,HOU,358.0,4,6.0,9.0,12.0,11.0,9.0,6.0,3.0,23.0,1.0,3.0,2.0,,1.0,4.0,4.0,,1.0,,1.0,,,3.0,5.0,8.0,2.0,4.0,23.0,14.0,3.0,4.0,6.0,2.0,3.0,19.0,4.0,6.0,3.0,,2.0,2.0,4.0,,,2.0,,10.0,,3.0,1.0,4.0,3.0,7.0,,,,,,1.0,19.0,19.0,9.0,0.4,0.5,1.0,0.5,0.6666666666666666,0.5,0.625,0.6666666666666666,0.6666666666666666,0.7777777777777778,0.75,0.85,0.3333333333333333,,,1.0,0.6,,0.6666666666666666,0.4,,,0.3333333333333333,1.0,92.51396648044692,15.166666666666666,16.0,14.333333333333334,14.545454545454545,0.25,0.3333333333333333,0.3333333333333333,,0.3333333333333333,1.0,1.0,0.5,0.08333333333333333,,,,0.08333333333333333,,,,0.25,0.6666666666666666,0.1111111111111111,,,,0.5833333333333334,0.47255,0.4422,0.8260869565217391,6.2375,25.175,0.75,2.0,2.0,2.0,0.6666666666666666,0.6666666666666666,1.0,0.6666666666666666,,,,1.0,4.0,,7.0,6.0,,,7.0,3.0,,,,,1.0,0.21428571428571427,0.3,2.0,,,,,,0.6666666666666666,0.5,,,1.0,,,2.0,,,4.0,2.0,,0.6666666666666666,0.6666666666666666,0.6666666666666666,,0.5,,,,0.511,0.17391304347826086,,,,,,3.0,0.3333333333333333,1.0,,1.0,,2.0,0.6666666666666666,,,,5.0,,,1.0,,,,,,,,,,,,,,,,2.0,,,1.0,1.0,,,,,,,,,,,,,,1610612745,2023,2022-23,True
1629645-1630231-1630586-1631106-201569,1610612745,"Kevin Porter Jr., Kenyon Martin Jr., Usman Garuba, Tari Eason, Eric Gordon","Porter Jr., Martin Jr., Garuba, Eason, Gordon",1629645-1630231-1630586-1631106-201569,HOU,298.0,6,5.0,4.0,10.0,12.0,2.0,2.0,1.0,22.0,1.0,3.0,1.0,,,,,1.0,1.0,,,,,3.0,2.0,4.0,1.0,3.0,12.0,8.0,1.0,1.0,1.0,1.0,1.0,5.0,,,3.0,,,,,,,,,,,3.0,1.0,5.0,1.0,6.0,,,2.0,2.0,,2.0,10.0,5.0,2.0,,,,0.3333333333333333,1.0,0.3333333333333333,0.5,1.0,0.5,1.25,0.6666666666666666,1.25,0.42857142857142855,,,0.3333333333333333,1.0,,0.6666666666666666,0.25,,0.5,1.0,1.0,106.30872483221476,15.6,11.833333333333334,15.6,11.666666666666666,0.42857142857142855,0.3333333333333333,0.3333333333333333,,,,,,0.14285714285714285,1.0,1.0,,,,,,0.42857142857142855,1.0,,,,,0.8571428571428571,0.5024857142857143,0.416925,0.4166666666666667,5.625,26.866666666666664,0.2,1.0,1.0,,0.3333333333333333,0.3333333333333333,,0.3333333333333333,3.0,,2.0,1.0,4.0,,5.0,4.0,,,5.0,1.0,1.0,,1.0,,,0.2222222222222222,0.2,1.0,,,,1.0,1.0,0.5,0.5,,1.0,1.0,,,1.0,,,2.0,2.0,,1.0,1.0,1.0,,1.0,,,,0.5254,0.16666666666666666,1.0,,1.0,1.0,0.25,1.0,0.5,1.0,,,,1.0,1.0,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612745,2023,2022-23,True
1629645-1630231-1631095-1631102-1631106,1610612745,"Kevin Porter Jr., Kenyon Martin Jr., Jabari Smith Jr., TyTy Washington Jr., Tari Eason","Porter Jr., Martin Jr., Smith Jr., Washington Jr., Eason",1629645-1630231-1631095-1631102-1631106,HOU,46.0,1,1.0,2.0,1.0,2.0,,,,3.0,,,,,,1.0,1.0,,,,,,,,1.0,1.0,,,2.0,,,,,,,,,,,,,,,,,,,,,1.0,1.0,2.0,,2.0,,,,,,,2.0,,,,,,,,,1.0,,1.0,,1.0,,,,,1.0,1.0,,1.0,,,,,1.0,93.91304347826086,8.0,19.0,8.0,19.0,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,0.3745,,,4.3,,,,,,,,,,,,,,1.0,,,2.0,,,,,1.0,1.0,1.0,,1.0,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612745,2023,2022-23,True
1629645-1630256-1630528-1630578-1631095,1610612745,"Kevin Porter Jr., Jae'Sean Tate, Josh Christopher, Alperen Sengun, Jabari Smith Jr.","Porter Jr., Tate, Christopher, Sengun, Smith Jr.",1629645-1630256-1630528-1630578-1631095,HOU,66.0,1,1.0,1.0,1.0,2.0,,,,3.0,,,,,,,,,,,,,,1.0,,,1.0,1.0,3.0,2.0,,,,,,,,3.0,1.0,,,1.0,1.0,,,,,3.0,,,,,,,,,,,,,3.0,,,,,1.0,1.0,,1.0,,,1.5,,1.5,,1.0,,,,,,,,,,,,65.45454545454545,22.0,22.0,22.0,22.0,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,0.52395,,,,26.9,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612745,2023,2022-23,True
1629645-1630256-1630528-1630586-1631095,1610612745,"Kevin Porter Jr., Jae'Sean Tate, Josh Christopher, Usman Garuba, Jabari Smith Jr.","Porter Jr., Tate, Christopher, Garuba, Smith Jr.",1629645-1630256-1630528-1630586-1631095,HOU,286.0,1,5.0,-4.0,9.0,8.0,,,1.0,17.0,2.0,2.0,1.0,,,,1.0,1.0,1.0,,,,,3.0,3.0,4.0,1.0,3.0,9.0,13.0,1.0,,,,,,4.0,,3.0,,2.0,,2.0,,2.0,,,4.0,1.0,,,,1.0,1.0,1.0,,2.0,3.0,,2.0,7.0,,,0.6666666666666666,0.6666666666666666,,0.3333333333333333,,0.3333333333333333,0.75,,0.6428571428571429,,0.6428571428571429,,0.42857142857142855,,,,,0.5,,0.3333333333333333,,,,,85.5944055944056,19.444444444444443,13.875,19.11111111111111,13.875,0.2857142857142857,1.0,1.0,1.0,0.14285714285714285,,,,0.14285714285714285,1.0,1.0,,,,,,0.42857142857142855,1.0,,,,,0.7142857142857143,0.4862714285714286,,,6.7,26.2,,1.0,1.0,,0.3333333333333333,0.3333333333333333,,0.3333333333333333,3.0,1.0,1.0,2.0,1.0,,,2.0,1.0,,,,,,,0.3333333333333333,,,,,1.0,1.0,,,,,,,,1.0,,,1.0,,,2.0,,,1.0,1.0,1.0,0.5,1.0,,,,,0.2222222222222222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,1610612745,2023,2022-23,True
1629645-1630256-1630528-1630586-1631106,1610612745,"Kevin Porter Jr., Jae'Sean Tate, Josh Christopher, Usman Garuba, Tari Eason","Porter Jr., Tate, Christopher, Garuba, Eason",1629645-1630256-1630528-1630586-1631106,HOU,162.0,1,3.0,4.0,5.0,5.0,,,,10.0,,1.0,,,,,,,,,,,,3.0,,1.0,1.0,3.0,8.0,4.0,,,,,,,,3.0,3.0,,,1.0,1.0,,,,,3.0,,,,,,,1.0,1.0,,,,,8.0,,,,,1.0,0.3333333333333333,,0.3333333333333333,,,0.375,,0.5833333333333334,,0.75,,,,,,,,,,,,88.88888888888889,15.2,17.2,15.2,16.0,0.25,,,,,,,,,,,,,,,,0.75,,,,,,1.0,0.4024125,,,3.1,28.433333333333334,,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,,,,,2.0,,5.0,,,,5.0,2.0,1.0,1.0,1.0,,,0.3333333333333333,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1610612745,2023,2022-23,True
1629645-1630256-1630528-1631095-1631106,1610612745,"Kevin Porter Jr., Jae'Sean Tate, Josh Christopher, Jabari Smith Jr., Tari Eason","Porter Jr., Tate, Christopher, Smith Jr., Eason",1629645-1630256-1630528-1631095-1631106,HOU,62.0,1,1.0,-5.0,2.0,3.0,,,,5.0,,,,,,,,,1.0,,,,,,,1.0,,,1.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,0.25,,,,,,,,,,,,,,116.1290322580645,14.0,11.333333333333334,14.0,11.333333333333334,,,,,,,,,1.0,,,,,,,,,,,,,,,0.419,,,17.6,,,,,,,,,,,,,,2.0,,1.0,,,,2.0,1.0,,,,,,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612745,2023,2022-23,True
