EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,TotalPoss,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsUnassisted2s,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,Rebounds,LiveBallTurnovers,BadPassTurnovers,Turnovers,PenaltyTurnovers,Fouls,FoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,LiveBallTurnoverPct,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefLongMidRangeReboundPct,DefCorner3ReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,PlusMinus,SecondChanceOffPoss,AtRimFGA,PenaltyAtRimFGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG3M,PenaltyFG3A,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,OffTwoPtRebounds,FTDefRebounds,OffRebounds,ShootingFouls,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,SecondChanceTsPct,FG3APct,DefFTReboundPct,OffTwoPtReboundPct,OffFGReboundPct,OffAtRimReboundPct,AtRimFrequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,PenaltyAtRimFrequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,SecondChancePointsPct,Avg3ptShotDistance,Technical Free Throw Trips,DefAtRimReboundPct,DefShortMidRangeReboundPct,SecondChanceAtRimFGA,SecondChanceFG2A,Fg2aBlocked,SelfOReb,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,OffShortMidRangeReboundPct,SelfORebPct,SecondChanceAtRimFrequency,SecondChanceShotQualityAvg,HeaveAttempts,PtsAssisted2s,TwoPtAssists,Assists,LongMidRangeAssists,AssistPoints,DeadBallTurnovers,Assisted2sPct,NonPutbacksAssisted2sPct,LongMidRangePctAssisted,AtRimFGM,PenaltyAtRimFGM,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGA,SecondChanceFG3A,PtsAssisted3s,ThreePtAssists,Arc3Assists,Corner3Assists,AtRimAssists,OffThreePtRebounds,Steals,BadPassSteals,BadPassOutOfBoundsTurnovers,SecondChanceTurnovers,Loose Ball Fouls,Offensive Fouls,Loose Ball Fouls Drawn,Blocked2s,BlockedShortMidRange,Blocks,Defensive 3 Seconds Violations,NonShootingPenaltyNonTakeFouls,Assisted3sPct,OffThreePtReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3PctAssisted,SecondChanceCorner3Frequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,SecondChanceAtRimFGM,SecondChanceFG2M,PtsPutbacks,SecondChanceFg2Pct,SecondChanceEfgPct,DefArc3ReboundPct,SecondChanceAtRimAccuracy,LostBallTurnovers,ShortMidRangeAssists,LostBallSteals,Offensive Fouls Drawn,ThreePtShootingFoulsDrawn,BlockedAtRim,RecoveredBlocks,OffArc3ReboundPct,BlocksRecoveredPct,ShortMidRangePctAssisted,SecondChanceAtRimPctAssisted,ThreePtShootingFoulsDrawnPct,PenaltyCorner3FGM,SecondChanceArc3FGA,FTOffRebounds,OffFTReboundPct,SecondChanceArc3Frequency,PenaltyCorner3Accuracy,LostBallOutOfBoundsTurnovers,Blocked3s,BlockedArc3,Travels,BlockedLongMidRange,3SecondViolations,StepOutOfBoundsTurnovers,BlockedCorner3,SecondChanceArc3FGM,SecondChanceFG3M,DefensiveGoaltends,SecondChanceFg3Pct,LongMidRangePctBlocked,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,team_id,year,season,team_vs
1717-1891-1904-2572-956,1610612742,"Dirk Nowitzki, Jason Terry, Devean George, Josh Howard, Erick Dampier","Nowitzki, Terry, George, Howard, Dampier",1717-1891-1904-2572-956,DAL,50.0,1,1.0,2.0,2.0,,,4,,,,,,,2.0,2.0,2.0,,,,,,,1.0,1.0,1.0,,,1.0,,,1.0,2.0,,1.0,,2.0,,,,,,,,1.0,,,0.5,,0.5,1.0,,115.19999999999999,9.0,16.0,9.0,14.0,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,1610612742,2008,2007-08,False
1717-1891-1904-467-711,1610612742,"Dirk Nowitzki, Jason Terry, Devean George, Jason Kidd, Jerry Stackhouse","Nowitzki, Terry, George, Kidd, Stackhouse",1717-1891-1904-467-711,DAL,349.0,1,6.0,10.0,10.0,4.0,3.0,20,,,,,3.0,4.0,2.0,20.0,15.0,1.0,1.0,,11.0,2.0,,1.0,1.0,2.0,,,,,3.0,2.0,3.0,1.0,2.0,,20.0,11.0,4.0,,0.75,1.0,0.9,1.375,0.9090909090909091,1.375,,0.5,,0.5,,,82.52148997134671,13.8,21.1,12.6,21.1,,,,,,,0.546215,0.5281625,0.18181818181818182,0.4,0.55,,0.4,5.0,1.0,4.0,1.0,4.0,5.0,3.0,3.0,4.0,6.0,,,3.0,3.0,,5.0,4.0,,,1.0,2.0,0.6666666666666666,1.0,0.6666666666666666,,0.6,,,0.3333333333333333,,0.4,0.5,0.8,0.8,0.25,0.75,1.0,1.0,0.8,,24.400000000000002,,,1.0,,,1.0,,0.25,0.25,,,,,0.5493,,4.0,2.0,6.0,,16.0,,0.6666666666666666,0.6666666666666666,,3.0,1.0,,1.0,1.0,,1.0,12.0,4.0,4.0,,2.0,1.0,,,,,,,,,,,,1.0,1.0,0.5,,,0.75,1.0,0.6666666666666666,0.1,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612742,2008,2007-08,False
1717-1891-1904-467-956,1610612742,"Dirk Nowitzki, Jason Terry, Devean George, Jason Kidd, Erick Dampier","Nowitzki, Terry, George, Kidd, Dampier",1717-1891-1904-467-956,DAL,79.0,1,1.0,3.0,3.0,,,6,,1.0,,,,1.0,,,5.0,,,,,,,1.0,1.0,1.0,,,1.0,,1.0,,,,,,,,,,,,,,,,,1.0,,1.0,,,109.36708860759494,11.333333333333334,15.0,11.333333333333334,15.0,0.5,,,,,,0.488325,,,,,7.3,,-5.0,,,,,1.0,,,,1.0,,,,,,1.0,,,,,,,,,,0.5,,,,,,0.5,,,,,,0.5,,,24.6,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612742,2008,2007-08,False
1717-1891-1904-711-956,1610612742,"Dirk Nowitzki, Jason Terry, Devean George, Jerry Stackhouse, Erick Dampier","Nowitzki, Terry, George, Stackhouse, Dampier",1717-1891-1904-711-956,DAL,104.0,1,2.0,3.0,3.0,3.0,,6,,,,,1.0,1.0,2.0,4.0,3.0,1.0,1.0,2.0,4.0,2.0,1.0,1.0,2.0,4.0,,,,,,3.0,2.0,,,1.0,2.0,4.0,3.0,1.0,1.0,1.0,0.25,0.25,0.4,0.4,,0.5,1.0,0.6666666666666666,,1.0,83.07692307692308,20.333333333333332,14.333333333333334,18.333333333333332,9.0,,,,,,,0.5823125,0.5823125,,,1.0,,1.0,1.0,1.0,1.0,1.0,,2.0,,2.0,,3.0,,2.0,,3.0,,2.0,,,,2.0,,,,,0.5,0.75,,,0.6666666666666666,,0.25,0.5,,,0.25,0.5,,1.0,,0.5,24.8,,,0.5,1.0,1.0,,1.0,,,,,0.3333333333333333,0.5,,,,,,,,,,,,1.0,1.0,,1.0,,1.0,1.0,,,,,,2.0,,,,,,,,1.0,1.0,2.0,,,,0.6666666666666666,,1.0,1.0,1.0,,0.25,,,,,,1.0,0.25,1.0,1.0,2.0,1.0,0.5,,1.0,,,,,,,1.0,0.5,0.5,,,,,1.0,,,0.5,,,1.0,,,,,,1.0,,,,,,,,,,,1610612742,2008,2007-08,False
1717-1891-2572-467-711,1610612742,"Dirk Nowitzki, Jason Terry, Josh Howard, Jason Kidd, Jerry Stackhouse","Nowitzki, Terry, Howard, Kidd, Stackhouse",1717-1891-2572-467-711,DAL,22.0,1,,,1.0,,1.0,1,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,65.45454545454545,,22.0,,22.0,,,,,,,,,,,,,,-1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612742,2008,2007-08,False
1717-1891-2572-467-956,1610612742,"Dirk Nowitzki, Jason Terry, Josh Howard, Jason Kidd, Erick Dampier","Nowitzki, Terry, Howard, Kidd, Dampier",1717-1891-2572-467-956,DAL,3100.0,5,52.0,97.0,100.0,9.0,10.0,197,6.0,14.0,10.0,26.0,30.0,69.0,22.0,100.0,123.0,1.0,4.0,4.0,12.0,38.0,6.0,27.0,35.0,55.0,6.0,2.0,10.0,1.0,24.0,27.0,34.0,2.0,15.0,2.0,77.0,12.0,9.0,2.0,0.43478260869565216,0.25,0.42857142857142855,0.6666666666666666,0.4669811320754717,0.6,0.6,0.75,0.6,0.717391304347826,0.7333333333333333,0.6666666666666666,91.50967741935484,15.855670103092784,15.62,14.536082474226804,14.96,0.15384615384615385,0.42857142857142855,0.5,0.2857142857142857,0.38461538461538464,0.4,0.5006593406593407,0.4184333333333334,0.14423076923076922,0.18292682926829268,0.12,8.543478260869565,0.09278350515463918,-23.0,16.0,29.0,,5.0,13.0,2.0,2.0,6.0,22.0,3.0,23.0,2.0,2.0,,13.0,5.0,13.0,2.0,20.0,11.0,0.2727272727272727,1.0,0.2727272727272727,0.55,0.24175824175824176,1.0,0.3333333333333333,0.32727272727272727,0.3333333333333333,0.31868131868131866,0.14285714285714285,0.38461538461538464,0.38461538461538464,,0.3333333333333333,1.0,0.5604395604395604,0.38461538461538464,0.23,23.927272727272726,2.0,0.5555555555555556,0.9166666666666666,8.0,15.0,8.0,4.0,0.11594202898550725,0.1724137931034483,0.14285714285714285,0.25,0.0851063829787234,0.42105263157894735,0.49107333333333336,,22.0,11.0,17.0,6.0,40.0,4.0,0.36666666666666664,0.4074074074074074,0.6,14.0,,1.0,9.0,,,4.0,18.0,6.0,5.0,1.0,4.0,5.0,6.0,4.0,1.0,,1.0,1.0,2.0,4.0,1.0,4.0,,1.0,1.0,0.3125,0.375,0.25,0.4827586206896552,0.5833333333333334,0.2857142857142857,0.0989010989010989,0.1111111111111111,0.1111111111111111,1.0,1.0,,,,3.0,7.0,6.0,0.4666666666666667,0.5263157894736842,0.5714285714285714,0.375,4.0,1.0,2.0,2.0,,3.0,2.0,0.375,0.5,0.16666666666666666,,,,4.0,2.0,0.3333333333333333,0.21052631578947367,,1.0,,,1.0,,,,,2.0,2.0,1.0,0.5,0.038461538461538464,0.5,1.0,,,,1610612742,2008,2007-08,False
1717-1891-2572-711-956,1610612742,"Dirk Nowitzki, Jason Terry, Josh Howard, Jerry Stackhouse, Erick Dampier","Nowitzki, Terry, Howard, Stackhouse, Dampier",1717-1891-2572-711-956,DAL,84.0,1,1.0,2.0,2.0,,,4,,1.0,1.0,1.0,1.0,2.0,,2.0,,,,,,2.0,,1.0,1.0,1.0,,,,,,,,,,,2.0,,,,0.5,,0.5,,0.5,,,1.0,,0.5,1.0,,68.57142857142857,12.0,30.0,12.0,22.5,0.5,,,0.5,1.0,1.0,0.3805,,,,,14.5,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612742,2008,2007-08,False
1717-1904-2572-467-956,1610612742,"Dirk Nowitzki, Devean George, Josh Howard, Jason Kidd, Erick Dampier","Nowitzki, George, Howard, Kidd, Dampier",1717-1904-2572-467-956,DAL,31.0,1,1.0,1.0,1.0,1.0,1.0,2,,,,,,,,,2.0,,,,,,,1.0,1.0,1.0,,,,,1.0,,,,,,,,1.0,,,,,,,,,1.0,,1.0,1.0,,92.9032258064516,20.0,11.0,20.0,11.0,,,,,,,,,,,,,1.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612742,2008,2007-08,False
1717-1904-467-711-956,1610612742,"Dirk Nowitzki, Devean George, Jason Kidd, Jerry Stackhouse, Erick Dampier","Nowitzki, George, Kidd, Stackhouse, Dampier",1717-1904-467-711-956,DAL,143.0,1,2.0,2.0,3.0,2.0,,5,,1.0,1.0,2.0,2.0,4.0,,4.0,4.0,2.0,4.0,,4.0,2.0,,,,3.0,,,,,,,,,,,,4.0,2.0,,0.5,0.5,0.4,0.4,0.4,0.4,,,,,,,50.349650349650354,44.5,18.0,32.5,17.333333333333332,0.2,,,0.4,0.5,0.5,0.47173999999999994,0.47173999999999994,,,1.0,10.175,1.0,,2.0,1.0,1.0,,,,,,1.0,,4.0,,1.0,,,,2.0,,3.0,,,,,1.0,0.2,,1.0,1.0,,0.2,,,,0.2,,,0.4,,1.0,23.3,,,,1.0,2.0,1.0,,0.25,,1.0,1.0,,0.5,0.5877,,2.0,1.0,1.0,1.0,2.0,,0.5,0.5,1.0,1.0,1.0,,1.0,,1.0,,,,,,,1.0,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,,0.2,,,,,,1.0,0.2,1.0,2.0,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612742,2008,2007-08,False
1717-2572-467-711-956,1610612742,"Dirk Nowitzki, Josh Howard, Jason Kidd, Jerry Stackhouse, Erick Dampier","Nowitzki, Howard, Kidd, Stackhouse, Dampier",1717-2572-467-711-956,DAL,1773.0,3,30.0,57.0,55.0,8.0,5.0,112,2.0,3.0,7.0,22.0,13.0,37.0,17.0,49.0,64.0,,6.0,5.0,8.0,8.0,6.0,16.0,22.0,29.0,4.0,1.0,10.0,,16.0,13.0,21.0,,8.0,2.0,41.0,8.0,8.0,2.0,0.35135135135135137,,0.36363636363636365,0.1875,0.4444444444444444,0.35,0.4,0.6956521739130435,0.75,0.7096774193548387,0.7272727272727273,1.0,90.96446700507614,14.894736842105264,16.8,14.24561403508772,15.072727272727272,0.06818181818181818,0.6666666666666666,0.6666666666666666,0.5,0.3181818181818182,0.35,0.4884340909090909,0.5051375,0.15384615384615385,0.17777777777777778,0.16326530612244897,11.086486486486486,0.14035087719298245,-15.0,7.0,12.0,3.0,1.0,3.0,,,2.0,7.0,3.0,8.0,1.0,2.0,,3.0,1.0,7.0,,7.0,5.0,0.2857142857142857,0.5,0.2857142857142857,0.5,0.1590909090909091,,0.2916666666666667,0.2413793103448276,0.5,0.2727272727272727,0.06818181818181818,0.3333333333333333,0.3333333333333333,0.375,,,0.4318181818181818,0.3333333333333333,0.16326530612244897,23.87142857142857,1.0,0.8,0.5714285714285714,3.0,5.0,5.0,2.0,0.13513513513513514,0.25,,,0.08333333333333333,0.5,0.5115583333333333,,18.0,9.0,11.0,3.0,24.0,6.0,0.6923076923076923,0.6923076923076923,0.42857142857142855,4.0,,1.0,4.0,1.0,2.0,1.0,6.0,2.0,1.0,1.0,4.0,,2.0,2.0,1.0,,1.0,3.0,1.0,3.0,2.0,3.0,,,1.0,,0.2,,0.3333333333333333,0.4444444444444444,1.0,0.09090909090909091,0.25,0.25,1.0,1.0,0.16666666666666666,,0.25,,1.0,,0.2,0.4166666666666667,0.6,,3.0,2.0,,,,1.0,3.0,,1.0,1.0,,,1.0,,,,,0.5,2.0,,,,,,,,,1.0,,1.0,0.09090909090909091,,,1.0,1.0,1.0,1610612742,2008,2007-08,False
1731-1891-1904-436-711,1610612742,"Tyronn Lue, Jason Terry, Devean George, Juwan Howard, Jerry Stackhouse","Lue, Terry, George, Howard, Stackhouse",1731-1891-1904-436-711,DAL,31.0,1,1.0,1.0,,1.0,,1,,1.0,,,,1.0,,3.0,1.0,,1.0,,3.0,,,,,1.0,,,,,1.0,,,,,,,3.0,1.0,,,,0.75,0.75,0.75,0.75,,,,,,,46.4516129032258,23.0,,19.0,,0.5,,,,,,0.397025,0.397025,,,1.0,9.7,1.0,2.0,1.0,,,,,,,1.0,1.0,,3.0,1.0,1.0,,,,1.0,,1.0,1.0,1.0,1.0,1.0,1.5,0.5,,1.0,1.0,,,,,,,,,0.5,,1.0,22.3,,,,,,1.0,,1.0,,1.0,1.0,,,0.46785,,,,1.0,,3.0,,,,,,,1.0,1.0,1.0,1.0,1.0,3.0,1.0,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,0.5,1.0,1.0,1.0,,1.0,,0.5,,,,,1.5,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,1.0,,1.0,,,,1.0,1.0,1.0,1610612742,2008,2007-08,False
1904-200826-2124-224-2572,1610612742,"Devean George, J.J. Barea, Malik Allen, Eddie Jones, Josh Howard","George, Barea, Allen, Jones, Howard",1904-200826-2124-224-2572,DAL,57.0,1,1.0,2.0,2.0,,2.0,4,,,,1.0,,1.0,,3.0,1.0,,,,,,,,,,,,,,1.0,1.0,,,,,3.0,,,,,,0.75,,0.75,,,,,,,,101.05263157894737,15.0,13.5,15.0,13.5,,,,0.5,,,0.428025,,,,,19.3,,2.0,,,,1.0,1.0,,,1.0,1.0,,,,,3.0,1.0,1.0,,,,,1.0,,1.0,,0.5,,,,,,0.5,1.0,1.0,,,,0.5,1.0,,24.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612742,2008,2007-08,False
1904-200826-2124-224-436,1610612742,"Devean George, J.J. Barea, Malik Allen, Eddie Jones, Juwan Howard","George, Barea, Allen, Jones, Howard",1904-200826-2124-224-436,DAL,161.0,1,3.0,5.0,5.0,,5.0,10,,1.0,1.0,1.0,1.0,3.0,,8.0,4.0,,,,,2.0,,,,1.0,,,,,,1.0,,,,,8.0,,,,0.3333333333333333,,0.6666666666666666,,0.6666666666666666,,,,,,,,89.44099378881988,14.4,17.8,12.6,17.8,0.16666666666666666,,,0.16666666666666666,1.0,1.0,0.43345833333333333,,,,,8.6,,4.0,1.0,1.0,,2.0,3.0,,,2.0,3.0,,,,,3.0,3.0,2.0,1.0,,1.0,,0.6666666666666666,,0.6666666666666666,,0.5,,0.5,0.3333333333333333,,0.16666666666666666,0.5,0.6666666666666666,0.6666666666666666,,,,0.6666666666666666,0.6666666666666666,,24.96666666666667,,,,1.0,1.0,2.0,,0.6666666666666666,1.0,1.0,1.0,,1.0,0.436,,,,1.0,,3.0,,,,,,,,,,,,3.0,1.0,1.0,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,0.5,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612742,2008,2007-08,False
