EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGA,PenaltyAtRimFGA,Arc3FGA,PenaltyArc3FGA,FG2A,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,NonHeaveArc3FGA,OffTwoPtRebounds,DefThreePtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Fouls,FoulsDrawn,Loose Ball Fouls Drawn,FTA,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,DefFTReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,DefArc3ReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,Arc3Frequency,PenaltyAtRimFrequency,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,Avg3ptShotDistance,PenaltyOffPossPct,PlusMinus,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGA,Arc3FGM,FG2M,FG3M,SecondChanceFG2M,SecondChanceFG2A,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGM,ThreePtAssists,Assists,Arc3Assists,AssistPoints,DefTwoPtRebounds,FirstChancePoints,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,EfgPct,SecondChanceEfgPct,DefTwoPtReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,NonHeaveArc3Accuracy,Avg2ptShotDistance,ShootingFouls,Blocked2s,BlockedAtRim,Blocks,DefLongMidRangeReboundPct,DefCorner3ReboundPct,AtRimFGM,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,LongMidRangeFGM,Corner3FGA,PenaltyCorner3FGA,PenaltyFG2M,PtsAssisted2s,PtsPutbacks,Fg2aBlocked,TwoPtAssists,AtRimAssists,LongMidRangeAssists,OffThreePtRebounds,SelfOReb,LiveBallTurnovers,BadPassTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,BlockedShortMidRange,RecoveredBlocks,Assisted2sPct,NonPutbacksAssisted2sPct,PenaltyFg2Pct,PenaltyEfgPct,FG2APctBlocked,AtRimPctBlocked,LiveBallTurnoverPct,OffThreePtReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,DeadBallTurnovers,Offensive Fouls,Corner3FGM,PenaltyCorner3FGM,PenaltyArc3FGM,PenaltyFG3M,Corner3Assists,Steals,BadPassSteals,LostBallOutOfBoundsTurnovers,Offensive Fouls Drawn,PenaltyFg3Pct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,PtsUnassisted3s,ShortMidRangeAssists,LostBallSteals,LostBallTurnovers,Travels,SecondChanceFg3Pct,OffLongMidRangeReboundPct,ShortMidRangePctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,DefensiveGoaltends,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,Loose Ball Fouls,SecondChanceCorner3FGA,SecondChanceCorner3Frequency,BlockedLongMidRange,ShortMidRangePctBlocked,LongMidRangePctBlocked,HeaveAttempts,SecondChanceCorner3FGM,BadPassOutOfBoundsTurnovers,Defensive 3 Seconds Violations,SecondChanceAtRimPctAssisted,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,3SecondViolations,team_id,year,season,team_vs
1952-2405-255-2564-959,1610612756,"Raja Bell, Amar'e Stoudemire, Grant Hill, Boris Diaw, Steve Nash","Bell, Stoudemire, Hill, Diaw, Nash",1952-2405-255-2564-959,PHX,441.0,2,7.0,14.0,12.0,5.0,4.0,,26.0,4.0,2.0,,,14.0,,,10.0,17.0,,,5.0,,,4.0,,,,,3.0,,3.0,2.0,1.0,,,,4.0,5.0,1.0,,0.35714285714285715,,0.4,,,,,0.75,,,,84.89795918367348,16.571428571428573,17.416666666666668,16.571428571428573,17.166666666666668,0.2857142857142857,,0.4,,0.2857142857142857,0.46535714285714286,0.46796,,0.4,,0.35714285714285715,-7.0,1.0,2.0,8.0,,5.0,,,,4.0,,,,3.0,,6.0,3.0,10.0,,,,0.35714285714285715,,0.35714285714285715,,0.75,,0.5,0.14285714285714285,0.5,1.0,0.5714285714285714,,,,,11.814285714285715,1.0,1.0,,1.0,1.0,,3.0,,,1.0,1.0,,,2.0,6.0,,3.0,3.0,2.0,1.0,,,,,,,,,,,1.0,0.6,0.6,0.4,0.4,0.21428571428571427,0.25,,,,,,,1.0,0.75,1.0,0.6666666666666666,0.125,0.14285714285714285,1.0,,,,0.5,,,,,,,,,,,,2.0,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,0.5,0.125,,,,,,,,,1610612756,2008,2007-08,False
1952-2405-255-2571-959,1610612756,"Raja Bell, Amar'e Stoudemire, Grant Hill, Leandro Barbosa, Steve Nash","Bell, Stoudemire, Hill, Barbosa, Nash",1952-2405-255-2571-959,PHX,113.0,1,2.0,4.0,4.0,4.0,4.0,1.0,8.0,2.0,2.0,,,4.0,,,4.0,9.0,,,4.0,,,4.0,,1.0,,,,1.0,1.0,,,,,,4.0,4.0,,,0.5,,0.5,,,0.5,,,0.5,0.5,,101.94690265486726,16.75,11.5,16.0,11.5,0.5,,0.5,,0.5,0.496475,0.496475,,1.0,,1.0,-5.0,,,2.0,,2.0,,,1.0,,,,,2.0,,4.0,,4.0,,,,0.5,,0.5,,,,,,,,0.5,,,,,8.725,,,,,,,,,1.0,,2.0,,,2.0,4.0,,,2.0,,2.0,,,1.0,1.0,1.0,,1.0,,,,,1.0,1.0,0.5,0.5,,,1.0,,,,,,,,,,1.0,1.0,1.0,,1.0,,,,0.6049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1610612756,2008,2007-08,False
1952-2405-255-406-959,1610612756,"Raja Bell, Amar'e Stoudemire, Grant Hill, Shaquille O'Neal, Steve Nash","Bell, Stoudemire, Hill, O'Neal, Nash",1952-2405-255-406-959,PHX,1944.0,3,32.0,61.0,64.0,2.0,,7.0,125.0,24.0,,5.0,,45.0,6.0,10.0,58.0,56.0,,5.0,,,1.0,1.0,5.0,6.0,2.0,1.0,23.0,7.0,30.0,15.0,21.0,,19.0,2.0,1.0,2.0,,2.0,0.48333333333333334,0.625,0.25,0.11764705882352941,0.5,0.25,1.0,0.9565217391304348,0.25,0.38461538461538464,1.0,92.5925925925926,15.60655737704918,15.5,14.868852459016393,15.140625,0.47058823529411764,0.09803921568627451,,,0.5882352941176471,0.5168166666666667,,0.08620689655172414,0.017241379310344827,24.71666666666667,0.03278688524590164,2.0,5.0,12.0,9.0,1.0,21.0,2.0,1.0,2.0,20.0,6.0,1.0,2.0,13.0,1.0,28.0,20.0,53.0,1.0,0.3333333333333333,0.3333333333333333,0.4666666666666667,0.5,0.47058823529411764,0.8333333333333334,0.9523809523809523,1.0,1.0,0.23529411764705882,0.4166666666666667,0.45454545454545453,0.17647058823529413,0.2,0.2,1.0,0.2,6.797777777777777,8.0,3.0,2.0,3.0,0.9166666666666666,1.0,11.0,,,,5.0,1.0,,,22.0,,5.0,11.0,7.0,3.0,1.0,,5.0,1.0,8.0,3.0,,1.0,8.0,1.0,3.0,0.5238095238095238,0.5238095238095238,,,0.1111111111111111,0.16666666666666666,0.625,0.25,,0.25,,,1.0,0.4583333333333333,0.55,0.6363636363636364,0.5555555555555556,0.5555555555555556,0.6,0.0196078431372549,,,,,0.38095,0.13793103448275862,0.15384615384615385,3.0,2.0,1.0,,,,1.0,4.0,2.0,,5.0,,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,,1.0,2.0,4.0,,1.0,0.25,0.2,0.3333333333333333,1.0,1.0,,,,,1.0,,,,0.08333333333333333,,,,,,,,,,1610612756,2008,2007-08,False
1952-2405-2564-2571-406,1610612756,"Raja Bell, Amar'e Stoudemire, Boris Diaw, Leandro Barbosa, Shaquille O'Neal","Bell, Stoudemire, Diaw, Barbosa, O'Neal",1952-2405-2564-2571-406,PHX,300.0,1,5.0,10.0,9.0,,,,19.0,2.0,,1.0,,7.0,1.0,2.0,13.0,10.0,,,,,,,1.0,,1.0,,4.0,,4.0,2.0,3.0,,4.0,,,,,,0.65,,,0.125,,,1.0,1.0,,,1.0,91.2,11.6,20.444444444444443,11.6,20.444444444444443,0.25,0.125,,,0.375,0.456125,,,,25.2,,3.0,2.0,3.0,2.0,1.0,4.0,1.0,,,8.0,3.0,1.0,1.0,1.0,1.0,3.0,3.0,13.0,1.0,1.0,1.0,0.5714285714285714,,0.6875,,1.0,1.0,,0.375,0.6666666666666666,0.6666666666666666,0.25,1.0,1.0,1.0,1.0,9.114285714285714,,1.0,1.0,1.0,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,,2.0,,1.0,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,0.2,0.2222222222222222,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1610612756,2008,2007-08,False
1952-2405-2564-2571-959,1610612756,"Raja Bell, Amar'e Stoudemire, Boris Diaw, Leandro Barbosa, Steve Nash","Bell, Stoudemire, Diaw, Barbosa, Nash",1952-2405-2564-2571-959,PHX,1643.0,5,27.0,55.0,54.0,32.0,18.0,6.0,109.0,18.0,15.0,5.0,3.0,40.0,8.0,12.0,63.0,75.0,,6.0,26.0,4.0,8.0,42.0,4.0,6.0,6.0,,16.0,6.0,22.0,12.0,8.0,,12.0,,42.0,32.0,3.0,,0.5943396226415094,0.75,0.6363636363636364,0.16666666666666666,,0.3157894736842105,0.8571428571428571,0.6956521739130435,0.2727272727272727,0.2857142857142857,0.8333333333333334,95.53256238587949,14.89090909090909,15.25925925925926,14.345454545454546,14.12962962962963,0.375,0.10416666666666667,0.5,0.1,0.5416666666666666,0.5112063829787235,0.5325275862068966,0.09523809523809523,0.6666666666666666,30.4875,0.5818181818181818,-12.0,4.0,8.0,14.0,2.0,21.0,3.0,3.0,4.0,18.0,3.0,2.0,1.0,13.0,,27.0,10.0,57.0,0.3333333333333333,0.375,0.42857142857142855,0.525,0.75,0.53125,0.75,0.625,0.5,0.6,0.16666666666666666,0.5,0.5714285714285714,0.2916666666666667,0.4,0.4,,0.5,8.5325,7.0,1.0,,1.0,0.8,1.0,11.0,1.0,1.0,10.0,6.0,3.0,1.0,17.0,24.0,,3.0,12.0,6.0,4.0,,,6.0,4.0,7.0,1.0,2.0,2.0,7.0,1.0,1.0,0.5714285714285714,0.5714285714285714,0.6538461538461539,0.5666666666666667,0.075,0.1111111111111111,0.8571428571428571,,0.5,,,,1.0,0.6111111111111112,0.6875,0.5454545454545454,0.42857142857142855,0.42857142857142855,0.6666666666666666,0.0625,0.25,1.0,0.6666666666666666,0.03333333333333333,0.45555,0.1320754716981132,0.15555555555555556,1.0,,1.0,,,,1.0,2.0,2.0,,,,0.3333333333333333,0.3333333333333333,1.0,,,,,,,6.0,2.0,,2.0,1.0,,0.25,0.5,,,,,,,,,,,,0.125,,1.0,,,,,,,,1610612756,2008,2007-08,False
1952-2405-2564-406-959,1610612756,"Raja Bell, Amar'e Stoudemire, Boris Diaw, Shaquille O'Neal, Steve Nash","Bell, Stoudemire, Diaw, O'Neal, Nash",1952-2405-2564-406-959,PHX,3083.0,4,51.0,95.0,95.0,41.0,10.0,17.0,190.0,28.0,10.0,10.0,3.0,69.0,14.0,23.0,109.0,89.0,3.0,29.0,21.0,3.0,16.0,41.0,10.0,13.0,5.0,2.0,39.0,19.0,58.0,25.0,36.0,2.0,37.0,7.0,41.0,41.0,2.0,7.0,0.54,0.90625,0.5540540540540541,0.1686746987951807,0.6666666666666666,0.40625,0.7142857142857143,0.7115384615384616,0.4523809523809524,0.5555555555555556,0.8,88.74472915990918,14.452631578947368,18.0,13.526315789473685,16.873684210526317,0.3373493975903614,0.12048192771084337,0.4166666666666667,0.125,0.5060240963855421,0.4956933734939759,0.4888854166666667,0.26605504587155965,0.3761467889908257,24.407142857142855,0.43157894736842106,20.0,9.0,24.0,17.0,3.0,37.0,4.0,10.0,12.0,42.0,12.0,3.0,4.0,20.0,3.0,44.0,32.0,80.0,1.0,0.2857142857142857,0.2857142857142857,0.5362318840579711,0.8333333333333334,0.5180722891566265,0.9285714285714286,0.7111111111111111,0.5,0.7368421052631579,0.2891566265060241,0.375,0.375,0.20481927710843373,0.3,0.3,1.0,0.3,7.344927536231884,7.0,9.0,4.0,9.0,0.7777777777777778,0.5,19.0,6.0,8.0,7.0,9.0,4.0,,11.0,32.0,4.0,6.0,16.0,9.0,6.0,6.0,3.0,2.0,1.0,14.0,2.0,7.0,2.0,12.0,5.0,8.0,0.43243243243243246,0.45714285714285713,0.5238095238095238,0.5208333333333334,0.08695652173913043,0.21428571428571427,0.14285714285714285,0.6,0.26666666666666666,0.5714285714285714,0.6666666666666666,0.08333333333333333,0.8888888888888888,0.6785714285714286,0.8636363636363636,0.47368421052631576,0.5294117647058824,0.5294117647058824,0.6666666666666666,0.04819277108433735,0.5714285714285714,0.75,0.7,,0.5492600000000001,0.12903225806451613,0.1518987341772152,12.0,4.0,1.0,,1.0,1.0,1.0,5.0,5.0,1.0,1.0,0.3333333333333333,0.25,0.25,1.0,,0.3333333333333333,1.0,1.0,2.0,2.0,,1.0,,1.0,,1.0,0.5,0.1111111111111111,0.07142857142857142,1.0,1.0,2.0,1.0,,,1.0,1.0,0.07142857142857142,,,,,1.0,4.0,1.0,0.3333333333333333,1.0,1.0,,1610612756,2008,2007-08,False
1952-2405-2571-406-959,1610612756,"Raja Bell, Amar'e Stoudemire, Leandro Barbosa, Shaquille O'Neal, Steve Nash","Bell, Stoudemire, Barbosa, O'Neal, Nash",1952-2405-2571-406-959,PHX,1463.0,5,24.0,47.0,47.0,6.0,5.0,5.0,94.0,12.0,2.0,4.0,,35.0,5.0,7.0,48.0,61.0,1.0,1.0,2.0,,5.0,9.0,4.0,5.0,3.0,1.0,11.0,5.0,16.0,7.0,10.0,,11.0,2.0,9.0,6.0,,2.0,0.5333333333333333,0.1,0.9,0.125,1.0,0.2631578947368421,0.75,0.45454545454545453,0.23809523809523808,,0.5,92.5222146274778,15.23404255319149,15.893617021276595,14.74468085106383,14.51063829787234,0.3,0.1,1.0,,0.425,0.49347,0.7563,0.020833333333333332,0.1875,24.96,0.1276595744680851,-13.0,3.0,12.0,11.0,3.0,16.0,3.0,,3.0,18.0,6.0,3.0,2.0,9.0,2.0,20.0,7.0,47.0,0.6666666666666666,0.6,0.6,0.45714285714285713,,0.5125,,0.3888888888888889,0.5,0.25,0.3,0.25,0.3333333333333333,0.275,0.75,0.75,0.6666666666666666,0.75,8.585714285714285,4.0,4.0,2.0,4.0,0.5,1.0,6.0,,1.0,2.0,7.0,1.0,,2.0,14.0,,5.0,7.0,4.0,2.0,,1.0,4.0,2.0,7.0,,1.0,1.0,4.0,1.0,2.0,0.4375,0.4375,1.0,1.0,0.14285714285714285,0.16666666666666666,0.5714285714285714,,0.4444444444444444,,,0.0625,0.5,0.5,0.6,0.6666666666666666,0.6363636363636364,0.6363636363636364,0.2857142857142857,0.025,0.25,,1.0,,0.4785625,0.09302325581395349,0.10526315789473684,3.0,1.0,,,,,,3.0,1.0,1.0,1.0,,,,,,,,,,1.0,3.0,1.0,2.0,2.0,,,0.25,0.3333333333333333,,,,,,,,1.0,1.0,0.25,1.0,0.25,,,,,1.0,,,,,1610612756,2008,2007-08,False
1952-255-2564-2571-406,1610612756,"Raja Bell, Grant Hill, Boris Diaw, Leandro Barbosa, Shaquille O'Neal","Bell, Hill, Diaw, Barbosa, O'Neal",1952-255-2564-2571-406,PHX,24.0,1,,1.0,1.0,,,,2.0,,,,,,,,,2.0,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,120.0,12.0,12.0,12.0,12.0,,,,,,,,,,,,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612756,2008,2007-08,False
1952-255-2564-2571-959,1610612756,"Raja Bell, Grant Hill, Boris Diaw, Leandro Barbosa, Steve Nash","Bell, Hill, Diaw, Barbosa, Nash",1952-255-2564-2571-959,PHX,20.0,1,,1.0,2.0,,2.0,,3.0,,,1.0,,,2.0,,3.0,3.0,,,,,,,,,,,,,,1.0,,,,,,,1.0,,0.75,,,1.0,,,,,,,,216.0,5.0,7.5,5.0,7.5,,0.5,,,1.0,0.38295,,,,40.15,,,,,,,,1.0,,,,3.0,,1.0,1.0,,3.0,,3.0,1.0,0.5,1.0,,,0.75,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,1.0,,,,1.0,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,1610612756,2008,2007-08,False
1952-255-2564-406-959,1610612756,"Raja Bell, Grant Hill, Boris Diaw, Shaquille O'Neal, Steve Nash","Bell, Hill, Diaw, O'Neal, Nash",1952-255-2564-406-959,PHX,118.0,2,2.0,3.0,3.0,1.0,3.0,,6.0,,,,,3.0,,2.0,6.0,9.0,,,1.0,,1.0,3.0,,,,,,,,1.0,2.0,,3.0,,3.0,1.0,,,0.75,,0.75,,,,,,,,,73.22033898305085,12.0,27.333333333333332,12.0,20.333333333333332,,,,,,0.3446,0.4056,,0.5,,0.3333333333333333,-3.0,1.0,2.0,1.0,,2.0,,,,,,,,2.0,,4.0,,6.0,,,,0.6666666666666666,,0.6666666666666666,,,,,0.6666666666666666,0.5,0.5,0.3333333333333333,,,,,12.733333333333334,,,,,,,,,,,1.0,,,1.0,4.0,,,2.0,,1.0,,,,,,,,1.0,2.0,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1610612756,2008,2007-08,False
1952-2564-2571-406-959,1610612756,"Raja Bell, Boris Diaw, Leandro Barbosa, Shaquille O'Neal, Steve Nash","Bell, Diaw, Barbosa, O'Neal, Nash",1952-2564-2571-406-959,PHX,403.0,3,7.0,12.0,12.0,,,1.0,24.0,4.0,,1.0,,9.0,2.0,2.0,10.0,12.0,,2.0,,,,,1.0,1.0,1.0,,4.0,1.0,5.0,2.0,3.0,,3.0,,,,,,0.4166666666666667,1.0,,0.18181818181818182,,0.2,1.0,0.5714285714285714,0.14285714285714285,,1.0,85.75682382133995,14.833333333333334,18.75,14.75,18.333333333333332,0.36363636363636365,0.09090909090909091,,,0.5454545454545454,0.47208181818181816,,0.2,,24.2,,-2.0,1.0,2.0,3.0,,4.0,,1.0,1.0,8.0,,,,,,,3.0,8.0,,,,0.4444444444444444,1.0,0.36363636363636365,1.0,0.5,,1.0,0.18181818181818182,0.5,0.5,0.2727272727272727,,,,,8.255555555555555,,,,,,,2.0,1.0,1.0,,1.0,1.0,,,,2.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,0.5,0.5,,0.3333333333333333,0.3333333333333333,,0.09090909090909091,1.0,1.0,,,0.533,0.08333333333333333,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,0.5,,,,,,,1.0,0.3333333333333333,,,,,,,,,,,,,,1.0,1610612756,2008,2007-08,False
