EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,Points,OpponentPoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,ThreePtAssists,Assists,Arc3Assists,AssistPoints,DefTwoPtRebounds,DefRebounds,Rebounds,Steals,BadPassSteals,ShootingFouls,Fouls,FoulsDrawn,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,DefTwoPtReboundPct,DefFGReboundPct,DefLongMidRangeReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PlusMinus,PtsAssisted2s,TwoPtAssists,AtRimAssists,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,AtRimPctAssisted,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChanceOffPoss,ShortMidRangeFGM,ShortMidRangeFGA,FtPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFtPoints,OffTwoPtRebounds,FTDefRebounds,OffRebounds,Defensive 3 Seconds Violations,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,DefFTReboundPct,OffTwoPtReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,DefShortMidRangeReboundPct,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,SecondChanceShotQualityAvg,SecondChancePointsPct,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,LongMidRangeAssists,LongMidRangePctAssisted,SecondChanceAtRimFGM,SecondChanceAtRimFGA,Corner3FGM,PtsPutbacks,Corner3Assists,OffThreePtRebounds,OffThreePtReboundPct,OffAtRimReboundPct,OffArc3ReboundPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,Fg2aBlocked,ShortMidRangeAssists,DefThreePtRebounds,SelfOReb,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,Turnovers,SecondChanceTurnovers,Loose Ball Fouls,Loose Ball Fouls Drawn,Offensive Fouls Drawn,Technical Free Throw Trips,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,FG2APctBlocked,ShortMidRangePctBlocked,LiveBallTurnoverPct,DefThreePtReboundPct,OffShortMidRangeReboundPct,DefAtRimReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,ShortMidRangePctAssisted,BadPassOutOfBoundsTurnovers,3SecondViolations,OffCorner3ReboundPct,SecondChanceArc3FGA,SecondChanceFG3A,LostBallSteals,RecoveredBlocks,BlocksRecoveredPct,SecondChanceArc3Frequency,PenaltyCorner3FGM,SecondChanceArc3FGM,SecondChanceFG3M,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Offensive Fouls,ThreePtShootingFoulsDrawn,SecondChanceFg3Pct,AtRimPctBlocked,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Accuracy,ThreePtShootingFoulsDrawnPct,PenaltyTurnovers,PtsUnassisted3s,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,SecondChanceCorner3FGA,SecondChanceCorner3Frequency,LongMidRangePctBlocked,FTOffRebounds,Corner3PctBlocked,OffFTReboundPct,BlockedLongMidRange,Travels,StepOutOfBoundsTurnovers,team_id,year,season,team_vs
1717-1891-1904-2572-956,1610612742,"Dirk Nowitzki, Jason Terry, Devean George, Josh Howard, Erick Dampier","Nowitzki, Terry, George, Howard, Dampier",1717-1891-1904-2572-956,DAL,50.0,1,1.0,2.0,2.0,,,4,,1.0,,,1.0,2.0,,,,,,,1.0,3.0,,,2.0,2.0,,,,,,,,,,,1.0,,2.0,,,1.0,,,1.0,1.0,,2.0,,,,,,,,0.3333333333333333,,0.3333333333333333,,0.3333333333333333,,,,,,115.19999999999999,16.0,9.0,14.0,9.0,0.3333333333333333,,,0.6666666666666666,0.5,0.5,,,,,,,,,,,0.3333333333333333,,0.43463333333333337,,,13.033333333333333,,,,2.0,1.0,,,,,1.0,1.0,,,,1.0,,,,,1.0,,,,1.0,,1.0,,,,,,0.5,0.5,,,,,,0.377,,,,,,1.0,1.0,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1610612742,2008,2007-08,True
1717-1891-1904-467-711,1610612742,"Dirk Nowitzki, Jason Terry, Devean George, Jason Kidd, Jerry Stackhouse","Nowitzki, Terry, George, Kidd, Stackhouse",1717-1891-1904-467-711,DAL,349.0,1,6.0,10.0,10.0,3.0,4.0,20,2.0,2.0,,,2.0,3.0,,,,,,,5.0,7.0,,,15.0,20.0,2.0,2.0,,,6.0,6.0,,,,,2.0,,4.0,1.0,3.0,4.0,,,2.0,2.0,3.0,15.0,6.0,3.0,,,,,,0.7142857142857143,1.0,0.7142857142857143,1.0,0.7,0.8333333333333334,,1.0,0.6666666666666666,,82.52148997134671,21.1,13.8,21.1,12.6,0.2857142857142857,1.0,1.0,0.42857142857142855,0.6666666666666666,0.6666666666666666,,,,,,,,,,,0.2857142857142857,,0.4053285714285714,0.3601,0.4,10.771428571428572,,0.3,-5.0,4.0,2.0,2.0,7.0,,2.0,0.4,0.4,1.0,0.2222222222222222,0.2222222222222222,1.0,1.0,2.0,5.0,,,,,2.0,1.0,1.0,1.0,,,,,1.0,0.5,0.5,1.0,,0.2857142857142857,0.5,0.5,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,1.0,1.0,,,,1.0,1.0,1.0,,,,0.5,,1.0,,1.0,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612742,2008,2007-08,True
1717-1891-1904-467-956,1610612742,"Dirk Nowitzki, Jason Terry, Devean George, Jason Kidd, Erick Dampier","Nowitzki, Terry, George, Kidd, Dampier",1717-1891-1904-467-956,DAL,79.0,1,1.0,3.0,3.0,,,6,,1.0,,,1.0,1.0,,,1.0,1.0,,,1.0,2.0,1.0,1.0,5.0,,,,,,,,3.0,1.0,1.0,1.0,2.0,1.0,5.0,1.0,2.0,2.0,,,,,1.0,5.0,,,,1.0,1.0,,1.0,0.5,,0.8333333333333334,,0.8333333333333334,,0.3333333333333333,1.0,1.0,,109.36708860759494,15.0,11.333333333333334,15.0,11.333333333333334,0.3333333333333333,,,0.3333333333333333,1.0,1.0,,0.3333333333333333,1.0,1.0,1.0,,,,,,0.6666666666666666,1.0,0.5022166666666666,,,8.85,24.8,,5.0,2.0,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612742,2008,2007-08,True
1717-1891-1904-711-956,1610612742,"Dirk Nowitzki, Jason Terry, Devean George, Jerry Stackhouse, Erick Dampier","Nowitzki, Terry, George, Stackhouse, Dampier",1717-1891-1904-711-956,DAL,104.0,1,2.0,3.0,3.0,,3.0,6,,,,,,,1.0,,1.0,1.0,,,,2.0,1.0,2.0,3.0,4.0,,,,,,,3.0,1.0,1.0,1.0,1.0,1.0,3.0,,1.0,3.0,,,,3.0,,3.0,,,1.0,1.0,0.5,,0.5,,,0.375,,0.375,,0.5,,0.3333333333333333,,83.07692307692308,14.333333333333334,20.333333333333332,9.0,18.333333333333332,,,,,,,0.25,0.25,1.0,1.0,1.0,,,,,,0.5,1.0,0.494125,,,6.75,23.9,,-1.0,,,,,,,,,,,,1.0,,2.0,,,1.0,,,,1.0,,2.0,,,,,,0.5,0.3333333333333333,,,0.5,,,0.47015,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,0.5,0.5,,0.3333333333333333,0.5,,0.5,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,0.5,,1.0,0.5,,1.0,1.0,1.0,,,,1610612742,2008,2007-08,True
1717-1891-2572-467-711,1610612742,"Dirk Nowitzki, Jason Terry, Josh Howard, Jason Kidd, Jerry Stackhouse","Nowitzki, Terry, Howard, Kidd, Stackhouse",1717-1891-2572-467-711,DAL,22.0,1,,1.0,,1.0,,1,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,0.5,0.5,,,,,65.45454545454545,22.0,,22.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,1.0,,,,2.0,,1.0,,,,1.0,1.0,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612742,2008,2007-08,True
1717-1891-2572-467-956,1610612742,"Dirk Nowitzki, Jason Terry, Josh Howard, Jason Kidd, Erick Dampier","Nowitzki, Terry, Howard, Kidd, Dampier",1717-1891-2572-467-956,DAL,3100.0,5,52.0,100.0,97.0,10.0,9.0,197,17.0,26.0,3.0,4.0,13.0,28.0,5.0,,6.0,13.0,1.0,2.0,40.0,76.0,8.0,18.0,123.0,100.0,5.0,7.0,1.0,2.0,15.0,44.0,24.0,13.0,6.0,8.0,26.0,6.0,60.0,26.0,41.0,54.0,6.0,2.0,15.0,27.0,24.0,106.0,15.0,10.0,2.0,1.0,0.4444444444444444,0.5,0.4444444444444444,0.5263157894736842,0.7142857142857143,0.5531914893617021,0.7222222222222222,0.5913461538461539,0.75,0.19148936170212766,0.6666666666666666,0.6727272727272727,0.625,91.50967741935484,15.62,15.855670103092784,14.96,14.536082474226804,0.2765957446808511,0.6538461538461539,0.7391304347826086,0.2978723404255319,0.4642857142857143,0.4642857142857143,0.05319148936170213,0.13829787234042554,0.46153846153846156,0.46153846153846156,1.0,0.4444444444444444,0.75,,0.2222222222222222,0.5,0.46808510638297873,0.46153846153846156,0.48026436170212766,0.5222777777777777,0.12195121951219512,9.125,24.644444444444446,0.1,23.0,36.0,18.0,9.0,23.0,3.0,11.0,0.45,0.4864864864864865,0.5294117647058824,0.10784313725490197,0.13095238095238096,11.0,10.0,22.0,19.0,6.0,10.0,2.0,17.0,2.0,9.0,4.0,13.0,1.0,0.6,0.6818181818181818,0.7083333333333334,0.6666666666666666,0.25,0.2826086956521739,0.26666666666666666,0.75,0.23404255319148937,0.45454545454545453,0.47619047619047616,0.51878125,0.13821138211382114,8.0,5.0,2.0,8.0,6.0,0.46153846153846156,4.0,8.0,2.0,6.0,2.0,4.0,0.4,0.4444444444444444,0.42857142857142855,0.4,0.4,1.0,0.7272727272727273,0.5,0.25,4.0,3.0,11.0,3.0,6.0,4.0,3.0,9.0,,2.0,1.0,1.0,,2.0,1.0,0.05263157894736842,0.045454545454545456,0.6666666666666666,0.6875,0.08333333333333333,0.6666666666666666,0.625,0.75,0.07142857142857142,0.3,1.0,,0.3333333333333333,1.0,1.0,4.0,6.0,0.75,0.09090909090909091,,1.0,1.0,,2.0,2.0,,1.0,0.11538461538461539,1.0,1.0,,,1.0,,,,,,,,,,,1.0,,,1610612742,2008,2007-08,True
1717-1891-2572-711-956,1610612742,"Dirk Nowitzki, Jason Terry, Josh Howard, Jerry Stackhouse, Erick Dampier","Nowitzki, Terry, Howard, Stackhouse, Dampier",1717-1891-2572-711-956,DAL,84.0,1,1.0,2.0,2.0,,,4,,,,,,1.0,,,,1.0,,,,1.0,,1.0,,2.0,,,,,,,,1.0,,,,,,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,0.5,1.0,1.0,,68.57142857142857,30.0,12.0,22.5,12.0,,,,0.5,,,,0.5,,,,,,,,,0.5,,0.394725,,,18.4,28.1,,-2.0,,,,,,,,,,,,1.0,,,,,1.0,,,,,,1.0,,,,,,,0.5,,1.0,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612742,2008,2007-08,True
1717-1904-2572-467-956,1610612742,"Dirk Nowitzki, Devean George, Josh Howard, Jason Kidd, Erick Dampier","Nowitzki, George, Howard, Kidd, Dampier",1717-1904-2572-467-956,DAL,31.0,1,1.0,1.0,1.0,1.0,1.0,2,,,,,,1.0,,,,,,,,1.0,,,2.0,,,1.0,,,2.0,,,,,,,,,,,,,,,,1.0,2.0,2.0,1.0,,,,,,,,,,0.5,0.5,,,,,92.9032258064516,11.0,20.0,11.0,20.0,,,,1.0,,,,,,,,,,,,,,,0.3938,0.3938,1.0,14.6,,1.0,2.0,,,,2.0,,,,,,,,,,,2.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612742,2008,2007-08,True
1717-1904-467-711-956,1610612742,"Dirk Nowitzki, Devean George, Jason Kidd, Jerry Stackhouse, Erick Dampier","Nowitzki, George, Kidd, Stackhouse, Dampier",1717-1904-467-711-956,DAL,143.0,1,2.0,3.0,2.0,,2.0,5,,,,,1.0,1.0,,,,,,,2.0,3.0,,,4.0,4.0,,,,,,2.0,,,,,1.0,,2.0,,,1.0,,,,,,2.0,,,,,,,,0.6666666666666666,,0.6666666666666666,,0.6666666666666666,,,,,,50.349650349650354,18.0,44.5,17.333333333333332,32.5,,,,0.3333333333333333,1.0,1.0,,,,,,,,,,,,,0.40963333333333335,,,9.5,,,,2.0,1.0,,,,,0.5,1.0,,,,1.0,1.0,2.0,,1.0,1.0,,2.0,,1.0,,1.0,,1.0,1.0,1.0,,1.0,1.0,,,0.6666666666666666,0.5,0.5,0.4236,0.5,1.0,,1.0,1.0,1.0,1.0,,,,2.0,,,,,,,,,,,,,,,1.0,,,1.0,1.0,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1610612742,2008,2007-08,True
1717-2572-467-711-956,1610612742,"Dirk Nowitzki, Josh Howard, Jason Kidd, Jerry Stackhouse, Erick Dampier","Nowitzki, Howard, Kidd, Stackhouse, Dampier",1717-2572-467-711-956,DAL,1773.0,3,30.0,55.0,57.0,5.0,8.0,112,7.0,12.0,,,14.0,25.0,3.0,1.0,1.0,6.0,1.0,1.0,27.0,50.0,1.0,9.0,64.0,49.0,3.0,4.0,1.0,2.0,9.0,30.0,3.0,6.0,1.0,1.0,13.0,1.0,27.0,17.0,24.0,33.0,4.0,1.0,8.0,13.0,16.0,57.0,9.0,5.0,2.0,1.0,0.1111111111111111,0.5,0.1111111111111111,0.54,0.75,0.4830508474576271,0.75,0.5161290322580645,0.75,0.15254237288135594,0.7083333333333334,0.7586206896551724,0.8,90.96446700507614,16.8,14.894736842105264,15.072727272727272,14.24561403508772,0.2033898305084746,0.5833333333333334,0.6363636363636364,0.423728813559322,0.56,0.56,0.05084745762711865,0.1016949152542373,0.16666666666666666,0.16666666666666666,1.0,,,0.16666666666666666,0.16666666666666666,1.0,0.3559322033898305,0.16666666666666666,0.4615466101694915,0.4110833333333333,0.140625,10.97,24.955555555555556,0.09090909090909091,15.0,24.0,12.0,4.0,8.0,2.0,5.0,0.4444444444444444,0.46153846153846156,0.5714285714285714,0.08064516129032258,0.09433962264150944,9.0,6.0,13.0,7.0,2.0,6.0,,7.0,,7.0,2.0,9.0,,0.3333333333333333,0.4375,0.4375,1.0,0.30434782608695654,0.2903225806451613,0.2727272727272727,1.0,0.22033898305084745,0.46153846153846156,0.5454545454545454,0.498575,0.109375,5.0,3.0,,5.0,7.0,0.5,1.0,3.0,,2.0,,2.0,0.25,0.2,0.4,,,,0.375,0.3333333333333333,,3.0,1.0,5.0,,2.0,2.0,,2.0,1.0,1.0,1.0,3.0,,,,0.06,0.15384615384615385,1.0,1.0,0.42857142857142855,0.5,1.0,1.0,,0.16666666666666666,,,,1.0,2.0,3.0,2.0,0.4,0.125,,1.0,1.0,,,,,0.5,0.08333333333333333,1.0,1.0,,,,,,,,1.0,0.125,,,,,2.0,,,1610612742,2008,2007-08,True
1731-1891-1904-436-711,1610612742,"Tyronn Lue, Jason Terry, Devean George, Juwan Howard, Jerry Stackhouse","Lue, Terry, George, Howard, Stackhouse",1731-1891-1904-436-711,DAL,31.0,1,1.0,,1.0,,1.0,1,,,,,,,,,,,,,,,,,1.0,3.0,,,,,1.0,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,0.5,0.5,,,,,46.4516129032258,,23.0,,19.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,-2.0,,,,2.0,,1.0,,,,1.0,1.0,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612742,2008,2007-08,True
1904-200826-2124-224-2572,1610612742,"Devean George, J.J. Barea, Malik Allen, Eddie Jones, Josh Howard","George, Barea, Allen, Jones, Howard",1904-200826-2124-224-2572,DAL,57.0,1,1.0,2.0,2.0,2.0,,4,,,,,,,,,,,,,,,,,1.0,3.0,,,,,1.0,,,,,,,,,1.0,1.0,1.0,,,,1.0,1.0,1.0,1.0,2.0,,,,,,,,,,0.5,0.5,,1.0,1.0,1.0,101.05263157894737,13.5,15.0,13.5,15.0,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,-2.0,,,,2.0,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,1610612742,2008,2007-08,True
1904-200826-2124-224-436,1610612742,"Devean George, J.J. Barea, Malik Allen, Eddie Jones, Juwan Howard","George, Barea, Allen, Jones, Howard",1904-200826-2124-224-436,DAL,161.0,1,3.0,5.0,5.0,5.0,,10,,,,,2.0,2.0,,,,,,,2.0,2.0,,,4.0,8.0,2.0,2.0,,,4.0,4.0,,,,,,,,1.0,2.0,2.0,,,,1.0,,4.0,4.0,5.0,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,,0.5,0.6666666666666666,,89.44099378881988,17.8,14.4,17.8,12.6,,,,1.0,1.0,1.0,,,,,,,,,,,,,0.34365,0.34365,1.0,18.15,,1.0,-4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,1.0,,,,2.0,2.0,,,,,,,,,,,1.0,,1.0,1.0,,,,,,,,,,1.0,0.5,,,,,,,1.0,,,,,,,,2.0,,,,,,,,,,,,,1.0,1610612742,2008,2007-08,True
