EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Offensive Fouls,FoulsDrawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,EfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGA,SecondChanceArc3FGA,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,PtsPutbacks,Fg2aBlocked,Fg3aBlocked,Defensive 3 Seconds Violations,NonShootingPenaltyNonTakeFouls,SecondChanceFg2Pct,SecondChanceEfgPct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,Arc3PctBlocked,OffAtRimReboundPct,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,PenaltyAtRimFrequency,SecondChanceShotQualityAvg,PtsUnassisted3s,PenaltyAtRimFGM,PenaltyCorner3FGA,PenaltyFG2M,PenaltyFg2Pct,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,Loose Ball Fouls Drawn,LongMidRangeAssists,SelfOReb,OffShortMidRangeReboundPct,SelfORebPct,LongMidRangePctAssisted,Loose Ball Fouls,RecoveredBlocks,BlocksRecoveredPct,OffThreePtRebounds,OffThreePtReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,SecondChanceAtRimPctAssisted,BlockedLongMidRange,Travels,Technical Free Throw Trips,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceFG3M,SecondChanceFg3Pct,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,ShortMidRangePctBlocked,LongMidRangePctBlocked,SecondChanceArc3FGM,FTOffRebounds,LostBallOutOfBoundsTurnovers,SecondChanceTurnovers,OffFTReboundPct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3FGM,HeaveAttempts,ThreePtShootingFoulsDrawn,BlockedShortMidRange,DefensiveGoaltends,PenaltyCorner3Accuracy,ThreePtShootingFoulsDrawnPct,OffensiveGoaltends,3SecondViolations,StepOutOfBoundsTurnovers,Clear Path Fouls,Blocked3s,BlockedArc3,Corner3PctBlocked,3pt And 1 Free Throw Trips,BlockedCorner3,team_id,year,season,team_vs
101145-1733-1884-201158-2740,1610612744,"Monta Ellis, Al Harrington, Baron Davis, Marco Belinelli, Andris Biedrins","Ellis, Harrington, Davis, Belinelli, Biedrins",101145-1733-1884-201158-2740,GSW,284.0,3,5.0,2.0,8.0,10.0,,,1.0,18.0,3.0,4.0,,,,2.0,1.0,1.0,1.0,2.0,,,3.0,6.0,2.0,3.0,1.0,13.0,11.0,,,,,,,,2.0,4.0,6.0,2.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,,8.0,2.0,,5.0,,5.0,2.0,7.0,,,,,,,2.0,,2.0,,,2.0,1.0,4.0,,3.0,1.0,2.0,,1.0,1.0,1.0,13.0,,,,0.3333333333333333,0.3333333333333333,1.0,0.6666666666666666,,0.6666666666666666,0.5,0.6666666666666666,,0.65,,,0.3333333333333333,,,0.7142857142857143,0.6666666666666666,,0.7142857142857143,0.5,0.5,0.6666666666666666,1.0,0.6666666666666666,,,91.26760563380282,13.625,17.5,12.625,17.3,0.4444444444444444,0.75,0.75,0.3333333333333333,,,,,0.2222222222222222,,,0.1111111111111111,1.0,1.0,1.0,0.2222222222222222,0.5,0.5,1.0,,,0.7777777777777778,0.5,0.5745111111111112,,0.2,0.2857142857142857,,,7.8,24.866666666666664,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1610612744,2008,2007-08,False
101145-1733-1884-201158-2788,1610612744,"Monta Ellis, Al Harrington, Baron Davis, Marco Belinelli, DJ Mbenga","Ellis, Harrington, Davis, Belinelli, Mbenga",101145-1733-1884-201158-2788,GSW,82.0,1,1.0,-1.0,2.0,2.0,,,,4.0,,,1.0,1.0,,1.0,,,,,,,1.0,2.0,,,,2.0,3.0,,,,,,,,,2.0,,,,,,,,,,,,,1.0,,,1.0,,1.0,,,,,,,,,,,,2.0,,,,,,,,,,,2.0,,,,,,,,,,0.5,0.5,,0.5,,,,,,,,1.0,1.0,,,,,,1.0,,70.2439024390244,17.5,23.5,17.5,23.5,,,,,0.5,1.0,1.0,,0.5,,,,,,,,,,,,,,,0.4111,,,,,,14.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612744,2008,2007-08,False
101145-1733-1884-201228-2740,1610612744,"Monta Ellis, Al Harrington, Baron Davis, C.J. Watson, Andris Biedrins","Ellis, Harrington, Davis, Watson, Biedrins",101145-1733-1884-201228-2740,GSW,64.0,1,1.0,,2.0,1.0,,,,3.0,,,,,1.0,1.0,,,,,,,1.0,1.0,,,,2.0,2.0,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,1.0,,,,,,,,,,,,,,2.0,,,,,,,,,,1.0,1.0,,1.0,,,,1.0,,,,,,,,,,,,,67.5,14.5,35.0,14.5,35.0,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,0.4209,,,,,,19.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612744,2008,2007-08,False
101145-1733-1884-2440-2554,1610612744,"Monta Ellis, Al Harrington, Baron Davis, Matt Barnes, Mickael Pietrus","Ellis, Harrington, Davis, Barnes, Pietrus",101145-1733-1884-2440-2554,GSW,1476.0,13,25.0,11.0,49.0,49.0,14.0,19.0,8.0,98.0,11.0,21.0,,5.0,8.0,10.0,2.0,7.0,3.0,10.0,,,19.0,36.0,5.0,17.0,8.0,61.0,50.0,3.0,12.0,13.0,1.0,3.0,2.0,19.0,26.0,12.0,15.0,10.0,3.0,13.0,5.0,18.0,3.0,2.0,7.0,,41.0,5.0,3.0,15.0,,18.0,9.0,27.0,3.0,1.0,2.0,1.0,,1.0,,,1.0,,3.0,11.0,,13.0,1.0,11.0,2.0,6.0,,5.0,5.0,5.0,49.0,19.0,14.0,,0.6842105263157895,0.7222222222222222,1.0,0.29411764705882354,0.3333333333333333,0.29411764705882354,0.5277777777777778,0.5,0.53125,0.5263157894736842,0.6,0.5625,0.32075471698113206,1.0,,0.6818181818181818,0.29411764705882354,1.0,0.72,0.3103448275862069,0.5,0.7777777777777778,0.5714285714285714,0.6666666666666666,1.0,,95.60975609756098,13.83673469387755,16.285714285714285,12.040816326530612,16.081632653061224,0.39622641509433965,0.5238095238095238,0.6470588235294118,0.6363636363636364,0.09433962264150944,,,,0.18867924528301888,0.8,0.8,0.1320754716981132,0.2857142857142857,0.2857142857142857,1.0,0.18867924528301888,0.3,0.3,1.0,,,0.7169811320754716,0.3,0.5409150943396227,0.51965,0.10526315789473684,0.15,0.19672131147540983,0.3114754098360656,7.052777777777778,24.329411764705885,0.2857142857142857,2.0,4.0,9.0,1.0,3.0,6.0,3.0,2.0,5.0,,1.0,3.0,0.5,0.5,,0.1388888888888889,0.19047619047619047,,0.3,0.4444444444444444,0.5,0.1111111111111111,0.5625,0.5561333333333334,,4.0,3.0,7.0,0.5384615384615384,0.4444444444444444,0.1875,2.0,6.0,,0.2,,0.75,3.0,4.0,0.8,4.0,0.3333333333333333,0.42857142857142855,0.2,0.5,,,1.0,,2.0,1.0,0.3333333333333333,0.2222222222222222,,,0.2,,1.0,,,,,1.0,1.0,1.0,,,,1.0,0.3333333333333333,,,,,,,,,,,1610612744,2008,2007-08,False
101145-1733-1884-2440-2740,1610612744,"Monta Ellis, Al Harrington, Baron Davis, Matt Barnes, Andris Biedrins","Ellis, Harrington, Davis, Barnes, Biedrins",101145-1733-1884-2440-2740,GSW,2719.0,11,45.0,14.0,94.0,93.0,36.0,33.0,14.0,187.0,19.0,34.0,7.0,13.0,9.0,16.0,2.0,7.0,7.0,13.0,3.0,4.0,35.0,63.0,9.0,20.0,26.0,123.0,109.0,3.0,21.0,23.0,4.0,8.0,9.0,49.0,24.0,46.0,24.0,12.0,7.0,12.0,8.0,20.0,6.0,2.0,7.0,1.0,48.0,9.0,7.0,21.0,1.0,29.0,14.0,43.0,8.0,5.0,3.0,9.0,2.0,6.0,3.0,3.0,12.0,4.0,12.0,19.0,1.0,23.0,1.0,34.0,4.0,16.0,1.0,2.0,,2.0,102.0,49.0,36.0,1.0,0.34285714285714286,0.375,0.8888888888888888,0.45,0.5,0.47368421052631576,0.5555555555555556,0.5843373493975904,0.6451612903225806,0.6288659793814433,0.7,0.6621621621621622,0.24096385542168675,0.75,0.5,0.875,0.3333333333333333,0.5833333333333334,0.7777777777777778,0.35135135135135137,,0.9090909090909091,1.0,0.6666666666666666,0.5,1.0,99.03641044501654,14.02127659574468,15.064516129032258,12.97872340425532,14.741935483870968,0.40963855421686746,0.5588235294117647,0.59375,0.3684210526315789,0.1566265060240964,0.5384615384615384,0.5384615384615384,0.14285714285714285,0.1927710843373494,0.5625,0.5625,0.08433734939759036,0.2857142857142857,0.2857142857142857,1.0,0.1566265060240964,0.5384615384615384,0.5384615384615384,0.8571428571428571,0.12903225806451613,0.75,0.6506024096385542,0.5833333333333334,0.5053798780487805,0.5000766666666666,0.17708333333333334,0.21333333333333335,0.17073170731707318,0.3983739837398374,7.436507936507937,25.235,0.3829787234042553,5.0,8.0,13.0,4.0,6.0,9.0,5.0,6.0,2.0,,,3.0,0.6666666666666666,0.6428571428571429,,0.031746031746031744,0.058823529411764705,,0.42857142857142855,0.5714285714285714,0.625,0.2857142857142857,0.41935483870967744,0.55644,3.0,9.0,4.0,14.0,0.6086956521739131,0.6923076923076923,0.12903225806451613,2.0,4.0,,0.5,,0.4444444444444444,,1.0,0.5,4.0,0.4,0.4,0.4,0.2,1.0,,1.0,1.0,1.0,2.0,0.4,0.07142857142857142,1.0,1.0,,,1.0,1.0,,1.0,0.2,0.25,1.0,1.0,1.0,1.0,1.0,,0.25,0.047619047619047616,,,,,,,,,,1610612744,2008,2007-08,False
101145-1733-1884-2554-2740,1610612744,"Monta Ellis, Al Harrington, Baron Davis, Mickael Pietrus, Andris Biedrins","Ellis, Harrington, Davis, Pietrus, Biedrins",101145-1733-1884-2554-2740,GSW,2234.0,12,37.0,22.0,75.0,77.0,30.0,39.0,13.0,152.0,22.0,40.0,2.0,7.0,7.0,15.0,2.0,5.0,6.0,11.0,2.0,4.0,31.0,62.0,8.0,16.0,20.0,106.0,84.0,3.0,27.0,26.0,2.0,6.0,9.0,43.0,28.0,34.0,18.0,10.0,6.0,14.0,6.0,20.0,4.0,2.0,9.0,,46.0,15.0,6.0,17.0,4.0,27.0,19.0,46.0,8.0,6.0,2.0,2.0,2.0,1.0,6.0,1.0,8.0,2.0,14.0,25.0,1.0,22.0,2.0,31.0,5.0,15.0,2.0,3.0,2.0,3.0,79.0,43.0,30.0,2.0,0.45161290322580644,0.56,0.75,0.5,0.3333333333333333,0.5333333333333333,0.5,0.5512820512820513,0.53125,0.5777777777777777,0.675,0.581081081081081,0.20512820512820512,0.25,1.0,0.7391304347826086,0.4838709677419355,0.75,0.7419354838709677,0.4864864864864865,,0.5714285714285714,0.8888888888888888,0.7142857142857143,0.6666666666666666,1.0,97.97672336615935,13.253333333333334,16.103896103896105,12.386666666666667,15.597402597402597,0.5128205128205128,0.55,0.6111111111111112,0.4090909090909091,0.08974358974358974,0.2857142857142857,0.3333333333333333,,0.19230769230769232,0.4666666666666667,0.4666666666666667,0.0641025641025641,0.4,0.4,1.0,0.14102564102564102,0.5454545454545454,0.5454545454545454,0.6666666666666666,0.125,0.5,0.717948717948718,0.6,0.5083123376623377,0.53975625,0.17045454545454544,0.20833333333333334,0.25471698113207547,0.4056603773584906,6.290322580645161,26.94375,0.4,8.0,12.0,19.0,2.0,9.0,14.0,4.0,12.0,5.0,,,5.0,0.6428571428571429,0.6666666666666666,,0.08064516129032258,0.1,,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.1111111111111111,0.59375,0.5604933333333334,6.0,10.0,2.0,14.0,0.5384615384615384,0.5263157894736842,0.0625,2.0,5.0,4.0,0.6,0.125,0.7142857142857143,2.0,1.0,0.3333333333333333,3.0,0.5,0.3333333333333333,0.6666666666666666,0.125,,1.0,2.0,1.0,2.0,2.0,0.5,0.1111111111111111,0.5,1.0,0.14285714285714285,,1.0,1.0,,,0.2,0.5,1.0,,1.0,,1.0,,,,,1.0,,,,,,,,1610612744,2008,2007-08,False
101145-1733-200753-201158-2440,1610612744,"Monta Ellis, Al Harrington, Patrick O'Bryant, Marco Belinelli, Matt Barnes","Ellis, Harrington, O'Bryant, Belinelli, Barnes",101145-1733-200753-201158-2440,GSW,336.0,1,6.0,-1.0,12.0,11.0,4.0,,1.0,23.0,1.0,2.0,,,2.0,3.0,,,2.0,3.0,,1.0,3.0,5.0,2.0,3.0,1.0,13.0,14.0,,3.0,1.0,,1.0,1.0,1.0,4.0,2.0,6.0,3.0,2.0,2.0,2.0,4.0,2.0,,1.0,,10.0,1.0,1.0,,1.0,2.0,1.0,3.0,1.0,1.0,,1.0,1.0,,2.0,1.0,3.0,1.0,1.0,2.0,,3.0,1.0,2.0,,1.0,,,,,10.0,1.0,4.0,,0.6666666666666666,0.6666666666666666,1.0,0.6666666666666666,,0.6666666666666666,0.6,0.75,,0.7222222222222222,1.5,0.16666666666666666,0.375,0.3333333333333333,1.0,,0.5,1.0,0.5,0.3333333333333333,1.0,,,,1.0,,98.57142857142858,13.583333333333334,15.727272727272727,13.333333333333334,15.454545454545455,0.25,0.5,0.5,1.0,,,,,0.375,0.6666666666666666,0.6666666666666666,,,,,0.375,0.6666666666666666,0.6666666666666666,1.0,0.5,,0.625,0.6666666666666666,0.53400625,0.60895,0.1111111111111111,0.16666666666666666,0.23076923076923078,0.07692307692307693,12.02,24.133333333333336,0.3333333333333333,,,1.0,1.0,,,1.0,,,,,,,1.5,,,,,,,,1.0,0.5,0.70515,,,,,,,,,1.0,,,,0.5,,,,,,,,,,,,,,1.0,1.0,,,,,,1.0,,,,,1.0,1.0,,,,,,,,,1.0,,,,,,,,1610612744,2008,2007-08,False
101145-1733-201148-201158-2440,1610612744,"Monta Ellis, Al Harrington, Brandan Wright, Marco Belinelli, Matt Barnes","Ellis, Harrington, Wright, Belinelli, Barnes",101145-1733-201148-201158-2440,GSW,6.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612744,2008,2007-08,False
101145-1733-201148-201158-2554,1610612744,"Monta Ellis, Al Harrington, Brandan Wright, Marco Belinelli, Mickael Pietrus","Ellis, Harrington, Wright, Belinelli, Pietrus",101145-1733-201148-201158-2554,GSW,39.0,1,1.0,-2.0,1.0,2.0,1.0,2.0,,3.0,,,,,,1.0,,,,,,,,1.0,,,,,2.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,110.76923076923076,30.0,4.5,30.0,4.5,,,,,,,,,1.0,,,,,,,,,,,,,,,0.2553,0.2553,,,,,21.1,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612744,2008,2007-08,False
101145-1733-201158-2440-2740,1610612744,"Monta Ellis, Al Harrington, Marco Belinelli, Matt Barnes, Andris Biedrins","Ellis, Harrington, Belinelli, Barnes, Biedrins",101145-1733-201158-2440-2740,GSW,184.0,1,3.0,2.0,6.0,6.0,2.0,,,12.0,1.0,1.0,,,1.0,2.0,,,,2.0,,1.0,2.0,3.0,,2.0,2.0,6.0,4.0,,,1.0,,1.0,,,4.0,,,2.0,,2.0,,2.0,,,1.0,,4.0,,,1.0,,1.0,,1.0,1.0,1.0,,,1.0,,1.0,,1.0,1.0,,,,1.0,,2.0,,1.0,,,,,6.0,,2.0,,1.0,1.0,,,,,0.6666666666666666,0.4,,0.5,,,0.4,,,1.0,,,1.0,,,,,1.0,,,93.91304347826086,12.5,18.166666666666668,12.5,18.166666666666668,0.2,1.0,1.0,1.0,,,,,0.4,0.5,0.5,,,,,0.4,,,,0.5,,0.6,,0.5482400000000001,0.46515,0.16666666666666666,0.25,,,14.633333333333333,24.3,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612744,2008,2007-08,False
101145-185-1884-201148-2554,1610612744,"Monta Ellis, Chris Webber, Baron Davis, Brandan Wright, Mickael Pietrus","Ellis, Webber, Davis, Wright, Pietrus",101145-185-1884-201148-2554,GSW,53.0,1,1.0,,2.0,2.0,,,,4.0,,,,,,1.0,,,,,,,,1.0,,,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,1.0,,2.0,,1.0,,,,,2.0,,,,,,,,,,,,,0.5,,,,,,1.0,,,1.0,,,,,1.0,,,108.67924528301887,14.5,12.0,14.5,12.0,,,,,,,,,1.0,,,,,,,,,,,,,,,0.3904,,0.5,0.5,,,15.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612744,2008,2007-08,False
101145-185-1884-2440-2554,1610612744,"Monta Ellis, Chris Webber, Baron Davis, Matt Barnes, Mickael Pietrus","Ellis, Webber, Davis, Barnes, Pietrus",101145-185-1884-2440-2554,GSW,216.0,1,4.0,-3.0,11.0,10.0,,,,21.0,3.0,3.0,,,1.0,1.0,1.0,1.0,,1.0,,,4.0,4.0,1.0,2.0,,11.0,14.0,,,,,,,,8.0,,3.0,1.0,,4.0,1.0,5.0,,1.0,3.0,,11.0,,,1.0,2.0,3.0,,3.0,2.0,2.0,,3.0,,2.0,2.0,1.0,5.0,,2.0,4.0,2.0,,,,,,,,,,11.0,,,,1.0,1.0,1.0,0.5,,0.5,1.0,0.9166666666666666,,0.9166666666666666,,,0.3333333333333333,0.6,1.0,0.5,,,0.5,,,,0.5,,,,140.0,9.818181818181818,10.8,9.818181818181818,10.7,0.5,1.0,1.0,1.0,,,,,0.16666666666666666,1.0,1.0,0.16666666666666666,1.0,1.0,1.0,0.16666666666666666,,,,,,0.8333333333333334,,0.6189,,,,,,5.125,25.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612744,2008,2007-08,False
101145-185-1884-2554-2740,1610612744,"Monta Ellis, Chris Webber, Baron Davis, Mickael Pietrus, Andris Biedrins","Ellis, Webber, Davis, Pietrus, Biedrins",101145-185-1884-2554-2740,GSW,877.0,1,15.0,-5.0,33.0,33.0,,,1.0,66.0,10.0,11.0,1.0,2.0,1.0,6.0,,1.0,1.0,3.0,,,12.0,19.0,1.0,4.0,6.0,33.0,38.0,,,,,,,,18.0,6.0,3.0,3.0,1.0,9.0,1.0,10.0,1.0,,8.0,,21.0,,1.0,9.0,,10.0,1.0,11.0,2.0,1.0,1.0,5.0,1.0,4.0,3.0,1.0,8.0,,2.0,4.0,,7.0,1.0,9.0,2.0,4.0,,3.0,2.0,3.0,33.0,,,,0.75,0.75,1.0,0.25,,0.25,0.631578947368421,0.5869565217391305,,0.6346153846153846,,,0.17391304347826086,0.625,,0.6428571428571429,,1.0,0.6666666666666666,0.1,,0.5714285714285714,0.3333333333333333,1.0,1.0,,108.36944127708095,13.181818181818182,13.393939393939394,13.030303030303031,13.181818181818182,0.4782608695652174,0.9090909090909091,0.9090909090909091,0.8,0.08695652173913043,0.5,0.5,,0.2608695652173913,0.16666666666666666,0.16666666666666666,0.043478260869565216,,,,0.13043478260869565,0.3333333333333333,0.3333333333333333,1.0,,,0.6521739130434783,0.3333333333333333,0.5269956521739131,,0.19230769230769232,0.19047619047619047,,,8.005263157894737,24.975,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,1.0,0.3333333333333333,1.0,0.3333333333333333,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,0.2,,1.0,,,,,,,,1610612744,2008,2007-08,False
101145-1884-200753-201148-2554,1610612744,"Monta Ellis, Baron Davis, Patrick O'Bryant, Brandan Wright, Mickael Pietrus","Ellis, Davis, O'Bryant, Wright, Pietrus",101145-1884-200753-201148-2554,GSW,77.0,1,1.0,,3.0,4.0,,4.0,,7.0,1.0,2.0,,1.0,,,,,,,,,1.0,3.0,,,,2.0,2.0,,,,,,,,,2.0,,,,,,,,,,,,,,2.0,1.0,3.0,,3.0,,,,,,,,,,,1.0,1.0,,,,,,,,1.0,,1.0,2.0,,,,,,,,,,0.3333333333333333,0.3333333333333333,,0.3333333333333333,,,,,1.0,0.6666666666666666,,,0.6666666666666666,,,,1.0,,,,130.9090909090909,5.333333333333333,15.25,5.333333333333333,14.25,0.6666666666666666,0.5,0.5,,0.3333333333333333,,,,,,,,,,,,,,,,,0.6666666666666666,,0.6353333333333333,,,,,,3.8666666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,1610612744,2008,2007-08,False
101145-1884-200753-2440-2554,1610612744,"Monta Ellis, Baron Davis, Patrick O'Bryant, Matt Barnes, Mickael Pietrus","Ellis, Davis, O'Bryant, Barnes, Pietrus",101145-1884-200753-2440-2554,GSW,111.0,1,2.0,-2.0,5.0,4.0,5.0,,,9.0,,,,,2.0,2.0,,1.0,,,,,2.0,2.0,,1.0,,4.0,6.0,,,2.0,,1.0,,4.0,4.0,,,,,2.0,,2.0,,,,,4.0,,,1.0,,1.0,,1.0,1.0,,1.0,,1.0,,1.0,,1.0,1.0,1.0,1.0,,,,,,,,,,,4.0,4.0,5.0,,1.0,1.0,,,,,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,,0.6666666666666666,0.3333333333333333,,,1.0,,,1.0,,,1.0,,,,,116.75675675675676,8.6,17.0,8.6,17.0,,,,,,,,,0.6666666666666666,1.0,1.0,0.3333333333333333,,,,,,,,,,0.3333333333333333,,0.4694833333333333,0.4694833333333333,,,,1.0,19.0,23.7,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,1.0,,0.3333333333333333,,2.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612744,2008,2007-08,False
