EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,LongMidRangeFGA,FG2M,FG2A,Points,OpponentPoints,SecondChanceFG2A,PtsAssisted2s,TwoPtAssists,Assists,AtRimAssists,AssistPoints,OffTwoPtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,Turnovers,FirstChancePoints,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,EfgPct,TsPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefFGReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,LongMidRangeFrequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,Avg2ptShotDistance,PenaltyOffPoss,PenaltyDefPoss,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,Corner3FGM,Corner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGA,FG3M,FG3A,FtPoints,SecondChanceFG2M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,ThreePtAssists,Arc3Assists,Corner3Assists,ShortMidRangeAssists,LongMidRangeAssists,OffThreePtRebounds,DefThreePtRebounds,FTDefRebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,LostBallTurnovers,Travels,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,FoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,SecondChanceFg2Pct,PenaltyFg2Pct,SecondChanceEfgPct,PenaltyEfgPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,LiveBallTurnoverPct,DefFTReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,NonHeaveArc3Accuracy,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg3ptShotDistance,PenaltyOffPossPct,PenaltyCorner3FGM,PenaltyCorner3FGA,PenaltyFG3M,LostBallOutOfBoundsTurnovers,3SecondViolations,PenaltyFg3Pct,ShortMidRangePctBlocked,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3FGM,SecondChanceTurnovers,Offensive Fouls Drawn,PenaltyArc3Accuracy,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,FTOffRebounds,OffFTReboundPct,Offensive Fouls,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceFG3M,PtsUnassisted3s,BlockedLongMidRange,SecondChanceFg3Pct,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,OffCorner3ReboundPct,SecondChanceArc3FGM,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,Loose Ball Fouls Drawn,HeaveAttempts,3pt And 1 Free Throw Trips,Blocked3s,BlockedArc3,DefensiveGoaltends,Technical Free Throw Trips,StepOutOfBoundsTurnovers,LongMidRangePctBlocked,BlockedCorner3,OffensiveGoaltends,Fg3aBlocked,FG3APctBlocked,Corner3PctBlocked,Arc3PctBlocked,Clear Path Fouls,team_id,year,season,team_vs
1501-1894-201154-208-2549,1610612746,"Tim Thomas, Corey Maggette, Al Thornton, Sam Cassell, Chris Kaman","Thomas, Maggette, Thornton, Cassell, Kaman",1501-1894-201154-208-2549,LAC,1245.0,4,21.0,-15.0,42.0,46.0,4.0,88.0,6.0,9.0,5.0,14.0,25.0,49.0,64.0,4.0,20.0,10.0,13.0,4.0,29.0,4.0,8.0,13.0,4.0,17.0,1.0,3.0,7.0,45.0,0.7142857142857143,0.8333333333333334,0.56,0.5606060606060606,0.6282051282051282,0.5,0.36363636363636365,0.5789473684210527,0.25,0.3333333333333333,0.5,0.75,101.78313253012048,14.785714285714286,13.565217391304348,14.666666666666666,12.978260869565217,0.2727272727272727,0.6666666666666666,0.75,0.6666666666666666,0.15151515151515152,0.5151515151515151,0.4724742424242424,0.5509,6.9079999999999995,19.0,20.0,1.0,3.0,5.0,7.0,6.0,11.0,2.0,,,3.0,8.0,,4.0,3.0,8.0,12.0,2.0,,,4.0,9.0,12.0,4.0,6.0,30.0,8.0,9.0,4.0,8.0,3.0,3.0,3.0,3.0,,5.0,1.0,,3.0,2.0,1.0,,,,4.0,3.0,1.0,,3.0,12.0,16.0,,10.0,14.0,2.0,7.0,1.0,,,,,,,30.0,19.0,2.0,1.0,1.0,0.375,0.375,0.5,0.75,0.5,0.75,0.5,0.7894736842105263,0.24242424242424243,0.12,0.1111111111111111,0.5714285714285714,1.0,1.0,,0.6666666666666666,0.2,,0.25,1.0,,0.07692307692307693,,0.3333333333333333,0.5454545454545454,0.6,0.8333333333333334,0.4,0.5,0.5,,,,,0.24242424242424243,0.375,0.375,1.0,0.75,0.3333333333333333,,,0.4375,0.7142857142857143,0.25,0.375,0.49525,0.18421052631578946,0.23333333333333334,0.08163265306122448,0.6122448979591837,25.2125,0.4523809523809524,,,2.0,,,0.5,0.09090909090909091,,,2.0,1.0,1.0,0.5,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,0.2,,,,,,,,1610612746,2008,2007-08,True
1501-1894-201154-208-2694,1610612746,"Tim Thomas, Corey Maggette, Al Thornton, Sam Cassell, Josh Powell","Thomas, Maggette, Thornton, Cassell, Powell",1501-1894-201154-208-2694,LAC,213.0,1,4.0,11.0,8.0,8.0,,16.0,4.0,4.0,1.0,5.0,6.0,16.0,5.0,,4.0,2.0,3.0,2.0,7.0,,3.0,5.0,,5.0,,,,16.0,0.4,0.4,0.8333333333333334,0.9285714285714286,0.9375,1.0,,1.0,,,,1.0,108.16901408450705,11.5,15.125,11.5,15.125,0.5714285714285714,1.0,1.0,0.5,0.14285714285714285,0.7142857142857143,0.5616857142857142,,4.0,1.0,3.0,,,1.0,1.0,1.0,1.0,,1.0,1.0,,,,,1.0,1.0,3.0,,,,,1.0,1.0,,,2.0,6.0,3.0,,,,,1.0,,1.0,,,,2.0,,,,,,,,,,,1.0,3.0,,3.0,5.0,1.0,2.0,,,,,,,1.0,2.0,1.0,,,1.0,1.0,1.0,,1.0,,1.0,,1.0,0.14285714285714285,,,,,1.0,,,,,1.0,1.0,,,,0.14285714285714285,1.0,1.0,,,,,0.14285714285714285,1.0,1.0,1.0,,,,,,,,,1.0,1.0,,,0.6185,0.25,0.2857142857142857,,0.125,22.8,0.125,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,1610612746,2008,2007-08,True
1501-1894-201154-2424-2549,1610612746,"Tim Thomas, Corey Maggette, Al Thornton, Dan Dickau, Chris Kaman","Thomas, Maggette, Thornton, Dickau, Kaman",1501-1894-201154-2424-2549,LAC,125.0,1,2.0,-5.0,4.0,4.0,,8.0,,,3.0,1.0,3.0,2.0,7.0,,2.0,1.0,1.0,,2.0,,,,,,,,,2.0,1.0,1.0,0.3333333333333333,0.25,0.25,,,,,,,,92.16,17.75,13.5,17.75,13.5,,,,,0.75,0.25,0.42155,,18.966666666666665,4.0,4.0,,,,,,,1.0,,,,1.0,,1.0,,1.0,,,,,,1.0,3.0,1.0,,2.0,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,3.0,3.0,,1.0,,,,,,,,,,,2.0,4.0,,,,,,,0.3333333333333333,,0.25,,0.25,0.25,,,,,,,,,,,,,,,,,,,0.3333333333333333,0.3333333333333333,1.0,,,,,0.25,,,,,,,,,,0.25,,0.42155,,,,1.0,25.4,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612746,2008,2007-08,True
1501-1894-201154-2424-2624,1610612746,"Tim Thomas, Corey Maggette, Al Thornton, Dan Dickau, Quinton Ross","Thomas, Maggette, Thornton, Dickau, Ross",1501-1894-201154-2424-2624,LAC,1193.0,3,20.0,-12.0,35.0,36.0,3.0,71.0,5.0,10.0,8.0,10.0,23.0,30.0,42.0,1.0,8.0,4.0,5.0,3.0,11.0,2.0,11.0,15.0,3.0,18.0,,5.0,7.0,29.0,0.4,0.4,0.43478260869565216,0.39655172413793105,0.45454545454545453,0.6875,0.16666666666666666,0.7142857142857143,0.1875,0.16666666666666666,0.6666666666666666,0.6,85.69991617770327,16.914285714285715,16.694444444444443,16.82857142857143,15.61111111111111,0.3448275862068966,0.5,0.5555555555555556,0.6,0.27586206896551724,0.5517241379310345,0.4832232142857143,,8.404347826086957,,,,1.0,,,3.0,5.0,2.0,,1.0,1.0,5.0,,,1.0,6.0,7.0,,,1.0,1.0,,,,,,12.0,3.0,,4.0,1.0,1.0,1.0,1.0,,1.0,,1.0,4.0,,1.0,,,,2.0,1.0,1.0,1.0,,3.0,8.0,1.0,8.0,8.0,,4.0,,2.0,2.0,,2.0,2.0,1.0,,,,,1.0,0.16666666666666666,0.2,,,,,0.25,,0.20689655172413793,0.043478260869565216,0.1,0.2857142857142857,,0.8,0.25,0.25,,0.3333333333333333,0.8,0.8,,0.0625,1.0,0.1724137931034483,0.6,0.6,0.3333333333333333,0.25,0.25,,0.034482758620689655,,,,0.1724137931034483,0.2,0.2,1.0,1.0,,,,,,,0.25,,0.12121212121212122,0.14814814814814814,0.03333333333333333,,32.1,,,,,1.0,,,,,,,1.0,1.0,,,,,,2.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,1610612746,2008,2007-08,True
1501-1894-201154-2424-2694,1610612746,"Tim Thomas, Corey Maggette, Al Thornton, Dan Dickau, Josh Powell","Thomas, Maggette, Thornton, Dickau, Powell",1501-1894-201154-2424-2694,LAC,455.0,2,8.0,3.0,17.0,17.0,,34.0,2.0,3.0,4.0,3.0,10.0,17.0,14.0,,,,2.0,,6.0,,4.0,6.0,,6.0,,1.0,1.0,17.0,,,0.3,0.42857142857142855,0.53125,0.8,,0.75,,,1.0,,107.6043956043956,12.529411764705882,14.235294117647058,12.529411764705882,14.176470588235293,0.21428571428571427,0.6666666666666666,0.6666666666666666,,0.2857142857142857,0.5,0.4904821428571428,,9.629999999999999,9.0,9.0,,,2.0,3.0,1.0,3.0,,,,2.0,4.0,,2.0,2.0,4.0,5.0,,,,,3.0,6.0,2.0,3.0,12.0,6.0,6.0,,4.0,2.0,,2.0,2.0,,,,,2.0,,,2.0,,2.0,,,,,,1.0,6.0,1.0,4.0,6.0,2.0,3.0,1.0,1.0,1.0,,1.0,1.0,,12.0,9.0,3.0,1.0,1.0,0.5,0.5,,0.5,,0.5625,,0.6666666666666666,0.2857142857142857,,,,,0.6666666666666666,,,,,1.0,0.5,1.0,,1.0,0.21428571428571427,0.3333333333333333,0.3333333333333333,,,,,,,,,0.2857142857142857,0.5,0.5,1.0,,,,,0.375,0.6666666666666666,0.25,0.5,0.5258875,0.2,0.2727272727272727,,0.7058823529411765,26.875,0.5294117647058824,,,1.0,,,0.5,,,,1.0,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,1610612746,2008,2007-08,True
1501-1894-201154-2470-2549,1610612746,"Tim Thomas, Corey Maggette, Al Thornton, Smush Parker, Chris Kaman","Thomas, Maggette, Thornton, Parker, Kaman",1501-1894-201154-2470-2549,LAC,249.0,2,4.0,-3.0,6.0,8.0,1.0,14.0,,,2.0,1.0,3.0,5.0,8.0,,,,,,,1.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,2.0,,,0.3333333333333333,0.2,0.4166666666666667,1.0,0.5,1.0,0.25,0.5,,1.0,80.96385542168674,18.666666666666668,17.125,18.333333333333332,17.125,,,,,0.4,0.4,0.44097,,14.466666666666667,,,,,,,1.0,1.0,,,2.0,,,,,,2.0,3.0,,,3.0,3.0,,,,,,2.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,2.0,3.0,,,,,,,,,,,,,,,,,,,,,1.5,,0.4,,,,,1.0,,,,,,1.0,,,,0.2,1.0,1.0,,,,,0.4,,,,,,,,,,,,,,,,,0.16666666666666666,,0.6,,23.05,,,,,,,,,,,,,1.0,,1.0,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612746,2008,2007-08,True
1501-1894-201154-2470-2624,1610612746,"Tim Thomas, Corey Maggette, Al Thornton, Smush Parker, Quinton Ross","Thomas, Maggette, Thornton, Parker, Ross",1501-1894-201154-2470-2624,LAC,341.0,2,6.0,3.0,11.0,11.0,2.0,22.0,3.0,6.0,2.0,4.0,10.0,12.0,9.0,1.0,6.0,3.0,4.0,3.0,9.0,2.0,4.0,6.0,2.0,8.0,1.0,1.0,1.0,9.0,0.75,0.75,0.4,0.5,0.5,0.8,0.4,0.8333333333333334,0.4,,,0.75,92.90322580645162,13.181818181818182,17.818181818181817,13.0,17.636363636363637,0.5454545454545454,0.5,0.75,1.0,0.18181818181818182,0.6363636363636364,0.514159090909091,0.7341,5.55,8.0,8.0,1.0,1.0,2.0,4.0,1.0,2.0,,,,1.0,1.0,,,1.0,1.0,1.0,1.0,,1.0,3.0,3.0,8.0,,,6.0,2.0,3.0,,1.0,1.0,2.0,1.0,1.0,,,,,1.0,1.0,,1.0,1.0,,,,,,1.0,2.0,5.0,,1.0,2.0,,1.0,,1.0,1.0,,1.0,1.0,,6.0,8.0,,,1.0,1.0,1.0,1.0,0.375,1.0,0.375,0.75,0.375,0.09090909090909091,0.2,0.3333333333333333,,1.0,1.0,,0.6666666666666666,,,1.0,1.0,,,1.0,0.18181818181818182,0.5,0.5,,,,,,,,,0.09090909090909091,1.0,1.0,1.0,1.0,1.0,1.0,,0.5,0.5,,1.0,0.49775,0.08333333333333333,0.09090909090909091,0.25,0.5,24.0,0.7272727272727273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612746,2008,2007-08,True
1501-1894-201154-2470-2694,1610612746,"Tim Thomas, Corey Maggette, Al Thornton, Smush Parker, Josh Powell","Thomas, Maggette, Thornton, Parker, Powell",1501-1894-201154-2470-2694,LAC,216.0,2,4.0,6.0,6.0,7.0,,13.0,1.0,1.0,1.0,2.0,3.0,12.0,6.0,,2.0,1.0,3.0,1.0,8.0,,2.0,2.0,,2.0,,,,12.0,0.5,0.5,0.6666666666666666,1.0,1.0,0.5,,0.4,,,,0.6666666666666666,86.66666666666667,14.833333333333334,18.142857142857142,14.833333333333334,16.285714285714285,0.2,1.0,1.0,1.0,0.2,0.6,0.50185,,9.333333333333334,2.0,1.0,,,,,1.0,1.0,,1.0,1.0,1.0,1.0,,,2.0,2.0,2.0,,,,,1.0,1.0,,2.0,4.0,2.0,6.0,,1.0,1.0,,2.0,1.0,1.0,,,,,,,2.0,1.0,1.0,,,,,,,1.0,,1.0,2.0,,,1.0,,,,,,,4.0,2.0,,1.0,1.0,1.0,1.0,,1.0,,1.0,,1.0,0.4,,,,,,,,,,,,,,,0.2,1.0,1.0,,,,,0.2,1.0,1.0,1.0,0.2,1.0,1.0,1.0,,,,,,,,1.0,0.3993,,,,0.3333333333333333,23.95,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,1610612746,2008,2007-08,True
1501-1894-201154-2549-2624,1610612746,"Tim Thomas, Corey Maggette, Al Thornton, Chris Kaman, Quinton Ross","Thomas, Maggette, Thornton, Kaman, Ross",1501-1894-201154-2549-2624,LAC,26.0,1,,1.0,1.0,1.0,,2.0,,,,,,3.0,2.0,,,,1.0,,3.0,,,,,,,,1.0,3.0,,,,1.5,1.5,,,,,,,,110.76923076923076,20.0,6.0,20.0,6.0,,,,,,1.0,0.43455,,,1.0,1.0,,,,,,,,,,1.0,1.0,,1.0,1.0,1.0,,,,,,,,1.0,,3.0,,3.0,,1.0,1.0,,1.0,1.0,,,,,,,,,,,1.0,1.0,,,1.0,,1.0,,,,,,,,,,,,,3.0,1.0,1.0,,1.0,1.0,1.0,,,,1.5,,1.5,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,0.43455,,,,1.0,25.9,1.0,,,1.0,,,1.0,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612746,2008,2007-08,True
1501-1894-201154-2694-2857,1610612746,"Tim Thomas, Corey Maggette, Al Thornton, Josh Powell, Andre Barrett","Thomas, Maggette, Thornton, Powell, Barrett",1501-1894-201154-2694-2857,LAC,367.0,1,6.0,-7.0,11.0,10.0,1.0,21.0,1.0,4.0,3.0,2.0,9.0,6.0,13.0,1.0,2.0,1.0,1.0,,2.0,2.0,3.0,3.0,2.0,5.0,,1.0,1.0,6.0,0.5,0.5,0.2222222222222222,0.18181818181818182,0.25,0.75,0.2857142857142857,0.6,0.2222222222222222,0.3333333333333333,,0.75,82.39782016348775,18.272727272727273,16.6,16.90909090909091,15.0,0.36363636363636365,0.25,0.25,,0.2727272727272727,0.5454545454545454,0.4890909090909091,0.563575,8.31111111111111,,5.0,,1.0,,,1.0,2.0,,,,,2.0,1.0,,,2.0,2.0,,1.0,,,,,,,,2.0,,,2.0,,,,,,1.0,,,,,,1.0,,1.0,,,,,,2.0,4.0,,2.0,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,0.18181818181818182,,,,,,,0.3333333333333333,,,,,,,,0.18181818181818182,0.5,0.5,1.0,,,,,,,,0.18181818181818182,,,,0.5,,,0.5,,,,,,0.08333333333333333,0.1,,,25.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,1610612746,2008,2007-08,True
1501-1894-208-2424-2549,1610612746,"Tim Thomas, Corey Maggette, Sam Cassell, Dan Dickau, Chris Kaman","Thomas, Maggette, Cassell, Dickau, Kaman",1501-1894-208-2424-2549,LAC,19.0,1,,2.0,1.0,,1.0,1.0,,1.0,,,1.0,2.0,,,,,,,,1.0,,,1.0,1.0,,,,,,,,,0.5,,1.0,,1.0,,,,75.78947368421053,19.0,,19.0,,1.0,,,,,1.0,0.5415,,,1.0,,,,,1.0,,,,,,,,,,,,2.0,,,2.0,2.0,,1.0,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,,1.0,,,,,,,,2.0,1.0,,,,,,,,,,1.0,0.5,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,0.5415,0.5,0.5,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612746,2008,2007-08,True
1501-1894-208-2549-2624,1610612746,"Tim Thomas, Corey Maggette, Sam Cassell, Chris Kaman, Quinton Ross","Thomas, Maggette, Cassell, Kaman, Ross",1501-1894-208-2549-2624,LAC,9850.0,13,164.0,-9.0,331.0,333.0,34.0,664.0,59.0,91.0,87.0,112.0,239.0,318.0,327.0,32.0,120.0,60.0,76.0,26.0,168.0,31.0,104.0,133.0,40.0,173.0,16.0,41.0,55.0,275.0,0.5357142857142857,0.6,0.4686192468619247,0.4826388888888889,0.5,0.7761194029850746,0.2440944881889764,0.782608695652174,0.23417721518987342,0.16363636363636364,0.8181818181818182,0.7924528301886793,97.07208121827412,14.589123867069487,15.078078078078079,14.06344410876133,14.603603603603604,0.3159722222222222,0.6483516483516484,0.7375,0.4406779661016949,0.3020833333333333,0.4861111111111111,0.4945762152777778,0.5306983333333333,9.196652719665272,30.0,29.0,17.0,23.0,6.0,7.0,21.0,61.0,32.0,6.0,14.0,12.0,35.0,3.0,3.0,18.0,49.0,40.0,18.0,3.0,4.0,43.0,8.0,16.0,4.0,13.0,32.0,104.0,48.0,24.0,35.0,12.0,14.0,16.0,10.0,6.0,12.0,22.0,6.0,22.0,7.0,6.0,26.0,14.0,12.0,14.0,9.0,5.0,9.0,4.0,37.0,65.0,4.0,70.0,68.0,9.0,31.0,7.0,15.0,13.0,1.0,15.0,9.0,,32.0,30.0,2.0,7.0,0.8888888888888888,0.3673469387755102,0.3673469387755102,0.5625,0.5,0.5571428571428572,0.475,0.5657894736842105,0.5,0.1701388888888889,0.058577405857740586,0.12087912087912088,0.2545454545454545,1.0,0.8148148148148148,0.1935483870967742,0.46875,0.175,0.17391304347826086,0.7027027027027027,0.7727272727272727,1.0,0.041666666666666664,0.6,0.21180555555555555,0.3442622950819672,0.3559322033898305,0.5714285714285714,0.367816091954023,0.37209302325581395,0.6875,0.04861111111111111,0.42857142857142855,0.42857142857142855,1.0,0.12152777777777778,0.34285714285714286,0.34285714285714286,0.8333333333333334,0.6571428571428571,0.7391304347826086,0.23529411764705882,0.08571428571428572,0.35,0.8571428571428571,0.15,0.34285714285714286,0.48605,0.1,0.11877394636015326,0.13522012578616352,0.10062893081761007,24.983673469387757,0.09063444108761329,,1.0,1.0,3.0,1.0,0.25,0.03278688524590164,0.05,,1.0,2.0,4.0,0.3333333333333333,,,3.0,0.23076923076923078,8.0,,,1.0,6.0,1.0,0.3333333333333333,,,,0.25,1.0,0.3333333333333333,1.0,9.0,,,,,,1.0,2.0,0.011494252873563218,,,,,,,,1610612746,2008,2007-08,True
1501-1894-2424-2499-2549,1610612746,"Tim Thomas, Corey Maggette, Dan Dickau, Richie Frahm, Chris Kaman","Thomas, Maggette, Dickau, Frahm, Kaman",1501-1894-2424-2499-2549,LAC,362.0,1,6.0,-2.0,12.0,14.0,,26.0,1.0,1.0,2.0,4.0,6.0,12.0,14.0,,4.0,2.0,2.0,1.0,4.0,,3.0,4.0,,4.0,1.0,1.0,2.0,12.0,0.5,0.5,0.6666666666666666,0.5714285714285714,0.6,0.75,,0.6666666666666666,,,,1.0,103.42541436464089,14.083333333333334,13.785714285714286,14.083333333333334,13.785714285714286,0.14285714285714285,1.0,1.0,1.0,0.2857142857142857,0.2857142857142857,0.47877142857142857,,11.416666666666666,1.0,9.0,,,,,2.0,3.0,1.0,,1.0,,,,,,1.0,4.0,,,,,,,,1.0,1.0,4.0,,,,,,,,,1.0,,,1.0,,,3.0,2.0,1.0,1.0,1.0,,,,1.0,2.0,,4.0,6.0,,2.0,1.0,,,,,,,1.0,1.0,,1.0,,,,,,,,,0.5,0.14285714285714285,,,0.5,,0.5,,,,,,0.5,,,,0.42857142857142855,0.6666666666666666,0.6666666666666666,0.5,0.5,0.5,,0.14285714285714285,,,,,,,,,,,,,,,,,0.2222222222222222,0.25,,0.08333333333333333,24.5,0.08333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612746,2008,2007-08,True
1501-1894-2424-2499-2624,1610612746,"Tim Thomas, Corey Maggette, Dan Dickau, Richie Frahm, Quinton Ross","Thomas, Maggette, Dickau, Frahm, Ross",1501-1894-2424-2499-2624,LAC,17.0,1,,2.0,1.0,,,1.0,1.0,1.0,,1.0,1.0,2.0,,,,,,,,,,,,,,,,2.0,,,1.0,1.0,1.0,,,,,,,,84.70588235294117,17.0,,17.0,,1.0,1.0,1.0,,,1.0,0.4595,,,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,1.0,1.0,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,,,,,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,0.4595,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612746,2008,2007-08,True
1501-1894-2424-2549-2624,1610612746,"Tim Thomas, Corey Maggette, Dan Dickau, Chris Kaman, Quinton Ross","Thomas, Maggette, Dickau, Kaman, Ross",1501-1894-2424-2549-2624,LAC,794.0,5,13.0,-8.0,23.0,26.0,2.0,49.0,,1.0,12.0,6.0,16.0,19.0,27.0,1.0,6.0,3.0,4.0,,9.0,1.0,8.0,10.0,2.0,12.0,,,1.0,16.0,0.5,0.5,0.375,0.3409090909090909,0.3958333333333333,0.8,0.1,0.8333333333333334,0.13333333333333333,0.125,1.0,1.0,88.86649874055416,18.217391304347824,14.423076923076923,17.26086956521739,13.576923076923077,0.045454545454545456,,,,0.5454545454545454,0.3181818181818182,0.4409659090909091,0.3803,15.70625,7.0,2.0,,,,,2.0,3.0,4.0,1.0,2.0,,4.0,,3.0,1.0,6.0,4.0,,1.0,,3.0,2.0,3.0,4.0,,7.0,6.0,3.0,,4.0,,2.0,1.0,,1.0,1.0,2.0,1.0,2.0,,,2.0,1.0,1.0,1.0,1.0,,,1.0,5.0,7.0,,5.0,4.0,,2.0,,2.0,2.0,,2.0,1.0,,7.0,7.0,,,1.0,0.16666666666666666,0.16666666666666666,,0.6666666666666666,0.75,0.5,0.75,0.5,0.2727272727272727,0.125,1.0,1.0,,1.0,0.2,,,0.25,0.3333333333333333,1.0,,,0.5,0.13636363636363635,0.6666666666666666,1.0,0.5,0.3333333333333333,0.3333333333333333,0.5,0.09090909090909091,0.5,0.5,1.0,0.18181818181818182,,,,,,,,,,0.42857142857142855,,0.4712642857142857,0.08333333333333333,0.1111111111111111,0.15789473684210525,0.3684210526315789,24.7,0.30434782608695654,1.0,1.0,1.0,,,0.25,0.3333333333333333,0.14285714285714285,1.0,,,1.0,,,,,,,1.0,1.0,1.0,,,1.0,0.5,1.0,1.0,,,,,,,,,,,,,,,,,,,,,1610612746,2008,2007-08,True
