EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyDefPoss,TotalPoss,LongMidRangeFGM,LongMidRangeFGA,Arc3FGA,FG2M,FG2A,FG3A,Points,PtsUnassisted2s,NonHeaveArc3FGA,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,Rebounds,LiveBallTurnovers,BadPassTurnovers,Turnovers,FirstChancePoints,Fg2Pct,EfgPct,TsPct,FG3APct,LiveBallTurnoverPct,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefLongMidRangeReboundPct,DefCorner3ReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Arc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsAssisted2s,TwoPtAssists,Assists,AtRimAssists,AssistPoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,DefArc3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyShotQualityAvg,PenaltyPointsPct,PenaltyOffPossPct,OpponentPoints,ShootingFouls,Fouls,FtPoints,PenaltyFtPoints,FoulsDrawn,FTA,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceOffPoss,SecondChanceFtPoints,SecondChancePoints,Fg2aBlocked,LongMidRangeAssists,OffTwoPtRebounds,OffRebounds,LostBallTurnovers,Offensive Fouls Drawn,TwoPtShootingFoulsDrawn,SecondChanceTsPct,FG2APctBlocked,AtRimPctBlocked,OffTwoPtReboundPct,OffFGReboundPct,OffAtRimReboundPct,DefAtRimReboundPct,LongMidRangePctAssisted,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,ShortMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,PenaltyArc3FGA,FG3M,SecondChanceFG2A,PenaltyFG3M,PenaltyFG3A,PtsAssisted3s,ThreePtAssists,Corner3Assists,FTDefRebounds,DeadBallTurnovers,PenaltyTurnovers,Offensive Fouls,Loose Ball Fouls Drawn,NonShootingPenaltyNonTakeFouls,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,DefFTReboundPct,OffShortMidRangeReboundPct,ShortMidRangeFrequency,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,SecondChanceShotQualityAvg,DefShortMidRangeReboundPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,SecondChanceFG2M,PtsPutbacks,SelfOReb,Steals,BadPassSteals,SecondChanceFg2Pct,SecondChanceEfgPct,SelfORebPct,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,LostBallOutOfBoundsTurnovers,ShortMidRangeFGM,SecondChanceCorner3FGM,SecondChanceCorner3FGA,Arc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,SecondChanceFG3M,SecondChanceFG3A,NonHeaveArc3FGM,Arc3Assists,ShortMidRangeAssists,OffThreePtRebounds,LostBallSteals,BadPassOutOfBoundsTurnovers,SecondChanceTurnovers,Loose Ball Fouls,2pt And 1 Free Throw Trips,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,SecondChanceFg3Pct,ShortMidRangePctBlocked,OffThreePtReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,BlocksRecoveredPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,PtsUnassisted3s,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,3SecondViolations,SecondChanceArc3FGM,Travels,DefensiveGoaltends,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,Technical Free Throw Trips,LongMidRangePctBlocked,FTOffRebounds,OffFTReboundPct,Defensive 3 Seconds Violations,HeaveAttempts,StepOutOfBoundsTurnovers,BlockedLongMidRange,team_id,year,season,team_vs
101177-1495-1938-2137-2225,1610612759,"Fabricio Oberto, Tim Duncan, Manu Ginobili, Ime Udoka, Tony Parker","Oberto, Duncan, Ginobili, Udoka, Parker",101177-1495-1938-2137-2225,SAS,571.0,5,10.0,7.0,18.0,19.0,3.0,37.0,1.0,2.0,2.0,6.0,11.0,3.0,24.0,6.0,2.0,2.0,7.0,10.0,12.0,1.0,1.0,1.0,21.0,0.5454545454545454,0.5357142857142857,0.631578947368421,0.21428571428571427,1.0,0.875,0.5,0.75,0.75,1.0,93.30998248686514,12.166666666666666,18.526315789473685,12.11111111111111,18.105263157894736,0.14285714285714285,0.5,0.5,0.14285714285714285,0.5,0.46748214285714285,7.990909090909091,24.666666666666668,7.0,3.0,4.0,2.0,2.0,3.0,3.0,8.0,6.0,3.0,3.0,2.0,6.0,8.0,7.0,0.5,0.5,1.0,0.6,0.6666666666666666,,0.2857142857142857,0.75,0.75,0.6666666666666666,0.4,1.0,0.50047,0.3333333333333333,0.3888888888888889,17.0,4.0,7.0,9.0,2.0,7.0,11.0,1.0,1.0,1.0,3.0,3.0,,1.0,2.0,2.0,,,5.0,0.75,,,0.4,0.2857142857142857,,1.0,1.0,0.2777777777777778,0.3333333333333333,0.125,5.0,,1.0,,1.0,1.0,1.0,,,2.0,,,,1.0,,,,,,,0.3333333333333333,,0.3333333333333333,1.0,0.6666666666666666,0.35714285714285715,0.07142857142857142,,,,0.2,,0.2,,1.0,,,,,,2.0,1.0,,,,,,,2.0,,,1.0,,,,,1.0,,,,1.0,,,1.0,1.0,1.0,,1.0,1.0,1.0,,,,,,,1.0,0.4,0.4,,0.5,0.5,,,,,,,,0.5,3.0,,,,,,,,,,,,,,,,,,1610612759,2008,2007-08,True
101177-1495-1938-2137-714,1610612759,"Fabricio Oberto, Tim Duncan, Manu Ginobili, Ime Udoka, Michael Finley","Oberto, Duncan, Ginobili, Udoka, Finley",101177-1495-1938-2137-714,SAS,233.0,2,4.0,-1.0,8.0,7.0,,15.0,3.0,4.0,,5.0,8.0,,10.0,2.0,,1.0,1.0,2.0,3.0,,,1.0,10.0,0.625,0.625,0.625,,,1.0,1.0,1.0,1.0,1.0,92.70386266094421,14.625,16.571428571428573,13.875,15.571428571428571,0.5,0.75,0.75,,0.375,0.5067,9.45,,4.0,1.0,3.0,1.0,2.0,3.0,4.0,6.0,8.0,4.0,4.0,,8.0,6.0,4.0,0.8,0.8,0.75,0.75,0.75,,0.375,0.3333333333333333,0.3333333333333333,,0.5,0.5,0.548075,0.6,0.5,11.0,,,,,1.0,,,,1.0,,,,3.0,1.0,1.0,,,,,,,0.3333333333333333,0.3333333333333333,0.5,,1.0,,,,1.0,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,0.125,,,,,,,,0.4283,,,,,,,1.0,1.0,,,,,,1.0,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612759,2008,2007-08,True
101177-1495-1938-2225-699,1610612759,"Fabricio Oberto, Tim Duncan, Manu Ginobili, Tony Parker, Brent Barry","Oberto, Duncan, Ginobili, Parker, Barry",101177-1495-1938-2225-699,SAS,109.0,2,2.0,2.0,3.0,4.0,2.0,7.0,,,,2.0,2.0,,4.0,,,2.0,2.0,4.0,4.0,1.0,1.0,1.0,4.0,1.0,1.0,0.6666666666666666,,1.0,0.6666666666666666,1.0,0.8,,,92.4770642201835,12.0,18.25,12.0,18.25,,,,,0.5,0.53345,7.1,,1.0,1.0,1.0,,,1.0,1.0,2.0,4.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.5,1.0,1.0,1.0,,,0.3585,0.5,0.3333333333333333,2.0,1.0,1.0,,,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,0.6666666666666666,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612759,2008,2007-08,True
101177-1495-1938-2225-714,1610612759,"Fabricio Oberto, Tim Duncan, Manu Ginobili, Tony Parker, Michael Finley","Oberto, Duncan, Ginobili, Parker, Finley",101177-1495-1938-2225-714,SAS,1416.0,9,24.0,-21.0,42.0,44.0,15.0,86.0,3.0,8.0,6.0,16.0,35.0,8.0,40.0,18.0,6.0,3.0,6.0,12.0,17.0,,,1.0,35.0,0.45714285714285713,0.4069767441860465,0.425531914893617,0.18604651162790697,,0.5,0.75,0.5625,0.5,1.0,87.45762711864407,15.523809523809524,17.363636363636363,15.380952380952381,15.954545454545455,0.18604651162790697,0.375,0.375,0.13953488372093023,0.627906976744186,0.5047116279069768,6.8028571428571425,25.0125,18.0,10.0,19.0,4.0,6.0,6.0,14.0,14.0,14.0,7.0,8.0,6.0,17.0,14.0,18.0,0.4375,0.4375,0.42857142857142855,0.35294117647058826,0.3684210526315789,0.6666666666666666,0.4418604651162791,0.5263157894736842,0.625,0.6,0.35294117647058826,0.6666666666666666,0.45395882352941175,0.35,0.42857142857142855,61.0,4.0,6.0,5.0,2.0,9.0,10.0,1.0,1.0,3.0,1.0,5.0,3.0,1.0,4.0,5.0,,1.0,3.0,0.5,0.08571428571428572,0.15789473684210525,0.21052631578947367,0.19230769230769232,0.1111111111111111,1.0,0.3333333333333333,0.08695652173913043,0.08108108108108109,0.125,8.0,,2.0,,1.0,2.0,1.0,4.0,,3.0,3.0,1.0,,3.0,1.0,,,,1.0,1.0,0.125,,0.125,1.0,0.6,0.18604651162790697,0.046511627906976744,,,,0.058823529411764705,,0.11764705882352941,0.5854333333333334,0.2,2.0,4.0,2.0,,1.0,1.0,1.0,0.5,0.5,0.043478260869565216,1.0,0.5,1.0,3.0,,,1.0,,,,,1.0,1.0,,1.0,,,,,1.0,1.0,,1.0,1.0,1.0,,,0.14285714285714285,,,0.5,1.0,0.375,0.375,,0.16666666666666666,0.16666666666666666,1.0,1.0,,,,,,0.16666666666666666,,,1.0,0.1111111111111111,,,,,,,,,,,,,,,1610612759,2008,2007-08,True
101177-1495-1938-699-714,1610612759,"Fabricio Oberto, Tim Duncan, Manu Ginobili, Brent Barry, Michael Finley","Oberto, Duncan, Ginobili, Barry, Finley",101177-1495-1938-699-714,SAS,142.0,1,2.0,5.0,4.0,4.0,4.0,8.0,1.0,2.0,1.0,2.0,3.0,1.0,9.0,2.0,1.0,,,1.0,2.0,,,,6.0,0.6666666666666666,0.875,0.9,0.25,,,,,,,81.12676056338029,19.5,16.0,15.75,15.25,0.5,0.5,0.5,0.25,0.5,0.565125,13.0,24.7,4.0,1.0,1.0,1.0,1.0,2.0,3.0,9.0,2.0,1.0,2.0,,5.0,9.0,4.0,0.5,0.5,0.6666666666666666,0.875,0.9,,0.25,1.0,1.0,,0.25,1.0,0.565125,1.0,1.0,4.0,,,2.0,2.0,1.0,2.0,1.0,1.0,1.0,,3.0,,1.0,1.0,1.0,,,,1.5,,,1.0,1.0,,,1.0,,,0.3333333333333333,,,,,,1.0,1.0,,1.0,1.0,3.0,1.0,,1.0,,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,0.25,0.5964,,,,,,,1.0,1.0,,1.5,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,1.0,1.0,,1.0,,1.0,,,1.0,,,,,,,1.0,1.0,1.0,,,,,1.0,1.0,1.0,,,,,,1.0,,,1.0,1.0,,,,,,,,,1610612759,2008,2007-08,True
101177-1495-2137-2225-699,1610612759,"Fabricio Oberto, Tim Duncan, Ime Udoka, Tony Parker, Brent Barry","Oberto, Duncan, Udoka, Parker, Barry",101177-1495-2137-2225-699,SAS,155.0,1,3.0,3.0,5.0,5.0,5.0,10.0,1.0,1.0,,3.0,4.0,,8.0,4.0,,,3.0,3.0,3.0,,,,8.0,0.75,0.75,0.8,,,1.0,,1.0,1.0,,92.9032258064516,13.4,17.6,13.4,17.6,0.25,1.0,1.0,,0.5,0.447575,5.95,,5.0,1.0,2.0,1.0,2.0,3.0,4.0,8.0,2.0,1.0,1.0,,2.0,8.0,5.0,0.3333333333333333,0.3333333333333333,0.75,0.75,0.8,,0.5,0.5,1.0,,0.5,0.5,0.447575,1.0,1.0,5.0,,,2.0,2.0,1.0,2.0,,,,,,1.0,1.0,,,,,1.0,,0.25,0.5,,,,,1.0,0.2,0.2,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,0.25,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612759,2008,2007-08,True
101177-1495-2137-2225-714,1610612759,"Fabricio Oberto, Tim Duncan, Ime Udoka, Tony Parker, Michael Finley","Oberto, Duncan, Udoka, Parker, Finley",101177-1495-2137-2225-714,SAS,160.0,1,3.0,4.0,5.0,5.0,,10.0,,1.0,,4.0,5.0,,8.0,8.0,,,2.0,2.0,2.0,,,,8.0,0.8,0.8,0.6666666666666666,,,1.0,,1.0,1.0,,90.0,11.2,20.8,11.2,20.8,0.2,,,,0.4,0.46105999999999997,7.640000000000001,,,2.0,2.0,,,,,,,,,,,,,,,,,,,0.4,1.0,1.0,,,,,,,4.0,,,,,2.0,2.0,,,,,,,,,,,,1.0,,,,,,,1.0,,0.16666666666666666,0.16666666666666666,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,0.4,,,,,,,,,,,,,,,1.0,1.0,,,,,,,2.0,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,1.0,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612759,2008,2007-08,True
101177-1495-2225-699-714,1610612759,"Fabricio Oberto, Tim Duncan, Tony Parker, Brent Barry, Michael Finley","Oberto, Duncan, Parker, Barry, Finley",101177-1495-2225-699-714,SAS,312.0,3,5.0,3.0,10.0,9.0,3.0,19.0,3.0,4.0,,6.0,13.0,,15.0,6.0,,,2.0,2.0,7.0,,,,11.0,0.46153846153846156,0.46153846153846156,0.5,,,0.6666666666666666,,0.6666666666666666,1.0,,87.6923076923077,16.3,16.555555555555557,15.9,15.333333333333334,0.3076923076923077,0.75,0.75,,0.38461538461538464,0.4599923076923077,8.292307692307691,,2.0,2.0,5.0,,,,1.0,3.0,6.0,3.0,3.0,1.0,6.0,3.0,2.0,0.5,0.6,,,0.5,,0.38461538461538464,0.4,0.5,0.5,,,0.419,0.2,0.2,12.0,2.0,5.0,3.0,3.0,3.0,4.0,2.0,2.0,2.0,2.0,4.0,1.0,2.0,5.0,5.0,,,,0.5,0.07692307692307693,0.2,0.7142857142857143,0.7142857142857143,1.0,,0.6666666666666666,,,0.26666666666666666,4.0,,,,,,,3.0,,,,,,,,,,,,,,,,,0.3333333333333333,0.3076923076923077,,,,,,,,0.5447000000000001,0.5,1.0,3.0,1.0,2.0,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.16666666666666666,1.0,0.3333333333333333,,1.0,,,,,,,,,,,,,,,,,2.0,,2.0,2.0,1.0,,,,1.0,,,0.5,0.25,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612759,2008,2007-08,True
101177-1521-1938-2137-714,1610612759,"Fabricio Oberto, Jacque Vaughn, Manu Ginobili, Ime Udoka, Michael Finley","Oberto, Vaughn, Ginobili, Udoka, Finley",101177-1521-1938-2137-714,SAS,295.0,2,5.0,1.0,8.0,9.0,,17.0,,1.0,,6.0,8.0,,13.0,10.0,,,3.0,3.0,3.0,,,,13.0,0.75,0.75,0.7222222222222222,,,1.0,,1.0,1.0,,82.98305084745762,19.5,15.444444444444445,19.5,15.444444444444445,0.125,,,,0.375,0.4334125,7.2,,2.0,2.0,3.0,,,2.0,2.0,4.0,2.0,1.0,1.0,1.0,2.0,4.0,2.0,0.16666666666666666,0.16666666666666666,1.0,1.0,1.0,,0.375,0.6666666666666666,0.6666666666666666,0.5,,,0.3702,0.3076923076923077,0.25,12.0,,1.0,1.0,,3.0,2.0,,,,,,,,,,,,1.0,,,,,,,,,0.1111111111111111,0.1111111111111111,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,1.0,,,,,,1.0,1.0,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612759,2008,2007-08,True
101177-1521-1938-699-714,1610612759,"Fabricio Oberto, Jacque Vaughn, Manu Ginobili, Brent Barry, Michael Finley","Oberto, Vaughn, Ginobili, Barry, Finley",101177-1521-1938-699-714,SAS,116.0,1,2.0,3.0,4.0,5.0,,9.0,,,,2.0,4.0,1.0,5.0,4.0,,,1.0,1.0,2.0,,,,5.0,0.5,0.4,0.5,0.2,,1.0,,0.5,1.0,,111.72413793103448,12.5,13.2,9.75,10.6,,,,,0.8,0.60991,2.3,23.0,,2.0,3.0,,,,,,,,,,,,,,,,,,,0.6,0.6666666666666666,0.6666666666666666,,,,,,,2.0,,,1.0,,1.0,1.0,,,1.0,,,,,1.0,1.0,,,1.0,,,,0.5,0.3333333333333333,,,,0.2,0.25,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,0.2,0.2,,,,,,,0.61425,,,,,,1.0,1.0,1.0,,,0.3333333333333333,,,,,,1.0,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1610612759,2008,2007-08,True
101177-1521-1938-703-714,1610612759,"Fabricio Oberto, Jacque Vaughn, Manu Ginobili, Kurt Thomas, Michael Finley","Oberto, Vaughn, Ginobili, Thomas, Finley",101177-1521-1938-703-714,SAS,128.0,1,2.0,-1.0,3.0,4.0,,7.0,1.0,2.0,,2.0,3.0,,4.0,,,2.0,,2.0,2.0,,,,4.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,,,,1.0,1.0,,,78.75,19.0,17.75,19.0,17.75,0.6666666666666666,0.5,0.5,,,0.3845,15.766666666666666,,,,,,,,,,4.0,2.0,2.0,,4.0,,,1.0,1.0,,,,1.0,,,,,,,,,,5.0,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612759,2008,2007-08,True
101177-1521-2137-699-714,1610612759,"Fabricio Oberto, Jacque Vaughn, Ime Udoka, Brent Barry, Michael Finley","Oberto, Vaughn, Udoka, Barry, Finley",101177-1521-2137-699-714,SAS,135.0,1,2.0,-5.0,6.0,5.0,,11.0,1.0,1.0,,1.0,4.0,,2.0,2.0,,,2.0,2.0,2.0,1.0,1.0,1.0,2.0,0.25,0.25,0.25,,1.0,1.0,,1.0,1.0,,117.33333333333333,10.666666666666666,14.2,10.666666666666666,14.2,0.25,1.0,1.0,,0.5,0.5272,7.125,,3.0,,2.0,,1.0,1.0,2.0,2.0,,,,,,2.0,3.0,,,0.5,0.5,0.5,,0.5,,,,0.5,,0.538,1.0,0.5,7.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612759,2008,2007-08,True
101177-1521-2137-699-757,1610612759,"Fabricio Oberto, Jacque Vaughn, Ime Udoka, Brent Barry, Damon Stoudamire","Oberto, Vaughn, Udoka, Barry, Stoudamire",101177-1521-2137-699-757,SAS,333.0,3,6.0,16.0,10.0,10.0,9.0,20.0,2.0,2.0,3.0,4.0,5.0,3.0,18.0,4.0,3.0,3.0,1.0,4.0,7.0,1.0,1.0,2.0,14.0,0.8,0.875,0.9,0.375,0.5,1.0,1.0,1.0,,,86.48648648648648,16.1,17.2,11.4,17.2,0.25,1.0,1.0,0.375,0.75,0.47130625,7.359999999999999,25.3,10.0,2.0,3.0,2.0,3.0,4.0,5.0,18.0,4.0,2.0,2.0,,4.0,18.0,10.0,0.5,0.5,0.8,0.875,0.9,1.0,0.375,0.6666666666666666,1.0,,0.375,0.6666666666666666,0.47130625,1.0,1.0,2.0,,1.0,4.0,4.0,2.0,4.0,1.0,1.0,4.0,,4.0,1.0,2.0,1.0,3.0,,,1.0,1.0,0.2,0.3333333333333333,1.0,1.0,1.0,,1.0,0.1111111111111111,0.16666666666666666,0.2222222222222222,,,,,,3.0,2.0,2.0,2.0,3.0,,,,,1.0,2.0,,,,,0.6666666666666666,0.6666666666666666,0.6666666666666666,,,,,,,,,,0.375,0.3379,1.0,1.0,1.0,2.0,,,2.0,2.0,1.0,1.0,,0.5,1.0,,,,,2.0,,2.0,,,2.0,,,1.0,,,2.0,,,1.0,,1.0,1.0,1.0,,,1.0,,1.0,,1.0,,,,0.6666666666666666,0.6666666666666666,,,,,,,0.6666666666666666,0.6666666666666666,6.0,,,,,,,,,,,,1.0,1.0,,,,,1610612759,2008,2007-08,True
101177-1938-2137-2225-703,1610612759,"Fabricio Oberto, Manu Ginobili, Ime Udoka, Tony Parker, Kurt Thomas","Oberto, Ginobili, Udoka, Parker, Thomas",101177-1938-2137-2225-703,SAS,212.0,3,4.0,,7.0,6.0,4.0,13.0,,2.0,,1.0,5.0,,4.0,2.0,,2.0,1.0,3.0,4.0,1.0,1.0,1.0,4.0,0.2,0.2,0.3333333333333333,,1.0,0.5,0.6666666666666666,0.6,1.0,1.0,88.30188679245283,14.285714285714286,18.666666666666668,13.857142857142858,17.333333333333332,0.4,,,,0.4,0.47268,8.74,,,,2.0,,,,,,,,,,,,,,,,,,0.5,0.4,,,,,,,,,4.0,,1.0,2.0,,2.0,2.0,,,2.0,,,,,1.0,1.0,,,1.0,,,,0.25,0.25,0.5,,,0.16666666666666666,0.16666666666666666,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,0.2,,,,,,,,0.5504,,,1.0,,,1.0,,,,,0.25,1.0,,,1.0,,,,,,,,,,,,,,,1.0,,1.0,1.0,,1.0,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612759,2008,2007-08,True
101177-1938-2137-2225-714,1610612759,"Fabricio Oberto, Manu Ginobili, Ime Udoka, Tony Parker, Michael Finley","Oberto, Ginobili, Udoka, Parker, Finley",101177-1938-2137-2225-714,SAS,494.0,6,8.0,-9.0,15.0,18.0,1.0,33.0,,3.0,3.0,4.0,9.0,3.0,16.0,6.0,3.0,2.0,2.0,4.0,5.0,1.0,1.0,2.0,14.0,0.4444444444444444,0.4583333333333333,0.5714285714285714,0.25,0.5,0.6666666666666666,1.0,0.8,0.5,,96.19433198380568,15.266666666666667,14.722222222222221,15.2,13.777777777777779,0.25,,,0.25,0.5833333333333334,0.4994375,8.277777777777779,25.333333333333332,3.0,3.0,4.0,,,,,2.0,2.0,1.0,1.0,1.0,2.0,2.0,3.0,0.25,0.3333333333333333,,,0.3333333333333333,1.0,0.3333333333333333,0.75,0.75,0.3333333333333333,,,0.576375,0.125,0.2,25.0,2.0,3.0,5.0,2.0,5.0,5.0,1.0,1.0,1.0,,2.0,1.0,,1.0,1.0,,1.0,2.0,1.0,0.1111111111111111,,0.2,0.14285714285714285,,,,0.15384615384615385,0.2,0.125,2.0,,,,,2.0,1.0,1.0,,2.0,,,,,1.0,,1.0,,,,0.3333333333333333,,0.3333333333333333,,,0.16666666666666666,,,,,,,1.0,0.5657,1.0,1.0,1.0,1.0,2.0,,1.0,1.0,1.0,1.0,,1.0,1.0,,1.0,,,1.0,,,,,1.0,,,,,,,,1.0,,,,,,,0.5,,0.3333333333333333,,,,0.5,1.0,,0.3333333333333333,0.3333333333333333,,,,,,,,0.3333333333333333,3.0,,,,,,,,,,,,,,,,,,1610612759,2008,2007-08,True
101177-1938-2137-699-714,1610612759,"Fabricio Oberto, Manu Ginobili, Ime Udoka, Brent Barry, Michael Finley","Oberto, Ginobili, Udoka, Barry, Finley",101177-1938-2137-699-714,SAS,213.0,1,4.0,-1.0,5.0,6.0,,11.0,,2.0,,3.0,6.0,,6.0,2.0,,1.0,2.0,3.0,4.0,,,,4.0,0.5,0.5,0.5,,,1.0,1.0,1.0,1.0,1.0,74.36619718309859,27.2,12.833333333333334,24.8,12.833333333333334,0.3333333333333333,,,,0.16666666666666666,0.41123333333333334,11.233333333333334,,,1.0,1.0,,,,,,4.0,2.0,2.0,1.0,4.0,,,0.6666666666666666,0.6666666666666666,,,,,0.16666666666666666,1.0,1.0,1.0,,,,,,7.0,,,,,3.0,,,,1.0,,2.0,,,1.0,1.0,,,,1.0,,,0.3333333333333333,0.3333333333333333,,,,,,0.3333333333333333,3.0,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,0.5,,,,,,,,0.4302,1.0,,,1.0,,,,,1.0,1.0,,,,,2.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,0.5,,,,0.6666666666666666,0.6666666666666666,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612759,2008,2007-08,True
101177-1938-2225-699-703,1610612759,"Fabricio Oberto, Manu Ginobili, Tony Parker, Brent Barry, Kurt Thomas","Oberto, Ginobili, Parker, Barry, Thomas",101177-1938-2225-699-703,SAS,504.0,3,8.0,-6.0,15.0,14.0,,29.0,2.0,5.0,4.0,2.0,6.0,4.0,11.0,,4.0,1.0,4.0,5.0,6.0,,,4.0,11.0,0.3333333333333333,0.5,0.4583333333333333,0.4,,0.8,1.0,0.8333333333333334,1.0,,82.85714285714285,16.2,18.642857142857142,16.133333333333333,18.142857142857142,0.5,0.4,0.4,0.4,0.5,0.45983,15.183333333333332,24.55,4.0,,1.0,,,1.0,2.0,5.0,4.0,2.0,4.0,,10.0,5.0,4.0,1.0,1.0,0.5,0.625,0.625,1.0,0.1,,,,,,0.4647125,0.45454545454545453,0.26666666666666666,17.0,1.0,6.0,1.0,,4.0,4.0,,,1.0,,,,2.0,,1.0,,1.0,2.0,,,,,0.16666666666666666,,,1.0,0.16666666666666666,0.25,,,,,,,2.0,2.0,,1.0,2.0,6.0,2.0,,,4.0,1.0,3.0,,,1.0,0.5,0.5,0.5,,,,,,,,,,0.5,,,,,,,,1.0,1.0,,,,,,,,,,2.0,,1.0,,,2.0,2.0,,1.0,,1.0,1.0,,,1.0,1.0,,1.0,,,,0.5,,0.5,,,,,,0.5,0.5,1.0,,,,,,0.5,0.5,,,,,,,,,,,,,,,,,,,1610612759,2008,2007-08,True
