EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,OffPoss,DefPoss,PenaltyDefPoss,TotalPoss,Steals,LostBallSteals,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,PlusMinus,PenaltyOffPoss,LongMidRangeFGA,FG2A,OpponentPoints,PenaltyFG2A,Fg2aBlocked,OffTwoPtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,PenaltyOffPossExcludingTakeFouls,FG2APctBlocked,LongMidRangePctBlocked,DefTwoPtReboundPct,OffTwoPtReboundPct,DefFGReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,DefLongMidRangeReboundPct,LongMidRangeFrequency,ShotQualityAvg,PenaltyShotQualityAvg,Avg2ptShotDistance,PenaltyOffPossPct,SecondChanceOffPoss,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGA,FG3A,SecondChanceFG3A,PenaltyFG3A,FG3APct,Corner3Frequency,SecondChanceCorner3Frequency,PenaltyCorner3Frequency,AtRimFG3AFrequency,SecondChanceShotQualityAvg,Avg3ptShotDistance,Fouls,NonShootingPenaltyNonTakeFouls,AtRimFGM,AtRimFGA,PenaltyAtRimFGA,FG2M,FtPoints,Points,SecondChanceFG2A,PtsUnassisted2s,DeadBallTurnovers,Travels,Turnovers,PenaltyTurnovers,FoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,FirstChancePoints,Fg2Pct,EfgPct,TsPct,AtRimPctBlocked,OffAtRimReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,PenaltyAtRimFrequency,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChanceAtRimFGA,ShortMidRangeFGA,LongMidRangeFGM,Corner3FGM,Arc3FGM,Arc3FGA,FG3M,PenaltyFG2M,PenaltyPoints,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AssistPoints,DefThreePtRebounds,FTDefRebounds,ShootingFouls,Blocked2s,BlockedAtRim,Blocks,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,DefFTReboundPct,DefThreePtReboundPct,DefCorner3ReboundPct,ShortMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,NonHeaveArc3Accuracy,PenaltyPointsPct,PenaltyAtRimFGM,PtsAssisted2s,TwoPtAssists,AtRimAssists,LongMidRangeAssists,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,Assisted2sPct,NonPutbacksAssisted2sPct,LiveBallTurnoverPct,AtRimPctAssisted,LongMidRangePctAssisted,PenaltyAtRimAccuracy,ShortMidRangeFGM,SecondChanceFtPoints,SecondChancePoints,OffThreePtRebounds,SelfOReb,LostBallTurnovers,Offensive Fouls,RecoveredBlocks,SecondChanceTsPct,OffThreePtReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,BlocksRecoveredPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,SecondChancePointsPct,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,BadPassOutOfBoundsTurnovers,SecondChanceFg3Pct,SecondChanceEfgPct,OffCorner3ReboundPct,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyArc3FGA,HeaveAttempts,Offensive Fouls Drawn,PenaltyArc3Frequency,PenaltyCorner3FGM,PenaltyFG3M,Loose Ball Fouls,BlockedShortMidRange,PenaltyFg3Pct,PenaltyCorner3Accuracy,PtsUnassisted3s,SecondChanceAtRimFGM,SecondChanceFG2M,PtsPutbacks,SecondChanceFg2Pct,ShortMidRangePctBlocked,OffShortMidRangeReboundPct,SecondChanceAtRimAccuracy,PenaltyArc3FGM,PenaltyFtPoints,Fg3aBlocked,ShortMidRangeAssists,LostBallOutOfBoundsTurnovers,Loose Ball Fouls Drawn,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,FG3APctBlocked,Arc3PctBlocked,ShortMidRangePctAssisted,SecondChanceAtRimPctAssisted,PenaltyArc3Accuracy,ThreePtShootingFoulsDrawnPct,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceTurnovers,team_id,year,season,team_vs
1515-200081-200745-2547-2551,1610612761,"Anthony Parker, Jamario Moon, Andrea Bargnani, Chris Bosh, T.J. Ford","Parker, Moon, Bargnani, Bosh, Ford",1515-200081-200745-2547-2551,TOR,3362.0,4,56.0,105.0,106.0,11.0,211.0,11.0,6.0,90.3747769185009,16.504761904761907,15.367924528301886,15.552380952380952,14.339622641509434,-20.0,10.0,44.0,85.0,124.0,10.0,5.0,15.0,12.0,30.0,20.0,50.0,10.0,0.058823529411764705,0.022727272727272728,0.5454545454545454,0.3333333333333333,0.56,0.31746031746031744,0.32,0.6666666666666666,0.4036697247706422,0.4989963302752293,0.4506,10.814117647058824,0.09523809523809523,19.0,7.0,1.0,,24.0,3.0,1.0,0.22018348623853212,0.06422018348623854,0.0625,,0.5045871559633027,0.5118,24.491666666666664,22.0,,16.0,31.0,2.0,39.0,8.0,104.0,13.0,28.0,4.0,,12.0,,13.0,9.0,,4.0,84.0,0.4588235294117647,0.44036697247706424,0.4557522123893805,0.12903225806451613,0.3333333333333333,0.28440366972477066,0.5161290322580645,0.5925925925925926,0.18181818181818182,0.035398230088495575,0.0449438202247191,8.0,10.0,18.0,4.0,2.0,17.0,6.0,5.0,11.0,18.0,17.0,2.0,6.0,31.0,2.0,4.0,68.0,16.0,2.0,8.0,5.0,2.0,5.0,,11.0,1.0,0.25,0.25,0.5,0.45454545454545453,0.45454545454545453,1.0,0.5714285714285714,0.7272727272727273,0.09174311926605505,0.4090909090909091,0.4186046511627907,0.5714285714285714,0.5714285714285714,1.0,0.1559633027522936,0.11764705882352941,0.11764705882352941,1.0,0.5,0.11764705882352941,0.10576923076923077,2.0,50.0,25.0,10.0,12.0,5.0,8.0,3.0,0.6410256410256411,0.6944444444444444,0.6666666666666666,0.625,0.6666666666666666,1.0,5.0,3.0,20.0,5.0,3.0,5.0,2.0,3.0,0.5588235294117647,0.2777777777777778,0.3333333333333333,0.4444444444444444,0.6,0.47058823529411764,0.05172413793103448,0.6,0.5,0.5,0.19230769230769232,,2.0,1.0,1.0,0.3333333333333333,0.53125,,0.125,,,1.0,,4.0,0.09090909090909091,,,,3.0,,,,4.0,7.0,6.0,0.5384615384615384,,0.4,0.5,,1.0,,3.0,1.0,,1.0,,,,,,0.6,0.25,,,1.0,1.0,1.0,3.0,1610612761,2008,2007-08,False
1515-200081-2547-2551-2568,1610612761,"Anthony Parker, Jamario Moon, Chris Bosh, T.J. Ford, Carlos Delfino","Parker, Moon, Bosh, Ford, Delfino",1515-200081-2547-2551-2568,TOR,141.0,2,2.0,6.0,4.0,2.0,10.0,1.0,,102.12765957446808,13.333333333333334,15.25,13.333333333333334,11.25,1.0,2.0,2.0,3.0,5.0,,,,1.0,1.0,,1.0,2.0,,,1.0,,1.0,,,,0.5,0.4953375,0.52305,12.1,0.3333333333333333,,1.0,,1.0,1.0,,1.0,0.25,0.25,,1.0,0.5,,23.0,,,1.0,1.0,,1.0,4.0,6.0,,2.0,,,,,3.0,4.0,,1.0,6.0,0.3333333333333333,0.25,0.5,,,0.25,1.0,1.0,,0.2,0.25,,,,,,,,,2.0,,,,,,,,,,,,,,,,2.0,,,,,,0.5,,,,,,,,,,,,,,,,0.3333333333333333,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,1.0,1.0,,,,,,,,,,,1610612761,2008,2007-08,False
1515-200081-2547-2551-2574,1610612761,"Anthony Parker, Jamario Moon, Chris Bosh, T.J. Ford, Jason Kapono","Parker, Moon, Bosh, Ford, Kapono",1515-200081-2547-2551-2574,TOR,337.0,3,6.0,13.0,13.0,8.0,26.0,2.0,,111.0979228486647,13.153846153846153,12.76923076923077,13.153846153846153,11.923076923076923,-5.0,,5.0,11.0,16.0,,1.0,,1.0,4.0,,4.0,,0.09090909090909091,,0.3333333333333333,,0.4,,,,0.38461538461538464,0.49770384615384616,,11.027272727272727,,,1.0,,,2.0,,,0.15384615384615385,0.07692307692307693,,,0.38461538461538464,,25.1,3.0,1.0,2.0,3.0,,5.0,1.0,11.0,,2.0,,,,,3.0,1.0,1.0,1.0,11.0,0.45454545454545453,0.38461538461538464,0.4230769230769231,0.3333333333333333,,0.23076923076923078,0.6666666666666666,1.0,,0.07692307692307693,0.09090909090909091,,3.0,2.0,,,1.0,,,,,1.0,,,4.0,,,8.0,1.0,2.0,2.0,,,,,,,,,,,,1.0,0.5,,0.23076923076923078,0.4,0.4,,,,0.07692307692307693,,,,,,,,8.0,4.0,2.0,1.0,2.0,,,0.8,0.8,,1.0,0.5,,1.0,,,,,,,,,,,,1.0,1.0,,,0.3333333333333333,0.3333333333333333,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,1610612761,2008,2007-08,False
1515-200745-2547-2551-2568,1610612761,"Anthony Parker, Andrea Bargnani, Chris Bosh, T.J. Ford, Carlos Delfino","Parker, Bargnani, Bosh, Ford, Delfino",1515-200745-2547-2551-2568,TOR,126.0,1,2.0,5.0,5.0,5.0,10.0,2.0,,114.28571428571428,7.8,17.4,7.8,17.4,9.0,5.0,3.0,4.0,3.0,4.0,,,,2.0,,2.0,5.0,,,,,1.0,,,,0.6,0.51274,0.51274,15.25,1.0,,,,,1.0,,1.0,0.2,,,,0.4,,24.5,1.0,,1.0,1.0,1.0,4.0,1.0,12.0,,8.0,,,,,1.0,1.0,1.0,1.0,12.0,1.0,1.1,1.2,,,0.2,1.0,1.0,0.2,0.2,0.25,,,3.0,,1.0,1.0,1.0,4.0,12.0,3.0,1.0,1.0,1.0,1.0,1.0,,3.0,2.0,,1.0,,,,,12.0,1.0,1.0,1.0,1.0,1.1,1.2,,1.0,,,1.0,1.0,,,,0.2,1.0,1.0,1.0,,1.0,1.0,1.0,,,,,2.0,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,0.2,,1.0,,,1.0,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,1.0,,,,,,1610612761,2008,2007-08,False
1515-200745-2547-2551-2574,1610612761,"Anthony Parker, Andrea Bargnani, Chris Bosh, T.J. Ford, Jason Kapono","Parker, Bargnani, Bosh, Ford, Kapono",1515-200745-2547-2551-2574,TOR,302.0,1,5.0,10.0,11.0,2.0,21.0,,,100.13245033112582,14.5,14.272727272727273,13.5,14.090909090909092,-3.0,,4.0,5.0,13.0,,,,1.0,3.0,1.0,4.0,,,,0.5,,0.75,0.3333333333333333,,,0.6666666666666666,0.48790833333333333,,13.819999999999999,,1.0,1.0,,,1.0,,,0.16666666666666666,0.16666666666666666,,,0.3333333333333333,,22.8,4.0,,,1.0,,3.0,4.0,10.0,,2.0,2.0,,3.0,,3.0,4.0,,2.0,10.0,0.6,0.5,0.625,,,0.16666666666666666,,,,0.25,0.2857142857142857,,,3.0,,,,,,,,,,,2.0,,,4.0,2.0,,2.0,,,,,,,,,,,,,1.0,1.0,,0.75,0.75,,,,,,,,,,,,4.0,2.0,,2.0,,1.0,1.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,,0.6666666666666666,,,,,1.0,,,1.0,,,1.0,,0.5,,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,1610612761,2008,2007-08,False
1515-2547-2551-2568-2574,1610612761,"Anthony Parker, Chris Bosh, T.J. Ford, Carlos Delfino, Jason Kapono","Parker, Bosh, Ford, Delfino, Kapono",1515-2547-2551-2568-2574,TOR,706.0,3,12.0,21.0,20.0,13.0,41.0,1.0,1.0,83.62606232294617,15.333333333333334,19.2,14.857142857142858,18.15,2.0,11.0,2.0,14.0,31.0,7.0,3.0,3.0,3.0,5.0,4.0,9.0,11.0,0.21428571428571427,,0.6,0.42857142857142855,0.625,0.4,,,0.1,0.5351225000000001,0.5670727272727273,4.585714285714286,0.5238095238095238,4.0,2.0,1.0,2.0,6.0,1.0,4.0,0.3,0.1,0.3333333333333333,0.18181818181818182,0.75,0.55135,24.616666666666664,6.0,2.0,5.0,9.0,6.0,7.0,10.0,33.0,2.0,10.0,1.0,,1.0,,8.0,11.0,1.0,5.0,24.0,0.5,0.575,0.66,0.2222222222222222,0.25,0.45,0.5555555555555556,0.7142857142857143,0.5454545454545454,0.20833333333333334,0.2777777777777778,1.0,3.0,1.0,1.0,2.0,4.0,3.0,3.0,17.0,6.0,4.0,2.0,2.0,4.0,1.0,1.0,10.0,2.0,,3.0,,,,,17.0,0.6666666666666666,0.5,0.5,0.42857142857142855,0.5454545454545454,0.6071428571428571,,0.6666666666666666,1.0,0.15,0.5,0.5,0.5,0.5,1.0,0.2,0.5,0.5,0.5,0.3333333333333333,0.5,0.5151515151515151,3.0,4.0,2.0,1.0,,,,,0.2857142857142857,0.3333333333333333,,0.2,,0.5,1.0,2.0,9.0,1.0,,,1.0,,1.125,0.3333333333333333,0.5,,0.75,0.5,,,0.3333333333333333,0.5,0.2727272727272727,,,1.0,,1.0,1.1666666666666667,,,,,2.0,,1.0,0.18181818181818182,1.0,2.0,,,0.5,0.5,3.0,1.0,2.0,2.0,1.0,0.3333333333333333,1.0,1.0,1.0,5.0,,1.0,,,,,1.0,,,,1.0,,0.5,,1.0,1.0,1.0,,1610612761,2008,2007-08,False
1725-200745-2551-2568-2574,1610612761,"Rasho Nesterovic, Andrea Bargnani, T.J. Ford, Carlos Delfino, Jason Kapono","Nesterovic, Bargnani, Ford, Delfino, Kapono",1725-200745-2551-2568-2574,TOR,62.0,1,1.0,2.0,2.0,,4.0,,,92.9032258064516,13.0,18.0,13.0,18.0,1.0,,,2.0,3.0,,,,,1.0,,1.0,,,,,,1.0,,,,,0.5108,,5.35,,,,,,,,,,,,,0.5,,,2.0,,1.0,1.0,,2.0,,4.0,,,,,,,,,,,4.0,1.0,1.0,1.0,,,0.5,1.0,1.0,,,,,1.0,,,,,,,,,,,,2.0,,,4.0,1.0,,1.0,,,,,,,,,,,,,1.0,,0.5,,,,,,,,,,,,,,4.0,2.0,1.0,,,,,1.0,1.0,,1.0,,,1.0,,,,,,,,,,,,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,1610612761,2008,2007-08,False
1725-2547-2551-2568-2574,1610612761,"Rasho Nesterovic, Chris Bosh, T.J. Ford, Carlos Delfino, Jason Kapono","Nesterovic, Bosh, Ford, Delfino, Kapono",1725-2547-2551-2568-2574,TOR,190.0,2,3.0,6.0,6.0,4.0,12.0,2.0,1.0,90.94736842105263,16.333333333333332,15.333333333333334,15.833333333333334,15.333333333333334,5.0,2.0,2.0,5.0,3.0,3.0,1.0,1.0,2.0,2.0,1.0,3.0,2.0,0.2,,1.0,0.25,1.0,0.25,,1.0,0.2857142857142857,0.49834285714285714,0.5442,8.98,0.3333333333333333,1.0,,,,2.0,,,0.2857142857142857,,,,0.5714285714285714,0.5486,24.85,1.0,,1.0,2.0,2.0,1.0,,8.0,1.0,,,,,,,,,,8.0,0.2,0.5714285714285714,0.5714285714285714,0.5,,0.2857142857142857,0.5,1.0,0.6666666666666666,,,1.0,1.0,,,2.0,2.0,2.0,1.0,2.0,6.0,2.0,2.0,2.0,3.0,2.0,,8.0,,,,,,,,2.0,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,,,,0.14285714285714285,,,,,,0.2857142857142857,1.0,1.0,1.0,1.0,1.0,0.25,1.0,2.0,1.0,1.0,,1.0,,,1.0,1.0,,1.0,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1610612761,2008,2007-08,False
200081-2547-2551-2568-2574,1610612761,"Jamario Moon, Chris Bosh, T.J. Ford, Carlos Delfino, Jason Kapono","Moon, Bosh, Ford, Delfino, Kapono",200081-2547-2551-2568-2574,TOR,289.0,1,5.0,9.0,9.0,,18.0,1.0,,89.6885813148789,12.555555555555555,19.555555555555557,12.555555555555555,17.88888888888889,4.0,,2.0,5.0,11.0,,,,,3.0,,3.0,,,,,,0.6,,,,0.2857142857142857,0.5068142857142857,,8.76,,,1.0,,,2.0,,,0.2857142857142857,0.14285714285714285,,,0.5714285714285714,,24.4,3.0,,2.0,2.0,,4.0,1.0,15.0,,2.0,,,1.0,,1.0,2.0,,1.0,15.0,0.8,1.0,0.9375,,,0.2857142857142857,1.0,1.0,,0.125,0.16666666666666666,,1.0,1.0,1.0,1.0,1.0,2.0,,,6.0,1.0,1.0,2.0,5.0,1.0,1.0,12.0,3.0,,1.0,,,,,,1.0,1.0,1.0,,,,,0.6,0.5,0.14285714285714285,0.5,0.5,1.0,1.0,1.0,0.14285714285714285,1.0,1.0,1.0,,1.0,,,6.0,3.0,1.0,1.0,1.0,1.0,1.0,0.75,0.75,1.0,0.5,1.0,,1.0,,,,,,,,,,,,,0.6666666666666666,,,1.0,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,1610612761,2008,2007-08,False
200081-2551-2568-2574-2743,1610612761,"Jamario Moon, T.J. Ford, Carlos Delfino, Jason Kapono, Kris Humphries","Moon, Ford, Delfino, Kapono, Humphries",200081-2551-2568-2574-2743,TOR,49.0,1,1.0,2.0,2.0,2.0,4.0,,,117.55102040816327,16.0,8.5,16.0,8.5,,2.0,1.0,1.0,2.0,1.0,,,,,,,2.0,,,,,,,,,1.0,0.3917,0.3917,16.6,1.0,,,,,,,,,,,,,,,,,,,,,2.0,2.0,,,,,,,1.0,2.0,,1.0,2.0,,,0.5,,,,,,,0.5,0.5,,,,,,,,,2.0,,,,,,,,,,,,,,,,2.0,,,,,,0.5,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,1610612761,2008,2007-08,False
