EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,OffPoss,PenaltyOffPoss,TotalPoss,Arc3FGA,PenaltyArc3FGA,FG3A,PenaltyFG3A,NonHeaveArc3FGA,PenaltyOffPossExcludingTakeFouls,FG3APct,Pace,SecondsPerPossOff,SecondsExcludingORebsPerPossOff,Arc3Frequency,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,Avg3ptShotDistance,PenaltyOffPossPct,Minutes,PlusMinus,DefPoss,PenaltyDefPoss,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,Points,OpponentPoints,PtsAssisted2s,HeaveAttempts,TwoPtAssists,Assists,LongMidRangeAssists,AssistPoints,FTDefRebounds,DefRebounds,Rebounds,Fouls,FirstChancePoints,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,EfgPct,TsPct,DefFTReboundPct,SecondsPerPossDef,SecondsExcludingORebsPerPossDef,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Avg2ptShotDistance,AtRimFGM,AtRimFGA,ShortMidRangeFGA,PtsUnassisted2s,AtRimAssists,DefTwoPtRebounds,Steals,LostBallSteals,FoulsDrawn,Charge Fouls Drawn,DefTwoPtReboundPct,DefFGReboundPct,DefShortMidRangeReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,SecondChanceOffPoss,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGM,Corner3FGM,Corner3FGA,Arc3FGM,FG3M,FtPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGM,Fg2aBlocked,ThreePtAssists,Arc3Assists,Corner3Assists,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,OffRebounds,LiveBallTurnovers,BadPassTurnovers,LostBallTurnovers,Turnovers,ShootingFouls,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,FG2APctBlocked,AtRimPctBlocked,LiveBallTurnoverPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyAtRimFGM,PenaltyAtRimFGA,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceArc3FGA,SecondChanceFG3A,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFtPoints,PenaltyPoints,BadPassSteals,DeadBallTurnovers,PenaltyTurnovers,Offensive Fouls,Technical Free Throw Trips,PenaltyPointsExcludingTakeFouls,PenaltyFg3Pct,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,OffCorner3ReboundPct,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyPointsPct,SecondChanceArc3FGM,PenaltyArc3FGM,SecondChanceFG3M,SecondChanceFtPoints,FTOffRebounds,StepOutOfBoundsTurnovers,SecondChanceTurnovers,Charge Fouls,Loose Ball Fouls,Loose Ball Fouls Drawn,BlockedShortMidRange,RecoveredBlocks,SecondChanceFg3Pct,OffFTReboundPct,OffLongMidRangeReboundPct,BlocksRecoveredPct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyArc3Accuracy,ShortMidRangeAssists,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,ShortMidRangePctAssisted,SelfOReb,ThreePtShootingFoulsDrawn,SelfORebPct,ThreePtShootingFoulsDrawnPct,ShortMidRangePctBlocked,LongMidRangePctBlocked,BadPassOutOfBoundsTurnovers,Travels,OffensiveGoaltends,3SecondViolations,SecondChanceAtRimPctAssisted,PtsUnassisted3s,LostBallOutOfBoundsTurnovers,BlockingFouls,BlockedLongMidRange,DefensiveGoaltends,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,Defensive 3 Seconds Violations,BlockingFoulsDrawn,Corner3PctBlocked,Blocked3s,BlockedCorner3,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Clear Path Fouls,HeaveMakes,3pt And 1 Free Throw Trips,BlockedArc3,team_id,year,season,team_vs
201596-2034-2048-2592-436,1610612748,"Mario Chalmers, Mike Miller, Jamaal Magloire, James Jones, Juwan Howard","Chalmers, Miller, Magloire, Jones, Howard",201596-2034-2048-2592-436,MIA,163.0,1,6.0,6.0,12.0,2.0,2.0,3.0,3.0,2.0,6.0,0.6,106.0122699386503,9.166666666666666,9.0,0.4,0.4,0.8,0.55992,0.55992,24.5,1.0,3.0,-2.0,6.0,,,1.0,1.0,2.0,7.0,9.0,,,,1.0,,3.0,,,1.0,1.0,5.0,,,,0.5,0.5,0.5833333333333334,,18.0,18.0,0.2,,,,11.45,1.0,1.0,,2.0,,,1.0,,1.0,,,,,0.2,1.0,1.0,,,1.0,1.0,1.0,,1.0,1.0,,1.0,2.0,1.0,1.0,2.0,3.0,2.0,,,1.0,,1.0,1.0,,,1.0,,,,,,,2.0,,,,,,1.0,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,,,,,,0.5,0.3333333333333333,,,0.5,,,,,,,0.2,1.0,1.0,1.0,,,,1.0,1.0,,,,,0.2857142857142857,1.0,1.0,,1.0,1.0,,,1.0,2.0,1.0,2.0,7.0,1.0,,,,,7.0,0.3333333333333333,0.5,0.5,0.5833333333333334,,,,0.2,1.0,0.2,1.0,1.0,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2011,2010-11,True
201596-2034-2067-2544-2547,1610612748,"Mario Chalmers, Mike Miller, Eddie House, LeBron James, Chris Bosh","Chalmers, Miller, House, James, Bosh",201596-2034-2067-2544-2547,MIA,342.0,1,12.0,5.0,22.0,1.0,,5.0,2.0,1.0,5.0,0.45454545454545453,92.63157894736842,14.25,14.25,0.09090909090909091,,0.5454545454545454,0.49973181818181817,0.48,23.5,0.4166666666666667,6.0,10.0,10.0,4.0,1.0,3.0,3.0,6.0,19.0,9.0,2.0,,1.0,5.0,,14.0,1.0,3.0,3.0,4.0,19.0,1.0,0.3333333333333333,0.3333333333333333,0.5,0.8181818181818182,0.7916666666666666,1.0,17.1,16.2,0.2727272727272727,0.3333333333333333,0.3333333333333333,,10.333333333333334,1.0,1.0,2.0,4.0,1.0,2.0,3.0,2.0,1.0,,0.6666666666666666,0.5,,0.09090909090909091,1.0,1.0,1.0,0.18181818181818182,,,,1.0,3.0,4.0,1.0,4.0,1.0,,,,12.0,,1.0,1.0,4.0,1.0,3.0,,,,,,,,,2.0,,2.0,,1.0,,,,1.0,0.8,0.8,,,,0.16666666666666666,,,,,,,,,,1.0,1.0,,,0.5,1.0,0.36363636363636365,0.75,0.75,1.0,1.0,1.0,1.0,,,1.0,,0.08333333333333333,0.14285714285714285,,,,,1.0,2.0,,,1.0,3.0,1.0,,5.0,1.0,,,,,5.0,0.5,0.3333333333333333,0.5,0.5,,,,,,0.4,0.5,0.2631578947368421,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2011,2010-11,True
201596-2034-2067-2544-2592,1610612748,"Mario Chalmers, Mike Miller, Eddie House, LeBron James, James Jones","Chalmers, Miller, House, James, Jones",201596-2034-2067-2544-2592,MIA,6.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,240.0,6.0,6.0,1.0,1.0,1.0,0.3654,0.3654,25.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2011,2010-11,True
201596-2034-2067-2544-956,1610612748,"Mario Chalmers, Mike Miller, Eddie House, LeBron James, Erick Dampier","Chalmers, Miller, House, James, Dampier",201596-2034-2067-2544-956,MIA,176.0,1,6.0,6.0,11.0,1.0,1.0,1.0,1.0,1.0,6.0,0.14285714285714285,90.0,14.833333333333334,13.666666666666666,0.14285714285714285,0.14285714285714285,0.8571428571428571,0.5611357142857143,0.5611357142857143,26.5,1.0,3.0,3.0,5.0,,1.0,1.0,2.0,6.0,8.0,5.0,2.0,,1.0,1.0,1.0,2.0,,2.0,5.0,,6.0,,0.5,1.0,0.3333333333333333,0.2857142857142857,0.4444444444444444,,17.4,14.8,0.14285714285714285,1.0,1.0,1.0,3.8000000000000003,1.0,5.0,,2.0,,1.0,1.0,,2.0,,0.5,0.6666666666666666,,0.7142857142857143,0.2,0.25,,,1.0,1.0,3.0,,,,,,4.0,1.0,3.0,2.0,,2.0,,1.0,,,,,3.0,1.0,3.0,,,,,,,4.0,,1.0,,,,,,,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.2,,0.75,1.0,,0.6,0.75,,,,0.5,1.0,,,,,,,,,,,1.0,0.3333333333333333,,0.6493666666666666,0.125,0.14285714285714285,0.25,1.0,5.0,,,,,,2.0,6.0,,4.0,8.0,1.0,,,,,8.0,,0.3333333333333333,0.2857142857142857,0.4444444444444444,,,,0.7142857142857143,0.2,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2011,2010-11,True
201596-2034-2067-2547-956,1610612748,"Mario Chalmers, Mike Miller, Eddie House, Chris Bosh, Erick Dampier","Chalmers, Miller, House, Bosh, Dampier",201596-2034-2067-2547-956,MIA,133.0,1,3.0,,6.0,,,,,,,,64.96240601503759,17.0,17.0,,,0.5,0.6031,,,,2.0,1.0,3.0,,,,2.0,2.0,5.0,4.0,,,,,,,,,,1.0,5.0,,,,1.0,1.0,1.0,,27.333333333333332,27.333333333333332,,,,,3.2,1.0,1.0,1.0,4.0,,,,,,,,,,0.5,1.0,1.0,,0.5,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2011,2010-11,True
201596-2034-2067-2548-2592,1610612748,"Mario Chalmers, Mike Miller, Eddie House, Dwyane Wade, James Jones","Chalmers, Miller, House, Wade, Jones",201596-2034-2067-2548-2592,MIA,4.0,1,,,1.0,,,,,,,,360.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,3.0,3.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2011,2010-11,True
201596-2034-2067-2592-436,1610612748,"Mario Chalmers, Mike Miller, Eddie House, James Jones, Juwan Howard","Chalmers, Miller, House, Jones, Howard",201596-2034-2067-2592-436,MIA,1.0,1,1.0,1.0,1.0,,,,,,1.0,,1440.0,1.0,1.0,,,1.0,0.1963,0.1963,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2.5,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2011,2010-11,True
201596-2034-2067-436-956,1610612748,"Mario Chalmers, Mike Miller, Eddie House, Juwan Howard, Erick Dampier","Chalmers, Miller, House, Howard, Dampier",201596-2034-2067-436-956,MIA,347.0,1,11.0,,22.0,2.0,,2.0,,2.0,,0.2222222222222222,91.29682997118155,12.454545454545455,11.454545454545455,0.2222222222222222,,0.7777777777777778,0.5522166666666667,,25.8,,6.0,1.0,11.0,,1.0,2.0,3.0,7.0,15.0,14.0,2.0,,1.0,2.0,1.0,5.0,,5.0,8.0,4.0,11.0,,0.3333333333333333,0.3333333333333333,0.42857142857142855,0.6666666666666666,0.6818181818181818,,19.09090909090909,19.09090909090909,0.2222222222222222,0.5,0.5,1.0,6.285714285714286,2.0,5.0,,4.0,,4.0,,,3.0,,1.0,1.0,1.0,0.5555555555555556,0.4,0.6666666666666666,,,3.0,1.0,2.0,,,,2.0,2.0,3.0,1.0,2.0,4.0,3.0,,2.0,2.0,1.0,1.0,,,3.0,1.0,3.0,1.0,1.0,,3.0,,1.0,4.0,,2.0,,,,0.5,1.0,1.0,0.5,0.5,0.6666666666666666,0.2857142857142857,0.4,0.3333333333333333,0.75,1.0,,0.75,0.6666666666666666,,,,1.0,1.0,,,,,,,,1.0,1.0,0.5,1.0,0.5,1.0,0.53465,0.18181818181818182,0.2222222222222222,0.26666666666666666,,,,,,,,,,,,,,2.0,,2.0,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,1.0,,,,,,,,,1.0,,0.5,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,1610612748,2011,2010-11,True
201596-2034-2067-436-980,1610612748,"Mario Chalmers, Mike Miller, Eddie House, Juwan Howard, Zydrunas Ilgauskas","Chalmers, Miller, House, Howard, Ilgauskas",201596-2034-2067-436-980,MIA,58.0,1,1.0,,3.0,,,1.0,,,,1.0,74.48275862068965,18.0,18.0,,,1.0,0.6189,,22.4,,1.0,,2.0,,,,,,3.0,3.0,,,,1.0,,3.0,,,,1.0,3.0,,,,,1.5,1.5,,20.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,,,,,3.0,,,,1.0,,1.0,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2011,2010-11,True
201596-2034-2544-2547-2548,1610612748,"Mario Chalmers, Mike Miller, LeBron James, Chris Bosh, Dwyane Wade","Chalmers, Miller, James, Bosh, Wade",201596-2034-2544-2547-2548,MIA,1058.0,6,29.0,18.0,61.0,3.0,3.0,4.0,4.0,3.0,18.0,0.2,83.02457466918715,19.03448275862069,18.689655172413794,0.15,0.25,0.4,0.4086875,0.43107083333333335,24.35,0.6206896551724138,18.0,-8.0,32.0,14.0,3.0,5.0,10.0,16.0,30.0,38.0,4.0,,2.0,3.0,2.0,7.0,2.0,11.0,13.0,10.0,28.0,1.0,0.2,0.2222222222222222,0.625,0.575,0.625,0.6666666666666666,15.8125,14.59375,0.25,0.6,0.6,0.6666666666666666,10.45625,3.0,4.0,7.0,16.0,,6.0,,,6.0,,0.6,0.6923076923076923,1.0,0.2,0.75,0.75,,0.35,2.0,1.0,1.0,4.0,1.0,1.0,,1.0,7.0,1.0,1.0,2.0,3.0,2.0,,2.0,1.0,,1.0,,2.0,3.0,2.0,3.0,1.0,2.0,8.0,8.0,,9.0,1.0,4.0,1.0,1.0,1.0,1.0,0.25,0.25,1.0,0.5,0.5,0.125,,0.375,0.3333333333333333,1.0,,0.2222222222222222,1.0,0.3333333333333333,,0.3333333333333333,1.0,1.0,1.0,0.5714285714285714,0.8,0.05,1.0,1.0,1.0,,,,0.5,1.0,,0.485175,0.17391304347826086,0.21052631578947367,0.06666666666666667,2.0,3.0,,1.0,1.0,1.0,1.0,5.0,8.0,1.0,4.0,17.0,,5.0,6.0,,,17.0,0.25,0.625,0.5416666666666666,0.5666666666666667,,,0.5,0.25,0.6666666666666666,0.08333333333333333,1.0,0.5666666666666667,,,,,,,,,1.0,,,,,,,,,,,,1.0,1.0,,,,,,0.2857142857142857,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,1610612748,2011,2010-11,True
201596-2034-2544-2547-956,1610612748,"Mario Chalmers, Mike Miller, LeBron James, Chris Bosh, Erick Dampier","Chalmers, Miller, James, Bosh, Dampier",201596-2034-2544-2547-956,MIA,333.0,3,10.0,4.0,19.0,2.0,,3.0,,2.0,4.0,0.375,82.16216216216216,14.9,14.9,0.25,,0.5,0.4736625,0.38515,24.03333333333333,0.4,6.0,4.0,9.0,,1.0,1.0,4.0,5.0,12.0,8.0,4.0,,2.0,2.0,1.0,4.0,,6.0,6.0,,12.0,,0.5,0.5,0.8,0.6875,0.6666666666666666,,20.444444444444443,19.444444444444443,0.125,1.0,1.0,1.0,7.76,1.0,1.0,3.0,4.0,,3.0,,,2.0,,0.75,0.8571428571428571,,0.125,1.0,1.0,,0.375,,,,2.0,,1.0,1.0,1.0,1.0,,,,,,1.0,,,,,,,3.0,,1.0,1.0,,1.0,,,2.0,,,1.0,1.0,1.0,,0.3333333333333333,0.3333333333333333,,,,,,1.0,,1.0,,,,,,1.0,0.5,,1.0,0.6666666666666666,0.6666666666666666,0.125,,,,0.5,0.5,,,,0.5,,,,,,,,,,,,2.0,2.0,,1.0,5.0,,,1.0,,,5.0,,1.0,1.0,0.8333333333333334,,,,,,,,0.4166666666666667,,,,,,,,,,,,1.0,,,,1.0,,,,1.0,1.0,1.0,0.5,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,1610612748,2011,2010-11,True
201596-2034-2544-2547-980,1610612748,"Mario Chalmers, Mike Miller, LeBron James, Chris Bosh, Zydrunas Ilgauskas","Chalmers, Miller, James, Bosh, Ilgauskas",201596-2034-2544-2547-980,MIA,2.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2011,2010-11,True
201596-2034-2544-2548-2592,1610612748,"Mario Chalmers, Mike Miller, LeBron James, Dwyane Wade, James Jones","Chalmers, Miller, James, Wade, Jones",201596-2034-2544-2548-2592,MIA,19.0,2,3.0,3.0,5.0,,,,,,3.0,,378.94736842105266,2.3333333333333335,2.3333333333333335,,,,,,,1.0,,2.0,2.0,2.0,,,,,2.0,,,,,,,,,1.0,1.0,,2.0,,,,,,1.0,,6.0,6.0,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,1.0,,,,,,,,2.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,,,,,,2.0,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2011,2010-11,True
201596-2034-2544-2548-956,1610612748,"Mario Chalmers, Mike Miller, LeBron James, Dwyane Wade, Erick Dampier","Chalmers, Miller, James, Wade, Dampier",201596-2034-2544-2548-956,MIA,228.0,3,5.0,1.0,12.0,1.0,,2.0,,1.0,1.0,0.4,75.78947368421053,20.0,20.0,0.2,,0.6,0.49336,0.5542,24.0,0.2,4.0,3.0,7.0,5.0,1.0,1.0,3.0,3.0,12.0,9.0,,,,1.0,,3.0,,1.0,1.0,1.0,12.0,1.0,,,1.0,0.9,1.0,,18.285714285714285,14.571428571428571,0.2,1.0,1.0,,8.0,1.0,1.0,1.0,6.0,,1.0,,,3.0,,0.25,0.25,0.5,0.2,1.0,1.0,,0.2,,,,1.0,1.0,1.0,,1.0,3.0,,,,3.0,,,,1.0,,1.0,,,,,,,,,,1.0,3.0,1.0,1.0,,,,1.0,0.5,0.5,,,,,,,,,,,,,,,,,,1.0,1.0,0.2,1.0,1.0,1.0,,,,,,,,0.2,0.3333333333333333,,1.0,1.0,,,,,,1.0,1.0,,3.0,5.0,,,,,,5.0,,1.0,1.0,1.25,,,,1.0,1.0,,,0.4166666666666667,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2011,2010-11,True
201596-2034-2544-2548-980,1610612748,"Mario Chalmers, Mike Miller, LeBron James, Dwyane Wade, Zydrunas Ilgauskas","Chalmers, Miller, James, Wade, Ilgauskas",201596-2034-2544-2548-980,MIA,41.0,1,2.0,2.0,4.0,,,,,,2.0,,140.4878048780488,9.0,7.5,,,1.0,0.73845,0.73845,,1.0,1.0,-1.0,2.0,2.0,,,1.0,2.0,2.0,3.0,,,,,,,,,1.0,1.0,2.0,,,,0.5,0.5,0.3333333333333333,,11.5,11.5,,,,,1.7,1.0,2.0,,2.0,,,1.0,1.0,1.0,,,,,1.0,0.5,1.0,,,1.0,,,,,,,,,,,,,,,1.0,,,,,1.0,,1.0,,,,,1.0,,2.0,,1.0,,,,,,,,,,0.5,0.5,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,0.3333333333333333,0.3333333333333333,,1.0,2.0,,,,,,1.0,2.0,,,2.0,,,,,,2.0,,0.5,0.5,0.3333333333333333,,,,1.0,0.5,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2011,2010-11,True
201596-2034-2544-2592-956,1610612748,"Mario Chalmers, Mike Miller, LeBron James, James Jones, Erick Dampier","Chalmers, Miller, James, Jones, Dampier",201596-2034-2544-2592-956,MIA,356.0,5,11.0,4.0,25.0,4.0,2.0,4.0,2.0,3.0,4.0,0.4,101.12359550561797,15.363636363636363,14.454545454545455,0.4,0.4,0.7,0.4926333333333333,0.4577,31.525,0.36363636363636365,6.0,-9.0,14.0,9.0,1.0,1.0,3.0,6.0,9.0,18.0,4.0,1.0,2.0,2.0,1.0,4.0,1.0,5.0,7.0,6.0,9.0,1.0,0.6666666666666666,0.6666666666666666,0.5,0.3,0.375,1.0,13.357142857142858,12.714285714285714,0.1,1.0,1.0,1.0,6.283333333333334,1.0,3.0,2.0,2.0,,2.0,1.0,1.0,3.0,,1.0,0.6666666666666666,1.0,0.3,0.3333333333333333,0.3333333333333333,,0.2,2.0,,2.0,1.0,,,,,3.0,,2.0,,,,,,,,,1.0,1.0,2.0,2.0,1.0,1.0,,2.0,4.0,,4.0,,2.0,,,,,,,,,,,,0.5,0.3333333333333333,0.5,0.3333333333333333,0.3333333333333333,,1.0,0.3333333333333333,,,,0.6666666666666666,0.5,0.5,,,,,,,,1.0,,,0.5702,0.16666666666666666,0.25,,,1.0,,,,,,1.0,3.0,,2.0,4.0,,1.0,,1.0,,4.0,,0.3333333333333333,0.2,0.3333333333333333,,,,0.2,,,,0.4444444444444444,,,,,,,,,,1.0,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1610612748,2011,2010-11,True
201596-2034-2544-2592-980,1610612748,"Mario Chalmers, Mike Miller, LeBron James, James Jones, Zydrunas Ilgauskas","Chalmers, Miller, James, Jones, Ilgauskas",201596-2034-2544-2592-980,MIA,2623.0,9,78.0,5.0,157.0,11.0,1.0,17.0,1.0,11.0,5.0,0.23943661971830985,86.19138391155165,16.55128205128205,15.794871794871796,0.15492957746478872,0.3333333333333333,0.5633802816901409,0.49314014084507035,0.39361666666666667,24.81764705882353,0.0641025641025641,44.0,-5.0,79.0,9.0,8.0,19.0,26.0,54.0,87.0,92.0,34.0,,17.0,22.0,6.0,49.0,2.0,31.0,42.0,16.0,79.0,,0.6538461538461539,0.68,0.48148148148148145,0.5140845070422535,0.5443037974683544,1.0,16.860759493670887,16.088607594936708,0.2676056338028169,0.42105263157894735,0.42105263157894735,0.75,9.764814814814814,15.0,23.0,12.0,18.0,8.0,17.0,3.0,2.0,13.0,,0.7727272727272727,0.7631578947368421,0.875,0.323943661971831,0.6521739130434783,0.7142857142857143,0.5333333333333333,0.16901408450704225,9.0,2.0,5.0,3.0,3.0,6.0,4.0,7.0,14.0,3.0,8.0,8.0,15.0,2.0,4.0,4.0,5.0,2.0,3.0,4.0,7.0,12.0,11.0,6.0,5.0,1.0,10.0,9.0,,18.0,1.0,9.0,4.0,2.0,4.0,0.7142857142857143,0.4117647058823529,0.4117647058823529,0.375,0.3333333333333333,0.4,0.07407407407407407,0.08695652173913043,0.6,0.25,0.75,0.4,0.2894736842105263,0.375,0.2222222222222222,0.5714285714285714,0.6666666666666666,0.75,0.6666666666666666,1.0,0.25,0.3,0.08450704225352113,0.5,0.5,1.0,0.36363636363636365,0.36363636363636365,0.5,0.5555555555555556,0.4,0.36363636363636365,0.48816666666666664,0.11392405063291139,0.14516129032258066,0.09195402298850575,,,,,,1.0,1.0,1.0,2.0,1.0,1.0,6.0,1.0,4.0,1.0,2.0,1.0,6.0,1.0,0.5,0.8333333333333334,0.75,,,0.1111111111111111,,,,,0.06896551724137931,,1.0,,2.0,,,1.0,1.0,,2.0,1.0,1.0,,,0.18181818181818182,0.25,,,1.0,3.0,,,1.0,1.0,,0.029411764705882353,,0.16666666666666666,,,1.0,,,0.5,6.0,,,1.0,,,,,1.0,,,,,,,,,,,,1610612748,2011,2010-11,True
