EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGA,LongMidRangeFGA,Arc3FGM,Arc3FGA,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2A,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,LostBallSteals,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,Turnovers,FoulsDrawn,FTA,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Fg3Pct,NonHeaveFg3Pct,EfgPct,TsPct,PenaltyTsPct,FG3APct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,LongMidRangeFrequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,AtRimFGM,PenaltyAtRimFGM,PenaltyAtRimFGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG3M,PenaltyFG3A,PtsAssisted2s,PtsAssisted3s,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,AssistPoints,FTOffRebounds,FTDefRebounds,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,PenaltyTurnovers,Fouls,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,PenaltyFg3Pct,Fg2Pct,PenaltyFg2Pct,PenaltyEfgPct,SecondChanceTsPct,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,BlocksRecoveredPct,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,Arc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,SecondChancePointsPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,Corner3FGA,PenaltyCorner3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG2M,SecondChanceFG3M,SecondChanceFG3A,PtsUnassisted2s,PtsPutbacks,HeaveAttempts,Fg2aBlocked,ShortMidRangeAssists,LongMidRangeAssists,OffThreePtRebounds,LostBallTurnovers,SecondChanceTurnovers,ShootingFouls,Loose Ball Fouls,Charge Fouls Drawn,Offensive Fouls Drawn,2pt And 1 Free Throw Trips,SecondChanceFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,OffThreePtReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffCorner3ReboundPct,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,Corner3FGM,PenaltyCorner3FGM,Corner3Assists,3SecondViolations,OffArc3ReboundPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyCorner3Accuracy,BlockedShortMidRange,SecondChanceAtRimPctAssisted,Charge Fouls,Travels,Offensive Fouls,BlockingFoulsDrawn,DefCorner3ReboundPct,BlockedLongMidRange,Defensive 3 Seconds Violations,SecondChanceCorner3FGM,SecondChanceCorner3FGA,LostBallOutOfBoundsTurnovers,Loose Ball Fouls Drawn,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,StepOutOfBoundsTurnovers,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,BlockingFouls,DefensiveGoaltends,Blocked3s,BlockedCorner3,Fg3aBlocked,OffensiveGoaltends,FG3APctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,BlockedArc3,3pt And 1 Free Throw Trips,Clear Path Fouls,Corner3PctBlocked,team_id,year,season,team_vs
1497-1853-200761-202361-2405,1610612752,"Chauncey Billups, Anthony Carter, Shawne Williams, Landry Fields, Amar'e Stoudemire","Billups, Carter, Williams, Fields, Stoudemire",1497-1853-200761-202361-2405,NYK,353.0,2,6.0,-6.0,10.0,12.0,,,2.0,22.0,2.0,2.0,1.0,2.0,8.0,1.0,2.0,3.0,10.0,16.0,1.0,,,,,2.0,1.0,2.0,,2.0,2.0,2.0,4.0,,3.0,2.0,,,,3.0,4.0,,2.0,6.0,,,0.5,0.5,0.35,0.4166666666666667,,0.2,1.0,0.3333333333333333,,1.0,0.2857142857142857,0.5,1.0,,,89.74504249291785,19.2,13.416666666666666,19.2,13.416666666666666,0.2,0.2,0.2,0.5,0.5,0.4,0.5,0.47780500000000004,0.5772,,0.16666666666666666,0.2,,11.45,25.25,,1.0,,,,,2.0,2.0,4.0,,,,2.0,3.0,1.0,1.0,2.0,1.0,,5.0,,,1.0,,,,2.0,,,,,,,,0.5,1.0,1.0,,0.25,,,1.0,,,,,1.0,,0.5,0.5,,1.0,,,,,0.4,1.0,1.0,1.0,4.0,,,,,,1.0,,,2.0,2.0,,,1.0,,,,,2.0,,,,,,1.0,1.0,,,,,1.0,,,0.4,0.25,0.25,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,1610612752,2011,2010-11,True
1497-1853-200761-2405-2546,1610612752,"Chauncey Billups, Anthony Carter, Shawne Williams, Amar'e Stoudemire, Carmelo Anthony","Billups, Carter, Williams, Stoudemire, Anthony",1497-1853-200761-2405-2546,NYK,326.0,2,5.0,-2.0,11.0,12.0,8.0,9.0,4.0,23.0,5.0,3.0,,1.0,10.0,,1.0,3.0,11.0,13.0,3.0,7.0,3.0,9.0,,1.0,,3.0,2.0,1.0,4.0,4.0,8.0,,1.0,1.0,,1.0,2.0,3.0,4.0,,,7.0,9.0,8.0,,,0.36363636363636365,0.4230769230769231,0.5,0.09090909090909091,1.0,0.5,1.0,1.0,0.5714285714285714,,,1.0,,101.59509202453987,16.818181818181817,11.75,14.909090909090908,11.75,0.45454545454545453,0.2727272727272727,0.09090909090909091,,,0.5454545454545454,,0.46132727272727275,0.4861,0.4282142857142857,,,0.8181818181818182,8.370000000000001,26.6,0.7272727272727273,2.0,1.0,2.0,,,4.0,,4.0,3.0,,,4.0,,2.0,,2.0,,1.0,4.0,,1.0,,1.0,,1.0,3.0,2.0,,,,,,2.0,0.5,0.6666666666666666,,,0.4,0.42857142857142855,0.42857142857142855,0.6666666666666666,0.5,1.0,,1.0,,,0.4,0.6666666666666666,0.5,,0.2857142857142857,0.5,,,0.36363636363636365,2.0,3.0,,2.0,2.0,,,,,2.0,,,4.0,2.0,,3.0,,1.0,1.0,1.0,1.0,2.0,,,,,,0.6666666666666666,0.6666666666666666,0.3,0.4,0.5,1.0,0.6666666666666666,0.5,,0.18181818181818182,,,,0.6666666666666666,0.6666666666666666,0.5,,1.0,0.6666666666666666,,,,,,,,,1.0,,,,,,0.5,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1610612752,2011,2010-11,True
1497-1853-200761-2407-2546,1610612752,"Chauncey Billups, Anthony Carter, Shawne Williams, Jared Jeffries, Carmelo Anthony","Billups, Carter, Williams, Jeffries, Anthony",1497-1853-200761-2407-2546,NYK,191.0,1,3.0,-6.0,6.0,5.0,4.0,3.0,2.0,11.0,2.0,,,2.0,2.0,1.0,3.0,,5.0,11.0,1.0,1.0,,2.0,,2.0,,,,,,1.0,1.0,,,,,,1.0,1.0,,,,3.0,2.0,4.0,0.3333333333333333,0.3333333333333333,0.5,0.5,0.3333333333333333,0.6,,,,,0.3333333333333333,,,,,82.93193717277488,20.5,13.6,17.833333333333332,13.4,0.4,,0.4,,,1.0,,0.48758,,0.5022833333333333,,,0.4,2.85,24.266666666666666,0.6666666666666666,1.0,1.0,1.0,,2.0,1.0,,2.0,1.0,,2.0,,3.0,,1.0,1.0,,,3.0,,,,1.0,1.0,1.0,4.0,,,,,,,,,,1.0,,0.5,1.0,0.3333333333333333,1.0,1.0,,,,,,0.5,0.5,,,0.3333333333333333,1.0,0.6666666666666666,,0.4,1.0,1.0,,,,1.0,,,,1.0,,,2.0,,,,,,1.0,,,3.0,,,,,,1.0,1.0,,,,0.5,,,,,,,,,,,0.2,1.0,1.0,,,,,1.0,,1.0,,0.5,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612752,2011,2010-11,True
1497-1853-201611-2405-2546,1610612752,"Chauncey Billups, Anthony Carter, Henry Walker, Amar'e Stoudemire, Carmelo Anthony","Billups, Carter, Walker, Stoudemire, Anthony",1497-1853-201611-2405-2546,NYK,137.0,1,2.0,-1.0,4.0,4.0,,,,8.0,,,1.0,1.0,,1.0,3.0,,3.0,4.0,,,,,,1.0,1.0,,1.0,1.0,2.0,,2.0,,,,,1.0,1.0,,,,,3.0,,,0.3333333333333333,0.3333333333333333,0.5,0.5,,1.0,1.0,,1.0,1.0,,,1.0,1.0,,84.08759124087592,15.75,18.5,15.75,18.5,,,0.3333333333333333,1.0,1.0,1.0,1.0,0.5908,,,,,,,23.766666666666666,,,,,,,,,,,,,,3.0,,1.0,1.0,1.0,,3.0,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6666666666666666,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612752,2011,2010-11,True
1497-1853-202361-2405-2546,1610612752,"Chauncey Billups, Anthony Carter, Landry Fields, Amar'e Stoudemire, Carmelo Anthony","Billups, Carter, Fields, Stoudemire, Anthony",1497-1853-202361-2405-2546,NYK,53.0,1,1.0,2.0,2.0,1.0,,,,3.0,1.0,,,,2.0,,,,4.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,1.0,1.0,,,,,,,,,,,,81.50943396226415,16.5,20.0,16.5,20.0,0.5,,,,,0.5,,0.50695,,,,,,3.6,,,1.0,,,,,2.0,,,,,,2.0,,1.0,,1.0,,1.0,2.0,,,,,,,,,,,,,,,0.5,0.5,,,1.0,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,1.0,1.0,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,0.5,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612752,2011,2010-11,True
1497-1853-2405-2407-2546,1610612752,"Chauncey Billups, Anthony Carter, Amar'e Stoudemire, Jared Jeffries, Carmelo Anthony","Billups, Carter, Stoudemire, Jeffries, Anthony",1497-1853-2405-2407-2546,NYK,272.0,2,5.0,-1.0,8.0,8.0,4.0,8.0,1.0,16.0,2.0,4.0,,1.0,9.0,,1.0,1.0,9.0,10.0,1.0,6.0,1.0,7.0,,1.0,,2.0,1.0,2.0,3.0,2.0,5.0,,,,,,,1.0,2.0,,,6.0,7.0,4.0,,,0.4,0.4090909090909091,0.5,0.1,1.0,0.4,1.0,1.0,0.3333333333333333,0.5,,1.0,,84.70588235294117,19.0,15.0,19.0,15.0,0.2,0.4,0.1,,,0.3,,0.44769,0.5317,0.4407666666666667,,,0.7777777777777778,10.922222222222222,24.8,0.5,1.0,1.0,1.0,,,4.0,1.0,3.0,3.0,,,,,,,,,,,,,,,,,2.0,1.0,,,,,,1.0,,,,,0.4444444444444444,0.5,0.5,0.75,,,,,1.0,,0.5,1.0,,,0.16666666666666666,1.0,,,0.3333333333333333,1.0,1.0,1.0,3.0,2.0,,,,,1.0,,,8.0,2.0,,1.0,,,,,,2.0,,,,,,1.0,1.0,0.1111111111111111,0.5,,,,0.5,,0.3,0.3333333333333333,0.3333333333333333,,0.5,0.5,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1610612752,2011,2010-11,True
1497-200749-200761-201962-2546,1610612752,"Chauncey Billups, Shelden Williams, Shawne Williams, Toney Douglas, Carmelo Anthony","Billups, Williams, Williams, Douglas, Anthony",1497-200749-200761-201962-2546,NYK,352.0,4,6.0,1.0,11.0,11.0,4.0,5.0,,22.0,4.0,2.0,,2.0,7.0,,2.0,2.0,12.0,11.0,,3.0,1.0,5.0,,2.0,,,2.0,4.0,6.0,,6.0,,,,,1.0,2.0,4.0,2.0,,2.0,12.0,5.0,4.0,,,0.5555555555555556,0.6666666666666666,0.625,0.2222222222222222,0.5714285714285714,,1.0,0.6666666666666666,,,,1.0,,90.0,15.090909090909092,16.90909090909091,15.090909090909092,15.727272727272727,0.4444444444444444,0.2222222222222222,0.2222222222222222,,,0.6666666666666666,,0.5298944444444444,,0.5113125,0.2222222222222222,0.2857142857142857,0.4166666666666667,8.385714285714286,25.35,0.36363636363636365,3.0,1.0,1.0,,1.0,5.0,,,2.0,,1.0,2.0,,1.0,,1.0,,1.0,2.0,,,,1.0,1.0,,3.0,,,,,,1.0,,0.2,0.2,,,0.7142857142857143,0.6666666666666666,0.5,,0.5,,,0.6666666666666666,0.5,,0.75,1.0,0.3333333333333333,,0.25,1.0,0.25,,,,,1.0,1.0,1.0,,,,,,,,8.0,,,1.0,,,,,,2.0,1.0,,,2.0,,,,0.14285714285714285,0.25,,,,,,0.1111111111111111,1.0,1.0,,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,1610612752,2011,2010-11,True
1497-200749-200761-202361-2546,1610612752,"Chauncey Billups, Shelden Williams, Shawne Williams, Landry Fields, Carmelo Anthony","Billups, Williams, Williams, Fields, Anthony",1497-200749-200761-202361-2546,NYK,1283.0,3,21.0,5.0,43.0,41.0,3.0,2.0,4.0,84.0,17.0,8.0,1.0,4.0,32.0,1.0,5.0,9.0,50.0,45.0,4.0,1.0,2.0,2.0,,4.0,1.0,2.0,4.0,10.0,15.0,4.0,19.0,1.0,2.0,1.0,,,5.0,12.0,11.0,,6.0,42.0,2.0,3.0,0.2,0.2,0.5540540540540541,0.5952380952380952,0.5,0.13513513513513514,0.8333333333333334,0.16666666666666666,0.5714285714285714,0.7368421052631579,0.25,0.3333333333333333,1.0,0.75,0.06666666666666667,94.27903351519876,16.023255813953487,14.487804878048781,15.651162790697674,13.073170731707316,0.4594594594594595,0.21621621621621623,0.10810810810810811,0.25,0.25,0.5945945945945946,0.25,0.4778135135135135,0.42806666666666665,0.2656,0.14285714285714285,0.16216216216216217,0.04,7.534375,24.7,0.06976744186046512,12.0,,,,,19.0,,8.0,,,,16.0,3.0,8.0,1.0,9.0,1.0,5.0,19.0,,1.0,1.0,5.0,2.0,1.0,11.0,,,,,,,,0.42105263157894735,0.47058823529411764,1.0,,0.59375,,,1.0,1.0,1.0,,0.5,0.8571428571428571,,0.7058823529411765,0.75,0.4166666666666667,1.0,,,,,0.16,3.0,3.0,3.0,7.0,4.0,1.0,,,,4.0,,,22.0,4.0,,1.0,1.0,2.0,2.0,3.0,,6.0,3.0,1.0,,1.0,,1.0,1.0,0.03125,0.058823529411764705,,0.5,0.2,,,0.1891891891891892,0.42857142857142855,0.42857142857142855,0.3333333333333333,0.5,0.5,0.5,0.02702702702702703,0.75,1.0,,,,,,,,,0.6666666666666666,,,,,,0.3333333333333333,,,,1.0,0.3333333333333333,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,1610612752,2011,2010-11,True
1497-200749-201611-201962-2405,1610612752,"Chauncey Billups, Shelden Williams, Henry Walker, Toney Douglas, Amar'e Stoudemire","Billups, Williams, Walker, Douglas, Stoudemire",1497-200749-201611-201962-2405,NYK,44.0,1,1.0,1.0,2.0,2.0,,,,4.0,,2.0,,,2.0,,,1.0,3.0,2.0,,,,,,,,,,1.0,1.0,,1.0,,,,,,,1.0,1.0,,,3.0,,,,,0.5,0.5,,,1.0,,,1.0,,,1.0,,,130.9090909090909,12.0,10.0,12.0,10.0,,1.0,,,,,,0.42675,,,,,,17.7,,,,,,,,1.0,,,,,,2.0,,1.0,,1.0,,,2.0,,,,,,,,1.0,,,,,,,1.0,1.0,,,0.5,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,0.5,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1610612752,2011,2010-11,True
1497-200749-201611-201962-2546,1610612752,"Chauncey Billups, Shelden Williams, Henry Walker, Toney Douglas, Carmelo Anthony","Billups, Williams, Walker, Douglas, Anthony",1497-200749-201611-201962-2546,NYK,82.0,1,1.0,2.0,3.0,4.0,,2.0,1.0,7.0,2.0,,,,4.0,,,,4.0,2.0,1.0,,,,,,,1.0,1.0,1.0,2.0,1.0,3.0,1.0,,,,,,,,,,2.0,,,,,0.5,0.5,,,1.0,0.5,1.0,1.0,0.5,,1.0,1.0,1.0,122.92682926829268,15.333333333333334,9.0,15.0,9.0,0.5,,,,,0.5,,0.45405,0.4814,,,,,4.85,,,2.0,,,,,2.0,,2.0,,,,,,,,,,,,,,,,,,1.0,,1.0,,1.0,1.0,,,,,,,0.5,,,1.0,,,,,,1.0,1.0,1.0,,,,,,,0.5,1.0,1.0,,2.0,,,,,,1.0,,,4.0,2.0,,1.0,,,,,,1.0,,,,,,1.0,1.0,0.25,,0.5,,,0.5,,0.5,,,,,,,,1.0,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612752,2011,2010-11,True
1497-200749-201962-2405-2546,1610612752,"Chauncey Billups, Shelden Williams, Toney Douglas, Amar'e Stoudemire, Carmelo Anthony","Billups, Williams, Douglas, Stoudemire, Anthony",1497-200749-201962-2405-2546,NYK,1000.0,4,17.0,-12.0,30.0,32.0,17.0,11.0,3.0,62.0,7.0,4.0,2.0,5.0,17.0,3.0,6.0,7.0,24.0,36.0,3.0,9.0,2.0,14.0,3.0,5.0,2.0,5.0,2.0,9.0,13.0,5.0,18.0,,1.0,,,4.0,6.0,6.0,10.0,,3.0,18.0,14.0,17.0,0.5,0.5,0.3695652173913043,0.42857142857142855,0.4375,0.2608695652173913,0.6428571428571429,0.38461538461538464,0.4,0.5789473684210527,0.3125,,1.0,0.5,,89.27999999999999,15.2,17.0,14.266666666666667,15.15625,0.30434782608695654,0.17391304347826086,0.21739130434782608,0.4,0.4,0.5652173913043478,0.4,0.49771521739130437,0.4858,0.4976535714285714,0.11538461538461539,0.15,0.5833333333333334,8.158823529411764,24.633333333333336,0.5666666666666667,2.0,1.0,4.0,2.0,5.0,4.0,1.0,6.0,3.0,2.0,5.0,2.0,6.0,1.0,2.0,3.0,1.0,1.0,8.0,,2.0,1.0,2.0,2.0,3.0,10.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.3333333333333333,0.6666666666666666,0.4,0.23529411764705882,0.3333333333333333,0.42857142857142855,0.6,0.3333333333333333,1.0,,0.6,0.4,1.0,0.2857142857142857,0.2857142857142857,0.5,0.5,0.2857142857142857,0.25,0.35714285714285715,0.4,0.25,1.0,1.0,1.0,6.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,6.0,2.0,,1.0,,,,,,6.0,1.0,,,,1.0,0.3333333333333333,0.625,0.058823529411764705,,0.16666666666666666,,0.2,0.8,,0.2608695652173913,0.16666666666666666,0.2,,0.25,0.25,,0.043478260869565216,0.25,1.0,0.25,1.0,1.0,,1.0,,1.0,,,1.0,1.0,1.0,,,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612752,2011,2010-11,True
1497-200749-201962-2407-2546,1610612752,"Chauncey Billups, Shelden Williams, Toney Douglas, Jared Jeffries, Carmelo Anthony","Billups, Williams, Douglas, Jeffries, Anthony",1497-200749-201962-2407-2546,NYK,15.0,1,,2.0,1.0,,1.0,,,1.0,,,,,,,,2.0,2.0,,,,2.0,2.0,,,,,,,,,,,,,,,,1.0,2.0,,,2.0,2.0,1.0,,,,1.0,1.0,,,,,,,,,,,96.0,15.0,,15.0,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612752,2011,2010-11,True
1497-200749-201974-202361-2546,1610612752,"Chauncey Billups, Shelden Williams, Derrick Brown, Landry Fields, Carmelo Anthony","Billups, Williams, Brown, Fields, Anthony",1497-200749-201974-202361-2546,NYK,223.0,1,4.0,-4.0,7.0,7.0,7.0,2.0,,14.0,4.0,1.0,,,5.0,,,2.0,8.0,12.0,,5.0,2.0,8.0,,,,,1.0,1.0,2.0,,2.0,,,,,1.0,1.0,1.0,2.0,,,8.0,8.0,7.0,,,0.6,0.6666666666666666,0.6666666666666666,,0.5,,1.0,0.6666666666666666,,,,1.0,,90.40358744394618,17.142857142857142,14.714285714285714,17.142857142857142,13.857142857142858,0.8,0.2,,,,0.8,,0.5652,,0.5652,,,1.0,5.14,,1.0,3.0,3.0,4.0,,,3.0,,,3.0,,,4.0,,2.0,,2.0,,2.0,4.0,,,,,,1.0,3.0,1.0,,,,,,1.0,0.6666666666666666,0.6666666666666666,,,0.6,0.6,0.6,,,,,,0.5,,0.75,0.75,0.6666666666666666,,0.8,0.75,,,,,,,,,,,,,,,,2.0,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612752,2011,2010-11,True
1497-200749-202361-2405-2546,1610612752,"Chauncey Billups, Shelden Williams, Landry Fields, Amar'e Stoudemire, Carmelo Anthony","Billups, Williams, Fields, Stoudemire, Anthony",1497-200749-202361-2405-2546,NYK,3320.0,7,55.0,21.0,115.0,111.0,20.0,25.0,8.0,226.0,35.0,32.0,9.0,17.0,82.0,10.0,21.0,13.0,139.0,118.0,10.0,8.0,7.0,26.0,12.0,17.0,9.0,7.0,17.0,26.0,45.0,10.0,55.0,1.0,6.0,3.0,1.0,6.0,11.0,19.0,23.0,1.0,10.0,127.0,26.0,20.0,0.47619047619047616,0.47619047619047616,0.6116504854368932,0.6106194690265486,0.6842105263157895,0.20388349514563106,0.6842105263157895,0.20588235294117646,0.8095238095238095,0.7288135593220338,0.18181818181818182,0.21428571428571427,0.6666666666666666,0.7333333333333333,0.02631578947368421,98.02409638554217,15.4,13.954954954954955,14.782608695652174,13.243243243243244,0.33980582524271846,0.3106796116504854,0.1650485436893204,0.5294117647058824,0.5625,0.5436893203883495,0.5294117647058824,0.5179800970873787,0.57966,0.48925714285714283,0.09009009009009009,0.1111111111111111,0.18705035971223022,9.063414634146342,25.37142857142857,0.17391304347826086,24.0,3.0,4.0,3.0,5.0,48.0,,12.0,5.0,3.0,6.0,58.0,18.0,29.0,6.0,35.0,5.0,14.0,76.0,2.0,2.0,3.0,5.0,2.0,2.0,26.0,2.0,8.0,5.0,9.0,6.0,1.0,2.0,0.6041666666666666,0.6444444444444445,0.6,0.5,0.5853658536585366,0.625,0.6785714285714286,0.6,0.45454545454545453,1.0,0.6666666666666666,0.6666666666666666,0.7,0.6666666666666666,0.6857142857142857,0.7741935483870968,0.5833333333333334,0.5555555555555556,0.2857142857142857,0.75,0.35714285714285715,0.6,0.08633093525179857,5.0,8.0,6.0,15.0,18.0,4.0,1.0,,,6.0,,,38.0,6.0,,6.0,3.0,12.0,1.0,3.0,,14.0,2.0,,2.0,2.0,,0.6,0.6,0.07317073170731707,0.11428571428571428,0.13333333333333333,0.1,0.18181818181818182,0.2222222222222222,0.3333333333333333,0.14563106796116504,0.4,0.46153846153846156,0.5,0.5625,0.5625,0.6666666666666666,0.038834951456310676,0.8,0.625,,,,0.07142857142857142,1.0,,1.0,,,0.25,0.25,1.0,,2.0,0.2,1.0,,1.0,,1.0,1.0,,,,2.0,,,,,,,,2.0,1.0,1.0,,1.0,,0.047619047619047616,,0.058823529411764705,1.0,,,,1610612752,2011,2010-11,True
1497-200761-200764-202361-2405,1610612752,"Chauncey Billups, Shawne Williams, Renaldo Balkman, Landry Fields, Amar'e Stoudemire","Billups, Williams, Balkman, Fields, Stoudemire",1497-200761-200764-202361-2405,NYK,18.0,1,,-2.0,,1.0,,,,1.0,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.0,,13.0,,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612752,2011,2010-11,True
1497-200761-201611-201962-2405,1610612752,"Chauncey Billups, Shawne Williams, Henry Walker, Toney Douglas, Amar'e Stoudemire","Billups, Williams, Walker, Douglas, Stoudemire",1497-200761-201611-201962-2405,NYK,115.0,1,2.0,-3.0,4.0,3.0,3.0,,,7.0,1.0,,,1.0,1.0,,1.0,2.0,2.0,5.0,,,2.0,2.0,,1.0,,,1.0,,1.0,,1.0,,,,,,1.0,1.0,2.0,,,2.0,2.0,3.0,,,,0.3333333333333333,0.5,0.5,,,1.0,1.0,,,,1.0,,87.65217391304347,23.5,7.0,23.5,7.0,0.5,,0.5,,,1.0,,0.61605,,0.5889,,,1.0,1.6,24.9,0.75,,,,,1.0,,,,,,1.0,,,,,,,,,,,,1.0,,1.0,1.0,1.0,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612752,2011,2010-11,True
