EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,LongMidRangeFGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,Assists,AtRimAssists,AssistPoints,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,Rebounds,Steals,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,Turnovers,ShootingFouls,Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,LiveBallTurnoverPct,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,LongMidRangeFrequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceOffPoss,LongMidRangeFGM,SecondChanceFtPoints,SecondChancePoints,PtsUnassisted2s,Fg2aBlocked,LongMidRangeAssists,OffTwoPtRebounds,FTDefRebounds,OffRebounds,LostBallSteals,Loose Ball Fouls Drawn,Technical Free Throw Trips,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceTsPct,FG2APctBlocked,AtRimPctBlocked,LongMidRangePctBlocked,DefFTReboundPct,OffTwoPtReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,DefShortMidRangeReboundPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChancePointsPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,SecondChanceFG2M,SecondChanceFG2A,HeaveAttempts,OffThreePtRebounds,SelfOReb,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,PenaltyTurnovers,Offensive Fouls,2pt And 1 Free Throw Trips,Blocked2s,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,SecondChanceFg2Pct,SecondChanceEfgPct,OffThreePtReboundPct,OffAtRimReboundPct,OffArc3ReboundPct,SelfORebPct,BlocksRecoveredPct,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceShotQualityAvg,Charge Fouls,Loose Ball Fouls,BlockingFoulsDrawn,Corner3FGA,PenaltyCorner3FGA,SecondChanceArc3FGA,SecondChanceFG3A,ShortMidRangeAssists,BlockingFouls,Defensive 3 Seconds Violations,NonShootingPenaltyNonTakeFouls,OffShortMidRangeReboundPct,ShortMidRangePctAssisted,Corner3Frequency,SecondChanceArc3Frequency,PenaltyCorner3Frequency,BadPassOutOfBoundsTurnovers,BlockedAtRim,DefAtRimReboundPct,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,DefCorner3ReboundPct,PtsAssisted3s,ThreePtAssists,Arc3Assists,LostBallTurnovers,Offensive Fouls Drawn,Blocked3s,BlockedArc3,3SecondViolations,Assisted3sPct,Arc3PctAssisted,PtsPutbacks,Corner3FGM,SecondChanceCorner3FGA,SecondChanceArc3FGM,SecondChanceFG3M,Corner3Assists,Travels,SecondChanceTurnovers,Charge Fouls Drawn,DefensiveGoaltends,SecondChanceFg3Pct,ShortMidRangePctBlocked,OffCorner3ReboundPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3FGM,PenaltyCorner3Accuracy,Corner3PctBlocked,SecondChanceCorner3FGM,FTOffRebounds,OffFTReboundPct,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,StepOutOfBoundsTurnovers,Clear Path Fouls,team_id,year,season,team_vs
200755-201947-2047-2124-2240,1610612753,"JJ Redick, Earl Clark, Quentin Richardson, Malik Allen, Gilbert Arenas","Redick, Clark, Richardson, Allen, Arenas",200755-201947-2047-2124-2240,ORL,127.0,1,2.0,-6.0,5.0,4,5.0,,9,,,,,3.0,,,,,,3.0,,,,,6.0,,3.0,,,,,,,,,,,,,,2.0,2.0,2.0,,,1.0,,1.0,1.0,1.0,,,,,,5.0,,,,,,,,,,,,,1.0,1.0,,1.0,1.0,,102.04724409448819,12.8,15.75,12.6,15.75,,,,,1.0,,,,,,,,,,0.41986666666666667,0.41986666666666667,,,,18.599999999999998,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,1.0,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612753,2011,2010-11,False
200755-2045-2047-2730-2749,1610612753,"JJ Redick, Hedo Turkoglu, Quentin Richardson, Dwight Howard, Jameer Nelson","Redick, Turkoglu, Richardson, Howard, Nelson",200755-2045-2047-2730-2749,ORL,162.0,1,3.0,-1.0,3.0,4,,,7,1.0,2.0,,,,,1.0,,,1.0,2.0,,1.0,,2.0,3.0,,,,,,,,,1.0,,,,,,,2.0,3.0,4.0,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,0.5,,0.3333333333333333,,0.3333333333333333,,0.3333333333333333,,0.6666666666666666,,0.6666666666666666,0.5,,62.22222222222222,23.666666666666668,22.75,23.333333333333332,19.25,0.6666666666666666,0.5,0.5,,,0.3333333333333333,,,,,,,1.0,,0.5827666666666667,,,,,1.55,24.8,,1.0,,,2.0,2.0,,,1.0,1.0,1.0,,,,,,1.0,,,,1.0,1.0,0.5,,1.0,,,,1.0,1.0,1.0,,,1.0,1.0,,,,1.0,,,,,,,,,,1.0,1.0,,1.0,,,,,,,1.0,1.0,0.6002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1610612753,2011,2010-11,False
200755-2045-2202-2730-2749,1610612753,"JJ Redick, Hedo Turkoglu, Jason Richardson, Dwight Howard, Jameer Nelson","Redick, Turkoglu, Richardson, Howard, Nelson",200755-2045-2202-2730-2749,ORL,439.0,2,7.0,6.0,15.0,15,11.0,7.0,30,5.0,5.0,3.0,3.0,,,5.0,,4.0,6.0,7.0,,7.0,6.0,18.0,12.0,4.0,4.0,,6.0,4.0,12.0,6.0,,5.0,,3.0,3.0,3.0,6.0,,6.0,7.0,10.0,,,1.0,1.0,1.0,2.0,5.0,7.0,7.0,4.0,15.0,12.0,11.0,0.5,0.5,,,,0.8571428571428571,1.0,0.42857142857142855,0.4,0.5294117647058824,0.5,0.5,1.0,0.75,,0.75,1.0,,98.40546697038725,11.133333333333333,18.133333333333333,11.066666666666666,16.4,0.35714285714285715,1.0,1.0,0.6,,0.35714285714285715,,,0.3,1.0,0.4,,0.8571428571428571,,0.4761642857142857,0.4929,0.23529411764705882,0.4,0.6666666666666666,3.7285714285714286,25.314285714285713,0.7333333333333333,2.0,,3.0,3.0,6.0,1.0,,1.0,1.0,3.0,,1.0,,,,0.75,0.14285714285714285,,,1.0,1.0,0.375,,0.3333333333333333,,,,0.16666666666666666,,,1.0,2.0,,,,2.0,,,,1.0,,1.0,,,,,,,,0.2857142857142857,,0.4,,,0.14285714285714285,0.5,1.0,,,,,1.0,,2.0,2.0,,,,,,2.0,1.0,,0.14285714285714285,,0.2,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,1610612753,2011,2010-11,False
201583-2045-2047-2240-2730,1610612753,"Ryan Anderson, Hedo Turkoglu, Quentin Richardson, Gilbert Arenas, Dwight Howard","Anderson, Turkoglu, Richardson, Arenas, Howard",201583-2045-2047-2240-2730,ORL,1.0,1,,-3.0,,1,,,1,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1440.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612753,2011,2010-11,False
201583-2045-2047-2730-2749,1610612753,"Ryan Anderson, Hedo Turkoglu, Quentin Richardson, Dwight Howard, Jameer Nelson","Anderson, Turkoglu, Richardson, Howard, Nelson",201583-2045-2047-2730-2749,ORL,24.0,1,,-2.0,1.0,1,1.0,1.0,2,,,,,,,1.0,,1.0,,,,1.0,,,2.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,120.0,4.0,20.0,4.0,20.0,,,,,,1.0,,,,,1.0,,1.0,,,,,,,,43.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612753,2011,2010-11,False
201583-2045-2202-2240-2730,1610612753,"Ryan Anderson, Hedo Turkoglu, Jason Richardson, Gilbert Arenas, Dwight Howard","Anderson, Turkoglu, Richardson, Arenas, Howard",201583-2045-2202-2240-2730,ORL,102.0,2,2.0,1.0,4.0,3,4.0,,7,1.0,1.0,1.0,1.0,,,1.0,,1.0,1.0,1.0,,1.0,1.0,3.0,2.0,1.0,1.0,,1.0,1.0,3.0,,,1.0,,,,,,,2.0,2.0,2.0,,,1.0,,1.0,,,2.0,2.0,,3.0,3.0,4.0,,,,,,1.0,1.0,0.5,0.5,0.5,0.5,0.5,1.0,0.5,,0.5,,,98.82352941176471,12.25,17.666666666666668,12.25,9.0,0.5,1.0,1.0,,,0.5,,,0.5,1.0,0.5,,1.0,,0.48555,0.48555,,,1.0,1.9,25.5,1.0,,,,,2.0,,,,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.6666666666666666,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612753,2011,2010-11,False
201583-2045-2202-2730-2749,1610612753,"Ryan Anderson, Hedo Turkoglu, Jason Richardson, Dwight Howard, Jameer Nelson","Anderson, Turkoglu, Richardson, Howard, Nelson",201583-2045-2202-2730-2749,ORL,1432.0,5,24.0,-4.0,40.0,39,7.0,22.0,79,7.0,15.0,1.0,2.0,5.0,3.0,8.0,2.0,3.0,7.0,26.0,5.0,12.0,6.0,35.0,39.0,1.0,4.0,2.0,3.0,,8.0,4.0,6.0,8.0,3.0,2.0,5.0,2.0,13.0,4.0,8.0,14.0,23.0,1.0,,1.0,1.0,8.0,3.0,7.0,10.0,7.0,4.0,29.0,8.0,7.0,0.2857142857142857,0.4,0.4166666666666667,0.6666666666666666,0.4166666666666667,0.2692307692307692,0.25,0.3815789473684211,0.5714285714285714,0.4268292682926829,0.5714285714285714,0.3157894736842105,0.125,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.8571428571428571,0.6,79.44134078212291,18.4,17.846153846153847,16.925,17.256410256410255,0.39473684210526316,0.4666666666666667,0.5384615384615384,0.2857142857142857,0.13157894736842105,0.21052631578947367,0.375,0.42857142857142855,0.2857142857142857,0.5,0.42857142857142855,0.6666666666666666,0.7105263157894737,0.375,0.48424078947368426,0.4910857142857143,0.0975609756097561,0.13793103448275862,0.22857142857142856,6.342307692307693,24.566666666666666,0.175,7.0,,2.0,6.0,10.0,2.0,,8.0,2.0,9.0,1.0,,,,,0.375,0.07692307692307693,0.13333333333333333,,1.0,0.42105263157894735,0.34615384615384615,0.6,0.5,,,,0.17142857142857143,2.0,3.0,,6.0,2.0,6.0,,1.0,2.0,7.0,2.0,2.0,2.0,1.0,3.0,1.0,,3.0,1.0,0.3333333333333333,0.2857142857142857,0.14285714285714285,0.375,0.2,0.08695652173913043,0.3333333333333333,0.15789473684210525,,,0.42857142857142855,0.6666666666666666,0.4681285714285714,,2.0,,4.0,,1.0,1.0,,,,1.0,0.3333333333333333,,0.10526315789473684,0.14285714285714285,,,2.0,0.3333333333333333,1.0,0.08333333333333333,0.125,1.0,9.0,3.0,1.0,,,,,2.0,0.6,0.3333333333333333,4.0,2.0,,,,2.0,,1.0,1.0,,,,,0.5,0.5,1.0,,,,,,,,,,,,,1.0,,1610612753,2011,2010-11,False
201583-2045-2240-2730-2749,1610612753,"Ryan Anderson, Hedo Turkoglu, Gilbert Arenas, Dwight Howard, Jameer Nelson","Anderson, Turkoglu, Arenas, Howard, Nelson",201583-2045-2240-2730-2749,ORL,548.0,2,9.0,10.0,16.0,16,2.0,4.0,32,6.0,10.0,,3.0,1.0,1.0,7.0,,,6.0,13.0,1.0,8.0,2.0,17.0,7.0,,4.0,,1.0,1.0,1.0,4.0,3.0,7.0,1.0,2.0,2.0,2.0,4.0,4.0,5.0,9.0,17.0,2.0,1.0,1.0,1.0,1.0,,2.0,5.0,6.0,2.0,12.0,1.0,2.0,0.3333333333333333,0.5,0.125,,0.125,0.46153846153846156,,0.35714285714285715,,0.3541666666666667,0.08333333333333333,0.38095238095238093,1.0,0.8333333333333334,1.0,0.9,1.0,1.0,84.08759124087592,15.75,18.5,13.0625,18.5,0.47619047619047616,0.6,0.6,0.3333333333333333,0.047619047619047616,0.3333333333333333,0.14285714285714285,0.14285714285714285,0.6,,,,0.8571428571428571,0.14285714285714285,0.5480428571428572,0.46224,0.08695652173913043,0.13333333333333333,0.058823529411764705,3.4538461538461536,25.2875,0.125,6.0,,1.0,5.0,8.0,1.0,,4.0,,8.0,1.0,2.0,,1.0,1.0,0.3125,0.07692307692307693,,,,0.5714285714285714,0.5,1.0,0.6666666666666666,,,,0.29411764705882354,2.0,3.0,,2.0,2.0,4.0,,3.0,1.0,,,,,,1.0,,,1.0,1.0,0.5,0.2857142857142857,0.42857142857142855,0.5,0.5,0.07692307692307693,1.0,0.09523809523809523,,,0.42857142857142855,0.6666666666666666,0.55402,,,,1.0,1.0,2.0,3.0,,1.0,,,0.5,,0.047619047619047616,0.2857142857142857,0.2,,1.0,1.0,,,,1.0,,,,,,,,,,,4.0,,1.0,,,,,,,,,0.5,,,,,,0.14285714285714285,,,,,,,1.0,1.0,,,,,1610612753,2011,2010-11,False
201583-2047-2202-2240-2730,1610612753,"Ryan Anderson, Quentin Richardson, Jason Richardson, Gilbert Arenas, Dwight Howard","Anderson, Richardson, Richardson, Arenas, Howard",201583-2047-2202-2240-2730,ORL,444.0,3,7.0,-4.0,13.0,12,5.0,,25,3.0,3.0,1.0,1.0,3.0,,,,,5.0,9.0,,,,10.0,14.0,2.0,4.0,,,,4.0,,,,,,,,,2.0,3.0,5.0,7.0,1.0,1.0,2.0,1.0,6.0,,3.0,,,,6.0,4.0,5.0,,,,,,0.5555555555555556,0.5,0.5555555555555556,0.5,0.5555555555555556,0.5,,0.3333333333333333,0.6,0.6666666666666666,0.625,1.0,1.0,81.08108108108108,14.76923076923077,21.0,14.76923076923077,19.916666666666668,0.3333333333333333,1.0,1.0,,0.3333333333333333,,,,0.25,1.0,,,0.3333333333333333,,0.4800777777777778,0.4426,,,0.4,8.333333333333334,,0.38461538461538464,2.0,1.0,,4.0,10.0,1.0,,2.0,,2.0,,,,,,1.0,0.1111111111111111,,0.3333333333333333,,0.5,0.5,1.0,,0.3333333333333333,0.5,,0.4,2.0,2.0,1.0,3.0,2.0,2.0,,,,4.0,,2.0,1.0,,1.0,,,1.0,,1.0,1.0,,,,,,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,1.0,0.60365,,,,,,,,,,,,,,,,,,1.0,0.5,,,,0.5,,,,1.0,,,,2.0,,,4.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1610612753,2011,2010-11,False
201583-2047-2202-2730-2749,1610612753,"Ryan Anderson, Quentin Richardson, Jason Richardson, Dwight Howard, Jameer Nelson","Anderson, Richardson, Richardson, Howard, Nelson",201583-2047-2202-2730-2749,ORL,164.0,1,3.0,-2.0,5.0,5,,5.0,10,,2.0,,,,2.0,3.0,,,,3.0,2.0,3.0,,6.0,8.0,,,,,,,,,3.0,2.0,,2.0,,6.0,,1.0,1.0,2.0,,,,,,,1.0,,,,6.0,,,,,0.6666666666666666,,0.6666666666666666,,,0.5,,0.5,,0.5,,0.5,,0.5,,,87.80487804878048,17.8,15.0,14.0,15.0,0.3333333333333333,,,,,0.5,0.6666666666666666,0.6666666666666666,,,,,0.8333333333333334,0.6666666666666666,0.4658583333333333,,,,,4.5,25.666666666666668,,1.0,,,,,1.0,,1.0,,1.0,,,,,,,0.3333333333333333,0.5,,,0.3333333333333333,0.25,,1.0,,,,,,2.0,,1.0,,2.0,,,,,,,,,,,,,,,,,0.5,,,,0.16666666666666666,,,1.0,,0.3785,,,,,,,,,,,1.0,,,,,,,,,,,,,6.0,2.0,2.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612753,2011,2010-11,False
201583-2047-2240-2730-2749,1610612753,"Ryan Anderson, Quentin Richardson, Gilbert Arenas, Dwight Howard, Jameer Nelson","Anderson, Richardson, Arenas, Howard, Nelson",201583-2047-2240-2730-2749,ORL,49.0,1,1.0,,1.0,1,,,2,,,,,1.0,,,,,1.0,1.0,,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,1.0,,1.0,,1.0,,,,,,,,,58.775510204081634,15.0,34.0,15.0,34.0,,,,,1.0,,,,,,,,,,0.3931,,,,,21.4,,,,1.0,,,2.0,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612753,2011,2010-11,False
201583-2202-2240-2730-2749,1610612753,"Ryan Anderson, Jason Richardson, Gilbert Arenas, Dwight Howard, Jameer Nelson","Anderson, Richardson, Arenas, Howard, Nelson",201583-2202-2240-2730-2749,ORL,136.0,1,2.0,3.0,4.0,4,,,8,,,,,,1.0,2.0,,,,,1.0,2.0,2.0,5.0,2.0,,,,,,,,,2.0,1.0,,1.0,,3.0,1.0,2.0,3.0,3.0,,,,,1.0,,1.0,1.0,2.0,1.0,5.0,,,,,0.5,,0.5,,,0.75,,0.8333333333333334,,1.0,,1.0,1.0,1.0,1.0,1.0,84.70588235294117,9.75,24.25,9.75,24.25,,,,,,1.0,0.5,0.5,,,,,1.0,0.5,0.534975,,0.3333333333333333,1.0,,,25.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,1.0,1.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612753,2011,2010-11,False
201947-2047-2124-2240-2768,1610612753,"Earl Clark, Quentin Richardson, Malik Allen, Gilbert Arenas, Chris Duhon","Clark, Richardson, Allen, Arenas, Duhon",201947-2047-2124-2240-2768,ORL,234.0,1,4.0,,8.0,9,8.0,8.0,17,1.0,2.0,1.0,2.0,2.0,2.0,4.0,2.0,4.0,1.0,4.0,2.0,4.0,2.0,10.0,10.0,1.0,4.0,2.0,4.0,2.0,10.0,,3.0,4.0,2.0,,1.0,,3.0,1.0,,2.0,4.0,1.0,1.0,,,1.0,1.0,2.0,1.0,2.0,,5.0,10.0,8.0,,,0.5,0.5,0.5,0.25,0.25,0.5,0.5,0.5555555555555556,0.5555555555555556,0.5,,,1.0,0.5,,1.0,104.61538461538461,19.125,9.0,18.5,9.0,0.25,0.5,0.5,,0.25,0.5,0.5,0.5,0.25,0.5,0.5,0.5,0.75,0.5,0.48755,0.48755,,,1.0,9.775,25.225,1.0,2.0,,,5.0,2.0,,,1.0,1.0,2.0,,,,1.0,1.0,1.25,,,,1.0,0.3333333333333333,0.4,0.5,,,,,0.5,1.0,1.0,,,1.0,1.0,,1.0,,1.0,,1.0,,,,,,,,1.0,1.25,0.5,,0.5,,,,,,0.5,1.0,0.52425,,,,,,1.0,1.0,,,,1.0,,,,0.5,,,,,,,,,3.0,1.0,1.0,,,,,,0.5,0.5,2.0,,,1.0,1.0,,,,,,1.0,,,,,,,,1.0,1.0,,,,,,,,,,,1610612753,2011,2010-11,False
2045-2047-2202-2240-2730,1610612753,"Hedo Turkoglu, Quentin Richardson, Jason Richardson, Gilbert Arenas, Dwight Howard","Turkoglu, Richardson, Richardson, Arenas, Howard",2045-2047-2202-2240-2730,ORL,58.0,2,1.0,-4.0,,2,,1.0,2,,,,,,,,,,,1.0,,,,,4.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,49.6551724137931,,19.0,,12.0,,,,,,,,,,,,,,,0.3833,,,,,8.7,,,,,,,,,,1.0,,1.0,,1.0,,,,,,,,,1.0,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612753,2011,2010-11,False
2045-2047-2202-2730-2749,1610612753,"Hedo Turkoglu, Quentin Richardson, Jason Richardson, Dwight Howard, Jameer Nelson","Turkoglu, Richardson, Richardson, Howard, Nelson",2045-2047-2202-2730-2749,ORL,72.0,1,1.0,2.0,2.0,2,,,4,,,,,1.0,,,,,1.0,1.0,,,,2.0,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,1.0,,1.0,,1.0,,,1.0,1.0,,1.0,1.0,,80.0,17.5,18.5,9.0,18.5,,,,,1.0,,,,,,,,,,0.3905,,,,,20.6,,,1.0,1.0,,2.0,2.0,,,,,,,,,,,1.0,,,,,,,,,1.0,1.0,,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,0.3905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612753,2011,2010-11,False
2045-2047-2240-2730-2749,1610612753,"Hedo Turkoglu, Quentin Richardson, Gilbert Arenas, Dwight Howard, Jameer Nelson","Turkoglu, Richardson, Arenas, Howard, Nelson",2045-2047-2240-2730-2749,ORL,232.0,1,4.0,8.0,9.0,6,6.0,,15,4.0,5.0,4.0,5.0,1.0,,1.0,,1.0,5.0,7.0,,1.0,2.0,12.0,4.0,4.0,5.0,,1.0,,8.0,4.0,,1.0,,2.0,2.0,1.0,4.0,,1.0,1.0,2.0,2.0,1.0,,,,,1.0,3.0,4.0,2.0,10.0,8.0,6.0,0.4,0.5,,,,0.7142857142857143,0.8,0.625,0.6666666666666666,0.6,0.5714285714285714,0.125,,0.5,,0.3333333333333333,1.0,,93.10344827586206,11.0,22.166666666666668,11.0,15.666666666666666,0.625,0.8,0.8,0.25,0.125,0.125,,,0.8333333333333334,0.8,0.16666666666666666,,0.75,,0.52613125,0.5570416666666667,0.2,0.2222222222222222,0.6666666666666666,3.957142857142857,26.5,0.6666666666666666,1.0,,,2.0,6.0,,,1.0,,1.0,1.0,,,,,1.0,,,,,0.5,0.5,,,,,,0.16666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,1.0,,1.0,1.0,,1.0,1.0,,1.0,,,,0.125,1.0,1.0,1.0,1.0,0.6648,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612753,2011,2010-11,False
2045-2202-2240-2730-2749,1610612753,"Hedo Turkoglu, Jason Richardson, Gilbert Arenas, Dwight Howard, Jameer Nelson","Turkoglu, Richardson, Arenas, Howard, Nelson",2045-2202-2240-2730-2749,ORL,142.0,1,2.0,1.0,4.0,4,4.0,1.0,8,2.0,2.0,2.0,2.0,,,1.0,,1.0,2.0,2.0,,1.0,1.0,5.0,4.0,2.0,2.0,,1.0,1.0,5.0,,,1.0,,,,,,,2.0,2.0,2.0,,,,,,1.0,3.0,1.0,2.0,,5.0,5.0,4.0,,,,,,1.0,1.0,0.6666666666666666,0.6666666666666666,0.625,0.625,0.3333333333333333,,0.6666666666666666,,0.6666666666666666,1.0,,81.12676056338029,9.75,25.75,9.75,25.75,0.6666666666666666,1.0,1.0,,,0.3333333333333333,,,0.6666666666666666,1.0,0.3333333333333333,,1.0,,0.55005,0.55005,,,1.0,1.85,25.2,1.0,,,,,4.0,,,,,,,,,1.0,1.0,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612753,2011,2010-11,False
