EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGA,Corner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,DeadBallTurnovers,Turnovers,ShootingFouls,Fouls,Offensive Fouls,FoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,DefensiveGoaltends,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefCorner3ReboundPct,SelfORebPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimPctAssisted,DefArc3ReboundPct,PtsUnassisted3s,FtPoints,PenaltyFtPoints,LostBallSteals,PenaltyTurnovers,Loose Ball Fouls Drawn,Technical Free Throw Trips,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,LiveBallTurnovers,BadPassTurnovers,LostBallTurnovers,Offensive Fouls Drawn,LiveBallTurnoverPct,LongMidRangeFGM,SecondChanceFtPoints,LongMidRangeAssists,Travels,Blocked2s,BlockedAtRim,Blocks,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3FGM,PenaltyCorner3FGA,Corner3Assists,BlockedShortMidRange,RecoveredBlocks,Defensive 3 Seconds Violations,NonShootingPenaltyNonTakeFouls,ShortMidRangePctBlocked,OffCorner3ReboundPct,BlocksRecoveredPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyCorner3Frequency,HeaveAttempts,DefAtRimReboundPct,PenaltyCorner3FGM,PenaltyCorner3Accuracy,LostBallOutOfBoundsTurnovers,3SecondViolations,BadPassOutOfBoundsTurnovers,Loose Ball Fouls,FTOffRebounds,Charge Fouls,OffFTReboundPct,SecondChanceTurnovers,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,BlockingFouls,Charge Fouls Drawn,BlockedLongMidRange,BlockingFoulsDrawn,LongMidRangePctBlocked,Blocked3s,BlockedArc3,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,Clear Path Fouls,StepOutOfBoundsTurnovers,ThreePtShootingFoulsDrawn,BlockedCorner3,ThreePtShootingFoulsDrawnPct,Corner3PctBlocked,3pt And 1 Free Throw Trips,OffensiveGoaltends,HeaveMakes,team_id,year,season,team_vs
200746-200750-201164-201587-202356,1610612757,"LaMarcus Aldridge, Brandon Roy, Rudy Fernandez, Nicolas Batum, Armon Johnson","Aldridge, Roy, Fernandez, Batum, Johnson",200746-200750-201164-201587-202356,POR,44.0,1,1.0,2.0,2.0,1.0,2.0,1.0,,3.0,1.0,2.0,,,1.0,2.0,,,,,,,,,,,1.0,2.0,,,2.0,,,,,,,1.0,2.0,,,2.0,2.0,,,,,,,1.0,,1.0,,1.0,,2.0,,,1.0,,,1.0,,1.0,,,,,,,,,,,,,,2.0,2.0,2.0,1.0,1.0,,,,,,0.5,,0.5,0.5,,0.5,0.5,,0.5,,,,,,,1.0,,1.0,,,,,,,,1.0,,98.18181818181819,15.5,13.0,15.5,13.0,1.0,0.5,0.5,1.0,,,,,,,,,,,,,,,,1.0,0.5,,,1.0,,0.4366,,0.4366,,,,1.0,2.55,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612757,2011,2010-11,True
200746-200750-201164-201587-202419,1610612757,"LaMarcus Aldridge, Brandon Roy, Rudy Fernandez, Nicolas Batum, Chris Johnson","Aldridge, Roy, Fernandez, Batum, Johnson",200746-200750-201164-201587-202419,POR,133.0,1,2.0,2.0,4.0,4.0,,,1.0,8.0,,1.0,,,,,,1.0,1.0,,,,,,,,,3.0,,,2.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,1.0,1.0,2.0,,3.0,1.0,1.0,1.0,,2.0,,1.0,2.0,,1.0,,2.0,,,,,,,,,,,,,,,,0.25,,,,,,,1.0,0.3333333333333333,,,1.0,0.3333333333333333,,1.0,,,,1.0,,,86.61654135338345,16.75,16.5,13.75,16.5,0.3333333333333333,,,,0.3333333333333333,,,,0.3333333333333333,,,,,,,,,,,,,,,0.3333333333333333,,0.42619999999999997,0.4171,,0.25,0.25,,,11.200000000000001,,,,,,2.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612757,2011,2010-11,True
200746-200750-201164-201587-2038,1610612757,"LaMarcus Aldridge, Brandon Roy, Rudy Fernandez, Nicolas Batum, Joel Przybilla","Aldridge, Roy, Fernandez, Batum, Przybilla",200746-200750-201164-201587-2038,POR,127.0,1,2.0,4.0,4.0,4.0,,,,8.0,1.0,1.0,,,,,1.0,2.0,,,,,,,,,2.0,3.0,,,6.0,2.0,,,,,,,,,,,2.0,2.0,,,,,,1.0,,1.0,,1.0,,2.0,,,1.0,2.0,,3.0,,3.0,,,,,,,,,1.0,2.0,,1.0,,6.0,,,0.5,0.5,,,,,,0.6666666666666666,,,0.6666666666666666,,,0.75,,,,,,,1.0,,1.0,,1.0,,,,,,1.0,1.0,,,90.70866141732283,19.25,12.5,19.25,11.0,0.3333333333333333,1.0,1.0,1.0,0.6666666666666666,0.5,0.5,,,,,,,,,,,,,,,,,0.3333333333333333,,0.4483333333333333,,,0.25,0.25,,,6.133333333333333,,,,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612757,2011,2010-11,True
200746-200750-201164-201587-2222,1610612757,"LaMarcus Aldridge, Brandon Roy, Rudy Fernandez, Nicolas Batum, Gerald Wallace","Aldridge, Roy, Fernandez, Batum, Wallace",200746-200750-201164-201587-2222,POR,1947.0,8,32.0,6.0,58.0,57.0,11.0,20.0,9.0,115.0,11.0,19.0,3.0,4.0,1.0,3.0,2.0,8.0,12.0,5.0,3.0,8.0,,,1.0,2.0,21.0,39.0,7.0,13.0,79.0,73.0,3.0,5.0,2.0,2.0,17.0,2.0,7.0,1.0,3.0,13.0,10.0,32.0,18.0,4.0,8.0,3.0,,5.0,6.0,11.0,2.0,3.0,,28.0,1.0,9.0,9.0,7.0,1.0,17.0,10.0,27.0,,5.0,2.0,4.0,8.0,6.0,17.0,1.0,16.0,19.0,2.0,8.0,,62.0,13.0,11.0,0.23809523809523808,0.2631578947368421,0.8571428571428571,0.5384615384615384,1.0,0.3333333333333333,0.5384615384615384,0.5384615384615384,0.6,0.2857142857142857,0.6057692307692307,0.8571428571428571,0.35,0.65,0.85,0.5,0.25,,,1.0,0.4375,0.5,0.9,0.2,0.6153846153846154,0.43478260869565216,0.5,0.5,0.5,0.2,0.5,0.7142857142857143,1.0,,85.05392912172573,17.17241379310345,16.68421052631579,16.70689655172414,16.105263157894736,0.36538461538461536,0.5789473684210527,0.5789473684210527,0.2727272727272727,0.15384615384615385,0.25,0.25,,0.23076923076923078,0.09615384615384616,0.15384615384615385,0.375,0.375,0.6666666666666666,0.5714285714285714,0.75,,,,0.3,0.3333333333333333,0.2,0.5,0.6153846153846154,0.375,0.5222673076923077,0.5941857142857143,0.46018499999999996,0.13793103448275862,0.17777777777777778,0.21518987341772153,0.16455696202531644,8.448717948717949,24.753846153846155,0.1896551724137931,0.3333333333333333,0.8571428571428571,3.0,16.0,6.0,3.0,2.0,,1.0,2.0,2.0,4.0,1.0,3.0,,0.5,8.0,5.0,2.0,,2.0,1.0,2.0,0.6666666666666666,0.6666666666666666,0.25,4.0,1.0,4.0,,,1.0,2.0,,,,0.8,0.8,1.0,0.1,,,,,,,,1.0,,2.0,,,2.0,2.0,0.2857142857142857,1.0,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,1610612757,2011,2010-11,True
200746-200750-201164-201587-948,1610612757,"LaMarcus Aldridge, Brandon Roy, Rudy Fernandez, Nicolas Batum, Marcus Camby","Aldridge, Roy, Fernandez, Batum, Camby",200746-200750-201164-201587-948,POR,804.0,6,13.0,15.0,25.0,24.0,5.0,6.0,3.0,49.0,10.0,13.0,2.0,2.0,2.0,2.0,,2.0,2.0,1.0,1.0,1.0,,,,,12.0,17.0,1.0,2.0,34.0,19.0,2.0,2.0,,,4.0,2.0,2.0,,,8.0,12.0,12.0,,2.0,1.0,1.0,1.0,6.0,,6.0,,5.0,,12.0,1.0,2.0,2.0,9.0,,11.0,3.0,14.0,,2.0,,4.0,5.0,,4.0,,6.0,9.0,1.0,3.0,,30.0,6.0,4.0,0.5,0.5454545454545454,,0.5,,,0.5,0.7058823529411765,1.0,1.0,0.7105263157894737,1.0,1.0,0.7391304347826086,1.0,1.0,0.10526315789473684,0.058823529411764705,,,0.8181818181818182,0.4,0.3333333333333333,1.0,0.6470588235294118,0.5,0.6666666666666666,,,,1.0,1.0,,,87.76119402985074,14.88,18.0,13.84,17.041666666666668,0.6842105263157895,0.7692307692307693,0.7692307692307693,0.5,0.10526315789473684,,,,0.10526315789473684,0.05263157894736842,0.05263157894736842,1.0,1.0,,1.0,1.0,,,,1.0,1.0,,,0.7894736842105263,1.0,0.5553342105263157,0.59465,0.71015,0.14285714285714285,0.15789473684210525,0.11764705882352941,0.23529411764705882,3.9647058823529413,24.45,0.2,0.5,0.6666666666666666,3.0,7.0,4.0,2.0,1.0,,,2.0,1.0,1.0,,1.0,,0.2,2.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,,,,,1.0,,,0.5,1.0,1.0,,,,,,0.5,,,,,1.0,,,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1610612757,2011,2010-11,True
200746-200750-201164-201967-202083,1610612757,"LaMarcus Aldridge, Brandon Roy, Rudy Fernandez, Dante Cunningham, Wesley Matthews","Aldridge, Roy, Fernandez, Cunningham, Matthews",200746-200750-201164-201967-202083,POR,844.0,5,14.0,4.0,29.0,28.0,11.0,19.0,2.0,57.0,5.0,6.0,,,3.0,3.0,1.0,1.0,7.0,2.0,2.0,4.0,,,,,6.0,14.0,3.0,6.0,25.0,21.0,,2.0,,,,4.0,6.0,1.0,1.0,13.0,6.0,6.0,6.0,,4.0,2.0,1.0,3.0,2.0,5.0,1.0,3.0,,12.0,,1.0,5.0,8.0,1.0,14.0,2.0,16.0,,1.0,1.0,2.0,7.0,1.0,5.0,,5.0,5.0,1.0,3.0,,25.0,13.0,11.0,0.5,0.5,0.6666666666666666,0.5,,1.0,0.5,0.42857142857142855,,0.6666666666666666,0.525,,0.7857142857142857,0.5681818181818182,,0.8125,0.3,0.07142857142857142,0.16666666666666666,1.0,0.8,0.14285714285714285,0.7142857142857143,,0.7647058823529411,0.1,1.0,,,,1.0,1.0,0.5,,97.25118483412322,13.068965517241379,16.607142857142858,12.413793103448276,16.0,0.3,0.8333333333333334,1.0,0.6,0.05,1.0,1.0,,0.35,0.1,0.2,0.5,0.5,0.5,,,,,,0.42857142857142855,1.0,,,0.6,0.5,0.497595,0.36685,0.5045785714285714,0.13636363636363635,0.1875,,0.52,10.192857142857141,24.083333333333332,0.3793103448275862,,0.8,3.0,4.0,2.0,,3.0,,,,,5.0,4.0,1.0,,0.7142857142857143,,,,,1.0,1.0,1.0,,,,1.0,1.0,1.0,,,,1.0,,,,0.5,0.5,1.0,0.14285714285714285,,0.6666666666666666,1.0,1.0,1.0,,,1.0,1.0,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,1610612757,2011,2010-11,True
200746-200750-201164-201967-202356,1610612757,"LaMarcus Aldridge, Brandon Roy, Rudy Fernandez, Dante Cunningham, Armon Johnson","Aldridge, Roy, Fernandez, Cunningham, Johnson",200746-200750-201164-201967-202356,POR,167.0,2,3.0,-2.0,4.0,5.0,2.0,3.0,1.0,9.0,,,,,,,1.0,1.0,2.0,,,,,,,,2.0,3.0,,,4.0,6.0,,,,,,,1.0,,,,,4.0,,,,,,,,,,,,,,1.0,,1.0,2.0,3.0,1.0,4.0,,,,,1.0,3.0,4.0,,2.0,4.0,,,,4.0,,2.0,,,,,,,,0.6666666666666666,,,0.6666666666666666,,,0.4,,,,,,1.0,1.0,1.0,,,1.0,1.0,,,1.0,,1.0,,,,77.60479041916167,19.75,17.6,18.5,17.6,,,,,0.3333333333333333,1.0,1.0,,0.6666666666666666,,,,,,,,,,,,,,,,,0.40640000000000004,,0.4367,,,,,16.3,,0.5,,,,,,,1.0,1.0,,2.0,2.0,1.0,1.0,,,1.0,1.0,,,,,,,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612757,2011,2010-11,True
200746-200750-201164-201988-202083,1610612757,"LaMarcus Aldridge, Brandon Roy, Rudy Fernandez, Patty Mills, Wesley Matthews","Aldridge, Roy, Fernandez, Mills, Matthews",200746-200750-201164-201988-202083,POR,85.0,1,1.0,1.0,3.0,3.0,,3.0,,6.0,1.0,1.0,,,,,,,2.0,,,,,,,,2.0,3.0,,,4.0,3.0,,,,,,,,,,,4.0,,,,,,,2.0,,2.0,,1.0,,4.0,,,1.0,1.0,,2.0,,2.0,,,,,,,,,,,,,,4.0,,,1.0,1.0,,,,,,0.6666666666666666,,,0.6666666666666666,,,0.6666666666666666,,,,,,,1.0,,1.0,,1.0,,,,,,,,1.0,,101.6470588235294,9.666666666666666,18.666666666666668,9.666666666666666,18.666666666666668,0.3333333333333333,1.0,1.0,1.0,,,,,0.6666666666666666,,,,,,,,,,,,,,,0.3333333333333333,,0.5344333333333333,,,,,,,14.1,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,0.5,0.5,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612757,2011,2010-11,True
200746-200750-201164-201988-202419,1610612757,"LaMarcus Aldridge, Brandon Roy, Rudy Fernandez, Patty Mills, Chris Johnson","Aldridge, Roy, Fernandez, Mills, Johnson",200746-200750-201164-201988-202419,POR,243.0,3,4.0,6.0,8.0,9.0,1.0,1.0,1.0,17.0,4.0,5.0,1.0,1.0,1.0,1.0,,,1.0,,1.0,1.0,,,,,5.0,6.0,1.0,1.0,14.0,8.0,1.0,1.0,,,2.0,1.0,1.0,,,2.0,4.0,6.0,3.0,2.0,1.0,1.0,1.0,2.0,1.0,3.0,1.0,1.0,,7.0,,,,5.0,,5.0,1.0,6.0,,1.0,1.0,1.0,1.0,1.0,1.0,,2.0,2.0,,1.0,,12.0,2.0,1.0,0.4,0.5,1.0,1.0,,,1.0,0.8333333333333334,1.0,1.0,0.9285714285714286,1.0,1.0,0.875,1.0,1.0,0.14285714285714285,0.16666666666666666,0.2,,1.0,,,,1.0,,,,,,1.0,1.0,,,100.74074074074075,14.625,14.0,14.625,14.0,0.7142857142857143,0.8,1.0,0.25,,,,,0.14285714285714285,,0.14285714285714285,1.0,1.0,1.0,1.0,1.0,,,,1.0,1.0,,,0.8571428571428571,1.0,0.5497714285714286,0.6831,0.6831,0.125,0.14285714285714285,0.14285714285714285,0.14285714285714285,4.333333333333333,24.4,0.125,,,,1.0,,,,,,,,,,,,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,1.0,,,,,1.0,,,,,,1.0,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1610612757,2011,2010-11,True
200746-200750-201164-201988-2222,1610612757,"LaMarcus Aldridge, Brandon Roy, Rudy Fernandez, Patty Mills, Gerald Wallace","Aldridge, Roy, Fernandez, Mills, Wallace",200746-200750-201164-201988-2222,POR,2537.0,8,42.0,-8.0,74.0,71.0,7.0,12.0,12.0,145.0,14.0,24.0,7.0,12.0,2.0,2.0,1.0,9.0,20.0,4.0,3.0,10.0,,,,2.0,24.0,53.0,5.0,14.0,79.0,87.0,7.0,14.0,,1.0,16.0,4.0,4.0,,3.0,12.0,20.0,28.0,12.0,12.0,8.0,3.0,3.0,10.0,4.0,14.0,2.0,4.0,,32.0,2.0,14.0,11.0,15.0,,26.0,16.0,42.0,3.0,5.0,2.0,10.0,16.0,8.0,19.0,6.0,18.0,17.0,2.0,6.0,,63.0,12.0,7.0,0.4166666666666667,0.5555555555555556,0.8,0.35714285714285715,,,0.4166666666666667,0.4528301886792453,0.5,1.0,0.4701492537313433,0.4666666666666667,0.5714285714285714,0.5337837837837838,0.5,0.6666666666666666,0.208955223880597,0.05660377358490566,0.041666666666666664,,0.6521739130434783,0.4827586206896552,0.6875,0.2857142857142857,0.6666666666666666,0.4444444444444444,0.5,0.625,0.36363636363636365,0.2,0.8333333333333334,0.7,0.6666666666666666,0.09090909090909091,82.30193141505715,16.7972972972973,18.225352112676056,15.891891891891891,17.169014084507044,0.3582089552238806,0.5833333333333334,0.6086956521739131,0.2857142857142857,0.13432835820895522,0.1111111111111111,0.14285714285714285,,0.29850746268656714,0.05970149253731343,0.14925373134328357,0.3,0.3,0.6666666666666666,0.8,0.5833333333333334,,,,0.2857142857142857,1.0,0.2857142857142857,,0.5671641791044776,0.375,0.5055946153846154,0.6081461538461539,0.5052916666666667,0.09722222222222222,0.10526315789473684,0.20253164556962025,0.1518987341772152,8.839622641509434,29.571428571428573,0.0945945945945946,0.14285714285714285,0.7142857142857143,3.0,16.0,4.0,3.0,,,,2.0,2.0,6.0,5.0,1.0,1.0,0.375,9.0,2.0,6.0,1.0,4.0,1.0,4.0,0.45,0.45,0.6666666666666666,2.0,1.0,2.0,2.0,2.0,,,0.2222222222222222,0.5,0.5,0.5,0.5,1.0,0.14285714285714285,2.0,0.42857142857142855,,,,,1.0,,,1.0,,,,1.0,0.06666666666666667,,,,,1.0,,,,,,,,,,1.0,,0.06666666666666667,,,,,1610612757,2011,2010-11,True
200746-200750-201164-201988-948,1610612757,"LaMarcus Aldridge, Brandon Roy, Rudy Fernandez, Patty Mills, Marcus Camby","Aldridge, Roy, Fernandez, Mills, Camby",200746-200750-201164-201988-948,POR,1257.0,8,21.0,-8.0,34.0,34.0,,6.0,4.0,68.0,5.0,11.0,1.0,2.0,,,3.0,7.0,10.0,1.0,1.0,3.0,,,,,11.0,28.0,1.0,4.0,35.0,43.0,1.0,4.0,,,4.0,,,,,,10.0,12.0,3.0,2.0,3.0,1.0,2.0,5.0,1.0,6.0,1.0,2.0,2.0,13.0,1.0,5.0,3.0,8.0,,11.0,7.0,18.0,3.0,2.0,,2.0,3.0,3.0,8.0,2.0,7.0,13.0,,5.0,,31.0,,,0.45454545454545453,0.5,1.0,0.25,,,0.25,0.39285714285714285,0.25,,0.390625,0.25,,0.4605263157894737,0.3333333333333333,,0.125,0.07142857142857142,0.09090909090909091,,0.6666666666666666,0.29411764705882354,0.6,0.3333333333333333,0.6470588235294118,0.3,0.6666666666666666,0.25,,,0.25,1.0,0.6666666666666666,0.16666666666666666,77.89976133651551,18.852941176470587,18.11764705882353,17.38235294117647,16.61764705882353,0.34375,0.45454545454545453,0.5,0.4,0.21875,0.42857142857142855,0.5,0.6666666666666666,0.3125,0.03125,0.09375,0.3333333333333333,0.3333333333333333,1.0,0.5,0.5,,,,,,,,0.46875,0.3333333333333333,0.47474375,0.495,,0.15789473684210525,0.15151515151515152,0.11428571428571428,,8.975,24.35,,,0.5,,10.0,,2.0,,1.0,,,,1.0,,1.0,,0.3333333333333333,3.0,2.0,1.0,,,,,0.3,0.3,0.3333333333333333,,,,,,,,0.14285714285714285,1.0,,,,,,,0.5,,,,,,,1.0,,0.5,,,,,,,1.0,,,,,,,,,,,,1.0,,0.2,,,,,1610612757,2011,2010-11,True
200746-200750-201164-202083-202419,1610612757,"LaMarcus Aldridge, Brandon Roy, Rudy Fernandez, Wesley Matthews, Chris Johnson","Aldridge, Roy, Fernandez, Matthews, Johnson",200746-200750-201164-202083-202419,POR,24.0,1,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,,,,1.0,1.0,,,,,,,,,,,,,,,0.5,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,1610612757,2011,2010-11,True
200746-200750-201164-202083-2222,1610612757,"LaMarcus Aldridge, Brandon Roy, Rudy Fernandez, Wesley Matthews, Gerald Wallace","Aldridge, Roy, Fernandez, Matthews, Wallace",200746-200750-201164-202083-2222,POR,1078.0,9,18.0,-14.0,34.0,36.0,8.0,17.0,2.0,70.0,6.0,8.0,,,2.0,2.0,2.0,5.0,7.0,,2.0,3.0,,,1.0,2.0,10.0,20.0,2.0,3.0,30.0,44.0,2.0,2.0,,,4.0,2.0,3.0,1.0,2.0,7.0,12.0,8.0,3.0,2.0,2.0,2.0,1.0,6.0,1.0,7.0,1.0,3.0,1.0,15.0,,1.0,8.0,5.0,1.0,14.0,1.0,15.0,1.0,3.0,3.0,4.0,9.0,5.0,10.0,1.0,4.0,8.0,,2.0,,26.0,7.0,8.0,0.6,0.6666666666666666,0.5,0.6666666666666666,,0.5,1.0,0.5,1.0,0.6666666666666666,0.5652173913043478,1.0,0.7,0.5555555555555556,1.0,0.5833333333333334,0.13043478260869565,0.05,,1.0,0.5,0.1111111111111111,0.7272727272727273,,0.6190476190476191,0.1111111111111111,,,0.25,,,1.0,0.8333333333333334,0.125,93.50649350649351,14.970588235294118,15.805555555555555,14.676470588235293,14.277777777777779,0.34782608695652173,0.75,0.75,0.5,0.21739130434782608,0.4,0.4,0.5,0.30434782608695654,,0.13043478260869565,0.6666666666666666,0.6666666666666666,0.5,,,,,,0.4,1.0,0.4,0.5,0.4782608695652174,1.0,0.5168454545454545,0.4633,0.5336875,0.08,0.09090909090909091,0.13333333333333333,0.23333333333333334,9.465,31.099999999999998,0.23529411764705882,,0.6,3.0,4.0,,,2.0,,,2.0,1.0,5.0,4.0,1.0,,0.5555555555555556,2.0,,2.0,,,,,0.2857142857142857,0.3333333333333333,1.0,,,,,,,3.0,,,,,,,,1.0,,,,,,2.0,,,,,,,,,,,1.0,,,,0.14285714285714285,,,,,,,,,,,,,,,1610612757,2011,2010-11,True
200746-200750-201164-202083-948,1610612757,"LaMarcus Aldridge, Brandon Roy, Rudy Fernandez, Wesley Matthews, Marcus Camby","Aldridge, Roy, Fernandez, Matthews, Camby",200746-200750-201164-202083-948,POR,776.0,7,13.0,-8.0,24.0,22.0,3.0,7.0,4.0,46.0,5.0,9.0,1.0,2.0,,1.0,1.0,5.0,,,1.0,3.0,,,,1.0,6.0,14.0,1.0,3.0,22.0,30.0,1.0,2.0,,,5.0,,1.0,,1.0,4.0,4.0,8.0,3.0,2.0,3.0,1.0,3.0,2.0,1.0,3.0,1.0,2.0,,7.0,1.0,3.0,2.0,4.0,,6.0,5.0,11.0,1.0,1.0,,4.0,8.0,2.0,6.0,,8.0,10.0,2.0,4.0,,17.0,4.0,3.0,0.3333333333333333,0.4,1.0,0.3333333333333333,,,0.3333333333333333,0.42857142857142855,0.5,,0.4411764705882353,0.5,,0.5238095238095238,0.625,0.5,0.17647058823529413,0.21428571428571427,0.3333333333333333,,0.5,0.375,0.5,0.5,0.5,0.4,,0.75,,0.5,0.3333333333333333,0.6666666666666666,,0.14285714285714285,85.36082474226804,17.416666666666668,16.272727272727273,16.916666666666668,14.863636363636363,0.5294117647058824,0.5555555555555556,0.8333333333333334,0.4,0.29411764705882354,0.2,0.2,,,,0.17647058823529413,0.3333333333333333,0.3333333333333333,1.0,1.0,0.5,,,,0.5,,0.5,,0.7058823529411765,0.3333333333333333,0.5024500000000001,0.6121,0.480725,0.21052631578947367,0.25,0.22727272727272727,0.18181818181818182,4.728571428571429,24.900000000000002,0.125,,0.6666666666666666,,7.0,4.0,1.0,,,,2.0,2.0,4.0,4.0,,,0.5,,3.0,,,1.0,,1.0,,,,,,,1.0,,1.0,1.0,,,,,,,,,0.5,,,,,3.0,,1.0,1.0,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1610612757,2011,2010-11,True
